gene,chr,start,end,splice_type,novel,aorta_ENCFF745HHL_in_cov,aorta_ENCFF745HHL_total_cov
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,638,848
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,874,1228
ENSG00000114544.16,chr3,126006564,126007113,IR,False,52,185
ENSG00000114544.16,chr3,126033678,126067946,ES,False,25,166
ENSG00000114544.16,chr3,126006057,126007225,PAS,True,52,185
ENSG00000114544.16,chr3,126006277,126006564,PAS,True,134,186
ENSG00000114544.16,chr3,126084092,126084312,TSS,False,67,186
ENSG00000114544.16,chr3,126067946,126068247,TSS,True,158,186
ENSG00000114544.16,chr3,126101428,126101554,TSS,True,165,186
ENSG00000188846.13,chr3,40457363,40457889,5AS,False,130,147
ENSG00000188846.13,chr3,40457363,40457889,IR,True,130,149
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,145,275
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,172,275
ENSG00000163719.19,chr3,9689082,9701789,ES,False,46,173
ENSG00000163719.19,chr3,9690143,9701789,ES,False,43,119
ENSG00000163520.13,chr3,13619831,13626444,ES,False,124,212
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,238,277
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,229,277
ENSG00000163520.13,chr3,13609509,13609642,TSS,True,244,277
ENSG00000163520.13,chr3,13609952,13614164,TSS,True,239,277
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,103,317
ENSG00000184432.9,chr3,139369483,139369544,PAS,True,243,303
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,42,317
ENSG00000170017.12,chr3,105366511,105367481,TSS,True,39,100
ENSG00000068745.14,chr3,48688002,48688773,PAS,False,18,128
ENSG00000068745.14,chr3,48717156,48717303,TSS,False,51,131
ENSG00000068745.14,chr3,48695089,48695424,TSS,True,103,131
ENSG00000164050.12,chr3,48405798,48406822,ES,True,105,120
ENSG00000164050.12,chr3,48411862,48412234,TSS,False,112,126
ENSG00000164050.12,chr3,48409904,48410393,TSS,True,100,126
ENSG00000187098.15,chr3,69949168,69951829,3AS,False,90,113
ENSG00000187098.15,chr3,69739409,69739701,TSS,True,30,117
ENSG00000187098.15,chr3,69879147,69879383,TSS,True,92,116
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,170,411
ENSG00000081154.11,chr3,101574279,101585436,ES,False,51,439
ENSG00000163512.13,chr3,28322344,28324454,PAS,True,40,283
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,53,419
ENSG00000181722.16,chr3,114380404,114389004,ES,False,65,103
ENSG00000181722.16,chr3,115147218,115147332,TSS,True,158,211
ENSG00000181722.16,chr3,114350273,114351308,TSS,True,167,198
ENSG00000181722.16,chr3,114380216,114380336,TSS,True,168,199
ENSG00000144655.14,chr3,39153437,39153591,TSS,False,86,315
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,78,121
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,55,121
ENSG00000178035.11,chr3,49024404,49024494,IR,False,590,671
ENSG00000178035.11,chr3,49024578,49024658,IR,False,584,673
ENSG00000178035.11,chr3,49024802,49024895,IR,False,593,677
ENSG00000178035.11,chr3,49025040,49025125,IR,True,595,674
ENSG00000178035.11,chr3,49025269,49025994,IR,True,30,110
ENSG00000178035.11,chr3,49025269,49026323,IR,True,562,642
ENSG00000178035.11,chr3,49026066,49026323,IR,True,30,110
ENSG00000178035.11,chr3,49026419,49026518,IR,True,591,669
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,87,677
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,98,677
ENSG00000150995.19,chr3,4846138,4847506,PAS,True,75,137
ENSG00000144824.20,chr3,111920419,111939474,ES,False,46,111
ENSG00000144824.20,chr3,111859167,111859576,TSS,True,155,175
ENSG00000144824.20,chr3,111859658,111859878,TSS,True,56,175
ENSG00000144824.20,chr3,111884060,111885412,TSS,True,151,175
ENSG00000144824.20,chr3,111940534,111941806,PAS,True,98,169
ENSG00000144824.20,chr3,111919071,111919168,PAS,True,116,168
ENSG00000144824.20,chr3,111939474,111939631,PAS,True,151,169
ENSG00000173705.8,chr3,33154033,33207807,ES,False,23,181
ENSG00000173705.8,chr3,33218685,33219105,TSS,True,81,259
ENSG00000168309.17,chr3,58577308,58577394,TSS,True,43,122
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,95,290
ENSG00000010322.15,chr3,52455494,52455734,TSS,True,152,173
ENSG00000010322.15,chr3,52487225,52488605,TSS,True,77,141
ENSG00000010322.15,chr3,52487735,52489678,TSS,False,119,141
ENSG00000010322.15,chr3,52491186,52491513,TSS,True,105,141
ENSG00000010322.15,chr3,52491871,52493078,PAS,True,43,169
ENSG00000114439.18,chr3,107522958,107523107,TSS,True,69,173
ENSG00000065534.18,chr3,123618767,123620206,3AS,False,236,1350
ENSG00000065534.18,chr3,123612295,123614349,PAS,True,300,1642
ENSG00000065534.18,chr3,123700019,123701257,TSS,True,929,1745
ENSG00000065534.18,chr3,123657125,123657400,TSS,True,1357,1738
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,101,121
ENSG00000114650.19,chr3,47420553,47420736,TSS,True,97,119
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,446,607
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,162,608
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,446,608
ENSG00000184500.15,chr3,93872799,93874405,PAS,True,14,123
ENSG00000184500.15,chr3,93973673,93974093,TSS,True,15,124
ENSG00000188313.12,chr3,146525647,146533469,ES,False,49,225
ENSG00000188313.12,chr3,146544466,146544861,TSS,True,27,243
ENSG00000164062.12,chr3,49674413,49674488,IR,False,119,135
ENSG00000164062.12,chr3,49674621,49675693,ES,False,28,135
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,46,173
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,77,352
ENSG00000144747.16,chr3,69044595,69047357,5AS,False,202,228
ENSG00000144747.16,chr3,69038890,69039009,PAS,True,184,240
ENSG00000144747.16,chr3,69039548,69039693,PAS,True,213,240
ENSG00000144747.16,chr3,69043189,69043876,PAS,False,141,240
ENSG00000144747.16,chr3,69042057,69042912,PAS,True,209,240
ENSG00000164081.12,chr3,51671186,51671288,TSS,False,24,142
ENSG00000114867.20,chr3,184314674,184317320,ES,False,15,112
ENSG00000114867.20,chr3,184314674,184317716,ES,False,15,134
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,255,374
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,404,553
ENSG00000114867.20,chr3,184314586,184317497,TSS,True,470,553
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,480,550
ENSG00000114867.20,chr3,184325205,184325639,TSS,True,141,180
ENSG00000114867.20,chr3,184327106,184327448,TSS,True,155,180
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,374,549
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,85,409
ENSG00000114503.10,chr3,196939432,196942425,5AS,False,134,167
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,62,197
ENSG00000114503.10,chr3,196942369,196942574,TSS,False,164,197
ENSG00000114686.8,chr3,131502729,131502986,TSS,True,17,169
ENSG00000173230.15,chr3,121663200,121664614,PAS,True,137,159
ENSG00000173230.15,chr3,121749631,121749856,TSS,True,69,159
ENSG00000114125.13,chr3,141738509,141743508,5AS,False,13,122
ENSG00000114125.13,chr3,141738225,141738516,TSS,True,18,129
ENSG00000114125.13,chr3,141738234,141738509,TSS,True,116,129
ENSG00000080822.16,chr3,98515472,98516879,PAS,False,42,124
ENSG00000080822.16,chr3,98500784,98501520,PAS,False,98,126
ENSG00000080822.16,chr3,98522848,98522990,TSS,False,13,126
ENSG00000114019.14,chr3,134374341,134374517,TSS,True,78,107
ENSG00000114019.14,chr3,134370699,134371495,TSS,True,95,107
ENSG00000114019.14,chr3,134359282,134359410,TSS,True,93,106
ENSG00000163703.17,chr3,9933852,9934419,5AS,False,80,220
ENSG00000163703.17,chr3,9933787,9933852,TSS,False,203,286
ENSG00000163703.17,chr3,9933769,9933920,TSS,True,139,286
ENSG00000163703.17,chr3,9933324,9934612,TSS,True,248,286
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,89,464
ENSG00000114446.4,chr3,108160813,108162655,PAS,False,31,151
ENSG00000114446.4,chr3,108163674,108163729,PAS,True,134,150
ENSG00000163430.11,chr3,120450746,120450896,IR,True,153,172
ENSG00000163430.11,chr3,120392299,120396996,PAS,True,22,215
ENSG00000163430.11,chr3,120450896,120451339,TSS,True,61,216
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,19,110
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,66,360
ENSG00000151789.11,chr3,21421144,21421447,PAS,True,33,107
ENSG00000151789.11,chr3,21435255,21437203,PAS,True,92,107
ENSG00000151789.11,chr3,21508969,21511023,PAS,True,92,107
ENSG00000171148.13,chr3,9792215,9792765,TSS,True,22,212
ENSG00000170266.15,chr3,32996609,32997344,PAS,True,17,165
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,44,165
ENSG00000170266.15,chr3,33096718,33097138,TSS,True,139,165
ENSG00000093183.13,chr3,42563686,42568864,ES,False,106,119
ENSG00000093183.13,chr3,42547964,42548657,PAS,True,22,131
ENSG00000093183.13,chr3,42547968,42553448,PAS,True,109,124
ENSG00000093183.13,chr3,42581845,42582008,TSS,True,27,131
ENSG00000177479.19,chr3,48918998,48924717,ES,False,18,176
ENSG00000177479.19,chr3,48922811,48927461,ES,False,161,302
ENSG00000177479.19,chr3,48927813,48961611,ES,False,250,307
ENSG00000177479.19,chr3,48927461,48928671,PAS,True,351,393
ENSG00000177479.19,chr3,48983198,48985541,PAS,True,52,406
ENSG00000183624.13,chr3,129278814,129278905,TSS,True,14,106
ENSG00000113845.9,chr3,119498521,119498927,TSS,False,14,120
ENSG00000060971.17,chr3,38125881,38126509,ES,False,22,219
ENSG00000060971.17,chr3,38126341,38126509,IR,False,198,244
ENSG00000060971.17,chr3,38129388,38131925,ES,False,36,261
ENSG00000016864.18,chr3,52700496,52705446,ES,False,54,102
ENSG00000016864.18,chr3,52705446,52706059,TSS,True,13,115
ENSG00000160746.12,chr3,43598666,43605713,ES,False,21,135
ENSG00000160746.12,chr3,43365430,43366974,PAS,True,20,148
ENSG00000160746.12,chr3,43621908,43622081,TSS,True,17,147
ENSG00000114098.17,chr3,138187599,138221925,ES,False,14,112
ENSG00000114098.17,chr3,138187269,138187599,TSS,True,14,127
ENSG00000114098.17,chr3,138295858,138298389,PAS,True,38,123
ENSG00000114098.17,chr3,138245087,138249804,PAS,True,92,122
ENSG00000114745.13,chr3,39107478,39107849,TSS,True,42,126
ENSG00000074416.14,chr3,127695190,127721052,ES,False,32,276
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,201,355
ENSG00000074416.14,chr3,127822308,127823542,TSS,True,244,355
ENSG00000010327.10,chr3,52523756,52523873,3AS,True,112,376
ENSG00000010327.10,chr3,52519123,52519404,TSS,True,359,401
ENSG00000010327.10,chr3,52517235,52517393,TSS,True,342,401
ENSG00000163681.14,chr3,57831530,57841298,5AS,True,91,103
ENSG00000163681.14,chr3,57756230,57756342,TSS,False,206,293
ENSG00000163681.14,chr3,57889991,57890100,TSS,True,147,196
ENSG00000163681.14,chr3,57896118,57896371,TSS,True,140,179
ENSG00000163681.14,chr3,57927295,57930011,PAS,True,181,265
ENSG00000163681.14,chr3,57864547,57866271,PAS,True,29,105
ENSG00000163681.14,chr3,57916905,57918482,PAS,True,205,248
ENSG00000152601.17,chr3,152268772,152269092,TSS,True,77,144
ENSG00000152601.17,chr3,152299273,152300367,TSS,True,107,124
ENSG00000152601.17,chr3,152462384,152465786,PAS,True,82,123
ENSG00000152601.17,chr3,152301918,152303021,PAS,False,93,116
ENSG00000152601.17,chr3,152432716,152433749,PAS,False,105,119
ENSG00000163938.16,chr3,52685651,52686105,TSS,True,26,202
ENSG00000012171.19,chr3,50264465,50267769,TSS,True,77,116
ENSG00000012171.19,chr3,50267653,50269349,TSS,True,75,116
ENSG00000144560.14,chr3,11556067,11558827,PAS,True,11,107
ENSG00000144560.14,chr3,11720393,11720758,TSS,True,118,157
ENSG00000144560.14,chr3,11643436,11643946,TSS,False,111,156
ENSG00000172037.13,chr3,49122370,49122703,IR,True,321,363
ENSG00000172037.13,chr3,49124700,49124926,TSS,True,220,381
ENSG00000172037.13,chr3,49123727,49124209,TSS,True,336,381
ENSG00000229619.3,chr3,152269072,152269438,5AS,False,103,590
ENSG00000229619.3,chr3,152269438,152269546,TSS,False,562,665
ENSG00000229619.3,chr3,152269427,152269851,TSS,True,179,665
ENSG00000152952.11,chr3,146069376,146070872,PAS,True,30,150
ENSG00000152952.11,chr3,146086697,146086908,PAS,True,132,148
ENSG00000114316.12,chr3,49278451,49280743,ES,False,25,195
ENSG00000114316.12,chr3,49310737,49324701,ES,False,63,171
ENSG00000114316.12,chr3,49275519,49278451,PAS,True,46,239
ENSG00000114316.12,chr3,49323992,49324763,PAS,True,186,214
ENSG00000114316.12,chr3,49339923,49340691,TSS,True,39,241
ENSG00000187091.13,chr3,38029505,38029693,TSS,True,80,235
ENSG00000145012.13,chr3,188212831,188406111,ME,True,12,116
ENSG00000145012.13,chr3,188212831,188406111,ES,True,48,186
ENSG00000145012.13,chr3,188225527,188406111,ES,False,157,175
ENSG00000145012.13,chr3,188212593,188212831,TSS,True,596,788
ENSG00000145012.13,chr3,188874350,188878788,PAS,False,164,502
ENSG00000145012.13,chr3,188406111,188407824,PAS,True,315,354
ENSG00000170876.7,chr3,14124929,14125205,TSS,True,103,633
ENSG00000185909.14,chr3,49171238,49171685,TSS,True,15,102
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,1181,1689
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,830,1644
ENSG00000071282.11,chr3,8501980,8548567,ME,False,115,153
ENSG00000071282.11,chr3,8548903,8549873,IR,True,168,477
ENSG00000144908.13,chr3,126180475,126180706,TSS,True,49,101
ENSG00000144908.13,chr3,126158404,126158640,TSS,True,87,100
ENSG00000184203.7,chr3,195514424,195516942,PAS,True,34,181
ENSG00000184203.7,chr3,195542903,195543353,TSS,True,31,188
ENSG00000114480.12,chr3,81489698,81490463,PAS,True,38,239
ENSG00000093167.17,chr3,37096660,37129062,ES,False,138,160
ENSG00000093167.17,chr3,37052625,37053961,PAS,True,53,211
ENSG00000093167.17,chr3,37176059,37176751,TSS,True,27,212
ENSG00000144802.11,chr3,101849401,101849917,TSS,True,71,189
ENSG00000144802.11,chr3,101853118,101853863,TSS,True,145,181
ENSG00000172936.13,chr3,38138620,38139028,TSS,True,17,151
ENSG00000023330.14,chr3,52198255,52199209,ES,False,90,101
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,1077,1477
ENSG00000156976.16,chr3,186788416,186789124,5AS,False,28,100
ENSG00000156976.16,chr3,186788420,186789124,IR,False,72,122
ENSG00000120742.10,chr3,150541997,150544498,PAS,True,27,246
ENSG00000118849.9,chr3,158710921,158713796,3AS,True,165,1140
ENSG00000131378.13,chr3,16493877,16513441,3AS,True,215,249
ENSG00000131378.13,chr3,16315844,16317232,PAS,True,33,275
ENSG00000131378.13,chr3,16513441,16513841,TSS,True,38,287
ENSG00000144674.16,chr3,37251484,37273535,ES,False,231,257
ENSG00000144674.16,chr3,37242952,37243622,TSS,True,38,325
ENSG00000144674.16,chr3,37302184,37302581,PAS,True,199,303
ENSG00000144674.16,chr3,37323587,37324777,PAS,True,190,310
ENSG00000144674.16,chr3,37315419,37315524,PAS,False,243,304
ENSG00000068001.13,chr3,50322652,50322850,TSS,True,124,1054
ENSG00000178252.17,chr3,49014116,49014209,IR,False,67,104
ENSG00000178252.17,chr3,49007308,49007531,TSS,True,78,114
ENSG00000178252.17,chr3,49011638,49014116,TSS,False,70,114
ENSG00000178252.17,chr3,49011778,49014293,TSS,False,89,114
ENSG00000090097.21,chr3,51958152,51958789,3AS,False,42,121
ENSG00000090097.21,chr3,51961304,51967325,ES,False,89,106
ENSG00000090097.21,chr3,51957453,51958152,PAS,False,79,121
ENSG00000090097.21,chr3,51957447,51958349,PAS,True,44,121
ENSG00000090097.21,chr3,51967325,51967530,TSS,True,17,125
ENSG00000036054.12,chr3,100260779,100261071,TSS,False,27,122
ENSG00000036054.12,chr3,100323586,100325251,PAS,True,19,119
ENSG00000161203.13,chr3,184180251,184180848,3AS,True,603,1350
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,151,1386
ENSG00000164054.15,chr3,48504018,48504380,TSS,False,671,1153
ENSG00000164054.15,chr3,48473009,48473208,TSS,True,608,1138
ENSG00000068028.17,chr3,50329784,50330727,PAS,True,31,269
ENSG00000068028.17,chr3,50337172,50337522,TSS,False,119,271
ENSG00000068028.17,chr3,50340555,50340927,TSS,True,198,271
ENSG00000058262.9,chr3,128052302,128052559,TSS,False,366,519
ENSG00000178057.14,chr3,49022768,49022877,3AS,True,24,123
ENSG00000180353.10,chr3,121660819,121660951,TSS,True,30,268
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,472,3449
ENSG00000181458.10,chr3,100492928,100519532,3AS,False,20,114
ENSG00000181458.10,chr3,100492928,100555208,ES,False,75,189
ENSG00000157020.17,chr3,10318094,10321049,5AS,False,464,523
ENSG00000157020.17,chr3,10321049,10321188,TSS,True,84,561
ENSG00000114738.10,chr3,50617226,50617513,5AS,False,71,115
ENSG00000114738.10,chr3,50617089,50617226,TSS,False,77,149
ENSG00000114738.10,chr3,50617078,50617241,TSS,True,102,149
ENSG00000114391.12,chr3,101681090,101681215,PAS,False,22,116
ENSG00000114391.12,chr3,101686671,101686718,TSS,True,18,118
ENSG00000041802.10,chr3,194640786,194642247,PAS,True,133,182
ENSG00000041802.10,chr3,194644574,194644746,PAS,False,55,182
ENSG00000144810.15,chr3,99635662,99744896,ES,True,123,143
ENSG00000144810.15,chr3,99638664,99744896,ME,False,357,1240
ENSG00000144810.15,chr3,99638664,99744896,ME,False,344,1240
ENSG00000144810.15,chr3,99638664,99691398,ES,False,308,401
ENSG00000144810.15,chr3,99638664,99744896,ES,False,2799,4146
ENSG00000144810.15,chr3,99675721,99744896,ES,True,891,993
ENSG00000144810.15,chr3,99691568,99744896,5AS,True,352,401
ENSG00000144810.15,chr3,99791010,99794229,3AS,True,3543,4305
ENSG00000144810.15,chr3,99638473,99638664,TSS,True,699,4920
ENSG00000144810.15,chr3,99794229,99799215,PAS,True,942,4555
ENSG00000144810.15,chr3,99794226,99799218,PAS,True,3726,4555
ENSG00000196639.6,chr3,11154492,11154554,TSS,False,69,151
ENSG00000196639.6,chr3,11137087,11137399,TSS,False,118,151
ENSG00000114861.20,chr3,70977719,70977827,3AS,False,65,264
ENSG00000114861.20,chr3,71052623,71053635,3AS,False,47,240
ENSG00000114861.20,chr3,71064823,71065206,TSS,True,216,311
ENSG00000114861.20,chr3,71130497,71130750,TSS,True,276,312
ENSG00000114861.20,chr3,71583570,71584005,TSS,True,272,322
ENSG00000136068.14,chr3,58008378,58008856,TSS,False,185,216
ENSG00000136068.14,chr3,58148647,58148852,TSS,True,132,148
ENSG00000136068.14,chr3,58167982,58168658,TSS,False,105,122
ENSG00000136068.14,chr3,58170574,58172254,PAS,True,96,181
ENSG00000136068.14,chr3,58150104,58151415,PAS,True,112,133
ENSG00000144642.21,chr3,29281756,29434745,3AS,False,38,119
ENSG00000144642.21,chr3,29925127,29936085,5AS,True,80,153
ENSG00000144642.21,chr3,29936196,29988142,ES,False,163,243
ENSG00000144642.21,chr3,29280674,29281756,TSS,True,193,313
ENSG00000144642.21,chr3,29924788,29925127,TSS,True,173,254
ENSG00000144642.21,chr3,29924785,29925243,TSS,False,181,254
ENSG00000144642.21,chr3,30003855,30010362,PAS,True,81,322
ENSG00000144642.21,chr3,29488440,29489758,PAS,True,114,143
ENSG00000151092.16,chr3,25717345,25719635,PAS,True,25,118
ENSG00000151092.16,chr3,25783259,25783491,TSS,True,23,118
ENSG00000175166.16,chr3,184308707,184309055,PAS,False,175,880
ENSG00000175166.16,chr3,184306349,184306450,PAS,True,721,877
ENSG00000144619.14,chr3,2098980,2571413,5AS,True,49,166
ENSG00000144619.14,chr3,3026277,3030857,3AS,False,51,128
ENSG00000144619.14,chr3,2571413,2571558,TSS,True,223,306
ENSG00000144619.14,chr3,2098651,2098980,TSS,True,271,322
ENSG00000144619.14,chr3,2098653,2339234,TSS,True,272,309
ENSG00000144619.14,chr3,2098770,2100641,TSS,True,255,322
ENSG00000144619.14,chr3,3042976,3043047,PAS,False,233,319
ENSG00000144619.14,chr3,2925628,2925767,PAS,True,178,310
ENSG00000091986.15,chr3,112640326,112641299,TSS,True,394,1021
ENSG00000173905.8,chr3,168027837,168029222,5AS,True,95,129
ENSG00000173905.8,chr3,168036994,168041391,ES,False,16,126
ENSG00000173905.8,chr3,168008550,168010418,PAS,True,106,134
ENSG00000173905.8,chr3,168008699,168010823,PAS,True,81,134
ENSG00000173905.8,chr3,168023011,168025095,PAS,True,94,133
ENSG00000152492.14,chr3,191329231,191329723,TSS,True,20,178
ENSG00000168386.18,chr3,99876071,99876518,TSS,True,157,1182
ENSG00000131386.18,chr3,16174445,16175690,TSS,True,90,493
ENSG00000138496.16,chr3,122556121,122558433,5AS,False,102,114
ENSG00000138496.16,chr3,122527920,122528743,PAS,True,99,123
ENSG00000138496.16,chr3,122531777,122536342,PAS,True,67,123
ENSG00000138496.16,chr3,122536931,122537073,PAS,True,95,123
ENSG00000138496.16,chr3,122564244,122564299,TSS,True,43,124
ENSG00000138496.16,chr3,122564110,122564447,TSS,True,105,124
ENSG00000055955.15,chr3,52810731,52813490,PAS,True,46,128
ENSG00000055955.15,chr3,52820384,52820785,PAS,True,76,111
ENSG00000055955.15,chr3,52830552,52831121,TSS,True,46,128
ENSG00000114626.17,chr3,127673081,127674390,3AS,False,209,272
ENSG00000114626.17,chr3,127674418,127674544,5AS,False,118,282
