gene,chr,start,end,splice_type,novel,WTC11_ENCFF985LGZ_in_cov,WTC11_ENCFF985LGZ_total_cov
ENSG00000187243.16,chrX,52062038,52062233,5AS,False,179,209
ENSG00000187243.16,chrX,52066453,52066864,IR,False,131,194
ENSG00000187243.16,chrX,52068173,52069129,3AS,False,46,186
ENSG00000187243.16,chrX,52068203,52069129,3AS,False,102,140
ENSG00000187243.16,chrX,52069129,52069270,TSS,True,25,211
ENSG00000056998.19,chrX,2861722,2881051,ES,False,20,102
ENSG00000056998.19,chrX,2828714,2828975,TSS,True,33,110
ENSG00000182872.15,chrX,47144795,47145485,TSS,False,43,105
ENSG00000173674.10,chrX,20141624,20141872,TSS,True,51,238
ENSG00000125354.22,chrX,119615723,119616742,PAS,True,86,101
ENSG00000125354.22,chrX,119693075,119694314,TSS,False,18,101
ENSG00000123562.16,chrX,103678600,103685170,ES,False,181,229
ENSG00000123562.16,chrX,103678600,103685170,3AS,False,181,350
ENSG00000123562.16,chrX,103678651,103685170,ES,False,114,153
ENSG00000123562.16,chrX,103686630,103686934,TSS,True,112,457
ENSG00000123562.16,chrX,103687988,103688106,TSS,True,399,457
ENSG00000133142.17,chrX,103586291,103586653,3AS,False,14,109
ENSG00000133142.17,chrX,103585464,103585624,TSS,True,20,117
ENSG00000133142.17,chrX,103586648,103587732,PAS,True,15,110
ENSG00000133142.17,chrX,103586653,103587725,PAS,True,96,110
ENSG00000102096.9,chrX,48918773,48919026,TSS,False,47,404
ENSG00000029993.14,chrX,150983284,150983376,TSS,False,136,827
ENSG00000086758.15,chrX,53542539,53543885,5AS,False,60,103
ENSG00000215301.10,chrX,41347012,41347314,3AS,False,64,197
ENSG00000215301.10,chrX,41333598,41334297,TSS,True,134,278
ENSG00000126768.12,chrX,48895101,48896758,ES,False,101,123
ENSG00000147162.13,chrX,71533061,71533336,TSS,True,85,107
ENSG00000071553.16,chrX,154428631,154428853,TSS,False,17,169
ENSG00000197976.11,chrX,1599432,1600658,ES,True,157,176
ENSG00000197976.11,chrX,1591532,1591769,TSS,True,25,194
ENSG00000147140.15,chrX,71283721,71290628,ES,False,99,673
ENSG00000147140.15,chrX,71283582,71283721,TSS,True,174,847
ENSG00000156925.11,chrX,137566126,137567751,TSS,True,27,134
ENSG00000156925.11,chrX,137569890,137572207,PAS,True,16,115
ENSG00000184867.13,chrX,101658142,101658491,5AS,False,12,111
ENSG00000184867.13,chrX,101659757,101659852,TSS,True,50,150
ENSG00000130821.15,chrX,153687912,153688836,TSS,True,24,109
ENSG00000068400.13,chrX,48975309,48976017,IR,False,99,127
ENSG00000068400.13,chrX,48976111,48976240,IR,False,109,128
ENSG00000068400.13,chrX,49002187,49002266,TSS,True,33,133
ENSG00000165349.11,chrX,70926178,70926526,ES,True,86,100
ENSG00000165349.11,chrX,70926693,70926874,IR,True,88,114
ENSG00000165349.11,chrX,70930976,70931296,TSS,True,40,121
ENSG00000165175.15,chrX,38804201,38804413,TSS,True,46,177
ENSG00000203879.11,chrX,154440139,154440374,IR,False,250,345
ENSG00000076716.8,chrX,133414805,133415522,TSS,False,37,200
ENSG00000102241.11,chrX,136497439,136497675,3AS,False,47,120
ENSG00000102241.11,chrX,136497206,136497439,TSS,True,117,237
ENSG00000102241.11,chrX,136497495,136497870,TSS,True,146,237
ENSG00000185515.14,chrX,155071397,155071654,TSS,True,18,111
ENSG00000102054.17,chrX,16870037,16870419,TSS,True,46,292
ENSG00000101856.9,chrX,119236256,119236691,TSS,True,36,321
ENSG00000196924.15,chrX,154370872,154371356,TSS,True,404,460
ENSG00000147065.16,chrX,65667588,65667853,TSS,False,61,402
ENSG00000001497.16,chrX,65514970,65517986,3AS,True,28,277
ENSG00000001497.16,chrX,65524262,65524964,ES,False,179,264
ENSG00000156531.16,chrX,134373279,134373467,TSS,True,32,117
ENSG00000179222.17,chrX,51803012,51803117,TSS,False,270,321
ENSG00000179222.17,chrX,51893605,51893755,TSS,True,92,321
ENSG00000180964.16,chrX,103254017,103255077,ES,False,37,138
ENSG00000134602.15,chrX,132023203,132023407,TSS,True,38,203
ENSG00000078061.12,chrX,47561150,47561251,TSS,True,13,101
ENSG00000102038.15,chrX,129447233,129448332,3AS,True,159,201
ENSG00000102038.15,chrX,129492093,129496749,ES,False,52,199
ENSG00000102038.15,chrX,129446400,129447233,PAS,True,52,219
ENSG00000102038.15,chrX,129446401,129447301,PAS,True,173,219
ENSG00000102038.15,chrX,129523196,129523597,TSS,True,28,219
ENSG00000000003.14,chrX,100636607,100636873,TSS,False,43,215
ENSG00000000003.14,chrX,100636792,100636891,TSS,False,188,215
ENSG00000130985.16,chrX,47194024,47198802,ES,False,200,249
ENSG00000130985.16,chrX,47190712,47190950,TSS,False,443,550
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,301,550
ENSG00000124486.12,chrX,41229779,41230500,5AS,False,128,143
ENSG00000124486.12,chrX,41215974,41216652,TSS,True,129,167
ENSG00000101843.18,chrX,108085127,108087764,5AS,False,14,132
ENSG00000046653.14,chrX,13771030,13774624,PAS,True,164,229
ENSG00000046653.14,chrX,13770766,13773030,PAS,True,72,229
ENSG00000046653.14,chrX,13938506,13938933,TSS,False,32,245
ENSG00000102316.16,chrX,54815690,54815880,IR,True,387,447
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,251,465
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,311,465
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,64,465
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,401,459
ENSG00000169093.15,chrX,1403136,1403489,PAS,True,20,190
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,38,272
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,67,301
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,263,301
ENSG00000130741.10,chrX,24054665,24055037,TSS,True,93,473
ENSG00000285756.1,chrX,3817523,3817778,PAS,True,87,101
ENSG00000154545.16,chrX,52184965,52185891,3AS,False,107,142
ENSG00000154545.16,chrX,52184965,52185921,3AS,False,49,192
ENSG00000154545.16,chrX,52187230,52187641,IR,False,116,199
ENSG00000154545.16,chrX,52191861,52192056,5AS,False,180,211
ENSG00000154545.16,chrX,52184823,52184965,TSS,True,22,214
ENSG00000181704.11,chrX,68498563,68499123,TSS,True,25,105
ENSG00000072501.17,chrX,53422491,53422713,TSS,True,69,125
ENSG00000147123.10,chrX,47142440,47142613,5AS,False,88,126
ENSG00000172534.13,chrX,153970647,153972668,TSS,True,97,108
ENSG00000172534.13,chrX,153954065,153955957,TSS,False,93,108
ENSG00000172534.13,chrX,153952513,153952948,TSS,True,97,108
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,84,168
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,85,164
ENSG00000147100.10,chrX,74420656,74422067,TSS,True,21,145
PB_novel_216607,chrX,92100697,92105292,3AS,True,21,206
PB_novel_216607,chrX,92100697,92105292,IR,True,21,134
PB_novel_216607,chrX,92100700,92105292,ES,True,139,182
PB_novel_216607,chrX,92100700,92105292,5AS,True,139,243
PB_novel_216607,chrX,92103705,92105292,IR,True,35,163
PB_novel_216607,chrX,92099978,92100700,PAS,True,91,360
PB_novel_216607,chrX,92105292,92105542,TSS,True,131,360
PB_novel_216607,chrX,92103446,92105540,TSS,True,242,360
ENSG00000167393.17,chrX,338710,338777,IR,False,165,194
ENSG00000167393.17,chrX,386367,387219,TSS,True,49,207
ENSG00000102178.12,chrX,154486536,154486692,TSS,True,14,118
ENSG00000068308.13,chrX,48923295,48923632,3AS,True,103,125
ENSG00000068308.13,chrX,48935018,48944189,ES,False,98,120
ENSG00000068308.13,chrX,48922023,48923295,PAS,True,37,130
ENSG00000068308.13,chrX,48922023,48923298,PAS,True,110,130
ENSG00000068308.13,chrX,48956976,48958381,TSS,True,15,131
ENSG00000067445.20,chrX,54920795,54920878,TSS,True,37,105
ENSG00000147403.16,chrX,154399941,154400463,IR,False,166,187
ENSG00000147403.16,chrX,154400626,154400701,IR,False,168,189
ENSG00000147403.16,chrX,154397661,154398394,TSS,True,114,193
ENSG00000147403.16,chrX,154398373,154398398,TSS,True,171,193
ENSG00000147403.16,chrX,154398376,154398542,TSS,True,125,193
ENSG00000147403.16,chrX,154400701,154400917,PAS,True,24,193
ENSG00000166681.13,chrX,103377106,103377509,3AS,False,304,350
ENSG00000166681.13,chrX,103377462,103378077,PAS,True,318,369
ENSG00000166681.13,chrX,103377509,103378075,PAS,True,57,369
ENSG00000102226.9,chrX,47232960,47233219,TSS,False,53,240
ENSG00000147274.14,chrX,136872345,136875085,ES,True,68,226
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,624,894
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,268,865
ENSG00000147274.14,chrX,136880596,136880778,TSS,True,107,904
ENSG00000180879.13,chrX,153794579,153794754,TSS,True,22,198
ENSG00000122026.10,chr13,27251307,27251585,TSS,False,44,119
ENSG00000122026.10,chr13,27251578,27251656,TSS,False,93,119
ENSG00000136108.14,chr13,52456607,52460898,3AS,False,114,151
ENSG00000136108.14,chr13,52455420,52455626,TSS,True,18,170
ENSG00000134871.18,chr13,110307021,110307528,TSS,True,95,126
ENSG00000165480.15,chr13,21172681,21176374,5AS,False,96,110
ENSG00000165480.15,chr13,21152064,21155150,PAS,True,13,123
ENSG00000165480.15,chr13,21167877,21168399,PAS,False,107,119
ENSG00000165480.15,chr13,21176374,21176586,TSS,True,22,126
ENSG00000165480.15,chr13,21176347,21176585,TSS,True,112,126
ENSG00000198176.12,chr13,113623286,113633119,ES,False,30,185
ENSG00000198176.12,chr13,113636700,113640119,ES,True,33,193
ENSG00000198176.12,chr13,113637884,113640119,5AS,True,31,162
ENSG00000198176.12,chr13,113584529,113584730,TSS,True,172,210
ENSG00000198176.12,chr13,113584673,113584888,TSS,True,81,210
ENSG00000065150.18,chr13,97976125,97976786,TSS,True,177,490
ENSG00000088448.14,chr13,110878534,110880112,PAS,True,53,114
ENSG00000088448.14,chr13,110892602,110893263,PAS,True,64,101
ENSG00000088448.14,chr13,110914724,110915101,TSS,True,33,123
ENSG00000136146.14,chr13,48090418,48095059,5AS,False,34,133
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,40,139
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,105,139
ENSG00000150403.17,chr13,113490713,113491273,TSS,True,15,101
ENSG00000150403.17,chr13,113549424,113550233,PAS,True,17,100
ENSG00000121741.16,chr13,19958671,19958841,TSS,True,103,158
ENSG00000121390.18,chr13,19701605,19703360,PAS,True,19,131
ENSG00000121390.18,chr13,19782385,19782979,TSS,True,22,140
ENSG00000136110.12,chr13,52703807,52708535,3AS,False,27,166
ENSG00000136110.12,chr13,52703252,52703810,PAS,True,33,175
ENSG00000136110.12,chr13,52703263,52703807,PAS,False,148,175
ENSG00000120686.11,chr13,38349813,38349921,TSS,True,28,212
ENSG00000234787.7,chr13,54124755,54127279,3AS,True,60,268
ENSG00000234787.7,chr13,54127429,54132612,ES,False,80,700
ENSG00000234787.7,chr13,54127429,54132612,5AS,True,80,132
ENSG00000234787.7,chr13,54112705,54116209,PAS,True,576,777
ENSG00000234787.7,chr13,54124323,54125272,PAS,True,571,777
ENSG00000234787.7,chr13,54122570,54127429,PAS,True,556,765
ENSG00000234787.7,chr13,54132612,54132892,TSS,True,83,785
ENSG00000130177.15,chr13,114272481,114272563,IR,False,42,110
ENSG00000130177.15,chr13,114234869,114235132,TSS,True,21,111
ENSG00000130177.15,chr13,114272563,114272744,PAS,True,68,111
ENSG00000130177.15,chr13,114272183,114272742,PAS,True,45,109
ENSG00000043355.11,chr13,99981759,99983139,TSS,False,43,288
PB_novel_215287,chr13,42870702,42872557,3AS,True,20,112
PB_novel_215287,chr13,42868039,42868464,PAS,True,149,173
PB_novel_215287,chr13,42849694,42850692,PAS,True,110,181
PB_novel_215287,chr13,42868044,42870759,PAS,True,101,139
PB_novel_215287,chr13,42872557,42872962,TSS,True,75,198
PB_novel_215287,chr13,42865676,42872812,TSS,True,88,101
PB_novel_215287,chr13,42866358,42872812,TSS,True,87,101
ENSG00000133119.12,chr13,33818068,33818265,TSS,True,15,115
ENSG00000139800.8,chr13,99970126,99971125,TSS,False,44,182
ENSG00000133104.13,chr13,36335832,36346581,ES,True,201,257
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,71,328
ENSG00000136160.15,chr13,77918090,77918832,TSS,True,106,258
ENSG00000136160.15,chr13,77919396,77919584,TSS,False,212,258
ENSG00000136160.15,chr13,77900520,77900647,TSS,True,216,256
ENSG00000133112.16,chr13,45341041,45341258,TSS,True,143,455
ENSG00000175198.16,chr13,100449305,100527674,ES,False,17,122
ENSG00000134884.14,chr13,106557131,106557558,IR,False,79,242
ENSG00000134884.14,chr13,106557131,106559431,ES,False,258,311
ENSG00000134884.14,chr13,106557131,106559431,5AS,True,258,287
ENSG00000134884.14,chr13,106557131,106559431,IR,False,258,385
ENSG00000134884.14,chr13,106557616,106559431,IR,False,54,210
ENSG00000134884.14,chr13,106567572,106568167,TSS,True,70,537
ENSG00000139842.14,chr13,113208746,113209775,TSS,True,41,322
ENSG00000139842.14,chr13,113263486,113267108,PAS,True,42,317
ENSG00000139842.14,chr13,113229641,113231176,PAS,True,251,287
ENSG00000186184.17,chr13,27621003,27622009,TSS,True,33,124
ENSG00000186184.17,chr13,27620733,27621140,TSS,True,107,124
ENSG00000186184.17,chr13,27622874,27623449,PAS,True,67,111
ENSG00000186184.17,chr13,27665685,27667416,PAS,True,49,117
ENSG00000123179.13,chr13,49661208,49691253,ES,False,18,150
ENSG00000120685.19,chr13,39012233,39017499,ES,True,19,125
ENSG00000120685.19,chr13,39037197,39038102,TSS,True,27,144
ENSG00000152767.16,chr13,98142661,98143492,TSS,True,60,159
ENSG00000152767.16,chr13,98448235,98449773,PAS,True,21,155
PB_novel_215300,chr13,51170462,51174545,IR,True,33,202
PB_novel_215300,chr13,51170030,51170462,TSS,True,187,280
PB_novel_215300,chr13,51174545,51176077,PAS,True,231,269
ENSG00000126226.21,chr13,113177976,113178173,3AS,False,53,110
ENSG00000126226.21,chr13,113177976,113178173,IR,False,53,172
ENSG00000126226.21,chr13,113178008,113178173,IR,False,57,176
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,181,234
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,111,230
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,177,234
ENSG00000126226.21,chr13,113208598,113209519,TSS,True,25,234
ENSG00000120694.19,chr13,31161475,31162017,TSS,False,49,279
ENSG00000102572.14,chr13,98576744,98577497,TSS,True,45,308
ENSG00000125304.9,chr13,99501398,99501777,TSS,True,82,467
ENSG00000102804.14,chr13,44436503,44436857,TSS,True,71,163
ENSG00000102804.14,chr13,44573162,44577306,TSS,True,127,163
ENSG00000169062.14,chr13,114282127,114286518,ES,True,30,163
ENSG00000169062.14,chr13,114282943,114286518,ES,False,36,143
ENSG00000169062.14,chr13,114281181,114281846,TSS,True,129,195
ENSG00000169062.14,chr13,114281611,114282127,TSS,True,91,195
ENSG00000169062.14,chr13,114304788,114305828,PAS,True,20,187
ENSG00000139835.13,chr13,113324577,113325660,IR,True,130,150
ENSG00000139835.13,chr13,113324196,113324577,PAS,True,47,178
ENSG00000139835.13,chr13,113358546,113360284,PAS,False,153,171
ENSG00000139835.13,chr13,113364019,113364164,TSS,True,33,178
ENSG00000102710.19,chr13,37009809,37012191,ES,False,123,157
ENSG00000102710.19,chr13,37022080,37024034,3AS,False,126,152
ENSG00000102710.19,chr13,37045373,37047534,3AS,False,129,151
ENSG00000102710.19,chr13,37047936,37051487,ES,False,30,150
ENSG00000102710.19,chr13,37059558,37059735,TSS,True,26,165
ENSG00000132432.13,chr7,54757594,54759161,5AS,False,24,235
ENSG00000132432.13,chr7,54759157,54759235,TSS,True,58,264
ENSG00000197462.3,chr7,125917862,125918118,TSS,False,68,112
ENSG00000197462.3,chr7,125924006,125924045,TSS,True,60,112
ENSG00000197462.3,chr7,126078869,126082452,PAS,True,71,112
ENSG00000197462.3,chr7,126033948,126039065,PAS,True,99,112
ENSG00000197462.3,chr7,125928745,125930197,PAS,True,97,112
ENSG00000122779.17,chr7,138554864,138567480,5AS,False,75,226
ENSG00000122779.17,chr7,138460166,138460912,TSS,True,59,271
ENSG00000106133.17,chr7,72948597,72948667,IR,False,25,107
ENSG00000106133.17,chr7,72947582,72948808,PAS,True,30,112
ENSG00000106133.17,chr7,72948223,72948597,PAS,True,88,116
ENSG00000106133.17,chr7,72954624,72954769,TSS,True,22,116
ENSG00000164548.10,chr7,23521840,23531788,ES,False,79,102
ENSG00000164548.10,chr7,23531788,23532023,TSS,True,34,141
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,423,792
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,382,801
ENSG00000106305.9,chr7,6009378,6015145,5AS,True,11,101
ENSG00000106305.9,chr7,6009232,6009498,TSS,True,18,115
ENSG00000106305.9,chr7,6009229,6009378,TSS,True,100,115
ENSG00000106484.15,chr7,130486178,130486395,TSS,True,126,366
ENSG00000106484.15,chr7,130492067,130492339,TSS,True,287,366
ENSG00000185274.11,chr7,71131317,71133042,TSS,True,39,118
ENSG00000185274.11,chr7,71712017,71713603,PAS,True,17,109
ENSG00000006625.17,chr7,30498938,30504568,ES,False,38,103
ENSG00000166508.17,chr7,100101263,100101908,TSS,False,95,465
ENSG00000106009.15,chr7,2543323,2543589,IR,False,156,178
ENSG00000106009.15,chr7,2545053,2547323,3AS,True,21,171
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,180,207
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,75,207
ENSG00000178234.12,chr7,152025628,152025884,TSS,True,14,119
ENSG00000164818.15,chr7,726661,727315,TSS,True,20,186
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,14,110
ENSG00000136261.14,chr7,16646288,16665436,5AS,False,172,193
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,40,213
ENSG00000122566.21,chr7,26190460,26190992,IR,False,212,258
ENSG00000122566.21,chr7,26190460,26191055,5AS,True,24,237
ENSG00000122566.21,chr7,26191128,26191421,IR,True,27,194
ENSG00000122566.21,chr7,26191128,26192494,ES,True,90,114
ENSG00000122566.21,chr7,26191128,26192494,3AS,False,90,119
ENSG00000122566.21,chr7,26191128,26192494,IR,False,90,206
ENSG00000122566.21,chr7,26197732,26200571,ES,False,1429,1832
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,2023,2264
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,291,2185
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,430,2283
ENSG00000133606.10,chr7,140453050,140454729,PAS,True,38,277
ENSG00000133606.10,chr7,140456185,140456866,PAS,True,233,267
ENSG00000133606.10,chr7,140479159,140479524,TSS,True,38,290
ENSG00000172354.9,chr7,100673581,100673923,TSS,True,42,240
ENSG00000263001.5,chr7,74716950,74728785,ES,False,159,316
ENSG00000263001.5,chr7,74758855,74759547,IR,False,317,355
ENSG00000263001.5,chr7,74657007,74658068,TSS,True,88,374
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,41,358
ENSG00000263001.5,chr7,74758779,74760692,PAS,True,320,357
ENSG00000170632.13,chr7,103075411,103083681,ES,False,91,142
ENSG00000170632.13,chr7,103086764,103097276,ES,False,15,141
ENSG00000003147.18,chr7,8232752,8235909,3AS,False,20,133
ENSG00000003147.18,chr7,8262093,8262410,TSS,True,124,145
ENSG00000003147.18,chr7,8262439,8262598,TSS,True,37,145
ENSG00000106028.10,chr7,141738410,141739123,5AS,False,156,269
ENSG00000106028.10,chr7,141738503,141739123,5AS,False,79,113
ENSG00000106028.10,chr7,141738327,141738410,TSS,True,135,291
ENSG00000106028.10,chr7,141738349,141738503,TSS,True,212,291
ENSG00000122550.17,chr7,23106146,23123776,ES,False,146,167
ENSG00000122550.17,chr7,23105733,23106146,TSS,True,19,187
ENSG00000122550.17,chr7,23125760,23131900,PAS,True,135,173
ENSG00000122550.17,chr7,23174014,23175421,PAS,True,49,183
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,32,207
ENSG00000106538.9,chr7,150341577,150341721,TSS,True,32,279
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,60,114
ENSG00000146918.19,chr7,158646563,158652292,ES,False,31,246
ENSG00000146918.19,chr7,158704723,158704834,TSS,True,55,255
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,113,132
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,69,134
ENSG00000146540.14,chr7,1138208,1138280,TSS,True,109,134
ENSG00000257923.10,chr7,101815706,101816093,TSS,True,34,110
ENSG00000257923.10,chr7,102283020,102283959,PAS,True,37,109
ENSG00000146963.17,chr7,139360322,139376061,ES,False,237,271
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,35,289
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,58,120
ENSG00000164880.15,chr7,1504322,1504580,TSS,False,87,103
ENSG00000091127.13,chr7,105456113,105457926,PAS,True,14,110
ENSG00000091127.13,chr7,105522051,105522295,TSS,True,12,110
ENSG00000071462.11,chr7,73683804,73686635,5AS,False,140,160
ENSG00000164896.19,chr7,151077027,151077100,IR,False,155,178
ENSG00000164896.19,chr7,151077236,151077309,IR,False,144,178
ENSG00000164896.19,chr7,151077401,151077620,IR,False,147,165
ENSG00000164896.19,chr7,151077780,151077878,IR,False,148,169
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,106,121
ENSG00000164896.19,chr7,151079922,151080684,IR,True,106,133
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,74,187
ENSG00000164896.19,chr7,151079499,151080863,TSS,True,165,187
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,127,401
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,279,401
ENSG00000274523.4,chr7,75073413,75073871,TSS,True,20,151
ENSG00000160917.14,chr7,99452440,99454040,3AS,False,97,187
ENSG00000160917.14,chr7,99452440,99454043,3AS,False,38,228
