gene,chr,start,end,splice_type,novel,ovary_ENCFF583MSU_in_cov,ovary_ENCFF583MSU_total_cov
ENSG00000244754.8,chr13,32538777,32539168,TSS,True,208,252
ENSG00000244754.8,chr13,32538682,32538816,TSS,True,175,252
ENSG00000244754.8,chr13,32538617,32538797,TSS,True,138,252
ENSG00000132950.18,chr13,19851448,19851688,IR,False,92,116
ENSG00000132950.18,chr13,19852190,19863449,ES,True,21,118
ENSG00000132950.18,chr13,19823288,19825235,PAS,True,73,124
ENSG00000132950.18,chr13,19834314,19835689,PAS,True,73,124
ENSG00000132950.18,chr13,19836167,19837821,PAS,True,107,124
ENSG00000088448.14,chr13,110893263,110906032,ES,False,138,211
ENSG00000088448.14,chr13,110878534,110880112,PAS,True,39,228
ENSG00000088448.14,chr13,110892602,110893263,PAS,True,200,226
ENSG00000088448.14,chr13,110914724,110915101,TSS,True,34,248
ENSG00000136146.14,chr13,48090418,48095059,5AS,False,29,180
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,35,187
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,156,187
ENSG00000183722.8,chr13,39378526,39600831,3AS,True,82,373
ENSG00000183722.8,chr13,39378526,39600831,IR,True,82,106
ENSG00000183722.8,chr13,39342707,39344054,PAS,True,43,428
ENSG00000183722.8,chr13,39600831,39603508,TSS,True,61,429
ENSG00000121390.18,chr13,19673088,19675653,PAS,True,200,238
ENSG00000121390.18,chr13,19701605,19703360,PAS,True,76,237
ENSG00000213995.11,chr13,110615647,110622215,5AS,True,355,405
ENSG00000213995.11,chr13,110634595,110634671,IR,True,397,481
ENSG00000213995.11,chr13,110615473,110615647,TSS,True,130,521
ENSG00000213995.11,chr13,110615573,110615774,TSS,False,455,521
ENSG00000183087.14,chr13,113863574,113864070,TSS,True,244,331
ENSG00000183087.14,chr13,113839727,113839806,TSS,True,215,331
ENSG00000183087.14,chr13,113838068,113838773,TSS,True,285,331
ENSG00000133104.13,chr13,36301637,36304632,PAS,True,42,414
ENSG00000133104.13,chr13,36346224,36346505,TSS,False,132,424
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,358,424
ENSG00000136111.13,chr13,75481269,75482649,TSS,False,26,105
ENSG00000134884.14,chr13,106541808,106544160,PAS,True,30,156
ENSG00000134884.14,chr13,106557849,106559657,PAS,True,133,149
ENSG00000189403.14,chr13,30459849,30461533,PAS,False,39,219
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,56,227
ENSG00000189403.14,chr13,30463530,30464779,TSS,True,202,227
ENSG00000186184.17,chr13,27622874,27623449,PAS,True,78,103
ENSG00000186184.17,chr13,27665685,27667416,PAS,True,35,104
ENSG00000165475.14,chr13,20432296,20489369,ES,False,22,187
ENSG00000139597.17,chr13,32407338,32407644,IR,False,84,100
ENSG00000139597.17,chr13,32401585,32403200,PAS,True,26,114
ENSG00000139597.17,chr13,32406226,32407772,PAS,True,97,112
ENSG00000126226.21,chr13,113177976,113178173,3AS,False,54,131
ENSG00000126226.21,chr13,113177976,113178173,IR,False,54,308
ENSG00000126226.21,chr13,113178008,113178173,IR,False,77,331
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,347,401
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,148,401
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,324,401
ENSG00000120694.19,chr13,31134875,31137524,PAS,True,240,267
ENSG00000120694.19,chr13,31140206,31140309,PAS,True,177,267
ENSG00000120694.19,chr13,31143790,31143923,PAS,True,174,267
ENSG00000120694.19,chr13,31161475,31162017,TSS,False,47,267
ENSG00000120694.19,chr13,31161981,31162365,TSS,True,232,267
ENSG00000150907.7,chr13,40559034,40559508,IR,True,180,217
ENSG00000150907.7,chr13,40555666,40559034,PAS,False,39,219
ENSG00000150907.7,chr13,40558937,40560860,PAS,False,115,132
ENSG00000150907.7,chr13,40665582,40666645,TSS,False,126,250
ENSG00000150907.7,chr13,40559508,40560514,TSS,True,181,248
ENSG00000253710.3,chr13,52012462,52024005,ES,True,16,140
ENSG00000253710.3,chr13,52012462,52028318,ES,False,60,231
ENSG00000253710.3,chr13,52019143,52028318,ES,False,30,164
ENSG00000139835.13,chr13,113324577,113325660,IR,True,63,103
ENSG00000139835.13,chr13,113324196,113324577,PAS,True,81,144
ENSG00000139835.13,chr13,113324196,113325846,PAS,True,101,142
ENSG00000139835.13,chr13,113358546,113360284,PAS,False,121,141
ENSG00000139835.13,chr13,113364019,113364164,TSS,True,22,144
ENSG00000106608.16,chr7,43906561,43906817,TSS,True,42,108
ENSG00000106133.17,chr7,72949487,72949845,3AS,True,12,102
ENSG00000106133.17,chr7,72950196,72954624,ES,False,49,100
ENSG00000106133.17,chr7,72950057,72951731,TSS,True,105,120
ENSG00000106133.17,chr7,72954624,72954769,TSS,True,20,120
ENSG00000136235.16,chr7,23260773,23266516,3AS,False,196,248
ENSG00000136235.16,chr7,23246731,23246927,TSS,True,41,313
ENSG00000136235.16,chr7,23274064,23275108,PAS,True,83,310
ENSG00000136235.16,chr7,23256891,23258043,PAS,True,239,281
ENSG00000169902.14,chr7,66359894,66360442,PAS,True,12,119
ENSG00000164548.10,chr7,23521840,23531788,ES,False,84,111
ENSG00000164548.10,chr7,23504779,23505569,PAS,False,39,155
ENSG00000164548.10,chr7,23531788,23532023,TSS,True,35,158
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,526,992
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,473,1003
ENSG00000136205.16,chr7,47275138,47278220,PAS,False,16,114
ENSG00000136205.16,chr7,47346186,47347895,TSS,True,162,181
ENSG00000136205.16,chr7,47302949,47303585,TSS,True,147,180
ENSG00000136205.16,chr7,47327980,47328181,TSS,True,157,181
ENSG00000166508.17,chr7,100101263,100101908,TSS,False,45,161
ENSG00000166508.17,chr7,100100212,100101181,TSS,False,144,161
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,302,357
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,141,357
ENSG00000128606.12,chr7,102912943,102913145,TSS,True,56,178
ENSG00000128606.12,chr7,102933801,102934685,TSS,True,122,172
ENSG00000166526.16,chr7,100075630,100081634,ES,False,33,196
ENSG00000166526.16,chr7,100077433,100079539,5AS,True,15,134
ENSG00000166526.16,chr7,100077433,100081634,ES,False,21,154
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,43,118
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,22,101
ENSG00000136261.14,chr7,16646140,16646304,TSS,True,84,101
ENSG00000122566.21,chr7,26197732,26200571,ES,False,198,258
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,232,294
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,79,291
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,36,297
ENSG00000002822.15,chr7,2222754,2229983,ES,False,24,188
ENSG00000002822.15,chr7,2230724,2232871,3AS,False,24,186
ENSG00000002822.15,chr7,2230727,2232871,3AS,True,137,161
ENSG00000011275.18,chr7,5739352,5740972,3AS,False,131,147
ENSG00000011275.18,chr7,5741644,5752845,3AS,False,98,146
ENSG00000011275.18,chr7,5725321,5725438,PAS,True,37,153
ENSG00000011275.18,chr7,5781540,5781704,TSS,True,108,244
ENSG00000172354.9,chr7,100673581,100673923,TSS,True,56,118
ENSG00000172354.9,chr7,100674322,100676322,TSS,True,102,118
ENSG00000172354.9,chr7,100675747,100677660,TSS,True,90,118
ENSG00000263001.5,chr7,74657007,74658068,TSS,True,88,101
ENSG00000158604.14,chr7,44577896,44579628,PAS,False,91,419
ENSG00000158604.14,chr7,44577900,44581239,PAS,True,335,418
ENSG00000122678.16,chr7,44073377,44073624,3AS,False,86,111
ENSG00000122678.16,chr7,44078811,44080732,ES,False,27,132
ENSG00000122678.16,chr7,44069920,44073430,PAS,True,129,154
ENSG00000122678.16,chr7,44069913,44073377,PAS,True,69,154
ENSG00000122678.16,chr7,44075718,44076629,PAS,True,128,144
ENSG00000122678.16,chr7,44075718,44078811,PAS,True,120,141
ENSG00000122678.16,chr7,44082250,44082560,TSS,True,19,155
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,38,213
ENSG00000146833.15,chr7,99890406,99892746,PAS,False,47,382
ENSG00000106538.9,chr7,150341577,150341721,TSS,True,35,140
ENSG00000106538.9,chr7,150340435,150341645,TSS,True,111,139
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,198,242
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,125,242
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,288,494
ENSG00000164692.17,chr7,94430246,94431237,PAS,True,160,492
ENSG00000164692.17,chr7,94421898,94422602,PAS,True,320,408
ENSG00000005486.16,chr7,75879260,75881828,ES,False,186,210
ENSG00000005486.16,chr7,75878980,75879260,TSS,True,32,246
ENSG00000146540.14,chr7,994135,997804,PAS,True,28,274
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,81,272
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,210,274
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,66,318
ENSG00000146963.17,chr7,139409562,139409617,PAS,True,281,313
ENSG00000164880.15,chr7,1478365,1478506,TSS,True,102,210
ENSG00000169919.16,chr7,65974704,65976014,ES,False,109,258
ENSG00000169919.16,chr7,65981973,65982730,TSS,True,39,277
ENSG00000071462.11,chr7,73683804,73686635,5AS,False,149,175
ENSG00000164896.19,chr7,151077027,151077100,IR,False,389,435
ENSG00000164896.19,chr7,151077236,151077309,IR,False,379,440
ENSG00000164896.19,chr7,151077401,151077620,IR,False,381,430
ENSG00000122574.10,chr7,29887584,29888217,TSS,True,161,218
ENSG00000127399.14,chr7,150336717,150338156,PAS,True,19,167
ENSG00000106460.18,chr7,12211212,12211425,TSS,True,22,104
ENSG00000130429.14,chr7,99374781,99385701,ES,False,276,310
ENSG00000130429.14,chr7,99374245,99374781,TSS,True,41,351
ENSG00000130429.14,chr7,99394450,99395144,PAS,True,38,339
ENSG00000105854.12,chr7,95411743,95412311,3AS,False,14,121
ENSG00000128595.16,chr7,128748804,128758870,ME,False,185,707
ENSG00000155093.18,chr7,157568901,157569112,TSS,True,12,102
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,169,414
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,131,428
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,166,486
ENSG00000087087.19,chr7,100884382,100884552,TSS,True,399,472
ENSG00000087087.19,chr7,100888473,100888671,PAS,True,76,486
ENSG00000135241.16,chr7,108515574,108526028,ES,False,57,104
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,356,796
ENSG00000197157.10,chr7,127929187,127929329,TSS,True,609,788
ENSG00000242802.7,chr7,4783426,4783688,5AS,True,11,101
ENSG00000242802.7,chr7,4775597,4775756,TSS,True,32,131
ENSG00000002933.8,chr7,150800828,150801535,5AS,False,122,268
ENSG00000002933.8,chr7,150804472,150804826,5AS,False,252,285
ENSG00000002933.8,chr7,150800396,150800828,TSS,True,176,300
ENSG00000002933.8,chr7,150800757,150800968,TSS,True,153,300
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,482,565
ENSG00000159840.15,chr7,143382049,143383322,TSS,True,178,565
ENSG00000155660.10,chr7,149028320,149028671,TSS,True,71,540
ENSG00000075618.17,chr7,5592808,5593768,TSS,False,30,251
ENSG00000136213.9,chr7,2403645,2432562,5AS,False,83,119
ENSG00000136213.9,chr7,2403570,2403659,TSS,True,107,139
ENSG00000136213.9,chr7,2403565,2403645,TSS,False,56,139
ENSG00000127948.15,chr7,75986241,75986336,IR,False,494,550
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,248,561
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,461,561
ENSG00000127948.15,chr7,75986336,75986855,PAS,True,62,559
ENSG00000127948.15,chr7,75986158,75986864,PAS,True,503,559
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,73,140
ENSG00000196411.9,chr7,100819556,100819883,TSS,True,106,123
ENSG00000196411.9,chr7,100812746,100812958,TSS,True,73,120
ENSG00000106605.10,chr7,43758734,43771137,ES,False,222,252
ENSG00000106066.14,chr7,29146428,29146689,TSS,False,29,226
ENSG00000004799.7,chr7,95595164,95596163,IR,True,205,271
ENSG00000004799.7,chr7,95583497,95585781,PAS,True,80,296
ENSG00000004799.7,chr7,95596163,95596563,TSS,True,97,302
ENSG00000197448.13,chr7,143263414,143263585,TSS,True,21,105
ENSG00000188191.14,chr7,712413,712591,TSS,False,38,187
ENSG00000136270.13,chr7,45101614,45101852,5AS,True,36,252
ENSG00000136270.13,chr7,45103443,45104537,ES,True,31,145
ENSG00000136270.13,chr7,45103443,45105440,ES,False,103,247
ENSG00000136270.13,chr7,45104709,45105440,3AS,True,124,138
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,54,226
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,96,270
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,212,270
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,323,2006
ENSG00000136247.14,chr7,6577498,6578565,ES,False,83,116
ENSG00000136247.14,chr7,6577498,6578565,3AS,False,83,120
ENSG00000136247.14,chr7,6577413,6577498,TSS,True,58,212
ENSG00000136247.14,chr7,6577462,6577720,TSS,True,164,212
ENSG00000055130.15,chr7,148698443,148698763,TSS,False,99,117
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,33,117
ENSG00000055130.15,chr7,148800501,148801110,PAS,True,20,116
ENSG00000221838.9,chr7,100104154,100105239,ES,False,18,151
ENSG00000221838.9,chr7,100106003,100106240,IR,False,94,145
ENSG00000221838.9,chr7,100106291,100106402,IR,True,115,146
ENSG00000010270.13,chr7,38215105,38217187,ES,False,12,111
ENSG00000205060.10,chr7,134316674,134317066,TSS,True,19,162
ENSG00000085662.13,chr7,134447381,134447979,IR,False,389,439
ENSG00000174353.17,chr7,72999550,72999760,IR,True,96,107
ENSG00000174353.17,chr7,72999859,73003020,ES,False,51,103
ENSG00000174353.17,chr7,73003730,73005692,5AS,False,93,106
ENSG00000174353.17,chr7,72997825,72999550,PAS,True,51,108
ENSG00000174353.17,chr7,72981474,72982371,PAS,True,96,108
ENSG00000174353.17,chr7,73005575,73005934,TSS,True,95,108
ENSG00000174353.17,chr7,73005692,73005938,TSS,True,15,108
ENSG00000105875.13,chr7,135211379,135211625,TSS,False,45,133
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,297,698
ENSG00000122786.19,chr7,134932983,134933390,TSS,True,246,282
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,536,657
ENSG00000122786.19,chr7,134932987,134937664,PAS,True,68,479
ENSG00000106624.10,chr7,44112573,44112909,TSS,True,335,524
ENSG00000106624.10,chr7,44112140,44112321,TSS,True,405,524
ENSG00000239857.6,chr7,893815,893898,IR,False,89,102
ENSG00000239857.6,chr7,876485,876800,TSS,False,12,102
ENSG00000105819.13,chr7,103312206,103314680,PAS,True,49,381
ENSG00000106034.17,chr7,120988912,120989390,IR,True,348,640
ENSG00000106034.17,chr7,120987925,120989870,TSS,True,391,690
ENSG00000106034.17,chr7,120988550,120988912,TSS,True,340,690
ENSG00000106034.17,chr7,121133822,121133893,PAS,False,141,685
ENSG00000004059.10,chr7,127589594,127590065,IR,False,132,157
ENSG00000122687.17,chr7,2235564,2239417,ES,False,122,141
ENSG00000122687.17,chr7,2239676,2242161,3AS,True,36,117
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,33,150
ENSG00000122687.17,chr7,2241974,2242193,TSS,True,130,150
ENSG00000130305.16,chr7,73303529,73303599,IR,False,142,162
ENSG00000130305.16,chr7,73302513,73303529,PAS,True,28,170
ENSG00000130305.16,chr7,73302513,73303740,PAS,True,150,170
ENSG00000106049.8,chr7,27525436,27526372,PAS,True,25,228
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,219,274
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,52,326
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,290,326
ENSG00000122783.16,chr7,135167807,135168785,5AS,False,22,215
ENSG00000122783.16,chr7,135167807,135168968,5AS,False,25,245
ENSG00000122783.16,chr7,135169060,135170398,5AS,False,130,163
ENSG00000122783.16,chr7,135169060,135170651,5AS,True,84,215
ENSG00000122783.16,chr7,135170651,135170780,TSS,False,170,255
ENSG00000122783.16,chr7,135170398,135170744,TSS,True,125,255
ENSG00000122783.16,chr7,135170275,135170495,TSS,True,224,255
ENSG00000106348.17,chr7,128400182,128400332,3AS,False,329,382
ENSG00000106348.17,chr7,128403754,128409755,ES,False,40,307
ENSG00000106348.17,chr7,128405865,128409755,ES,False,226,266
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,95,403
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,341,403
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,81,103
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,252,362
ENSG00000106052.13,chr7,27799964,27801119,PAS,True,300,361
ENSG00000106052.13,chr7,27793065,27793213,PAS,True,275,352
ENSG00000122545.19,chr7,35801040,35801270,TSS,True,46,289
ENSG00000122545.19,chr7,35904253,35907110,PAS,True,31,287
ENSG00000005483.20,chr7,105014535,105040838,ES,False,367,529
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,172,568
ENSG00000005483.20,chr7,105076962,105077193,PAS,True,508,565
ENSG00000189077.10,chr7,75988148,75988251,IR,False,323,398
ENSG00000189077.10,chr7,75986835,75987285,PAS,True,57,400
ENSG00000161036.12,chr7,102468377,102468553,IR,False,109,126
ENSG00000161036.12,chr7,102464921,102465160,TSS,True,20,128
ENSG00000136271.10,chr7,44573835,44575613,TSS,True,41,362
ENSG00000106565.17,chr7,150800297,150800549,TSS,True,57,441
ENSG00000233369.7,chr7,73205458,73206151,IR,True,76,120
ENSG00000233369.7,chr7,73195877,73196062,TSS,True,79,128
ENSG00000233369.7,chr7,73200510,73200632,TSS,True,107,128
ENSG00000233369.7,chr7,73183143,73183298,TSS,True,118,133
ENSG00000233369.7,chr7,73206151,73207300,PAS,False,52,128
ENSG00000233369.7,chr7,73205382,73207296,PAS,False,84,128
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,335,466
ENSG00000001630.16,chr7,92110666,92113843,PAS,True,14,102
ENSG00000105928.14,chr7,24757395,24757493,TSS,True,44,203
ENSG00000105835.11,chr7,106248294,106251193,PAS,True,15,132
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,14,133
ENSG00000106333.12,chr7,100605215,100605675,IR,True,172,254
ENSG00000106333.12,chr7,100605812,100606415,IR,True,228,281
ENSG00000106333.12,chr7,100604320,100604502,TSS,False,261,291
ENSG00000106333.12,chr7,100602333,100602551,TSS,True,109,291
ENSG00000088298.12,chr20,35147151,35147389,TSS,True,36,117
ENSG00000088298.12,chr20,35278045,35278170,TSS,True,96,117
ENSG00000080189.14,chr20,46358763,46364370,3AS,False,233,264
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,44,314
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,600,1200
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,196,1396
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,642,1248
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,610,1248
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,82,339
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,306,346
ENSG00000088930.7,chr20,21334077,21336296,PAS,True,301,338
ENSG00000173418.11,chr20,20032653,20033101,IR,True,106,129
ENSG00000173418.11,chr20,20017279,20017449,TSS,False,33,131
ENSG00000173418.11,chr20,20033101,20034383,PAS,True,24,131
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,253,455
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,288,453
ENSG00000124228.14,chr20,49239235,49239342,PAS,True,398,453
ENSG00000131067.16,chr20,34844714,34845491,PAS,True,87,108
ENSG00000131067.16,chr20,34855777,34856893,PAS,True,75,104
ENSG00000131067.16,chr20,34872646,34872870,TSS,True,26,108
ENSG00000101391.20,chr20,33358827,33359123,PAS,True,21,134
ENSG00000124201.14,chr20,49275879,49278020,3AS,False,25,239
ENSG00000124201.14,chr20,49255042,49257664,PAS,True,214,268
ENSG00000124201.14,chr20,49255535,49255947,PAS,False,63,268
ENSG00000124201.14,chr20,49278020,49278447,TSS,False,52,290
ENSG00000100983.10,chr20,34942627,34942930,IR,False,163,195
ENSG00000100982.11,chr20,45934417,45934804,TSS,True,55,323
ENSG00000124212.5,chr20,49568042,49568204,TSS,True,56,126
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,47,106
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,83,106
ENSG00000101310.16,chr20,18542329,18543172,TSS,True,93,105
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,14,132
ENSG00000198959.11,chr20,38131092,38131129,TSS,True,84,123
ENSG00000124226.10,chr20,49936373,49936552,TSS,True,20,163
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,18,133
ENSG00000064205.10,chr20,44715161,44715365,3AS,True,128,173
ENSG00000064205.10,chr20,44714834,44715161,TSS,True,146,325
ENSG00000064205.10,chr20,44715021,44715450,TSS,True,221,325
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,31,293
ENSG00000214078.12,chr20,35632025,35632310,ES,False,59,388
ENSG00000214078.12,chr20,35632923,35664759,ES,False,222,277
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,89,366
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,136,413
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,321,413
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,81,548
ENSG00000025772.7,chr20,44943579,44951832,ES,True,28,270
ENSG00000100991.11,chr20,35003283,35003409,IR,True,139,155
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,43,104
ENSG00000100991.11,chr20,35002334,35003283,PAS,False,37,170
