gene,chr,start,end,splice_type,novel,IMR-90_ENCFF545PJV_in_cov,IMR-90_ENCFF545PJV_total_cov
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,222,514
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,352,514
ENSG00000106400.11,chr7,101217685,101218217,TSS,True,21,111
ENSG00000091136.13,chr7,107953529,107953742,TSS,False,519,634
ENSG00000091136.13,chr7,108003110,108003326,TSS,False,404,636
ENSG00000106366.8,chr7,101127098,101127244,TSS,False,959,1171
ENSG00000106366.8,chr7,101133750,101133893,TSS,True,736,1170
ENSG00000157954.14,chr7,5190493,5199575,ES,False,77,113
ENSG00000157954.14,chr7,5229705,5230834,5AS,False,52,132
ENSG00000157954.14,chr7,5190181,5190493,TSS,True,30,149
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,160,655
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,208,631
ENSG00000122786.19,chr7,134932987,134937664,PAS,True,409,561
ENSG00000106397.11,chr7,101217165,101217751,TSS,True,80,114
ENSG00000106397.11,chr7,101212529,101212658,TSS,True,74,114
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,126,169
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,64,169
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,208,254
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,80,360
ENSG00000122545.19,chr7,35801040,35801270,TSS,True,39,292
ENSG00000122545.19,chr7,35904253,35907110,PAS,True,48,281
ENSG00000122545.19,chr7,35882483,35882564,PAS,True,247,278
ENSG00000090266.12,chr7,140696679,140696842,TSS,True,14,104
ENSG00000128510.11,chr7,130293116,130293248,TSS,True,18,109
ENSG00000136280.16,chr7,45000363,45063917,ES,False,30,161
ENSG00000082014.16,chr7,151277076,151277169,TSS,False,50,110
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,74,107
ENSG00000019991.16,chr7,81752247,81757188,3AS,False,58,123
ENSG00000019991.16,chr7,81699008,81702757,PAS,True,37,133
ENSG00000019991.16,chr7,81742690,81742949,PAS,True,110,129
ENSG00000019991.16,chr7,81769883,81770202,TSS,True,17,138
ENSG00000160991.15,chr7,102433506,102433661,TSS,True,34,118
ENSG00000233369.7,chr7,73205458,73206151,IR,True,205,281
ENSG00000233369.7,chr7,73154670,73155343,TSS,False,230,310
ENSG00000233369.7,chr7,73195634,73195701,TSS,True,126,304
ENSG00000233369.7,chr7,73206151,73207300,PAS,False,89,294
ENSG00000233369.7,chr7,73205382,73207296,PAS,False,218,294
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,128,185
ENSG00000136279.20,chr7,44044617,44044820,TSS,True,23,200
ENSG00000033100.16,chr7,151232478,151234274,TSS,True,32,167
ENSG00000033100.16,chr7,151235156,151235612,TSS,False,144,167
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,39,355
ENSG00000008282.8,chr7,106112139,106112336,TSS,True,20,154
ENSG00000106638.16,chr7,73578419,73578673,TSS,True,11,100
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,23,160
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,85,124
ENSG00000105928.14,chr7,24749563,24749794,TSS,True,92,111
ENSG00000105928.14,chr7,24757395,24757493,TSS,True,34,111
ENSG00000106333.12,chr7,100605812,100606415,IR,True,595,667
ENSG00000106333.12,chr7,100604601,100605215,TSS,True,520,689
ENSG00000106333.12,chr7,100602333,100602551,TSS,True,342,689
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,254,521
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,136,657
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,273,536
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,263,536
ENSG00000126005.16,chr20,35276355,35277297,PAS,False,106,150
ENSG00000126005.16,chr20,35277389,35277985,TSS,True,115,150
ENSG00000126005.16,chr20,35278045,35278165,TSS,True,132,150
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,106,150
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,59,152
ENSG00000088832.16,chr20,1392881,1392961,IR,False,157,176
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,37,194
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,111,996
ENSG00000124098.9,chr20,56358949,56359191,TSS,True,14,139
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,129,321
ENSG00000125977.6,chr20,34103498,34103565,PAS,True,268,321
ENSG00000125977.6,chr20,34105520,34105545,PAS,True,247,306
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,86,117
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,92,117
ENSG00000124226.10,chr20,49936373,49936552,TSS,True,26,105
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,19,130
ENSG00000101084.17,chr20,36607818,36609600,ES,False,94,105
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,163,897
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,30,137
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,132,226
ENSG00000171858.17,chr20,62387107,62387388,TSS,True,171,226
ENSG00000171858.17,chr20,62387609,62387674,TSS,True,172,226
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,160,190
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,52,214
ENSG00000132824.13,chr20,44521912,44522094,TSS,True,23,193
ENSG00000101255.10,chr20,380590,381169,TSS,False,35,159
ENSG00000101255.10,chr20,388011,388301,TSS,True,139,159
ENSG00000125844.15,chr20,17643127,17658604,5AS,False,21,180
ENSG00000125844.15,chr20,17660528,17682027,ES,False,94,140
ENSG00000125844.15,chr20,17613676,17614220,PAS,True,99,299
ENSG00000125844.15,chr20,17614099,17615529,PAS,True,246,295
ENSG00000125844.15,chr20,17659192,17660528,PAS,True,109,146
ENSG00000125844.15,chr20,17658595,17660531,TSS,True,240,297
ENSG00000125844.15,chr20,17682027,17682310,TSS,True,191,335
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,57,143
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,36,170
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,57,205
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,23,216
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,99,298
ENSG00000125991.19,chr20,35542014,35542185,TSS,True,41,371
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,73,147
ENSG00000131051.22,chr20,35739017,35740823,ES,False,115,151
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,38,194
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,24,196
ENSG00000197586.12,chr20,25195867,25209848,ES,False,18,121
ENSG00000197586.12,chr20,25218614,25222837,ES,False,41,128
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,101,138
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,21,143
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,61,197
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,190,368
ENSG00000064601.18,chr20,45891371,45891762,TSS,True,329,368
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,294,368
ENSG00000125826.20,chr20,408028,408779,TSS,True,76,226
ENSG00000125826.20,chr20,419552,419731,TSS,True,171,191
ENSG00000125826.20,chr20,410411,410764,PAS,False,136,155
ENSG00000125826.20,chr20,430349,432139,PAS,True,36,221
ENSG00000271303.1,chr20,652975,653199,TSS,False,48,315
ENSG00000087460.24,chr20,58895684,58903527,ES,False,426,540
ENSG00000087460.24,chr20,58895684,58903530,ES,False,223,968
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,223,763
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,758,873
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,187,1634
ENSG00000166913.12,chr20,44885886,44901530,ES,False,304,343
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,78,421
ENSG00000101150.17,chr20,63873816,63882718,ES,False,33,241
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,45,279
ENSG00000215440.11,chr20,58713543,58713916,IR,False,100,119
ENSG00000132670.20,chr20,2873455,2873760,TSS,True,19,103
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,266,527
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,295,527
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,114,244
ENSG00000101384.12,chr20,10644862,10644983,TSS,True,112,138
ENSG00000101384.12,chr20,10645142,10645256,TSS,True,62,138
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,66,139
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,87,139
ENSG00000100979.14,chr20,45912078,45912208,TSS,True,18,110
ENSG00000101199.12,chr20,63285713,63286365,IR,True,118,138
ENSG00000101199.12,chr20,63285713,63286371,3AS,False,14,132
ENSG00000101199.12,chr20,63272778,63272920,TSS,True,133,247
ENSG00000101199.12,chr20,63282879,63284922,TSS,True,210,246
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,122,140
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,91,140
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,118,140
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,105,148
ENSG00000100997.18,chr20,25294740,25295030,PAS,False,295,334
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,45,310
ENSG00000100997.18,chr20,25390512,25390909,TSS,True,37,334
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,46,139
ENSG00000125970.11,chr20,34073635,34075873,ES,False,75,211
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,31,227
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,97,127
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,85,127
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,82,127
ENSG00000101474.11,chr20,24992593,24992782,TSS,True,33,319
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,98,116
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,79,121
ENSG00000124214.19,chr20,49153932,49154076,TSS,False,99,121
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,44,132
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,62,100
ENSG00000124145.6,chr20,45348324,45348430,TSS,False,78,148
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,65,505
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,89,135
ENSG00000168036.17,chr3,41239354,41239818,IR,False,89,134
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,57,192
ENSG00000168036.17,chr3,41224997,41225207,TSS,True,170,192
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,151,186
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,141,186
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,102,192
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,41,163
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,61,183
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,142,183
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,365,494
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,99,439
ENSG00000114353.16,chr3,50236157,50236453,TSS,True,94,495
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,21,188
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,66,221
ENSG00000162244.11,chr3,51995424,51995470,TSS,True,187,221
ENSG00000173473.10,chr3,47585268,47588306,PAS,True,72,124
ENSG00000173473.10,chr3,47636021,47636136,PAS,True,54,109
ENSG00000173473.10,chr3,47781602,47781940,TSS,True,47,148
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,53,245
ENSG00000170017.12,chr3,105366511,105367481,TSS,True,57,201
ENSG00000170017.12,chr3,105574476,105576907,PAS,True,26,195
ENSG00000068745.14,chr3,48688002,48688773,PAS,False,36,102
ENSG00000068745.14,chr3,48717156,48717303,TSS,False,35,102
ENSG00000068745.14,chr3,48695089,48695424,TSS,True,84,102
ENSG00000057019.15,chr3,98795966,98799841,PAS,True,60,119
ENSG00000057019.15,chr3,98819207,98819417,PAS,True,60,108
ENSG00000057019.15,chr3,98901121,98901734,TSS,True,51,146
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,89,225
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,41,129
ENSG00000241553.12,chr3,9797656,9797777,TSS,True,112,129
ENSG00000178035.11,chr3,49024404,49024494,IR,False,172,205
ENSG00000178035.11,chr3,49024578,49024658,IR,False,166,200
ENSG00000178035.11,chr3,49024802,49024895,IR,False,169,201
ENSG00000178035.11,chr3,49025040,49025125,IR,True,169,201
ENSG00000178035.11,chr3,49025269,49026323,IR,True,158,190
ENSG00000178035.11,chr3,49026419,49026518,IR,True,166,198
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,34,207
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,60,207
ENSG00000127241.16,chr3,187234080,187236567,PAS,True,32,173
ENSG00000127241.16,chr3,187291627,187292327,TSS,True,59,201
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,72,584
ENSG00000017260.19,chr3,130894337,130930415,ES,False,87,150
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,28,178
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,62,177
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,120,178
ENSG00000065534.18,chr3,123618767,123620206,3AS,False,103,497
ENSG00000065534.18,chr3,123612295,123614349,PAS,True,56,550
ENSG00000065534.18,chr3,123620206,123620545,TSS,True,386,544
ENSG00000065534.18,chr3,123700019,123701257,TSS,True,461,587
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,82,105
ENSG00000114650.19,chr3,47419327,47420467,TSS,True,92,105
ENSG00000114650.19,chr3,47420553,47420736,TSS,True,81,105
ENSG00000114650.19,chr3,47417303,47417794,TSS,True,85,105
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,254,297
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,44,298
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,255,298
ENSG00000233276.4,chr3,49358026,49358325,TSS,True,105,220
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,16,101
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,42,145
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,93,147
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,196,240
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,199,240
ENSG00000114867.20,chr3,184323173,184323593,TSS,True,209,239
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,61,235
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,141,195
ENSG00000077097.15,chr3,25645455,25664228,3AS,False,103,128
ENSG00000077097.15,chr3,25597982,25598477,PAS,True,41,148
ENSG00000077097.15,chr3,25628845,25628952,PAS,True,107,132
ENSG00000077097.15,chr3,25618653,25618737,TSS,False,98,110
ENSG00000077097.15,chr3,25664228,25664966,TSS,True,20,148
ENSG00000114503.10,chr3,196939432,196942425,5AS,False,88,105
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,40,128
ENSG00000114503.10,chr3,196942369,196942574,TSS,False,109,125
ENSG00000114251.14,chr3,55486979,55488550,TSS,True,226,274
ENSG00000114251.14,chr3,55480784,55481418,TSS,True,222,274
ENSG00000114251.14,chr3,55481330,55481415,TSS,False,243,274
ENSG00000173230.15,chr3,121718501,121722261,ES,False,35,109
ENSG00000173230.15,chr3,121730017,121730875,5AS,False,98,128
ENSG00000173230.15,chr3,121749631,121749856,TSS,True,25,143
ENSG00000163870.15,chr3,127590409,127591092,TSS,True,35,124
ENSG00000163870.15,chr3,127590882,127591122,TSS,True,111,124
ENSG00000114125.13,chr3,141738225,141738516,TSS,True,16,127
ENSG00000114125.13,chr3,141738234,141738509,TSS,True,114,127
ENSG00000114019.14,chr3,134358716,134359282,3AS,False,35,208
ENSG00000114019.14,chr3,134374341,134374517,TSS,True,156,254
ENSG00000114019.14,chr3,134370699,134371495,TSS,True,190,254
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,47,244
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,41,269
ENSG00000163661.3,chr3,157436798,157437063,TSS,False,19,163
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,27,104
ENSG00000114030.12,chr3,122514874,122514954,TSS,False,89,104
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,38,238
ENSG00000168268.10,chr3,52533505,52533816,TSS,True,33,282
ENSG00000171148.13,chr3,9792215,9792765,TSS,True,52,115
ENSG00000171148.13,chr3,9785315,9785365,TSS,True,82,114
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,45,158
ENSG00000010256.10,chr3,48609551,48609668,TSS,True,96,629
ENSG00000075420.12,chr3,172039561,172039771,TSS,True,128,170
ENSG00000075420.12,chr3,172040257,172040624,TSS,True,132,170
ENSG00000075420.12,chr3,172352821,172353083,TSS,True,129,148
ENSG00000075420.12,chr3,172378292,172378436,TSS,True,122,144
ENSG00000075420.12,chr3,172397163,172400703,PAS,True,27,153
ENSG00000163931.15,chr3,53255835,53256068,TSS,True,80,465
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,15,119
ENSG00000169251.12,chr3,161221409,161221993,5AS,False,104,119
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,127,142
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,38,142
ENSG00000169251.12,chr3,161221287,161221724,TSS,False,127,142
ENSG00000016864.18,chr3,52700496,52705446,ES,False,52,113
ENSG00000016864.18,chr3,52705446,52706059,TSS,True,19,132
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,146,178
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,87,175
ENSG00000132153.14,chr3,47845978,47847001,TSS,True,151,174
ENSG00000160746.12,chr3,43366974,43549719,ES,True,13,104
ENSG00000160746.12,chr3,43621908,43622081,TSS,True,25,114
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,131,227
ENSG00000074416.14,chr3,127822308,127823542,TSS,True,177,227
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,84,171
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,94,171
ENSG00000152601.17,chr3,152447773,152459270,ES,False,42,101
ENSG00000152601.17,chr3,152268772,152269092,TSS,True,64,120
ENSG00000152601.17,chr3,152299273,152300367,TSS,True,87,119
ENSG00000012171.19,chr3,50273828,50273915,3AS,False,76,161
ENSG00000012171.19,chr3,50264465,50267769,TSS,True,156,211
ENSG00000012171.19,chr3,50267653,50269349,TSS,True,128,211
ENSG00000172037.13,chr3,49124700,49124926,TSS,True,273,347
ENSG00000172037.13,chr3,49132490,49133049,TSS,True,312,349
ENSG00000172037.13,chr3,49132791,49133082,TSS,True,283,349
ENSG00000170876.7,chr3,14124929,14125205,TSS,True,39,163
ENSG00000091527.15,chr3,133586722,133587161,3AS,False,17,119
ENSG00000091527.15,chr3,133586722,133587895,3AS,False,82,200
ENSG00000091527.15,chr3,133586722,133588352,3AS,False,26,226
ENSG00000091527.15,chr3,133573597,133574284,TSS,True,27,255
ENSG00000091527.15,chr3,133587895,133590261,PAS,True,159,241
ENSG00000091527.15,chr3,133587158,133590270,PAS,True,138,241
ENSG00000091527.15,chr3,133588352,133590260,PAS,False,215,241
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,216,293
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,107,286
ENSG00000196776.15,chr3,108090862,108091068,TSS,True,24,155
ENSG00000168291.12,chr3,58433767,58433851,TSS,True,15,112
ENSG00000121578.12,chr3,119230244,119236852,ES,False,104,122
ENSG00000121578.12,chr3,119240849,119240973,TSS,False,44,133
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,229,309
ENSG00000156976.16,chr3,186784696,186785882,ES,False,53,315
ENSG00000156976.16,chr3,186787882,186789124,ES,False,246,276
ENSG00000156976.16,chr3,186789124,186789901,PAS,True,48,328
ENSG00000075975.15,chr3,12557020,12557176,TSS,True,14,104
ENSG00000114902.13,chr3,52706086,52706282,TSS,False,26,121
ENSG00000068001.13,chr3,50321365,50321478,TSS,True,18,110
ENSG00000178252.17,chr3,49014116,49014209,IR,False,102,131
ENSG00000178252.17,chr3,49007308,49007531,TSS,True,63,140
ENSG00000178252.17,chr3,49011638,49014116,TSS,False,104,140
ENSG00000178252.17,chr3,49011778,49014293,TSS,False,122,140
ENSG00000163785.12,chr3,134191974,134195081,3AS,False,34,104
ENSG00000121579.12,chr3,113724092,113745941,3AS,False,34,140
ENSG00000161203.13,chr3,184180251,184180848,3AS,True,450,1233
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,225,1274
ENSG00000161203.13,chr3,184174876,184177067,TSS,True,1115,1274
ENSG00000144713.12,chr3,12841493,12841564,TSS,False,51,482
ENSG00000164054.15,chr3,48504018,48504380,TSS,False,196,291
ENSG00000164054.15,chr3,48473009,48473208,TSS,True,170,290
ENSG00000058262.9,chr3,128052302,128052559,TSS,False,708,1297
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,257,1390
ENSG00000169908.11,chr3,149377370,149377862,TSS,True,86,320
ENSG00000157020.17,chr3,10321049,10321188,TSS,True,64,354
ENSG00000172667.10,chr3,179071594,179072247,TSS,True,66,100
ENSG00000172667.10,chr3,179067482,179067728,TSS,True,63,100
ENSG00000114391.12,chr3,101686671,101686718,TSS,True,32,183
ENSG00000144810.15,chr3,99638664,99744896,ME,False,58,229
ENSG00000144810.15,chr3,99638664,99744896,ME,False,57,229
ENSG00000144810.15,chr3,99638664,99744896,ES,False,440,681
ENSG00000144810.15,chr3,99791010,99794229,3AS,True,566,696
ENSG00000144810.15,chr3,99638473,99638664,TSS,True,113,806
ENSG00000144810.15,chr3,99794229,99799215,PAS,True,142,712
ENSG00000144810.15,chr3,99794226,99799218,PAS,True,579,712
ENSG00000072274.12,chr3,196082042,196082146,TSS,False,47,272
ENSG00000175166.16,chr3,184308707,184309055,PAS,False,103,964
ENSG00000091986.15,chr3,112638156,112639916,PAS,False,87,619
ENSG00000091986.15,chr3,112604162,112605763,PAS,True,707,858
