gene,chr,start,end,splice_type,novel,mesenteric_fat_pad_ENCFF971JDY_in_cov,mesenteric_fat_pad_ENCFF971JDY_total_cov
ENSG00000130177.15,chr13,114272183,114272742,PAS,True,52,102
ENSG00000213995.11,chr13,110624279,110627438,ES,False,16,132
ENSG00000213995.11,chr13,110634595,110634671,IR,True,121,143
ENSG00000213995.11,chr13,110615473,110615647,TSS,True,38,164
ENSG00000213995.11,chr13,110638377,110640173,PAS,False,15,149
ENSG00000183087.14,chr13,113863574,113864070,TSS,True,115,164
ENSG00000183087.14,chr13,113839727,113839806,TSS,True,103,164
ENSG00000133104.13,chr13,36346224,36346505,TSS,False,75,237
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,209,237
ENSG00000136160.15,chr13,77918090,77918832,TSS,True,60,204
ENSG00000136160.15,chr13,77919396,77919584,TSS,False,157,204
ENSG00000175198.16,chr13,100449305,100527674,ES,False,15,132
ENSG00000175198.16,chr13,100530097,100530438,PAS,True,15,145
ENSG00000136111.13,chr13,75309955,75310151,PAS,False,12,113
ENSG00000134884.14,chr13,106557131,106559431,ES,False,91,104
ENSG00000134884.14,chr13,106541808,106544160,PAS,True,14,124
ENSG00000189403.14,chr13,30461533,30462537,IR,True,154,176
ENSG00000189403.14,chr13,30459849,30461533,PAS,False,30,184
ENSG00000189403.14,chr13,30460892,30462712,PAS,True,161,184
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,46,194
ENSG00000126226.21,chr13,113177976,113178173,IR,False,38,137
ENSG00000126226.21,chr13,113178008,113178173,IR,False,36,135
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,142,180
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,80,179
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,144,180
ENSG00000120694.19,chr13,31134875,31137524,PAS,True,204,240
ENSG00000120694.19,chr13,31140206,31140309,PAS,True,126,240
ENSG00000120694.19,chr13,31143790,31143923,PAS,True,193,240
ENSG00000120694.19,chr13,31161475,31162017,TSS,False,34,240
ENSG00000120694.19,chr13,31161981,31162365,TSS,True,213,240
ENSG00000150907.7,chr13,40665582,40666645,TSS,False,70,108
ENSG00000150907.7,chr13,40559508,40560514,TSS,True,76,105
ENSG00000253710.3,chr13,52012462,52028318,ES,False,16,135
ENSG00000253710.3,chr13,52019143,52028318,ES,False,18,118
ENSG00000122642.10,chr7,32957392,32957794,TSS,True,26,125
ENSG00000049540.16,chr7,74027789,74028269,TSS,True,33,101
ENSG00000135218.18,chr7,80602154,80602379,TSS,True,3584,4257
ENSG00000135218.18,chr7,80638500,80638746,TSS,True,1167,4214
ENSG00000135218.18,chr7,80673982,80674420,PAS,True,1471,4131
ENSG00000135218.18,chr7,80676383,80679276,PAS,False,2919,4145
ENSG00000136235.16,chr7,23260773,23266516,3AS,False,226,281
ENSG00000136235.16,chr7,23246731,23246927,TSS,True,42,337
ENSG00000136235.16,chr7,23274064,23275108,PAS,True,65,336
ENSG00000164548.10,chr7,23504779,23505569,PAS,False,26,134
ENSG00000164548.10,chr7,23531788,23532023,TSS,True,25,134
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,473,838
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,376,846
ENSG00000136205.16,chr7,47302949,47303585,TSS,True,86,106
ENSG00000133574.9,chr7,150569959,150572128,5AS,False,176,196
ENSG00000106484.15,chr7,130492067,130492339,TSS,True,102,677
ENSG00000106484.15,chr7,130504938,130506292,PAS,True,75,664
ENSG00000006625.17,chr7,30498938,30504568,ES,False,37,255
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,168,212
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,105,212
ENSG00000136261.14,chr7,16646288,16665436,5AS,False,94,124
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,34,128
ENSG00000136261.14,chr7,16646140,16646304,TSS,True,98,128
ENSG00000136261.14,chr7,16706059,16706526,PAS,True,13,128
ENSG00000122566.21,chr7,26197732,26200571,ES,False,124,173
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,165,205
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,60,202
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,30,207
ENSG00000229180.7,chr7,66554837,66573384,ES,False,61,118
ENSG00000229180.7,chr7,66573550,66592256,ES,False,95,121
ENSG00000229180.7,chr7,66553309,66554837,PAS,True,15,124
ENSG00000002822.15,chr7,2230727,2232871,3AS,True,108,127
ENSG00000002822.15,chr7,2232871,2233077,TSS,True,24,161
ENSG00000011275.18,chr7,5781540,5781704,TSS,True,52,116
ENSG00000172354.9,chr7,100673581,100673923,TSS,True,61,143
ENSG00000172354.9,chr7,100675747,100677660,TSS,True,112,143
ENSG00000158604.14,chr7,44577896,44579628,PAS,False,39,206
ENSG00000158604.14,chr7,44577900,44581239,PAS,True,169,204
ENSG00000158604.14,chr7,44582046,44582249,TSS,True,28,209
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,29,246
ENSG00000146833.15,chr7,99890406,99892746,PAS,False,15,109
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,701,849
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,469,849
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,301,430
ENSG00000005486.16,chr7,75878980,75879260,TSS,True,26,120
ENSG00000005486.16,chr7,75879064,75882236,TSS,True,105,120
ENSG00000164849.9,chr7,1044542,1044658,TSS,True,348,416
ENSG00000164849.9,chr7,1055337,1055483,TSS,True,92,387
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,73,171
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,112,171
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,25,132
ENSG00000177706.8,chr7,192009,193804,TSS,False,66,102
ENSG00000164880.15,chr7,1478365,1478506,TSS,True,63,133
ENSG00000169919.16,chr7,65974704,65976014,ES,False,52,180
ENSG00000169919.16,chr7,65979726,65979905,TSS,True,166,198
ENSG00000169919.16,chr7,65981973,65982730,TSS,True,42,198
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,22,219
ENSG00000130429.14,chr7,99374781,99377357,3AS,False,59,134
ENSG00000130429.14,chr7,99374781,99385701,ES,False,815,950
ENSG00000130429.14,chr7,99377439,99385701,5AS,False,54,138
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,43,160
ENSG00000105854.12,chr7,95411743,95412311,3AS,False,44,219
ENSG00000174697.4,chr7,128241123,128241306,TSS,False,211,235
ENSG00000174697.4,chr7,128251988,128252162,TSS,True,200,235
ENSG00000122547.10,chr7,36299006,36299733,PAS,True,14,125
ENSG00000128595.16,chr7,128748804,128758870,ME,False,375,1309
ENSG00000225648.5,chr7,72828498,72829783,TSS,True,18,112
ENSG00000225648.5,chr7,72828517,72830813,TSS,True,97,112
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,70,161
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,31,177
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,60,185
ENSG00000135241.16,chr7,108515574,108526028,ES,False,35,116
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,161,294
ENSG00000197157.10,chr7,127929187,127929329,TSS,True,228,288
ENSG00000197157.10,chr7,128083290,128084847,TSS,True,253,286
ENSG00000242802.7,chr7,4775597,4775756,TSS,True,27,113
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,241,321
ENSG00000159840.15,chr7,143382049,143383322,TSS,True,143,321
ENSG00000155660.10,chr7,149028320,149028671,TSS,True,50,376
ENSG00000136213.9,chr7,2403645,2432562,5AS,False,137,173
ENSG00000136213.9,chr7,2403570,2403659,TSS,True,159,193
ENSG00000136213.9,chr7,2403565,2403645,TSS,False,56,193
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,410,918
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,785,917
ENSG00000186480.12,chr7,155302846,155308240,ES,False,78,108
ENSG00000186480.12,chr7,155297782,155297959,TSS,True,29,131
ENSG00000106066.14,chr7,29146428,29146689,TSS,False,30,228
ENSG00000004799.7,chr7,95595164,95596163,IR,True,417,489
ENSG00000004799.7,chr7,95583497,95585781,PAS,True,96,533
ENSG00000004799.7,chr7,95596163,95596563,TSS,True,130,547
ENSG00000240583.11,chr7,30911731,30912293,TSS,False,165,256
ENSG00000197448.13,chr7,143264676,143264991,IR,False,196,224
ENSG00000197448.13,chr7,143265092,143265260,IR,False,154,222
ENSG00000197448.13,chr7,143263414,143263585,TSS,True,30,237
ENSG00000136270.13,chr7,45101614,45101852,5AS,True,23,223
ENSG00000136270.13,chr7,45103443,45105440,ES,False,22,219
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,57,201
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,91,237
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,180,237
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,60,109
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,54,109
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,182,1120
ENSG00000136247.14,chr7,6577413,6577498,TSS,True,47,129
ENSG00000136247.14,chr7,6577462,6577720,TSS,True,88,129
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,15,120
ENSG00000055130.15,chr7,148800501,148801110,PAS,True,13,118
ENSG00000010270.13,chr7,38178420,38207446,ES,False,129,151
ENSG00000091136.13,chr7,107923712,107924087,PAS,True,57,118
ENSG00000091136.13,chr7,107924228,107924389,PAS,True,98,118
ENSG00000091136.13,chr7,107959248,107959431,TSS,True,97,110
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,37,198
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,109,226
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,198,224
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,162,210
ENSG00000122786.19,chr7,134932987,134937664,PAS,True,30,149
ENSG00000106624.10,chr7,44112573,44112909,TSS,True,161,273
ENSG00000106624.10,chr7,44112140,44112321,TSS,True,227,273
ENSG00000239857.6,chr7,876485,876800,TSS,False,19,162
ENSG00000106034.17,chr7,120987925,120989870,TSS,True,64,107
ENSG00000106034.17,chr7,120988550,120988912,TSS,True,54,107
ENSG00000106034.17,chr7,121133822,121133893,PAS,False,34,106
ENSG00000106034.17,chr7,121136039,121136056,PAS,False,88,106
ENSG00000122687.17,chr7,2235564,2239417,ES,False,91,106
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,29,121
ENSG00000122687.17,chr7,2241974,2242193,TSS,True,104,121
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,148,179
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,41,220
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,193,220
ENSG00000122783.16,chr7,135167807,135168785,5AS,False,24,166
ENSG00000122783.16,chr7,135167807,135168968,5AS,False,20,186
ENSG00000122783.16,chr7,135169060,135170651,5AS,True,82,176
ENSG00000122783.16,chr7,135170651,135170780,TSS,False,114,196
ENSG00000122783.16,chr7,135170398,135170744,TSS,True,102,196
ENSG00000106397.11,chr7,101205975,101206436,PAS,False,15,130
ENSG00000106397.11,chr7,101217165,101217751,TSS,True,69,132
ENSG00000106397.11,chr7,101212529,101212658,TSS,True,80,129
ENSG00000106348.17,chr7,128403754,128409755,ES,False,43,375
ENSG00000106348.17,chr7,128405865,128409755,ES,False,273,331
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,429,806
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,427,806
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,85,104
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,160,268
ENSG00000106052.13,chr7,27799964,27801119,PAS,True,203,268
ENSG00000005483.20,chr7,105014535,105040838,ES,False,149,205
ENSG00000005483.20,chr7,105013200,105014535,TSS,True,25,230
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,61,228
ENSG00000189077.10,chr7,75988148,75988251,IR,False,173,225
ENSG00000086289.11,chr7,37920608,37921208,TSS,True,16,105
ENSG00000161036.12,chr7,102464928,102465178,TSS,True,90,101
ENSG00000161036.12,chr7,102464921,102465160,TSS,True,26,101
ENSG00000136271.10,chr7,44573835,44575613,TSS,True,35,323
ENSG00000133561.15,chr7,150632168,150632353,TSS,True,30,110
ENSG00000106565.17,chr7,150800297,150800549,TSS,True,21,149
ENSG00000160991.15,chr7,102433506,102433661,TSS,True,48,142
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,441,576
ENSG00000105835.11,chr7,106248294,106251193,PAS,True,126,700
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,151,721
ENSG00000106333.12,chr7,100602333,100602551,TSS,True,46,365
ENSG00000080189.14,chr20,46350524,46350760,IR,False,166,185
ENSG00000080189.14,chr20,46358763,46364370,3AS,False,135,158
ENSG00000080189.14,chr20,46349537,46350524,PAS,True,23,189
ENSG00000080189.14,chr20,46349540,46350890,PAS,True,170,189
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,26,189
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,184,369
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,58,427
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,185,374
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,189,374
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,52,235
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,212,237
ENSG00000101000.5,chr20,35176446,35177086,3AS,False,18,103
ENSG00000101000.5,chr20,35171963,35172224,TSS,False,26,135
ENSG00000101000.5,chr20,35174780,35174953,TSS,False,117,135
ENSG00000101000.5,chr20,35176697,35177362,PAS,True,51,134
ENSG00000101000.5,chr20,35215892,35216241,PAS,True,96,134
ENSG00000198053.11,chr20,1894893,1895526,TSS,True,94,110
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,120,229
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,138,226
ENSG00000088882.7,chr20,2800400,2800660,TSS,False,19,131
ENSG00000101187.15,chr20,62642414,62642553,TSS,True,82,112
ENSG00000101187.15,chr20,62656357,62657250,TSS,False,75,112
ENSG00000101187.15,chr20,62666403,62666575,TSS,False,91,112
ENSG00000101187.15,chr20,62671749,62672621,PAS,True,29,112
ENSG00000124201.14,chr20,49275879,49278020,3AS,False,39,226
ENSG00000124201.14,chr20,49255042,49257664,PAS,True,195,259
ENSG00000124201.14,chr20,49255535,49255947,PAS,False,73,260
ENSG00000124201.14,chr20,49278020,49278447,TSS,False,57,283
ENSG00000100983.10,chr20,34942627,34942930,IR,False,188,209
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,28,219
ENSG00000100982.11,chr20,45934417,45934804,TSS,True,15,118
ENSG00000100982.11,chr20,45947523,45948740,PAS,False,12,118
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,38,107
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,72,139
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,100,139
ENSG00000101310.16,chr20,18542329,18543172,TSS,True,122,136
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,27,105
ENSG00000125977.6,chr20,34112095,34112255,TSS,False,22,181
ENSG00000198959.11,chr20,38131092,38131129,TSS,True,82,123
ENSG00000124226.10,chr20,49936373,49936552,TSS,True,13,112
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,54,530
ENSG00000214078.12,chr20,35632025,35632310,ES,False,26,193
ENSG00000214078.12,chr20,35632923,35664759,ES,False,92,118
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,69,187
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,88,206
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,137,206
ENSG00000089063.14,chr20,5109445,5112742,5AS,False,31,109
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,560,656
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,146,751
ENSG00000125844.15,chr20,17613676,17614220,PAS,True,52,102
ENSG00000125844.15,chr20,17614099,17615529,PAS,True,82,101
ENSG00000125844.15,chr20,17682027,17682310,TSS,True,92,106
ENSG00000171700.13,chr20,64079872,64079989,TSS,False,108,184
ENSG00000171700.13,chr20,64079293,64079889,TSS,True,95,184
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,24,110
ENSG00000100991.11,chr20,35002334,35003283,PAS,False,35,208
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,89,213
ENSG00000101181.17,chr20,62183001,62183057,TSS,True,51,122
ENSG00000101181.17,chr20,62191029,62193624,TSS,True,99,122
ENSG00000101181.17,chr20,62199136,62199257,TSS,True,105,121
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,109,225
ENSG00000101363.12,chr20,37289686,37301207,ES,False,39,101
ENSG00000101363.12,chr20,37289638,37289686,TSS,True,24,127
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,72,607
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,103,642
ENSG00000130706.12,chr20,62302818,62303045,TSS,True,570,642
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,52,139
ENSG00000131051.22,chr20,35730890,35732135,PAS,True,105,120
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,40,139
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,50,209
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,119,207
ENSG00000101361.16,chr20,2657080,2658394,PAS,True,96,205
ENSG00000197586.12,chr20,25195867,25207075,ES,False,54,101
ENSG00000197586.12,chr20,25195867,25209848,ES,False,51,187
ENSG00000197586.12,chr20,25218614,25222837,ES,False,75,196
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,155,202
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,23,211
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,50,276
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,108,580
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,119,214
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,95,204
ENSG00000125826.20,chr20,408779,417525,ES,False,18,152
ENSG00000125826.20,chr20,408028,408779,TSS,True,52,219
ENSG00000101365.20,chr20,2658522,2658758,IR,False,63,291
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,82,307
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,228,308
ENSG00000124253.10,chr20,57561107,57561203,TSS,True,110,412
ENSG00000087460.24,chr20,58895684,58903530,ES,False,41,101
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,41,123
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,136,289
ENSG00000087460.24,chr20,58910372,58910401,TSS,True,242,288
ENSG00000166913.12,chr20,44885886,44901530,ES,False,279,326
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,54,380
ENSG00000101150.17,chr20,63873816,63882718,ES,False,67,354
ENSG00000215305.9,chr20,2862710,2862806,IR,False,152,170
ENSG00000215305.9,chr20,2840239,2840827,TSS,True,21,178
ENSG00000215440.11,chr20,58692123,58693050,TSS,False,18,111
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,19,111
ENSG00000101347.9,chr20,36951435,36951779,TSS,True,110,134
ENSG00000171552.12,chr20,31722617,31723528,TSS,True,62,129
ENSG00000171552.12,chr20,31723734,31723977,TSS,True,115,129
ENSG00000198276.15,chr20,63946640,63956259,3AS,True,45,167
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,214,239
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,72,239
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,111,306
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,239,306
PB_novel_103258,chr20,52972837,52973335,PAS,True,35,194
PB_novel_103258,chr20,53253494,53255264,TSS,True,30,189
ENSG00000101336.13,chr20,32073361,32073718,3AS,False,21,106
ENSG00000101336.13,chr20,32052178,32052486,TSS,True,18,123
ENSG00000101182.14,chr20,62139197,62139780,IR,True,224,289
ENSG00000101182.14,chr20,62134466,62136949,PAS,True,34,319
ENSG00000240849.10,chr20,50153516,50153752,TSS,True,18,123
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,12,100
ENSG00000101384.12,chr20,10644862,10644983,TSS,True,232,271
ENSG00000101384.12,chr20,10645142,10645256,TSS,True,153,271
ENSG00000101384.12,chr20,10645355,10645459,TSS,True,201,271
ENSG00000132622.10,chr20,3732561,3732794,TSS,True,62,145
ENSG00000132622.10,chr20,3744899,3745088,TSS,True,123,144
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,45,219
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,183,219
ENSG00000198171.12,chr20,3204536,3204692,TSS,False,22,217
ENSG00000101158.13,chr20,58994641,58995133,PAS,True,40,253
ENSG00000125970.11,chr20,34073635,34075873,ES,False,58,245
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,46,251
ENSG00000125970.11,chr20,34031520,34031604,TSS,True,225,251
ENSG00000196839.12,chr20,44619847,44620298,IR,True,95,106
ENSG00000196839.12,chr20,44621147,44622828,ES,False,15,106
ENSG00000196839.12,chr20,44619521,44619847,PAS,True,13,108
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,65,121
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,67,121
ENSG00000197114.11,chr20,63708118,63708552,5AS,False,106,146
ENSG00000197114.11,chr20,63708001,63708118,TSS,True,71,177
ENSG00000197114.11,chr20,63708034,63708188,TSS,True,153,177
ENSG00000125968.8,chr20,31605285,31605813,TSS,False,54,186
ENSG00000101052.12,chr20,43591029,43594692,5AS,False,57,123
ENSG00000101052.12,chr20,43613976,43618939,ES,False,114,127
ENSG00000101052.12,chr20,43590924,43591029,TSS,False,70,127
ENSG00000101052.12,chr20,43590915,43591054,TSS,True,61,127
ENSG00000101444.12,chr20,34280263,34281165,PAS,True,20,182
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,25,182
ENSG00000124214.19,chr20,49113337,49114893,PAS,True,14,103
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,77,103
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,83,113
