gene,chr,start,end,splice_type,novel,type_B_pancreatic_cell_ENCFF973OML_in_cov,type_B_pancreatic_cell_ENCFF973OML_total_cov
ENSG00000105856.13,chr7,107169027,107179878,5AS,False,240,315
ENSG00000105856.13,chr7,107168978,107169027,TSS,False,115,379
ENSG00000105856.13,chr7,107168992,107169185,TSS,True,300,379
ENSG00000233369.7,chr7,73154670,73155343,TSS,False,89,107
ENSG00000233369.7,chr7,73195877,73196062,TSS,True,81,103
ENSG00000233369.7,chr7,73200510,73200632,TSS,True,89,101
ENSG00000233369.7,chr7,73206151,73207300,PAS,False,40,101
ENSG00000233369.7,chr7,73205382,73207296,PAS,False,71,101
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,189,249
ENSG00000242265.5,chr7,94656369,94656580,TSS,True,143,159
ENSG00000146674.14,chr7,45920737,45921274,TSS,True,42,296
ENSG00000106333.12,chr7,100602333,100602551,TSS,True,16,128
ENSG00000088325.15,chr20,31800969,31801804,PAS,False,256,638
ENSG00000088325.15,chr20,31793847,31793992,PAS,True,556,636
ENSG00000088325.15,chr20,31783704,31785268,PAS,True,560,629
ENSG00000080189.14,chr20,46355178,46355801,3AS,False,20,146
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,24,163
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,54,481
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,257,467
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,248,481
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,95,248
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,202,248
ENSG00000124228.14,chr20,49239235,49239342,PAS,True,217,246
ENSG00000125848.9,chr20,14327558,14337403,ES,False,175,280
ENSG00000125848.9,chr20,14337403,14337610,TSS,True,35,318
ENSG00000000419.12,chr20,50940933,50942030,ES,False,79,104
ENSG00000089199.9,chr20,5924971,5925357,PAS,False,73,177
ENSG00000089199.9,chr20,5922334,5925357,PAS,False,104,176
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,31,268
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,161,301
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,215,351
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,187,351
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,41,190
ENSG00000101337.15,chr20,32165294,32167258,PAS,True,20,183
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,21,155
ENSG00000149636.15,chr20,36771193,36773661,ES,False,25,106
ENSG00000149636.15,chr20,36771473,36773661,5AS,False,99,113
ENSG00000149636.15,chr20,36773661,36774298,TSS,True,26,155
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,91,132
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,121,162
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,69,162
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,353,420
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,72,433
ENSG00000101266.18,chr20,508660,543671,ES,False,223,269
ENSG00000125999.10,chr20,33283135,33283254,TSS,False,23,136
ENSG00000125999.10,chr20,33273477,33273654,TSS,False,122,136
ENSG00000101193.7,chr20,62938108,62938253,TSS,True,53,148
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,144,354
ENSG00000131051.22,chr20,35739017,35740524,IR,False,92,112
ENSG00000131051.22,chr20,35739017,35740823,ES,False,238,340
ENSG00000131051.22,chr20,35740597,35740823,IR,False,120,135
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,60,421
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,48,421
ENSG00000101361.16,chr20,2656034,2656400,5AS,False,490,587
ENSG00000101361.16,chr20,2656034,2656400,IR,False,490,568
ENSG00000101361.16,chr20,2656214,2656400,IR,False,101,179
ENSG00000101361.16,chr20,2657218,2657928,3AS,True,390,436
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,284,681
ENSG00000101361.16,chr20,2657080,2658394,PAS,True,464,681
ENSG00000126001.15,chr20,35455104,35455242,TSS,True,61,112
ENSG00000126001.15,chr20,35455093,35455237,TSS,False,84,112
ENSG00000126001.15,chr20,35511362,35512165,PAS,True,98,111
ENSG00000062598.17,chr20,46406547,46406636,TSS,True,24,115
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,65,301
ENSG00000064601.18,chr20,45891371,45891762,TSS,True,269,301
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,22,192
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,126,191
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,68,180
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,69,347
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,279,348
ENSG00000101367.8,chr20,32819893,32820028,TSS,False,112,880
ENSG00000101343.14,chr20,20052291,20052476,TSS,False,16,104
ENSG00000087460.24,chr20,58895684,58903527,ES,False,102,122
ENSG00000087460.24,chr20,58895684,58903530,ES,False,76,290
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,76,198
ENSG00000087460.24,chr20,58839682,58840886,TSS,True,344,463
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,318,463
ENSG00000166913.12,chr20,44885886,44901530,ES,False,87,108
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,25,133
ENSG00000101150.17,chr20,63873816,63882718,ES,False,185,411
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,70,258
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,218,258
ENSG00000101191.16,chr20,62887216,62894194,PAS,True,108,133
ENSG00000101191.16,chr20,62895005,62896392,PAS,True,119,133
ENSG00000101191.16,chr20,62904818,62906100,PAS,True,63,133
ENSG00000101191.16,chr20,62937795,62937943,TSS,False,89,139
ENSG00000101191.16,chr20,62926431,62926528,TSS,True,67,139
ENSG00000101182.14,chr20,62139197,62139780,IR,True,104,135
ENSG00000101182.14,chr20,62134466,62136949,PAS,True,20,142
ENSG00000078747.14,chr20,34369470,34393790,3AS,False,87,105
ENSG00000078747.14,chr20,34363249,34363349,TSS,True,21,126
ENSG00000078747.14,chr20,34507694,34510508,PAS,True,40,120
ENSG00000078747.14,chr20,34481065,34481569,PAS,True,107,120
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,45,238
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,199,238
ENSG00000101138.11,chr20,56392713,56395520,5AS,False,116,137
ENSG00000101138.11,chr20,56392363,56392538,TSS,True,146,177
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,59,177
ENSG00000101138.11,chr20,56392636,56392815,TSS,True,159,177
ENSG00000101346.13,chr20,32207843,32208065,TSS,True,62,114
ENSG00000125871.13,chr20,17969141,17969800,IR,True,92,139
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,62,154
ENSG00000125871.13,chr20,17969017,17970370,TSS,True,106,154
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,52,291
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,43,124
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,148,172
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,116,172
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,84,172
ENSG00000125968.8,chr20,31605285,31605813,TSS,False,99,490
ENSG00000101052.12,chr20,43591029,43594692,5AS,False,65,146
ENSG00000101052.12,chr20,43590924,43591029,TSS,False,91,156
ENSG00000101052.12,chr20,43590915,43591054,TSS,True,75,156
ENSG00000132646.10,chr20,5119577,5120011,TSS,True,53,306
ENSG00000132646.10,chr20,5126499,5126647,TSS,False,275,306
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,117,177
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,88,177
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,20,182
ENSG00000204070.9,chr20,45363135,45363315,TSS,True,47,163
ENSG00000204070.9,chr20,45363478,45363693,TSS,True,127,163
ENSG00000025293.16,chr20,35771951,35772079,TSS,True,15,149
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,34,136
ENSG00000025293.16,chr20,35899369,35899648,PAS,False,116,136
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,15,128
ENSG00000101294.17,chr20,31569119,31572195,PAS,True,28,127
ENSG00000101294.17,chr20,31538178,31541730,PAS,True,103,115
ENSG00000125835.18,chr20,2461939,2462635,IR,True,95,106
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,16,111
ENSG00000168036.17,chr3,41239354,41239659,IR,False,78,251
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,126,219
ENSG00000168036.17,chr3,41239354,41239818,IR,False,126,299
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,53,431
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,351,429
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,256,429
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,305,431
ENSG00000173226.16,chr3,121781874,121790072,ES,True,19,171
ENSG00000173226.16,chr3,121807443,121826050,ES,False,22,173
ENSG00000173226.16,chr3,121826180,121828860,ES,False,39,177
ENSG00000163660.11,chr3,157153156,157158865,ES,False,80,130
ENSG00000163660.11,chr3,157147552,157148589,PAS,True,78,153
ENSG00000163660.11,chr3,157147795,157149977,PAS,False,132,152
ENSG00000163660.11,chr3,157150013,157150169,PAS,True,133,151
ENSG00000163660.11,chr3,157159791,157160232,TSS,True,16,153
ENSG00000047849.21,chr3,47915530,47917174,PAS,False,16,129
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,68,196
ENSG00000090520.11,chr3,186570680,186570965,TSS,False,12,103
ENSG00000164087.7,chr3,52075985,52122378,ES,False,41,127
ENSG00000164087.7,chr3,52151100,52154354,3AS,True,106,125
ENSG00000114544.16,chr3,126084092,126084312,TSS,False,42,179
ENSG00000114544.16,chr3,126067946,126068247,TSS,True,155,179
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,254,580
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,352,580
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,99,410
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,326,410
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,314,1753
ENSG00000170017.12,chr3,105366511,105367481,TSS,True,77,291
ENSG00000170017.12,chr3,105574476,105576907,PAS,True,147,285
ENSG00000170017.12,chr3,105547148,105547285,PAS,True,245,276
ENSG00000170017.12,chr3,105571851,105571892,PAS,True,202,284
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,39,133
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,106,133
ENSG00000163918.10,chr3,186790064,186790141,IR,False,148,190
ENSG00000163918.10,chr3,186790255,186790325,IR,False,142,190
ENSG00000163918.10,chr3,186804724,186806424,5AS,False,54,182
ENSG00000163918.10,chr3,186789891,186790064,PAS,True,44,192
ENSG00000163918.10,chr3,186789891,186790406,PAS,True,161,190
ENSG00000163918.10,chr3,186806424,186806482,TSS,True,138,192
ENSG00000163918.10,chr3,186806289,186806495,TSS,True,64,192
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,112,295
ENSG00000068745.14,chr3,48717156,48717303,TSS,False,35,337
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,134,570
ENSG00000114115.9,chr3,139517434,139517680,PAS,True,17,116
ENSG00000163512.13,chr3,28322344,28324454,PAS,True,16,152
ENSG00000114388.12,chr3,50349494,50349664,IR,False,113,129
ENSG00000114388.12,chr3,50349828,50349930,3AS,False,18,119
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,88,165
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,86,165
ENSG00000163913.11,chr3,129451998,129463559,ES,False,17,104
ENSG00000163913.11,chr3,129488397,129495445,ES,False,23,114
ENSG00000163913.11,chr3,129506549,129507667,3AS,False,87,123
ENSG00000163913.11,chr3,129440060,129440371,TSS,True,22,129
ENSG00000144824.20,chr3,111920419,111939474,ES,False,47,126
ENSG00000144824.20,chr3,111732414,111732703,TSS,False,124,204
ENSG00000144824.20,chr3,111859658,111859878,TSS,True,121,204
ENSG00000144824.20,chr3,111940534,111941806,PAS,True,120,191
ENSG00000144824.20,chr3,111919071,111919168,PAS,True,129,189
ENSG00000168827.14,chr3,158691335,158692575,PAS,True,19,179
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,59,551
ENSG00000114439.18,chr3,107522958,107523107,TSS,True,28,196
ENSG00000068885.14,chr3,160256985,160258635,PAS,True,20,134
ENSG00000068885.14,chr3,160399145,160399532,TSS,True,18,135
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,520,759
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,241,761
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,522,761
ENSG00000188313.12,chr3,146533550,146544466,ES,False,16,144
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,99,264
ENSG00000164062.12,chr3,49675770,49676515,TSS,True,201,264
ENSG00000154767.14,chr3,14145144,14146159,PAS,True,22,157
ENSG00000154767.14,chr3,14178465,14178685,TSS,True,29,157
ENSG00000154767.14,chr3,14158010,14158713,TSS,True,129,145
ENSG00000179152.19,chr3,44338101,44338319,TSS,True,80,112
ENSG00000179152.19,chr3,44338444,44338834,TSS,True,35,112
ENSG00000179152.19,chr3,44407441,44409449,PAS,True,71,112
ENSG00000179152.19,chr3,44358216,44359796,PAS,True,53,111
ENSG00000144747.16,chr3,69044595,69047357,5AS,False,293,352
ENSG00000144747.16,chr3,69027893,69027992,PAS,True,333,375
ENSG00000144747.16,chr3,69038890,69039009,PAS,True,272,371
ENSG00000144747.16,chr3,69039548,69039693,PAS,True,333,371
ENSG00000144747.16,chr3,69043189,69043876,PAS,False,290,370
ENSG00000144747.16,chr3,69042057,69042912,PAS,True,293,371
ENSG00000185565.11,chr3,115810414,115841844,ES,False,221,261
ENSG00000185565.11,chr3,116444875,116445589,TSS,True,36,294
ENSG00000077097.15,chr3,25597982,25598477,PAS,True,25,112
ENSG00000113851.14,chr3,3147622,3151045,PAS,True,26,200
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,86,653
ENSG00000173230.15,chr3,121719750,121722261,3AS,True,30,148
ENSG00000173230.15,chr3,121719753,121722261,3AS,False,22,118
ENSG00000173230.15,chr3,121749631,121749856,TSS,True,57,205
ENSG00000177646.18,chr3,128879585,128879841,TSS,True,57,271
ENSG00000113810.15,chr3,160416250,160416403,PAS,True,182,246
ENSG00000113810.15,chr3,160413472,160414478,PAS,True,178,245
ENSG00000113810.15,chr3,160412325,160412421,PAS,True,214,245
ENSG00000113810.15,chr3,160414366,160414517,PAS,True,177,245
ENSG00000114107.8,chr3,138572932,138591853,3AS,False,100,190
ENSG00000114107.8,chr3,138494340,138495076,PAS,True,55,220
ENSG00000114107.8,chr3,138594197,138594404,TSS,True,31,222
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,153,654
ENSG00000144895.11,chr3,150583845,150584860,PAS,True,91,353
ENSG00000144895.11,chr3,150581617,150581988,PAS,True,300,353
ENSG00000114446.4,chr3,108160813,108162655,PAS,False,118,444
ENSG00000114446.4,chr3,108162270,108165493,PAS,False,393,444
ENSG00000114446.4,chr3,108163674,108163729,PAS,True,385,444
ENSG00000198836.9,chr3,193593043,193593409,TSS,True,13,112
ENSG00000198836.9,chr3,193694605,193697811,PAS,True,37,109
ENSG00000181061.13,chr3,42804435,42804526,TSS,True,50,489
ENSG00000163608.14,chr3,113014032,113019541,ES,False,47,102
ENSG00000163608.14,chr3,113019541,113019802,TSS,True,16,119
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,31,209
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,34,204
ENSG00000163507.13,chr3,108553647,108553730,PAS,True,126,186
ENSG00000163507.13,chr3,108554368,108554489,PAS,True,100,186
ENSG00000170248.14,chr3,33866350,33869703,PAS,True,58,209
ENSG00000170248.14,chr3,33853878,33856467,PAS,True,181,208
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,145,731
ENSG00000093183.13,chr3,42547964,42548657,PAS,True,72,146
ENSG00000093183.13,chr3,42547968,42553448,PAS,True,76,140
ENSG00000093183.13,chr3,42581845,42582008,TSS,True,21,146
ENSG00000177479.19,chr3,48918998,48924717,ES,False,21,146
ENSG00000177479.19,chr3,48922811,48927461,ES,False,160,269
ENSG00000177479.19,chr3,48924839,48927464,3AS,True,14,134
ENSG00000177479.19,chr3,48927813,48961611,ES,False,228,283
ENSG00000183624.13,chr3,129288997,129298353,ES,False,11,107
ENSG00000183624.13,chr3,129278814,129278905,TSS,True,19,109
ENSG00000183624.13,chr3,129279706,129279915,TSS,True,97,109
ENSG00000113845.9,chr3,119498521,119498927,TSS,False,25,204
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,61,280
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,236,297
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,79,297
ENSG00000145020.15,chr3,49419788,49420210,IR,False,173,208
ENSG00000145020.15,chr3,49422257,49422360,3AS,False,33,196
ENSG00000145020.15,chr3,49416774,49417718,PAS,True,24,211
ENSG00000163902.11,chr3,128650539,128650896,TSS,True,206,721
ENSG00000163902.11,chr3,128637798,128638104,TSS,True,627,721
ENSG00000163902.11,chr3,128644918,128644985,TSS,True,636,721
ENSG00000178567.7,chr3,36990435,36991880,IR,False,11,102
ENSG00000178567.7,chr3,36988890,36990435,PAS,True,92,105
ENSG00000178567.7,chr3,36991880,36993170,TSS,False,94,105
ENSG00000060971.17,chr3,38126341,38126509,IR,False,114,130
ENSG00000060971.17,chr3,38129388,38131925,ES,False,21,141
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,112,139
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,99,136
ENSG00000132153.14,chr3,47840420,47841178,TSS,True,120,136
ENSG00000132153.14,chr3,47841273,47841737,TSS,True,109,136
ENSG00000132153.14,chr3,47845978,47847001,TSS,True,118,133
ENSG00000073111.13,chr3,127598314,127598472,TSS,True,103,392
ENSG00000114098.17,chr3,138187599,138188454,3AS,False,80,117
ENSG00000114098.17,chr3,138187599,138221925,ME,False,86,130
ENSG00000114098.17,chr3,138187599,138221925,ME,False,86,130
ENSG00000114098.17,chr3,138187599,138209816,ES,False,85,157
ENSG00000114098.17,chr3,138187599,138221925,ME,False,86,130
ENSG00000114098.17,chr3,138187599,138221925,ES,False,41,243
ENSG00000114098.17,chr3,138188530,138221925,ES,False,45,117
ENSG00000114098.17,chr3,138295858,138298389,PAS,True,53,250
ENSG00000114098.17,chr3,138245087,138249804,PAS,True,204,250
ENSG00000182973.18,chr3,32773456,32773888,PAS,True,25,142
ENSG00000154813.9,chr3,16260829,16264768,ES,False,43,134
ENSG00000169359.14,chr3,155826513,155828377,PAS,True,17,102
ENSG00000169359.14,chr3,155853222,155854461,TSS,True,13,103
ENSG00000114742.13,chr3,39094647,39096671,PAS,True,95,238
ENSG00000114742.13,chr3,39093873,39096662,PAS,True,210,238
ENSG00000114742.13,chr3,39085514,39086067,PAS,True,209,234
ENSG00000114742.13,chr3,39091624,39091693,PAS,False,208,237
ENSG00000114770.16,chr3,183983751,183984894,PAS,False,38,112
ENSG00000114770.16,chr3,184017829,184018324,TSS,True,31,125
ENSG00000163938.16,chr3,52685651,52686105,TSS,True,83,689
ENSG00000163938.16,chr3,52694192,52696162,PAS,True,143,689
ENSG00000163938.16,chr3,52693631,52694497,PAS,False,570,688
ENSG00000152952.11,chr3,146069376,146070872,PAS,True,17,134
ENSG00000152952.11,chr3,146160880,146161602,TSS,True,32,136
ENSG00000152952.11,chr3,146071041,146071166,TSS,True,102,119
ENSG00000114316.12,chr3,49278451,49280743,ES,False,22,160
ENSG00000114316.12,chr3,49310737,49324701,ES,False,29,155
ENSG00000114316.12,chr3,49275519,49278451,PAS,True,25,182
ENSG00000144857.14,chr3,113211432,113212016,TSS,True,75,121
ENSG00000144857.14,chr3,113210843,113211157,TSS,False,99,121
ENSG00000144857.14,chr3,113286674,113287464,PAS,True,46,116
ENSG00000153558.15,chr3,33297725,33358966,ES,False,98,109
ENSG00000179021.9,chr3,88153471,88156023,3AS,True,37,179
ENSG00000179021.9,chr3,88156023,88157963,PAS,True,145,182
ENSG00000179021.9,chr3,88156020,88157962,PAS,True,40,182
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,1537,1985
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,870,1910
ENSG00000169855.19,chr3,78595958,78598927,PAS,True,25,114
ENSG00000169855.19,chr3,78635772,78636105,TSS,True,88,100
ENSG00000196776.15,chr3,108047292,108050577,ES,False,50,146
ENSG00000196776.15,chr3,108047292,108051938,ES,False,86,234
ENSG00000198919.12,chr3,108589839,108605334,5AS,True,154,182
ENSG00000198919.12,chr3,108589502,108590096,TSS,False,177,200
ENSG00000198919.12,chr3,108589490,108589839,TSS,True,45,200
ENSG00000198919.12,chr3,108647942,108648933,PAS,False,36,194
ENSG00000075914.12,chr3,45011234,45011476,PAS,True,63,117
ENSG00000075914.12,chr3,45012182,45013212,PAS,True,60,117
ENSG00000093167.17,chr3,37083806,37094791,ES,False,61,104
ENSG00000093167.17,chr3,37052625,37053961,PAS,True,35,137
ENSG00000003756.16,chr3,50100051,50100531,IR,False,297,417
ENSG00000003756.16,chr3,50100051,50103082,ES,False,63,356
ENSG00000003756.16,chr3,50088918,50089029,TSS,True,54,525
ENSG00000003756.16,chr3,50118330,50118965,PAS,True,204,522
ENSG00000003756.16,chr3,50099981,50102420,PAS,True,370,488
ENSG00000003756.16,chr3,50113382,50113523,PAS,False,462,517
ENSG00000172936.13,chr3,38138620,38139028,TSS,True,14,117
ENSG00000121578.12,chr3,119216344,119218711,5AS,False,21,200
ENSG00000121578.12,chr3,119230244,119236852,ES,False,163,199
ENSG00000121578.12,chr3,119240849,119240973,TSS,False,26,209
ENSG00000176142.12,chr3,119463335,119463647,TSS,True,26,197
ENSG00000114416.17,chr3,180962940,180963027,IR,False,245,309
