gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF211JEP_in_cov,endodermal_cell_ENCFF211JEP_total_cov
ENSG00000106268.15,chr7,2242256,2244562,ES,True,173,197
ENSG00000106268.15,chr7,2242256,2244562,5AS,True,173,205
ENSG00000106268.15,chr7,2242220,2242256,TSS,False,115,313
ENSG00000106268.15,chr7,2242246,2244726,TSS,True,257,313
ENSG00000122687.17,chr7,2235564,2239529,5AS,True,15,143
ENSG00000122687.17,chr7,2239676,2242161,3AS,True,33,135
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,25,161
ENSG00000106591.3,chr7,42935136,42937321,ES,False,241,272
ENSG00000172331.11,chr7,134646818,134646937,TSS,True,18,111
ENSG00000172331.11,chr7,134661444,134662108,TSS,True,97,111
ENSG00000106355.9,chr7,32490319,32490418,TSS,False,24,228
ENSG00000106367.14,chr7,101154417,101154517,TSS,True,40,134
ENSG00000106367.14,chr7,101154521,101154652,TSS,False,107,134
ENSG00000091140.13,chr7,107891140,107891289,TSS,True,76,307
ENSG00000091140.13,chr7,107917984,107918061,TSS,True,260,304
ENSG00000106603.18,chr7,43648652,43729428,ME,False,89,115
ENSG00000106603.18,chr7,43648652,43729428,ME,False,89,115
ENSG00000106603.18,chr7,43648652,43729428,ME,False,37,115
ENSG00000106603.18,chr7,43648652,43729428,ME,False,37,115
ENSG00000106603.18,chr7,43648652,43729428,ME,False,37,115
ENSG00000106603.18,chr7,43648652,43729428,ME,False,37,115
ENSG00000106603.18,chr7,43648652,43729428,ME,False,37,115
ENSG00000106603.18,chr7,43648652,43729428,ES,False,216,359
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,236,267
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,34,303
ENSG00000170381.13,chr7,83363237,83368038,PAS,True,70,137
ENSG00000170381.13,chr7,83648427,83649248,TSS,True,75,149
ENSG00000122783.16,chr7,135169060,135170651,5AS,True,74,114
ENSG00000122783.16,chr7,135162462,135166871,PAS,True,27,120
ENSG00000122783.16,chr7,135168960,135169060,PAS,True,98,119
ENSG00000122783.16,chr7,135170651,135170780,TSS,False,50,124
ENSG00000122783.16,chr7,135170398,135170744,TSS,True,84,124
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,36,195
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,45,345
ENSG00000122545.19,chr7,35801040,35801270,TSS,True,57,406
ENSG00000146731.10,chr7,56051708,56051985,TSS,True,76,604
ENSG00000005483.20,chr7,105014535,105040838,ES,False,102,136
ENSG00000005483.20,chr7,105013200,105014535,TSS,True,21,157
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,57,156
ENSG00000005483.20,chr7,105040838,105041157,PAS,False,115,137
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,196,773
ENSG00000106077.18,chr7,73737110,73737561,ES,False,20,173
ENSG00000106077.18,chr7,73737391,73737561,IR,False,153,181
ENSG00000106077.18,chr7,73738645,73738854,TSS,True,27,234
ENSG00000126522.16,chr7,66075735,66075856,TSS,False,34,147
ENSG00000126522.16,chr7,66075799,66076093,TSS,True,118,147
ENSG00000183696.13,chr7,48094827,48106872,ES,False,113,135
ENSG00000183696.13,chr7,48088641,48089418,TSS,True,45,139
ENSG00000183696.13,chr7,48089510,48089636,TSS,True,104,139
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,53,139
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,66,112
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,59,137
ENSG00000088832.16,chr20,1368976,1370072,PAS,True,17,105
ENSG00000088832.16,chr20,1368977,1372240,PAS,True,92,105
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,40,143
ENSG00000000419.12,chr20,50940933,50942030,ES,False,140,159
ENSG00000000419.12,chr20,50958362,50958550,TSS,True,19,166
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,37,135
ENSG00000100983.10,chr20,34929400,34929592,TSS,True,104,134
ENSG00000101146.12,chr20,57350953,57351422,TSS,True,38,306
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,83,587
ENSG00000214078.12,chr20,35632923,35664759,ES,False,127,148
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,84,232
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,172,321
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,235,321
ENSG00000101266.18,chr20,480421,484076,PAS,True,18,164
ENSG00000101266.18,chr20,543671,543818,TSS,True,168,322
ENSG00000101363.12,chr20,37289686,37298762,ES,True,120,140
ENSG00000101363.12,chr20,37289686,37301207,ES,False,130,268
ENSG00000101363.12,chr20,37316307,37317260,PAS,True,58,301
ENSG00000101363.12,chr20,37301207,37301301,PAS,True,247,301
ENSG00000125991.19,chr20,35542014,35542185,TSS,True,118,1038
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,223,462
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,254,477
ENSG00000125870.10,chr20,16729985,16730164,TSS,True,241,477
ENSG00000131051.22,chr20,35739017,35740823,ES,False,139,202
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,145,242
ENSG00000131051.22,chr20,35738967,35739017,PAS,True,124,229
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,42,246
ENSG00000101361.16,chr20,2656034,2656400,5AS,False,182,204
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,103,261
ENSG00000101361.16,chr20,2654698,2655512,TSS,True,206,258
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,27,256
ENSG00000101464.10,chr20,34676955,34677202,TSS,True,34,156
ENSG00000101464.10,chr20,34581547,34581609,TSS,True,126,154
ENSG00000088970.15,chr20,21125952,21126204,TSS,True,55,110
ENSG00000088970.15,chr20,21161874,21162507,TSS,False,76,107
ENSG00000088970.15,chr20,21190457,21190544,TSS,True,87,105
ENSG00000088970.15,chr20,21246478,21246623,PAS,True,22,110
ENSG00000088970.15,chr20,21205490,21205676,PAS,True,95,107
ENSG00000101365.20,chr20,2658522,2658637,IR,False,29,263
ENSG00000101365.20,chr20,2658522,2658758,IR,False,65,299
ENSG00000101365.20,chr20,2658522,2659524,ES,False,44,140
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,44,253
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,148,357
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,236,377
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,55,377
ENSG00000101367.8,chr20,32819893,32820028,TSS,False,59,486
ENSG00000244274.7,chr20,45406016,45406210,TSS,False,72,131
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,83,131
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,269,380
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,111,380
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,270,380
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,195,220
ENSG00000087460.24,chr20,58907539,58909804,TSS,True,196,219
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,98,442
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,59,113
ENSG00000171222.10,chr20,35954339,35954447,IR,False,93,247
ENSG00000171222.10,chr20,35953623,35954339,PAS,False,154,247
ENSG00000171222.10,chr20,35954447,35954523,TSS,True,154,247
ENSG00000125901.5,chr20,3046020,3046280,TSS,False,57,225
ENSG00000125901.5,chr20,3046068,3046519,TSS,True,200,225
ENSG00000125534.9,chr20,63520740,63520894,TSS,True,68,268
ENSG00000242372.7,chr20,35280118,35284175,ES,False,40,387
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,162,437
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,336,437
ENSG00000198171.12,chr20,3204536,3204692,TSS,False,32,167
ENSG00000101138.11,chr20,56392363,56392538,TSS,True,93,107
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,36,107
ENSG00000125877.12,chr20,3209463,3209617,TSS,True,25,207
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,174,628
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,561,735
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,281,735
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,645,735
ENSG00000132792.18,chr20,37694012,37694152,TSS,True,45,192
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,20,140
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,40,101
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,151,170
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,128,170
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,103,170
ENSG00000087586.17,chr20,56384269,56385677,TSS,True,138,166
ENSG00000170373.8,chr20,23750638,23750936,TSS,True,71,398
ENSG00000170373.8,chr20,23749015,23749123,TSS,True,334,397
ENSG00000101474.11,chr20,24992593,24992782,TSS,True,18,156
ENSG00000168734.13,chr20,44531978,44589796,ES,False,88,123
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,20,145
ENSG00000177410.12,chr20,49279208,49289044,ES,True,51,259
ENSG00000177410.12,chr20,49280570,49289044,ES,True,80,213
ENSG00000177410.12,chr20,49278601,49278716,TSS,True,31,287
ENSG00000101052.12,chr20,43591029,43594692,5AS,False,49,175
ENSG00000101052.12,chr20,43590924,43591029,TSS,False,144,193
ENSG00000101052.12,chr20,43590915,43591054,TSS,True,66,193
ENSG00000101444.12,chr20,34280650,34281026,IR,True,82,443
ENSG00000101444.12,chr20,34280263,34281165,PAS,True,94,455
ENSG00000101444.12,chr20,34280264,34280650,PAS,True,387,470
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,164,470
ENSG00000101444.12,chr20,34290730,34290910,TSS,True,361,469
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,22,142
ENSG00000089006.16,chr20,17957037,17968699,ES,False,51,277
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,294,354
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,71,354
ENSG00000101246.19,chr20,63707092,63707866,3AS,False,75,128
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,24,154
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,54,178
ENSG00000025293.16,chr20,35774487,35775055,PAS,False,150,174
ENSG00000101017.13,chr20,46126701,46128137,5AS,True,56,100
ENSG00000101457.12,chr20,45791934,45792109,TSS,True,22,124
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,234,265
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,31,265
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,560,1899
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,566,1905
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,1354,1914
ENSG00000124145.6,chr20,45348324,45348430,TSS,False,54,152
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,19,178
ENSG00000175110.11,chr3,139344001,139344198,TSS,True,22,200
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,145,173
ENSG00000069849.10,chr3,141876137,141876910,TSS,True,70,127
ENSG00000214160.9,chr3,184245812,184248781,5AS,False,29,113
ENSG00000214160.9,chr3,184248781,184248971,TSS,True,93,123
ENSG00000214160.9,chr3,184248744,184248965,TSS,True,39,123
ENSG00000090520.11,chr3,186570680,186570965,TSS,False,30,151
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,82,461
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,65,269
ENSG00000184432.9,chr3,139371722,139372186,TSS,False,234,267
ENSG00000163918.10,chr3,186804724,186806424,5AS,False,86,201
ENSG00000163918.10,chr3,186806424,186806482,TSS,True,125,212
ENSG00000163918.10,chr3,186806289,186806495,TSS,True,97,212
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,62,148
ENSG00000068745.14,chr3,48688002,48688773,PAS,False,65,183
ENSG00000068745.14,chr3,48693447,48694240,PAS,True,110,164
ENSG00000068745.14,chr3,48717156,48717303,TSS,False,36,192
ENSG00000068745.14,chr3,48692953,48695424,TSS,True,109,127
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,89,273
ENSG00000081154.11,chr3,101574162,101574279,TSS,True,97,393
ENSG00000174953.13,chr3,154271821,154276356,PAS,True,103,120
ENSG00000174953.13,chr3,154301033,154301127,PAS,True,67,116
ENSG00000174953.13,chr3,154315070,154315280,PAS,True,66,115
ENSG00000163512.13,chr3,28322344,28324454,PAS,True,58,113
ENSG00000163512.13,chr3,28331689,28331950,PAS,True,87,113
ENSG00000163512.13,chr3,28331689,28331954,PAS,True,92,113
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,87,165
ENSG00000163607.15,chr3,112991335,112995134,ES,False,12,115
ENSG00000163607.15,chr3,112993124,112996891,ES,False,22,125
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,69,546
ENSG00000163832.15,chr3,47495639,47496197,PAS,True,22,155
ENSG00000163832.15,chr3,47513536,47513725,TSS,True,65,158
ENSG00000163832.15,chr3,47512991,47513382,TSS,True,134,154
ENSG00000213123.10,chr3,196318039,196318311,TSS,False,21,174
ENSG00000213123.10,chr3,196318035,196318310,TSS,True,155,174
ENSG00000173540.12,chr3,49723597,49724012,TSS,True,44,112
ENSG00000173540.12,chr3,49722595,49723318,TSS,True,82,112
ENSG00000188313.12,chr3,146525647,146533469,ES,False,110,716
ENSG00000164062.12,chr3,49674621,49675693,ES,False,21,132
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,35,171
ENSG00000163605.14,chr3,73065141,73065396,IR,True,103,115
ENSG00000163605.14,chr3,73065396,73069202,PAS,False,51,155
ENSG00000163605.14,chr3,73064002,73064128,PAS,True,131,155
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,22,141
ENSG00000254999.3,chr3,10115642,10115819,TSS,False,232,818
ENSG00000114503.10,chr3,196939432,196942425,5AS,False,121,142
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,119,240
ENSG00000080822.16,chr3,98522848,98522990,TSS,False,26,250
ENSG00000156990.14,chr3,9837800,9838207,PAS,True,33,170
ENSG00000156990.14,chr3,9839900,9842082,PAS,True,140,165
ENSG00000163508.12,chr3,27722429,27722715,TSS,False,108,127
ENSG00000163508.12,chr3,27721413,27722712,TSS,True,109,127
ENSG00000163508.12,chr3,27720170,27720239,TSS,True,109,127
ENSG00000114107.8,chr3,138571356,138591853,ES,False,27,165
ENSG00000114107.8,chr3,138572932,138591853,3AS,False,67,133
ENSG00000114107.8,chr3,138494340,138495076,PAS,True,71,185
ENSG00000114107.8,chr3,138533767,138537347,PAS,True,151,176
ENSG00000114107.8,chr3,138499874,138500224,PAS,True,155,183
ENSG00000114107.8,chr3,138594197,138594404,TSS,True,32,188
ENSG00000160799.11,chr3,46976636,46976762,TSS,True,16,137
ENSG00000181061.13,chr3,42804435,42804526,TSS,True,95,796
ENSG00000163608.14,chr3,113014032,113019541,ES,False,33,107
ENSG00000163608.14,chr3,113019541,113019802,TSS,True,71,180
PB_novel_216796,chr3,164029782,164074387,ES,True,43,168
PB_novel_216796,chr3,164030504,164074387,3AS,True,24,125
PB_novel_216796,chr3,164030696,164074387,ES,True,82,103
PB_novel_216796,chr3,164074605,164193507,ES,True,141,186
PB_novel_216796,chr3,164193676,164341167,ES,True,62,186
PB_novel_216796,chr3,164196700,164341167,ES,True,102,119
PB_novel_216796,chr3,164196700,164341221,5AS,True,20,139
PB_novel_216796,chr3,164026592,164029782,PAS,True,136,312
PB_novel_216796,chr3,164071750,164074605,PAS,True,242,306
PB_novel_216796,chr3,164341165,164341616,TSS,True,277,315
PB_novel_216796,chr3,164341167,164341616,TSS,True,113,315
PB_novel_216796,chr3,164341221,164341611,TSS,True,283,315
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,36,217
ENSG00000131368.7,chr3,15050836,15052633,PAS,True,28,190
ENSG00000131368.7,chr3,15057603,15059475,PAS,True,165,190
ENSG00000175792.11,chr3,128123583,128123832,TSS,False,46,348
ENSG00000170142.11,chr3,23805887,23806088,TSS,True,87,121
ENSG00000170142.11,chr3,23810395,23810528,TSS,False,89,121
ENSG00000184220.11,chr3,99817823,99818043,TSS,True,198,221
ENSG00000184220.11,chr3,99638594,99818044,TSS,True,40,221
ENSG00000158092.6,chr3,136862124,136862319,TSS,True,73,128
ENSG00000158092.6,chr3,136945782,136946295,TSS,True,69,126
ENSG00000183624.13,chr3,129278814,129278905,TSS,True,26,115
ENSG00000114767.6,chr3,51941780,51941987,TSS,False,35,169
ENSG00000163931.15,chr3,53255835,53256068,TSS,True,65,257
ENSG00000145020.15,chr3,49417367,49417614,IR,False,35,140
ENSG00000145020.15,chr3,49422257,49422360,3AS,False,20,114
ENSG00000145020.15,chr3,49416774,49417718,PAS,True,43,148
ENSG00000145020.15,chr3,49416771,49417367,PAS,True,115,153
ENSG00000145020.15,chr3,49422360,49422687,TSS,True,31,153
ENSG00000160746.12,chr3,43365430,43366974,PAS,True,19,171
ENSG00000160746.12,chr3,43621908,43622081,TSS,True,46,169
ENSG00000160746.12,chr3,43576691,43577265,TSS,True,146,167
ENSG00000129810.14,chr3,20184034,20186058,5AS,False,42,107
ENSG00000129810.14,chr3,20174557,20175055,PAS,True,18,109
ENSG00000129810.14,chr3,20185947,20186270,TSS,True,51,110
ENSG00000129810.14,chr3,20186058,20186260,TSS,True,67,110
ENSG00000154813.9,chr3,16260829,16264768,ES,False,42,106
ENSG00000136521.12,chr3,179604939,179616982,ES,False,71,662
ENSG00000008952.16,chr3,169966538,169966858,TSS,True,24,237
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,98,215
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,128,215
ENSG00000163655.15,chr3,155870476,155870897,TSS,True,29,172
ENSG00000163938.16,chr3,52685651,52686105,TSS,True,154,481
ENSG00000163938.16,chr3,52694064,52694103,TSS,True,334,450
ENSG00000091972.18,chr3,112333224,112344961,ES,False,50,126
ENSG00000091972.18,chr3,112345288,112347562,3AS,False,18,123
ENSG00000232112.3,chr3,48440458,48440544,IR,True,93,106
ENSG00000175193.13,chr3,183840640,183844230,ES,False,71,342
ENSG00000175193.13,chr3,183844326,183862752,5AS,False,300,338
ENSG00000185909.14,chr3,49171238,49171685,TSS,True,21,100
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,1060,1421
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,555,1374
ENSG00000075914.12,chr3,44976219,44976334,TSS,True,32,286
ENSG00000114054.13,chr3,136250319,136250558,TSS,True,28,223
ENSG00000121578.12,chr3,119230244,119236852,ES,False,331,461
ENSG00000121578.12,chr3,119211730,119212681,PAS,True,164,710
ENSG00000121578.12,chr3,119240849,119240973,TSS,False,255,710
ENSG00000176142.12,chr3,119463335,119463647,TSS,True,54,142
ENSG00000176142.12,chr3,119434761,119434833,TSS,True,105,138
ENSG00000114416.17,chr3,180962940,180963027,IR,False,464,555
ENSG00000114416.17,chr3,180970358,180976121,ES,False,294,569
ENSG00000114416.17,chr3,180912460,180912736,TSS,True,282,644
ENSG00000114416.17,chr3,180947105,180947936,TSS,True,450,643
ENSG00000240024.5,chr3,183447765,183452077,5AS,False,47,152
ENSG00000240024.5,chr3,183447794,183452077,5AS,True,12,105
ENSG00000240024.5,chr3,183452351,183454011,5AS,True,20,146
ENSG00000240024.5,chr3,183447570,183447765,TSS,False,116,167
ENSG00000240024.5,chr3,183447348,183447947,TSS,True,73,167
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,848,1095
ENSG00000156976.16,chr3,186784696,186785882,ES,False,273,1101
ENSG00000156976.16,chr3,186787882,186789124,ES,False,959,1112
ENSG00000156976.16,chr3,186788416,186789124,5AS,False,71,155
ENSG00000156976.16,chr3,186788416,186789124,IR,False,71,118
ENSG00000156976.16,chr3,186788420,186789124,IR,False,84,131
ENSG00000131373.14,chr3,15601382,15601860,TSS,True,16,117
ENSG00000114744.8,chr3,149738473,149741718,PAS,True,24,205
ENSG00000114744.8,chr3,149752377,149752501,TSS,False,26,212
ENSG00000163584.17,chr3,170868134,170868297,3AS,False,237,275
ENSG00000144741.17,chr3,66221127,66243202,ES,False,64,159
ENSG00000144741.17,chr3,66263379,66346363,ES,False,137,153
ENSG00000114209.14,chr3,167720273,167734805,ES,False,93,134
ENSG00000114209.14,chr3,167734805,167734902,TSS,False,32,167
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,173,785
ENSG00000178053.17,chr3,158571347,158592433,5AS,False,216,262
ENSG00000178053.17,chr3,158571153,158571391,TSS,True,241,289
ENSG00000178053.17,chr3,158571160,158571347,TSS,True,50,289
ENSG00000164054.15,chr3,48504018,48504380,TSS,False,104,132
ENSG00000164054.15,chr3,48473009,48473208,TSS,True,43,130
ENSG00000144744.16,chr3,69077918,69080333,ES,False,39,219
ENSG00000163882.9,chr3,184362614,184363565,TSS,True,34,273
ENSG00000163882.9,chr3,184368176,184368596,PAS,True,29,268
ENSG00000004534.14,chr3,49940007,49940225,TSS,True,95,136
ENSG00000004534.14,chr3,50060686,50061221,TSS,True,77,124
ENSG00000004534.14,chr3,50065029,50065126,TSS,True,107,121
ENSG00000004534.14,chr3,50077007,50077254,PAS,True,17,130
ENSG00000121570.12,chr3,109337463,109337631,TSS,True,23,154
ENSG00000172340.14,chr3,67654502,67654643,TSS,True,41,142
ENSG00000172340.14,chr3,67498133,67498287,TSS,True,120,136
ENSG00000136518.16,chr3,179562973,179569823,5AS,False,90,371
ENSG00000136518.16,chr3,179562906,179563117,TSS,True,105,386
ENSG00000136518.16,chr3,179562917,179562973,TSS,True,295,386
ENSG00000174748.20,chr3,23917173,23917849,5AS,False,2218,2858
ENSG00000174748.20,chr3,23917239,23917849,5AS,False,465,640
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,790,3047
ENSG00000174748.20,chr3,23917123,23917239,TSS,True,2582,3047
ENSG00000114491.13,chr3,124730420,124730627,TSS,True,40,200
ENSG00000114491.13,chr3,124737620,124738239,TSS,False,162,197
ENSG00000136527.17,chr3,185937824,185938055,TSS,True,79,344
ENSG00000136527.17,chr3,185919436,185919500,TSS,True,269,330
ENSG00000157020.17,chr3,10300033,10301374,PAS,True,29,267
