gene,chr,start,end,splice_type,novel,left_colon_ENCFF886FZQ_in_cov,left_colon_ENCFF886FZQ_total_cov
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,222,382
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,226,382
ENSG00000002726.20,chr7,150852470,150852558,TSS,True,811,1362
ENSG00000002726.20,chr7,150856564,150858040,TSS,False,593,1362
ENSG00000239857.6,chr7,876485,876800,TSS,False,23,168
ENSG00000004059.10,chr7,127588360,127588565,TSS,True,29,155
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,31,108
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,96,108
ENSG00000106397.11,chr7,101217165,101217751,TSS,True,81,110
ENSG00000106397.11,chr7,101212529,101212658,TSS,True,76,109
ENSG00000106397.11,chr7,101210531,101211180,TSS,True,95,106
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,73,137
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,73,137
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,290,427
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,110,548
ENSG00000136280.16,chr7,45000363,45063917,ES,False,28,147
ENSG00000005483.20,chr7,105013200,105014535,TSS,True,14,101
ENSG00000189077.10,chr7,75988148,75988251,IR,False,208,234
ENSG00000132437.17,chr7,50537979,50543884,ES,False,76,185
ENSG00000164897.12,chr7,151082174,151082994,TSS,True,85,129
ENSG00000164897.12,chr7,151083433,151083530,TSS,False,72,129
ENSG00000106077.18,chr7,73738645,73738854,TSS,True,19,153
ENSG00000106565.17,chr7,150800297,150800549,TSS,True,88,468
ENSG00000126522.16,chr7,66076093,66082367,ES,False,20,163
ENSG00000126522.16,chr7,66086662,66087333,ES,False,29,166
ENSG00000126522.16,chr7,66075735,66075856,TSS,False,182,214
ENSG00000126522.16,chr7,66075799,66076093,TSS,True,80,214
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,156,224
ENSG00000136279.20,chr7,44044617,44044820,TSS,True,36,246
ENSG00000106638.16,chr7,73578419,73578673,TSS,True,19,123
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,59,537
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,19,165
ENSG00000129103.17,chr7,56064222,56064378,TSS,True,24,165
ENSG00000080189.14,chr20,46358386,46359228,TSS,True,103,115
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,23,117
ENSG00000126005.16,chr20,35276355,35277297,PAS,False,87,134
ENSG00000126005.16,chr20,35277389,35277985,TSS,True,88,134
ENSG00000088833.17,chr20,1466719,1466961,TSS,True,13,125
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,83,663
ENSG00000124228.14,chr20,49219319,49219541,TSS,True,17,125
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,36,123
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,104,122
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,73,321
ENSG00000100983.10,chr20,34951723,34951898,TSS,True,284,321
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,67,128
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,93,128
ENSG00000101310.16,chr20,18542329,18543172,TSS,True,111,127
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,39,116
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,44,114
ENSG00000125977.6,chr20,34105520,34105545,PAS,True,81,112
ENSG00000124226.10,chr20,49936373,49936552,TSS,True,25,141
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,29,124
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,33,120
ENSG00000171858.17,chr20,62387107,62387388,TSS,True,103,120
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,129,146
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,28,169
ENSG00000125844.15,chr20,17643127,17658604,5AS,False,17,141
ENSG00000125844.15,chr20,17613676,17614220,PAS,True,99,328
ENSG00000125844.15,chr20,17658595,17660531,TSS,True,231,329
ENSG00000125844.15,chr20,17682027,17682310,TSS,True,320,381
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,58,106
ENSG00000100991.11,chr20,35016007,35016142,TSS,True,80,100
ENSG00000064787.13,chr20,54070432,54070811,TSS,True,75,350
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,436,675
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,27,248
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,117,340
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,57,110
ENSG00000131051.22,chr20,35739017,35740823,ES,False,87,113
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,20,134
ENSG00000197586.12,chr20,25195867,25207075,ES,False,55,202
ENSG00000197586.12,chr20,25195867,25209848,ES,False,58,344
ENSG00000197586.12,chr20,25206590,25207078,3AS,False,85,234
ENSG00000197586.12,chr20,25218614,25222837,ES,False,64,411
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,326,444
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,123,467
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,103,232
ENSG00000101161.7,chr20,63981124,63983215,TSS,True,172,232
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,435,1175
ENSG00000064601.18,chr20,45891371,45891762,TSS,True,959,1175
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,29,127
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,72,127
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,60,112
ENSG00000125826.20,chr20,408028,408779,TSS,True,122,221
ENSG00000125826.20,chr20,419344,419468,TSS,True,147,169
ENSG00000125826.20,chr20,419552,419731,TSS,True,133,169
ENSG00000125826.20,chr20,420745,422238,TSS,True,149,169
ENSG00000125826.20,chr20,410411,410764,PAS,False,61,108
ENSG00000125826.20,chr20,430349,432139,PAS,True,53,212
ENSG00000101213.6,chr20,63534315,63537084,ES,True,13,102
ENSG00000101213.6,chr20,63528000,63529723,PAS,True,28,139
ENSG00000101213.6,chr20,63528000,63528516,PAS,True,174,196
ENSG00000101213.6,chr20,63537084,63537422,TSS,True,89,196
ENSG00000101365.20,chr20,2658522,2658758,IR,False,39,244
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,60,258
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,206,263
ENSG00000244274.7,chr20,45406016,45406210,TSS,False,119,147
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,38,147
ENSG00000196562.14,chr20,47658392,47659696,ES,False,105,186
ENSG00000196562.14,chr20,47665953,47666259,3AS,True,167,189
ENSG00000196562.14,chr20,47656142,47658392,PAS,True,23,208
ENSG00000196562.14,chr20,47785342,47785989,TSS,False,86,204
ENSG00000124253.10,chr20,57561107,57561203,TSS,True,50,125
ENSG00000022277.12,chr20,56468604,56468766,TSS,True,18,149
ENSG00000271303.1,chr20,652975,653199,TSS,False,51,307
ENSG00000087460.24,chr20,58895684,58903530,ES,False,95,210
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,95,281
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,118,137
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,123,465
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,103,465
ENSG00000101150.17,chr20,63873816,63882718,ES,False,31,121
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,28,131
ENSG00000101150.17,chr20,63869292,63869441,TSS,True,117,131
ENSG00000171222.10,chr20,35954339,35954447,IR,False,27,104
ENSG00000171222.10,chr20,35953623,35954339,PAS,False,77,104
ENSG00000171222.10,chr20,35954447,35954523,TSS,True,77,104
ENSG00000215305.9,chr20,2840239,2840827,TSS,True,24,121
ENSG00000215440.11,chr20,58713543,58713916,IR,False,138,155
ENSG00000215440.11,chr20,58691795,58693922,TSS,True,153,176
ENSG00000215440.11,chr20,58692123,58693050,TSS,False,32,176
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,20,175
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,148,169
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,76,169
ENSG00000198276.15,chr20,63946452,63948527,TSS,True,135,169
ENSG00000132670.20,chr20,2923285,2964271,ES,True,15,114
ENSG00000132670.20,chr20,3038058,3041464,PAS,True,17,131
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,51,118
ENSG00000131043.11,chr20,36236467,36236782,TSS,True,100,118
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,91,118
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,252,388
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,145,388
ENSG00000101384.12,chr20,10644862,10644983,TSS,True,498,592
ENSG00000101384.12,chr20,10645142,10645256,TSS,True,235,592
ENSG00000101384.12,chr20,10645355,10645459,TSS,True,548,609
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,60,235
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,204,235
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,83,107
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,64,107
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,86,107
ENSG00000101158.13,chr20,58981207,58981369,TSS,True,21,138
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,76,116
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,92,183
ENSG00000124155.17,chr20,45416138,45419395,TSS,True,158,183
ENSG00000124155.17,chr20,45421396,45421583,TSS,True,164,183
ENSG00000125970.11,chr20,34073635,34075873,ES,False,85,379
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,85,435
ENSG00000125968.8,chr20,31605285,31605813,TSS,False,45,157
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,37,138
ENSG00000101444.12,chr20,34292357,34292860,TSS,True,118,138
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,104,135
ENSG00000124214.19,chr20,49124374,49124569,TSS,True,72,129
ENSG00000124205.16,chr20,59322417,59324330,5AS,False,83,138
ENSG00000124205.16,chr20,59300421,59300864,TSS,True,37,187
ENSG00000124205.16,chr20,59324330,59325992,PAS,True,25,168
ENSG00000124205.16,chr20,59324326,59325991,PAS,True,148,168
ENSG00000131069.19,chr20,34876462,34876823,TSS,True,139,321
ENSG00000124102.4,chr20,45174901,45175001,TSS,False,90,329
ENSG00000124102.4,chr20,45175860,45176136,TSS,True,260,328
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,95,178
ENSG00000089006.16,chr20,17953995,17954991,TSS,False,117,172
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,28,109
ENSG00000089177.18,chr20,16573228,16573462,TSS,True,37,121
ENSG00000101246.19,chr20,63707092,63707866,3AS,False,57,105
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,60,166
ENSG00000101246.19,chr20,63707809,63707906,TSS,True,142,166
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,35,224
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,34,161
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,127,161
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,22,170
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,26,174
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,153,175
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,34,190
ENSG00000173890.16,chr3,170038215,170038914,5AS,False,110,130
ENSG00000173890.16,chr3,170037933,170038215,TSS,False,31,141
ENSG00000173890.16,chr3,170038197,170038470,TSS,True,121,141
ENSG00000214706.10,chr3,50286002,50288271,PAS,False,27,244
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,117,151
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,21,118
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,71,139
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,80,139
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,99,184
ENSG00000162244.11,chr3,51995424,51995470,TSS,True,135,184
ENSG00000163719.19,chr3,9689082,9701789,ES,False,29,108
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,46,257
ENSG00000114859.15,chr3,184361416,184363274,TSS,True,71,115
ENSG00000114859.15,chr3,184354100,184354405,TSS,True,100,115
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,62,192
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,117,223
ENSG00000241553.12,chr3,9797656,9797777,TSS,True,195,223
ENSG00000178035.11,chr3,49024404,49024494,IR,False,128,148
ENSG00000178035.11,chr3,49024578,49024658,IR,False,128,149
ENSG00000178035.11,chr3,49024802,49024895,IR,False,130,150
ENSG00000178035.11,chr3,49025040,49025125,IR,True,130,150
ENSG00000178035.11,chr3,49025269,49026323,IR,True,124,144
ENSG00000178035.11,chr3,49026419,49026518,IR,True,125,145
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,23,151
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,37,151
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,173,627
ENSG00000163812.13,chr3,44929436,44933117,ES,False,124,138
ENSG00000163812.13,chr3,44924029,44926847,PAS,True,15,148
ENSG00000163812.13,chr3,44975932,44976194,TSS,True,87,167
ENSG00000163812.13,chr3,44959130,44959450,TSS,False,128,167
ENSG00000163812.13,chr3,44945167,44945292,TSS,True,145,167
ENSG00000114650.19,chr3,47417823,47418133,3AS,False,126,144
ENSG00000114650.19,chr3,47419327,47420467,TSS,True,177,225
ENSG00000114650.19,chr3,47420553,47420736,TSS,True,202,225
ENSG00000114650.19,chr3,47417303,47417794,TSS,True,166,224
ENSG00000145113.21,chr3,195746757,195747380,PAS,True,18,156
ENSG00000145113.21,chr3,195753050,195753240,TSS,True,200,230
ENSG00000173540.12,chr3,49723597,49724012,TSS,True,27,228
ENSG00000164062.12,chr3,49674413,49674488,IR,False,265,311
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,129,396
ENSG00000164062.12,chr3,49674350,49674621,TSS,True,349,396
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,164,433
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,385,433
ENSG00000164081.12,chr3,51671186,51671288,TSS,False,32,184
ENSG00000145103.13,chr3,121987320,121988408,PAS,True,22,144
ENSG00000145103.13,chr3,121992021,121993970,PAS,True,120,140
ENSG00000145103.13,chr3,122022019,122022281,TSS,True,56,146
ENSG00000145103.13,chr3,122006990,122007139,TSS,True,130,146
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,78,126
ENSG00000114867.20,chr3,184314586,184317497,TSS,True,242,277
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,243,277
ENSG00000114867.20,chr3,184323173,184323593,TSS,True,244,274
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,87,271
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,105,181
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,58,104
ENSG00000114503.10,chr3,196942369,196942574,TSS,False,90,102
ENSG00000114503.10,chr3,196942159,196942516,TSS,True,91,102
ENSG00000114503.10,chr3,196941934,196942433,TSS,True,88,102
ENSG00000114503.10,chr3,196968686,196968863,TSS,True,90,104
ENSG00000114125.13,chr3,141738509,141743508,5AS,False,16,117
ENSG00000114125.13,chr3,141738225,141738516,TSS,True,19,123
ENSG00000114125.13,chr3,141738234,141738509,TSS,True,107,123
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,77,283
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,34,301
ENSG00000181061.13,chr3,42804435,42804526,TSS,True,94,883
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,23,116
ENSG00000122068.12,chr3,197776933,197777001,TSS,True,96,115
ENSG00000161267.11,chr3,197555780,197556169,TSS,True,60,251
ENSG00000170248.14,chr3,33798568,33798937,TSS,True,59,281
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,52,182
ENSG00000131368.7,chr3,15050836,15052633,PAS,True,16,143
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,78,250
ENSG00000170266.15,chr3,33096718,33097138,TSS,True,216,250
ENSG00000177479.19,chr3,48922811,48927461,ES,False,57,101
ENSG00000177479.19,chr3,48918211,48918998,TSS,True,17,143
ENSG00000177479.19,chr3,48927461,48928671,PAS,True,105,127
ENSG00000177479.19,chr3,48983198,48985541,PAS,True,47,133
ENSG00000177479.19,chr3,48933565,48935719,PAS,True,108,130
ENSG00000183624.13,chr3,129278814,129278905,TSS,True,35,155
ENSG00000067560.10,chr3,49411819,49412221,TSS,True,71,400
ENSG00000163931.15,chr3,53255835,53256068,TSS,True,156,489
ENSG00000163931.15,chr3,53242124,53242796,TSS,False,408,489
ENSG00000145014.17,chr3,194588639,194604286,ES,False,105,130
ENSG00000145014.17,chr3,194633562,194633861,TSS,True,106,140
ENSG00000145014.17,chr3,194633078,194633541,TSS,True,49,140
ENSG00000119227.7,chr3,196968686,196968870,TSS,True,102,137
ENSG00000145020.15,chr3,49422360,49422687,TSS,True,14,106
ENSG00000060971.17,chr3,38126341,38126509,IR,False,357,404
ENSG00000225697.12,chr3,48627052,48627945,3AS,False,115,225
ENSG00000225697.12,chr3,48631140,48631252,5AS,False,29,216
ENSG00000225697.12,chr3,48631797,48631879,3AS,False,25,203
ENSG00000225697.12,chr3,48635370,48635535,TSS,True,74,241
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,110,131
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,69,126
ENSG00000132153.14,chr3,47845978,47847001,TSS,True,92,124
ENSG00000120756.12,chr3,142596509,142664201,ES,False,355,461
ENSG00000120756.12,chr3,142623562,142664201,ES,False,99,165
ENSG00000120756.12,chr3,142596386,142596509,TSS,True,213,682
ENSG00000120756.12,chr3,142623409,142623562,TSS,True,516,682
ENSG00000163932.13,chr3,53161428,53178403,ES,False,98,159
ENSG00000163932.13,chr3,53160859,53161428,TSS,True,50,209
ENSG00000114745.13,chr3,39100454,39100746,3AS,False,15,116
ENSG00000114745.13,chr3,39107478,39107849,TSS,True,59,169
ENSG00000074416.14,chr3,127710665,127721052,ES,False,195,357
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,543,804
ENSG00000074416.14,chr3,127822308,127823542,TSS,True,707,804
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,40,114
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,81,115
ENSG00000012171.19,chr3,50273828,50273915,3AS,False,67,126
ENSG00000012171.19,chr3,50267653,50269349,TSS,True,103,193
ENSG00000012171.19,chr3,50274256,50274582,TSS,True,164,191
ENSG00000152952.11,chr3,146076895,146079115,ES,False,108,146
ENSG00000114316.12,chr3,49310737,49324701,ES,False,85,147
ENSG00000114316.12,chr3,49275519,49278451,PAS,True,17,165
ENSG00000144677.14,chr3,37947211,37964570,ES,False,40,104
ENSG00000144677.14,chr3,37861860,37862278,TSS,True,24,134
ENSG00000065485.19,chr3,123066995,123067206,TSS,True,12,101
ENSG00000065485.19,chr3,123161879,123162119,PAS,False,13,101
ENSG00000187091.13,chr3,38024336,38025004,TSS,False,84,140
ENSG00000187091.13,chr3,38010130,38010824,TSS,True,120,136
ENSG00000187091.13,chr3,38029505,38029693,TSS,True,125,140
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,324,476
ENSG00000169714.16,chr3,129171508,129171633,3AS,False,27,226
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,239,448
ENSG00000093167.17,chr3,37096660,37129062,ES,False,40,147
ENSG00000093167.17,chr3,37121536,37129062,ES,False,20,106
ENSG00000093167.17,chr3,37149038,37174538,ES,False,130,152
ENSG00000093167.17,chr3,37052625,37053961,PAS,True,30,174
ENSG00000093167.17,chr3,37176059,37176751,TSS,True,27,174
ENSG00000163964.14,chr3,196712286,196712644,TSS,True,18,118
ENSG00000172936.13,chr3,38140549,38140756,5AS,True,29,227
ENSG00000172936.13,chr3,38138620,38139028,TSS,True,27,254
ENSG00000152642.10,chr3,32106511,32106758,TSS,False,20,164
ENSG00000023330.14,chr3,52198255,52199209,ES,False,304,363
ENSG00000023330.14,chr3,52198085,52198255,TSS,True,76,460
ENSG00000163412.12,chr3,71725191,71725441,TSS,False,20,156
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,121,181
ENSG00000156976.16,chr3,186784696,186785882,ES,False,29,182
ENSG00000156976.16,chr3,186787882,186789124,ES,False,149,168
ENSG00000156976.16,chr3,186789124,186789901,PAS,True,21,189
ENSG00000118849.9,chr3,158710921,158713796,3AS,True,21,174
ENSG00000144674.16,chr3,37282272,37289234,ES,False,18,110
ENSG00000144674.16,chr3,37242952,37243622,TSS,True,19,133
ENSG00000144674.16,chr3,37302184,37302581,PAS,True,105,121
ENSG00000144674.16,chr3,37323587,37324777,PAS,True,33,126
ENSG00000114902.13,chr3,52706086,52706282,TSS,False,15,129
ENSG00000136059.14,chr3,38002399,38002575,TSS,True,243,427
ENSG00000136059.14,chr3,37990687,37990829,TSS,False,350,428
ENSG00000068001.13,chr3,50320535,50322652,ES,False,99,114
ENSG00000068001.13,chr3,50321365,50321478,TSS,True,150,270
ENSG00000068001.13,chr3,50322652,50322850,TSS,True,155,270
ENSG00000178252.17,chr3,49014116,49014209,IR,False,120,149
ENSG00000178252.17,chr3,49007308,49007531,TSS,True,135,162
ENSG00000178252.17,chr3,49011638,49014116,TSS,False,63,160
ENSG00000178252.17,chr3,49011778,49014293,TSS,False,141,160
ENSG00000121579.12,chr3,113724092,113745941,3AS,False,24,101
ENSG00000121579.12,chr3,113745941,113746271,TSS,True,12,113
ENSG00000173702.7,chr3,124908146,124908329,TSS,True,356,424
ENSG00000173702.7,chr3,124934660,124934751,TSS,True,380,424
ENSG00000173702.7,chr3,124913110,124913169,TSS,True,339,424
ENSG00000173702.7,chr3,124927531,124927937,TSS,True,367,424
ENSG00000114209.14,chr3,167734805,167734902,TSS,False,14,102
ENSG00000161203.13,chr3,184180251,184180848,3AS,True,131,471
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,71,496
ENSG00000164054.15,chr3,48504018,48504380,TSS,False,187,248
ENSG00000164054.15,chr3,48473009,48473208,TSS,True,155,248
