gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF362CPC_in_cov,endodermal_cell_ENCFF362CPC_total_cov
ENSG00000000003.14,chrX,100636607,100636873,TSS,False,35,203
ENSG00000000003.14,chrX,100636792,100636891,TSS,False,178,203
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,89,351
ENSG00000101843.18,chrX,108085127,108087764,5AS,False,12,104
ENSG00000169084.13,chrX,2500816,2501004,TSS,True,86,104
ENSG00000169084.13,chrX,2500310,2500933,TSS,True,26,104
ENSG00000046653.14,chrX,13771030,13774624,PAS,True,112,130
ENSG00000046653.14,chrX,13770766,13773030,PAS,True,39,130
ENSG00000046653.14,chrX,13938506,13938933,TSS,False,34,132
ENSG00000094631.19,chrX,48802020,48802142,TSS,False,72,131
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,400,1150
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,877,1150
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,41,262
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,55,276
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,235,276
ENSG00000101974.14,chrX,139932015,139933547,TSS,False,56,103
ENSG00000147050.14,chrX,44873113,44873712,TSS,True,86,104
ENSG00000147050.14,chrX,44951136,44951195,TSS,True,38,104
ENSG00000154545.16,chrX,52184965,52185891,3AS,False,185,274
ENSG00000154545.16,chrX,52184965,52185921,3AS,False,74,348
ENSG00000154545.16,chrX,52187230,52187641,IR,False,214,354
ENSG00000154545.16,chrX,52191861,52192056,5AS,False,331,378
ENSG00000072501.17,chrX,53413435,53422491,ES,False,12,104
ENSG00000072501.17,chrX,53422491,53422713,TSS,True,67,171
ENSG00000147123.10,chrX,47142440,47142613,5AS,False,110,151
ENSG00000125676.19,chrX,123732951,123733102,TSS,True,20,100
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,88,131
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,44,126
ENSG00000071859.14,chrX,154449735,154449882,IR,False,90,109
ENSG00000071859.14,chrX,154444103,154444346,TSS,True,25,119
ENSG00000077721.15,chrX,119574515,119574755,TSS,False,15,106
ENSG00000167393.17,chrX,386367,387219,TSS,True,22,129
ENSG00000068308.13,chrX,48923295,48923632,3AS,True,119,140
ENSG00000068308.13,chrX,48922023,48923295,PAS,True,28,141
ENSG00000068308.13,chrX,48922023,48923298,PAS,True,121,141
ENSG00000068308.13,chrX,48956976,48958381,TSS,True,16,145
ENSG00000067445.20,chrX,54920878,54922217,3AS,False,297,361
ENSG00000067445.20,chrX,54920878,54922217,5AS,False,297,333
ENSG00000067445.20,chrX,54922291,54922577,IR,False,317,362
ENSG00000067445.20,chrX,54926625,54927042,IR,False,335,425
ENSG00000067445.20,chrX,54928710,54930740,IR,False,87,383
ENSG00000067445.20,chrX,54928710,54931203,ES,False,64,153
ENSG00000067445.20,chrX,54928710,54931203,5AS,False,64,293
ENSG00000067445.20,chrX,54928710,54931203,IR,True,64,131
ENSG00000067445.20,chrX,54931031,54931203,IR,True,342,425
ENSG00000067445.20,chrX,54920795,54920878,TSS,True,127,489
ENSG00000067445.20,chrX,54931203,54931436,PAS,True,83,489
ENSG00000067445.20,chrX,54928602,54931436,PAS,True,382,449
ENSG00000166681.13,chrX,103377106,103377509,3AS,False,580,719
ENSG00000166681.13,chrX,103377462,103378077,PAS,True,587,730
ENSG00000166681.13,chrX,103377509,103378075,PAS,True,149,730
ENSG00000102317.17,chrX,48574435,48574573,TSS,True,27,211
ENSG00000102226.9,chrX,47232960,47233219,TSS,False,61,386
ENSG00000147274.14,chrX,136872345,136873245,IR,False,167,207
ENSG00000147274.14,chrX,136872345,136875085,ES,True,68,216
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,558,827
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,265,805
ENSG00000133106.14,chr13,42888502,42895008,ES,False,172,203
ENSG00000133106.14,chr13,42917624,42926335,ES,False,185,210
ENSG00000133106.14,chr13,42991977,42992416,TSS,True,24,227
PB_novel_219119,chr13,61089013,61090818,3AS,True,61,101
PB_novel_219119,chr13,61090920,61094019,IR,True,85,126
PB_novel_219119,chr13,61090920,61094022,3AS,True,56,142
PB_novel_219119,chr13,61088762,61089013,TSS,True,76,187
PB_novel_219119,chr13,61089496,61090920,TSS,True,150,187
PB_novel_219119,chr13,61094019,61094403,PAS,True,102,187
PB_novel_219119,chr13,61094022,61094403,PAS,True,131,187
ENSG00000136108.14,chr13,52456607,52460898,3AS,False,191,249
ENSG00000134871.18,chr13,110307021,110307528,TSS,True,343,536
ENSG00000187498.15,chr13,110306943,110307669,TSS,True,442,606
ENSG00000136144.11,chr13,49585443,49585671,TSS,False,25,153
ENSG00000198176.12,chr13,113584888,113585773,5AS,True,132,149
ENSG00000198176.12,chr13,113623286,113633119,ES,False,57,183
ENSG00000198176.12,chr13,113636700,113640119,ES,True,34,198
ENSG00000198176.12,chr13,113637884,113640119,5AS,True,37,164
ENSG00000198176.12,chr13,113584529,113584730,TSS,True,177,212
ENSG00000198176.12,chr13,113584673,113584888,TSS,True,73,212
ENSG00000065150.18,chr13,97976125,97976786,TSS,True,95,381
ENSG00000126218.11,chr13,113122760,113122925,TSS,True,23,109
ENSG00000136146.14,chr13,48090418,48095059,5AS,False,38,150
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,48,160
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,122,160
ENSG00000150403.17,chr13,113539507,113548302,ES,True,35,138
ENSG00000150403.17,chr13,113549424,113550233,PAS,True,38,188
ENSG00000150403.17,chr13,113534044,113535290,PAS,True,163,186
ENSG00000120699.12,chr13,37000369,37000822,TSS,True,19,171
ENSG00000120675.5,chr13,43023375,43023734,TSS,False,241,327
ENSG00000120675.5,chr13,43055379,43055543,TSS,True,287,327
ENSG00000120675.5,chr13,43060298,43062295,TSS,True,207,327
ENSG00000120675.5,chr13,43055405,43058862,TSS,True,287,327
ENSG00000121741.16,chr13,19958671,19958841,TSS,True,127,187
ENSG00000121741.16,chr13,20022111,20026762,TSS,True,158,184
ENSG00000120686.11,chr13,38349813,38349921,TSS,True,15,143
ENSG00000120686.11,chr13,38360710,38363005,PAS,True,16,131
ENSG00000234787.7,chr13,54127429,54132612,ES,False,24,160
ENSG00000234787.7,chr13,54131071,54132612,IR,True,132,155
ENSG00000234787.7,chr13,54108884,54110329,PAS,True,184,206
ENSG00000234787.7,chr13,54112705,54116209,PAS,True,150,201
ENSG00000234787.7,chr13,54124323,54125272,PAS,True,165,201
ENSG00000234787.7,chr13,54122570,54127429,PAS,True,151,199
ENSG00000234787.7,chr13,54132612,54132892,TSS,True,46,206
ENSG00000234787.7,chr13,54130873,54132865,TSS,True,173,206
ENSG00000130177.15,chr13,114243989,114244889,IR,True,92,104
ENSG00000130177.15,chr13,114272481,114272563,IR,False,32,113
ENSG00000130177.15,chr13,114234869,114235132,TSS,True,22,115
ENSG00000130177.15,chr13,114272563,114272744,PAS,True,82,115
ENSG00000130177.15,chr13,114272183,114272742,PAS,True,34,113
ENSG00000125249.6,chr13,97434094,97434784,TSS,True,33,120
ENSG00000102753.9,chr13,49792437,49792685,TSS,False,35,132
ENSG00000213995.11,chr13,110615473,110615647,TSS,True,23,111
ENSG00000213995.11,chr13,110638377,110640173,PAS,False,20,102
ENSG00000183087.14,chr13,113863832,113864108,TSS,True,18,138
ENSG00000150510.16,chr13,51221943,51222569,TSS,True,20,100
ENSG00000133104.13,chr13,36335832,36346581,ES,True,111,173
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,36,209
ENSG00000133112.16,chr13,45341041,45341258,TSS,True,71,272
ENSG00000136158.11,chr13,80340621,80341335,TSS,False,14,109
ENSG00000134884.14,chr13,106557131,106559431,IR,False,123,303
ENSG00000139842.14,chr13,113208746,113209775,TSS,True,41,384
ENSG00000139842.14,chr13,113263486,113267108,PAS,True,56,378
ENSG00000139842.14,chr13,113229641,113231176,PAS,True,318,356
ENSG00000102699.5,chr13,24512705,24512840,TSS,False,24,105
ENSG00000152767.16,chr13,98142661,98143492,TSS,True,109,419
ENSG00000126226.21,chr13,113177976,113178173,IR,False,32,118
ENSG00000126226.21,chr13,113178008,113178173,IR,False,21,107
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,108,140
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,54,140
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,119,140
ENSG00000126226.21,chr13,113208598,113209519,TSS,True,16,140
ENSG00000120694.19,chr13,31161475,31162017,TSS,False,26,177
ENSG00000102572.14,chr13,98576744,98577497,TSS,True,27,208
ENSG00000125304.9,chr13,99501398,99501777,TSS,True,58,402
ENSG00000102804.14,chr13,44436503,44436857,TSS,True,72,271
ENSG00000102804.14,chr13,44573162,44577306,TSS,True,222,274
ENSG00000183098.10,chr13,93454888,93545422,TSS,True,89,115
ENSG00000183098.10,chr13,93226809,93227618,TSS,True,83,115
ENSG00000169062.14,chr13,114281181,114281846,TSS,True,91,128
ENSG00000169062.14,chr13,114281611,114282127,TSS,True,58,128
ENSG00000169062.14,chr13,114304788,114305828,PAS,True,18,120
ENSG00000125257.14,chr13,95019828,95021682,PAS,True,51,246
ENSG00000125257.14,chr13,95088460,95096179,PAS,True,190,218
ENSG00000125257.14,chr13,95301240,95301925,TSS,True,67,257
ENSG00000136100.13,chr13,52450498,52450670,TSS,True,24,185
ENSG00000102710.19,chr13,37009809,37012191,ES,False,177,204
ENSG00000102710.19,chr13,37022080,37024034,3AS,False,129,190
ENSG00000102710.19,chr13,37045373,37047534,3AS,False,163,195
ENSG00000102710.19,chr13,37051583,37059558,5AS,False,162,183
ENSG00000102710.19,chr13,37059558,37059735,TSS,True,38,211
ENSG00000132432.13,chr7,54759157,54759235,TSS,True,30,199
ENSG00000106462.10,chr7,148884163,148884694,TSS,True,16,122
ENSG00000122779.17,chr7,138554864,138567480,5AS,False,47,136
ENSG00000122779.17,chr7,138460166,138460912,TSS,True,16,148
ENSG00000277053.4,chr7,75186527,75187219,IR,False,110,133
ENSG00000277053.4,chr7,75185382,75186527,PAS,True,25,135
ENSG00000277053.4,chr7,75185382,75187295,PAS,True,112,135
ENSG00000277053.4,chr7,75237292,75238088,TSS,False,27,147
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,188,311
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,127,315
ENSG00000106484.15,chr7,130486178,130486395,TSS,True,81,300
ENSG00000106484.15,chr7,130492067,130492339,TSS,True,264,300
ENSG00000185274.11,chr7,71131317,71133042,TSS,True,37,193
ENSG00000185274.11,chr7,71712017,71713603,PAS,True,19,185
ENSG00000166508.17,chr7,100099203,100099278,IR,False,214,259
ENSG00000166508.17,chr7,100099403,100099588,IR,False,216,255
ENSG00000166508.17,chr7,100101263,100101908,TSS,False,92,296
ENSG00000166508.17,chr7,100100212,100101181,TSS,False,251,296
ENSG00000106009.15,chr7,2539888,2540978,3AS,True,179,204
ENSG00000106009.15,chr7,2539888,2540978,IR,False,179,199
ENSG00000106009.15,chr7,2542211,2543203,IR,False,204,227
ENSG00000106009.15,chr7,2543323,2543589,IR,False,180,223
ENSG00000106009.15,chr7,2545053,2547323,3AS,True,22,209
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,193,247
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,89,247
ENSG00000178234.12,chr7,152025884,152094189,ES,False,137,167
ENSG00000164818.15,chr7,775162,785516,ES,True,28,159
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,29,187
ENSG00000198420.9,chr7,143854142,143857099,5AS,False,87,124
ENSG00000198420.9,chr7,143901960,143902185,TSS,True,112,157
ENSG00000198420.9,chr7,143902026,143902191,TSS,True,126,157
ENSG00000122566.21,chr7,26190460,26190992,IR,False,146,223
ENSG00000122566.21,chr7,26190460,26191055,5AS,True,26,172
ENSG00000122566.21,chr7,26190460,26191055,IR,True,26,103
ENSG00000122566.21,chr7,26191128,26192494,IR,False,70,220
ENSG00000122566.21,chr7,26192338,26192494,IR,False,1099,1260
ENSG00000122566.21,chr7,26197732,26200571,ES,False,993,1135
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,1202,1383
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,254,1345
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,252,1404
ENSG00000135164.18,chr7,87152383,87152555,TSS,False,40,103
ENSG00000135164.18,chr7,87155420,87163617,TSS,True,92,103
ENSG00000133606.10,chr7,140453050,140454729,PAS,True,48,294
ENSG00000133606.10,chr7,140456185,140456866,PAS,True,246,287
ENSG00000002822.15,chr7,2222754,2229983,ES,False,23,130
ENSG00000002822.15,chr7,2230724,2232871,3AS,False,16,128
ENSG00000002822.15,chr7,2230727,2232871,3AS,True,83,112
ENSG00000106246.17,chr7,99438691,99439280,TSS,False,19,105
ENSG00000106025.8,chr7,120857819,120858146,TSS,True,17,113
ENSG00000011275.18,chr7,5781540,5781704,TSS,True,21,106
ENSG00000172354.9,chr7,100673581,100673923,TSS,True,30,290
ENSG00000263001.5,chr7,74716950,74728785,ES,False,84,277
ENSG00000263001.5,chr7,74657007,74658068,TSS,True,78,348
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,39,335
ENSG00000170632.13,chr7,103075411,103083681,ES,False,71,115
ENSG00000170632.13,chr7,103086764,103097276,ES,False,19,115
ENSG00000003147.18,chr7,8232752,8235909,3AS,False,16,106
ENSG00000003147.18,chr7,8262093,8262410,TSS,True,89,112
ENSG00000003147.18,chr7,8262439,8262598,TSS,True,36,112
ENSG00000106028.10,chr7,141738410,141739123,5AS,False,110,184
ENSG00000106028.10,chr7,141738327,141738410,TSS,True,96,206
ENSG00000106028.10,chr7,141738349,141738503,TSS,True,146,206
ENSG00000122550.17,chr7,23106146,23123776,ES,False,92,109
ENSG00000122550.17,chr7,23125760,23131900,PAS,True,97,111
ENSG00000122550.17,chr7,23174014,23175421,PAS,True,24,117
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,21,180
ENSG00000146842.16,chr7,130205372,130205437,TSS,False,13,114
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,86,225
ENSG00000005486.16,chr7,75879260,75881828,ES,False,186,230
ENSG00000146918.19,chr7,158646563,158652292,ES,False,30,160
ENSG00000146918.19,chr7,158704723,158704834,TSS,True,25,170
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,117,251
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,201,253
ENSG00000257923.10,chr7,102170550,102178474,3AS,False,21,102
ENSG00000257923.10,chr7,101815706,101816093,TSS,True,42,135
ENSG00000257923.10,chr7,102283020,102283959,PAS,True,51,133
ENSG00000257923.10,chr7,102248411,102250079,PAS,True,82,111
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,26,187
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,168,187
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,100,283
ENSG00000164880.15,chr7,1504322,1504580,TSS,False,75,121
ENSG00000169919.16,chr7,65974704,65976014,ES,False,72,128
ENSG00000267645.5,chr7,102640773,102666076,ES,True,77,103
ENSG00000267645.5,chr7,102666163,102668914,ES,True,30,104
ENSG00000267645.5,chr7,102669004,102671551,5AS,True,95,106
ENSG00000267645.5,chr7,102671551,102671788,TSS,False,11,106
ENSG00000267645.5,chr7,102671522,102671774,TSS,True,95,106
ENSG00000164896.19,chr7,151077027,151077100,IR,False,113,154
ENSG00000164896.19,chr7,151077236,151077309,IR,False,108,155
ENSG00000164896.19,chr7,151077401,151077620,IR,False,115,146
ENSG00000164896.19,chr7,151077780,151077878,IR,False,119,154
ENSG00000164896.19,chr7,151079021,151079499,IR,False,116,135
ENSG00000164896.19,chr7,151079922,151080684,IR,True,80,118
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,74,158
ENSG00000164896.19,chr7,151078841,151080867,TSS,True,141,158
ENSG00000164896.19,chr7,151079499,151080863,TSS,True,133,158
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,141,158
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,88,331
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,246,331
ENSG00000160917.14,chr7,99452440,99453965,IR,True,167,189
ENSG00000160917.14,chr7,99452440,99454040,3AS,False,43,210
ENSG00000160917.14,chr7,99438683,99439185,TSS,True,29,260
ENSG00000105983.20,chr7,156892927,156893214,TSS,True,17,104
ENSG00000106290.14,chr7,100113954,100114083,5AS,False,69,316
ENSG00000106290.14,chr7,100114268,100119203,ES,False,220,254
ENSG00000106290.14,chr7,100114268,100119203,5AS,False,220,246
ENSG00000106290.14,chr7,100119203,100119373,TSS,True,66,324
ENSG00000174469.21,chr7,148339460,148339633,TSS,False,118,407
ENSG00000157800.17,chr7,140337349,140348625,ES,False,15,139
ENSG00000157800.17,chr7,140351451,140352061,3AS,False,109,130
ENSG00000155561.14,chr7,135557690,135557972,TSS,False,44,111
ENSG00000128595.16,chr7,128748804,128758870,ME,False,136,686
ENSG00000234545.7,chr7,92590267,92590408,TSS,True,14,100
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,234,313
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,256,335
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,101,335
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,70,185
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,65,204
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,47,209
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,52,167
ENSG00000188186.10,chr7,100148962,100149053,TSS,True,147,167
ENSG00000188186.10,chr7,100149032,100149579,TSS,True,147,167
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,39,232
ENSG00000128567.16,chr7,131509585,131510827,ES,False,555,793
ENSG00000128567.16,chr7,131510328,131510827,3AS,True,27,239
ENSG00000128567.16,chr7,131556259,131556751,TSS,True,774,1522
ENSG00000164828.17,chr7,816673,838797,ES,False,35,120
ENSG00000164828.17,chr7,843520,851949,ES,False,68,123
ENSG00000164828.17,chr7,852667,852812,3AS,False,40,124
ENSG00000164828.17,chr7,815868,816673,TSS,True,57,178
ENSG00000013374.16,chr7,151341680,151341846,TSS,False,48,118
ENSG00000013374.16,chr7,151341779,151341965,TSS,True,90,118
ENSG00000013374.16,chr7,151377046,151378459,PAS,True,43,117
ENSG00000013374.16,chr7,151361058,151363453,PAS,True,88,110
ENSG00000160813.6,chr7,100435533,100435630,IR,True,127,146
ENSG00000160813.6,chr7,100435767,100435847,IR,False,82,146
ENSG00000160813.6,chr7,100436064,100436140,IR,True,87,154
ENSG00000160813.6,chr7,100435281,100435533,PAS,True,20,154
ENSG00000160813.6,chr7,100435630,100436469,TSS,True,126,154
ENSG00000160813.6,chr7,100436140,100436535,TSS,False,67,154
ENSG00000160813.6,chr7,100435847,100436477,TSS,True,130,154
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,60,587
ENSG00000004864.13,chr7,96321941,96322368,TSS,True,30,161
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,112,601
ENSG00000159840.15,chr7,143381409,143381559,3AS,True,166,302
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,37,339
ENSG00000106636.7,chr7,44200964,44201239,TSS,True,18,126
ENSG00000105953.14,chr7,44606547,44606653,TSS,True,32,154
ENSG00000127948.15,chr7,75986241,75986336,IR,False,95,107
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,31,112
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,98,112
ENSG00000127948.15,chr7,75986336,75986855,PAS,True,12,109
ENSG00000127948.15,chr7,75986158,75986864,PAS,True,97,109
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,82,295
ENSG00000186480.12,chr7,155297959,155298258,5AS,False,104,116
ENSG00000186480.12,chr7,155297782,155297959,TSS,True,21,125
ENSG00000196411.9,chr7,100826978,100827607,TSS,True,43,169
ENSG00000197448.13,chr7,143265092,143265260,IR,False,92,107
ENSG00000188191.14,chr7,727589,727827,TSS,False,101,117
ENSG00000188191.14,chr7,712413,712591,TSS,False,47,115
ENSG00000136270.13,chr7,45103443,45105440,ES,False,23,109
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,23,109
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,33,121
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,97,121
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,52,121
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,80,133
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,60,133
ENSG00000106682.14,chr7,74189918,74194740,ES,False,742,854
ENSG00000136247.14,chr7,6577413,6577498,TSS,True,28,104
ENSG00000136247.14,chr7,6577462,6577720,TSS,True,82,104
ENSG00000055130.15,chr7,148698443,148698763,TSS,False,85,102
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,32,102
ENSG00000164659.14,chr7,87059324,87059720,TSS,True,89,104
ENSG00000164659.14,chr7,87039755,87040464,TSS,True,73,104
ENSG00000164659.14,chr7,87040102,87040281,TSS,True,82,104
ENSG00000164659.14,chr7,87040017,87040258,TSS,True,90,104
ENSG00000135250.16,chr7,105203785,105388647,ES,False,88,107
ENSG00000135250.16,chr7,105388790,105388999,TSS,True,22,127
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,181,365
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,84,458
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,278,457
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,276,457
ENSG00000091136.13,chr7,108003110,108003326,TSS,False,100,217
ENSG00000105939.12,chr7,139109023,139109829,TSS,True,46,118
ENSG00000128585.17,chr7,131327377,131327997,TSS,True,24,124
ENSG00000128585.17,chr7,131487606,131496632,PAS,True,27,104
ENSG00000155849.15,chr7,37342763,37448859,5AS,False,109,223
ENSG00000155849.15,chr7,37448859,37449410,TSS,True,170,283
ENSG00000155849.15,chr7,37448674,37448979,TSS,True,165,283
