gene,chr,start,end,splice_type,novel,cardiac_septum_ENCFF626QRV_in_cov,cardiac_septum_ENCFF626QRV_total_cov
ENSG00000170807.11,chr7,123661859,123663013,PAS,True,73,102
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,419,580
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,100,721
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,26,222
ENSG00000136280.16,chr7,45000363,45063917,ES,False,22,118
ENSG00000136280.16,chr7,45069961,45072725,ES,False,91,123
ENSG00000136280.16,chr7,45000161,45000363,TSS,True,23,155
ENSG00000189077.10,chr7,75988148,75988251,IR,False,258,288
ENSG00000082014.16,chr7,151277076,151277169,TSS,False,166,220
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,99,215
ENSG00000160862.12,chr7,99975944,99976051,TSS,True,118,171
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,48,129
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,97,130
ENSG00000136279.20,chr7,44044617,44044820,TSS,True,23,143
ENSG00000135272.10,chr7,114922636,114922929,3AS,True,13,100
ENSG00000135272.10,chr7,114922106,114922636,TSS,True,46,147
ENSG00000135272.10,chr7,114922851,114923127,TSS,True,116,147
ENSG00000135272.10,chr7,115015687,115019917,PAS,True,66,144
ENSG00000135272.10,chr7,114923458,114923656,PAS,True,84,137
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,121,458
ENSG00000161057.11,chr7,103347622,103347781,TSS,False,20,103
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,115,214
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,96,120
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,33,120
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,125,295
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,68,363
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,178,305
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,128,305
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,49,204
ENSG00000088833.17,chr20,1466719,1466961,TSS,True,17,162
ENSG00000149596.6,chr20,44109633,44113503,PAS,False,49,303
ENSG00000149596.6,chr20,44176340,44177972,PAS,False,129,156
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,245,398
ENSG00000149596.6,chr20,44115664,44116159,TSS,True,264,356
ENSG00000118705.16,chr20,37236709,37241302,ES,False,79,296
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,42,315
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,144,256
ENSG00000154930.14,chr20,25057768,25058390,TSS,True,45,148
ENSG00000101400.5,chr20,33443310,33443891,TSS,False,154,717
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,75,191
ENSG00000125977.6,chr20,34103498,34103565,PAS,True,148,187
ENSG00000125977.6,chr20,34105520,34105545,PAS,True,159,184
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,1038,1255
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,1100,1254
ENSG00000198959.11,chr20,38131092,38131129,TSS,True,1083,1241
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,31,154
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,41,241
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,156,223
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,81,244
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,200,244
ENSG00000132824.13,chr20,44521912,44522094,TSS,True,20,166
ENSG00000100991.11,chr20,35002334,35003283,PAS,False,22,104
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,31,108
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,376,953
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,137,382
ENSG00000125991.19,chr20,35542014,35542185,TSS,True,22,144
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,53,118
ENSG00000131051.22,chr20,35739017,35740823,ES,False,99,133
ENSG00000131051.22,chr20,35739017,35740823,3AS,True,99,111
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,53,171
ENSG00000131051.22,chr20,35730890,35732135,PAS,True,144,162
ENSG00000131051.22,chr20,35738967,35739017,PAS,True,143,162
ENSG00000197586.12,chr20,25195867,25207075,ES,False,62,101
ENSG00000197586.12,chr20,25195867,25209848,ES,False,39,171
ENSG00000197586.12,chr20,25221333,25222837,IR,True,155,185
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,159,206
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,57,230
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,100,265
ENSG00000101161.7,chr20,64027601,64027736,TSS,True,197,259
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,101,213
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,159,210
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,37,211
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,150,211
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,66,195
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,147,173
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,163,183
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,35,185
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,27,185
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,129,346
ENSG00000244274.7,chr20,45406729,45408606,TSS,True,263,346
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,85,106
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,21,108
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,89,108
ENSG00000080845.17,chr20,36499837,36500611,TSS,True,89,104
ENSG00000078814.15,chr20,34998915,34999055,IR,True,141,163
ENSG00000078814.15,chr20,35000689,35000767,IR,True,373,415
ENSG00000078814.15,chr20,35000893,35000987,IR,True,389,437
ENSG00000078814.15,chr20,35000308,35000689,TSS,True,288,464
ENSG00000078814.15,chr20,35002176,35002442,PAS,True,107,510
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,46,132
ENSG00000271303.1,chr20,652975,653199,TSS,False,54,385
ENSG00000087460.24,chr20,58895684,58903527,ES,False,865,1017
ENSG00000087460.24,chr20,58895684,58903530,ES,False,483,1906
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,483,1500
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,368,3211
ENSG00000166913.12,chr20,44885886,44901530,ES,False,202,230
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,42,271
ENSG00000101150.17,chr20,63873816,63882718,ES,False,24,128
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,22,150
ENSG00000101210.11,chr20,63499057,63499275,TSS,True,497,2085
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,17,149
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,118,284
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,225,285
ENSG00000125827.8,chr20,8019437,8019829,TSS,True,36,209
ENSG00000125967.16,chr20,33674223,33674475,TSS,True,31,108
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,399,1171
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,795,1171
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,296,778
ENSG00000171703.16,chr20,64063090,64063384,TSS,True,31,121
ENSG00000171703.16,chr20,64072171,64072352,PAS,True,38,122
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,49,165
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,165,214
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,98,214
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,75,106
ENSG00000100997.18,chr20,25300884,25303549,ES,True,21,196
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,28,224
ENSG00000100997.18,chr20,25390512,25390909,TSS,True,37,251
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,79,202
ENSG00000124155.17,chr20,45421396,45421583,TSS,True,181,202
ENSG00000125970.11,chr20,34073635,34075873,ES,False,90,227
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,31,239
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,362,445
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,130,445
ENSG00000203883.6,chr20,64049158,64049639,TSS,False,47,111
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,127,151
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,87,158
ENSG00000124214.19,chr20,49153932,49154076,TSS,False,139,158
ENSG00000101290.13,chr20,5126835,5127149,TSS,True,38,156
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,18,118
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,23,108
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,23,120
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,64,135
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,71,134
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,20,147
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,58,320
ENSG00000214706.10,chr3,50288271,50288408,IR,False,167,198
ENSG00000214706.10,chr3,50288937,50289254,IR,True,168,190
ENSG00000214706.10,chr3,50286002,50288271,PAS,False,33,200
ENSG00000214706.10,chr3,50292216,50292628,TSS,True,30,203
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,563,854
ENSG00000047849.21,chr3,47857512,47870812,ES,False,53,218
ENSG00000047849.21,chr3,47867338,47870812,ES,False,53,163
ENSG00000047849.21,chr3,47869327,47870857,5AS,False,14,128
ENSG00000047849.21,chr3,47977933,47998637,ES,False,531,765
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,1442,1733
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,1168,1733
ENSG00000047849.21,chr3,47909432,47912421,PAS,True,151,935
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,1539,2078
ENSG00000047849.21,chr3,48016333,48016497,TSS,True,2496,2953
ENSG00000144596.12,chr3,14491165,14493826,PAS,True,90,101
ENSG00000144596.12,chr3,14540268,14540434,TSS,True,64,123
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,41,201
ENSG00000114353.16,chr3,50236157,50236453,TSS,True,42,217
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,98,151
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,79,151
ENSG00000169255.14,chr3,161104784,161105342,TSS,True,76,117
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,61,117
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,43,163
ENSG00000162244.11,chr3,51995424,51995470,TSS,True,135,163
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,65,116
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,91,115
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,34,138
ENSG00000144566.10,chr3,19947101,19947521,TSS,True,12,111
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,38,104
ENSG00000214097.4,chr3,196515159,196515346,TSS,False,14,117
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,56,106
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,92,106
ENSG00000163517.14,chr3,13480349,13481245,5AS,False,88,112
ENSG00000163517.14,chr3,13480134,13480349,TSS,False,66,154
ENSG00000163517.14,chr3,13480337,13480446,TSS,True,128,154
ENSG00000163517.14,chr3,13480477,13481394,TSS,True,138,154
ENSG00000057019.15,chr3,98901121,98901734,TSS,True,42,115
ENSG00000187098.15,chr3,69949168,69951829,3AS,False,124,161
ENSG00000187098.15,chr3,69739409,69739701,TSS,True,93,196
ENSG00000187098.15,chr3,69879147,69879383,TSS,True,163,196
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,77,226
ENSG00000181722.16,chr3,114333687,114339426,PAS,True,19,111
ENSG00000181722.16,chr3,115147218,115147332,TSS,True,94,127
ENSG00000181722.16,chr3,114350273,114351308,TSS,True,92,113
ENSG00000181722.16,chr3,114624876,114625034,TSS,False,96,123
ENSG00000058056.8,chr3,179652754,179653393,TSS,True,66,322
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,118,142
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,40,143
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,41,236
ENSG00000010322.15,chr3,52455494,52455734,TSS,True,74,103
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,88,159
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,73,162
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,91,162
ENSG00000070087.14,chr3,149970724,149970940,TSS,False,27,187
ENSG00000164062.12,chr3,49676219,49676608,ES,False,12,104
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,30,132
ENSG00000172053.17,chr3,49103409,49103630,IR,False,100,112
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,42,134
ENSG00000161217.11,chr3,196287614,196287930,TSS,True,194,220
ENSG00000151967.18,chr3,159853078,159853457,TSS,True,18,138
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,41,128
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,101,138
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,178,241
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,211,237
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,56,234
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,139,174
ENSG00000173175.14,chr3,123282295,123284736,PAS,True,45,255
ENSG00000173175.14,chr3,123447411,123450089,TSS,False,236,339
ENSG00000160808.9,chr3,46858101,46858230,IR,False,1593,1952
ENSG00000160808.9,chr3,46855260,46858272,PAS,True,1703,2060
ENSG00000160808.9,chr3,46857860,46858101,PAS,False,469,2060
ENSG00000160808.9,chr3,46863261,46863509,TSS,True,262,2128
ENSG00000173402.11,chr3,49470131,49470433,TSS,True,90,101
ENSG00000196428.12,chr3,150411308,150457075,ES,False,82,126
ENSG00000196428.12,chr3,150458375,150460250,PAS,True,18,147
ENSG00000283154.2,chr3,159765099,159866162,5AS,False,12,115
ENSG00000283154.2,chr3,159763981,159764224,TSS,False,81,117
ENSG00000283154.2,chr3,159764366,159765138,TSS,False,64,117
ENSG00000283154.2,chr3,159764092,159764350,TSS,True,101,117
ENSG00000144749.13,chr3,66378793,66380489,PAS,True,13,108
ENSG00000144749.13,chr3,66500189,66501123,TSS,True,67,123
ENSG00000144749.13,chr3,66383990,66384343,TSS,True,99,113
ENSG00000163703.17,chr3,9933852,9934419,5AS,False,73,168
ENSG00000163703.17,chr3,9933787,9933852,TSS,False,133,206
ENSG00000163703.17,chr3,9933769,9933920,TSS,True,108,206
ENSG00000163703.17,chr3,9933324,9934612,TSS,True,185,206
ENSG00000247596.8,chr3,52238991,52239180,TSS,True,88,190
ENSG00000247596.8,chr3,52235028,52235191,TSS,True,115,190
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,49,253
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,34,269
ENSG00000163430.11,chr3,120450896,120451339,TSS,True,16,105
ENSG00000163430.11,chr3,120450683,120450996,TSS,True,94,105
ENSG00000160145.15,chr3,124033309,124033813,TSS,True,93,104
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,22,202
ENSG00000175182.14,chr3,184335917,184336123,TSS,True,92,119
ENSG00000175182.14,chr3,184337596,184337718,TSS,True,79,119
ENSG00000121440.14,chr3,73624102,73625286,TSS,True,47,103
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,72,298
PB_novel_91146,chr3,39185172,39185661,TSS,True,128,219
PB_novel_91146,chr3,39186088,39188345,PAS,True,147,219
ENSG00000168268.10,chr3,52533505,52533816,TSS,True,19,174
ENSG00000171148.13,chr3,9792215,9792765,TSS,True,44,106
ENSG00000171148.13,chr3,9785315,9785365,TSS,True,74,105
ENSG00000177479.19,chr3,48922811,48927461,ES,False,33,187
ENSG00000177479.19,chr3,48918211,48918998,TSS,True,40,274
ENSG00000010256.10,chr3,48609551,48609668,TSS,True,592,3011
ENSG00000010256.10,chr3,48600679,48602297,TSS,True,2568,3003
ENSG00000067560.10,chr3,49411819,49412221,TSS,True,57,377
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,25,111
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,106,131
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,45,131
PB_novel_10801,chr3,195686266,195686839,PAS,True,86,102
PB_novel_10801,chr3,195686266,195686807,PAS,True,83,102
PB_novel_10801,chr3,195687460,195689243,TSS,True,87,102
PB_novel_10801,chr3,195687183,195687822,TSS,True,87,102
PB_novel_10801,chr3,195686935,195687408,TSS,True,88,102
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,107,138
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,81,134
ENSG00000132153.14,chr3,47845978,47847001,TSS,True,114,129
ENSG00000161202.18,chr3,184155149,184155796,TSS,True,50,125
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,93,165
ENSG00000163681.14,chr3,57896932,57909075,ES,False,455,537
ENSG00000163681.14,chr3,57923023,57927295,ES,False,213,511
ENSG00000163681.14,chr3,57889991,57890100,TSS,True,92,596
ENSG00000163681.14,chr3,57927295,57930011,PAS,True,62,584
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,84,215
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,149,217
ENSG00000121577.13,chr3,119642561,119648259,ES,False,266,303
ENSG00000121577.13,chr3,119642561,119648259,5AS,False,266,544
ENSG00000121577.13,chr3,119660063,119660519,IR,False,128,508
ENSG00000121577.13,chr3,119659932,119660893,TSS,True,266,632
ENSG00000121577.13,chr3,119660519,119660892,TSS,False,500,632
ENSG00000012171.19,chr3,50264465,50267769,TSS,True,39,114
ENSG00000012171.19,chr3,50267653,50269349,TSS,True,99,114
ENSG00000172037.13,chr3,49124700,49124926,TSS,True,649,786
ENSG00000172037.13,chr3,49132791,49133082,TSS,True,636,814
ENSG00000182606.14,chr3,42013600,42014117,TSS,False,96,154
ENSG00000182606.14,chr3,42087102,42087400,TSS,False,137,153
ENSG00000182606.14,chr3,42222941,42225889,PAS,True,103,118
ENSG00000064225.12,chr3,98732226,98732532,TSS,True,48,119
ENSG00000064225.12,chr3,98732479,98733011,TSS,True,95,119
ENSG00000114316.12,chr3,49278451,49280743,ES,False,22,124
ENSG00000114316.12,chr3,49310737,49324701,ES,False,21,116
ENSG00000114316.12,chr3,49275519,49278451,PAS,True,14,139
ENSG00000170876.7,chr3,14124929,14125205,TSS,True,30,173
ENSG00000198843.12,chr3,150603287,150603499,TSS,False,17,140
ENSG00000091527.15,chr3,133586722,133588352,3AS,False,35,117
ENSG00000091527.15,chr3,133573597,133574284,TSS,True,31,149
ENSG00000091527.15,chr3,133587895,133590261,PAS,True,89,127
ENSG00000091527.15,chr3,133587158,133590270,PAS,True,86,127
ENSG00000091527.15,chr3,133588352,133590260,PAS,False,91,127
ENSG00000185909.14,chr3,49172801,49174238,5AS,False,25,127
ENSG00000185909.14,chr3,49171238,49171685,TSS,True,73,199
ENSG00000185909.14,chr3,49174742,49174966,TSS,False,177,199
ENSG00000134107.4,chr3,4979426,4979798,TSS,True,60,133
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,687,951
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,405,932
ENSG00000168334.8,chr3,39185486,39189525,PAS,True,82,107
ENSG00000168334.8,chr3,39186088,39187014,TSS,True,1022,1293
ENSG00000114853.13,chr3,42658426,42659828,TSS,True,83,122
ENSG00000114853.13,chr3,42662850,42663127,TSS,True,99,116
ENSG00000114853.13,chr3,42654482,42654695,TSS,True,90,122
ENSG00000114853.13,chr3,42663886,42663941,TSS,True,83,116
ENSG00000114853.13,chr3,42664236,42667580,PAS,False,16,122
ENSG00000093167.17,chr3,37096660,37105454,ES,True,48,133
ENSG00000093167.17,chr3,37108684,37109652,ES,True,86,131
ENSG00000093167.17,chr3,37109700,37110990,3AS,True,86,133
ENSG00000093167.17,chr3,37174605,37176059,5AS,False,157,192
ENSG00000093167.17,chr3,37052625,37053961,PAS,True,78,222
ENSG00000093167.17,chr3,37171658,37173194,PAS,True,175,196
ENSG00000093167.17,chr3,37176059,37176751,TSS,True,65,223
ENSG00000093167.17,chr3,37175817,37176361,TSS,True,186,223
ENSG00000114054.13,chr3,136250319,136250558,TSS,True,38,225
ENSG00000114054.13,chr3,136327174,136327255,TSS,True,196,225
ENSG00000178467.17,chr3,49005046,49005776,IR,False,115,132
ENSG00000178467.17,chr3,48989850,48990610,TSS,True,22,167
ENSG00000158186.12,chr3,138348767,138372865,5AS,True,279,320
ENSG00000158186.12,chr3,138348422,138348767,TSS,True,238,523
ENSG00000158186.12,chr3,138397322,138397477,TSS,True,442,502
ENSG00000158186.12,chr3,138402169,138405536,PAS,True,66,426
ENSG00000152642.10,chr3,32106511,32106758,TSS,False,53,215
ENSG00000023330.14,chr3,52198085,52198255,TSS,True,40,277
ENSG00000132394.10,chr3,128153408,128153823,TSS,True,15,111
ENSG00000163412.12,chr3,71693941,71710411,ES,False,22,178
ENSG00000163412.12,chr3,71725191,71725441,TSS,False,35,205
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,320,427
ENSG00000144674.16,chr3,37251484,37273535,ES,False,63,109
ENSG00000144674.16,chr3,37282272,37289234,ES,False,15,119
ENSG00000144674.16,chr3,37242952,37243622,TSS,True,42,160
ENSG00000144674.16,chr3,37323587,37324777,PAS,True,24,138
ENSG00000186432.8,chr3,160565213,160565607,TSS,True,25,179
ENSG00000163827.12,chr3,46566176,46566570,TSS,True,42,172
ENSG00000068001.13,chr3,50321365,50321478,TSS,True,100,155
ENSG00000068001.13,chr3,50322652,50322850,TSS,True,78,155
ENSG00000178252.17,chr3,49014116,49014209,IR,False,102,141
ENSG00000178252.17,chr3,49007308,49007531,TSS,True,87,164
ENSG00000178252.17,chr3,49011638,49014116,TSS,False,120,164
ENSG00000090097.21,chr3,51958152,51958789,3AS,False,12,117
ENSG00000090097.21,chr3,51959651,51960188,ES,False,14,109
ENSG00000090097.21,chr3,51957447,51958349,PAS,True,17,121
ENSG00000090097.21,chr3,51967325,51967530,TSS,True,52,143
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,95,838
ENSG00000178053.17,chr3,158571347,158592433,5AS,False,73,119
