gene,chr,start,end,splice_type,novel,H9_ENCFF292UIE_in_cov,H9_ENCFF292UIE_total_cov
ENSG00000163714.17,chr3,143001324,143001673,TSS,True,59,211
ENSG00000163714.17,chr3,143038893,143038960,PAS,True,61,197
ENSG00000114544.16,chr3,126006564,126007113,IR,False,34,204
ENSG00000114544.16,chr3,126006057,126007225,PAS,True,34,204
ENSG00000114544.16,chr3,126006277,126006564,PAS,True,171,205
ENSG00000114544.16,chr3,126084092,126084312,TSS,False,33,205
ENSG00000114544.16,chr3,126067946,126068247,TSS,True,184,205
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,250,605
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,390,605
ENSG00000169255.14,chr3,161101233,161103426,ES,False,101,118
ENSG00000169255.14,chr3,161104406,161105234,ES,False,96,109
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,17,126
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,62,570
ENSG00000163719.19,chr3,9689082,9701789,ES,False,234,823
ENSG00000163719.19,chr3,9690143,9701789,ES,False,257,565
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,96,380
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,300,380
ENSG00000173473.10,chr3,47585268,47588306,PAS,True,141,203
ENSG00000173473.10,chr3,47636021,47636136,PAS,True,83,181
ENSG00000173473.10,chr3,47781602,47781940,TSS,True,107,235
ENSG00000136603.13,chr3,170357291,170357763,TSS,True,49,166
ENSG00000136603.13,chr3,170358443,170358645,TSS,False,137,166
ENSG00000136603.13,chr3,170357382,170361429,TSS,True,122,136
ENSG00000136603.13,chr3,170392258,170396835,PAS,True,94,163
ENSG00000136603.13,chr3,170359698,170361349,PAS,True,118,148
ENSG00000136603.13,chr3,170390222,170390420,PAS,True,133,163
ENSG00000136603.13,chr3,170391035,170394108,PAS,False,133,163
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,366,1534
ENSG00000184432.9,chr3,139369483,139369544,PAS,True,1342,1529
ENSG00000073849.14,chr3,186930834,186963784,ES,False,102,118
ENSG00000073849.14,chr3,186930371,186930834,TSS,True,93,214
ENSG00000073849.14,chr3,187075561,187078553,PAS,True,41,147
ENSG00000073849.14,chr3,187006141,187008082,PAS,False,106,132
ENSG00000170017.12,chr3,105550259,105552467,ES,False,20,164
ENSG00000170017.12,chr3,105574476,105576907,PAS,True,64,193
ENSG00000170017.12,chr3,105571851,105571892,PAS,True,170,193
ENSG00000163918.10,chr3,186790064,186790141,IR,False,441,508
ENSG00000163918.10,chr3,186790255,186790325,IR,False,441,513
ENSG00000163918.10,chr3,186804724,186806424,5AS,False,238,509
ENSG00000163918.10,chr3,186789891,186790064,PAS,True,83,526
ENSG00000163918.10,chr3,186806424,186806482,TSS,True,286,526
ENSG00000163918.10,chr3,186806289,186806495,TSS,True,253,526
ENSG00000144455.13,chr3,4360225,4362254,PAS,True,17,137
ENSG00000178149.16,chr3,49015707,49015818,5AS,False,30,292
ENSG00000178149.16,chr3,49015872,49015972,IR,False,247,307
ENSG00000178149.16,chr3,49016060,49016157,3AS,False,48,258
ENSG00000178149.16,chr3,49016060,49016157,IR,False,48,102
ENSG00000178149.16,chr3,49016086,49016157,IR,False,210,264
ENSG00000178149.16,chr3,49018318,49018399,IR,False,209,237
ENSG00000178149.16,chr3,49018022,49018588,TSS,True,236,323
ENSG00000178149.16,chr3,49018399,49020015,TSS,True,115,323
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,161,484
ENSG00000068745.14,chr3,48688002,48688773,PAS,False,100,539
ENSG00000164050.12,chr3,48411862,48412234,TSS,False,115,131
ENSG00000164050.12,chr3,48413669,48414525,TSS,True,91,131
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,190,1051
ENSG00000163512.13,chr3,28322344,28324454,PAS,True,66,210
ENSG00000163512.13,chr3,28331689,28331950,PAS,True,176,210
ENSG00000163512.13,chr3,28331689,28331954,PAS,True,186,210
ENSG00000114388.12,chr3,50349494,50349664,IR,False,146,170
ENSG00000114388.12,chr3,50349828,50349930,3AS,False,22,145
ENSG00000114388.12,chr3,50349833,50349930,IR,False,123,144
ENSG00000114388.12,chr3,50350022,50350574,IR,False,163,190
ENSG00000114388.12,chr3,50350574,50351061,TSS,True,28,192
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,131,979
ENSG00000156931.15,chr3,184812121,184812225,TSS,True,28,118
ENSG00000156931.15,chr3,185051875,185054009,PAS,True,32,118
ENSG00000163684.11,chr3,58306244,58306417,TSS,True,54,111
ENSG00000163684.11,chr3,58306247,58306651,TSS,True,58,111
ENSG00000164048.13,chr3,48260939,48267917,3AS,False,115,314
ENSG00000164048.13,chr3,48267917,48271005,PAS,True,292,404
ENSG00000164048.13,chr3,48267914,48273252,PAS,True,214,404
ENSG00000164048.13,chr3,48286245,48289907,PAS,True,325,415
ENSG00000144815.15,chr3,101779324,101782109,ES,False,102,120
ENSG00000144815.15,chr3,101779177,101779324,TSS,True,17,137
ENSG00000144815.15,chr3,101821403,101824102,PAS,True,29,137
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,122,213
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,100,213
ENSG00000163913.11,chr3,129451998,129463559,ES,False,56,128
ENSG00000163913.11,chr3,129488397,129495445,ES,False,23,131
ENSG00000163913.11,chr3,129506549,129507667,3AS,False,112,137
ENSG00000163913.11,chr3,129440060,129440371,TSS,True,15,147
ENSG00000168137.15,chr3,9397608,9397977,TSS,True,79,126
ENSG00000168137.15,chr3,9475482,9478143,PAS,True,49,125
ENSG00000163832.15,chr3,47513536,47513725,TSS,True,45,215
ENSG00000154743.17,chr3,12484272,12484517,TSS,False,55,121
ENSG00000154743.17,chr3,12489779,12489989,TSS,True,94,116
ENSG00000154743.17,chr3,12532661,12533686,PAS,True,36,121
ENSG00000154743.17,chr3,12539160,12539665,PAS,False,106,121
ENSG00000010322.15,chr3,52455494,52455734,TSS,True,100,219
ENSG00000010322.15,chr3,52487225,52488605,TSS,True,85,153
ENSG00000010322.15,chr3,52480878,52481912,PAS,True,81,125
ENSG00000010322.15,chr3,52480183,52481920,PAS,True,109,125
ENSG00000010322.15,chr3,52491871,52493078,PAS,True,77,215
ENSG00000114439.18,chr3,107522958,107523107,TSS,True,41,166
ENSG00000017260.19,chr3,130894337,130894707,3AS,False,58,204
ENSG00000017260.19,chr3,130894337,130930415,ES,False,69,273
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,80,295
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,224,295
ENSG00000163812.13,chr3,44929436,44933117,ES,False,124,152
ENSG00000163812.13,chr3,44915255,44918143,PAS,True,136,157
ENSG00000163812.13,chr3,44924029,44926847,PAS,True,23,156
ENSG00000114650.19,chr3,47417823,47418133,3AS,False,403,458
ENSG00000114650.19,chr3,47422536,47435007,ES,False,43,389
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,111,495
ENSG00000163755.8,chr3,149129940,149141016,ES,False,73,403
ENSG00000163755.8,chr3,149172094,149172961,PAS,True,93,439
ENSG00000163755.8,chr3,149153493,149154138,PAS,True,386,437
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,859,1058
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,203,1065
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,866,1065
ENSG00000163961.4,chr3,196468904,196472772,PAS,True,103,157
ENSG00000163961.4,chr3,196483787,196483891,PAS,True,104,157
ENSG00000163961.4,chr3,196486366,196487578,PAS,True,124,157
ENSG00000164076.16,chr3,49859676,49859769,IR,False,192,387
ENSG00000164076.16,chr3,49861018,49861179,IR,False,299,355
ENSG00000164076.16,chr3,49861577,49861790,IR,False,278,380
ENSG00000164076.16,chr3,49854654,49859881,PAS,True,195,390
ENSG00000164076.16,chr3,49857202,49859676,PAS,True,197,390
ENSG00000188313.12,chr3,146525647,146533469,ES,False,28,212
ENSG00000188313.12,chr3,146515177,146516101,PAS,True,38,240
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,187,1154
ENSG00000154767.14,chr3,14145144,14146159,PAS,True,37,142
ENSG00000172053.17,chr3,49096079,49098191,5AS,False,95,106
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,255,2013
ENSG00000179152.19,chr3,44338101,44338319,TSS,True,15,118
ENSG00000179152.19,chr3,44407441,44409449,PAS,True,66,117
ENSG00000179152.19,chr3,44358216,44359796,PAS,True,60,114
ENSG00000144747.16,chr3,69044595,69047357,5AS,False,191,221
ENSG00000144747.16,chr3,69027893,69027992,PAS,True,206,230
ENSG00000144747.16,chr3,69038890,69039009,PAS,True,159,230
ENSG00000144747.16,chr3,69043189,69043876,PAS,False,154,230
ENSG00000164081.12,chr3,51671288,51674270,ES,False,101,113
ENSG00000164081.12,chr3,51671288,51674270,5AS,False,101,116
ENSG00000164081.12,chr3,51671186,51671288,TSS,False,29,150
ENSG00000114126.17,chr3,141974191,141978519,3AS,False,168,231
ENSG00000114126.17,chr3,141949807,141952696,PAS,True,33,239
ENSG00000114126.17,chr3,142149182,142149553,TSS,True,168,244
ENSG00000114126.17,chr3,142028578,142028646,TSS,True,104,244
ENSG00000154814.13,chr3,16269275,16270944,3AS,False,100,118
ENSG00000154814.13,chr3,16303407,16307629,PAS,True,32,120
ENSG00000114867.20,chr3,184314674,184317320,ES,False,109,600
ENSG00000114867.20,chr3,184315856,184317320,ES,True,63,533
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,820,1159
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,597,1330
ENSG00000114867.20,chr3,184314553,184316218,TSS,False,1162,1330
ENSG00000114867.20,chr3,184325205,184325639,TSS,True,317,389
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,945,1328
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,379,1202
ENSG00000113851.14,chr3,3147622,3151045,PAS,True,34,220
ENSG00000114503.10,chr3,196939432,196942369,5AS,False,47,124
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,143,926
ENSG00000173230.15,chr3,121719750,121722261,3AS,True,17,163
ENSG00000173230.15,chr3,121719753,121722261,3AS,False,25,146
ENSG00000173230.15,chr3,121730017,121730875,5AS,False,151,175
ENSG00000173230.15,chr3,121749631,121749856,TSS,True,21,189
ENSG00000163870.15,chr3,127575505,127575939,ES,False,37,116
ENSG00000163870.15,chr3,127576696,127576989,ES,True,17,112
ENSG00000163870.15,chr3,127590409,127591092,TSS,True,44,126
ENSG00000163870.15,chr3,127598054,127598263,TSS,True,108,130
ENSG00000114125.13,chr3,141738516,141743508,ES,False,185,210
ENSG00000114125.13,chr3,141738225,141738516,TSS,True,25,240
ENSG00000080822.16,chr3,98521442,98522848,ES,False,85,100
ENSG00000156990.14,chr3,9837800,9838207,PAS,True,75,327
ENSG00000156990.14,chr3,9839900,9842082,PAS,True,268,323
ENSG00000156990.14,chr3,9843889,9844018,TSS,True,39,327
ENSG00000114019.14,chr3,134358716,134359282,3AS,False,18,107
ENSG00000114019.14,chr3,134374341,134374517,TSS,True,13,116
ENSG00000163703.17,chr3,9933852,9934419,5AS,False,67,116
ENSG00000163703.17,chr3,9943515,9944364,ES,False,113,133
ENSG00000163703.17,chr3,9933787,9933852,TSS,False,79,148
ENSG00000163703.17,chr3,9933769,9933920,TSS,True,96,148
ENSG00000163703.17,chr3,9933324,9934612,TSS,True,126,148
ENSG00000211456.10,chr3,45689212,45689497,TSS,False,28,132
ENSG00000177646.18,chr3,128879841,128884652,5AS,False,195,225
ENSG00000177646.18,chr3,128879491,128880017,TSS,True,222,251
ENSG00000177646.18,chr3,128879585,128879841,TSS,True,50,251
ENSG00000113810.15,chr3,160399749,160400599,IR,False,41,132
ENSG00000113810.15,chr3,160399749,160400821,IR,False,413,504
ENSG00000113810.15,chr3,160399287,160399749,TSS,True,121,585
ENSG00000113810.15,chr3,160399287,160400965,TSS,True,526,585
ENSG00000113810.15,chr3,160416250,160416403,PAS,True,321,572
ENSG00000113810.15,chr3,160413472,160414478,PAS,True,452,572
ENSG00000113810.15,chr3,160412325,160412421,PAS,True,506,572
ENSG00000113810.15,chr3,160414366,160414517,PAS,True,465,572
ENSG00000114107.8,chr3,138571356,138591853,ES,False,33,276
ENSG00000114107.8,chr3,138572932,138591853,3AS,False,122,229
ENSG00000114107.8,chr3,138494340,138495076,PAS,True,65,282
ENSG00000114107.8,chr3,138594197,138594404,TSS,True,38,282
ENSG00000169981.10,chr3,44651259,44658700,ES,False,46,100
ENSG00000169981.10,chr3,44648726,44648834,TSS,True,15,102
ENSG00000169981.10,chr3,44648734,44648811,TSS,True,91,102
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,175,764
ENSG00000114354.13,chr3,100709280,100709431,TSS,True,553,774
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,251,774
ENSG00000144895.11,chr3,150583845,150584860,PAS,True,73,484
ENSG00000144895.11,chr3,150581617,150581988,PAS,True,422,484
ENSG00000180370.10,chr3,196828318,196832488,PAS,True,44,201
ENSG00000180370.10,chr3,196810589,196810618,PAS,True,165,201
ENSG00000114446.4,chr3,108160813,108162655,PAS,False,61,182
ENSG00000114446.4,chr3,108162270,108165493,PAS,False,150,182
ENSG00000114446.4,chr3,108163674,108163729,PAS,True,155,182
ENSG00000198836.9,chr3,193617285,193618868,ES,False,213,279
ENSG00000198836.9,chr3,193618936,193631611,ES,False,125,287
ENSG00000198836.9,chr3,193694605,193697811,PAS,True,50,305
ENSG00000163608.14,chr3,113011165,113012733,3AS,False,26,221
ENSG00000163608.14,chr3,113013361,113013952,3AS,False,22,209
ENSG00000163608.14,chr3,113014032,113019541,ES,False,101,238
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,14,129
ENSG00000163728.10,chr3,180608700,180610979,PAS,True,40,109
ENSG00000163728.10,chr3,180609629,180611544,PAS,True,98,109
ENSG00000163728.10,chr3,180607647,180610979,PAS,True,89,109
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,71,463
ENSG00000163507.13,chr3,108553647,108553730,PAS,True,285,377
ENSG00000163507.13,chr3,108554368,108554489,PAS,True,160,377
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,40,362
ENSG00000168268.10,chr3,52524611,52524816,3AS,False,17,136
ENSG00000168268.10,chr3,52527718,52527828,IR,False,120,134
ENSG00000168268.10,chr3,52524368,52524731,PAS,True,23,141
ENSG00000168268.10,chr3,52524369,52524611,PAS,True,125,141
ENSG00000168268.10,chr3,52529149,52533810,TSS,True,113,141
ENSG00000168268.10,chr3,52533505,52533816,TSS,True,87,141
ENSG00000168268.10,chr3,52534532,52535085,TSS,False,125,141
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,102,560
ENSG00000170266.15,chr3,33096718,33097138,TSS,True,478,560
ENSG00000114648.11,chr3,47334819,47336534,3AS,True,175,286
ENSG00000114648.11,chr3,47282623,47283094,TSS,True,33,327
ENSG00000093183.13,chr3,42563686,42568864,ES,False,73,100
ENSG00000093183.13,chr3,42547964,42548657,PAS,True,71,108
ENSG00000093183.13,chr3,42547968,42553448,PAS,True,38,103
ENSG00000093183.13,chr3,42581845,42582008,TSS,True,12,108
ENSG00000114395.10,chr3,50350804,50350984,TSS,True,37,100
ENSG00000114395.10,chr3,50350875,50351560,TSS,True,74,100
ENSG00000114395.10,chr3,50353240,50354095,PAS,True,14,100
ENSG00000177479.19,chr3,48922811,48927461,ES,False,448,660
ENSG00000177479.19,chr3,48927813,48961611,ES,False,585,653
ENSG00000177479.19,chr3,48983198,48985541,PAS,True,102,811
ENSG00000163558.12,chr3,170222357,170222770,TSS,False,31,186
ENSG00000163558.12,chr3,170235231,170235351,TSS,True,167,186
ENSG00000158092.6,chr3,136862319,136927983,5AS,False,100,132
ENSG00000158092.6,chr3,136862124,136862319,TSS,True,37,140
ENSG00000158092.6,chr3,136862208,136862353,TSS,True,108,140
ENSG00000183624.13,chr3,129278814,129278905,TSS,True,40,264
ENSG00000163931.15,chr3,53231544,53233151,3AS,True,30,107
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,123,437
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,350,473
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,158,473
ENSG00000145020.15,chr3,49417367,49417614,IR,False,73,593
ENSG00000145020.15,chr3,49419151,49419259,IR,False,517,600
ENSG00000145020.15,chr3,49419788,49420210,IR,False,544,607
ENSG00000145020.15,chr3,49422257,49422360,3AS,False,76,553
ENSG00000145020.15,chr3,49416774,49417718,PAS,True,107,626
ENSG00000145020.15,chr3,49416771,49417367,PAS,True,551,627
ENSG00000163902.11,chr3,128650539,128650896,TSS,True,149,1120
ENSG00000060971.17,chr3,38125881,38126161,IR,False,269,333
ENSG00000060971.17,chr3,38125881,38126509,ES,False,30,242
ENSG00000060971.17,chr3,38126341,38126509,IR,False,205,325
ENSG00000060971.17,chr3,38129388,38131925,ES,False,105,357
ENSG00000225697.12,chr3,48627052,48627945,3AS,False,117,205
ENSG00000114346.13,chr3,172755374,172756982,ES,False,55,285
ENSG00000114346.13,chr3,172820147,172821474,PAS,True,49,307
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,581,676
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,166,670
ENSG00000163904.12,chr3,185586190,185586514,TSS,True,358,400
ENSG00000163904.12,chr3,185582445,185582817,TSS,False,61,401
ENSG00000120756.12,chr3,142711871,142713664,PAS,True,21,135
ENSG00000120756.12,chr3,142697952,142698241,PAS,True,119,135
ENSG00000114098.17,chr3,138187599,138188454,3AS,False,155,187
ENSG00000114098.17,chr3,138187599,138221925,ME,False,118,167
ENSG00000114098.17,chr3,138187599,138221925,ME,False,118,167
ENSG00000114098.17,chr3,138187599,138209816,ES,False,119,258
ENSG00000114098.17,chr3,138187599,138221925,ME,False,118,167
ENSG00000114098.17,chr3,138188530,138221925,ES,False,49,191
ENSG00000114098.17,chr3,138295858,138298389,PAS,True,106,349
ENSG00000114098.17,chr3,138245087,138249804,PAS,True,253,346
ENSG00000182973.18,chr3,32773456,32773888,PAS,True,42,284
ENSG00000114745.13,chr3,39107478,39107849,TSS,True,26,174
ENSG00000129810.14,chr3,20184034,20186058,5AS,False,27,103
ENSG00000129810.14,chr3,20168662,20170815,PAS,True,81,105
ENSG00000129810.14,chr3,20174557,20175055,PAS,True,30,105
ENSG00000129810.14,chr3,20185947,20186270,TSS,True,53,105
ENSG00000129810.14,chr3,20186058,20186260,TSS,True,78,105
ENSG00000154813.9,chr3,16260829,16264768,ES,False,24,113
ENSG00000114742.13,chr3,39094647,39096671,PAS,True,83,274
ENSG00000163681.14,chr3,57831530,57841298,5AS,True,156,174
ENSG00000163681.14,chr3,57756230,57756342,TSS,False,28,184
ENSG00000163681.14,chr3,57756284,57757849,TSS,True,164,184
ENSG00000163681.14,chr3,57927295,57930011,PAS,True,162,182
ENSG00000163681.14,chr3,57864547,57866271,PAS,True,59,178
ENSG00000176095.11,chr3,49786353,49786552,TSS,True,28,100
ENSG00000114770.16,chr3,183919933,183921401,PAS,True,96,113
ENSG00000114770.16,chr3,183983752,183987917,PAS,True,90,108
ENSG00000114770.16,chr3,183983751,183984894,PAS,False,56,108
ENSG00000091972.18,chr3,112333224,112340901,ES,False,86,111
ENSG00000091972.18,chr3,112333224,112344961,ES,False,73,185
ENSG00000091972.18,chr3,112332861,112333224,TSS,True,38,224
ENSG00000172037.13,chr3,49132791,49133082,TSS,True,103,154
ENSG00000172037.13,chr3,49132954,49133068,TSS,False,125,154
ENSG00000152952.11,chr3,146076895,146079115,ES,False,122,164
ENSG00000114316.12,chr3,49310737,49324701,ES,False,85,190
ENSG00000114316.12,chr3,49275519,49278451,PAS,True,29,218
ENSG00000232112.3,chr3,48440256,48440312,TSS,False,16,153
ENSG00000164051.13,chr3,48435015,48439987,3AS,True,67,143
ENSG00000164051.13,chr3,48439987,48440106,TSS,True,45,193
ENSG00000164051.13,chr3,48440095,48440141,TSS,False,166,193
ENSG00000175193.13,chr3,183840640,183844230,ES,False,62,310
ENSG00000187091.13,chr3,38029505,38029693,TSS,True,50,273
ENSG00000213672.7,chr3,48682135,48682347,3AS,False,47,101
ENSG00000213672.7,chr3,48685636,48685935,TSS,True,21,119
ENSG00000179021.9,chr3,88153471,88156023,3AS,True,43,247
ENSG00000179021.9,chr3,88156023,88157963,PAS,True,208,251
ENSG00000179021.9,chr3,88156020,88157962,PAS,True,48,251
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,3566,4955
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,2317,4766
ENSG00000034533.11,chr3,131025594,131026506,5AS,False,57,113
ENSG00000034533.11,chr3,131013861,131014387,PAS,True,30,133
ENSG00000034533.11,chr3,131023287,131025331,PAS,True,109,129
ENSG00000034533.11,chr3,131026502,131026800,TSS,True,104,133
ENSG00000034533.11,chr3,131026506,131026825,TSS,True,76,133
ENSG00000034533.11,chr3,131026187,131026774,TSS,True,105,133
ENSG00000198919.12,chr3,108589839,108605334,5AS,True,149,190
ENSG00000198919.12,chr3,108589839,108608088,ES,False,21,172
ENSG00000198919.12,chr3,108589502,108590096,TSS,False,188,220
ENSG00000198919.12,chr3,108589490,108589839,TSS,True,48,220
ENSG00000114026.21,chr3,9757060,9757997,PAS,True,59,111
ENSG00000114026.21,chr3,9756766,9757407,PAS,True,93,111
ENSG00000114026.21,chr3,9765808,9766668,PAS,True,83,112
ENSG00000075914.12,chr3,45011234,45011476,PAS,True,84,307
ENSG00000075914.12,chr3,45012182,45013212,PAS,True,232,309
ENSG00000093167.17,chr3,37065942,37075023,ES,False,84,103
ENSG00000093167.17,chr3,37083806,37094791,ES,False,86,111
ENSG00000093167.17,chr3,37096660,37129062,ES,False,89,111
ENSG00000093167.17,chr3,37174605,37176059,5AS,False,114,132
