gene,chr,start,end,splice_type,novel,HL-60_ENCFF810FRP_in_cov,HL-60_ENCFF810FRP_total_cov
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,60,248
ENSG00000101199.12,chr20,63272778,63272920,TSS,True,292,593
ENSG00000101199.12,chr20,63284283,63284512,TSS,True,354,591
ENSG00000101158.13,chr20,58989021,58989487,IR,False,300,429
ENSG00000101158.13,chr20,58989640,58989857,IR,True,295,421
ENSG00000101158.13,chr20,58993675,58994109,5AS,False,143,304
ENSG00000101158.13,chr20,58993675,58994109,IR,False,143,160
ENSG00000101158.13,chr20,58994641,58995133,PAS,True,126,436
ENSG00000101158.13,chr20,58988913,58990400,PAS,True,361,430
ENSG00000101346.13,chr20,32207843,32208065,TSS,True,22,165
ENSG00000125871.13,chr20,17969141,17969800,IR,True,182,261
ENSG00000125871.13,chr20,17970370,17988165,ES,False,54,199
ENSG00000125871.13,chr20,17970370,17989938,ES,False,44,252
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,85,267
ENSG00000125871.13,chr20,17969017,17970370,TSS,True,189,267
ENSG00000124155.17,chr20,45416694,45419294,ES,False,245,1118
ENSG00000125970.11,chr20,34073635,34075873,ES,False,70,469
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,65,477
ENSG00000125970.11,chr20,34031520,34031604,TSS,True,426,477
ENSG00000087586.17,chr20,56388202,56390555,ES,False,47,275
ENSG00000087586.17,chr20,56388202,56391942,ES,False,46,118
ENSG00000087586.17,chr20,56388202,56392153,ES,False,92,168
ENSG00000087586.17,chr20,56388202,56392153,5AS,False,92,211
ENSG00000087586.17,chr20,56388202,56392167,ES,False,129,293
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,129,416
ENSG00000087586.17,chr20,56388784,56392167,ES,False,27,141
ENSG00000087586.17,chr20,56388784,56392167,5AS,False,27,153
ENSG00000087586.17,chr20,56390665,56392153,5AS,False,69,135
ENSG00000087586.17,chr20,56390665,56392167,5AS,False,138,273
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,476,595
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,427,595
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,300,595
ENSG00000177410.12,chr20,49280570,49289044,ES,True,65,176
ENSG00000101265.15,chr20,4778331,4784342,PAS,True,19,172
ENSG00000101265.15,chr20,4823556,4823746,TSS,False,109,198
ENSG00000101265.15,chr20,4823314,4823508,TSS,True,142,198
ENSG00000197114.11,chr20,63708118,63708552,5AS,False,92,123
ENSG00000197114.11,chr20,63733712,63734704,5AS,False,14,126
ENSG00000197114.11,chr20,63708001,63708118,TSS,True,45,137
ENSG00000197114.11,chr20,63708034,63708188,TSS,True,111,137
ENSG00000101052.12,chr20,43591029,43594692,5AS,False,122,215
ENSG00000101052.12,chr20,43590924,43591029,TSS,False,94,217
ENSG00000101052.12,chr20,43590915,43591054,TSS,True,124,217
ENSG00000101444.12,chr20,34280263,34281165,PAS,True,343,3101
ENSG00000124214.19,chr20,49174269,49188115,ES,True,107,120
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,134,162
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,43,176
ENSG00000101452.14,chr20,38983776,38988812,3AS,False,94,122
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,35,294
ENSG00000131069.19,chr20,34921866,34923322,ES,True,151,175
ENSG00000089006.16,chr20,17957037,17968699,ES,False,86,654
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,695,1187
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,528,1187
ENSG00000204070.9,chr20,45363135,45363315,TSS,True,23,186
ENSG00000204070.9,chr20,45363478,45363693,TSS,True,166,186
ENSG00000101246.19,chr20,63706738,63707866,ES,False,70,200
ENSG00000101246.19,chr20,63707092,63707866,3AS,False,81,130
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,58,196
ENSG00000025293.16,chr20,35899369,35899648,PAS,False,153,195
ENSG00000101294.17,chr20,31548793,31549028,IR,False,47,115
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,143,619
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,247,779
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,252,784
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,537,784
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,33,240
ENSG00000168036.17,chr3,41239354,41239659,IR,False,53,121
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,30,184
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,124,180
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,110,178
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,153,184
ENSG00000145191.13,chr3,184143142,184143441,IR,False,104,117
ENSG00000145191.13,chr3,184134989,184135580,TSS,True,30,120
ENSG00000145191.13,chr3,184140277,184140730,TSS,True,102,120
ENSG00000214706.10,chr3,50288271,50288408,IR,False,1262,1403
ENSG00000214706.10,chr3,50290294,50290559,IR,False,59,107
ENSG00000214706.10,chr3,50286002,50288271,PAS,False,156,1418
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,76,131
ENSG00000163611.11,chr3,113444622,113445360,PAS,True,19,108
ENSG00000163611.11,chr3,113497893,113499582,PAS,True,93,106
ENSG00000163611.11,chr3,113515079,113515187,TSS,False,51,111
ENSG00000163611.11,chr3,113514896,113515188,TSS,False,85,111
ENSG00000163611.11,chr3,113514796,113514906,TSS,False,99,111
ENSG00000214160.9,chr3,184245812,184248781,5AS,False,441,743
ENSG00000214160.9,chr3,184248781,184248971,TSS,True,344,785
ENSG00000214160.9,chr3,184248744,184248965,TSS,True,482,785
ENSG00000240303.7,chr3,132578881,132579491,IR,False,74,108
ENSG00000164087.7,chr3,52075985,52122378,ES,False,125,377
ENSG00000114544.16,chr3,126033678,126067946,ES,False,53,296
ENSG00000114544.16,chr3,126084092,126084312,TSS,False,45,321
ENSG00000188846.13,chr3,40457363,40457889,5AS,False,171,239
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,1537,1708
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,257,1708
ENSG00000171757.15,chr3,169793472,169796369,PAS,True,40,104
ENSG00000171757.15,chr3,169792038,169793838,PAS,True,86,104
ENSG00000171757.15,chr3,169792037,169796899,PAS,False,93,104
ENSG00000171757.15,chr3,169812409,169813032,TSS,True,26,104
ENSG00000171757.15,chr3,169812569,169813005,TSS,True,78,104
ENSG00000163719.19,chr3,9689082,9701789,ES,False,95,754
ENSG00000163719.19,chr3,9690143,9701789,ES,False,310,650
ENSG00000076242.14,chr3,36993663,36996623,3AS,False,119,746
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,272,1025
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,786,1025
ENSG00000173473.10,chr3,47585268,47588306,PAS,True,86,101
ENSG00000173473.10,chr3,47781602,47781940,TSS,True,35,112
ENSG00000184432.9,chr3,139383435,139389547,ES,False,631,1187
ENSG00000184432.9,chr3,139383435,139389547,5AS,False,631,722
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,147,1313
ENSG00000170017.12,chr3,105574476,105576907,PAS,True,55,138
ENSG00000170017.12,chr3,105547148,105547285,PAS,True,112,135
ENSG00000170017.12,chr3,105571851,105571892,PAS,True,123,138
ENSG00000114796.15,chr3,183635747,183643479,5AS,False,20,144
ENSG00000114796.15,chr3,183635793,183650295,ES,False,48,164
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,59,225
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,190,225
ENSG00000163918.10,chr3,186790064,186790141,IR,False,340,384
ENSG00000163918.10,chr3,186804724,186806424,5AS,False,60,382
ENSG00000163918.10,chr3,186789891,186790064,PAS,True,49,390
ENSG00000163918.10,chr3,186806424,186806482,TSS,True,329,390
ENSG00000163918.10,chr3,186806289,186806495,TSS,True,67,390
ENSG00000144455.13,chr3,4360225,4362254,PAS,True,28,118
ENSG00000144455.13,chr3,4466975,4467277,TSS,True,12,118
ENSG00000178149.16,chr3,49016060,49016157,3AS,False,169,448
ENSG00000178149.16,chr3,49016060,49016157,IR,False,169,191
ENSG00000178149.16,chr3,49018022,49018588,TSS,True,391,471
ENSG00000178149.16,chr3,49018399,49020015,TSS,True,91,471
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,87,202
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,382,1167
ENSG00000144559.10,chr3,11829864,11839221,ES,False,133,152
ENSG00000144559.10,chr3,11790441,11790581,PAS,True,21,155
ENSG00000144559.10,chr3,11816276,11817337,PAS,True,137,153
ENSG00000114388.12,chr3,50348563,50348710,5AS,True,46,425
ENSG00000114388.12,chr3,50349010,50349385,IR,False,382,450
ENSG00000114388.12,chr3,50349494,50349664,IR,False,341,419
ENSG00000114388.12,chr3,50349828,50349930,3AS,False,73,374
ENSG00000114388.12,chr3,50349828,50349930,IR,False,73,122
ENSG00000114388.12,chr3,50349833,50349930,IR,False,301,339
ENSG00000114388.12,chr3,50350022,50350574,IR,False,347,452
ENSG00000114388.12,chr3,50350574,50351061,TSS,True,109,456
ENSG00000114388.12,chr3,50349930,50350833,TSS,True,387,456
ENSG00000156931.15,chr3,184812121,184812225,TSS,True,28,104
ENSG00000156931.15,chr3,185051875,185054009,PAS,True,53,103
ENSG00000114127.10,chr3,142347240,142347342,PAS,True,103,115
ENSG00000114127.10,chr3,142370483,142370620,PAS,True,92,115
ENSG00000114127.10,chr3,142393847,142397460,PAS,True,97,114
ENSG00000114127.10,chr3,142421029,142421153,PAS,True,98,111
ENSG00000114127.10,chr3,142403946,142403989,PAS,True,97,114
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,146,240
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,108,240
ENSG00000244405.7,chr3,186108939,186109172,TSS,True,27,137
ENSG00000163913.11,chr3,129451998,129463559,ES,False,154,331
ENSG00000163913.11,chr3,129488397,129495445,ES,False,66,333
ENSG00000163913.11,chr3,129506549,129507667,3AS,False,233,337
ENSG00000168827.14,chr3,158649157,158652095,ES,False,375,432
ENSG00000017260.19,chr3,130894337,130930415,ES,False,45,138
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,21,159
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,58,161
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,117,161
ENSG00000163812.13,chr3,44929436,44933117,ES,False,232,260
ENSG00000163812.13,chr3,44915255,44918143,PAS,True,248,277
ENSG00000163812.13,chr3,44924029,44926847,PAS,True,33,273
ENSG00000114650.19,chr3,47426169,47435007,ES,False,21,180
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,64,241
ENSG00000164062.12,chr3,49674413,49674488,IR,False,1030,1148
ENSG00000164062.12,chr3,49674621,49675693,ES,False,198,1146
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,271,1305
ENSG00000172053.17,chr3,49103972,49104372,IR,False,115,150
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,509,3942
ENSG00000179152.19,chr3,44357876,44361364,ES,True,110,128
ENSG00000179152.19,chr3,44361518,44367531,3AS,False,86,119
ENSG00000179152.19,chr3,44338101,44338319,TSS,True,103,277
ENSG00000179152.19,chr3,44338444,44338834,TSS,True,177,277
ENSG00000179152.19,chr3,44407441,44409449,PAS,True,160,275
ENSG00000179152.19,chr3,44358216,44359796,PAS,True,132,275
ENSG00000144747.16,chr3,69027893,69027992,PAS,True,286,337
ENSG00000144747.16,chr3,69027178,69028295,PAS,True,284,336
ENSG00000144747.16,chr3,69038890,69039009,PAS,True,277,332
ENSG00000144747.16,chr3,69043189,69043876,PAS,False,248,331
ENSG00000164081.12,chr3,51671288,51674270,ES,False,197,225
ENSG00000164081.12,chr3,51671186,51671288,TSS,False,38,286
ENSG00000114126.17,chr3,141974191,141978519,3AS,False,150,196
ENSG00000114126.17,chr3,142005544,142093060,ES,False,104,138
ENSG00000114126.17,chr3,141949807,141952696,PAS,True,26,201
ENSG00000114126.17,chr3,142149182,142149553,TSS,True,55,207
ENSG00000114126.17,chr3,142028578,142028646,TSS,True,161,206
ENSG00000154814.13,chr3,16303407,16307629,PAS,True,24,144
ENSG00000132155.11,chr3,12604289,12608765,ES,False,58,405
ENSG00000114867.20,chr3,184314674,184315762,ES,False,74,255
ENSG00000114867.20,chr3,184314674,184317320,ES,False,88,348
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,312,512
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,208,589
ENSG00000114867.20,chr3,184325205,184325639,TSS,True,189,215
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,376,588
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,236,541
ENSG00000113851.14,chr3,3147622,3151045,PAS,True,38,237
ENSG00000114503.10,chr3,196939432,196942369,5AS,False,84,129
ENSG00000114503.10,chr3,196939432,196942425,5AS,False,287,370
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,138,425
ENSG00000114503.10,chr3,196942369,196942574,TSS,False,341,425
ENSG00000168028.13,chr3,39408724,39410755,IR,True,140,158
ENSG00000173230.15,chr3,121718501,121722261,ES,False,190,275
ENSG00000173230.15,chr3,121730017,121730875,5AS,False,250,295
ENSG00000173230.15,chr3,121749631,121749856,TSS,True,40,317
ENSG00000163870.15,chr3,127575265,127575939,ES,False,11,102
ENSG00000163870.15,chr3,127590409,127591092,TSS,True,105,121
ENSG00000163870.15,chr3,127590882,127591122,TSS,True,102,121
ENSG00000163870.15,chr3,127598054,127598263,TSS,True,77,122
ENSG00000163870.15,chr3,127592035,127592225,TSS,True,96,121
ENSG00000157500.11,chr3,57249548,57252268,5AS,True,208,249
ENSG00000157500.11,chr3,57267741,57268486,PAS,True,80,258
ENSG00000157500.11,chr3,57268397,57271370,PAS,True,218,258
ENSG00000211456.10,chr3,45705209,45709497,ES,False,53,307
ENSG00000113810.15,chr3,160399749,160400821,IR,False,360,405
ENSG00000113810.15,chr3,160399287,160399749,TSS,True,73,442
ENSG00000113810.15,chr3,160416250,160416403,PAS,True,275,429
ENSG00000113810.15,chr3,160413472,160414478,PAS,True,270,429
ENSG00000113810.15,chr3,160412325,160412421,PAS,True,383,428
ENSG00000113810.15,chr3,160414366,160414517,PAS,True,370,429
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,109,503
ENSG00000144895.11,chr3,150583845,150584860,PAS,True,405,2181
ENSG00000144895.11,chr3,150581617,150581988,PAS,True,1841,2181
ENSG00000180370.10,chr3,196739786,196740157,TSS,False,18,126
ENSG00000180370.10,chr3,196828318,196832488,PAS,True,39,113
ENSG00000180370.10,chr3,196810589,196810618,PAS,True,76,110
ENSG00000114446.4,chr3,108160813,108162655,PAS,False,48,179
ENSG00000114446.4,chr3,108162270,108165493,PAS,False,155,179
ENSG00000114446.4,chr3,108163674,108163729,PAS,True,156,179
ENSG00000198836.9,chr3,193617285,193618868,ES,False,375,441
ENSG00000198836.9,chr3,193618936,193631611,ES,False,244,450
ENSG00000198836.9,chr3,193694605,193697811,PAS,True,58,464
ENSG00000163608.14,chr3,113014032,113019541,ES,False,72,285
ENSG00000163728.10,chr3,180607765,180608700,IR,False,26,102
ENSG00000163728.10,chr3,180601985,180602422,TSS,True,19,120
ENSG00000163728.10,chr3,180608700,180610979,PAS,True,101,119
ENSG00000163728.10,chr3,180609629,180611544,PAS,True,107,120
ENSG00000163728.10,chr3,180607647,180610979,PAS,True,56,119
ENSG00000163728.10,chr3,180617379,180618342,PAS,False,102,120
ENSG00000114030.12,chr3,122496570,122514874,5AS,False,61,354
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,72,363
ENSG00000114030.12,chr3,122514874,122514954,TSS,False,302,363
ENSG00000163507.13,chr3,108583080,108585064,3AS,True,23,189
ENSG00000163507.13,chr3,108553647,108553730,PAS,True,127,198
ENSG00000163507.13,chr3,108554368,108554489,PAS,True,111,198
ENSG00000170248.14,chr3,33826580,33828852,3AS,False,551,613
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,53,528
ENSG00000131368.7,chr3,15048436,15049935,PAS,True,199,223
ENSG00000131368.7,chr3,15050836,15052633,PAS,True,31,212
ENSG00000205981.7,chr3,180983449,180984710,PAS,True,18,104
ENSG00000205981.7,chr3,180986301,180988096,PAS,True,90,104
ENSG00000114021.11,chr3,100345678,100346180,IR,False,124,204
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,170,746
ENSG00000170266.15,chr3,33096718,33097138,TSS,True,607,746
ENSG00000182247.9,chr3,23203021,23217313,TSS,True,14,106
ENSG00000114648.11,chr3,47334819,47336534,3AS,True,107,135
ENSG00000113838.12,chr3,186567266,186567351,TSS,False,24,129
ENSG00000113838.12,chr3,186570106,186570454,TSS,True,107,129
ENSG00000093183.13,chr3,42547964,42548657,PAS,True,50,173
ENSG00000093183.13,chr3,42547968,42553448,PAS,True,124,170
ENSG00000151093.7,chr3,25790062,25790147,TSS,True,14,132
ENSG00000177479.19,chr3,48922811,48927461,ES,False,310,496
ENSG00000177479.19,chr3,48927813,48961611,ES,False,471,525
ENSG00000172113.9,chr3,48296158,48296726,3AS,False,92,107
ENSG00000172113.9,chr3,48298523,48301352,5AS,False,84,112
ENSG00000172113.9,chr3,48301295,48301409,TSS,True,111,124
ENSG00000172113.9,chr3,48301352,48301595,TSS,True,36,124
ENSG00000158092.6,chr3,136862319,136927983,5AS,False,114,128
ENSG00000158092.6,chr3,136862124,136862319,TSS,True,17,134
ENSG00000158092.6,chr3,136862208,136862353,TSS,True,120,134
ENSG00000113812.13,chr3,53881978,53882199,TSS,False,91,241
ENSG00000113812.13,chr3,53881665,53881839,TSS,True,156,241
ENSG00000113845.9,chr3,119498521,119498927,TSS,False,24,212
ENSG00000163931.15,chr3,53231544,53233151,3AS,True,30,157
ENSG00000163931.15,chr3,53235064,53237796,3AS,True,62,253
ENSG00000163931.15,chr3,53237820,53240250,3AS,False,176,253
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,676,1874
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,1278,1954
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,755,1954
ENSG00000163902.11,chr3,128650539,128650896,TSS,True,169,1611
ENSG00000178567.7,chr3,36990435,36991880,IR,False,20,114
ENSG00000178567.7,chr3,36988890,36990435,PAS,True,108,127
ENSG00000178567.7,chr3,36991880,36993170,TSS,False,110,128
ENSG00000060971.17,chr3,38125881,38126161,IR,False,219,254
ENSG00000060971.17,chr3,38126341,38126509,IR,False,167,251
ENSG00000060971.17,chr3,38129388,38131925,ES,False,72,259
ENSG00000225697.12,chr3,48627052,48627945,3AS,False,139,213
ENSG00000225697.12,chr3,48627052,48627945,IR,False,139,164
ENSG00000225697.12,chr3,48631797,48631879,3AS,False,62,234
ENSG00000225697.12,chr3,48632044,48632973,ES,False,51,210
ENSG00000016864.18,chr3,52695035,52695189,IR,True,106,118
ENSG00000016864.18,chr3,52700496,52705702,5AS,True,28,112
ENSG00000016864.18,chr3,52694152,52695035,PAS,True,12,118
ENSG00000016864.18,chr3,52705702,52706024,TSS,True,88,118
ENSG00000016864.18,chr3,52705446,52706059,TSS,True,33,118
ENSG00000114346.13,chr3,172820147,172821474,PAS,True,41,129
ENSG00000132153.14,chr3,47810711,47827346,ES,True,74,199
ENSG00000132153.14,chr3,47818117,47827346,ES,False,105,127
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,477,691
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,277,690
ENSG00000168297.15,chr3,58333090,58382513,ME,True,72,125
ENSG00000168297.15,chr3,58410159,58412903,3AS,False,252,1391
ENSG00000168297.15,chr3,58410159,58424751,ES,False,235,1545
ENSG00000168297.15,chr3,58409531,58409617,PAS,True,1749,2343
ENSG00000168297.15,chr3,58424751,58426055,PAS,True,795,2346
ENSG00000114098.17,chr3,138187599,138188454,3AS,False,77,101
ENSG00000114098.17,chr3,138187599,138221925,ME,False,94,145
ENSG00000114098.17,chr3,138187599,138221925,ME,False,94,145
ENSG00000114098.17,chr3,138187599,138209816,ES,False,94,145
ENSG00000114098.17,chr3,138187599,138221925,ME,False,94,145
ENSG00000114098.17,chr3,138187599,138221925,ES,False,101,297
ENSG00000114098.17,chr3,138188530,138221925,ES,False,51,101
ENSG00000114098.17,chr3,138295858,138298389,PAS,True,33,302
ENSG00000154813.9,chr3,16260829,16264768,ES,False,40,255
ENSG00000169359.14,chr3,155833585,155833856,IR,False,75,123
ENSG00000169359.14,chr3,155834041,155853222,ES,False,23,128
ENSG00000169359.14,chr3,155826513,155828377,PAS,True,33,155
ENSG00000169359.14,chr3,155824172,155826819,PAS,True,137,155
ENSG00000169359.14,chr3,155853222,155854461,TSS,True,18,155
ENSG00000114742.13,chr3,39094647,39096671,PAS,True,36,206
ENSG00000163681.14,chr3,57864547,57866271,PAS,True,56,200
ENSG00000163960.11,chr3,196403019,196432326,ES,False,21,125
ENSG00000152601.17,chr3,152445539,152447619,ES,False,115,152
ENSG00000152601.17,chr3,152268772,152269092,TSS,True,105,209
ENSG00000152601.17,chr3,152244323,152244440,TSS,True,165,210
ENSG00000152601.17,chr3,152299404,152303020,PAS,True,153,172
ENSG00000152601.17,chr3,152462384,152465786,PAS,True,32,194
ENSG00000176095.11,chr3,49786353,49786552,TSS,True,21,100
ENSG00000114316.12,chr3,49310737,49324701,ES,False,145,364
ENSG00000114316.12,chr3,49275519,49278451,PAS,True,51,405
ENSG00000164051.13,chr3,48435015,48440095,3AS,False,22,125
ENSG00000164051.13,chr3,48439987,48440106,TSS,True,150,243
ENSG00000164051.13,chr3,48440095,48440141,TSS,False,115,243
ENSG00000175193.13,chr3,183840640,183844230,ES,False,41,300
ENSG00000175193.13,chr3,183844326,183862752,5AS,False,252,297
ENSG00000198843.12,chr3,150603499,150622384,5AS,False,371,445
