gene,chr,start,end,splice_type,novel,heart_right_ventricle_ENCFF305AFY_in_cov,heart_right_ventricle_ENCFF305AFY_total_cov
ENSG00000171115.3,chr7,150466747,150467334,TSS,True,115,132
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,35,194
ENSG00000122786.19,chr7,134960628,134965305,ES,False,75,110
ENSG00000122786.19,chr7,134933123,134934077,TSS,True,95,141
ENSG00000122786.19,chr7,134945954,134947769,TSS,True,117,137
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,20,129
ENSG00000239857.6,chr7,876485,876800,TSS,False,13,120
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,117,139
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,31,170
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,150,170
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,127,169
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,54,169
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,261,390
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,265,680
ENSG00000106052.13,chr7,27799964,27801119,PAS,True,583,678
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,22,180
ENSG00000189077.10,chr7,75988148,75988251,IR,False,224,268
ENSG00000122643.19,chr7,33062567,33063139,TSS,True,37,102
ENSG00000122643.19,chr7,33040871,33040910,TSS,True,68,102
ENSG00000106565.17,chr7,150800297,150800549,TSS,True,19,102
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,133,172
ENSG00000136279.20,chr7,44044617,44044820,TSS,True,26,185
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,24,181
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,145,642
ENSG00000129103.17,chr7,56064222,56064378,TSS,True,11,107
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,243,537
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,141,678
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,296,548
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,255,548
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,104,131
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,33,137
ENSG00000088833.17,chr20,1466719,1466961,TSS,True,18,165
ENSG00000149596.6,chr20,44114781,44114878,TSS,True,128,145
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,145,163
ENSG00000149596.6,chr20,44115664,44116159,TSS,True,90,145
ENSG00000118705.16,chr20,37236709,37241302,ES,False,247,874
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,103,897
ENSG00000215251.3,chr20,3159765,3159874,TSS,False,64,121
ENSG00000124228.14,chr20,49219319,49219541,TSS,True,14,100
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,27,100
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,140,187
ENSG00000132819.16,chr20,57392653,57392777,TSS,True,167,187
ENSG00000101187.15,chr20,62667910,62668476,ES,False,24,198
ENSG00000101187.15,chr20,62668184,62668476,IR,False,177,201
ENSG00000101187.15,chr20,62656357,62657250,TSS,False,104,232
ENSG00000101187.15,chr20,62666403,62666575,TSS,False,176,232
ENSG00000101187.15,chr20,62671749,62672621,PAS,True,44,232
ENSG00000124201.14,chr20,49255042,49257664,PAS,True,86,110
ENSG00000124201.14,chr20,49255535,49255947,PAS,False,29,110
ENSG00000124201.14,chr20,49278020,49278447,TSS,False,36,135
ENSG00000101400.5,chr20,33443310,33443891,TSS,False,144,165
ENSG00000101400.5,chr20,33412295,33412416,TSS,True,68,165
ENSG00000100983.10,chr20,34942627,34942930,IR,False,109,132
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,20,137
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,32,101
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,685,787
ENSG00000198959.11,chr20,38161419,38161601,TSS,True,673,787
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,702,787
ENSG00000198959.11,chr20,38131092,38131129,TSS,True,593,777
ENSG00000124226.10,chr20,49936373,49936552,TSS,True,29,123
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,37,211
ENSG00000101413.11,chr20,38033476,38034098,TSS,True,91,156
ENSG00000101413.11,chr20,38084912,38085646,TSS,False,110,156
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,264,351
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,115,392
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,337,392
ENSG00000132824.13,chr20,44521912,44522094,TSS,True,59,403
ENSG00000101266.18,chr20,543671,543818,TSS,True,34,129
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,63,210
ENSG00000100991.11,chr20,35002334,35003283,PAS,False,37,322
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,147,323
ENSG00000100991.11,chr20,35016007,35016142,TSS,True,282,320
ENSG00000100991.11,chr20,35021189,35024159,TSS,True,269,320
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,64,206
ENSG00000203880.11,chr20,64255739,64260272,TSS,True,184,206
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,251,756
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,39,320
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,74,356
ENSG00000130706.12,chr20,62302818,62303045,TSS,True,317,356
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,55,140
ENSG00000131051.22,chr20,35739017,35740823,ES,False,97,114
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,29,150
ENSG00000197586.12,chr20,25195867,25207075,ES,False,201,310
ENSG00000197586.12,chr20,25195867,25209848,ES,False,59,430
ENSG00000197586.12,chr20,25206590,25207078,3AS,False,41,149
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,364,503
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,98,530
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,97,319
ENSG00000101161.7,chr20,63981124,63983215,TSS,True,264,319
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,67,238
ENSG00000064601.18,chr20,45893052,45893311,TSS,True,212,238
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,26,245
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,122,245
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,125,229
ENSG00000125826.20,chr20,408028,408779,TSS,True,51,167
ENSG00000125826.20,chr20,419552,419731,TSS,True,147,165
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,250,324
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,309,348
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,80,350
ENSG00000101365.20,chr20,2658394,2659312,PAS,False,313,348
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,387,474
ENSG00000244274.7,chr20,45406729,45408606,TSS,True,251,474
ENSG00000244274.7,chr20,45406891,45407779,TSS,False,336,474
ENSG00000087495.16,chr20,59755364,59773278,ES,False,72,136
ENSG00000087495.16,chr20,59577443,59577617,TSS,False,39,153
ENSG00000087460.24,chr20,58895684,58903530,ES,False,45,182
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,45,123
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,150,170
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,173,391
ENSG00000087460.24,chr20,58910372,58910401,TSS,True,336,388
ENSG00000101150.17,chr20,63873816,63882718,ES,False,86,239
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,49,268
ENSG00000215305.9,chr20,2840239,2840827,TSS,True,11,107
ENSG00000215440.11,chr20,58691795,58693922,TSS,True,92,109
ENSG00000215440.11,chr20,58692123,58693050,TSS,False,22,109
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,14,109
ENSG00000198276.15,chr20,63942489,63944396,3AS,True,118,160
ENSG00000198276.15,chr20,63946640,63956259,3AS,True,37,131
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,96,227
ENSG00000198276.15,chr20,63950758,63952294,TSS,False,191,227
ENSG00000125827.8,chr20,8019437,8019829,TSS,True,86,590
ENSG00000244005.12,chr20,35699191,35699373,TSS,True,18,107
ENSG00000244005.12,chr20,35698480,35699707,TSS,True,95,107
ENSG00000125967.16,chr20,33674223,33674475,TSS,True,17,107
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,80,151
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,94,151
ENSG00000101191.16,chr20,62937795,62937943,TSS,False,129,153
ENSG00000101191.16,chr20,62926431,62926528,TSS,True,50,153
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,84,110
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,29,110
ENSG00000125810.9,chr20,23084258,23086393,TSS,False,70,123
ENSG00000101384.12,chr20,10644862,10644983,TSS,True,322,358
ENSG00000101384.12,chr20,10645142,10645256,TSS,True,181,358
ENSG00000101384.12,chr20,10645355,10645459,TSS,True,264,358
ENSG00000132622.10,chr20,3732561,3732794,TSS,True,52,105
ENSG00000132622.10,chr20,3744899,3745088,TSS,True,77,105
ENSG00000100979.14,chr20,45912078,45912208,TSS,True,16,109
ENSG00000101152.10,chr20,63931022,63931464,ES,True,130,145
ENSG00000101152.10,chr20,63895093,63895323,TSS,False,246,283
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,177,283
ENSG00000101346.13,chr20,32207843,32208065,TSS,True,76,126
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,29,140
ENSG00000101474.11,chr20,24964022,24969525,ES,True,24,163
ENSG00000088888.17,chr20,3846822,3846903,TSS,True,56,103
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,86,122
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,47,122
ENSG00000101444.12,chr20,34280650,34281026,IR,True,22,214
ENSG00000101444.12,chr20,34280263,34281165,PAS,True,24,216
ENSG00000101444.12,chr20,34280264,34280650,PAS,True,195,217
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,27,217
ENSG00000124214.19,chr20,49124587,49135832,3AS,False,90,107
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,212,239
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,158,241
ENSG00000124214.19,chr20,49124374,49124569,TSS,True,215,239
ENSG00000124214.19,chr20,49119981,49120096,TSS,True,172,239
ENSG00000101290.13,chr20,5126835,5127149,TSS,True,26,197
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,27,170
ENSG00000131069.19,chr20,34914437,34919434,ES,False,36,264
ENSG00000131069.19,chr20,34876462,34876823,TSS,True,45,289
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,55,120
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,97,120
ENSG00000089006.16,chr20,17953995,17954991,TSS,False,91,118
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,65,202
ENSG00000204070.9,chr20,45363135,45363315,TSS,True,14,130
ENSG00000101246.19,chr20,63700530,63700601,IR,False,161,187
ENSG00000101246.19,chr20,63707092,63707866,3AS,False,99,153
ENSG00000101246.19,chr20,63698642,63700530,PAS,True,27,188
ENSG00000101246.19,chr20,63698643,63700702,PAS,True,162,188
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,28,190
ENSG00000101294.17,chr20,31566295,31569119,ES,False,92,258
ENSG00000101294.17,chr20,31568224,31569119,5AS,False,61,172
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,33,288
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,34,210
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,100,166
ENSG00000168036.17,chr3,41224997,41225207,TSS,True,148,166
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,101,123
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,90,123
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,114,166
ENSG00000069849.10,chr3,141876910,141903619,ES,False,200,227
ENSG00000018408.14,chr3,149657764,149658053,TSS,False,84,130
ENSG00000018408.14,chr3,149542334,149542538,TSS,False,114,129
ENSG00000018408.14,chr3,149656875,149657181,TSS,True,110,130
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,321,457
ENSG00000047849.21,chr3,47857512,47870812,ES,False,32,147
ENSG00000047849.21,chr3,47867338,47870812,ES,False,62,117
ENSG00000047849.21,chr3,47977933,47998637,ES,False,467,722
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,1143,1279
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,958,1279
ENSG00000047849.21,chr3,47909432,47912421,PAS,True,152,805
ENSG00000047849.21,chr3,47915530,47917174,PAS,False,626,758
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,658,882
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,1161,1703
ENSG00000163714.17,chr3,143021382,143021472,5AS,False,57,103
ENSG00000163714.17,chr3,143001324,143001673,TSS,True,70,132
ENSG00000163714.17,chr3,143012221,143012353,TSS,False,97,132
ENSG00000163714.17,chr3,143022888,143023064,TSS,True,113,130
ENSG00000163714.17,chr3,143038893,143038960,PAS,True,55,130
ENSG00000163714.17,chr3,143056311,143060546,PAS,True,107,131
ENSG00000114544.16,chr3,126006564,126007113,IR,False,17,151
ENSG00000114544.16,chr3,126006057,126007225,PAS,True,17,151
ENSG00000114544.16,chr3,126006277,126006564,PAS,True,136,153
ENSG00000114544.16,chr3,126084092,126084312,TSS,False,57,153
ENSG00000114544.16,chr3,126067946,126068247,TSS,True,124,153
ENSG00000169255.14,chr3,161086788,161101138,ES,False,237,285
ENSG00000169255.14,chr3,161104406,161105234,ES,False,130,150
ENSG00000169255.14,chr3,161104784,161105342,TSS,True,187,314
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,164,314
ENSG00000163719.19,chr3,9689082,9701789,ES,False,43,216
ENSG00000163719.19,chr3,9690143,9701789,ES,False,46,170
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,38,169
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,145,169
ENSG00000163520.13,chr3,13619831,13626444,ES,False,101,145
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,109,162
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,130,161
ENSG00000163520.13,chr3,13609509,13609642,TSS,True,142,161
ENSG00000163520.13,chr3,13609952,13614164,TSS,True,142,161
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,56,257
ENSG00000184432.9,chr3,139358996,139359178,PAS,True,225,257
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,27,257
ENSG00000073849.14,chr3,186930371,186930834,TSS,True,84,109
ENSG00000073849.14,chr3,187051280,187051346,TSS,True,88,109
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,62,262
ENSG00000214097.4,chr3,196515159,196515346,TSS,False,43,376
ENSG00000114796.15,chr3,183635747,183643479,5AS,False,20,124
ENSG00000114796.15,chr3,183635793,183643479,ES,False,68,102
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,84,195
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,151,195
ENSG00000163517.14,chr3,13480134,13480349,TSS,False,44,137
ENSG00000163517.14,chr3,13480477,13481394,TSS,True,114,137
ENSG00000187098.15,chr3,69949168,69951829,3AS,False,198,263
ENSG00000187098.15,chr3,69739409,69739701,TSS,True,144,272
ENSG00000187098.15,chr3,69879147,69879383,TSS,True,168,272
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,124,461
ENSG00000081154.11,chr3,101574279,101585436,ES,False,54,495
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,49,174
ENSG00000181722.16,chr3,115147218,115147332,TSS,True,99,113
ENSG00000181722.16,chr3,114350273,114351308,TSS,True,96,108
ENSG00000181722.16,chr3,114624876,114625034,TSS,False,89,108
ENSG00000181722.16,chr3,114380216,114380336,TSS,True,83,108
ENSG00000058056.8,chr3,179652754,179653393,TSS,True,101,596
ENSG00000144655.14,chr3,39153437,39153591,TSS,False,38,130
ENSG00000144655.14,chr3,39146477,39146729,TSS,True,116,130
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,80,126
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,57,126
ENSG00000144712.12,chr3,12796483,12796788,TSS,True,112,139
ENSG00000144712.12,chr3,12816577,12817876,TSS,True,70,138
ENSG00000144712.12,chr3,12807701,12810324,TSS,True,122,138
ENSG00000178035.11,chr3,49024578,49024658,IR,False,378,423
ENSG00000178035.11,chr3,49024802,49024895,IR,False,381,424
ENSG00000178035.11,chr3,49025269,49025994,IR,True,134,175
ENSG00000178035.11,chr3,49025269,49026323,ES,False,245,379
ENSG00000178035.11,chr3,49025269,49026323,IR,True,245,286
ENSG00000178035.11,chr3,49026066,49026323,IR,True,134,175
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,46,425
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,54,425
ENSG00000144824.20,chr3,111859167,111859576,TSS,True,104,120
ENSG00000144824.20,chr3,111859658,111859878,TSS,True,41,120
ENSG00000144824.20,chr3,111884060,111885412,TSS,True,107,120
ENSG00000144824.20,chr3,111940534,111941806,PAS,True,68,114
ENSG00000144824.20,chr3,111919071,111919168,PAS,True,81,113
ENSG00000144824.20,chr3,111974422,111976471,PAS,True,102,120
ENSG00000114279.13,chr3,192727181,192727599,TSS,True,179,469
ENSG00000168309.17,chr3,58626970,58627625,TSS,True,166,216
ENSG00000168309.17,chr3,58577308,58577394,TSS,True,122,212
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,95,340
ENSG00000181789.14,chr3,129250679,129250734,TSS,True,299,340
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,73,110
ENSG00000017260.19,chr3,130850511,130850928,TSS,True,59,110
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,38,110
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,75,110
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,198,252
ENSG00000114650.19,chr3,47419327,47420467,TSS,True,214,252
ENSG00000114650.19,chr3,47420553,47420736,TSS,True,199,252
ENSG00000114650.19,chr3,47417303,47417794,TSS,True,219,252
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,31,192
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,162,193
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,32,193
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,55,245
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,261,683
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,551,683
ENSG00000144747.16,chr3,69038890,69039009,PAS,True,75,111
ENSG00000144747.16,chr3,69039548,69039693,PAS,True,95,111
ENSG00000144747.16,chr3,69043189,69043876,PAS,False,86,110
ENSG00000144747.16,chr3,69042057,69042912,PAS,True,93,110
ENSG00000144747.16,chr3,69051944,69052357,TSS,True,17,123
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,65,347
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,345,561
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,485,678
ENSG00000114867.20,chr3,184314586,184317497,TSS,True,573,678
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,574,678
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,416,676
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,250,607
ENSG00000077097.15,chr3,25618653,25618737,TSS,False,40,275
ENSG00000114503.10,chr3,196939432,196942425,5AS,False,113,129
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,37,150
ENSG00000114503.10,chr3,196942369,196942574,TSS,False,133,150
ENSG00000173175.14,chr3,123447411,123450089,TSS,False,197,222
ENSG00000173175.14,chr3,123303054,123303420,TSS,True,199,222
ENSG00000173175.14,chr3,123296083,123297296,TSS,True,197,220
ENSG00000160808.9,chr3,46858101,46858230,IR,False,842,1194
ENSG00000160808.9,chr3,46855260,46858272,PAS,True,953,1298
ENSG00000160808.9,chr3,46857860,46858101,PAS,False,457,1298
ENSG00000160808.9,chr3,46863261,46863509,TSS,True,209,1322
ENSG00000173230.15,chr3,121663200,121664614,PAS,True,105,119
ENSG00000173230.15,chr3,121749631,121749856,TSS,True,70,122
ENSG00000173230.15,chr3,121726912,121727044,TSS,True,109,122
ENSG00000114378.16,chr3,50302056,50303592,TSS,True,49,301
ENSG00000157500.11,chr3,57259025,57259080,TSS,True,88,451
ENSG00000144749.13,chr3,66383990,66384343,TSS,True,118,206
ENSG00000144749.13,chr3,66385980,66386287,TSS,True,178,206
ENSG00000144749.13,chr3,66382981,66384151,TSS,True,180,206
ENSG00000163703.17,chr3,9933852,9934419,5AS,False,65,183
ENSG00000163703.17,chr3,9933787,9933852,TSS,False,153,221
ENSG00000163703.17,chr3,9933769,9933920,TSS,True,102,221
ENSG00000163703.17,chr3,9933324,9934612,TSS,True,197,221
ENSG00000247596.8,chr3,52238991,52239180,TSS,True,158,312
ENSG00000247596.8,chr3,52235028,52235191,TSS,True,166,312
ENSG00000177646.18,chr3,128879585,128879841,TSS,True,27,165
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,82,421
ENSG00000144895.11,chr3,150583845,150584860,PAS,True,67,563
ENSG00000198836.9,chr3,193617285,193618868,ES,False,128,164
ENSG00000198836.9,chr3,193618936,193631611,ES,False,117,180
ENSG00000198836.9,chr3,193593043,193593409,TSS,True,38,208
ENSG00000198836.9,chr3,193694605,193697811,PAS,True,20,198
ENSG00000181061.13,chr3,42804435,42804526,TSS,True,149,1476
ENSG00000163430.11,chr3,120450896,120451339,TSS,True,154,1345
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,110,621
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,41,157
ENSG00000161267.11,chr3,197546486,197555780,ES,False,113,128
ENSG00000175182.14,chr3,184335917,184336123,TSS,True,60,114
ENSG00000175182.14,chr3,184337596,184337718,TSS,True,83,114
ENSG00000121440.14,chr3,73624102,73625286,TSS,True,147,204
ENSG00000170248.14,chr3,33826580,33828852,3AS,False,70,116
ENSG00000170248.14,chr3,33798568,33798937,TSS,True,44,167
