gene,chr,start,end,splice_type,novel,GM12878_ENCFF219UJG_in_cov,GM12878_ENCFF219UJG_total_cov
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,22,108
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,52,386
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,262,603
ENSG00000101057.15,chr20,43667032,43667303,TSS,True,85,399
ENSG00000125991.19,chr20,35542014,35542185,TSS,True,37,173
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,51,109
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,75,126
ENSG00000125870.10,chr20,16729985,16730164,TSS,True,68,126
ENSG00000125870.10,chr20,16740845,16741773,PAS,True,57,123
ENSG00000125870.10,chr20,16737260,16738036,PAS,True,72,123
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,138,297
ENSG00000131051.22,chr20,35739017,35740823,ES,False,262,314
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,74,377
ENSG00000101361.16,chr20,2656034,2656400,5AS,False,115,131
ENSG00000101361.16,chr20,2656034,2656400,IR,False,115,138
ENSG00000101361.16,chr20,2656549,2656773,IR,False,142,158
ENSG00000101361.16,chr20,2657218,2657928,3AS,True,116,131
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,149,242
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,62,182
ENSG00000101361.16,chr20,2657080,2658394,PAS,True,136,173
ENSG00000126001.15,chr20,35487839,35491346,TSS,True,24,106
ENSG00000126001.15,chr20,35511362,35512165,PAS,True,26,123
ENSG00000197586.12,chr20,25195867,25209848,ES,False,20,110
ENSG00000197586.12,chr20,25218614,25222837,ES,False,29,108
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,76,118
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,27,137
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,333,790
ENSG00000101161.7,chr20,64027601,64027736,TSS,True,679,767
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,28,159
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,129,156
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,34,141
ENSG00000125826.20,chr20,408028,408779,TSS,True,77,190
ENSG00000125826.20,chr20,419552,419731,TSS,True,107,119
ENSG00000125826.20,chr20,410411,410764,PAS,False,83,117
ENSG00000125826.20,chr20,430349,432139,PAS,True,73,186
ENSG00000125779.22,chr20,3888920,3889728,TSS,True,18,104
ENSG00000101365.20,chr20,2658522,2658758,IR,False,46,146
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,42,117
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,100,153
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,44,153
ENSG00000101194.17,chr20,62952889,62956764,ES,False,83,101
ENSG00000101194.17,chr20,62956936,62957440,5AS,True,12,115
ENSG00000101194.17,chr20,62962754,62963272,IR,False,41,113
ENSG00000101194.17,chr20,62963369,62963583,IR,True,113,126
ENSG00000101194.17,chr20,62963680,62964227,IR,True,86,126
ENSG00000101194.17,chr20,62966732,62967336,IR,True,108,130
ENSG00000101194.17,chr20,62952541,62952889,TSS,True,54,156
ENSG00000101194.17,chr20,62967336,62969589,PAS,False,26,135
ENSG00000101194.17,chr20,62966702,62969588,PAS,True,113,135
ENSG00000101220.17,chr20,3767662,3767787,TSS,True,29,103
ENSG00000101445.9,chr20,38805692,38805792,TSS,True,169,253
ENSG00000060491.16,chr20,62804789,62805030,TSS,True,67,230
ENSG00000087460.24,chr20,58895684,58903530,ES,False,375,731
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,375,1137
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,350,397
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,390,1833
ENSG00000166913.12,chr20,44885886,44901530,ES,False,525,586
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,166,752
ENSG00000101150.17,chr20,63873816,63882718,ES,False,32,116
ENSG00000215305.9,chr20,2862710,2862806,IR,False,95,106
ENSG00000215305.9,chr20,2840239,2840827,TSS,True,13,113
ENSG00000215440.11,chr20,58692123,58693050,TSS,False,40,120
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,126,193
ENSG00000198276.15,chr20,63940149,63940245,TSS,True,164,193
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,137,193
ENSG00000132670.20,chr20,2873455,2873760,TSS,True,17,101
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,27,108
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,94,108
ENSG00000101336.13,chr20,32052178,32052486,TSS,True,20,118
ENSG00000125901.5,chr20,3046020,3046280,TSS,False,22,116
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,615,1566
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,1042,1566
ENSG00000101412.12,chr20,33676979,33677104,IR,True,79,100
ENSG00000101412.12,chr20,33675677,33676979,PAS,False,21,100
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,49,193
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,164,193
ENSG00000198171.12,chr20,3204536,3204692,TSS,False,11,109
ENSG00000101199.12,chr20,63272778,63272920,TSS,True,69,177
ENSG00000125877.12,chr20,3209463,3209617,TSS,True,89,144
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,127,151
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,113,151
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,123,151
ENSG00000101158.13,chr20,58993675,58994109,5AS,False,27,163
ENSG00000101158.13,chr20,58981207,58981369,TSS,True,51,199
ENSG00000101158.13,chr20,58994641,58995133,PAS,True,29,196
ENSG00000101152.10,chr20,63895093,63895323,TSS,False,101,114
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,77,114
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,23,183
ENSG00000100997.18,chr20,25390512,25390909,TSS,True,28,208
ENSG00000244462.7,chr20,35664759,35664906,TSS,True,56,131
ENSG00000132792.18,chr20,37694012,37694152,TSS,True,27,185
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,14,112
ENSG00000125970.11,chr20,34073635,34075873,ES,False,71,389
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,53,423
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,26,106
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,103,142
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,101,142
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,89,142
ENSG00000101474.11,chr20,24964022,24969525,ES,True,11,107
ENSG00000101474.11,chr20,24992593,24992782,TSS,True,23,125
ENSG00000177410.12,chr20,49278601,49278716,TSS,True,25,103
ENSG00000177410.12,chr20,49289044,49289260,PAS,False,14,102
ENSG00000101265.15,chr20,4823556,4823746,TSS,False,59,107
ENSG00000101265.15,chr20,4823314,4823508,TSS,True,94,107
ENSG00000197114.11,chr20,63708001,63708118,TSS,True,74,125
ENSG00000197114.11,chr20,63708034,63708188,TSS,True,97,125
ENSG00000101444.12,chr20,34280263,34281165,PAS,True,22,205
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,55,213
ENSG00000101444.12,chr20,34292357,34292860,TSS,True,181,212
ENSG00000124214.19,chr20,49113337,49114893,PAS,True,15,132
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,107,127
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,74,141
ENSG00000124214.19,chr20,49153932,49154076,TSS,False,122,141
ENSG00000101290.13,chr20,5126835,5127149,TSS,True,20,105
ENSG00000132646.10,chr20,5119577,5120011,TSS,True,32,309
ENSG00000198900.5,chr20,41028787,41029100,TSS,False,45,158
ENSG00000198900.5,chr20,41081164,41081249,PAS,True,81,127
ENSG00000198900.5,chr20,41123194,41124491,PAS,False,77,147
ENSG00000198900.5,chr20,41076170,41076274,PAS,True,107,120
ENSG00000089006.16,chr20,17941596,17942407,PAS,True,73,211
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,142,212
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,144,212
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,37,155
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,29,143
ENSG00000101017.13,chr20,46118248,46118394,TSS,True,68,458
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,192,593
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,198,599
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,461,653
ENSG00000125835.18,chr20,2470687,2470835,TSS,True,67,653
ENSG00000168036.17,chr3,41239354,41239659,IR,False,51,111
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,64,119
ENSG00000168036.17,chr3,41239354,41239818,IR,False,64,124
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,49,191
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,134,185
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,126,185
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,127,191
ENSG00000145191.13,chr3,184143142,184143441,IR,False,162,182
ENSG00000138495.6,chr3,119677203,119677415,TSS,True,84,305
ENSG00000138495.6,chr3,119675144,119675234,TSS,True,233,305
ENSG00000214706.10,chr3,50292216,50292628,TSS,True,23,191
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,178,216
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,117,338
ENSG00000163714.17,chr3,143021382,143021472,5AS,False,53,105
ENSG00000163714.17,chr3,143001324,143001673,TSS,True,76,165
ENSG00000163714.17,chr3,143012221,143012353,TSS,False,132,165
ENSG00000163714.17,chr3,143022888,143023064,TSS,True,112,141
ENSG00000163714.17,chr3,143038893,143038960,PAS,True,85,164
ENSG00000163714.17,chr3,143056311,143060546,PAS,True,121,164
ENSG00000163714.17,chr3,143016841,143016975,PAS,True,110,128
ENSG00000114353.16,chr3,50236157,50236453,TSS,True,58,381
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,402,503
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,125,503
ENSG00000078081.7,chr3,183122202,183124214,PAS,True,17,115
ENSG00000078081.7,chr3,183162606,183162761,TSS,True,49,122
ENSG00000078081.7,chr3,183152374,183152504,TSS,True,103,116
ENSG00000078081.7,chr3,183153681,183154231,TSS,True,94,116
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,141,573
ENSG00000162244.11,chr3,51995424,51995470,TSS,True,501,573
ENSG00000163719.19,chr3,9689082,9701789,ES,False,60,247
ENSG00000163719.19,chr3,9690143,9701789,ES,False,72,178
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,23,103
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,89,103
ENSG00000173473.10,chr3,47585268,47588306,PAS,True,162,230
ENSG00000173473.10,chr3,47636021,47636136,PAS,True,104,216
ENSG00000173473.10,chr3,47781602,47781940,TSS,True,102,287
ENSG00000184432.9,chr3,139383435,139389547,ES,False,191,225
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,39,246
ENSG00000184432.9,chr3,139369483,139369544,PAS,True,206,243
ENSG00000073849.14,chr3,187021854,187022004,TSS,True,144,189
ENSG00000068745.14,chr3,48688002,48688773,PAS,False,13,103
ENSG00000068745.14,chr3,48717156,48717303,TSS,False,32,109
ENSG00000068745.14,chr3,48695089,48695424,TSS,True,91,109
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,40,215
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,87,250
ENSG00000180914.10,chr3,8767265,8767866,TSS,True,45,116
ENSG00000180914.10,chr3,8769230,8769609,TSS,True,99,116
ENSG00000178035.11,chr3,49024578,49024658,IR,False,189,211
ENSG00000178035.11,chr3,49024802,49024895,IR,False,189,211
ENSG00000178035.11,chr3,49025269,49026323,IR,True,184,205
ENSG00000178035.11,chr3,49026419,49026518,IR,True,188,209
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,24,233
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,65,233
ENSG00000150995.19,chr3,4757517,4758126,TSS,True,58,104
ENSG00000150995.19,chr3,4846138,4847506,PAS,True,21,110
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,36,358
ENSG00000181788.3,chr3,150762432,150763170,TSS,True,29,136
ENSG00000017260.19,chr3,130975488,130980581,ES,False,22,114
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,69,128
ENSG00000017260.19,chr3,130850511,130850928,TSS,True,74,128
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,42,123
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,97,127
ENSG00000114650.19,chr3,47413682,47414099,PAS,True,11,103
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,64,110
ENSG00000233276.4,chr3,49358026,49358325,TSS,True,131,519
ENSG00000164062.12,chr3,49674413,49674488,IR,False,190,214
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,74,268
ENSG00000163605.14,chr3,73065141,73065396,IR,True,136,159
ENSG00000163605.14,chr3,73065396,73069202,PAS,False,34,170
ENSG00000163605.14,chr3,73064851,73069199,PAS,True,145,168
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,147,317
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,256,317
ENSG00000161217.11,chr3,196287614,196287930,TSS,True,87,104
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,142,220
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,300,400
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,342,398
ENSG00000114867.20,chr3,184323173,184323593,TSS,True,341,396
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,87,386
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,238,316
ENSG00000077097.15,chr3,25645455,25664228,3AS,False,233,265
ENSG00000077097.15,chr3,25597982,25598477,PAS,True,79,297
ENSG00000077097.15,chr3,25628845,25628952,PAS,True,227,279
ENSG00000077097.15,chr3,25664228,25664966,TSS,True,32,299
ENSG00000114503.10,chr3,196939432,196942425,5AS,False,128,147
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,63,191
ENSG00000114503.10,chr3,196942369,196942574,TSS,False,165,184
ENSG00000114023.15,chr3,122384141,122384299,TSS,True,54,143
ENSG00000114686.8,chr3,131502729,131502986,TSS,True,27,213
ENSG00000163870.15,chr3,127571262,127573788,PAS,True,18,116
ENSG00000163870.15,chr3,127590409,127591092,TSS,True,43,115
ENSG00000163870.15,chr3,127590882,127591122,TSS,True,102,115
ENSG00000114125.13,chr3,141738509,141743508,5AS,False,11,104
ENSG00000114125.13,chr3,141738225,141738516,TSS,True,20,118
ENSG00000114125.13,chr3,141738234,141738509,TSS,True,104,118
ENSG00000247596.8,chr3,52238991,52239180,TSS,True,17,168
ENSG00000134086.7,chr3,10141734,10142187,TSS,True,14,107
ENSG00000134086.7,chr3,10149786,10152060,PAS,True,17,100
ENSG00000113810.15,chr3,160399749,160400821,IR,False,89,111
ENSG00000113810.15,chr3,160399287,160399749,TSS,True,47,142
ENSG00000113810.15,chr3,160399287,160400965,TSS,True,125,142
ENSG00000113810.15,chr3,160416250,160416403,PAS,True,28,134
ENSG00000114013.15,chr3,122055328,122055503,TSS,True,83,111
ENSG00000114013.15,chr3,122077785,122078045,TSS,True,72,108
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,59,212
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,55,250
ENSG00000144895.11,chr3,150546565,150546830,TSS,True,25,145
ENSG00000180370.10,chr3,196739786,196740157,TSS,False,32,100
ENSG00000198836.9,chr3,193617285,193618868,ES,False,103,139
ENSG00000198836.9,chr3,193618936,193631611,ES,False,59,148
ENSG00000198836.9,chr3,193593043,193593409,TSS,True,17,165
ENSG00000181061.13,chr3,42804435,42804526,TSS,True,20,189
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,35,234
ENSG00000114030.12,chr3,122496570,122514874,5AS,False,13,121
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,31,137
ENSG00000240682.9,chr3,129160972,129161345,TSS,True,29,101
ENSG00000170248.14,chr3,33798568,33798937,TSS,True,48,138
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,28,239
ENSG00000168268.10,chr3,52533505,52533816,TSS,True,28,148
ENSG00000131368.7,chr3,15050836,15052633,PAS,True,18,110
ENSG00000131368.7,chr3,15065060,15065345,TSS,True,18,126
ENSG00000171148.13,chr3,9792215,9792765,TSS,True,32,106
ENSG00000171148.13,chr3,9785315,9785365,TSS,True,85,105
ENSG00000114648.11,chr3,47282623,47283094,TSS,True,27,119
ENSG00000114648.11,chr3,47343554,47346816,PAS,True,36,100
ENSG00000177479.19,chr3,48922811,48927461,ES,False,103,130
ENSG00000177479.19,chr3,48927813,48961611,ES,False,105,117
ENSG00000177479.19,chr3,48927461,48928671,PAS,True,144,164
ENSG00000177479.19,chr3,48983198,48985541,PAS,True,38,175
ENSG00000010256.10,chr3,48609551,48609668,TSS,True,205,850
ENSG00000010256.10,chr3,48600679,48602297,TSS,True,707,846
ENSG00000067560.10,chr3,49411819,49412221,TSS,True,79,622
ENSG00000114767.6,chr3,51933422,51933599,PAS,False,20,123
ENSG00000114767.6,chr3,51941780,51941987,TSS,False,24,123
ENSG00000163931.15,chr3,53255835,53256068,TSS,True,109,546
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,24,144
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,146,170
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,49,170
ENSG00000060971.17,chr3,38125881,38126161,IR,False,106,119
ENSG00000060971.17,chr3,38125881,38126509,ES,False,29,124
ENSG00000060971.17,chr3,38126341,38126509,IR,False,90,116
ENSG00000060971.17,chr3,38129388,38131925,ES,False,17,148
ENSG00000060971.17,chr3,38136864,38137291,TSS,True,26,172
ENSG00000170860.3,chr3,14178779,14178881,TSS,False,157,290
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,266,322
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,147,313
ENSG00000163932.13,chr3,53161428,53178403,ES,False,256,349
ENSG00000163932.13,chr3,53160859,53161428,TSS,True,57,408
ENSG00000073111.13,chr3,127598314,127598472,TSS,True,224,979
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,212,313
ENSG00000074416.14,chr3,127822308,127823542,TSS,True,276,313
ENSG00000074416.14,chr3,127735704,127736455,TSS,False,268,304
ENSG00000171109.18,chr3,179347690,179347810,TSS,True,70,105
ENSG00000171109.18,chr3,179386533,179386629,TSS,True,45,103
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,78,154
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,98,156
ENSG00000152601.17,chr3,152445539,152447619,ES,False,107,122
ENSG00000152601.17,chr3,152268772,152269092,TSS,True,111,159
ENSG00000152601.17,chr3,152269086,152269407,TSS,False,141,159
ENSG00000152601.17,chr3,152299273,152300367,TSS,True,110,154
ENSG00000152601.17,chr3,152462384,152465786,PAS,True,21,156
ENSG00000163938.16,chr3,52685651,52686105,TSS,True,58,259
ENSG00000182606.14,chr3,42013600,42014117,TSS,False,84,100
ENSG00000154822.17,chr3,16884740,16885366,TSS,False,12,112
ENSG00000114316.12,chr3,49310737,49324701,ES,False,44,133
ENSG00000114316.12,chr3,49275519,49278451,PAS,True,28,169
ENSG00000114316.12,chr3,49339923,49340691,TSS,True,21,173
ENSG00000232112.3,chr3,48440256,48440312,TSS,False,127,862
ENSG00000144848.10,chr3,112561456,112562287,TSS,True,30,154
ENSG00000144848.10,chr3,112534268,112534287,TSS,True,126,154
ENSG00000198843.12,chr3,150603287,150603499,TSS,False,35,245
ENSG00000091527.15,chr3,133586722,133587161,3AS,False,24,178
ENSG00000091527.15,chr3,133586722,133587895,3AS,False,197,375
ENSG00000091527.15,chr3,133586722,133588352,3AS,False,55,429
ENSG00000091527.15,chr3,133573597,133574284,TSS,True,95,532
ENSG00000091527.15,chr3,133587895,133590261,PAS,True,273,471
ENSG00000091527.15,chr3,133587158,133590270,PAS,True,317,471
ENSG00000091527.15,chr3,133588352,133590260,PAS,False,414,471
ENSG00000134107.4,chr3,4979426,4979798,TSS,True,83,171
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,467,651
ENSG00000169714.16,chr3,129171280,129171445,3AS,False,165,184
ENSG00000169714.16,chr3,129171508,129171633,3AS,False,32,311
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,320,617
ENSG00000169714.16,chr3,129183775,129183946,TSS,True,85,734
ENSG00000196776.15,chr3,108047292,108051938,ES,False,115,145
ENSG00000196776.15,chr3,108090862,108091068,TSS,True,45,202
ENSG00000144736.13,chr3,72848197,72848473,TSS,True,23,103
ENSG00000114480.12,chr3,81489698,81490463,PAS,True,25,247
ENSG00000093167.17,chr3,37176059,37176751,TSS,True,16,100
ENSG00000114054.13,chr3,136250319,136250558,TSS,True,61,251
ENSG00000114054.13,chr3,136327174,136327255,TSS,True,204,250
ENSG00000172936.13,chr3,38138620,38139028,TSS,True,21,166
ENSG00000168291.12,chr3,58433767,58433851,TSS,True,41,155
ENSG00000114416.17,chr3,180912460,180912736,TSS,True,12,115
ENSG00000114416.17,chr3,180970157,180973990,PAS,True,90,110
ENSG00000114416.17,chr3,180976121,180978044,PAS,True,34,113
ENSG00000023330.14,chr3,52198255,52199209,ES,False,160,183
ENSG00000023330.14,chr3,52198085,52198255,TSS,True,34,240
ENSG00000065518.7,chr3,120596331,120596539,TSS,True,33,164
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,142,193
ENSG00000156976.16,chr3,186784696,186785882,ES,False,69,187
ENSG00000156976.16,chr3,186785101,186785882,IR,False,120,134
ENSG00000156976.16,chr3,186787584,186787802,IR,False,184,209
ENSG00000156976.16,chr3,186787882,186788309,IR,False,88,128
ENSG00000156976.16,chr3,186787882,186789124,ES,False,83,132
ENSG00000156976.16,chr3,186787882,186789124,3AS,True,83,122
ENSG00000156976.16,chr3,186787882,186789124,IR,False,83,117
ENSG00000156976.16,chr3,186788420,186789124,IR,False,29,102
ENSG00000156976.16,chr3,186783556,186783639,TSS,True,22,216
ENSG00000156976.16,chr3,186789124,186789901,PAS,True,76,212
ENSG00000156976.16,chr3,186788309,186789901,PAS,False,173,212
