gene,chr,start,end,splice_type,novel,mammary_epithelial_cell_ENCFF903XBV_in_cov,mammary_epithelial_cell_ENCFF903XBV_total_cov
ENSG00000001497.16,chrX,65532630,65534479,ES,False,38,126
ENSG00000147010.17,chrX,19887306,19887702,TSS,True,197,227
ENSG00000147010.17,chrX,19670861,19670970,TSS,False,58,227
ENSG00000179222.17,chrX,51803012,51803117,TSS,False,252,320
ENSG00000179222.17,chrX,51893605,51893755,TSS,True,134,320
ENSG00000068438.14,chrX,48481715,48482408,3AS,False,98,333
ENSG00000068438.14,chrX,48482794,48482985,IR,False,249,287
ENSG00000068438.14,chrX,48476137,48476396,TSS,True,235,529
ENSG00000068438.14,chrX,48485735,48486364,PAS,True,55,342
ENSG00000068438.14,chrX,48482596,48483440,PAS,True,288,340
ENSG00000180964.16,chrX,103254017,103255077,ES,False,18,153
ENSG00000180964.16,chrX,103255077,103255176,TSS,True,59,212
ENSG00000131828.13,chrX,19343890,19344094,TSS,True,129,457
ENSG00000184216.13,chrX,154013343,154014041,3AS,False,25,194
ENSG00000184216.13,chrX,154019598,154019676,IR,False,144,174
ENSG00000184216.13,chrX,154019676,154019950,TSS,True,100,244
ENSG00000184216.13,chrX,154019430,154020505,TSS,True,214,244
ENSG00000101940.17,chrX,48598037,48598750,3AS,False,28,192
ENSG00000101940.17,chrX,48597474,48597614,TSS,False,138,209
ENSG00000101940.17,chrX,48597505,48598037,TSS,True,92,209
ENSG00000147155.10,chrX,48521791,48521907,TSS,True,1015,1614
ENSG00000203950.6,chrX,135051368,135051916,IR,False,122,217
ENSG00000203950.6,chrX,135050931,135051368,PAS,False,100,222
ENSG00000203950.6,chrX,135051916,135052148,TSS,True,95,222
ENSG00000102312.21,chrX,48509103,48509783,3AS,False,85,104
ENSG00000102312.21,chrX,48509956,48511365,3AS,False,62,133
ENSG00000102312.21,chrX,48508944,48509103,TSS,True,193,324
ENSG00000102312.21,chrX,48512901,48514365,TSS,True,167,324
ENSG00000078061.12,chrX,47561150,47561251,TSS,True,23,119
ENSG00000102038.15,chrX,129447233,129448332,3AS,True,80,113
ENSG00000102038.15,chrX,129492093,129496749,ES,False,19,120
ENSG00000102038.15,chrX,129446400,129447233,PAS,True,38,128
ENSG00000102038.15,chrX,129446401,129447301,PAS,True,92,128
ENSG00000185825.16,chrX,153723288,153723827,5AS,True,39,215
ENSG00000185825.16,chrX,153723288,153724015,5AS,False,34,250
ENSG00000185825.16,chrX,153724333,153724437,TSS,False,524,1612
ENSG00000185825.16,chrX,153723507,153724354,TSS,True,1437,1612
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,428,537
ENSG00000130985.16,chrX,47205083,47206444,TSS,True,442,537
ENSG00000130985.16,chrX,47209802,47210123,TSS,True,445,535
ENSG00000068394.10,chrX,49123546,49123926,TSS,False,264,356
ENSG00000102309.12,chrX,72181828,72196784,ES,True,27,112
ENSG00000022267.16,chrX,136147446,136147628,TSS,True,22,140
ENSG00000169100.13,chrX,1391898,1392911,TSS,True,1102,1906
ENSG00000102103.15,chrX,48898014,48898491,5AS,False,25,135
ENSG00000102103.15,chrX,48898082,48898491,5AS,False,96,110
ENSG00000102103.15,chrX,48897905,48898082,TSS,True,63,159
ENSG00000102103.15,chrX,48897905,48898014,TSS,True,134,159
ENSG00000102024.17,chrX,115561106,115561260,TSS,True,403,891
ENSG00000102024.17,chrX,115593273,115593632,TSS,True,536,890
ENSG00000102316.16,chrX,54815690,54815880,IR,True,201,230
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,179,239
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,172,239
ENSG00000102316.16,chrX,54807747,54809376,TSS,True,196,239
ENSG00000102316.16,chrX,54809019,54809223,TSS,True,192,239
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,30,239
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,208,235
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,36,269
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,49,281
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,245,281
ENSG00000130741.10,chrX,24054665,24055037,TSS,True,96,408
ENSG00000090776.5,chrX,68828969,68829904,TSS,False,81,390
ENSG00000181704.11,chrX,68498563,68499123,TSS,True,24,116
ENSG00000005022.5,chrX,119468423,119468626,TSS,True,1224,2089
ENSG00000147123.10,chrX,47142440,47142613,5AS,False,229,297
ENSG00000204272.12,chrX,56729224,56729589,TSS,True,38,226
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,345,925
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,583,916
ENSG00000071859.14,chrX,154444103,154444346,TSS,True,19,120
ENSG00000071859.14,chrX,154444168,154444909,TSS,False,107,120
ENSG00000225470.7,chrX,74004269,74007686,PAS,True,41,112
ENSG00000225470.7,chrX,73946998,73947703,PAS,True,72,108
ENSG00000068308.13,chrX,48956976,48958381,TSS,True,41,102
ENSG00000157514.16,chrX,107716689,107717062,TSS,True,26,123
ENSG00000126903.15,chrX,154490306,154490655,TSS,True,47,120
ENSG00000147403.16,chrX,154398376,154398542,TSS,True,364,2574
ENSG00000166681.13,chrX,103377106,103377509,3AS,False,465,569
ENSG00000166681.13,chrX,103377462,103378077,PAS,True,478,588
ENSG00000166681.13,chrX,103377509,103378075,PAS,True,113,588
ENSG00000102317.17,chrX,48574435,48574573,TSS,True,74,422
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,294,361
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,75,342
ENSG00000147274.14,chrX,136880596,136880778,TSS,True,42,363
ENSG00000243279.3,chrX,49073808,49074009,TSS,True,32,147
ENSG00000197021.8,chrX,149928608,149930081,PAS,False,96,107
ENSG00000197021.8,chrX,149931209,149932767,PAS,True,13,107
ENSG00000197021.8,chrX,149938192,149938726,TSS,True,35,107
ENSG00000197021.8,chrX,149938141,149938872,TSS,True,93,107
ENSG00000123178.14,chr13,49936129,49936469,TSS,True,65,231
ENSG00000123178.14,chr13,49931017,49931133,TSS,True,181,230
ENSG00000244754.8,chr13,32513570,32518003,PAS,True,53,113
ENSG00000244754.8,chr13,32526818,32527532,PAS,True,87,110
ENSG00000244754.8,chr13,32533539,32537027,PAS,True,84,105
ENSG00000244754.8,chr13,32538777,32539168,TSS,True,83,114
ENSG00000244754.8,chr13,32538682,32538816,TSS,True,89,114
ENSG00000244754.8,chr13,32538617,32538797,TSS,True,68,114
ENSG00000122026.10,chr13,27251307,27251585,TSS,False,58,166
ENSG00000134905.16,chr13,110640020,110641608,PAS,True,28,143
ENSG00000188342.11,chr13,45120460,45120721,TSS,False,63,320
ENSG00000185896.10,chr13,113297092,113297495,TSS,False,58,108
ENSG00000139496.15,chr13,25301530,25301880,TSS,True,110,164
ENSG00000198176.12,chr13,113636700,113640119,ES,True,45,386
ENSG00000198176.12,chr13,113637884,113640119,5AS,True,71,335
ENSG00000198176.12,chr13,113584673,113584888,TSS,True,96,441
ENSG00000198176.12,chr13,113640119,113641486,PAS,True,50,436
ENSG00000065150.18,chr13,97976125,97976786,TSS,True,23,105
ENSG00000136146.14,chr13,48090418,48095059,5AS,False,64,187
ENSG00000136146.14,chr13,48053322,48053491,PAS,False,152,191
ENSG00000136146.14,chr13,48075954,48077311,PAS,True,41,189
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,69,191
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,127,191
ENSG00000150403.17,chr13,113539507,113548302,ES,True,24,161
ENSG00000150403.17,chr13,113549424,113550233,PAS,True,25,194
ENSG00000120686.11,chr13,38349813,38349921,TSS,True,170,525
ENSG00000130177.15,chr13,114272481,114272563,IR,False,38,110
ENSG00000130177.15,chr13,114272563,114272744,PAS,True,72,110
ENSG00000130177.15,chr13,114272183,114272742,PAS,True,42,110
ENSG00000183087.14,chr13,113863832,113864108,TSS,True,151,985
ENSG00000133104.13,chr13,36346224,36346505,TSS,False,106,166
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,95,166
ENSG00000136158.11,chr13,80340621,80341335,TSS,False,34,162
ENSG00000173141.4,chr13,21176644,21176717,TSS,False,32,301
ENSG00000173141.4,chr13,21176911,21177512,PAS,False,38,300
ENSG00000134882.15,chr13,99200747,99200939,TSS,False,36,196
ENSG00000134884.14,chr13,106557131,106559431,IR,False,140,182
ENSG00000139842.14,chr13,113208746,113209775,TSS,True,29,217
ENSG00000139842.14,chr13,113263486,113267108,PAS,True,45,213
ENSG00000139842.14,chr13,113229641,113231176,PAS,True,167,198
ENSG00000132963.7,chr13,28659093,28659187,TSS,False,3115,4336
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,125,1153
ENSG00000186184.17,chr13,27622874,27623449,PAS,True,149,256
ENSG00000186184.17,chr13,27665685,27667416,PAS,True,123,269
ENSG00000127870.16,chr13,26222002,26222310,TSS,False,115,180
ENSG00000127870.16,chr13,26221781,26222313,TSS,True,107,180
ENSG00000123179.13,chr13,49661208,49691253,ES,False,15,114
ENSG00000136167.13,chr13,46182110,46182296,TSS,True,230,1493
ENSG00000120694.19,chr13,31161475,31162017,TSS,False,54,333
ENSG00000102572.14,chr13,98576744,98577497,TSS,True,43,170
ENSG00000139668.8,chr13,51584075,51584824,TSS,True,41,134
ENSG00000139668.8,chr13,51576961,51577090,TSS,True,116,134
ENSG00000139668.8,chr13,51759739,51766799,PAS,False,31,125
ENSG00000102710.19,chr13,37045373,37047534,3AS,False,79,104
ENSG00000102710.19,chr13,37047936,37051487,ES,False,19,105
ENSG00000102710.19,chr13,37009310,37009809,PAS,True,16,111
ENSG00000102710.19,chr13,37059558,37059735,TSS,True,17,112
ENSG00000139514.12,chr13,29595415,29595780,TSS,False,73,113
ENSG00000122642.10,chr7,32957392,32957794,TSS,True,32,303
ENSG00000106635.7,chr7,73540052,73552166,ES,False,21,195
ENSG00000106635.7,chr7,73552242,73557486,ES,False,172,192
ENSG00000132432.13,chr7,54759157,54759235,TSS,True,105,798
ENSG00000106462.10,chr7,148884163,148884694,TSS,True,127,167
ENSG00000172336.4,chr7,100706072,100706304,TSS,False,29,140
ENSG00000169902.14,chr7,66356871,66359894,3AS,True,101,125
ENSG00000169902.14,chr7,66205171,66205522,TSS,True,63,135
ENSG00000169902.14,chr7,66356671,66356871,TSS,True,81,134
ENSG00000169902.14,chr7,66359894,66360442,PAS,True,29,130
ENSG00000169902.14,chr7,66358798,66360444,PAS,True,116,130
ENSG00000105993.14,chr7,157336847,157337144,TSS,True,66,653
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,152,641
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,496,645
ENSG00000106305.9,chr7,6009378,6015145,5AS,True,26,233
ENSG00000106305.9,chr7,6009232,6009498,TSS,True,32,245
ENSG00000106305.9,chr7,6009229,6009378,TSS,True,215,245
ENSG00000006453.13,chr7,98304195,98304279,TSS,True,92,109
ENSG00000006453.13,chr7,98400801,98401204,TSS,False,36,113
ENSG00000006625.17,chr7,30498938,30504568,ES,False,44,177
ENSG00000166508.17,chr7,100101263,100101908,TSS,False,34,305
ENSG00000106009.15,chr7,2547478,2554304,ES,True,111,124
ENSG00000106009.15,chr7,2537797,2538764,PAS,True,15,149
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,118,152
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,65,152
ENSG00000178234.12,chr7,152025884,152094189,ES,False,81,103
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,37,191
ENSG00000136261.14,chr7,16646288,16665436,5AS,False,161,190
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,37,200
ENSG00000136261.14,chr7,16646140,16646304,TSS,True,170,200
ENSG00000122566.21,chr7,26190460,26191055,5AS,True,27,162
ENSG00000122566.21,chr7,26190460,26192494,ES,True,62,206
ENSG00000122566.21,chr7,26191128,26192494,IR,False,142,164
ENSG00000122566.21,chr7,26197732,26200571,ES,False,561,647
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,1187,1412
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,243,1362
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,761,1412
ENSG00000122566.21,chr7,26192494,26192579,TSS,True,799,1408
ENSG00000127990.17,chr7,94628359,94655989,ES,False,12,112
ENSG00000127990.17,chr7,94655989,94656208,TSS,True,13,125
ENSG00000133606.10,chr7,140453050,140454729,PAS,True,35,198
ENSG00000133606.10,chr7,140456185,140456866,PAS,True,164,198
ENSG00000172354.9,chr7,100673581,100673923,TSS,True,326,479
ENSG00000172354.9,chr7,100678157,100678299,TSS,True,241,479
ENSG00000263001.5,chr7,74716950,74728785,ES,False,64,136
ENSG00000263001.5,chr7,74758855,74759547,IR,False,105,137
ENSG00000263001.5,chr7,74657007,74658068,TSS,True,16,156
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,48,153
ENSG00000263001.5,chr7,74758779,74760692,PAS,True,120,153
ENSG00000105849.5,chr7,19708762,19709036,TSS,False,34,106
ENSG00000105849.5,chr7,19700071,19700178,TSS,True,86,106
ENSG00000005020.12,chr7,26864362,26864741,TSS,True,22,125
ENSG00000106105.13,chr7,30594778,30595143,TSS,True,94,711
ENSG00000170632.13,chr7,103075411,103083681,ES,False,130,185
ENSG00000170632.13,chr7,103086764,103097276,ES,False,49,182
ENSG00000158604.14,chr7,44577896,44579628,PAS,False,20,134
ENSG00000158604.14,chr7,44577900,44581239,PAS,True,115,134
ENSG00000158604.14,chr7,44582046,44582249,TSS,True,19,145
ENSG00000232956.8,chr7,44984046,44984356,IR,False,131,152
ENSG00000106028.10,chr7,141738410,141739123,5AS,False,273,542
ENSG00000106028.10,chr7,141738503,141739123,5AS,False,144,269
ENSG00000106028.10,chr7,141738575,141739123,5AS,False,88,124
ENSG00000106028.10,chr7,141738327,141738410,TSS,True,284,557
ENSG00000106028.10,chr7,141738349,141738503,TSS,True,412,557
ENSG00000106028.10,chr7,141738391,141738575,TSS,True,469,557
ENSG00000175600.15,chr7,40815665,40815803,TSS,True,49,459
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,56,538
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,593,1217
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,735,1217
ENSG00000005486.16,chr7,75879260,75881828,ES,False,204,267
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,393,500
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,332,502
ENSG00000146648.17,chr7,55018819,55019365,TSS,True,184,229
ENSG00000146963.17,chr7,139360322,139376061,ES,False,267,304
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,56,315
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,266,315
ENSG00000090263.15,chr7,141010617,141014910,3AS,False,18,157
ENSG00000090263.15,chr7,141014910,141014963,TSS,True,45,205
ENSG00000090263.15,chr7,141014550,141014963,TSS,True,169,205
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,81,148
ENSG00000164889.13,chr7,151075605,151075775,TSS,True,100,148
ENSG00000164896.19,chr7,151077027,151077100,IR,False,205,229
ENSG00000164896.19,chr7,151077236,151077309,IR,False,216,247
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,191,225
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,65,260
ENSG00000091073.19,chr7,76461629,76461836,TSS,True,72,124
ENSG00000091073.19,chr7,76482506,76483147,TSS,True,104,124
ENSG00000274523.4,chr7,75073413,75073871,TSS,True,20,141
ENSG00000160917.14,chr7,99452440,99454040,3AS,False,60,100
ENSG00000160917.14,chr7,99438683,99439185,TSS,True,16,120
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,35,310
ENSG00000106290.14,chr7,100113954,100114083,5AS,False,14,137
ENSG00000106290.14,chr7,100114268,100119328,5AS,False,27,128
ENSG00000106290.14,chr7,100119328,100119365,TSS,True,125,154
ENSG00000106290.14,chr7,100119203,100119373,TSS,True,64,154
ENSG00000239789.5,chr7,55951930,55953178,5AS,True,109,134
ENSG00000239789.5,chr7,55951845,55951930,TSS,False,60,171
ENSG00000239789.5,chr7,55951915,55951948,TSS,True,146,171
ENSG00000239789.5,chr7,55953176,55953318,TSS,True,143,171
ENSG00000154710.17,chr7,66740792,66771882,ES,False,76,103
ENSG00000154710.17,chr7,66775393,66795510,ES,False,13,109
ENSG00000154710.17,chr7,66682097,66682258,TSS,False,119,178
ENSG00000154710.17,chr7,66740658,66740792,TSS,True,18,123
ENSG00000154710.17,chr7,66808885,66811464,PAS,True,59,172
ENSG00000164597.13,chr7,107563802,107564554,TSS,True,15,128
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,62,210
ENSG00000075790.10,chr7,107621629,107623317,PAS,True,188,215
ENSG00000105854.12,chr7,95411743,95412311,3AS,False,22,179
ENSG00000009335.17,chr7,157138877,157139338,TSS,True,40,162
ENSG00000009335.17,chr7,157267584,157269373,PAS,True,28,142
ENSG00000009335.17,chr7,157216866,157218448,PAS,True,121,139
ENSG00000243554.1,chr7,97966977,97969769,ES,True,17,119
ENSG00000243554.1,chr7,97966082,97966977,PAS,True,28,146
ENSG00000243554.1,chr7,97972134,97972358,TSS,False,21,146
ENSG00000214253.8,chr7,101244959,101245094,TSS,False,26,217
ENSG00000128595.16,chr7,128748804,128758870,ME,False,213,851
ENSG00000136238.17,chr7,6392041,6400125,ES,False,1045,1221
ENSG00000146535.13,chr7,2843852,2844342,TSS,False,18,138
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,553,872
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,611,929
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,376,929
ENSG00000196453.7,chr7,149460029,149460604,TSS,True,46,100
ENSG00000225648.5,chr7,72829783,72831601,ES,False,67,137
ENSG00000164649.19,chr7,21908507,21916753,ES,False,19,119
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,35,100
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,25,110
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,40,114
ENSG00000087087.19,chr7,100887317,100887513,TSS,True,90,114
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,101,267
ENSG00000188186.10,chr7,100148962,100149053,TSS,True,234,267
ENSG00000188186.10,chr7,100149032,100149579,TSS,True,219,267
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,27,196
ENSG00000164828.17,chr7,816673,838797,ES,False,33,118
ENSG00000164828.17,chr7,849603,851383,ES,False,15,108
ENSG00000164828.17,chr7,852667,852809,IR,False,88,107
ENSG00000164828.17,chr7,852667,852812,3AS,False,24,112
ENSG00000164828.17,chr7,815868,816673,TSS,True,1048,1166
ENSG00000013374.16,chr7,151341680,151341846,TSS,False,33,102
ENSG00000013374.16,chr7,151341779,151341965,TSS,True,91,102
ENSG00000160813.6,chr7,100435533,100435630,IR,True,144,169
ENSG00000160813.6,chr7,100435533,100435847,ES,False,19,140
ENSG00000160813.6,chr7,100435767,100435847,IR,False,122,169
ENSG00000160813.6,chr7,100436064,100436140,IR,True,129,188
ENSG00000160813.6,chr7,100435281,100435533,PAS,True,25,188
ENSG00000160813.6,chr7,100436140,100436535,TSS,False,59,188
ENSG00000160813.6,chr7,100435847,100436477,TSS,True,157,188
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,54,390
ENSG00000122641.10,chr7,41685113,41690542,PAS,True,106,219
ENSG00000122641.10,chr7,41700494,41700517,PAS,True,124,219
ENSG00000122641.10,chr7,41703004,41703111,TSS,True,61,265
ENSG00000117868.15,chr7,158749723,158759485,ES,False,59,132
ENSG00000117868.15,chr7,158829088,158829628,TSS,True,18,147
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,104,641
ENSG00000006451.7,chr7,39623552,39623825,TSS,True,56,120
ENSG00000159840.15,chr7,143381409,143381559,3AS,True,189,370
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,346,718
ENSG00000106636.7,chr7,44200964,44201239,TSS,True,27,145
ENSG00000070669.16,chr7,97872350,97872508,TSS,True,367,561
ENSG00000070669.16,chr7,97858277,97858404,TSS,False,213,561
ENSG00000075618.17,chr7,5592808,5593768,TSS,False,73,155
ENSG00000133612.18,chr7,151113570,151115641,TSS,False,76,193
ENSG00000133612.18,chr7,151143736,151144453,PAS,True,112,190
ENSG00000133612.18,chr7,151122724,151123639,PAS,True,82,166
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,73,132
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,115,132
ENSG00000127948.15,chr7,75981955,75982322,TSS,True,105,132
ENSG00000186480.12,chr7,155302846,155308240,ES,False,155,186
ENSG00000186480.12,chr7,155297782,155297959,TSS,True,32,202
ENSG00000062582.13,chr7,43869376,43869456,IR,False,273,312
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,56,329
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,290,329
ENSG00000154978.12,chr7,55572270,55572538,TSS,True,22,180
ENSG00000128581.15,chr7,101321670,101321812,TSS,True,78,143
ENSG00000197448.13,chr7,143265092,143265260,IR,False,275,330
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,32,192
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,55,214
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,181,214
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,306,372
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,82,409
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,339,409
ENSG00000106682.14,chr7,74189918,74194740,ES,False,626,755
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,164,906
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,28,189
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,240,612
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,126,726
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,351,717
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,476,717
ENSG00000196262.13,chr7,44798814,44799246,5AS,False,141,234
ENSG00000196262.13,chr7,44798904,44799246,IR,False,93,107
ENSG00000010270.13,chr7,38178420,38207446,ES,False,87,113
ENSG00000085662.13,chr7,134458996,134459151,TSS,True,61,320
