gene,chr,start,end,splice_type,novel,Right_ventricle_myocardium_superior_ENCFF840OVC_in_cov,Right_ventricle_myocardium_superior_ENCFF840OVC_total_cov
ENSG00000133606.10,chr7,140453050,140454729,PAS,True,51,500
ENSG00000133606.10,chr7,140456185,140456866,PAS,True,448,499
ENSG00000106025.8,chr7,120857819,120858146,TSS,True,31,207
ENSG00000158604.14,chr7,44577896,44579628,PAS,False,50,120
ENSG00000158604.14,chr7,44577900,44581239,PAS,True,71,117
ENSG00000003147.18,chr7,8232752,8235909,3AS,False,20,102
ENSG00000003147.18,chr7,8262093,8262410,TSS,True,35,112
ENSG00000003147.18,chr7,8261999,8262204,TSS,True,90,112
ENSG00000154678.16,chr7,31751177,31753553,PAS,True,93,183
ENSG00000154678.16,chr7,31786282,31790259,PAS,True,99,173
ENSG00000154678.16,chr7,32070292,32071007,TSS,True,37,192
ENSG00000122550.17,chr7,23106146,23123776,ES,False,503,608
ENSG00000122550.17,chr7,23105733,23106146,TSS,True,115,724
ENSG00000122550.17,chr7,23105761,23106794,TSS,True,623,724
ENSG00000105974.11,chr7,116526388,116526524,IR,False,42,357
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,716,819
ENSG00000105974.11,chr7,116525191,116525805,TSS,True,494,819
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,504,819
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,50,198
ENSG00000146540.14,chr7,994135,997804,PAS,True,15,137
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,35,136
ENSG00000146540.14,chr7,1138208,1138280,TSS,True,122,138
ENSG00000106617.13,chr7,151595451,151632068,3AS,True,43,141
ENSG00000106617.13,chr7,151632068,151632538,TSS,True,47,160
ENSG00000106617.13,chr7,151735899,151736485,TSS,True,140,161
ENSG00000257923.10,chr7,102170550,102178474,3AS,False,21,104
ENSG00000257923.10,chr7,101815706,101816093,TSS,True,60,150
ENSG00000257923.10,chr7,102283020,102283959,PAS,True,43,148
ENSG00000257923.10,chr7,102248411,102250079,PAS,True,105,123
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,45,230
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,191,230
ENSG00000177706.8,chr7,192009,193804,TSS,False,15,122
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,40,164
ENSG00000164896.19,chr7,151079922,151080436,IR,True,135,155
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,232,372
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,191,438
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,299,438
ENSG00000154415.7,chr7,113918297,113918818,IR,False,19,120
ENSG00000154415.7,chr7,113918214,113919008,TSS,True,35,136
ENSG00000154415.7,chr7,113918818,113919009,TSS,False,116,136
ENSG00000128591.15,chr7,128849578,128850383,ES,False,330,380
ENSG00000128591.15,chr7,128852942,128853621,TSS,True,1025,1264
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,453,1749
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,1327,1749
ENSG00000008256.15,chr7,6272473,6272713,TSS,False,17,102
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,94,765
ENSG00000106290.14,chr7,100119203,100119373,TSS,True,43,103
ENSG00000106290.14,chr7,100118879,100119362,TSS,True,86,103
ENSG00000106290.14,chr7,100113615,100113715,TSS,True,92,103
ENSG00000075790.10,chr7,107579990,107580301,TSS,True,31,277
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,30,275
ENSG00000128595.16,chr7,128748804,128758870,ME,False,145,777
ENSG00000106078.18,chr7,51184199,51190849,ES,False,177,351
ENSG00000106078.18,chr7,51316592,51317116,TSS,True,39,369
ENSG00000177679.15,chr7,76283602,76285614,5AS,True,74,192
ENSG00000177679.15,chr7,76281564,76281802,TSS,True,36,210
ENSG00000146535.13,chr7,2843852,2844342,TSS,False,23,227
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,100,131
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,125,156
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,55,156
ENSG00000164649.19,chr7,21908507,21916753,ES,False,106,306
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,78,201
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,65,169
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,49,174
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,45,175
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,17,138
ENSG00000164828.17,chr7,816673,838797,ES,False,28,208
ENSG00000164828.17,chr7,843520,849519,ES,False,27,235
ENSG00000164828.17,chr7,849603,851383,ES,False,175,212
ENSG00000164828.17,chr7,852667,852812,3AS,False,80,258
ENSG00000164828.17,chr7,815868,816673,TSS,True,80,288
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,36,231
ENSG00000146926.10,chr7,151187451,151187814,TSS,False,83,194
ENSG00000146926.10,chr7,151186814,151187247,TSS,True,127,194
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,27,185
ENSG00000159840.15,chr7,143381409,143381559,3AS,True,116,210
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,72,283
ENSG00000155660.10,chr7,149018991,149019182,TSS,True,102,114
ENSG00000155660.10,chr7,149014903,149015044,TSS,True,102,114
ENSG00000155660.10,chr7,149028320,149028671,TSS,True,29,114
ENSG00000133612.18,chr7,151085870,151087072,TSS,False,37,178
ENSG00000133612.18,chr7,151143736,151144453,PAS,True,85,177
ENSG00000133612.18,chr7,151122724,151123639,PAS,True,91,171
ENSG00000105953.14,chr7,44647759,44666735,ES,False,119,184
ENSG00000105953.14,chr7,44694291,44694423,IR,True,97,129
ENSG00000105953.14,chr7,44606547,44606653,TSS,True,625,796
ENSG00000105953.14,chr7,44681717,44681848,TSS,True,705,793
ENSG00000105953.14,chr7,44693821,44694004,TSS,True,614,793
ENSG00000105953.14,chr7,44694095,44694291,TSS,True,696,793
ENSG00000058404.19,chr7,44228924,44231005,ES,True,90,267
ENSG00000058404.19,chr7,44325356,44325759,TSS,True,80,335
ENSG00000062582.13,chr7,43869376,43869456,IR,False,127,145
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,29,156
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,138,156
ENSG00000240583.11,chr7,30911731,30912293,TSS,False,100,481
ENSG00000158560.14,chr7,95813337,95869882,ES,False,67,140
ENSG00000197448.13,chr7,143265092,143265260,IR,False,205,237
ENSG00000197448.13,chr7,143263414,143263585,TSS,True,40,274
ENSG00000188191.14,chr7,727209,727328,TSS,True,79,100
ENSG00000136270.13,chr7,45103443,45105440,ES,False,88,217
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,57,217
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,72,231
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,174,231
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,77,725
ENSG00000106631.8,chr7,44140787,44140960,3AS,False,371,447
ENSG00000106631.8,chr7,44141302,44141574,TSS,False,78,491
ENSG00000146809.12,chr7,123601914,123604031,3AS,True,94,106
ENSG00000146809.12,chr7,123604212,123614500,ES,False,51,110
ENSG00000146809.12,chr7,123627281,123629253,3AS,True,11,109
ENSG00000106263.17,chr7,2355116,2355233,IR,False,37,345
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,162,296
ENSG00000106263.17,chr7,2379511,2380283,3AS,True,38,334
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,47,353
ENSG00000106263.17,chr7,2354804,2355116,TSS,True,316,353
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,221,352
ENSG00000106263.17,chr7,2380283,2380745,PAS,True,314,352
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,190,352
ENSG00000055118.14,chr7,150974941,150978151,5AS,True,16,158
ENSG00000055118.14,chr7,150949392,150950420,PAS,True,67,303
ENSG00000055118.14,chr7,150944929,150945514,PAS,False,245,327
ENSG00000055118.14,chr7,150977837,150978405,TSS,True,187,330
ENSG00000055118.14,chr7,150958058,150958484,TSS,True,284,330
ENSG00000157954.14,chr7,5190493,5199575,ES,False,93,106
ENSG00000157954.14,chr7,5229705,5230834,5AS,False,58,111
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,102,191
ENSG00000122786.19,chr7,134933390,134941091,5AS,False,137,174
ENSG00000122786.19,chr7,134960628,134965305,ES,False,147,187
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,90,196
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,124,196
ENSG00000105819.13,chr7,103312206,103314680,PAS,True,16,132
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,205,238
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,28,267
ENSG00000106397.11,chr7,101217165,101217751,TSS,True,30,105
ENSG00000106397.11,chr7,101212529,101212658,TSS,True,87,105
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,73,141
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,73,141
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,639,891
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,32,241
ENSG00000136280.16,chr7,45000363,45063917,ES,False,31,186
ENSG00000136280.16,chr7,45069961,45072725,ES,False,132,171
ENSG00000189077.10,chr7,75988148,75988251,IR,False,186,219
ENSG00000082014.16,chr7,151277076,151277169,TSS,False,288,324
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,66,324
ENSG00000086289.11,chr7,37921208,37950199,ES,False,14,110
ENSG00000086289.11,chr7,37920608,37921208,TSS,True,16,126
ENSG00000164897.12,chr7,151082174,151082994,TSS,True,88,112
ENSG00000164897.12,chr7,151083433,151083530,TSS,False,31,112
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,81,110
ENSG00000136279.20,chr7,44044617,44044820,TSS,True,12,113
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,27,152
ENSG00000214022.11,chr7,150368941,150369670,5AS,False,68,118
ENSG00000214022.11,chr7,150368941,150371227,ES,False,197,243
ENSG00000214022.11,chr7,150368941,150371227,5AS,False,197,228
ENSG00000214022.11,chr7,150368941,150371230,3AS,True,50,312
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,175,500
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,307,384
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,108,384
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,48,204
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,172,204
ENSG00000106333.12,chr7,100604601,100605215,TSS,True,94,106
ENSG00000106333.12,chr7,100604442,100605812,TSS,True,83,106
ENSG00000106333.12,chr7,100602333,100602551,TSS,True,43,106
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,239,542
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,306,546
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,242,546
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,229,607
ENSG00000149596.6,chr20,44115664,44116159,TSS,True,484,580
ENSG00000118705.16,chr20,37236709,37241302,ES,False,111,447
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,127,394
ENSG00000154930.14,chr20,25057768,25058390,TSS,True,90,670
ENSG00000100982.11,chr20,45939339,45940808,ES,True,13,116
ENSG00000100982.11,chr20,45934417,45934804,TSS,True,15,124
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,1044,1437
ENSG00000198959.11,chr20,38161419,38161601,TSS,True,1258,1437
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,962,1437
ENSG00000125875.13,chr20,435479,438841,PAS,True,14,102
ENSG00000125875.13,chr20,435483,437598,PAS,True,90,102
ENSG00000125875.13,chr20,462335,462564,TSS,True,12,112
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,118,180
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,69,189
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,148,189
ENSG00000101266.18,chr20,543671,543818,TSS,True,31,130
ENSG00000101266.18,chr20,499832,499880,TSS,True,109,130
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,42,150
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,25,165
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,32,161
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,153,639
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,58,281
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,69,223
ENSG00000197586.12,chr20,25195867,25207075,ES,False,257,378
ENSG00000197586.12,chr20,25206590,25207078,3AS,False,72,193
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,447,546
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,73,563
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,44,368
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,74,330
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,304,403
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,105,401
ENSG00000101144.12,chr20,57265704,57266669,TSS,True,17,111
ENSG00000125826.20,chr20,408028,408779,TSS,True,26,184
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,277,317
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,45,324
ENSG00000130703.16,chr20,62238467,62238597,TSS,True,22,126
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,303,552
ENSG00000244274.7,chr20,45406729,45408606,TSS,True,326,552
ENSG00000078814.15,chr20,34998915,34999055,IR,True,138,155
ENSG00000078814.15,chr20,34999695,34999790,IR,True,144,167
ENSG00000078814.15,chr20,35000308,35000689,TSS,True,205,238
ENSG00000078814.15,chr20,35002176,35002442,PAS,True,32,251
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,73,314
ENSG00000125520.13,chr20,63739761,63740531,TSS,True,279,314
ENSG00000087460.24,chr20,58895684,58903527,ES,False,1252,1490
ENSG00000087460.24,chr20,58895684,58903530,ES,False,586,2439
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,586,2076
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,1859,2097
ENSG00000166913.12,chr20,44885886,44901530,ES,False,145,180
ENSG00000101150.17,chr20,63873816,63882718,ES,False,92,227
ENSG00000101210.11,chr20,63499057,63499275,TSS,True,365,3630
ENSG00000198276.15,chr20,63942489,63944396,3AS,True,100,142
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,193,239
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,168,239
ENSG00000198276.15,chr20,63950758,63952294,TSS,False,158,239
ENSG00000244005.12,chr20,35699191,35699373,TSS,True,36,144
ENSG00000244005.12,chr20,35698480,35699707,TSS,True,118,144
ENSG00000125967.16,chr20,33659550,33659652,IR,False,83,122
ENSG00000125967.16,chr20,33674223,33674475,TSS,True,16,137
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,278,359
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,84,359
ENSG00000240849.10,chr20,50153516,50153752,TSS,True,47,106
ENSG00000240849.10,chr20,50131019,50131150,TSS,False,66,106
ENSG00000132622.10,chr20,3732561,3732794,TSS,True,64,130
ENSG00000132622.10,chr20,3744899,3745088,TSS,True,91,130
ENSG00000101158.13,chr20,58981207,58981369,TSS,True,16,114
ENSG00000101152.10,chr20,63895093,63895323,TSS,False,111,124
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,93,124
ENSG00000125970.11,chr20,34073635,34075873,ES,False,145,387
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,159,223
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,78,223
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,21,182
ENSG00000124214.19,chr20,49124587,49135832,3AS,False,101,125
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,41,146
ENSG00000131069.19,chr20,34914437,34919434,ES,False,56,338
ENSG00000131069.19,chr20,34876462,34876823,TSS,True,36,358
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,25,199
ENSG00000101246.19,chr20,63700530,63700601,IR,False,81,101
ENSG00000101246.19,chr20,63698642,63700530,PAS,True,20,101
ENSG00000101246.19,chr20,63698643,63700702,PAS,True,81,101
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,11,101
ENSG00000101294.17,chr20,31566295,31569119,ES,False,42,115
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,38,211
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,173,210
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,15,119
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,167,215
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,193,241
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,73,241
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,300,421
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,171,224
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,67,224
ENSG00000169255.14,chr3,161086788,161101138,ES,False,124,149
ENSG00000169255.14,chr3,161104784,161105342,TSS,True,97,157
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,71,157
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,16,135
ENSG00000163719.19,chr3,9689082,9701789,ES,False,42,230
ENSG00000163719.19,chr3,9690143,9701789,ES,False,34,180
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,34,131
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,104,131
ENSG00000163520.13,chr3,13619831,13626444,ES,False,194,350
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,117,368
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,288,368
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,13,127
ENSG00000073849.14,chr3,186930371,186930834,TSS,True,50,103
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,34,173
ENSG00000214097.4,chr3,196509669,196515159,5AS,True,376,419
ENSG00000214097.4,chr3,196515159,196515346,TSS,False,47,424
ENSG00000114796.15,chr3,183635747,183636220,5AS,False,30,113
ENSG00000114796.15,chr3,183635793,183643479,ES,False,56,121
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,82,226
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,186,226
ENSG00000114796.15,chr3,183679085,183684519,PAS,True,38,204
ENSG00000114796.15,chr3,183636220,183637524,PAS,True,167,189
ENSG00000163517.14,chr3,13480349,13481245,5AS,False,170,214
ENSG00000163517.14,chr3,13480134,13480349,TSS,False,81,251
ENSG00000163517.14,chr3,13480337,13480446,TSS,True,206,251
ENSG00000163517.14,chr3,13480477,13481394,TSS,True,224,251
ENSG00000187098.15,chr3,69739701,69879136,3AS,True,13,112
ENSG00000187098.15,chr3,69949168,69951829,3AS,False,158,214
ENSG00000187098.15,chr3,69739409,69739701,TSS,True,107,221
ENSG00000187098.15,chr3,69879147,69879383,TSS,True,142,221
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,71,274
ENSG00000058056.8,chr3,179652754,179653393,TSS,True,51,325
ENSG00000144712.12,chr3,12796483,12796788,TSS,True,60,102
ENSG00000144712.12,chr3,12816577,12817876,TSS,True,64,102
ENSG00000178035.11,chr3,49024404,49024494,IR,False,128,148
ENSG00000178035.11,chr3,49024578,49024658,IR,False,129,149
ENSG00000178035.11,chr3,49024802,49024895,IR,False,129,149
ENSG00000178035.11,chr3,49025040,49025125,IR,True,129,149
ENSG00000178035.11,chr3,49025269,49026323,ES,False,77,129
ENSG00000178035.11,chr3,49026419,49026518,IR,True,129,149
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,22,150
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,29,150
ENSG00000127241.16,chr3,187262720,187291627,ES,False,18,156
ENSG00000114279.13,chr3,192727181,192727599,TSS,True,39,314
ENSG00000168309.17,chr3,58626970,58627625,TSS,True,163,287
ENSG00000168309.17,chr3,58577308,58577394,TSS,True,182,284
ENSG00000163930.9,chr3,52409841,52410037,TSS,True,47,176
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,65,113
ENSG00000017260.19,chr3,130850511,130850928,TSS,True,56,114
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,24,114
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,94,114
ENSG00000163812.13,chr3,44929436,44933117,ES,False,84,101
ENSG00000163812.13,chr3,44975932,44976194,TSS,True,14,108
ENSG00000114650.19,chr3,47417823,47418133,3AS,False,121,143
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,78,159
ENSG00000114650.19,chr3,47419327,47420467,TSS,True,137,159
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,43,315
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,145,487
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,393,487
ENSG00000161217.11,chr3,196287614,196287930,TSS,True,90,127
ENSG00000164081.12,chr3,51671186,51671288,TSS,False,17,111
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,50,329
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,89,142
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,195,238
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,210,238
ENSG00000114867.20,chr3,184323080,184323241,TSS,True,211,238
ENSG00000114867.20,chr3,184323173,184323593,TSS,True,213,238
ENSG00000173175.14,chr3,123303219,123314234,ES,True,51,399
ENSG00000173175.14,chr3,123447411,123450089,TSS,False,281,548
ENSG00000160808.9,chr3,46858101,46858230,IR,False,2835,3604
ENSG00000160808.9,chr3,46855260,46858272,PAS,True,2915,3680
ENSG00000160808.9,chr3,46857860,46858101,PAS,False,845,3680
ENSG00000114378.16,chr3,50303465,50303629,TSS,False,67,129
ENSG00000114378.16,chr3,50302056,50303592,TSS,True,69,129
ENSG00000080822.16,chr3,98515472,98516879,PAS,False,24,110
ENSG00000080822.16,chr3,98522848,98522990,TSS,False,19,115
ENSG00000157500.11,chr3,57227710,57227937,TSS,True,37,109
ENSG00000157500.11,chr3,57259025,57259080,TSS,True,89,109
ENSG00000157500.11,chr3,57252584,57252824,TSS,True,97,109
ENSG00000157500.11,chr3,57269540,57273471,PAS,True,22,105
ENSG00000156990.14,chr3,9837800,9838207,PAS,True,15,109
