gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF925PCV_in_cov,endodermal_cell_ENCFF925PCV_total_cov
ENSG00000105821.14,chr7,103344558,103344879,TSS,True,31,112
ENSG00000106268.15,chr7,2242256,2244562,5AS,True,126,162
ENSG00000106268.15,chr7,2242220,2242256,TSS,False,112,251
ENSG00000106268.15,chr7,2242249,2242292,TSS,False,219,251
ENSG00000106268.15,chr7,2242246,2244726,TSS,True,207,251
ENSG00000122687.17,chr7,2235564,2239529,5AS,True,14,139
ENSG00000122687.17,chr7,2239676,2242161,3AS,True,27,122
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,27,150
ENSG00000106591.3,chr7,42935136,42937321,ES,False,273,320
ENSG00000172331.11,chr7,134646818,134646937,TSS,True,18,119
ENSG00000172331.11,chr7,134661444,134662108,TSS,True,101,119
ENSG00000106355.9,chr7,32490319,32490418,TSS,False,34,239
ENSG00000106367.14,chr7,101154417,101154517,TSS,True,47,151
ENSG00000106367.14,chr7,101154521,101154652,TSS,False,117,151
ENSG00000091140.13,chr7,107891140,107891289,TSS,True,94,294
ENSG00000091140.13,chr7,107917984,107918061,TSS,True,233,292
ENSG00000106603.18,chr7,43648652,43729428,ME,False,72,102
ENSG00000106603.18,chr7,43648652,43729428,ME,False,72,102
ENSG00000106603.18,chr7,43648652,43729428,ME,False,30,102
ENSG00000106603.18,chr7,43648652,43729428,ME,False,30,102
ENSG00000106603.18,chr7,43648652,43729428,ME,False,30,102
ENSG00000106603.18,chr7,43648652,43729428,ME,False,30,102
ENSG00000106603.18,chr7,43648652,43729428,ME,False,30,102
ENSG00000106603.18,chr7,43648652,43729428,ES,False,217,365
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,42,277
ENSG00000170381.13,chr7,83363237,83368038,PAS,True,79,132
ENSG00000170381.13,chr7,83648427,83649248,TSS,True,102,154
ENSG00000106052.13,chr7,27740115,27740269,TSS,True,21,202
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,37,187
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,40,341
ENSG00000122545.19,chr7,35801040,35801270,TSS,True,82,428
ENSG00000122545.19,chr7,35873663,35873775,TSS,True,376,428
ENSG00000146731.10,chr7,56051708,56051985,TSS,True,94,543
ENSG00000005483.20,chr7,105014535,105040838,ES,False,142,165
ENSG00000005483.20,chr7,105013200,105014535,TSS,True,36,201
ENSG00000005483.20,chr7,105073626,105073677,TSS,True,154,175
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,75,199
ENSG00000005483.20,chr7,105040838,105041157,PAS,False,144,167
ENSG00000131558.14,chr7,133253040,133253187,TSS,True,103,128
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,258,869
ENSG00000106077.18,chr7,73738645,73738854,TSS,True,28,243
ENSG00000126522.16,chr7,66086662,66087333,ES,False,17,131
ENSG00000126522.16,chr7,66075735,66075856,TSS,False,28,141
ENSG00000126522.16,chr7,66075799,66076093,TSS,True,117,141
ENSG00000233369.7,chr7,73200510,73200632,TSS,True,140,158
ENSG00000233369.7,chr7,73205424,73205458,TSS,True,139,158
ENSG00000161057.11,chr7,103347622,103347781,TSS,False,50,478
ENSG00000183696.13,chr7,48094827,48106872,ES,False,114,147
ENSG00000183696.13,chr7,48088641,48089418,TSS,True,48,153
ENSG00000183696.13,chr7,48089510,48089636,TSS,True,116,153
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,49,146
ENSG00000088930.7,chr20,21327792,21328670,TSS,True,131,146
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,54,117
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,75,142
ENSG00000088832.16,chr20,1368976,1370072,PAS,True,18,147
ENSG00000088832.16,chr20,1368977,1372240,PAS,True,130,147
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,85,228
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,44,415
ENSG00000101473.16,chr20,45848675,45857187,ES,False,18,104
ENSG00000000419.12,chr20,50958362,50958550,TSS,True,27,177
ENSG00000000419.12,chr20,50955185,50955288,TSS,True,158,177
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,69,154
ENSG00000100983.10,chr20,34929400,34929592,TSS,True,104,151
ENSG00000101146.12,chr20,57350953,57351422,TSS,True,39,284
ENSG00000214078.12,chr20,35632923,35664759,ES,False,123,138
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,126,264
ENSG00000214078.12,chr20,35626030,35626381,PAS,True,37,369
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,231,369
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,240,369
ENSG00000101266.18,chr20,480421,484076,PAS,True,13,129
ENSG00000101266.18,chr20,543671,543818,TSS,True,232,352
ENSG00000101363.12,chr20,37289686,37298762,ES,True,121,137
ENSG00000101363.12,chr20,37289686,37301207,ES,False,158,293
ENSG00000101363.12,chr20,37289638,37289686,TSS,True,35,336
ENSG00000125991.19,chr20,35542014,35542185,TSS,True,141,1179
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,242,508
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,278,520
ENSG00000125870.10,chr20,16729985,16730164,TSS,True,260,520
ENSG00000131051.22,chr20,35739017,35740823,ES,False,116,160
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,135,206
ENSG00000131051.22,chr20,35738967,35739017,PAS,True,90,189
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,52,214
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,114,242
ENSG00000101361.16,chr20,2654698,2655512,TSS,True,175,241
ENSG00000101464.10,chr20,34676955,34677202,TSS,True,46,164
ENSG00000101464.10,chr20,34581547,34581609,TSS,True,124,163
ENSG00000101365.20,chr20,2658522,2658758,5AS,False,82,105
ENSG00000101365.20,chr20,2658522,2658758,IR,False,82,330
ENSG00000101365.20,chr20,2658522,2659524,ES,False,51,156
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,51,277
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,160,386
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,249,405
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,60,405
ENSG00000101367.8,chr20,32819893,32820028,TSS,False,51,418
ENSG00000244274.7,chr20,45406016,45406210,TSS,False,147,266
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,175,266
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,220,293
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,73,293
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,220,293
ENSG00000232838.3,chr20,18137834,18138051,TSS,False,22,153
ENSG00000087460.24,chr20,58907539,58909804,TSS,True,224,273
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,132,430
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,63,136
ENSG00000171222.10,chr20,35954339,35954447,IR,False,53,128
ENSG00000171222.10,chr20,35953623,35954339,PAS,False,75,128
ENSG00000171222.10,chr20,35954447,35954523,TSS,True,75,128
ENSG00000125901.5,chr20,3046020,3046280,TSS,False,70,124
ENSG00000125901.5,chr20,3046068,3046519,TSS,True,101,124
ENSG00000101166.15,chr20,59042698,59042836,TSS,True,42,112
ENSG00000125534.9,chr20,63520740,63520894,TSS,True,47,267
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,174,451
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,330,451
ENSG00000198171.12,chr20,3204536,3204692,TSS,False,39,198
ENSG00000101138.11,chr20,56392363,56392538,TSS,True,102,114
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,41,114
ENSG00000125877.12,chr20,3209463,3209617,TSS,True,27,213
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,131,481
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,432,563
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,212,563
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,494,562
ENSG00000132792.18,chr20,37694012,37694152,TSS,True,58,200
ENSG00000132792.18,chr20,37765195,37765290,TSS,True,169,196
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,131,162
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,103,162
ENSG00000087586.17,chr20,56384269,56385677,TSS,True,118,160
ENSG00000170373.8,chr20,23750638,23750936,TSS,True,21,129
ENSG00000170373.8,chr20,23749015,23749123,TSS,True,107,128
ENSG00000101474.11,chr20,24964022,24969525,ES,True,11,103
ENSG00000101474.11,chr20,24962923,24964022,PAS,False,20,124
ENSG00000101474.11,chr20,24962924,24969084,PAS,True,109,122
ENSG00000101474.11,chr20,24992593,24992782,TSS,True,19,138
ENSG00000168734.13,chr20,44531978,44589796,ES,False,87,113
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,27,140
ENSG00000101443.17,chr20,45470532,45479941,ME,True,22,131
ENSG00000177410.12,chr20,49279208,49289044,ES,True,60,311
ENSG00000177410.12,chr20,49280570,49289044,ES,True,99,257
ENSG00000177410.12,chr20,49278601,49278716,TSS,True,49,345
ENSG00000101052.12,chr20,43591029,43594692,5AS,False,87,194
ENSG00000101052.12,chr20,43590924,43591029,TSS,False,124,212
ENSG00000101052.12,chr20,43590915,43591054,TSS,True,105,212
ENSG00000101444.12,chr20,34280650,34281026,IR,True,79,432
ENSG00000101444.12,chr20,34280263,34281165,PAS,True,87,440
ENSG00000101444.12,chr20,34280264,34280650,PAS,True,379,458
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,213,458
ENSG00000101444.12,chr20,34290730,34290910,TSS,True,304,458
ENSG00000259974.2,chr20,22559411,22561095,PAS,True,103,115
ENSG00000259974.2,chr20,22560552,22565116,PAS,True,13,115
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,21,112
ENSG00000089006.16,chr20,17957037,17968699,ES,False,32,172
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,189,273
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,95,273
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,35,314
ENSG00000101246.19,chr20,63707092,63707866,3AS,False,76,118
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,25,144
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,30,161
ENSG00000101017.13,chr20,46122756,46126639,ES,False,13,109
ENSG00000101017.13,chr20,46126701,46128137,5AS,True,70,109
ENSG00000101457.12,chr20,45791934,45792109,TSS,True,43,172
ENSG00000101457.12,chr20,45795383,45795443,TSS,True,134,172
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,475,1900
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,486,1910
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,1443,1919
ENSG00000124145.6,chr20,45348324,45348430,TSS,False,86,170
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,18,155
ENSG00000175110.11,chr3,139344001,139344198,TSS,True,24,179
ENSG00000214160.9,chr3,184245812,184248781,5AS,False,29,114
ENSG00000214160.9,chr3,184248781,184248971,TSS,True,96,126
ENSG00000214160.9,chr3,184248744,184248965,TSS,True,40,126
ENSG00000090520.11,chr3,186570680,186570965,TSS,False,30,174
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,108,535
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,147,1203
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,98,229
ENSG00000184432.9,chr3,139371722,139372186,TSS,False,170,227
ENSG00000163918.10,chr3,186804724,186806424,5AS,False,61,177
ENSG00000163918.10,chr3,186789891,186790064,PAS,True,20,191
ENSG00000163918.10,chr3,186806424,186806482,TSS,True,130,191
ENSG00000163918.10,chr3,186806289,186806495,TSS,True,75,191
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,68,148
ENSG00000068745.14,chr3,48688002,48688773,PAS,False,49,188
ENSG00000068745.14,chr3,48693447,48694240,PAS,True,118,158
ENSG00000068745.14,chr3,48717156,48717303,TSS,False,51,200
ENSG00000068745.14,chr3,48692953,48695424,TSS,True,125,151
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,100,272
ENSG00000081154.11,chr3,101574162,101574279,TSS,True,148,437
ENSG00000174953.13,chr3,154271821,154276356,PAS,True,94,105
ENSG00000163512.13,chr3,28322344,28324454,PAS,True,68,120
ENSG00000163512.13,chr3,28331689,28331950,PAS,True,83,120
ENSG00000163512.13,chr3,28331689,28331954,PAS,True,96,120
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,120,214
ENSG00000163607.15,chr3,112993124,112996891,ES,False,14,100
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,103,630
ENSG00000163832.15,chr3,47495639,47496197,PAS,True,22,144
ENSG00000163832.15,chr3,47501214,47501851,PAS,True,119,136
ENSG00000163832.15,chr3,47513536,47513725,TSS,True,72,146
ENSG00000163832.15,chr3,47512991,47513382,TSS,True,120,146
ENSG00000213123.10,chr3,196316231,196318039,5AS,True,142,170
ENSG00000213123.10,chr3,196318039,196318311,TSS,False,35,181
ENSG00000213123.10,chr3,196318035,196318310,TSS,True,151,181
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,96,113
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,20,117
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,100,117
ENSG00000070087.14,chr3,149970724,149970940,TSS,False,25,138
ENSG00000173540.12,chr3,49721883,49721964,IR,False,97,108
ENSG00000173540.12,chr3,49719906,49721883,PAS,True,12,109
ENSG00000173540.12,chr3,49719908,49722147,PAS,True,97,108
ENSG00000173540.12,chr3,49723597,49724012,TSS,True,44,113
ENSG00000173540.12,chr3,49722595,49723318,TSS,True,78,113
ENSG00000188313.12,chr3,146525647,146533469,ES,False,104,798
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,39,142
ENSG00000163605.14,chr3,73065141,73065396,IR,True,91,116
ENSG00000163605.14,chr3,73065396,73069202,PAS,False,47,139
ENSG00000163605.14,chr3,73064851,73069199,PAS,True,114,139
ENSG00000163605.14,chr3,73064002,73064128,PAS,True,123,139
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,32,120
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,104,120
ENSG00000164081.12,chr3,51671288,51684412,ES,False,14,100
ENSG00000254999.3,chr3,10115642,10115819,TSS,False,273,939
ENSG00000114503.10,chr3,196939432,196942425,5AS,False,87,111
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,134,221
ENSG00000114503.10,chr3,196942369,196942574,TSS,False,197,221
ENSG00000080822.16,chr3,98522848,98522990,TSS,False,46,332
ENSG00000156990.14,chr3,9837800,9838207,PAS,True,32,203
ENSG00000156990.14,chr3,9839900,9842082,PAS,True,173,200
ENSG00000163508.12,chr3,27722429,27722715,TSS,False,125,145
ENSG00000163508.12,chr3,27720170,27720239,TSS,True,124,144
ENSG00000114107.8,chr3,138572932,138591853,3AS,False,69,143
ENSG00000114107.8,chr3,138494340,138495076,PAS,True,69,189
ENSG00000114107.8,chr3,138533767,138537347,PAS,True,152,171
ENSG00000114107.8,chr3,138499874,138500224,PAS,True,157,183
ENSG00000114107.8,chr3,138594197,138594404,TSS,True,34,192
ENSG00000160799.11,chr3,46976636,46976762,TSS,True,13,128
ENSG00000181061.13,chr3,42804435,42804526,TSS,True,106,886
ENSG00000163608.14,chr3,113019541,113019802,TSS,True,49,144
PB_novel_216796,chr3,164029782,164074387,ES,True,39,188
PB_novel_216796,chr3,164030504,164074387,3AS,True,41,137
PB_novel_216796,chr3,164030696,164074387,ES,True,82,106
PB_novel_216796,chr3,164074605,164193507,ES,True,155,206
PB_novel_216796,chr3,164193676,164341167,ES,True,89,229
PB_novel_216796,chr3,164196700,164341167,ES,True,116,139
PB_novel_216796,chr3,164196700,164341221,5AS,True,16,155
PB_novel_216796,chr3,164026592,164029782,PAS,True,193,393
PB_novel_216796,chr3,164071750,164074605,PAS,True,281,381
PB_novel_216796,chr3,164341165,164341616,TSS,True,345,401
PB_novel_216796,chr3,164341167,164341616,TSS,True,149,401
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,69,251
ENSG00000131368.7,chr3,15050836,15052633,PAS,True,30,187
ENSG00000131368.7,chr3,15057603,15059475,PAS,True,160,185
ENSG00000175792.11,chr3,128123583,128123832,TSS,False,41,318
ENSG00000114021.11,chr3,100345678,100346180,IR,False,225,257
ENSG00000114021.11,chr3,100334585,100334798,TSS,False,32,279
ENSG00000170142.11,chr3,23805887,23806088,TSS,True,88,125
ENSG00000170142.11,chr3,23810395,23810528,TSS,False,89,124
ENSG00000177479.19,chr3,48918211,48918998,TSS,True,42,100
ENSG00000184220.11,chr3,99817823,99818043,TSS,True,221,261
ENSG00000184220.11,chr3,99638594,99818044,TSS,True,66,261
ENSG00000158092.6,chr3,136862124,136862319,TSS,True,79,120
ENSG00000158092.6,chr3,136862208,136862353,TSS,True,106,120
ENSG00000158092.6,chr3,136945782,136946295,TSS,True,55,115
ENSG00000114767.6,chr3,51941780,51941987,TSS,False,47,187
ENSG00000163931.15,chr3,53255835,53256068,TSS,True,39,198
ENSG00000145020.15,chr3,49417367,49417614,IR,False,22,115
ENSG00000145020.15,chr3,49422257,49422360,3AS,False,25,104
ENSG00000145020.15,chr3,49416774,49417718,PAS,True,29,122
ENSG00000145020.15,chr3,49416771,49417367,PAS,True,107,129
ENSG00000145020.15,chr3,49422360,49422687,TSS,True,23,129
ENSG00000163902.11,chr3,128650539,128650896,TSS,True,25,107
ENSG00000016864.18,chr3,52705702,52706024,TSS,True,70,105
ENSG00000016864.18,chr3,52705446,52706059,TSS,True,93,105
ENSG00000016864.18,chr3,52704723,52706029,TSS,True,76,105
ENSG00000016864.18,chr3,52697720,52697930,TSS,True,81,105
ENSG00000187118.13,chr3,28241812,28316332,ES,False,16,102
ENSG00000160746.12,chr3,43365430,43366974,PAS,True,24,165
ENSG00000160746.12,chr3,43621908,43622081,TSS,True,60,165
ENSG00000160746.12,chr3,43576691,43577265,TSS,True,132,158
ENSG00000154813.9,chr3,16260829,16264768,ES,False,46,115
ENSG00000008952.16,chr3,169966538,169966858,TSS,True,25,204
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,76,181
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,113,181
ENSG00000163655.15,chr3,155870476,155870897,TSS,True,37,130
ENSG00000163655.15,chr3,155911121,155911279,TSS,True,113,130
ENSG00000163938.16,chr3,52685651,52686105,TSS,True,121,355
ENSG00000163938.16,chr3,52694064,52694103,TSS,True,263,335
ENSG00000091972.18,chr3,112333224,112344961,ES,False,71,149
ENSG00000091972.18,chr3,112345288,112347562,3AS,False,16,145
ENSG00000175193.13,chr3,183840640,183844230,ES,False,60,390
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,1064,1421
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,557,1381
ENSG00000163536.12,chr3,167735689,167735823,TSS,True,36,133
ENSG00000163536.12,chr3,167794647,167794824,TSS,True,116,132
ENSG00000075914.12,chr3,44976219,44976334,TSS,True,34,296
ENSG00000114054.13,chr3,136250319,136250558,TSS,True,30,219
ENSG00000121578.12,chr3,119230244,119236852,ES,False,423,555
ENSG00000121578.12,chr3,119211730,119212681,PAS,True,267,969
ENSG00000121578.12,chr3,119240849,119240973,TSS,False,423,969
ENSG00000176142.12,chr3,119463335,119463647,TSS,True,75,147
ENSG00000176142.12,chr3,119458017,119460008,TSS,True,120,147
ENSG00000176142.12,chr3,119434761,119434833,TSS,True,112,146
ENSG00000114416.17,chr3,180962940,180963027,IR,False,590,680
ENSG00000114416.17,chr3,180970358,180976121,ES,False,399,707
ENSG00000114416.17,chr3,180912460,180912736,TSS,True,415,791
ENSG00000114416.17,chr3,180947105,180947936,TSS,True,499,790
ENSG00000240024.5,chr3,183447765,183452077,5AS,False,95,284
ENSG00000240024.5,chr3,183452351,183454011,5AS,True,29,267
ENSG00000240024.5,chr3,183447570,183447765,TSS,False,213,319
ENSG00000240024.5,chr3,183447348,183447947,TSS,True,144,319
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,1160,1485
ENSG00000156976.16,chr3,186784696,186785882,ES,False,409,1521
ENSG00000156976.16,chr3,186787882,186789124,ES,False,1403,1563
ENSG00000156976.16,chr3,186788416,186789124,5AS,False,71,168
ENSG00000156976.16,chr3,186788416,186789124,IR,False,71,108
ENSG00000156976.16,chr3,186788420,186789124,IR,False,97,134
ENSG00000156976.16,chr3,186783556,186783639,TSS,True,197,1688
ENSG00000114744.8,chr3,149738473,149741718,PAS,True,23,205
ENSG00000114744.8,chr3,149752377,149752501,TSS,False,32,217
ENSG00000163584.17,chr3,170868134,170868297,3AS,False,168,217
ENSG00000163584.17,chr3,170868387,170870158,3AS,False,22,211
ENSG00000144741.17,chr3,66221127,66243202,ES,False,48,129
ENSG00000144741.17,chr3,66220797,66221127,TSS,True,26,156
ENSG00000144741.17,chr3,66236542,66236700,TSS,True,139,156
ENSG00000114209.14,chr3,167720273,167734805,ES,False,112,148
ENSG00000114209.14,chr3,167734805,167734902,TSS,False,20,168
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,274,894
ENSG00000161203.13,chr3,184176428,184180984,TSS,True,778,894
ENSG00000178053.17,chr3,158571347,158592433,ES,False,193,220
ENSG00000178053.17,chr3,158571347,158592433,5AS,False,193,243
ENSG00000178053.17,chr3,158571153,158571391,TSS,True,237,292
ENSG00000178053.17,chr3,158571160,158571347,TSS,True,61,292
ENSG00000164054.15,chr3,48473009,48473208,TSS,True,39,156
ENSG00000144744.16,chr3,69077918,69080333,ES,False,35,198
ENSG00000004534.14,chr3,49940007,49940225,TSS,True,130,182
ENSG00000004534.14,chr3,50060686,50061221,TSS,True,89,163
ENSG00000004534.14,chr3,50077007,50077254,PAS,True,27,175
ENSG00000121570.12,chr3,109326145,109328024,PAS,True,12,113
ENSG00000121570.12,chr3,109337463,109337631,TSS,True,38,138
ENSG00000172340.14,chr3,67654502,67654643,TSS,True,49,154
ENSG00000172340.14,chr3,67498133,67498287,TSS,True,122,149
ENSG00000136518.16,chr3,179562973,179569823,5AS,False,67,305
ENSG00000136518.16,chr3,179562906,179563117,TSS,True,104,341
