gene,chr,start,end,splice_type,novel,chondrocyte_ENCFF439BVT_in_cov,chondrocyte_ENCFF439BVT_total_cov
ENSG00000156976.16,chr3,186789124,186789901,PAS,True,60,397
ENSG00000163320.10,chr3,88055999,88058018,ES,False,94,111
ENSG00000163320.10,chr3,88058814,88058978,TSS,True,14,121
ENSG00000114784.3,chr3,40309696,40309972,TSS,True,75,129
ENSG00000068001.13,chr3,50321365,50321478,TSS,True,16,114
ENSG00000068001.13,chr3,50320881,50321956,TSS,True,102,114
ENSG00000178252.17,chr3,49014116,49014209,IR,False,193,228
ENSG00000178252.17,chr3,49007308,49007531,TSS,True,41,236
ENSG00000163785.12,chr3,134191974,134195081,3AS,False,49,125
ENSG00000121579.12,chr3,113724092,113745941,3AS,False,26,109
ENSG00000004399.12,chr3,129605328,129606827,TSS,False,184,221
ENSG00000161203.13,chr3,184180251,184180848,3AS,True,670,1363
ENSG00000164054.15,chr3,48504018,48504380,TSS,False,242,319
ENSG00000164054.15,chr3,48473009,48473208,TSS,True,138,319
ENSG00000058262.9,chr3,128052302,128052559,TSS,False,146,1042
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,244,1329
ENSG00000169908.11,chr3,149377370,149377862,TSS,True,14,118
ENSG00000181458.10,chr3,100492928,100555208,ES,False,88,134
ENSG00000157020.17,chr3,10318094,10321049,5AS,False,236,301
ENSG00000157020.17,chr3,10321049,10321188,TSS,True,76,322
ENSG00000157020.17,chr3,10320508,10321075,TSS,True,283,322
ENSG00000144810.15,chr3,99638664,99744896,ME,False,299,1195
ENSG00000144810.15,chr3,99638664,99744896,ME,False,295,1195
ENSG00000144810.15,chr3,99638664,99691398,ES,False,267,360
ENSG00000144810.15,chr3,99638664,99744896,ES,False,2528,3826
ENSG00000144810.15,chr3,99691568,99744896,5AS,True,305,342
ENSG00000144810.15,chr3,99791010,99794229,3AS,True,3217,3906
ENSG00000144810.15,chr3,99638473,99638664,TSS,True,692,4600
ENSG00000144810.15,chr3,99794229,99799215,PAS,True,757,3984
ENSG00000144810.15,chr3,99794226,99799218,PAS,True,3288,3984
ENSG00000082996.19,chr3,149813353,149846010,ES,False,93,105
ENSG00000082996.19,chr3,149895560,149902071,5AS,False,97,112
ENSG00000091986.15,chr3,112640326,112641299,TSS,True,456,1922
ENSG00000173905.8,chr3,168027837,168029222,5AS,True,57,112
ENSG00000182899.16,chr3,197950181,197950221,TSS,True,165,525
ENSG00000182899.16,chr3,197954052,197954147,TSS,True,426,525
