gene,chr,start,end,splice_type,novel,endothelial_cell_of_umbilical_vein_ENCFF600UQU_in_cov,endothelial_cell_of_umbilical_vein_ENCFF600UQU_total_cov
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,33,315
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,531,1917
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,1572,1917
ENSG00000005486.16,chr7,75879260,75881828,ES,False,161,195
ENSG00000106477.18,chr7,130440933,130441065,TSS,True,37,100
ENSG00000146540.14,chr7,1127386,1138217,5AS,False,49,206
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,362,539
ENSG00000146540.14,chr7,1138208,1138280,TSS,True,397,548
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,43,289
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,254,289
ENSG00000241685.9,chr7,99325872,99326004,TSS,True,59,576
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,134,267
ENSG00000164889.13,chr7,151075605,151075775,TSS,True,201,266
ENSG00000169919.16,chr7,65974704,65976014,ES,False,61,138
ENSG00000169919.16,chr7,65981973,65982730,TSS,True,36,185
ENSG00000164867.10,chr7,150993645,150993961,TSS,False,25,123
ENSG00000164867.10,chr7,151014007,151015647,PAS,True,13,123
ENSG00000267645.5,chr7,102640773,102666076,ES,True,132,155
ENSG00000267645.5,chr7,102666163,102668914,ES,True,110,159
ENSG00000164896.19,chr7,151077027,151077100,IR,False,167,196
ENSG00000164896.19,chr7,151077236,151077309,IR,False,174,202
ENSG00000164896.19,chr7,151078701,151078922,5AS,False,25,195
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,150,171
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,48,208
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,186,208
ENSG00000160917.14,chr7,99438683,99439185,TSS,True,21,105
ENSG00000106290.14,chr7,100114268,100119203,ES,False,98,114
ENSG00000106290.14,chr7,100119203,100119373,TSS,True,34,149
ENSG00000239789.5,chr7,55951845,55951930,TSS,False,18,104
ENSG00000157800.17,chr7,140332179,140335504,PAS,True,15,103
ENSG00000075790.10,chr7,107613432,107618327,ES,False,205,230
ENSG00000075790.10,chr7,107579990,107580301,TSS,True,39,341
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,105,336
ENSG00000075790.10,chr7,107621629,107623317,PAS,True,287,339
ENSG00000105854.12,chr7,95411743,95412311,3AS,False,73,380
ENSG00000214253.8,chr7,101244959,101245094,TSS,False,27,244
ENSG00000128595.16,chr7,128748804,128758870,ME,False,179,1169
ENSG00000078399.17,chr7,27164967,27165140,IR,False,68,108
ENSG00000078399.17,chr7,27165140,27165536,TSS,False,59,128
ENSG00000078399.17,chr7,27164877,27165536,TSS,True,88,128
ENSG00000146535.13,chr7,2843852,2844342,TSS,False,32,266
ENSG00000241468.7,chr7,99458355,99460085,ES,False,110,893
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,529,887
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,579,939
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,408,939
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,1619,15474
ENSG00000164649.19,chr7,21908507,21916753,ES,False,56,267
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,70,211
ENSG00000105889.15,chr7,22493779,22494771,3AS,False,20,129
ENSG00000105889.15,chr7,22416933,22419836,PAS,False,38,134
ENSG00000105889.15,chr7,22483808,22485060,PAS,True,109,134
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,80,167
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,35,211
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,62,218
ENSG00000087087.19,chr7,100887317,100887513,TSS,True,177,217
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,62,500
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,40,278
ENSG00000128567.16,chr7,131556259,131556751,TSS,True,161,193
ENSG00000164828.17,chr7,816673,838797,ES,False,19,120
ENSG00000164828.17,chr7,849603,849922,IR,False,87,102
ENSG00000164828.17,chr7,849603,851383,ES,False,16,104
ENSG00000164828.17,chr7,852667,852809,IR,False,96,108
ENSG00000164828.17,chr7,852667,852812,3AS,False,28,124
ENSG00000164828.17,chr7,815868,816673,TSS,True,824,947
ENSG00000160813.6,chr7,100435533,100435630,IR,True,114,168
ENSG00000160813.6,chr7,100435533,100435847,ES,False,30,127
ENSG00000160813.6,chr7,100435767,100435847,IR,False,97,168
ENSG00000160813.6,chr7,100436064,100436140,IR,True,136,198
ENSG00000160813.6,chr7,100435281,100435533,PAS,True,54,198
ENSG00000160813.6,chr7,100435287,100436064,PAS,True,176,198
ENSG00000160813.6,chr7,100436140,100436535,TSS,False,62,198
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,48,419
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,132,907
ENSG00000242802.7,chr7,4775597,4775756,TSS,True,44,114
ENSG00000006451.7,chr7,39623552,39623825,TSS,True,178,361
ENSG00000159840.15,chr7,143381409,143381559,3AS,True,335,680
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,589,1273
ENSG00000106636.7,chr7,44200964,44201239,TSS,True,42,119
ENSG00000075618.17,chr7,5592808,5593768,TSS,False,67,146
ENSG00000136213.9,chr7,2403645,2432562,5AS,False,124,175
ENSG00000136213.9,chr7,2403570,2403659,TSS,True,142,187
ENSG00000136213.9,chr7,2403565,2403645,TSS,False,63,187
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,89,158
ENSG00000127948.15,chr7,75981955,75982322,TSS,True,116,158
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,68,224
ENSG00000186480.12,chr7,155302846,155308240,ES,False,305,353
ENSG00000186480.12,chr7,155297782,155297959,TSS,True,58,366
ENSG00000196411.9,chr7,100826978,100827607,TSS,True,78,231
ENSG00000062582.13,chr7,43869376,43869456,IR,False,292,348
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,65,358
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,302,358
ENSG00000154978.12,chr7,55572270,55572538,TSS,True,48,407
ENSG00000128581.15,chr7,101321670,101321812,TSS,True,83,158
ENSG00000197448.13,chr7,143265092,143265260,IR,False,217,264
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,21,137
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,32,149
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,127,149
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,205,319
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,123,334
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,217,334
ENSG00000106682.14,chr7,74189918,74194740,ES,False,638,827
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,161,979
ENSG00000173852.14,chr7,35037096,35037632,TSS,False,18,116
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,25,145
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,228,564
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,87,651
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,318,645
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,417,645
ENSG00000010270.13,chr7,38178420,38207446,ES,False,196,254
ENSG00000085662.13,chr7,134458996,134459151,TSS,True,55,396
ENSG00000091136.13,chr7,108002848,108003158,TSS,True,338,445
ENSG00000091136.13,chr7,108003110,108003326,TSS,False,268,445
ENSG00000106366.8,chr7,101127098,101127244,TSS,False,1270,3409
ENSG00000157954.14,chr7,5229705,5230834,5AS,False,41,100
ENSG00000157954.14,chr7,5190181,5190493,TSS,True,22,110
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,37,213
ENSG00000122786.19,chr7,134965386,134968553,3AS,False,31,229
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,67,277
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,45,243
ENSG00000122786.19,chr7,134968553,134970723,PAS,True,246,277
ENSG00000239857.6,chr7,893815,893898,IR,False,166,188
ENSG00000091140.13,chr7,107891140,107891289,TSS,True,201,413
ENSG00000091140.13,chr7,107917984,107918061,TSS,True,241,413
ENSG00000106603.18,chr7,43729428,43729542,TSS,True,28,100
ENSG00000106603.18,chr7,43647534,43647945,TSS,True,88,100
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,375,472
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,64,537
ENSG00000106397.11,chr7,101217165,101217751,TSS,True,55,276
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,79,303
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,203,232
ENSG00000136280.16,chr7,45000363,45063917,ES,False,56,221
ENSG00000136280.16,chr7,45000161,45000363,TSS,True,27,263
ENSG00000106330.11,chr7,100612147,100612241,TSS,True,92,109
ENSG00000106330.11,chr7,100612521,100612996,TSS,True,32,109
ENSG00000136295.14,chr7,2631914,2632278,TSS,True,281,461
ENSG00000136271.10,chr7,44573835,44575613,TSS,True,29,262
ENSG00000164897.12,chr7,151082174,151082994,TSS,True,84,118
ENSG00000164897.12,chr7,151083433,151083530,TSS,False,37,118
ENSG00000133561.15,chr7,150632168,150632353,TSS,True,111,150
ENSG00000126522.16,chr7,66076093,66082367,ES,False,18,139
ENSG00000126522.16,chr7,66086662,66087333,ES,False,21,139
ENSG00000126522.16,chr7,66075735,66075856,TSS,False,310,356
ENSG00000126522.16,chr7,66075799,66076093,TSS,True,261,356
ENSG00000126522.16,chr7,66092025,66092086,TSS,True,148,352
ENSG00000160991.15,chr7,102433506,102433661,TSS,True,28,110
ENSG00000233369.7,chr7,73154670,73155343,TSS,False,15,100
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,278,374
ENSG00000135185.11,chr7,87219425,87220585,TSS,True,104,145
ENSG00000135185.11,chr7,87220360,87220552,TSS,False,56,145
ENSG00000033100.16,chr7,151235612,151237373,ES,True,22,124
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,18,169
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,52,415
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,78,188
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,111,131
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,49,131
ENSG00000214022.11,chr7,150369670,150374037,PAS,True,103,131
ENSG00000183696.13,chr7,48094827,48106872,ES,False,45,118
ENSG00000183696.13,chr7,48088641,48089418,TSS,True,28,137
ENSG00000183696.13,chr7,48105224,48107082,TSS,True,121,136
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,24,183
ENSG00000129103.17,chr7,56064222,56064378,TSS,True,30,263
ENSG00000106070.18,chr7,50703908,50793223,ME,True,134,157
ENSG00000106070.18,chr7,50703908,50732271,ES,False,87,138
ENSG00000106070.18,chr7,50703908,50793223,ME,True,134,157
ENSG00000106070.18,chr7,50703908,50755886,ES,False,118,241
ENSG00000106070.18,chr7,50703908,50793223,ME,True,113,157
ENSG00000106070.18,chr7,50703908,50793223,ES,False,58,357
ENSG00000106070.18,chr7,50732368,50793223,ES,True,40,148
ENSG00000106070.18,chr7,50793223,50793530,TSS,True,54,443
ENSG00000088325.15,chr20,31739621,31757406,ES,True,25,248
ENSG00000088325.15,chr20,31739247,31739621,TSS,False,59,310
ENSG00000197183.14,chr20,32483361,32483581,TSS,True,88,101
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,76,166
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,114,280
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,96,173
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,77,173
ENSG00000088930.7,chr20,21332440,21333703,ES,True,22,153
ENSG00000101000.5,chr20,35171963,35172224,TSS,False,98,757
ENSG00000101473.16,chr20,45857187,45857435,TSS,True,58,108
ENSG00000101391.20,chr20,33392242,33401427,ES,False,13,100
ENSG00000124098.9,chr20,56358949,56359191,TSS,True,21,116
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,61,118
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,101,156
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,95,156
ENSG00000101310.16,chr20,18555105,18555173,TSS,True,129,156
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,1024,1529
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,183,1545
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,125,995
ENSG00000214078.12,chr20,35632923,35664759,ES,False,90,113
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,95,208
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,151,264
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,165,264
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,408,479
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,86,513
ENSG00000101255.10,chr20,380590,381169,TSS,False,21,199
ENSG00000124126.13,chr20,48827641,48828270,TSS,False,115,132
ENSG00000101266.18,chr20,508660,543671,ES,False,108,122
ENSG00000101266.18,chr20,543671,543818,TSS,True,44,171
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,86,390
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,44,426
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,38,158
ENSG00000130706.12,chr20,62303781,62306196,ES,False,164,874
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,133,921
ENSG00000101057.15,chr20,43667032,43667303,TSS,True,44,364
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,111,398
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,297,408
ENSG00000125870.10,chr20,16729985,16730164,TSS,True,126,408
ENSG00000125870.10,chr20,16740845,16741773,PAS,True,56,404
ENSG00000125870.10,chr20,16737260,16738036,PAS,True,349,403
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,166,387
ENSG00000131051.22,chr20,35739017,35740823,ES,False,307,379
ENSG00000131051.22,chr20,35740597,35740823,IR,False,87,102
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,31,107
ENSG00000197586.12,chr20,25195867,25209848,ES,False,20,112
ENSG00000197586.12,chr20,25218614,25222837,ES,False,31,118
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,86,120
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,22,134
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,160,368
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,77,413
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,32,290
ENSG00000125826.20,chr20,408028,408779,TSS,True,22,167
ENSG00000125826.20,chr20,410411,410764,PAS,False,90,146
ENSG00000125826.20,chr20,430349,432139,PAS,True,60,164
ENSG00000125779.22,chr20,3908135,3910576,5AS,False,37,112
ENSG00000125779.22,chr20,3923243,3923898,PAS,True,23,138
ENSG00000125779.22,chr20,3907925,3908621,PAS,True,117,136
ENSG00000101365.20,chr20,2658522,2658637,IR,False,82,734
ENSG00000101365.20,chr20,2658522,2658758,5AS,False,303,394
ENSG00000101365.20,chr20,2658522,2658758,IR,False,303,955
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,42,204
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,652,1046
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,851,1046
ENSG00000101365.20,chr20,2658758,2658815,TSS,True,773,1046
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,179,235
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,57,236
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,182,236
ENSG00000196562.14,chr20,47785342,47785989,TSS,False,84,269
ENSG00000132661.3,chr20,23350780,23351061,TSS,False,113,243
ENSG00000080845.17,chr20,36461478,36462599,TSS,False,337,376
ENSG00000271303.1,chr20,652975,653199,TSS,False,39,324
ENSG00000087460.24,chr20,58895684,58903527,ES,False,715,886
ENSG00000087460.24,chr20,58895684,58903530,ES,False,398,1284
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,398,1284
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,897,1073
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,324,2376
ENSG00000166913.12,chr20,44885886,44901530,ES,False,717,811
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,135,946
ENSG00000101150.17,chr20,63873816,63882718,ES,False,48,207
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,28,228
ENSG00000171222.10,chr20,35954339,35954447,IR,False,165,377
ENSG00000171222.10,chr20,35953623,35954339,PAS,False,212,377
ENSG00000171222.10,chr20,35954447,35954523,TSS,True,212,377
ENSG00000215440.11,chr20,58712579,58713419,IR,False,118,138
ENSG00000215440.11,chr20,58713543,58713916,IR,False,120,140
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,55,190
ENSG00000215440.11,chr20,58702922,58705169,PAS,True,164,185
ENSG00000171552.12,chr20,31722330,31722617,3AS,False,48,137
ENSG00000171552.12,chr20,31722617,31723528,TSS,True,68,205
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,100,120
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,50,120
ENSG00000132670.20,chr20,2923285,2964271,ES,True,29,124
ENSG00000132670.20,chr20,2873455,2873760,TSS,True,19,156
ENSG00000101040.19,chr20,47356656,47357804,TSS,True,68,103
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,21,113
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,1610,3825
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,2245,3825
ENSG00000125810.9,chr20,23084258,23086393,TSS,False,136,274
ENSG00000240849.10,chr20,50153516,50153752,TSS,True,66,271
ENSG00000125971.16,chr20,34516399,34516461,TSS,False,40,248
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,78,477
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,417,477
ENSG00000100979.14,chr20,45912078,45912208,TSS,True,18,124
ENSG00000125877.12,chr20,3209463,3209617,TSS,True,27,168
ENSG00000171703.16,chr20,64063090,64063384,TSS,True,73,189
ENSG00000171703.16,chr20,64072171,64072352,PAS,True,75,189
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,264,731
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,722,986
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,520,986
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,33,217
ENSG00000124225.15,chr20,57709473,57710015,TSS,True,32,108
ENSG00000124225.15,chr20,57710459,57710591,TSS,True,95,108
ENSG00000132792.18,chr20,37694012,37694152,TSS,True,362,508
ENSG00000125970.11,chr20,34073635,34075873,ES,False,121,406
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,64,446
ENSG00000196839.12,chr20,44651574,44651748,TSS,True,109,298
ENSG00000196839.12,chr20,44621017,44621046,TSS,True,241,298
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,53,181
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,187,238
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,159,238
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,142,238
ENSG00000168734.13,chr20,44531978,44589796,ES,False,151,178
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,253,434
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,247,434
ENSG00000177410.12,chr20,49278601,49278716,TSS,True,58,124
ENSG00000177410.12,chr20,49289044,49289260,PAS,False,45,124
ENSG00000203883.6,chr20,64049158,64049639,TSS,False,93,275
ENSG00000101444.12,chr20,34280650,34281026,IR,True,19,121
ENSG00000101444.12,chr20,34280263,34281165,PAS,True,19,121
ENSG00000101444.12,chr20,34280264,34280650,PAS,True,118,137
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,30,137
ENSG00000124214.19,chr20,49124587,49135832,3AS,False,122,136
ENSG00000124214.19,chr20,49154071,49188115,ES,True,14,134
ENSG00000124214.19,chr20,49174269,49188115,ES,True,105,121
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,163,286
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,153,288
ENSG00000132646.10,chr20,5119577,5120011,TSS,True,58,260
ENSG00000089006.16,chr20,17941596,17942407,PAS,True,20,147
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,105,148
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,74,148
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,29,131
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,278,346
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,62,339
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,513,1244
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,518,1249
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,777,1291
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,21,114
ENSG00000175110.11,chr3,139344001,139344198,TSS,True,20,134
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,37,356
ENSG00000168036.17,chr3,41239354,41239659,IR,False,46,105
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,79,131
ENSG00000168036.17,chr3,41239354,41239818,IR,False,79,138
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,136,290
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,162,210
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,148,207
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,209,290
ENSG00000018408.14,chr3,149517234,149520989,PAS,True,41,271
ENSG00000018408.14,chr3,149571205,149573000,PAS,False,170,193
ENSG00000018408.14,chr3,149657764,149658053,TSS,False,157,336
ENSG00000018408.14,chr3,149542334,149542538,TSS,False,241,300
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,67,487
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,72,492
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,425,492
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,376,782
ENSG00000214160.9,chr3,184245812,184248781,5AS,False,48,212
ENSG00000214160.9,chr3,184248781,184248971,TSS,True,180,231
ENSG00000214160.9,chr3,184248744,184248965,TSS,True,65,231
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,82,525
