gene,chr,start,end,splice_type,novel,mucosa_of_descending_colon_ENCFF171AQO_in_cov,mucosa_of_descending_colon_ENCFF171AQO_total_cov
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,99,234
ENSG00000164896.19,chr7,151079499,151080863,TSS,True,190,234
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,208,234
ENSG00000128591.15,chr7,128849623,128850074,TSS,True,242,276
ENSG00000128591.15,chr7,128852942,128853621,TSS,True,226,268
ENSG00000128591.15,chr7,128858335,128859277,PAS,True,39,286
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,423,1377
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,998,1377
ENSG00000075142.13,chr7,88219975,88220087,TSS,True,174,255
ENSG00000075142.13,chr7,88226908,88226991,TSS,True,89,255
ENSG00000130429.14,chr7,99374245,99374781,TSS,True,31,246
ENSG00000106609.16,chr7,66921099,66921461,TSS,True,28,104
ENSG00000128595.16,chr7,128748804,128758870,ME,False,40,286
ENSG00000146535.13,chr7,2843852,2844342,TSS,False,31,113
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,89,122
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,68,122
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,51,125
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,31,131
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,34,134
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,41,139
ENSG00000188186.10,chr7,100148962,100149053,TSS,True,125,139
ENSG00000164828.17,chr7,815868,816673,TSS,True,62,130
ENSG00000164828.17,chr7,832386,832601,TSS,True,114,129
ENSG00000164828.17,chr7,873214,874920,PAS,True,13,112
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,23,109
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,30,176
ENSG00000122565.18,chr7,26212081,26213607,PAS,True,24,173
ENSG00000122565.18,chr7,26202970,26203022,PAS,True,151,172
ENSG00000106665.15,chr7,74289400,74289734,TSS,False,45,134
ENSG00000106665.15,chr7,74403836,74405943,PAS,True,24,121
ENSG00000002933.8,chr7,150800828,150801535,5AS,False,67,239
ENSG00000002933.8,chr7,150800396,150800828,TSS,True,217,284
ENSG00000002933.8,chr7,150800757,150800968,TSS,True,114,284
ENSG00000159840.15,chr7,143381409,143381559,3AS,True,130,227
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,175,404
ENSG00000155660.10,chr7,149014903,149015044,TSS,True,148,166
ENSG00000155660.10,chr7,149028320,149028671,TSS,True,36,167
ENSG00000133612.18,chr7,151134568,151141897,ES,False,42,106
ENSG00000133612.18,chr7,151085870,151087072,TSS,False,63,165
ENSG00000133612.18,chr7,151143736,151144453,PAS,True,39,152
ENSG00000133612.18,chr7,151122724,151123639,PAS,True,102,137
ENSG00000127948.15,chr7,75986241,75986336,IR,False,97,108
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,57,121
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,106,121
ENSG00000127948.15,chr7,75986336,75986855,PAS,True,14,111
ENSG00000062582.13,chr7,43869376,43869456,IR,False,96,117
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,31,127
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,106,127
ENSG00000004799.7,chr7,95596163,95596563,TSS,True,23,219
ENSG00000146729.9,chr7,55964521,55964701,TSS,True,13,129
ENSG00000197448.13,chr7,143265092,143265260,IR,False,121,164
ENSG00000197448.13,chr7,143263414,143263585,TSS,True,37,184
ENSG00000136270.13,chr7,45101614,45101852,5AS,True,14,135
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,31,127
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,50,147
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,115,147
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,80,591
ENSG00000236609.3,chr7,6616186,6617189,3AS,True,50,114
ENSG00000236609.3,chr7,6615583,6616186,TSS,False,14,131
ENSG00000106541.11,chr7,16801803,16804952,5AS,False,22,104
ENSG00000106541.11,chr7,16804934,16804997,TSS,True,29,111
ENSG00000106541.11,chr7,16804952,16804998,TSS,False,89,111
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,140,279
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,43,334
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,197,334
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,194,334
ENSG00000055118.14,chr7,150951120,150951447,IR,False,225,255
ENSG00000055118.14,chr7,150949392,150950420,PAS,True,78,273
ENSG00000055118.14,chr7,150944929,150945514,PAS,False,233,305
ENSG00000055118.14,chr7,150955395,150955840,TSS,True,101,306
ENSG00000002726.20,chr7,150852470,150852558,TSS,True,136,328
ENSG00000002726.20,chr7,150856564,150858040,TSS,False,217,328
ENSG00000105968.18,chr7,44831986,44834562,PAS,True,12,102
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,29,126
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,240,1559
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,512,1537
ENSG00000122786.19,chr7,134932987,134937664,PAS,True,1030,1398
ENSG00000106624.10,chr7,44104228,44104918,TSS,True,59,143
ENSG00000106624.10,chr7,44112573,44112909,TSS,True,118,135
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,41,118
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,84,118
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,262,350
ENSG00000136280.16,chr7,45000363,45063917,ES,False,25,164
ENSG00000136280.16,chr7,45000161,45000363,TSS,True,19,189
ENSG00000189077.10,chr7,75987223,75987359,3AS,False,18,140
ENSG00000189077.10,chr7,75988148,75988251,IR,False,123,143
ENSG00000189077.10,chr7,75986835,75987285,PAS,True,24,146
ENSG00000189077.10,chr7,75986983,75987223,PAS,True,128,146
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,31,123
ENSG00000164897.12,chr7,151082174,151082994,TSS,True,104,139
ENSG00000164897.12,chr7,151083433,151083530,TSS,False,52,139
ENSG00000106565.17,chr7,150800297,150800549,TSS,True,55,336
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,124,167
ENSG00000214022.11,chr7,150368941,150369670,5AS,False,83,104
ENSG00000214022.11,chr7,150368941,150371227,ES,False,91,149
ENSG00000214022.11,chr7,150368941,150371227,3AS,True,91,106
ENSG00000214022.11,chr7,150368941,150371227,5AS,False,91,104
ENSG00000214022.11,chr7,150368941,150371230,3AS,True,21,185
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,124,322
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,189,228
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,61,228
ENSG00000129103.17,chr7,56078508,56079527,ES,False,110,123
ENSG00000129103.17,chr7,56064222,56064378,TSS,True,15,133
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,214,517
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,307,527
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,221,527
ENSG00000149596.6,chr20,44109633,44113503,PAS,False,24,136
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,47,153
ENSG00000149596.6,chr20,44115664,44116159,TSS,True,116,132
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,114,279
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,51,185
ENSG00000125977.6,chr20,34103498,34103565,PAS,True,161,184
ENSG00000125977.6,chr20,34105520,34105545,PAS,True,164,184
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,95,122
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,36,134
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,114,134
ENSG00000125844.15,chr20,17613676,17614220,PAS,True,18,178
ENSG00000125844.15,chr20,17658595,17660531,TSS,True,154,201
ENSG00000125844.15,chr20,17682027,17682310,TSS,True,117,208
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,154,608
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,70,280
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,70,160
ENSG00000131051.22,chr20,35739017,35740823,ES,False,103,142
ENSG00000131051.22,chr20,35739017,35740823,3AS,True,103,117
ENSG00000197586.12,chr20,25195867,25207075,ES,False,50,102
ENSG00000197586.12,chr20,25195867,25209848,ES,False,29,178
ENSG00000197586.12,chr20,25218614,25222837,ES,False,17,152
ENSG00000197586.12,chr20,25221333,25222837,IR,True,136,173
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,147,196
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,26,206
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,54,252
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,198,555
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,465,552
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,152,182
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,31,178
ENSG00000125826.20,chr20,408028,408779,TSS,True,48,223
ENSG00000125826.20,chr20,410411,410764,PAS,False,143,181
ENSG00000125826.20,chr20,430349,432139,PAS,True,42,219
ENSG00000101365.20,chr20,2658522,2658758,IR,False,14,109
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,24,114
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,95,117
ENSG00000244274.7,chr20,45406016,45406210,TSS,False,133,172
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,75,172
ENSG00000196562.14,chr20,47658392,47659696,ES,False,59,122
ENSG00000196562.14,chr20,47785342,47785989,TSS,False,33,132
ENSG00000196562.14,chr20,47785834,47786810,TSS,True,118,133
ENSG00000101220.17,chr20,3767662,3767787,TSS,True,28,225
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,47,114
ENSG00000125520.13,chr20,63739761,63740531,TSS,True,102,114
ENSG00000271303.1,chr20,652975,653199,TSS,False,22,126
ENSG00000087460.24,chr20,58895684,58903530,ES,False,301,675
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,301,878
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,377,428
ENSG00000166913.12,chr20,44885886,44901530,ES,False,265,295
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,37,332
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,14,116
ENSG00000171222.10,chr20,35954339,35954447,IR,False,25,104
ENSG00000171222.10,chr20,35953623,35954339,PAS,False,79,104
ENSG00000171222.10,chr20,35954447,35954523,TSS,True,79,104
ENSG00000215440.11,chr20,58712579,58713419,IR,False,117,132
ENSG00000215440.11,chr20,58713543,58713916,IR,False,110,133
ENSG00000215440.11,chr20,58692123,58693050,TSS,False,32,154
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,16,143
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,81,126
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,88,126
ENSG00000149451.17,chr20,3668997,3669298,3AS,False,54,127
ENSG00000149451.17,chr20,3667960,3669000,PAS,True,60,133
ENSG00000149451.17,chr20,3667961,3668997,PAS,True,79,133
ENSG00000149451.17,chr20,3681907,3682252,TSS,True,102,148
ENSG00000149451.17,chr20,3672720,3673658,TSS,True,114,144
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,288,489
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,209,489
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,318,1446
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,43,139
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,110,139
ENSG00000100979.14,chr20,45912078,45912208,TSS,True,26,160
ENSG00000101199.12,chr20,63272778,63272920,TSS,True,58,119
ENSG00000101199.12,chr20,63282879,63284922,TSS,True,104,118
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,21,100
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,110,131
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,52,131
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,114,131
ENSG00000125775.14,chr20,1312762,1313339,IR,False,236,268
ENSG00000125775.14,chr20,1329084,1329197,TSS,True,57,313
ENSG00000125775.14,chr20,1312586,1312673,TSS,True,281,313
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,30,189
ENSG00000100997.18,chr20,25390512,25390909,TSS,True,26,211
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,37,112
ENSG00000125970.11,chr20,34073635,34075873,ES,False,84,373
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,41,407
ENSG00000168734.13,chr20,44531978,44589796,ES,False,112,128
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,58,186
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,166,186
ENSG00000168734.13,chr20,44564190,44564340,TSS,False,164,186
ENSG00000125968.8,chr20,31605285,31605813,TSS,False,25,107
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,54,132
ENSG00000124214.19,chr20,49153932,49154076,TSS,False,114,132
ENSG00000131069.19,chr20,34876462,34876823,TSS,True,47,165
ENSG00000204070.9,chr20,45363135,45363315,TSS,True,15,105
ENSG00000101246.19,chr20,63700530,63700601,IR,False,105,126
ENSG00000101246.19,chr20,63698642,63700530,PAS,True,21,126
ENSG00000101246.19,chr20,63698643,63700702,PAS,True,106,126
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,35,133
ENSG00000101246.19,chr20,63707809,63707906,TSS,True,117,133
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,29,162
ENSG00000130702.15,chr20,62310311,62310418,IR,True,137,155
ENSG00000130702.15,chr20,62305431,62309475,PAS,True,61,222
ENSG00000130702.15,chr20,62366948,62367397,TSS,True,203,226
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,32,121
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,85,116
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,30,104
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,32,106
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,81,111
ENSG00000125835.18,chr20,2470687,2470835,TSS,True,12,111
ENSG00000168036.17,chr3,41239354,41239659,IR,False,31,109
ENSG00000168036.17,chr3,41239354,41239818,IR,False,24,102
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,28,147
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,114,146
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,68,146
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,123,147
ENSG00000145191.13,chr3,184143142,184143441,IR,False,89,101
ENSG00000018408.14,chr3,149657764,149658053,TSS,False,46,105
ENSG00000214706.10,chr3,50288271,50288408,IR,False,147,170
ENSG00000214706.10,chr3,50288937,50289254,IR,True,148,165
ENSG00000214706.10,chr3,50286002,50288271,PAS,False,25,170
ENSG00000214706.10,chr3,50285972,50288504,PAS,True,152,170
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,73,129
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,101,129
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,168,226
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,222,270
ENSG00000114353.16,chr3,50236157,50236453,TSS,True,33,291
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,322,402
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,109,402
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,118,388
ENSG00000162244.11,chr3,51995424,51995470,TSS,True,329,388
ENSG00000163520.13,chr3,13619831,13626444,ES,False,57,140
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,47,147
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,115,146
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,65,306
ENSG00000163517.14,chr3,13480349,13481245,5AS,False,85,106
ENSG00000163517.14,chr3,13480134,13480349,TSS,False,48,133
ENSG00000163517.14,chr3,13480337,13480446,TSS,True,111,133
ENSG00000163517.14,chr3,13480477,13481394,TSS,True,119,133
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,75,198
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,50,192
ENSG00000178035.11,chr3,49024404,49024494,IR,False,132,160
ENSG00000178035.11,chr3,49024578,49024658,IR,False,131,160
ENSG00000178035.11,chr3,49024802,49024895,IR,False,132,160
ENSG00000178035.11,chr3,49025040,49025125,IR,True,132,160
ENSG00000178035.11,chr3,49025269,49026323,IR,True,123,151
ENSG00000178035.11,chr3,49026419,49026518,IR,True,132,160
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,30,162
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,38,162
ENSG00000065534.18,chr3,123618767,123620206,3AS,False,239,1344
ENSG00000065534.18,chr3,123620206,123620545,TSS,True,903,1421
ENSG00000065534.18,chr3,123700019,123701257,TSS,True,699,1466
ENSG00000114650.19,chr3,47417823,47418133,3AS,False,100,112
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,91,155
ENSG00000114650.19,chr3,47417303,47417794,TSS,True,132,148
ENSG00000233276.4,chr3,49358026,49358325,TSS,True,55,211
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,33,195
ENSG00000172053.17,chr3,49103409,49103630,IR,False,206,230
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,43,256
ENSG00000164081.12,chr3,51671288,51674270,ES,False,87,100
ENSG00000164081.12,chr3,51671186,51671288,TSS,False,14,117
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,117,131
ENSG00000114867.20,chr3,184324878,184325114,TSS,False,105,119
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,18,124
ENSG00000163870.15,chr3,127590409,127591092,TSS,True,32,141
ENSG00000114125.13,chr3,141738225,141738516,TSS,True,19,171
ENSG00000144749.13,chr3,66378793,66380489,PAS,True,27,144
ENSG00000144749.13,chr3,66500189,66501123,TSS,True,72,155
ENSG00000144749.13,chr3,66383990,66384343,TSS,True,112,136
ENSG00000163703.17,chr3,9943172,9943380,IR,False,98,111
ENSG00000163703.17,chr3,9933787,9933852,TSS,False,93,121
ENSG00000163703.17,chr3,9933769,9933920,TSS,True,62,121
ENSG00000163703.17,chr3,9933324,9934612,TSS,True,95,121
ENSG00000163703.17,chr3,9944364,9945411,PAS,True,12,118
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,36,143
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,16,151
ENSG00000121440.14,chr3,73382430,73384930,PAS,True,15,129
ENSG00000121440.14,chr3,73624102,73625286,TSS,True,65,180
ENSG00000170248.14,chr3,33798568,33798937,TSS,True,14,101
ENSG00000171148.13,chr3,9792215,9792765,TSS,True,19,156
ENSG00000171148.13,chr3,9785315,9785365,TSS,True,139,156
ENSG00000177479.19,chr3,48927461,48928671,PAS,True,94,105
ENSG00000177479.19,chr3,48983198,48985541,PAS,True,20,109
ENSG00000010256.10,chr3,48609551,48609668,TSS,True,192,1025
ENSG00000010256.10,chr3,48600679,48602297,TSS,True,872,1017
ENSG00000163931.15,chr3,53255835,53256068,TSS,True,67,656
ENSG00000060971.17,chr3,38125881,38126161,IR,False,150,168
ENSG00000060971.17,chr3,38126341,38126509,IR,False,129,162
ENSG00000060971.17,chr3,38129388,38131925,ES,False,26,171
ENSG00000225697.12,chr3,48627052,48627945,3AS,False,54,114
ENSG00000225697.12,chr3,48631140,48631252,5AS,False,23,113
ENSG00000225697.12,chr3,48631797,48631879,3AS,False,11,108
ENSG00000225697.12,chr3,48635370,48635535,TSS,True,48,132
ENSG00000225697.12,chr3,48633476,48635501,TSS,True,114,132
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,103,157
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,88,154
ENSG00000120756.12,chr3,142596509,142664201,ES,False,87,107
ENSG00000120756.12,chr3,142623562,142664201,ES,False,47,107
ENSG00000120756.12,chr3,142596386,142596509,TSS,True,118,226
ENSG00000120756.12,chr3,142623409,142623562,TSS,True,117,224
ENSG00000163932.13,chr3,53161428,53178403,ES,False,72,122
ENSG00000163932.13,chr3,53160859,53161428,TSS,True,14,136
ENSG00000161202.18,chr3,184164931,184165112,IR,False,89,108
ENSG00000161202.18,chr3,184155149,184155796,TSS,True,27,135
ENSG00000161202.18,chr3,184170318,184173614,PAS,True,14,114
ENSG00000114745.13,chr3,39107478,39107849,TSS,True,23,127
ENSG00000074416.14,chr3,127710665,127721052,ES,False,172,248
ENSG00000074416.14,chr3,127689065,127692323,PAS,True,49,314
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,217,444
ENSG00000010327.10,chr3,52523756,52523873,3AS,True,33,110
ENSG00000163681.14,chr3,57923023,57927295,ES,False,58,127
ENSG00000163681.14,chr3,57756230,57756342,TSS,False,144,162
ENSG00000163681.14,chr3,57889991,57890100,TSS,True,51,155
ENSG00000163681.14,chr3,57927295,57930011,PAS,True,23,152
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,86,186
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,107,188
ENSG00000163513.17,chr3,30606977,30644746,ES,False,86,101
ENSG00000163513.17,chr3,30606488,30606977,TSS,True,44,146
ENSG00000152601.17,chr3,152268772,152269092,TSS,True,62,119
ENSG00000152601.17,chr3,152299273,152300367,TSS,True,100,117
ENSG00000152601.17,chr3,152462384,152465786,PAS,True,17,115
ENSG00000012171.19,chr3,50273646,50273758,IR,False,152,184
ENSG00000012171.19,chr3,50273828,50273915,3AS,False,95,185
ENSG00000012171.19,chr3,50264465,50267769,TSS,True,141,217
ENSG00000012171.19,chr3,50267653,50269349,TSS,True,120,217
ENSG00000172037.13,chr3,49122370,49122703,IR,True,193,243
ENSG00000172037.13,chr3,49123052,49123131,IR,False,189,239
ENSG00000172037.13,chr3,49125169,49125746,ES,True,19,171
ENSG00000172037.13,chr3,49132868,49132954,IR,True,17,110
ENSG00000172037.13,chr3,49124700,49124926,TSS,True,245,273
ENSG00000172037.13,chr3,49132791,49133082,TSS,True,189,284
ENSG00000152952.11,chr3,146076895,146079115,ES,False,85,201
ENSG00000114316.12,chr3,49278451,49280743,ES,False,12,107
ENSG00000114316.12,chr3,49310737,49324701,ES,False,43,108
ENSG00000144677.14,chr3,37947211,37964570,ES,False,43,122
