gene,chr,start,end,splice_type,novel,K562_ENCFF645UVN_in_cov,K562_ENCFF645UVN_total_cov
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,399,478
ENSG00000106327.12,chr7,100620415,100621126,PAS,True,21,125
ENSG00000106327.12,chr7,100624554,100624844,PAS,True,111,125
ENSG00000106327.12,chr7,100626762,100626865,TSS,True,124,138
ENSG00000106327.12,chr7,100642690,100642770,TSS,True,107,143
ENSG00000106327.12,chr7,100641476,100641769,TSS,True,124,143
ENSG00000106327.12,chr7,100640975,100641229,TSS,True,125,143
ENSG00000122545.19,chr7,35801040,35801270,TSS,True,48,312
ENSG00000136280.16,chr7,45000363,45063917,ES,False,48,183
ENSG00000136280.16,chr7,45000161,45000363,TSS,True,45,253
ENSG00000006530.16,chr7,141551350,141551434,TSS,True,133,178
ENSG00000006530.16,chr7,141554601,141555567,TSS,True,114,178
ENSG00000006530.16,chr7,141593143,141593185,TSS,False,145,178
ENSG00000064419.13,chr7,129018157,129054650,ES,False,289,326
ENSG00000064419.13,chr7,129054650,129055180,TSS,True,197,528
ENSG00000009954.10,chr7,73476893,73478569,PAS,True,18,132
ENSG00000009954.10,chr7,73521826,73522306,TSS,True,73,193
ENSG00000161036.12,chr7,102464921,102465160,TSS,True,105,158
ENSG00000161036.12,chr7,102467717,102467823,TSS,True,132,158
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,316,539
ENSG00000160993.3,chr7,102464713,102464878,TSS,True,32,105
ENSG00000122643.19,chr7,33026915,33062567,ES,False,150,194
ENSG00000136271.10,chr7,44573835,44575613,TSS,True,118,404
ENSG00000164897.12,chr7,151082174,151082994,TSS,True,364,582
ENSG00000164897.12,chr7,151083433,151083530,TSS,False,509,582
ENSG00000164897.12,chr7,151082763,151083003,TSS,False,495,582
ENSG00000106266.10,chr7,2314327,2314448,TSS,True,20,113
ENSG00000165055.15,chr7,128476725,128476875,TSS,True,62,126
ENSG00000165055.15,chr7,128476747,128477173,TSS,True,103,126
ENSG00000126522.16,chr7,66075735,66075856,TSS,False,115,140
ENSG00000126522.16,chr7,66075799,66076093,TSS,True,73,140
ENSG00000160991.15,chr7,102433506,102433661,TSS,True,82,134
ENSG00000160991.15,chr7,102436223,102436333,TSS,True,119,134
ENSG00000233369.7,chr7,73205458,73206151,IR,True,81,121
ENSG00000233369.7,chr7,73195634,73195701,TSS,True,61,153
ENSG00000233369.7,chr7,73206151,73207300,PAS,False,42,123
ENSG00000233369.7,chr7,73205382,73207296,PAS,False,83,123
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,144,193
ENSG00000136279.20,chr7,44044617,44044820,TSS,True,34,213
ENSG00000161057.11,chr7,103347622,103347781,TSS,False,423,1052
ENSG00000008282.8,chr7,106112139,106112336,TSS,True,79,420
ENSG00000179562.2,chr7,127584150,127585613,TSS,False,19,140
ENSG00000196715.6,chr7,65873123,65873565,TSS,True,74,272
ENSG00000272391.5,chr7,75421508,75422709,TSS,True,257,321
ENSG00000234722.4,chr7,153399510,153400546,PAS,False,22,169
ENSG00000234722.4,chr7,153413612,153413982,TSS,True,77,216
ENSG00000234722.4,chr7,153412090,153412965,TSS,False,189,213
ENSG00000106638.16,chr7,73578419,73578673,TSS,True,65,310
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,157,838
ENSG00000214022.11,chr7,150368941,150371227,ES,False,83,105
ENSG00000214022.11,chr7,150368941,150371227,3AS,True,83,101
ENSG00000214022.11,chr7,150368941,150371230,3AS,True,16,139
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,924,1076
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,166,202
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,74,202
ENSG00000214022.11,chr7,150369670,150374037,PAS,True,171,198
ENSG00000106524.8,chr7,16645506,16645831,TSS,True,18,138
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,142,456
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,342,456
ENSG00000129103.17,chr7,56064222,56064378,TSS,True,42,290
ENSG00000128524.4,chr7,128862847,128863062,TSS,True,72,622
ENSG00000106070.18,chr7,50703908,50793223,ME,True,84,117
ENSG00000106070.18,chr7,50703908,50793223,ME,True,84,117
ENSG00000106070.18,chr7,50703908,50755886,ES,False,66,120
ENSG00000106070.18,chr7,50703908,50793223,ME,True,63,117
ENSG00000106070.18,chr7,50703908,50793223,ES,False,90,279
ENSG00000106070.18,chr7,50793223,50793530,TSS,True,110,397
ENSG00000088325.15,chr20,31739247,31739621,TSS,False,123,374
ENSG00000088325.15,chr20,31782281,31782390,TSS,True,332,369
ENSG00000088325.15,chr20,31800969,31801804,PAS,False,135,345
ENSG00000088325.15,chr20,31793847,31793992,PAS,True,260,332
ENSG00000088325.15,chr20,31783704,31785268,PAS,True,290,323
ENSG00000196756.11,chr20,38435026,38435387,TSS,True,98,117
ENSG00000196756.11,chr20,38435196,38435381,TSS,True,100,117
ENSG00000080189.14,chr20,46358763,46364370,3AS,False,103,117
ENSG00000080189.14,chr20,46358386,46359228,TSS,True,141,173
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,53,174
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,38,109
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,25,181
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,124,169
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,50,176
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,73,258
ENSG00000088833.17,chr20,1466719,1466961,TSS,True,32,284
ENSG00000173418.11,chr20,20017279,20017449,TSS,False,41,231
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,310,1527
ENSG00000215251.3,chr20,3159765,3159874,TSS,False,87,144
ENSG00000124228.14,chr20,49230349,49233305,ES,False,265,298
ENSG00000124228.14,chr20,49219319,49219541,TSS,True,109,381
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,73,375
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,289,336
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,599,801
ENSG00000101187.15,chr20,62642414,62642553,TSS,True,95,109
ENSG00000101187.15,chr20,62656357,62657250,TSS,False,71,108
ENSG00000101187.15,chr20,62666403,62666575,TSS,False,81,108
ENSG00000101187.15,chr20,62671749,62672621,PAS,True,32,108
ENSG00000101189.6,chr20,62795454,62796671,TSS,False,47,194
ENSG00000042062.11,chr20,50691125,50691855,TSS,False,60,115
ENSG00000101003.9,chr20,25407663,25407895,TSS,True,34,107
ENSG00000000419.12,chr20,50958362,50958550,TSS,True,54,106
ENSG00000000419.12,chr20,50936147,50936176,TSS,True,63,106
ENSG00000101400.5,chr20,33443310,33443891,TSS,False,86,198
ENSG00000101400.5,chr20,33412295,33412416,TSS,True,153,197
ENSG00000124098.9,chr20,56358949,56359191,TSS,True,45,311
ENSG00000100983.10,chr20,34928951,34929400,IR,True,237,268
ENSG00000100983.10,chr20,34928430,34928951,PAS,True,39,302
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,74,309
ENSG00000101146.12,chr20,57350953,57351422,TSS,True,78,408
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,113,169
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,136,169
ENSG00000101310.16,chr20,18542329,18543172,TSS,True,124,166
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,57,123
ENSG00000101337.15,chr20,32165294,32167258,PAS,True,25,106
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,508,1141
ENSG00000125977.6,chr20,34103498,34103565,PAS,True,840,1115
ENSG00000125977.6,chr20,34105520,34105545,PAS,True,860,1034
ENSG00000125977.6,chr20,34112095,34112255,TSS,False,133,1162
ENSG00000198959.11,chr20,38128458,38130369,PAS,True,34,139
ENSG00000198959.11,chr20,38137945,38138385,PAS,True,79,111
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,179,214
ENSG00000198959.11,chr20,38161419,38161601,TSS,True,191,214
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,178,214
ENSG00000124226.10,chr20,49936373,49936552,TSS,True,142,329
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,139,428
ENSG00000149658.17,chr20,63215601,63215865,IR,True,84,100
ENSG00000149658.17,chr20,63215865,63216245,TSS,True,331,417
ENSG00000149658.17,chr20,63202286,63203161,TSS,True,133,417
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,147,356
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,56,128
ENSG00000149636.15,chr20,36771473,36773661,5AS,False,80,114
ENSG00000149636.15,chr20,36773661,36774298,TSS,True,49,149
ENSG00000149636.15,chr20,36773393,36773775,TSS,True,112,149
ENSG00000125875.13,chr20,462335,462564,TSS,True,36,101
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,1399,2156
ENSG00000171858.17,chr20,62387107,62387388,TSS,True,1608,2156
ENSG00000171858.17,chr20,62387609,62387674,TSS,True,1604,2156
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,39,114
ENSG00000132824.13,chr20,44521912,44522094,TSS,True,38,189
ENSG00000101255.10,chr20,380590,381169,TSS,False,204,629
ENSG00000101255.10,chr20,388011,388301,TSS,True,489,629
ENSG00000025772.7,chr20,44960206,44960448,TSS,False,177,317
ENSG00000101266.18,chr20,508660,543671,ES,False,82,105
ENSG00000101266.18,chr20,543671,543818,TSS,True,158,270
ENSG00000101266.18,chr20,499832,499880,TSS,True,201,266
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,41,147
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,94,214
ENSG00000088766.11,chr20,6006049,6006552,TSS,True,87,281
ENSG00000088305.18,chr20,32784859,32787229,ES,False,17,138
ENSG00000088305.18,chr20,32802470,32807761,ES,False,285,350
ENSG00000088305.18,chr20,32762380,32762699,TSS,True,293,374
ENSG00000088305.18,chr20,32786574,32787451,TSS,True,331,374
ENSG00000088305.18,chr20,32800886,32801426,TSS,True,313,371
ENSG00000101181.17,chr20,62183001,62183057,TSS,True,193,260
ENSG00000101181.17,chr20,62191029,62193624,TSS,True,231,260
ENSG00000101181.17,chr20,62198674,62198852,TSS,False,204,258
ENSG00000101181.17,chr20,62199136,62199257,TSS,True,195,258
ENSG00000101181.17,chr20,62201371,62202843,TSS,True,105,130
ENSG00000101181.17,chr20,62200682,62203568,PAS,True,106,235
ENSG00000101181.17,chr20,62203083,62203568,PAS,False,134,260
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,40,104
ENSG00000203880.11,chr20,64255741,64257051,TSS,False,87,104
ENSG00000203880.11,chr20,64255739,64260272,TSS,True,91,104
ENSG00000124193.14,chr20,43457860,43458140,TSS,False,81,222
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,86,681
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,772,1370
ENSG00000101407.12,chr20,38013857,38033403,ES,True,138,154
ENSG00000101407.12,chr20,37983009,37983639,PAS,True,21,209
ENSG00000101407.12,chr20,38011514,38013859,TSS,True,179,218
ENSG00000101407.12,chr20,38033403,38033461,TSS,True,62,218
ENSG00000101057.15,chr20,43667032,43667303,TSS,True,270,635
ENSG00000101057.15,chr20,43702586,43702903,TSS,True,547,634
ENSG00000125991.19,chr20,35542014,35542185,TSS,True,99,441
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,52,127
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,112,164
ENSG00000125870.10,chr20,16729985,16730164,TSS,True,89,164
ENSG00000125870.10,chr20,16732248,16732336,TSS,True,140,161
ENSG00000125870.10,chr20,16740845,16741773,PAS,True,81,155
ENSG00000125870.10,chr20,16737260,16738036,PAS,True,78,154
ENSG00000101193.7,chr20,62938108,62938253,TSS,True,74,164
ENSG00000101193.7,chr20,62940495,62941620,TSS,True,130,163
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,234,527
ENSG00000131051.22,chr20,35739017,35740823,ES,False,528,599
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,105,648
ENSG00000131051.22,chr20,35738967,35739017,PAS,True,557,624
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,73,669
ENSG00000101442.9,chr20,38748271,38748853,TSS,False,16,132
ENSG00000101361.16,chr20,2656034,2656400,5AS,False,173,205
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,241,334
ENSG00000101361.16,chr20,2654698,2655512,TSS,True,292,334
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,30,273
ENSG00000197586.12,chr20,25195867,25209848,ES,False,50,138
ENSG00000197586.12,chr20,25209925,25214866,ES,False,17,148
ENSG00000197586.12,chr20,25218614,25222837,ES,False,60,134
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,109,155
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,26,166
ENSG00000197457.9,chr20,63653326,63653538,TSS,False,120,209
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,333,722
ENSG00000101161.7,chr20,63981124,63983215,TSS,True,624,721
ENSG00000101161.7,chr20,64027601,64027736,TSS,True,592,707
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,75,133
ENSG00000064601.18,chr20,45891371,45891762,TSS,True,115,133
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,109,133
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,66,189
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,167,189
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,24,152
ENSG00000125826.20,chr20,408028,408779,TSS,True,87,144
ENSG00000125826.20,chr20,430349,432139,PAS,True,113,144
ENSG00000125779.22,chr20,3888920,3889728,TSS,True,25,126
ENSG00000125779.22,chr20,3923243,3923898,PAS,True,14,112
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,39,339
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,344,392
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,94,392
ENSG00000101367.8,chr20,32819893,32820028,TSS,False,150,804
ENSG00000124092.12,chr20,57498698,57503435,3AS,True,86,301
ENSG00000124092.12,chr20,57497167,57498701,PAS,True,118,334
ENSG00000124092.12,chr20,57497166,57498698,PAS,True,248,334
ENSG00000124092.12,chr20,57525027,57525150,TSS,True,133,339
ENSG00000124092.12,chr20,57523662,57524835,TSS,True,296,339
ENSG00000132661.3,chr20,23350780,23351061,TSS,False,20,140
ENSG00000101343.14,chr20,20052291,20052476,TSS,False,49,115
ENSG00000101343.14,chr20,20043491,20043646,TSS,True,88,112
ENSG00000101343.14,chr20,20039608,20039658,TSS,True,99,112
ENSG00000101220.17,chr20,3767662,3767787,TSS,True,75,205
ENSG00000022277.12,chr20,56468604,56468766,TSS,True,41,358
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,176,198
ENSG00000125520.13,chr20,63739761,63740531,TSS,True,174,198
ENSG00000271303.1,chr20,652975,653199,TSS,False,131,355
ENSG00000060491.16,chr20,62804789,62805030,TSS,True,51,146
ENSG00000087460.24,chr20,58895684,58903530,ES,False,432,956
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,432,1145
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,527,599
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,400,1965
ENSG00000166913.12,chr20,44885886,44901530,ES,False,671,746
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,464,1211
ENSG00000101150.17,chr20,63873816,63882718,ES,False,99,307
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,101,398
ENSG00000171222.10,chr20,35954339,35954447,IR,False,52,138
ENSG00000171222.10,chr20,35953623,35954339,PAS,False,86,138
ENSG00000171222.10,chr20,35954447,35954523,TSS,True,86,138
ENSG00000215305.9,chr20,2840239,2840827,TSS,True,13,104
ENSG00000171552.12,chr20,31722617,31723528,TSS,True,112,130
ENSG00000171552.12,chr20,31721654,31722553,TSS,True,112,130
ENSG00000198276.15,chr20,63941208,63944396,5AS,True,14,113
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,194,296
ENSG00000198276.15,chr20,63940149,63940245,TSS,True,266,296
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,204,296
ENSG00000132670.20,chr20,2873455,2873760,TSS,True,60,294
ENSG00000101040.19,chr20,47210897,47220257,ES,False,183,349
ENSG00000101040.19,chr20,47236516,47238895,5AS,False,234,326
ENSG00000101040.19,chr20,47246007,47248896,TSS,True,302,432
ENSG00000101040.19,chr20,47238895,47240061,TSS,True,332,432
ENSG00000244005.12,chr20,35699191,35699373,TSS,True,92,173
ENSG00000244005.12,chr20,35698480,35699707,TSS,True,121,173
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,107,199
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,151,199
ENSG00000101191.16,chr20,62937795,62937943,TSS,False,108,122
ENSG00000101191.16,chr20,62926431,62926528,TSS,True,103,122
ENSG00000125901.5,chr20,3046020,3046280,TSS,False,23,171
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,1161,2865
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,1904,2865
ENSG00000101412.12,chr20,33676979,33677104,IR,True,106,131
ENSG00000101412.12,chr20,33675679,33677330,PAS,True,100,124
ENSG00000101412.12,chr20,33675677,33676979,PAS,False,26,131
ENSG00000101412.12,chr20,33686003,33686402,TSS,False,72,142
ENSG00000101412.12,chr20,33680325,33681106,TSS,True,100,142
ENSG00000240849.10,chr20,50153516,50153752,TSS,True,65,102
ENSG00000242372.7,chr20,35280118,35284175,ES,False,55,384
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,115,434
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,373,434
ENSG00000198171.12,chr20,3204536,3204692,TSS,False,15,114
ENSG00000101138.11,chr20,56392363,56392538,TSS,True,89,116
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,44,116
ENSG00000101199.12,chr20,63272778,63272920,TSS,True,156,276
ENSG00000125877.12,chr20,3209463,3209617,TSS,True,164,253
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,64,242
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,705,883
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,761,883
ENSG00000101158.13,chr20,58981207,58981369,TSS,True,183,585
ENSG00000101158.13,chr20,58989857,58989988,TSS,True,518,585
ENSG00000101152.10,chr20,63931022,63931464,ES,True,102,153
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,268,387
ENSG00000244462.7,chr20,35664759,35664906,TSS,True,114,186
ENSG00000132792.18,chr20,37694012,37694152,TSS,True,33,191
ENSG00000101132.9,chr20,54208077,54208124,TSS,True,103,242
ENSG00000101346.13,chr20,32207843,32208065,TSS,True,135,208
ENSG00000125871.13,chr20,17969141,17969800,IR,True,91,119
ENSG00000125871.13,chr20,17970370,17988165,ES,False,14,111
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,38,129
ENSG00000125871.13,chr20,17969017,17970370,TSS,True,103,129
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,127,460
ENSG00000124207.16,chr20,49075316,49075520,TSS,True,409,458
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,76,130
ENSG00000124155.17,chr20,45421396,45421583,TSS,True,112,130
ENSG00000125970.11,chr20,34073635,34075873,ES,False,72,423
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,93,469
ENSG00000087586.17,chr20,56388202,56390555,ES,False,141,305
ENSG00000087586.17,chr20,56388202,56391942,ES,False,72,195
ENSG00000087586.17,chr20,56388202,56392153,ES,False,58,133
ENSG00000087586.17,chr20,56388202,56392153,5AS,False,58,252
ENSG00000087586.17,chr20,56388202,56392167,ES,False,85,209
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,85,412
ENSG00000087586.17,chr20,56388784,56392167,5AS,False,14,125
ENSG00000087586.17,chr20,56390665,56392153,5AS,False,68,178
ENSG00000087586.17,chr20,56390665,56392167,5AS,False,109,289
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,392,585
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,452,585
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,376,585
ENSG00000101474.11,chr20,24992593,24992782,TSS,True,22,111
ENSG00000101474.11,chr20,24983902,24984024,TSS,True,99,111
ENSG00000088888.17,chr20,3846822,3846903,TSS,True,83,105
ENSG00000177410.12,chr20,49280570,49289044,ES,True,88,134
ENSG00000177410.12,chr20,49278601,49278716,TSS,True,36,159
ENSG00000177410.12,chr20,49289044,49289260,PAS,False,16,159
ENSG00000125968.8,chr20,31605285,31605813,TSS,False,234,374
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,228,545
ENSG00000101444.12,chr20,34292357,34292860,TSS,True,467,544
ENSG00000149600.11,chr20,32743307,32743841,TSS,True,34,125
ENSG00000124214.19,chr20,49124587,49135832,3AS,False,229,255
ENSG00000124214.19,chr20,49154071,49174194,ES,False,111,127
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,394,487
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,373,502
ENSG00000124214.19,chr20,49153932,49154076,TSS,False,419,502
ENSG00000124214.19,chr20,49119981,49120096,TSS,True,438,487
ENSG00000132646.10,chr20,5119577,5120011,TSS,True,48,429
ENSG00000088356.5,chr20,31951874,31952049,TSS,False,26,110
ENSG00000101126.16,chr20,50930825,50931209,TSS,True,84,105
ENSG00000101126.16,chr20,50928650,50929833,TSS,True,80,105
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,27,109
ENSG00000198900.5,chr20,41028787,41029100,TSS,False,82,201
ENSG00000198900.5,chr20,41118186,41118296,TSS,True,131,146
ENSG00000198900.5,chr20,41081164,41081249,PAS,True,94,135
ENSG00000198900.5,chr20,41123194,41124491,PAS,False,57,182
ENSG00000131069.19,chr20,34876462,34876823,TSS,True,27,120
ENSG00000089006.16,chr20,17941596,17942407,PAS,True,108,258
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,196,261
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,198,261
ENSG00000089006.16,chr20,17953995,17954991,TSS,False,140,158
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,159,405
