gene,chr,start,end,splice_type,novel,right_cardiac_atrium_ENCFF911RNV_in_cov,right_cardiac_atrium_ENCFF911RNV_total_cov
ENSG00000102316.16,chrX,54815678,54815880,IR,True,16,131
ENSG00000102316.16,chrX,54815690,54815880,IR,True,776,891
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,250,909
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,720,909
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,117,909
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,792,908
ENSG00000185010.14,chrX,155022409,155022724,TSS,True,25,198
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,138,875
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,166,902
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,763,902
ENSG00000156298.12,chrX,38561373,38561627,TSS,True,102,272
ENSG00000156298.12,chrX,38612530,38612666,TSS,False,202,272
ENSG00000102125.15,chrX,154413252,154413481,5AS,False,111,142
ENSG00000102125.15,chrX,154413567,154419542,ES,False,82,141
ENSG00000102125.15,chrX,154419623,154419704,IR,False,64,119
ENSG00000102125.15,chrX,154419746,154420031,IR,False,73,120
ENSG00000102125.15,chrX,154411512,154411952,TSS,True,46,185
ENSG00000072501.17,chrX,53374148,53380186,PAS,False,207,252
ENSG00000072501.17,chrX,53398543,53399730,PAS,True,82,241
ENSG00000072501.17,chrX,53405236,53405391,PAS,True,206,238
ENSG00000072501.17,chrX,53422491,53422713,TSS,True,62,269
ENSG00000131269.16,chrX,75114831,75156104,3AS,False,63,133
ENSG00000125676.19,chrX,123639027,123640537,5AS,True,103,119
ENSG00000125676.19,chrX,123621243,123621587,PAS,True,108,126
ENSG00000125676.19,chrX,123622757,123622860,PAS,True,113,126
ENSG00000125676.19,chrX,123627691,123627968,PAS,True,43,124
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,335,517
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,245,513
ENSG00000005893.15,chrX,120426148,120428626,PAS,False,459,517
ENSG00000125356.6,chrX,119871858,119872013,TSS,False,70,133
ENSG00000125356.6,chrX,119873300,119873393,TSS,True,63,133
ENSG00000047644.18,chrX,10117166,10117689,TSS,True,61,105
ENSG00000184205.14,chrX,53082325,53083305,TSS,True,19,104
ENSG00000184205.14,chrX,53087775,53088541,PAS,False,20,102
ENSG00000102401.19,chrX,101623276,101623785,IR,False,114,145
ENSG00000102401.19,chrX,101623276,101623813,3AS,False,402,516
ENSG00000102401.19,chrX,101623112,101623276,TSS,True,63,579
ENSG00000068366.19,chrX,109683372,109696143,3AS,False,57,219
ENSG00000068366.19,chrX,109641329,109644186,PAS,True,62,245
ENSG00000068366.19,chrX,109663301,109663402,PAS,True,189,244
ENSG00000085224.22,chrX,77683451,77683538,IR,False,32,300
ENSG00000085224.22,chrX,77688924,77693823,3AS,False,44,233
ENSG00000085224.22,chrX,77688924,77696576,3AS,False,30,257
ENSG00000085224.22,chrX,77688927,77696576,ES,False,40,227
ENSG00000085224.22,chrX,77681755,77684593,PAS,True,36,307
ENSG00000085224.22,chrX,77681850,77683451,PAS,False,277,309
ENSG00000085224.22,chrX,77785981,77786227,TSS,True,44,322
ENSG00000077721.15,chrX,119574515,119574755,TSS,False,23,157
ENSG00000167393.17,chrX,373531,374072,TSS,False,67,209
ENSG00000157514.16,chrX,107716689,107717062,TSS,True,72,265
ENSG00000157514.16,chrX,107775099,107775753,TSS,True,224,265
ENSG00000147255.18,chrX,131273502,131273931,PAS,True,16,147
ENSG00000147255.18,chrX,131289213,131289330,TSS,True,130,149
ENSG00000147255.18,chrX,131279270,131279368,TSS,True,100,135
ENSG00000147255.18,chrX,131278460,131279073,TSS,True,98,135
ENSG00000147255.18,chrX,131278870,131279040,TSS,True,116,135
ENSG00000147403.16,chrX,154399941,154400463,IR,False,541,632
ENSG00000147403.16,chrX,154400626,154400701,IR,False,564,645
ENSG00000147403.16,chrX,154400701,154400917,PAS,True,81,653
ENSG00000147403.16,chrX,154399802,154400917,PAS,True,574,639
ENSG00000124333.15,chrX,155889612,155898111,ES,False,18,163
ENSG00000102226.9,chrX,47232960,47233219,TSS,False,89,300
ENSG00000091482.6,chrX,21705973,21706394,PAS,True,15,140
ENSG00000147274.14,chrX,136872345,136875085,ES,True,67,110
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,478,599
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,142,586
ENSG00000102580.14,chr13,95790872,95794989,PAS,True,170,241
ENSG00000102580.14,chr13,95787006,95787100,PAS,True,104,241
ENSG00000150401.14,chr13,113484056,113490666,3AS,True,68,129
ENSG00000150401.14,chr13,113483839,113485436,TSS,True,219,256
ENSG00000150401.14,chr13,113490666,113490984,TSS,True,122,256
ENSG00000150401.14,chr13,113459311,113459379,TSS,True,228,255
ENSG00000150401.14,chr13,113485503,113485624,TSS,True,228,256
ENSG00000244754.8,chr13,32537027,32538682,5AS,True,49,146
ENSG00000244754.8,chr13,32538684,32538777,IR,False,29,137
ENSG00000244754.8,chr13,32432482,32432972,PAS,True,152,170
ENSG00000244754.8,chr13,32442765,32444126,PAS,True,96,164
ENSG00000244754.8,chr13,32513570,32518003,PAS,True,119,163
ENSG00000244754.8,chr13,32533539,32537027,PAS,True,135,158
ENSG00000244754.8,chr13,32538777,32539168,TSS,True,131,170
ENSG00000244754.8,chr13,32538682,32538816,TSS,True,120,170
ENSG00000244754.8,chr13,32538617,32538797,TSS,True,101,170
ENSG00000134871.18,chr13,110507941,110508221,TSS,True,216,255
ENSG00000134871.18,chr13,110307021,110307528,TSS,True,269,381
ENSG00000134871.18,chr13,110485652,110485836,TSS,True,223,256
ENSG00000134871.18,chr13,110505605,110506606,TSS,True,229,255
ENSG00000134871.18,chr13,110511933,110513032,PAS,True,128,371
ENSG00000134871.18,chr13,110484904,110484974,PAS,True,107,189
ENSG00000102683.7,chr13,23181075,23203694,ES,True,341,468
ENSG00000187498.15,chr13,110148868,110150444,PAS,True,103,304
ENSG00000187498.15,chr13,110195023,110195118,PAS,True,175,198
ENSG00000187498.15,chr13,110306943,110307669,TSS,True,232,313
ENSG00000187498.15,chr13,110198466,110198638,TSS,True,249,292
ENSG00000065150.18,chr13,97976125,97976786,TSS,True,93,277
ENSG00000088448.14,chr13,110893263,110906032,ES,False,171,221
ENSG00000088448.14,chr13,110878534,110880112,PAS,True,31,233
ENSG00000088448.14,chr13,110914724,110915101,TSS,True,54,250
ENSG00000136146.14,chr13,48090418,48095059,5AS,False,89,256
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,98,266
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,176,266
ENSG00000183722.8,chr13,39378526,39600831,3AS,True,72,350
ENSG00000183722.8,chr13,39600831,39603508,TSS,True,52,398
ENSG00000150403.17,chr13,113498521,113501751,ES,True,23,154
ENSG00000150403.17,chr13,113490713,113491273,TSS,True,20,166
ENSG00000132938.19,chr13,29428413,29428896,TSS,True,21,141
ENSG00000121390.18,chr13,19674751,19674984,PAS,False,106,141
ENSG00000121390.18,chr13,19701605,19703360,PAS,True,53,141
ENSG00000120686.11,chr13,38360710,38363005,PAS,True,38,302
ENSG00000213995.11,chr13,110615647,110622215,5AS,True,202,229
ENSG00000213995.11,chr13,110615473,110615647,TSS,True,47,254
ENSG00000213995.11,chr13,110615573,110615774,TSS,False,220,254
ENSG00000213995.11,chr13,110638377,110640173,PAS,False,37,254
ENSG00000133110.14,chr13,37564560,37569743,ES,False,126,323
ENSG00000133110.14,chr13,37570669,37577752,ES,False,171,335
ENSG00000133110.14,chr13,37562582,37563370,PAS,True,38,358
ENSG00000183087.14,chr13,113863832,113864108,TSS,True,952,2154
ENSG00000183087.14,chr13,113863574,113864070,TSS,True,1840,2154
ENSG00000183087.14,chr13,113839727,113839806,TSS,True,1854,2153
ENSG00000134897.13,chr13,102800735,102807145,ES,True,12,113
ENSG00000134897.13,chr13,102799100,102799521,TSS,False,130,163
ENSG00000134897.13,chr13,102800333,102800735,TSS,False,48,163
ENSG00000134897.13,chr13,102839571,102841537,PAS,True,18,162
ENSG00000134899.19,chr13,102845800,102846354,TSS,True,12,101
ENSG00000133104.13,chr13,36335832,36346239,5AS,True,39,318
ENSG00000133104.13,chr13,36346224,36346505,TSS,False,151,430
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,363,430
ENSG00000136160.15,chr13,77918090,77918832,TSS,True,43,121
ENSG00000136160.15,chr13,77919396,77919584,TSS,False,88,121
ENSG00000175198.16,chr13,100449305,100527674,ES,False,23,225
ENSG00000187676.7,chr13,31199730,31200154,TSS,False,27,173
ENSG00000134900.11,chr13,102657055,102657152,PAS,False,92,158
ENSG00000134900.11,chr13,102678226,102680672,PAS,True,102,160
ENSG00000134900.11,chr13,102676295,102679958,PAS,True,134,160
ENSG00000136111.13,chr13,75312898,75324236,ES,False,59,103
ENSG00000136111.13,chr13,75312898,75326196,ES,False,17,120
ENSG00000136111.13,chr13,75326423,75336920,ES,True,20,119
ENSG00000136111.13,chr13,75283500,75287025,PAS,True,90,129
ENSG00000136111.13,chr13,75309955,75310151,PAS,False,41,125
ENSG00000136111.13,chr13,75481269,75482649,TSS,False,23,134
ENSG00000134884.14,chr13,106557131,106559431,IR,False,84,124
ENSG00000134884.14,chr13,106567572,106568167,TSS,True,19,152
ENSG00000189403.14,chr13,30459849,30461533,PAS,False,16,138
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,38,150
ENSG00000127870.16,chr13,26221330,26222002,5AS,True,85,106
ENSG00000127870.16,chr13,26222002,26222310,TSS,False,110,195
ENSG00000127870.16,chr13,26221781,26222313,TSS,True,120,195
ENSG00000126226.21,chr13,113177976,113178173,3AS,False,64,130
ENSG00000126226.21,chr13,113177976,113178173,IR,False,64,299
ENSG00000126226.21,chr13,113178008,113178173,IR,False,66,301
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,302,366
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,131,366
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,300,366
ENSG00000120694.19,chr13,31137117,31137367,IR,False,14,119
ENSG00000120694.19,chr13,31134875,31137524,PAS,True,256,361
ENSG00000120694.19,chr13,31137193,31138568,PAS,False,312,361
ENSG00000120694.19,chr13,31140206,31140309,PAS,True,250,361
ENSG00000120694.19,chr13,31143790,31143923,PAS,True,303,361
ENSG00000280165.1,chr13,61415026,61415176,TSS,False,45,308
ENSG00000136153.19,chr13,75804541,75807479,ES,False,73,110
ENSG00000136153.19,chr13,75804541,75809153,ES,False,15,122
ENSG00000136153.19,chr13,75803688,75804541,TSS,True,132,217
ENSG00000136153.19,chr13,75823571,75823873,TSS,True,84,114
ENSG00000136153.19,chr13,75819392,75819452,PAS,True,101,149
ENSG00000136153.19,chr13,75817160,75819443,PAS,False,102,149
ENSG00000136153.19,chr13,75857920,75859601,PAS,True,130,217
ENSG00000136153.19,chr13,75845326,75847027,PAS,False,185,208
ENSG00000153531.13,chr13,113419489,113422979,PAS,True,28,269
ENSG00000153531.13,chr13,113453223,113454332,TSS,False,127,341
ENSG00000153531.13,chr13,113444424,113444590,TSS,True,304,341
ENSG00000139793.18,chr13,97222287,97222531,TSS,True,42,197
ENSG00000139514.12,chr13,29524131,29526094,TSS,True,106,119
ENSG00000139514.12,chr13,29595415,29595780,TSS,False,97,119
ENSG00000106635.7,chr7,73557486,73558010,TSS,True,66,149
ENSG00000106635.7,chr7,73552166,73552228,TSS,True,98,149
ENSG00000106608.16,chr7,43887485,43906561,ES,False,84,270
ENSG00000106608.16,chr7,43887811,43906561,3AS,False,33,185
ENSG00000106608.16,chr7,43906561,43906817,TSS,True,62,332
ENSG00000049540.16,chr7,74046767,74048141,ES,False,44,269
ENSG00000049540.16,chr7,74056713,74059885,ES,False,145,301
ENSG00000049540.16,chr7,74065732,74066731,ES,False,194,311
ENSG00000049540.16,chr7,74027789,74028269,TSS,True,111,366
ENSG00000135218.18,chr7,80602154,80602379,TSS,True,487,2037
ENSG00000135218.18,chr7,80638500,80638746,TSS,True,1768,2030
ENSG00000135218.18,chr7,80673982,80674420,PAS,True,641,2013
ENSG00000135218.18,chr7,80676383,80679276,PAS,False,1432,2017
ENSG00000136235.16,chr7,23260773,23266516,3AS,False,385,457
ENSG00000136235.16,chr7,23246731,23246927,TSS,True,61,509
ENSG00000234520.5,chr7,112951892,112954768,PAS,False,14,124
ENSG00000234520.5,chr7,112995567,112995658,TSS,True,66,124
ENSG00000234520.5,chr7,112977143,112977347,TSS,True,65,123
ENSG00000164548.10,chr7,23521840,23531788,ES,False,89,104
ENSG00000164548.10,chr7,23504779,23505569,PAS,False,21,127
ENSG00000164548.10,chr7,23531788,23532023,TSS,True,22,129
ENSG00000087085.14,chr7,100894252,100895801,3AS,False,96,152
ENSG00000087085.14,chr7,100895801,100895917,TSS,True,25,177
ENSG00000136205.16,chr7,47302949,47303585,TSS,True,194,216
ENSG00000136205.16,chr7,47327980,47328181,TSS,True,127,216
ENSG00000106009.15,chr7,2543323,2543589,IR,False,275,307
ENSG00000106009.15,chr7,2545053,2547323,3AS,True,41,285
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,291,352
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,119,352
ENSG00000178234.12,chr7,152025884,152094189,ES,False,98,122
ENSG00000178234.12,chr7,152025628,152025884,TSS,True,17,140
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,62,458
ENSG00000136261.14,chr7,16646288,16665436,5AS,False,174,219
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,146,320
ENSG00000136261.14,chr7,16646140,16646304,TSS,True,275,320
ENSG00000198420.9,chr7,143862801,143863350,TSS,True,87,101
ENSG00000198420.9,chr7,143901960,143902185,TSS,True,72,101
ENSG00000198420.9,chr7,143902026,143902191,TSS,True,87,101
ENSG00000198420.9,chr7,143882735,143882905,TSS,True,74,101
ENSG00000122566.21,chr7,26197732,26200571,ES,False,267,338
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,61,359
ENSG00000173114.12,chr7,111091504,111122414,ES,False,58,133
ENSG00000133606.10,chr7,140453050,140454729,PAS,True,22,207
ENSG00000002822.15,chr7,2230724,2232871,3AS,False,26,142
ENSG00000002822.15,chr7,2230727,2232871,3AS,True,102,116
ENSG00000002822.15,chr7,2232871,2233077,TSS,True,17,160
ENSG00000153814.12,chr7,28180462,28180812,TSS,True,24,102
ENSG00000146802.12,chr7,112775318,112790159,ES,False,60,237
ENSG00000146802.12,chr7,112790159,112790412,TSS,True,31,269
ENSG00000106025.8,chr7,120857819,120858146,TSS,True,54,280
ENSG00000106025.8,chr7,120856697,120857051,TSS,True,250,280
ENSG00000011275.18,chr7,5620041,5623179,PAS,True,36,194
ENSG00000011275.18,chr7,5781540,5781704,TSS,True,245,309
ENSG00000011275.18,chr7,5695368,5695546,TSS,True,197,288
ENSG00000263001.5,chr7,74758855,74759547,IR,False,99,137
ENSG00000263001.5,chr7,74657007,74658068,TSS,True,69,165
ENSG00000263001.5,chr7,74749267,74749451,TSS,True,122,149
ENSG00000263001.5,chr7,74753920,74754029,TSS,True,126,144
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,66,165
ENSG00000263001.5,chr7,74758779,74760692,PAS,True,127,165
ENSG00000158604.14,chr7,44577896,44579628,PAS,False,83,329
ENSG00000158604.14,chr7,44577900,44581239,PAS,True,251,329
ENSG00000158604.14,chr7,44582046,44582249,TSS,True,43,339
ENSG00000003147.18,chr7,8232752,8235909,3AS,False,51,221
ENSG00000003147.18,chr7,8235940,8262093,3AS,True,29,206
ENSG00000003147.18,chr7,8113183,8114044,PAS,True,53,247
ENSG00000003147.18,chr7,8262093,8262410,TSS,True,36,247
ENSG00000154678.16,chr7,31751177,31753553,PAS,True,138,215
ENSG00000154678.16,chr7,31786282,31790259,PAS,True,108,201
ENSG00000154678.16,chr7,32070292,32071007,TSS,True,61,221
ENSG00000122550.17,chr7,23106146,23123776,ES,False,377,490
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,35,173
ENSG00000146833.15,chr7,99890406,99892746,PAS,False,12,114
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,1001,1167
ENSG00000105974.11,chr7,116525191,116525805,TSS,True,1019,1167
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,623,1167
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,217,1529
ENSG00000005486.16,chr7,75878980,75879260,TSS,True,13,111
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,78,237
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,179,238
ENSG00000106617.13,chr7,151595451,151632068,3AS,True,132,480
ENSG00000106617.13,chr7,151556109,151557232,PAS,True,88,769
ENSG00000106617.13,chr7,151632068,151632538,TSS,True,578,730
ENSG00000106617.13,chr7,151576370,151576410,TSS,True,628,725
ENSG00000106617.13,chr7,151735899,151736485,TSS,True,433,768
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,51,242
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,200,242
ENSG00000164880.15,chr7,1478365,1478506,TSS,True,112,197
ENSG00000169919.16,chr7,65974704,65976014,ES,False,79,148
ENSG00000169919.16,chr7,65981973,65982730,TSS,True,18,158
ENSG00000164867.10,chr7,150993645,150993961,TSS,False,147,259
ENSG00000071462.11,chr7,73683540,73683673,TSS,True,20,163
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,57,492
ENSG00000154415.7,chr7,113918297,113918818,IR,False,14,134
ENSG00000154415.7,chr7,113918214,113919008,TSS,True,39,159
ENSG00000128591.15,chr7,128849578,128850383,ES,False,250,320
ENSG00000128591.15,chr7,128849329,128849578,TSS,True,679,779
ENSG00000128591.15,chr7,128852942,128853621,TSS,True,659,779
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,253,1885
ENSG00000106460.18,chr7,12211212,12211425,TSS,True,42,188
ENSG00000164597.13,chr7,107563802,107564554,TSS,True,58,178
ENSG00000164597.13,chr7,107258272,107258377,TSS,True,148,170
ENSG00000157800.17,chr7,140351451,140352061,3AS,False,143,160
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,52,430
ENSG00000105854.12,chr7,95411743,95412311,3AS,False,51,260
ENSG00000128595.16,chr7,128748804,128758870,ME,False,750,3833
ENSG00000106078.18,chr7,51184199,51190849,ES,False,99,144
ENSG00000106078.18,chr7,51316592,51317116,TSS,True,32,165
ENSG00000177679.15,chr7,76283602,76285614,5AS,True,50,129
ENSG00000177679.15,chr7,76282632,76282872,TSS,True,74,160
ENSG00000075624.14,chr7,5528719,5529018,IR,False,164,200
ENSG00000164649.19,chr7,21908507,21916753,ES,False,172,314
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,57,142
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,133,333
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,83,339
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,99,346
ENSG00000127954.12,chr7,88284271,88306791,ES,True,88,106
ENSG00000127954.12,chr7,88276428,88279628,PAS,True,12,113
ENSG00000128567.16,chr7,131510827,131511425,TSS,False,171,230
ENSG00000164828.17,chr7,816673,838797,ES,False,53,313
ENSG00000164828.17,chr7,843520,851383,ES,False,41,324
ENSG00000164828.17,chr7,849603,851383,ES,False,181,249
ENSG00000164828.17,chr7,849603,851949,ES,True,41,290
ENSG00000164828.17,chr7,852667,852812,3AS,False,117,367
ENSG00000164828.17,chr7,815868,816673,TSS,True,132,445
ENSG00000135241.16,chr7,108515447,108521475,3AS,False,13,104
ENSG00000135241.16,chr7,108515574,108526028,ES,False,140,227
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,156,593
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,38,267
ENSG00000196937.10,chr7,121396161,121396396,TSS,True,14,101
ENSG00000078967.12,chr7,43926424,43926556,TSS,True,24,102
ENSG00000002933.8,chr7,150800828,150801535,5AS,False,45,128
ENSG00000002933.8,chr7,150800396,150800828,TSS,True,97,142
ENSG00000002933.8,chr7,150800757,150800968,TSS,True,62,142
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,193,264
ENSG00000159840.15,chr7,143382049,143383322,TSS,True,120,264
ENSG00000106636.7,chr7,44200964,44201239,TSS,True,16,115
ENSG00000155660.10,chr7,149018991,149019182,TSS,True,370,422
ENSG00000155660.10,chr7,149028320,149028671,TSS,True,80,422
ENSG00000136213.9,chr7,2403645,2432562,5AS,False,97,145
ENSG00000136213.9,chr7,2403570,2403659,TSS,True,119,164
ENSG00000136213.9,chr7,2403565,2403645,TSS,False,67,164
ENSG00000105953.14,chr7,44647759,44666735,ES,False,213,297
ENSG00000105953.14,chr7,44606547,44606653,TSS,True,479,743
ENSG00000105953.14,chr7,44693821,44694004,TSS,True,597,730
ENSG00000105953.14,chr7,44707341,44707388,TSS,True,624,728
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,136,292
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,245,291
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,51,154
ENSG00000186480.12,chr7,155297782,155297959,TSS,True,12,111
ENSG00000058404.19,chr7,44228924,44231005,ES,True,56,230
ENSG00000058404.19,chr7,44325356,44325759,TSS,True,77,315
ENSG00000004799.7,chr7,95596163,95596563,TSS,True,352,3139
ENSG00000146729.9,chr7,55964521,55964701,TSS,True,168,1587
ENSG00000240583.11,chr7,30911731,30912293,TSS,False,223,452
ENSG00000158560.14,chr7,95813337,95869882,ES,False,68,200
ENSG00000197448.13,chr7,143264167,143264547,IR,False,228,259
ENSG00000197448.13,chr7,143264676,143264991,IR,False,226,261
ENSG00000197448.13,chr7,143265092,143265260,IR,False,184,252
ENSG00000197448.13,chr7,143263414,143263585,TSS,True,61,304
ENSG00000188191.14,chr7,727209,727328,TSS,True,81,104
ENSG00000188191.14,chr7,712413,712591,TSS,False,44,103
ENSG00000136270.13,chr7,45103443,45105440,ES,False,69,346
