gene,chr,start,end,splice_type,novel,psoas_muscle_ENCFF698UNA_in_cov,psoas_muscle_ENCFF698UNA_total_cov
ENSG00000136146.14,chr13,48053322,48053491,PAS,False,118,144
ENSG00000136146.14,chr13,48075954,48077311,PAS,True,28,144
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,60,144
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,87,144
ENSG00000120686.11,chr13,38359333,38360710,3AS,True,86,116
ENSG00000120686.11,chr13,38349813,38349921,TSS,True,15,132
ENSG00000120686.11,chr13,38360710,38363005,PAS,True,41,128
ENSG00000120686.11,chr13,38360040,38363006,PAS,True,94,128
ENSG00000213995.11,chr13,110615647,110622215,5AS,True,78,104
ENSG00000213995.11,chr13,110615473,110615647,TSS,True,50,129
ENSG00000213995.11,chr13,110615573,110615774,TSS,False,102,129
ENSG00000213995.11,chr13,110638377,110640173,PAS,False,15,121
ENSG00000183087.14,chr13,113863832,113864108,TSS,True,236,681
ENSG00000133104.13,chr13,36312477,36326574,ES,True,26,151
ENSG00000133104.13,chr13,36335832,36346239,5AS,True,15,119
ENSG00000133104.13,chr13,36346224,36346505,TSS,False,50,154
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,128,154
ENSG00000134900.11,chr13,102649486,102657055,ES,False,88,100
ENSG00000134900.11,chr13,102596908,102597203,TSS,True,11,103
ENSG00000134900.11,chr13,102657055,102657152,PAS,False,57,102
ENSG00000134900.11,chr13,102678226,102680672,PAS,True,48,103
ENSG00000173141.4,chr13,21176644,21176717,TSS,False,40,110
ENSG00000173141.4,chr13,21176911,21177512,PAS,False,60,104
ENSG00000134882.15,chr13,99200747,99200939,TSS,False,32,289
ENSG00000136111.13,chr13,75312898,75324236,ES,False,82,102
ENSG00000136111.13,chr13,75283500,75287025,PAS,True,79,143
ENSG00000136111.13,chr13,75309955,75310151,PAS,False,81,130
ENSG00000136111.13,chr13,75481269,75482649,TSS,False,46,150
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,62,298
ENSG00000186184.17,chr13,27621003,27622009,TSS,True,22,116
ENSG00000186184.17,chr13,27620733,27621140,TSS,True,97,116
ENSG00000186184.17,chr13,27622874,27623449,PAS,True,40,114
ENSG00000186184.17,chr13,27665685,27667416,PAS,True,75,115
ENSG00000127870.16,chr13,26222002,26222310,TSS,False,62,119
ENSG00000127870.16,chr13,26221781,26222313,TSS,True,77,119
ENSG00000120694.19,chr13,31137117,31137367,IR,False,22,105
ENSG00000120694.19,chr13,31134875,31137524,PAS,True,54,139
ENSG00000120694.19,chr13,31135039,31137117,PAS,True,117,139
ENSG00000120694.19,chr13,31140206,31140309,PAS,True,121,138
ENSG00000150907.7,chr13,40665582,40666645,TSS,False,70,407
ENSG00000150907.7,chr13,40559508,40560514,TSS,True,361,404
ENSG00000102804.14,chr13,44433521,44434883,PAS,True,57,363
ENSG00000102804.14,chr13,44436503,44436857,TSS,True,169,324
ENSG00000102804.14,chr13,44573162,44577306,TSS,True,185,324
ENSG00000153531.13,chr13,113399611,113408220,PAS,False,91,184
ENSG00000122034.14,chr13,27424938,27427091,ES,True,191,240
ENSG00000122034.14,chr13,27430621,27434138,ES,False,65,254
ENSG00000106608.16,chr7,43887485,43906561,ES,False,35,137
ENSG00000106608.16,chr7,43887811,43906561,3AS,False,14,102
ENSG00000106608.16,chr7,43906561,43906817,TSS,True,41,178
ENSG00000135218.18,chr7,80602154,80602379,TSS,True,86,136
ENSG00000135218.18,chr7,80638500,80638746,TSS,True,70,135
ENSG00000135218.18,chr7,80673982,80674420,PAS,True,68,129
ENSG00000135218.18,chr7,80676383,80679276,PAS,False,74,130
ENSG00000160999.10,chr7,102314427,102314514,3AS,True,41,131
ENSG00000160999.10,chr7,102286838,102287094,TSS,False,63,149
ENSG00000160999.10,chr7,102299783,102301279,TSS,True,103,149
ENSG00000105993.14,chr7,157336847,157337144,TSS,True,108,579
ENSG00000106305.9,chr7,6009232,6009498,TSS,True,29,191
ENSG00000164776.9,chr7,56082253,56083277,ES,True,235,281
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,95,108
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,33,108
ENSG00000146701.11,chr7,76048045,76048226,TSS,False,243,1054
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,51,214
ENSG00000136261.14,chr7,16646288,16665436,5AS,False,103,118
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,36,139
ENSG00000136261.14,chr7,16646140,16646304,TSS,True,124,139
ENSG00000122566.21,chr7,26197732,26200571,ES,False,203,282
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,233,326
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,109,320
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,43,327
ENSG00000170667.14,chr7,102511924,102512642,TSS,True,115,174
ENSG00000170667.14,chr7,102503162,102503249,TSS,True,140,174
ENSG00000006704.10,chr7,74555223,74555437,3AS,False,146,190
ENSG00000006704.10,chr7,74601180,74602364,IR,False,168,198
ENSG00000006704.10,chr7,74453425,74454176,TSS,True,170,231
ENSG00000006704.10,chr7,74454263,74454512,TSS,True,166,231
ENSG00000006704.10,chr7,74602364,74602619,PAS,True,51,228
ENSG00000006704.10,chr7,74601043,74602605,PAS,True,196,228
ENSG00000133606.10,chr7,140453050,140454729,PAS,True,96,230
ENSG00000133606.10,chr7,140456185,140456866,PAS,True,134,228
ENSG00000146963.17,chr7,139360322,139376061,ES,False,231,263
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,65,269
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,225,269
ENSG00000177706.8,chr7,192009,193804,TSS,False,19,112
ENSG00000164880.15,chr7,1469907,1470692,PAS,False,30,136
ENSG00000164880.15,chr7,1478365,1478506,TSS,True,108,123
ENSG00000164880.15,chr7,1504322,1504580,TSS,False,120,146
ENSG00000105808.17,chr7,102616624,102616790,TSS,True,259,380
ENSG00000105808.17,chr7,102611085,102611853,TSS,True,299,380
ENSG00000105808.17,chr7,102602323,102602409,TSS,False,317,370
ENSG00000071462.11,chr7,73683540,73683673,TSS,True,26,165
ENSG00000164896.19,chr7,151077236,151077309,IR,False,280,319
ENSG00000164896.19,chr7,151077401,151077620,IR,False,260,293
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,40,248
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,274,326
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,111,326
ENSG00000128591.15,chr7,128852942,128853621,TSS,True,5734,8131
ENSG00000128591.15,chr7,128858335,128859277,PAS,True,942,8409
ENSG00000128591.15,chr7,128844003,128845182,PAS,True,850,946
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,2838,7110
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,4500,7110
ENSG00000146859.6,chr7,135148086,135148270,TSS,True,20,156
ENSG00000146859.6,chr7,135164417,135166207,PAS,False,17,139
ENSG00000274523.4,chr7,75073413,75073871,TSS,True,67,224
ENSG00000160917.14,chr7,99452440,99454040,3AS,False,35,127
ENSG00000160917.14,chr7,99438683,99439185,TSS,True,19,145
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,22,141
ENSG00000009335.17,chr7,157138877,157139338,TSS,True,36,119
ENSG00000009335.17,chr7,157267584,157269373,PAS,True,21,108
ENSG00000122547.10,chr7,36153162,36153674,TSS,True,24,166
ENSG00000128595.16,chr7,128748804,128754528,ES,True,110,125
ENSG00000128595.16,chr7,128748804,128758870,ME,False,110,305
ENSG00000106078.18,chr7,51316592,51317116,TSS,True,45,386
ENSG00000005075.15,chr7,102478807,102478910,TSS,True,28,211
ENSG00000164713.9,chr7,98281665,98281937,TSS,True,67,176
ENSG00000164713.9,chr7,98283601,98283855,TSS,True,147,176
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,131,146
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,53,184
ENSG00000075624.14,chr7,5528719,5529160,ES,False,252,309
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,59,358
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,53,117
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,34,116
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,36,121
ENSG00000087087.19,chr7,100881401,100881805,TSS,False,107,120
ENSG00000164828.17,chr7,843520,851383,ES,False,19,166
ENSG00000164828.17,chr7,848615,849922,ES,True,21,119
ENSG00000164828.17,chr7,849603,851383,ES,False,13,115
ENSG00000164828.17,chr7,852667,852812,3AS,False,64,188
ENSG00000164828.17,chr7,815868,816673,TSS,True,101,244
ENSG00000135241.16,chr7,108515447,108521475,3AS,False,21,196
ENSG00000135241.16,chr7,108515574,108526028,ES,False,59,220
ENSG00000135241.16,chr7,108526028,108526336,TSS,True,30,275
ENSG00000117868.15,chr7,158829088,158829628,TSS,True,22,116
ENSG00000146926.10,chr7,151187451,151187814,TSS,False,87,105
ENSG00000146926.10,chr7,151186814,151187247,TSS,True,26,105
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,21,201
ENSG00000122565.18,chr7,26212081,26213607,PAS,True,33,200
ENSG00000122565.18,chr7,26202970,26203022,PAS,True,169,197
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,70,115
ENSG00000159840.15,chr7,143382049,143383322,TSS,True,88,113
ENSG00000105953.14,chr7,44606547,44606653,TSS,True,218,275
ENSG00000105953.14,chr7,44693821,44694004,TSS,True,238,267
ENSG00000105953.14,chr7,44694105,44694576,TSS,True,235,267
ENSG00000127948.15,chr7,75986241,75986336,IR,False,162,182
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,158,209
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,181,208
ENSG00000127948.15,chr7,75985059,75985207,TSS,True,180,207
ENSG00000127948.15,chr7,75986336,75986855,PAS,True,22,184
ENSG00000058404.19,chr7,44234676,44240706,ES,False,26,131
ENSG00000058404.19,chr7,44325356,44325759,TSS,True,53,190
ENSG00000062582.13,chr7,43869376,43869456,IR,False,230,270
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,65,295
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,255,295
ENSG00000004799.7,chr7,95596163,95596563,TSS,True,513,3588
ENSG00000240583.11,chr7,30911731,30912293,TSS,False,121,225
ENSG00000136270.13,chr7,45103443,45105440,ES,False,27,208
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,53,195
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,93,236
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,183,236
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,122,816
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,29,277
ENSG00000106263.17,chr7,2355116,2355233,IR,False,69,660
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,287,519
ENSG00000106263.17,chr7,2379511,2380283,3AS,True,79,598
ENSG00000106263.17,chr7,2379511,2380414,3AS,True,74,672
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,113,698
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,464,693
ENSG00000106263.17,chr7,2380283,2380745,PAS,True,613,693
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,405,693
ENSG00000106263.17,chr7,2380414,2380746,PAS,True,618,693
ENSG00000071189.21,chr7,17790760,17794292,PAS,True,24,107
ENSG00000071189.21,chr7,17882386,17882943,PAS,False,91,104
ENSG00000164654.15,chr7,7567072,7567606,5AS,False,134,156
ENSG00000164654.15,chr7,7567072,7567606,IR,True,134,225
ENSG00000164654.15,chr7,7567072,7568025,ES,False,118,250
ENSG00000164654.15,chr7,7567072,7568025,5AS,False,118,248
ENSG00000164654.15,chr7,7567072,7572435,5AS,False,26,158
ENSG00000164654.15,chr7,7567484,7567606,IR,False,23,117
ENSG00000164654.15,chr7,7567484,7568025,5AS,True,20,110
ENSG00000164654.15,chr7,7574196,7585635,ES,True,59,384
ENSG00000164654.15,chr7,7566848,7567688,TSS,True,353,447
ENSG00000164654.15,chr7,7566854,7567072,TSS,True,169,447
ENSG00000164654.15,chr7,7566841,7567484,TSS,False,398,447
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,27,103
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,40,192
ENSG00000239857.6,chr7,876485,876800,TSS,False,36,218
ENSG00000239857.6,chr7,890974,891066,TSS,True,193,218
ENSG00000239521.8,chr7,100200652,100202603,PAS,True,43,134
ENSG00000239521.8,chr7,100208935,100213133,PAS,True,117,133
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,45,197
ENSG00000106052.13,chr7,27800090,27827737,ES,True,43,410
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,249,371
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,50,457
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,14,113
ENSG00000136280.16,chr7,45000363,45038252,ES,False,161,187
ENSG00000136280.16,chr7,45000363,45063917,ES,False,43,208
ENSG00000136280.16,chr7,45069961,45072725,ES,False,152,188
ENSG00000189077.10,chr7,75988148,75988251,IR,False,114,139
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,28,153
ENSG00000086289.11,chr7,37920608,37921208,TSS,True,16,107
ENSG00000106244.12,chr7,99394677,99396740,PAS,True,13,121
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,45,163
ENSG00000136271.10,chr7,44573835,44575613,TSS,True,16,136
ENSG00000164897.12,chr7,151082174,151082994,TSS,True,90,112
ENSG00000164897.12,chr7,151083433,151083530,TSS,False,34,112
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,65,108
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,18,169
ENSG00000161057.11,chr7,103347622,103347781,TSS,False,27,198
ENSG00000214022.11,chr7,150368941,150369670,5AS,False,95,120
ENSG00000214022.11,chr7,150368941,150371227,ES,False,81,131
ENSG00000214022.11,chr7,150368941,150371227,3AS,True,81,103
ENSG00000214022.11,chr7,150368941,150371230,3AS,True,18,171
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,206,401
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,182,235
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,84,235
ENSG00000214022.11,chr7,150369670,150374037,PAS,True,206,235
ENSG00000106070.18,chr7,50793223,50793530,TSS,True,37,134
ENSG00000106070.18,chr7,50645573,50645654,TSS,True,112,130
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,70,153
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,84,154
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,70,154
ENSG00000124107.5,chr20,45254458,45254563,TSS,False,32,137
ENSG00000124107.5,chr20,45253574,45253774,TSS,True,115,137
ENSG00000088833.17,chr20,1466719,1466961,TSS,True,27,184
ENSG00000149596.6,chr20,44109633,44113503,PAS,False,41,229
ENSG00000149596.6,chr20,44176340,44177972,PAS,False,93,107
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,202,305
ENSG00000149596.6,chr20,44115664,44116159,TSS,True,181,267
ENSG00000173418.11,chr20,20017279,20017449,TSS,False,18,149
ENSG00000118705.16,chr20,37236709,37241302,ES,False,54,393
ENSG00000124228.14,chr20,49230349,49233305,ES,False,119,135
ENSG00000124228.14,chr20,49219319,49219541,TSS,True,16,148
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,36,147
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,125,143
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,132,320
ENSG00000154930.14,chr20,25057768,25058390,TSS,True,51,213
ENSG00000101400.5,chr20,33443310,33443891,TSS,False,98,594
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,143,339
ENSG00000125977.6,chr20,34103498,34103565,PAS,True,277,337
ENSG00000125977.6,chr20,34105520,34105545,PAS,True,265,332
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,166,214
ENSG00000198959.11,chr20,38161419,38161601,TSS,True,188,214
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,148,214
ENSG00000124226.10,chr20,49936373,49936552,TSS,True,20,163
ENSG00000101084.17,chr20,36607818,36609600,ES,False,500,580
ENSG00000149658.17,chr20,63215865,63216245,TSS,True,57,206
ENSG00000149658.17,chr20,63202286,63203161,TSS,True,160,204
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,19,180
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,166,713
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,71,300
ENSG00000171858.17,chr20,62387107,62387388,TSS,True,251,300
ENSG00000089063.14,chr20,5106222,5109331,3AS,True,22,205
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,144,189
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,64,214
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,182,214
ENSG00000132824.13,chr20,44521912,44522094,TSS,True,17,169
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,54,170
ENSG00000100991.11,chr20,35002334,35003283,PAS,False,25,198
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,30,201
ENSG00000101181.17,chr20,62183001,62183057,TSS,True,84,117
ENSG00000101181.17,chr20,62191029,62193624,TSS,True,99,117
ENSG00000101181.17,chr20,62199136,62199257,TSS,True,79,114
ENSG00000101181.17,chr20,62200682,62203568,PAS,True,37,105
ENSG00000101181.17,chr20,62203083,62203568,PAS,False,82,116
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,353,1175
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,65,150
ENSG00000131051.22,chr20,35739017,35740823,ES,False,99,166
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,26,183
ENSG00000197586.12,chr20,25195867,25209848,ES,False,28,116
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,91,124
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,19,135
ENSG00000174407.13,chr20,62550452,62551038,TSS,False,279,592
ENSG00000174407.13,chr20,62570443,62570764,PAS,False,209,592
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,88,316
ENSG00000101161.7,chr20,63981124,63983215,TSS,True,277,316
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,39,108
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,82,106
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,197,303
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,107,290
ENSG00000125826.20,chr20,408028,408779,TSS,True,37,136
ENSG00000125826.20,chr20,419552,419731,TSS,True,96,109
ENSG00000125826.20,chr20,410411,410764,PAS,False,79,101
ENSG00000125826.20,chr20,430349,432139,PAS,True,29,132
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,121,149
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,139,157
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,32,158
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,19,158
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,107,163
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,56,163
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,107,163
ENSG00000271303.1,chr20,652975,653199,TSS,False,86,697
ENSG00000101306.10,chr20,31819428,31819532,IR,False,154,178
ENSG00000101306.10,chr20,31819250,31819428,TSS,False,79,233
ENSG00000101306.10,chr20,31819381,31819632,TSS,True,209,233
ENSG00000087460.24,chr20,58895684,58903527,ES,False,902,1048
ENSG00000087460.24,chr20,58895684,58903530,ES,False,443,1362
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,443,1491
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,930,1078
ENSG00000166913.12,chr20,44885886,44901530,ES,False,102,138
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,27,165
ENSG00000101150.17,chr20,63873816,63882718,ES,False,22,120
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,25,138
ENSG00000101210.11,chr20,63499057,63499275,TSS,True,654,3459
ENSG00000171222.10,chr20,35954339,35954447,IR,False,32,139
ENSG00000171222.10,chr20,35953623,35954339,PAS,False,108,140
ENSG00000171222.10,chr20,35954447,35954523,TSS,True,107,140
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,79,110
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,49,110
ENSG00000125827.8,chr20,8019437,8019829,TSS,True,20,104
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,41,128
ENSG00000131043.11,chr20,36236467,36236782,TSS,True,111,128
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,826,1896
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,1115,1897
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,26,162
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,223,249
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,113,249
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,223,249
ENSG00000125970.11,chr20,34073635,34075873,ES,False,57,289
ENSG00000088888.17,chr20,3846822,3846903,TSS,True,65,114
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,24,104
ENSG00000149600.11,chr20,32743307,32743841,TSS,True,13,107
ENSG00000131069.19,chr20,34914437,34919434,ES,False,20,131
ENSG00000131069.19,chr20,34876462,34876823,TSS,True,27,160
ENSG00000089006.16,chr20,17941596,17942407,PAS,True,29,123
ENSG00000089006.16,chr20,17943880,17947645,PAS,True,105,122
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,36,123
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,109,123
ENSG00000025293.16,chr20,35771951,35772079,TSS,True,35,126
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,40,103
ENSG00000101294.17,chr20,31566295,31569119,ES,False,21,141
ENSG00000101294.17,chr20,31568224,31569119,5AS,False,60,124
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,32,160
ENSG00000125863.19,chr20,10420758,10434107,ES,True,92,108
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,29,109
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,79,108
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,14,130
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,14,130
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,122,136
