gene,chr,start,end,splice_type,novel,osteocyte_ENCFF558QPF_in_cov,osteocyte_ENCFF558QPF_total_cov
ENSG00000088325.15,chr20,31783704,31785268,PAS,True,141,157
ENSG00000080189.14,chr20,46358763,46364370,3AS,False,104,118
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,33,152
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,168,200
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,66,542
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,291,531
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,267,542
ENSG00000088833.17,chr20,1466719,1466961,TSS,True,16,105
ENSG00000173418.11,chr20,20032653,20033101,IR,True,86,100
ENSG00000173418.11,chr20,20017279,20017449,TSS,False,13,102
ENSG00000173418.11,chr20,20033101,20034383,PAS,True,16,102
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,98,265
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,201,265
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,105,224
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,131,247
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,136,247
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,32,134
ENSG00000101337.15,chr20,32133011,32133126,TSS,True,119,133
ENSG00000101337.15,chr20,32165294,32167258,PAS,True,16,129
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,14,138
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,82,136
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,97,151
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,68,151
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,489,566
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,98,604
ENSG00000125844.15,chr20,17613676,17614220,PAS,True,47,129
ENSG00000125844.15,chr20,17614099,17615529,PAS,True,107,129
ENSG00000125844.15,chr20,17658595,17660531,TSS,True,74,106
ENSG00000125844.15,chr20,17682027,17682310,TSS,True,107,131
ENSG00000125844.15,chr20,17642978,17645457,TSS,False,94,106
ENSG00000125844.15,chr20,17636576,17636872,TSS,True,90,106
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,42,240
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,35,304
ENSG00000101193.7,chr20,62938108,62938253,TSS,True,63,168
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,223,485
ENSG00000131051.22,chr20,35739017,35740524,IR,False,79,126
ENSG00000131051.22,chr20,35739017,35740823,ES,False,388,468
ENSG00000131051.22,chr20,35740597,35740823,IR,False,116,134
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,64,555
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,146,475
ENSG00000101361.16,chr20,2657080,2658394,PAS,True,350,475
ENSG00000126001.15,chr20,35455104,35455242,TSS,True,58,145
ENSG00000126001.15,chr20,35455093,35455237,TSS,False,114,145
ENSG00000126001.15,chr20,35477870,35478179,PAS,True,39,127
ENSG00000126001.15,chr20,35490636,35490703,PAS,True,112,127
ENSG00000126001.15,chr20,35469889,35470177,PAS,True,111,127
ENSG00000062598.17,chr20,46394503,46406547,3AS,False,24,118
ENSG00000062598.17,chr20,46406547,46406636,TSS,True,29,164
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,40,383
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,139,834
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,18,147
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,117,147
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,41,131
ENSG00000088970.15,chr20,21205530,21214534,5AS,False,26,114
ENSG00000088970.15,chr20,21246478,21246623,PAS,True,28,131
ENSG00000101365.20,chr20,2658522,2658758,IR,False,45,302
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,69,324
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,257,325
ENSG00000101343.14,chr20,20033314,20036362,PAS,True,12,112
ENSG00000087460.24,chr20,58895684,58903530,ES,False,31,128
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,31,103
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,102,116
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,109,237
ENSG00000087460.24,chr20,58891995,58892209,TSS,True,190,237
ENSG00000166913.12,chr20,44885886,44901530,ES,False,163,214
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,56,270
ENSG00000101150.17,chr20,63873816,63882718,ES,False,102,533
ENSG00000101040.19,chr20,47236516,47238895,5AS,False,81,106
ENSG00000101040.19,chr20,47298872,47310055,3AS,False,58,110
ENSG00000101040.19,chr20,47209212,47210897,PAS,True,41,137
ENSG00000101040.19,chr20,47356656,47357804,TSS,True,60,138
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,61,305
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,268,305
ENSG00000101191.16,chr20,62887216,62894194,PAS,True,86,129
ENSG00000101191.16,chr20,62895005,62896392,PAS,True,105,129
ENSG00000101191.16,chr20,62904818,62906100,PAS,True,100,129
ENSG00000101191.16,chr20,62894411,62894548,PAS,True,116,129
ENSG00000101191.16,chr20,62937795,62937943,TSS,False,108,136
ENSG00000101191.16,chr20,62926431,62926528,TSS,True,44,136
ENSG00000101182.14,chr20,62139197,62139780,IR,True,91,123
ENSG00000101182.14,chr20,62134466,62136949,PAS,True,17,128
ENSG00000078747.14,chr20,34507694,34510508,PAS,True,39,107
ENSG00000078747.14,chr20,34504330,34505005,PAS,True,94,107
ENSG00000101384.12,chr20,10645142,10645256,TSS,True,167,276
ENSG00000101384.12,chr20,10645355,10645459,TSS,True,242,276
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,38,248
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,214,248
ENSG00000101138.11,chr20,56392713,56395520,5AS,False,98,123
ENSG00000101138.11,chr20,56392363,56392538,TSS,True,134,179
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,79,179
ENSG00000101138.11,chr20,56392636,56392815,TSS,True,158,179
ENSG00000101346.13,chr20,32207843,32208065,TSS,True,65,112
ENSG00000125871.13,chr20,17969141,17969800,IR,True,149,186
ENSG00000125871.13,chr20,17970370,17975683,ES,True,150,201
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,84,233
ENSG00000125871.13,chr20,17969017,17970370,TSS,True,183,233
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,22,151
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,52,435
ENSG00000196839.12,chr20,44622930,44624201,ES,False,22,214
ENSG00000101052.12,chr20,43591029,43594692,5AS,False,68,174
ENSG00000101052.12,chr20,43613976,43618939,ES,False,150,177
ENSG00000101052.12,chr20,43590924,43591029,TSS,False,112,180
ENSG00000101052.12,chr20,43590915,43591054,TSS,True,74,180
ENSG00000132646.10,chr20,5119577,5120011,TSS,True,44,175
ENSG00000132646.10,chr20,5126499,5126647,TSS,False,133,175
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,138,274
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,192,274
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,20,167
ENSG00000204070.9,chr20,45363135,45363315,TSS,True,16,138
ENSG00000025293.16,chr20,35771951,35772079,TSS,True,33,173
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,44,145
ENSG00000025293.16,chr20,35899369,35899648,PAS,False,104,145
ENSG00000025293.16,chr20,35947484,35950382,PAS,False,142,166
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,199,224
ENSG00000082781.11,chr3,124796387,124796818,TSS,True,191,223
ENSG00000082781.11,chr3,124859241,124859446,TSS,True,194,224
ENSG00000082781.11,chr3,124848308,124848559,TSS,True,195,224
ENSG00000168036.17,chr3,41239354,41239659,IR,False,27,137
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,75,108
ENSG00000168036.17,chr3,41239354,41239818,IR,False,75,185
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,241,274
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,164,274
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,197,274
ENSG00000168036.17,chr3,41236587,41237467,PAS,False,242,272
ENSG00000173226.16,chr3,121781874,121790072,ES,True,16,111
ENSG00000173226.16,chr3,121826180,121828860,ES,False,18,114
ENSG00000163660.11,chr3,157153156,157158865,ES,False,76,152
ENSG00000163660.11,chr3,157147552,157148589,PAS,True,104,170
ENSG00000163660.11,chr3,157147795,157149977,PAS,False,151,170
ENSG00000163660.11,chr3,157150013,157150169,PAS,True,150,170
ENSG00000163660.11,chr3,157150488,157151930,PAS,True,143,167
ENSG00000163660.11,chr3,157150463,157152241,PAS,True,145,167
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,143,562
ENSG00000240303.7,chr3,132578881,132579491,IR,False,122,161
ENSG00000240303.7,chr3,132659602,132660757,TSS,True,20,187
ENSG00000114544.16,chr3,126033678,126067946,ES,False,18,143
ENSG00000114544.16,chr3,126084092,126084312,TSS,False,66,181
ENSG00000114544.16,chr3,126067946,126068247,TSS,True,153,181
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,153,314
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,181,314
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,121,368
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,270,368
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,605,3216
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,35,100
ENSG00000170017.12,chr3,105550259,105552467,ES,False,98,818
ENSG00000170017.12,chr3,105366511,105367481,TSS,True,300,1011
ENSG00000170017.12,chr3,105534494,105534845,TSS,True,859,989
ENSG00000170017.12,chr3,105574476,105576907,PAS,True,355,986
ENSG00000170017.12,chr3,105547148,105547285,PAS,True,854,956
ENSG00000170017.12,chr3,105571851,105571892,PAS,True,802,984
ENSG00000114796.15,chr3,183635747,183643479,5AS,False,35,270
ENSG00000114796.15,chr3,183635793,183643479,ES,False,177,221
ENSG00000114796.15,chr3,183635793,183650295,ES,False,27,249
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,87,336
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,280,336
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,90,261
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,237,651
ENSG00000163512.13,chr3,28322344,28324454,PAS,True,23,225
ENSG00000114388.12,chr3,50347901,50348123,IR,False,99,114
ENSG00000114388.12,chr3,50349494,50349664,IR,False,89,105
ENSG00000114388.12,chr3,50350022,50350574,IR,False,99,113
ENSG00000114388.12,chr3,50350574,50351061,TSS,True,14,114
ENSG00000114127.10,chr3,142370483,142370620,PAS,True,133,181
ENSG00000114127.10,chr3,142393847,142397460,PAS,True,134,181
ENSG00000114127.10,chr3,142421029,142421153,PAS,True,151,179
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,184,305
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,135,305
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,119,898
ENSG00000144824.20,chr3,111920419,111939474,ES,False,124,248
ENSG00000144824.20,chr3,111859658,111859878,TSS,True,95,386
ENSG00000144824.20,chr3,111884060,111885412,TSS,True,344,386
ENSG00000144824.20,chr3,111940534,111941806,PAS,True,241,373
ENSG00000144824.20,chr3,111919071,111919168,PAS,True,252,369
ENSG00000144824.20,chr3,111939474,111939631,PAS,True,333,372
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,105,993
ENSG00000114439.18,chr3,107522958,107523107,TSS,True,54,340
ENSG00000068885.14,chr3,160256985,160258635,PAS,True,26,126
ENSG00000068885.14,chr3,160399145,160399532,TSS,True,19,127
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,39,118
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,44,117
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,76,117
ENSG00000163755.8,chr3,149129601,149129940,TSS,True,17,104
ENSG00000188313.12,chr3,146525647,146533469,ES,False,19,167
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,86,155
ENSG00000164062.12,chr3,49675770,49676515,TSS,True,89,155
ENSG00000154767.14,chr3,14145144,14146159,PAS,True,31,246
ENSG00000154767.14,chr3,14178465,14178685,TSS,True,30,246
ENSG00000179152.19,chr3,44361518,44367531,3AS,False,54,101
ENSG00000179152.19,chr3,44338101,44338319,TSS,True,92,153
ENSG00000179152.19,chr3,44338444,44338834,TSS,True,68,153
ENSG00000179152.19,chr3,44407441,44409449,PAS,True,59,151
ENSG00000179152.19,chr3,44358216,44359796,PAS,True,101,149
ENSG00000144747.16,chr3,69044595,69047357,5AS,False,468,529
ENSG00000144747.16,chr3,69027893,69027992,PAS,True,476,553
ENSG00000144747.16,chr3,69038890,69039009,PAS,True,394,547
ENSG00000144747.16,chr3,69039548,69039693,PAS,True,486,546
ENSG00000144747.16,chr3,69043189,69043876,PAS,False,427,545
ENSG00000144747.16,chr3,69042057,69042912,PAS,True,443,545
ENSG00000161217.11,chr3,196287614,196287930,TSS,True,63,119
ENSG00000113851.14,chr3,3174261,3179620,ES,False,40,252
ENSG00000113851.14,chr3,3147622,3151045,PAS,True,38,254
ENSG00000114503.10,chr3,196939432,196942369,5AS,False,78,137
ENSG00000114503.10,chr3,196939432,196942425,5AS,False,533,611
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,151,685
ENSG00000114503.10,chr3,196942369,196942574,TSS,False,605,683
ENSG00000173230.15,chr3,121718501,121722261,ES,False,85,258
ENSG00000173230.15,chr3,121719750,121722261,3AS,True,46,175
ENSG00000173230.15,chr3,121719753,121722261,3AS,False,32,129
ENSG00000173230.15,chr3,121730017,121730875,5AS,False,217,265
ENSG00000173230.15,chr3,121749631,121749856,TSS,True,78,321
ENSG00000114698.14,chr3,146222092,146250959,ES,False,118,158
ENSG00000114698.14,chr3,146250959,146251207,TSS,True,27,185
ENSG00000177646.18,chr3,128879841,128884652,5AS,False,211,236
ENSG00000177646.18,chr3,128879585,128879841,TSS,True,49,262
ENSG00000113810.15,chr3,160399287,160399749,TSS,True,19,135
ENSG00000113810.15,chr3,160416250,160416403,PAS,True,89,121
ENSG00000113810.15,chr3,160413472,160414478,PAS,True,94,120
ENSG00000113810.15,chr3,160412325,160412421,PAS,True,93,120
ENSG00000113810.15,chr3,160414366,160414517,PAS,True,100,121
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,183,752
ENSG00000144895.11,chr3,150583845,150584860,PAS,True,145,492
ENSG00000144895.11,chr3,150581617,150581988,PAS,True,394,491
ENSG00000114446.4,chr3,108160813,108162655,PAS,False,42,165
ENSG00000114446.4,chr3,108163674,108163729,PAS,True,143,165
ENSG00000198836.9,chr3,193617285,193618868,ES,False,133,153
ENSG00000198836.9,chr3,193618936,193631611,ES,False,116,167
ENSG00000198836.9,chr3,193694605,193697811,PAS,True,51,178
ENSG00000163430.11,chr3,120416027,120450896,5AS,True,19,147
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,64,462
ENSG00000163728.10,chr3,180608700,180610979,PAS,True,57,114
ENSG00000163728.10,chr3,180609629,180611544,PAS,True,99,115
ENSG00000163728.10,chr3,180607647,180610979,PAS,True,86,113
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,65,367
ENSG00000170248.14,chr3,33866350,33869703,PAS,True,89,342
ENSG00000170248.14,chr3,33826479,33828646,PAS,True,293,337
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,171,975
ENSG00000093183.13,chr3,42563686,42568864,ES,False,237,265
ENSG00000093183.13,chr3,42547964,42548657,PAS,True,104,284
ENSG00000093183.13,chr3,42547968,42553448,PAS,True,184,273
ENSG00000093183.13,chr3,42581845,42582008,TSS,True,50,284
ENSG00000177479.19,chr3,48922811,48927461,ES,False,149,286
ENSG00000177479.19,chr3,48927813,48961611,ES,False,247,291
ENSG00000177479.19,chr3,48983198,48985541,PAS,True,38,365
ENSG00000158092.6,chr3,136862319,136927983,5AS,False,127,155
ENSG00000158092.6,chr3,136862124,136862319,TSS,True,46,174
ENSG00000158092.6,chr3,136862208,136862353,TSS,True,146,174
ENSG00000113812.13,chr3,53881978,53882199,TSS,False,25,241
ENSG00000075420.12,chr3,172040257,172040624,TSS,True,155,173
ENSG00000075420.12,chr3,172247530,172247776,TSS,True,146,171
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,67,439
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,391,458
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,85,458
ENSG00000163902.11,chr3,128650539,128650896,TSS,True,339,710
ENSG00000163902.11,chr3,128637798,128638104,TSS,True,527,709
ENSG00000163902.11,chr3,128644918,128644985,TSS,True,578,710
ENSG00000016864.18,chr3,52700496,52705446,ES,False,117,191
ENSG00000016864.18,chr3,52700496,52705702,5AS,True,37,221
ENSG00000016864.18,chr3,52705702,52706024,TSS,True,201,244
ENSG00000016864.18,chr3,52705446,52706059,TSS,True,53,244
ENSG00000163904.12,chr3,185586190,185586514,TSS,True,28,103
ENSG00000163904.12,chr3,185629781,185631191,PAS,True,11,101
ENSG00000168297.15,chr3,58409531,58409617,PAS,True,102,136
ENSG00000168297.15,chr3,58424751,58426055,PAS,True,46,136
ENSG00000114098.17,chr3,138187599,138188454,3AS,False,138,168
ENSG00000114098.17,chr3,138187599,138221925,ME,False,102,144
ENSG00000114098.17,chr3,138187599,138221925,ME,False,101,144
ENSG00000114098.17,chr3,138187599,138209816,ES,False,101,228
ENSG00000114098.17,chr3,138187599,138221925,ME,False,101,144
ENSG00000114098.17,chr3,138187599,138221925,ES,False,34,305
ENSG00000114098.17,chr3,138188530,138221925,ES,False,43,171
ENSG00000114098.17,chr3,138295858,138298389,PAS,True,41,322
ENSG00000114098.17,chr3,138245087,138249804,PAS,True,286,321
ENSG00000182973.18,chr3,32685121,32685482,TSS,True,21,139
ENSG00000182973.18,chr3,32773456,32773888,PAS,True,17,139
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,78,108
ENSG00000074416.14,chr3,127822308,127823542,TSS,True,84,108
ENSG00000074416.14,chr3,127735704,127736455,TSS,False,92,104
ENSG00000154813.9,chr3,16260829,16264768,ES,False,19,106
ENSG00000225733.5,chr3,14947086,14947492,TSS,True,50,106
ENSG00000225733.5,chr3,14947113,14947555,TSS,True,87,106
ENSG00000114742.13,chr3,39094647,39096671,PAS,True,82,295
ENSG00000171109.18,chr3,179347810,179348847,3AS,True,17,121
ENSG00000171109.18,chr3,179391980,179394944,PAS,True,43,131
ENSG00000171109.18,chr3,179377343,179377601,PAS,False,101,123
ENSG00000114770.16,chr3,184017829,184018324,TSS,True,12,104
ENSG00000177311.11,chr3,141368293,141368804,TSS,True,69,109
ENSG00000177311.11,chr3,141402308,141402449,TSS,True,60,106
ENSG00000163938.16,chr3,52694192,52696162,PAS,True,121,514
ENSG00000163938.16,chr3,52693631,52694497,PAS,False,403,513
ENSG00000172037.13,chr3,49121112,49121362,PAS,True,15,140
ENSG00000172037.13,chr3,49126364,49126814,TSS,False,126,141
ENSG00000206560.11,chr3,15667235,15670556,PAS,True,113,141
ENSG00000206560.11,chr3,15708787,15711274,PAS,True,115,130
ENSG00000206560.11,chr3,15719733,15721127,PAS,True,104,128
ENSG00000206560.11,chr3,15797970,15798208,TSS,False,129,144
ENSG00000152952.11,chr3,146160880,146161602,TSS,True,113,380
ENSG00000152952.11,chr3,146071041,146071166,TSS,True,283,363
ENSG00000114316.12,chr3,49310737,49324701,ES,False,44,151
ENSG00000153558.15,chr3,33297725,33358966,ES,False,108,129
ENSG00000163659.12,chr3,156703423,156704469,PAS,False,127,417
ENSG00000163659.12,chr3,156704683,156706770,PAS,True,313,417
ENSG00000179021.9,chr3,88153471,88156023,3AS,True,33,211
ENSG00000179021.9,chr3,88156023,88157963,PAS,True,187,220
ENSG00000179021.9,chr3,88156020,88157962,PAS,True,42,220
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,1256,1892
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,916,1837
ENSG00000196776.15,chr3,108090862,108091068,TSS,True,28,117
ENSG00000198919.12,chr3,108589502,108590096,TSS,False,92,104
ENSG00000198919.12,chr3,108589490,108589839,TSS,True,15,104
ENSG00000198919.12,chr3,108647942,108648933,PAS,False,16,102
ENSG00000206538.8,chr3,86968589,86969030,TSS,False,148,165
ENSG00000003756.16,chr3,50100051,50100531,IR,False,280,372
ENSG00000003756.16,chr3,50100051,50103082,ES,False,37,314
ENSG00000003756.16,chr3,50118330,50118965,PAS,True,150,445
ENSG00000003756.16,chr3,50099981,50102420,PAS,True,326,418
ENSG00000121578.12,chr3,119216344,119218711,5AS,False,32,265
ENSG00000121578.12,chr3,119230244,119236852,ES,False,220,269
ENSG00000121578.12,chr3,119240849,119240973,TSS,False,31,276
ENSG00000176142.12,chr3,119434882,119436790,ES,True,157,177
ENSG00000176142.12,chr3,119463335,119463647,TSS,True,25,195
ENSG00000114416.17,chr3,180962940,180963027,IR,False,196,273
ENSG00000114416.17,chr3,180970358,180975312,ES,False,96,115
ENSG00000114416.17,chr3,180970358,180976121,ES,False,151,263
ENSG00000023330.14,chr3,52198255,52199209,ES,False,90,101
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,2384,3265
ENSG00000156976.16,chr3,186784696,186785882,ES,False,435,3270
ENSG00000156976.16,chr3,186787882,186788309,IR,False,210,427
ENSG00000156976.16,chr3,186788416,186789124,5AS,False,61,158
ENSG00000156976.16,chr3,186788416,186789124,IR,False,61,326
ENSG00000156976.16,chr3,186788420,186789124,IR,False,96,361
ENSG00000120742.10,chr3,150546051,150546629,TSS,True,28,265
