gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF936VUF_in_cov,endodermal_cell_ENCFF936VUF_total_cov
ENSG00000134884.14,chr13,106557131,106559431,IR,False,119,262
ENSG00000134884.14,chr13,106541808,106544160,PAS,True,42,321
ENSG00000134884.14,chr13,106557849,106559657,PAS,True,279,317
ENSG00000139842.14,chr13,113208746,113209775,TSS,True,81,644
ENSG00000132963.7,chr13,28659093,28659187,TSS,False,46,148
ENSG00000189403.14,chr13,30461533,30462537,IR,True,398,454
ENSG00000189403.14,chr13,30459849,30461533,PAS,False,83,481
ENSG00000189403.14,chr13,30460892,30462712,PAS,True,425,481
ENSG00000102699.5,chr13,24420926,24421314,PAS,False,17,106
ENSG00000102699.5,chr13,24512705,24512840,TSS,False,14,106
ENSG00000186184.17,chr13,27622874,27623449,PAS,True,95,123
ENSG00000186184.17,chr13,27665685,27667416,PAS,True,32,123
ENSG00000127870.16,chr13,26222002,26222310,TSS,False,72,110
ENSG00000127870.16,chr13,26221781,26222313,TSS,True,56,110
ENSG00000136167.13,chr13,46182110,46182296,TSS,True,15,122
ENSG00000152767.16,chr13,98142547,98142777,TSS,False,185,251
ENSG00000152767.16,chr13,98142661,98143492,TSS,True,151,251
ENSG00000152767.16,chr13,98448235,98449773,PAS,True,27,250
ENSG00000126226.21,chr13,113177976,113178173,3AS,False,54,104
ENSG00000126226.21,chr13,113177976,113178173,IR,False,54,342
ENSG00000126226.21,chr13,113178008,113178173,IR,False,50,338
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,353,407
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,119,406
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,357,407
ENSG00000120694.19,chr13,31134875,31137524,PAS,True,429,688
ENSG00000120694.19,chr13,31137193,31138568,PAS,False,590,686
ENSG00000120694.19,chr13,31140206,31140309,PAS,True,532,686
ENSG00000120694.19,chr13,31143790,31143923,PAS,True,575,686
ENSG00000183098.10,chr13,93454888,93545422,TSS,True,94,128
ENSG00000183098.10,chr13,93226809,93227618,TSS,True,73,129
ENSG00000183098.10,chr13,94403014,94408051,PAS,True,23,113
ENSG00000083535.15,chr13,73015868,73017752,PAS,True,33,102
ENSG00000125257.14,chr13,95019828,95021682,PAS,True,110,210
ENSG00000125257.14,chr13,95043761,95043787,PAS,True,171,210
ENSG00000125257.14,chr13,95044264,95044438,PAS,True,166,206
ENSG00000125257.14,chr13,95301240,95301925,TSS,True,62,212
ENSG00000139835.13,chr13,113324577,113325660,IR,True,76,134
ENSG00000139835.13,chr13,113363910,113364019,IR,True,146,172
ENSG00000139835.13,chr13,113324196,113324577,PAS,True,107,183
ENSG00000139835.13,chr13,113324196,113325846,PAS,True,127,183
ENSG00000139835.13,chr13,113358546,113360284,PAS,False,143,182
ENSG00000139835.13,chr13,113364019,113364164,TSS,True,37,183
ENSG00000139835.13,chr13,113363761,113364131,TSS,True,157,183
ENSG00000139668.8,chr13,51660663,51703595,ES,True,19,164
ENSG00000139668.8,chr13,51759739,51766799,PAS,False,67,173
ENSG00000139668.8,chr13,51751309,51754110,PAS,True,128,172
ENSG00000102710.19,chr13,37009809,37012191,ES,False,260,329
ENSG00000102710.19,chr13,37022080,37024034,3AS,False,282,336
ENSG00000102710.19,chr13,37045373,37047534,3AS,False,268,350
ENSG00000102710.19,chr13,37051583,37059558,ES,True,290,324
ENSG00000106462.10,chr7,148829848,148846469,ES,False,29,181
ENSG00000106462.10,chr7,148832750,148846496,5AS,False,29,180
ENSG00000106462.10,chr7,148807364,148807706,PAS,True,25,237
ENSG00000169902.14,chr7,66356871,66359894,3AS,True,117,211
ENSG00000169902.14,chr7,66359894,66360442,PAS,True,114,234
ENSG00000169902.14,chr7,66359053,66360442,PAS,True,202,234
ENSG00000169902.14,chr7,66358798,66360444,PAS,True,179,234
ENSG00000164548.10,chr7,23504779,23505569,PAS,False,40,257
ENSG00000164548.10,chr7,23531788,23532023,TSS,True,37,258
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,808,1044
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,247,1046
ENSG00000006453.13,chr7,98291648,98293596,PAS,False,20,164
ENSG00000106484.15,chr7,130486178,130486395,TSS,True,248,1046
ENSG00000106484.15,chr7,130492067,130492339,TSS,True,921,1046
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,407,498
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,155,498
ENSG00000146700.8,chr7,76398797,76404306,ES,True,33,132
ENSG00000178234.12,chr7,152025884,152094189,ES,False,190,254
ENSG00000166526.16,chr7,100075261,100075541,IR,False,179,201
ENSG00000166526.16,chr7,100077433,100079539,5AS,True,25,172
ENSG00000166526.16,chr7,100077433,100081634,ES,False,20,184
ENSG00000136261.14,chr7,16646288,16665436,5AS,False,403,492
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,99,504
ENSG00000136261.14,chr7,16646140,16646304,TSS,True,413,504
ENSG00000198420.9,chr7,143854142,143857099,5AS,False,228,348
ENSG00000198420.9,chr7,143876622,143902026,5AS,False,82,275
ENSG00000198420.9,chr7,143901960,143902185,TSS,True,172,365
ENSG00000198420.9,chr7,143902026,143902191,TSS,True,282,365
ENSG00000122566.21,chr7,26190460,26190992,IR,False,90,117
ENSG00000122566.21,chr7,26197732,26200571,ES,False,804,1034
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,151,1096
ENSG00000135164.18,chr7,87152555,87163494,ES,False,174,244
ENSG00000135164.18,chr7,87181341,87182227,3AS,False,184,239
ENSG00000135164.18,chr7,87194102,87195030,ES,False,40,234
ENSG00000133606.10,chr7,140479159,140479524,TSS,True,45,157
ENSG00000002822.15,chr7,2230727,2232871,3AS,True,277,347
ENSG00000106025.8,chr7,120857819,120858146,TSS,True,40,204
ENSG00000011275.18,chr7,5741644,5752845,3AS,False,136,218
ENSG00000011275.18,chr7,5620041,5623179,PAS,True,69,227
ENSG00000011275.18,chr7,5725321,5725438,PAS,True,181,223
ENSG00000263001.5,chr7,74716950,74728785,ES,False,735,1277
ENSG00000263001.5,chr7,74758855,74759547,IR,False,1037,1171
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,300,1337
ENSG00000263001.5,chr7,74758779,74760692,PAS,True,1202,1337
ENSG00000003147.18,chr7,8232752,8235909,3AS,False,17,101
ENSG00000003147.18,chr7,8113183,8114044,PAS,True,32,103
ENSG00000003147.18,chr7,8143874,8143972,PAS,True,89,103
ENSG00000003147.18,chr7,8156712,8158652,PAS,True,91,103
ENSG00000003147.18,chr7,8262093,8262410,TSS,True,88,103
ENSG00000003147.18,chr7,8262439,8262598,TSS,True,19,103
ENSG00000122550.17,chr7,23106146,23123776,ES,False,260,297
ENSG00000122550.17,chr7,23174014,23175421,PAS,True,46,309
ENSG00000106123.11,chr7,142861186,142862755,ES,True,23,125
ENSG00000106123.11,chr7,142854136,142855385,TSS,True,22,149
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,29,210
ENSG00000005486.16,chr7,75879260,75881828,ES,False,176,229
ENSG00000196204.11,chr7,4983773,4984961,3AS,False,17,123
ENSG00000196204.11,chr7,4989177,4996609,ES,False,62,114
ENSG00000146918.19,chr7,158646563,158652292,ES,False,103,351
ENSG00000146757.13,chr7,65374000,65398340,ES,False,20,194
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,265,360
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,138,364
ENSG00000197993.8,chr7,142953956,142954183,3AS,True,136,153
ENSG00000197993.8,chr7,142939107,142941413,PAS,False,53,209
ENSG00000197993.8,chr7,142955701,142957973,PAS,False,167,198
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,36,190
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,161,189
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,109,210
ENSG00000164889.13,chr7,151062570,151062663,TSS,False,183,210
ENSG00000164880.15,chr7,1504322,1504580,TSS,False,104,145
ENSG00000169919.16,chr7,65974704,65976014,ES,False,147,305
ENSG00000091127.13,chr7,105508520,105522051,3AS,False,45,230
ENSG00000091127.13,chr7,105456113,105457926,PAS,True,29,234
ENSG00000164896.19,chr7,151077027,151077100,IR,False,269,299
ENSG00000164896.19,chr7,151077236,151077309,IR,False,256,304
ENSG00000091073.19,chr7,76461836,76480420,ES,False,22,112
ENSG00000091073.19,chr7,76492253,76500440,ES,False,99,116
ENSG00000127399.14,chr7,150336717,150338156,PAS,True,27,250
ENSG00000106460.18,chr7,12211425,12214808,5AS,False,101,114
ENSG00000106460.18,chr7,12211212,12211425,TSS,True,15,117
ENSG00000106460.18,chr7,12211232,12211547,TSS,True,104,117
ENSG00000272752.6,chr7,100336220,100338178,5AS,True,51,151
ENSG00000272752.6,chr7,100345968,100349730,3AS,True,47,130
ENSG00000272752.6,chr7,100345968,100349798,3AS,False,23,153
ENSG00000272752.6,chr7,100351410,100352162,IR,True,39,139
ENSG00000272752.6,chr7,100352667,100352760,IR,False,28,153
ENSG00000272752.6,chr7,100353270,100355142,ES,True,33,146
ENSG00000272752.6,chr7,100336059,100336337,TSS,True,59,159
ENSG00000272752.6,chr7,100336068,100336220,TSS,True,104,159
ENSG00000106290.14,chr7,100113954,100114083,5AS,False,26,248
ENSG00000106290.14,chr7,100114268,100119203,5AS,False,172,198
ENSG00000106290.14,chr7,100119203,100119373,TSS,True,63,254
ENSG00000106290.14,chr7,100118879,100119362,TSS,True,228,254
ENSG00000174469.21,chr7,148339460,148339633,TSS,False,48,417
ENSG00000157800.17,chr7,140351451,140352061,3AS,False,230,260
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,20,143
ENSG00000155561.14,chr7,135557690,135557972,TSS,False,17,137
ENSG00000128595.16,chr7,128748804,128758870,ME,False,205,1789
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,131,325
ENSG00000105889.15,chr7,22416933,22419836,PAS,False,48,104
ENSG00000105889.15,chr7,22705626,22706574,TSS,True,31,104
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,240,564
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,189,575
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,21,140
ENSG00000128567.16,chr7,131504505,131505867,3AS,True,38,325
ENSG00000128567.16,chr7,131509585,131510827,ES,False,241,291
ENSG00000128567.16,chr7,131500263,131504508,PAS,True,49,337
ENSG00000128567.16,chr7,131500264,131504505,PAS,True,299,337
ENSG00000128567.16,chr7,131556259,131556751,TSS,True,426,660
ENSG00000164828.17,chr7,816673,838797,ES,False,108,373
ENSG00000164828.17,chr7,843520,851949,ES,False,117,397
ENSG00000164828.17,chr7,849603,849922,IR,False,201,240
ENSG00000164828.17,chr7,852667,852812,3AS,False,123,392
ENSG00000164828.17,chr7,852667,852812,IR,False,123,148
ENSG00000164828.17,chr7,815868,816673,TSS,True,84,461
ENSG00000013374.16,chr7,151341846,151345347,5AS,False,79,102
ENSG00000013374.16,chr7,151341680,151341846,TSS,False,30,109
ENSG00000013374.16,chr7,151341779,151341965,TSS,True,86,109
ENSG00000013374.16,chr7,151377046,151378459,PAS,True,52,109
ENSG00000013374.16,chr7,151360140,151361246,PAS,True,91,109
ENSG00000013374.16,chr7,151361058,151363453,PAS,True,76,109
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,100,687
ENSG00000159840.15,chr7,143381409,143381559,3AS,True,81,170
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,61,232
ENSG00000159840.15,chr7,143382049,143383322,TSS,True,189,232
ENSG00000075213.10,chr7,83957716,83961826,PAS,True,30,292
ENSG00000075213.10,chr7,84194474,84195481,TSS,True,65,295
ENSG00000075213.10,chr7,84150199,84150692,TSS,True,259,295
ENSG00000197343.10,chr7,99560695,99572244,ES,False,38,124
ENSG00000197343.10,chr7,99563862,99564745,PAS,True,126,144
ENSG00000197343.10,chr7,99572244,99576451,PAS,True,20,144
ENSG00000136213.9,chr7,2403645,2432562,5AS,False,120,151
ENSG00000136213.9,chr7,2403570,2403659,TSS,True,139,165
ENSG00000136213.9,chr7,2403565,2403645,TSS,False,44,165
ENSG00000105953.14,chr7,44606547,44606653,TSS,True,20,142
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,43,352
ENSG00000186480.12,chr7,155302846,155308240,ES,False,207,237
ENSG00000186480.12,chr7,155297782,155297959,TSS,True,33,247
ENSG00000106066.14,chr7,29121071,29146428,5AS,True,172,196
ENSG00000106066.14,chr7,29146428,29146689,TSS,False,38,210
ENSG00000106066.14,chr7,29146340,29146495,TSS,True,187,210
ENSG00000197448.13,chr7,143263585,143264085,IR,False,94,111
ENSG00000197448.13,chr7,143264167,143264547,IR,False,92,110
ENSG00000197448.13,chr7,143264676,143264991,IR,False,83,112
ENSG00000197448.13,chr7,143265092,143265260,IR,False,66,110
ENSG00000197448.13,chr7,143263414,143263585,TSS,True,20,114
ENSG00000188191.14,chr7,727209,727328,TSS,True,88,105
ENSG00000188191.14,chr7,727589,727827,TSS,False,67,105
ENSG00000188191.14,chr7,712413,712591,TSS,False,66,104
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,86,509
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,132,548
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,461,548
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,54,149
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,105,164
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,63,164
ENSG00000006715.15,chr7,38722967,38726326,PAS,True,42,295
ENSG00000132436.11,chr7,50447297,50448180,ES,False,87,134
ENSG00000132436.11,chr7,50448289,50449562,5AS,False,26,101
ENSG00000132436.11,chr7,50448289,50450300,ES,False,26,126
ENSG00000136247.14,chr7,6577498,6578565,ES,False,96,127
ENSG00000136247.14,chr7,6577498,6578565,3AS,False,96,120
ENSG00000136247.14,chr7,6577498,6578565,IR,True,96,121
ENSG00000136247.14,chr7,6577720,6578565,3AS,False,91,119
ENSG00000136247.14,chr7,6577413,6577498,TSS,True,95,246
ENSG00000136247.14,chr7,6577462,6577720,TSS,True,161,246
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,47,338
ENSG00000164659.14,chr7,86945046,86964903,ES,False,27,131
ENSG00000164659.14,chr7,87039871,87040017,IR,True,18,101
ENSG00000164659.14,chr7,86874912,86880530,PAS,True,29,199
ENSG00000164659.14,chr7,87039755,87040464,TSS,True,105,199
ENSG00000164659.14,chr7,87040102,87040281,TSS,True,156,199
ENSG00000164659.14,chr7,87040017,87040258,TSS,True,179,199
ENSG00000221838.9,chr7,100100852,100101772,TSS,False,27,189
ENSG00000164619.9,chr7,34153091,34154826,PAS,True,39,347
ENSG00000106344.8,chr7,128335679,128335846,IR,False,112,133
ENSG00000106344.8,chr7,128302760,128310931,PAS,True,17,140
ENSG00000091136.13,chr7,107923712,107924087,PAS,True,242,534
ENSG00000091136.13,chr7,107924228,107924389,PAS,True,422,534
ENSG00000091136.13,chr7,108002848,108003158,TSS,True,475,535
ENSG00000091136.13,chr7,108003110,108003326,TSS,False,121,535
ENSG00000105939.12,chr7,139078653,139079469,5AS,False,215,253
ENSG00000105939.12,chr7,139043514,139047853,PAS,True,112,258
ENSG00000105939.12,chr7,139060338,139061138,PAS,True,167,258
ENSG00000128585.17,chr7,131487606,131496632,PAS,True,18,108
ENSG00000146733.13,chr7,56032054,56033960,ES,False,111,125
ENSG00000146733.13,chr7,56051137,56051597,TSS,True,81,135
ENSG00000146733.13,chr7,56033960,56034583,TSS,True,60,132
ENSG00000071189.21,chr7,17790760,17794292,PAS,True,30,152
ENSG00000071189.21,chr7,17816203,17816289,PAS,False,135,152
ENSG00000155849.15,chr7,37315960,37342612,5AS,True,211,235
ENSG00000155849.15,chr7,37342763,37448859,5AS,False,112,209
ENSG00000155849.15,chr7,36854352,36855751,PAS,True,47,244
ENSG00000155849.15,chr7,37448859,37449410,TSS,True,125,245
ENSG00000155849.15,chr7,37448674,37448979,TSS,True,144,245
ENSG00000197008.9,chr7,64794571,64831450,ES,False,48,130
ENSG00000164654.15,chr7,7567072,7568025,ES,False,107,145
ENSG00000164654.15,chr7,7567072,7568025,5AS,False,107,119
ENSG00000164654.15,chr7,7567072,7572435,ES,False,52,198
ENSG00000164654.15,chr7,7566854,7567072,TSS,True,24,224
ENSG00000157224.15,chr7,90405608,90412643,5AS,False,142,172
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,54,355
ENSG00000033050.8,chr7,151226304,151227191,TSS,True,318,355
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,128,187
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,142,181
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,72,108
ENSG00000122786.19,chr7,134932987,134937664,PAS,True,51,101
ENSG00000006652.13,chr7,112450444,112450782,TSS,True,73,378
ENSG00000006652.13,chr7,112423152,112423432,TSS,True,333,378
ENSG00000006652.13,chr7,112475429,112477939,PAS,True,38,378
ENSG00000122687.17,chr7,2235564,2239417,ES,False,175,224
ENSG00000122687.17,chr7,2239676,2242161,3AS,True,53,193
ENSG00000122687.17,chr7,2239707,2242161,5AS,True,140,164
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,58,252
ENSG00000122687.17,chr7,2241974,2242193,TSS,True,225,252
ENSG00000106591.3,chr7,42935136,42937321,IR,True,36,107
ENSG00000106591.3,chr7,42937321,42937857,PAS,True,71,117
ENSG00000106591.3,chr7,42934954,42937852,PAS,True,46,117
ENSG00000130305.16,chr7,73303529,73303599,IR,False,165,190
ENSG00000130305.16,chr7,73302513,73303529,PAS,True,37,202
ENSG00000130305.16,chr7,73302513,73303740,PAS,True,177,202
ENSG00000049541.10,chr7,74246763,74249738,ES,False,23,225
ENSG00000106049.8,chr7,27525436,27526372,PAS,True,39,368
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,546,616
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,95,713
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,631,713
ENSG00000122783.16,chr7,135167807,135168785,5AS,False,34,240
ENSG00000122783.16,chr7,135169060,135170398,5AS,False,109,129
ENSG00000122783.16,chr7,135169060,135170651,5AS,True,136,245
ENSG00000122783.16,chr7,135170651,135170780,TSS,False,136,273
ENSG00000122783.16,chr7,135170398,135170744,TSS,True,164,273
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,98,130
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,36,130
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,239,285
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,212,508
ENSG00000106052.13,chr7,27799964,27801119,PAS,True,422,507
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,55,471
ENSG00000136231.13,chr7,23310207,23312460,PAS,True,38,254
ENSG00000005483.20,chr7,105014535,105040838,ES,False,135,162
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,58,169
ENSG00000005483.20,chr7,105076962,105077193,PAS,True,147,169
ENSG00000064419.13,chr7,129018157,129054650,ES,False,360,406
ENSG00000131558.14,chr7,133253040,133253187,TSS,True,54,287
ENSG00000131558.14,chr7,134064290,134065765,PAS,True,34,287
ENSG00000122591.11,chr7,22946163,22947032,5AS,False,43,219
ENSG00000122591.11,chr7,23013924,23014193,TSS,True,27,264
ENSG00000161036.12,chr7,102468377,102468553,IR,False,275,307
ENSG00000161036.12,chr7,102464921,102465160,TSS,True,34,310
ENSG00000164815.10,chr7,104126340,104126893,PAS,True,15,119
ENSG00000106392.10,chr7,7182820,7234302,ES,True,96,124
ENSG00000106392.10,chr7,7182531,7182820,TSS,True,19,143
ENSG00000105856.13,chr7,107169027,107179878,5AS,False,109,148
ENSG00000105856.13,chr7,107168978,107169027,TSS,False,69,190
ENSG00000105856.13,chr7,107168992,107169185,TSS,True,147,190
ENSG00000105856.13,chr7,107201413,107202528,PAS,True,19,188
ENSG00000146904.8,chr7,143408723,143408896,TSS,True,69,641
ENSG00000106077.18,chr7,73736691,73736928,IR,True,132,147
ENSG00000106077.18,chr7,73737391,73737561,IR,False,122,143
ENSG00000106077.18,chr7,73736090,73736691,PAS,True,17,154
ENSG00000165055.15,chr7,128476875,128477081,IR,False,107,121
ENSG00000165055.15,chr7,128476725,128476875,TSS,True,14,121
ENSG00000165055.15,chr7,128476747,128477173,TSS,True,107,121
ENSG00000165055.15,chr7,128501761,128504078,PAS,True,13,121
ENSG00000126522.16,chr7,66087386,66087728,IR,True,180,209
ENSG00000126522.16,chr7,66075735,66075856,TSS,False,122,220
ENSG00000126522.16,chr7,66075799,66076093,TSS,True,107,220
ENSG00000233369.7,chr7,73205458,73206151,IR,True,99,117
ENSG00000233369.7,chr7,73154670,73155343,TSS,False,88,133
ENSG00000233369.7,chr7,73183143,73183298,TSS,True,114,133
ENSG00000233369.7,chr7,73206151,73207300,PAS,False,30,129
ENSG00000233369.7,chr7,73205382,73207296,PAS,False,111,129
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,369,499
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,49,407
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,80,560
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,491,560
ENSG00000088325.15,chr20,31800969,31801804,PAS,False,144,708
ENSG00000080189.14,chr20,46355178,46355801,3AS,False,41,288
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,33,315
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,54,144
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,22,166
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,94,149
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,55,149
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,685,870
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,221,877
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,144,583
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,485,583
