gene,chr,start,end,splice_type,novel,WTC11_ENCFF388HXU_in_cov,WTC11_ENCFF388HXU_total_cov
ENSG00000196628.16,chr18,55351000,55403453,3AS,False,15,122
ENSG00000196628.16,chr18,55588037,55588612,TSS,True,106,197
ENSG00000196628.16,chr18,55589296,55589863,TSS,True,175,197
ENSG00000101782.14,chr18,23477086,23477178,IR,False,97,108
ENSG00000101782.14,chr18,23452848,23453502,TSS,True,14,114
ENSG00000141759.14,chr18,79973856,79988239,ES,False,67,292
ENSG00000141759.14,chr18,79977701,79988239,ES,False,190,225
ENSG00000134759.13,chr18,36129102,36130071,TSS,True,59,405
ENSG00000166479.9,chr18,68714935,68715181,TSS,True,35,148
ENSG00000074657.13,chr18,58918268,58920633,TSS,True,193,237
ENSG00000074657.13,chr18,58863993,58864529,TSS,False,196,237
ENSG00000074657.13,chr18,58862844,58863166,TSS,True,194,237
ENSG00000074695.5,chr18,59359030,59359271,TSS,True,95,476
ENSG00000141429.13,chr18,35581071,35581862,TSS,False,58,498
ENSG00000141646.13,chr18,51030208,51030623,TSS,True,73,383
ENSG00000134046.11,chr18,54203102,54204997,3AS,False,127,235
ENSG00000134046.11,chr18,54202679,54203102,PAS,False,116,242
ENSG00000134046.11,chr18,54202679,54203126,PAS,True,136,242
ENSG00000101751.10,chr18,54269661,54271359,5AS,False,124,173
ENSG00000101751.10,chr18,54269661,54271359,IR,False,124,172
ENSG00000101751.10,chr18,54269503,54269661,TSS,False,126,257
ENSG00000101751.10,chr18,54269537,54271485,TSS,True,215,257
ENSG00000101751.10,chr18,54269517,54270032,TSS,True,230,257
ENSG00000175354.19,chr18,12785476,12785844,PAS,True,54,152
ENSG00000175354.19,chr18,12788451,12794485,PAS,True,100,142
ENSG00000175354.19,chr18,12884072,12884318,TSS,True,18,152
ENSG00000198081.10,chr18,5295812,5296055,TSS,True,66,124
ENSG00000198081.10,chr18,5294800,5295233,TSS,False,81,124
ENSG00000049759.17,chr18,58333892,58341037,ES,False,128,186
ENSG00000049759.17,chr18,58044021,58044708,TSS,True,85,229
ENSG00000049759.17,chr18,58195395,58195733,TSS,True,182,223
ENSG00000166845.14,chr18,54361891,54362770,5AS,False,46,138
ENSG00000166845.14,chr18,54357892,54358870,TSS,True,47,177
ENSG00000141425.17,chr18,36033837,36067253,ES,False,396,442
ENSG00000141425.17,chr18,35989825,35993300,PAS,True,82,480
ENSG00000141425.17,chr18,36024313,36027075,PAS,True,411,477
ENSG00000141425.17,chr18,36067253,36067612,TSS,True,77,533
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,252,1037
ENSG00000172466.15,chr18,35340733,35344369,5AS,True,114,146
ENSG00000172466.15,chr18,35344369,35344452,TSS,False,104,219
ENSG00000172466.15,chr18,35344359,35344449,TSS,True,187,219
ENSG00000060069.16,chr18,79718016,79736354,ES,False,59,205
ENSG00000060069.16,chr18,79679769,79680261,TSS,True,31,237
ENSG00000078142.12,chr18,41955175,41955359,TSS,True,13,103
ENSG00000197563.10,chr18,62161385,62186843,ES,False,76,124
ENSG00000197563.10,chr18,62186843,62187071,TSS,True,14,139
ENSG00000101654.17,chr18,13726658,13726729,TSS,True,54,130
ENSG00000079134.11,chr18,225139,225336,IR,False,162,196
ENSG00000079134.11,chr18,267965,268065,TSS,True,22,212
ENSG00000154059.10,chr18,24426641,24426792,TSS,True,37,187
ENSG00000265681.7,chr18,49491584,49492274,5AS,False,169,241
ENSG00000265681.7,chr18,49492457,49492487,TSS,True,388,1137
ENSG00000265681.7,chr18,49492274,49492467,TSS,True,960,1137
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,232,923
ENSG00000101558.13,chr18,9937066,9950394,ES,False,561,624
ENSG00000122490.18,chr18,79904183,79943328,ES,False,40,105
ENSG00000122490.18,chr18,79951580,79951684,TSS,True,25,113
ENSG00000122490.18,chr18,79950723,79951639,TSS,True,97,113
ENSG00000177426.20,chr18,3450126,3450505,TSS,True,111,457
ENSG00000154845.15,chr18,9562075,9563377,ES,False,165,193
ENSG00000154845.15,chr18,9595102,9614225,3AS,False,75,149
ENSG00000154845.15,chr18,9614477,9615023,TSS,True,82,205
ENSG00000118276.11,chr18,31684311,31685528,TSS,True,41,102
ENSG00000101752.11,chr18,21740780,21741812,TSS,False,88,111
ENSG00000176890.15,chr18,657480,657947,TSS,True,25,241
ENSG00000153339.13,chr18,31942607,31943267,TSS,True,62,211
ENSG00000176014.12,chr18,12308136,12308349,TSS,True,68,595
ENSG00000141627.13,chr18,49286613,49331863,3AS,False,16,116
ENSG00000141627.13,chr18,49460397,49460738,TSS,True,17,127
ENSG00000067900.7,chr18,21110817,21111876,TSS,True,66,154
ENSG00000152242.10,chr18,46173502,46173712,TSS,False,100,114
ENSG00000152242.10,chr18,46173536,46174330,TSS,True,30,114
ENSG00000134758.13,chr18,32091852,32092235,TSS,True,86,231
ENSG00000134758.13,chr18,32092661,32092886,TSS,True,152,231
ENSG00000101773.18,chr18,23001729,23016827,ES,False,22,156
ENSG00000101773.18,chr18,22933281,22933564,TSS,False,62,165
ENSG00000101773.18,chr18,22933824,22934159,TSS,True,142,165
ENSG00000101773.18,chr18,22933830,22934078,TSS,True,143,165
ENSG00000167220.11,chr18,47134704,47136338,5AS,False,218,243
ENSG00000167220.11,chr18,47136449,47150377,ES,False,206,246
ENSG00000167220.11,chr18,47150377,47150508,TSS,True,30,279
ENSG00000176105.13,chr18,812113,813171,TSS,True,93,397
ENSG00000256463.8,chr18,78979400,78980356,TSS,False,72,105
ENSG00000256463.8,chr18,78993321,78994905,TSS,True,80,105
ENSG00000175387.15,chr18,47896809,47930360,ES,False,103,115
ENSG00000175387.15,chr18,47896809,47930799,ES,True,44,111
ENSG00000175387.15,chr18,47833096,47841950,PAS,True,33,192
ENSG00000175387.15,chr18,47841250,47845484,PAS,True,162,192
ENSG00000175387.15,chr18,47930799,47931608,TSS,True,118,230
ENSG00000175387.15,chr18,47930360,47930771,TSS,False,188,230
ENSG00000017797.12,chr18,9475444,9475691,TSS,True,64,467
ENSG00000134779.14,chr18,36793606,36797050,PAS,True,62,442
ENSG00000141380.13,chr18,26035127,26038554,ES,False,379,438
ENSG00000141380.13,chr18,26090500,26090896,TSS,True,79,491
ENSG00000134444.14,chr18,62187232,62188031,TSS,True,22,154
ENSG00000257267.3,chr18,35290275,35290391,TSS,False,20,104
ENSG00000078043.15,chr18,46891054,46917321,ES,False,248,298
ENSG00000078043.15,chr18,46808391,46812612,PAS,True,133,314
ENSG00000078043.15,chr18,46815710,46818447,PAS,True,229,312
ENSG00000141644.17,chr18,50273426,50273563,3AS,False,29,164
ENSG00000141644.17,chr18,50273863,50274976,ES,False,66,171
ENSG00000141644.17,chr18,50275245,50275599,ES,False,51,172
ENSG00000141644.17,chr18,50266884,50271540,PAS,True,109,182
ENSG00000141644.17,chr18,50266751,50269818,PAS,True,131,182
ENSG00000141644.17,chr18,50266886,50269811,PAS,True,150,182
ENSG00000141644.17,chr18,50281362,50281805,TSS,True,19,188
ENSG00000176624.10,chr18,51196566,51197607,TSS,True,41,246
ENSG00000141424.12,chr18,36127016,36129113,5AS,False,148,171
ENSG00000141424.12,chr18,36129113,36129843,TSS,True,50,214
ENSG00000141424.12,chr18,36129100,36129823,TSS,True,191,214
ENSG00000081913.13,chr18,62715374,62717259,TSS,False,60,171
ENSG00000102225.15,chrX,47218051,47218664,TSS,True,530,595
ENSG00000102225.15,chrX,47218679,47219105,TSS,True,108,595
ENSG00000181191.11,chrX,69163134,69165371,3AS,False,34,307
ENSG00000181191.11,chrX,69163140,69165371,3AS,False,192,273
ENSG00000181191.11,chrX,69160861,69163466,PAS,True,236,307
ENSG00000181191.11,chrX,69160861,69163134,PAS,True,274,307
ENSG00000181191.11,chrX,69160860,69163140,PAS,True,122,307
ENSG00000147383.10,chrX,152831117,152846281,ES,False,123,139
ENSG00000182287.14,chrX,15831568,15833443,3AS,True,79,157
ENSG00000182287.14,chrX,15831568,15833443,IR,True,79,149
ENSG00000182287.14,chrX,15831568,15845378,ES,True,219,307
ENSG00000182287.14,chrX,15831568,15845378,3AS,False,219,525
ENSG00000182287.14,chrX,15833007,15833443,IR,True,81,151
ENSG00000182287.14,chrX,15833007,15845378,ES,True,166,246
ENSG00000182287.14,chrX,15833007,15845378,3AS,True,166,236
ENSG00000182287.14,chrX,15825806,15827372,PAS,True,688,850
ENSG00000182287.14,chrX,15830048,15831568,PAS,True,543,850
ENSG00000182287.14,chrX,15830055,15833007,PAS,True,542,780
ENSG00000182287.14,chrX,15854687,15854862,TSS,True,102,858
ENSG00000002586.19,chrX,2726373,2738202,3AS,False,20,181
ENSG00000269556.7,chrX,149600479,149631542,ES,False,12,111
ENSG00000269556.7,chrX,149608834,149631542,ES,False,14,102
ENSG00000269556.7,chrX,149596549,149598255,PAS,True,16,129
ENSG00000269556.7,chrX,149602694,149604070,PAS,True,113,129
ENSG00000147130.14,chrX,71239622,71241108,PAS,True,20,158
ENSG00000147130.14,chrX,71254028,71254204,TSS,True,126,167
ENSG00000147130.14,chrX,71245667,71245773,TSS,True,116,149
ENSG00000188706.12,chrX,129843695,129843931,TSS,True,51,159
ENSG00000188706.12,chrX,129843258,129843608,TSS,True,134,159
ENSG00000187243.16,chrX,52062038,52062233,5AS,False,359,411
ENSG00000187243.16,chrX,52063101,52064046,ES,False,366,407
ENSG00000187243.16,chrX,52066453,52066864,IR,False,232,393
ENSG00000187243.16,chrX,52068173,52069129,3AS,False,78,380
ENSG00000187243.16,chrX,52068203,52069129,3AS,False,223,301
ENSG00000213397.10,chrX,153454508,153455541,ES,False,181,206
ENSG00000101972.18,chrX,124090764,124094017,ES,False,193,306
ENSG00000101972.18,chrX,123960506,123960866,TSS,False,278,337
ENSG00000101972.18,chrX,123961598,123961856,TSS,True,253,337
ENSG00000101972.18,chrX,123961723,123962106,TSS,True,279,337
ENSG00000123728.9,chrX,132216995,132217575,TSS,True,98,121
ENSG00000123728.9,chrX,132217915,132218096,TSS,True,47,121
ENSG00000011201.11,chrX,8528873,8533053,PAS,False,35,195
ENSG00000011201.11,chrX,8565805,8566212,PAS,False,162,190
ENSG00000011201.11,chrX,8731829,8732365,TSS,False,33,220
ENSG00000089472.16,chrX,66208246,66258839,ES,True,18,148
ENSG00000089472.16,chrX,66263688,66266442,3AS,False,35,160
ENSG00000089472.16,chrX,66164175,66164470,TSS,True,39,163
ENSG00000089472.16,chrX,66266439,66268909,PAS,True,36,161
ENSG00000089472.16,chrX,66266442,66270019,PAS,True,126,161
ENSG00000067829.18,chrX,153794245,153794429,TSS,True,14,123
ENSG00000056998.19,chrX,2861722,2881051,ES,False,56,254
ENSG00000056998.19,chrX,2875914,2877202,3AS,True,66,191
ENSG00000056998.19,chrX,2828714,2828975,TSS,True,87,268
ENSG00000056998.19,chrX,2829513,2830195,TSS,True,239,268
ENSG00000214717.11,chrX,2490769,2500816,3AS,False,52,139
ENSG00000214717.11,chrX,2486435,2490769,PAS,True,115,174
ENSG00000214717.11,chrX,2486424,2490772,PAS,True,62,174
ENSG00000214717.11,chrX,2500816,2500976,TSS,True,66,206
ENSG00000214717.11,chrX,2500310,2500972,TSS,False,172,206
ENSG00000089820.15,chrX,153910404,153910505,IR,False,90,102
ENSG00000089820.15,chrX,153910834,153910921,IR,True,87,103
ENSG00000089820.15,chrX,153926135,153926914,TSS,True,39,117
ENSG00000125351.11,chrX,119838527,119841075,ES,False,128,164
ENSG00000125351.11,chrX,119852772,119853024,TSS,True,21,178
ENSG00000130066.16,chrX,23783883,23785327,IR,True,115,130
ENSG00000102390.10,chrX,76174949,76175472,IR,True,121,136
ENSG00000182872.15,chrX,47145485,47147356,5AS,False,177,214
ENSG00000182872.15,chrX,47169498,47173127,ES,False,24,234
ENSG00000182872.15,chrX,47180037,47180211,5AS,False,155,253
ENSG00000182872.15,chrX,47144795,47145485,TSS,False,96,277
ENSG00000182872.15,chrX,47144836,47145516,TSS,True,240,277
ENSG00000173674.10,chrX,20141624,20141872,TSS,True,87,553
ENSG00000078596.10,chrX,79363139,79367104,ES,False,15,116
ENSG00000125354.22,chrX,119620051,119629317,ES,False,13,115
ENSG00000125354.22,chrX,119616940,119618786,PAS,True,143,164
ENSG00000125354.22,chrX,119615723,119616742,PAS,True,144,164
ENSG00000125354.22,chrX,119615723,119620051,PAS,True,47,164
ENSG00000125354.22,chrX,119693075,119694314,TSS,False,19,171
ENSG00000198157.10,chrX,81118485,81118729,3AS,True,117,132
ENSG00000198157.10,chrX,81121534,81121722,TSS,True,16,153
ENSG00000146938.15,chrX,6150994,6228687,TSS,True,166,186
ENSG00000146938.15,chrX,6228540,6228874,TSS,True,118,186
ENSG00000241343.9,chrX,101390969,101391046,TSS,True,21,204
ENSG00000123562.16,chrX,103678600,103684680,3AS,False,143,240
ENSG00000123562.16,chrX,103678600,103685170,ES,False,318,467
ENSG00000123562.16,chrX,103678600,103685170,3AS,False,318,670
ENSG00000123562.16,chrX,103678651,103685170,ES,False,233,320
ENSG00000123562.16,chrX,103686630,103686934,TSS,True,164,896
ENSG00000123562.16,chrX,103687988,103688106,TSS,True,798,896
ENSG00000133142.17,chrX,103586291,103586653,3AS,False,23,217
ENSG00000133142.17,chrX,103585464,103585624,TSS,True,35,229
ENSG00000133142.17,chrX,103586648,103587732,PAS,True,23,217
ENSG00000133142.17,chrX,103586653,103587725,PAS,True,194,217
ENSG00000029993.14,chrX,150983284,150983376,TSS,False,236,1759
ENSG00000086758.15,chrX,53542539,53543885,5AS,False,142,305
ENSG00000215301.10,chrX,41347012,41347314,3AS,False,222,720
ENSG00000215301.10,chrX,41333598,41334297,TSS,True,270,854
ENSG00000183337.16,chrX,40072348,40075177,TSS,True,72,102
ENSG00000183337.16,chrX,40097214,40097984,TSS,False,81,103
ENSG00000126768.12,chrX,48895101,48896758,ES,False,127,142
ENSG00000156697.12,chrX,129906096,129906236,TSS,True,15,126
ENSG00000147162.13,chrX,71544635,71547906,IR,False,81,100
ENSG00000147162.13,chrX,71533061,71533336,TSS,True,151,251
ENSG00000147162.13,chrX,71545102,71548023,TSS,True,223,251
ENSG00000197976.11,chrX,1599432,1600658,ES,True,350,396
ENSG00000197976.11,chrX,1599432,1600658,IR,True,350,391
ENSG00000197976.11,chrX,1600658,1602523,PAS,True,47,448
ENSG00000086712.12,chrX,16786421,16786589,TSS,True,45,198
ENSG00000147140.15,chrX,71283721,71290628,ES,False,275,1456
ENSG00000147140.15,chrX,71283582,71283721,TSS,True,298,1753
ENSG00000156925.11,chrX,137566126,137567751,TSS,True,52,276
ENSG00000198910.13,chrX,153886064,153886185,TSS,True,26,110
ENSG00000184867.13,chrX,101658142,101658491,5AS,False,36,228
ENSG00000184867.13,chrX,101658525,101659075,3AS,False,150,213
ENSG00000184867.13,chrX,101659136,101659418,3AS,False,44,174
ENSG00000184867.13,chrX,101659757,101659852,TSS,True,51,272
ENSG00000130821.15,chrX,153687912,153688836,TSS,True,46,275
ENSG00000004961.14,chrX,11111296,11111518,TSS,True,16,135
ENSG00000068400.13,chrX,48975309,48976017,IR,False,198,269
ENSG00000068400.13,chrX,48976111,48976240,IR,False,223,277
ENSG00000068400.13,chrX,49002187,49002266,TSS,True,76,285
ENSG00000165349.11,chrX,70926693,70926874,IR,True,241,295
ENSG00000165349.11,chrX,70928020,70928144,IR,True,243,273
ENSG00000165349.11,chrX,70929998,70930976,3AS,True,103,215
ENSG00000165349.11,chrX,70929998,70930976,IR,True,103,117
ENSG00000165349.11,chrX,70930022,70930976,IR,True,112,126
ENSG00000165349.11,chrX,70930976,70931296,TSS,True,84,301
ENSG00000165349.11,chrX,70929627,70931145,TSS,True,260,301
ENSG00000165175.15,chrX,38804201,38804413,TSS,True,45,227
ENSG00000180182.10,chrX,40666851,40671860,ES,True,161,179
ENSG00000180182.10,chrX,40649540,40651879,PAS,True,31,210
ENSG00000180182.10,chrX,40735197,40735924,TSS,True,122,216
ENSG00000203879.11,chrX,154440139,154440374,IR,False,425,585
ENSG00000126012.11,chrX,53193636,53193781,5AS,False,86,137
ENSG00000126012.11,chrX,53195068,53195308,5AS,True,18,121
ENSG00000126012.11,chrX,53191469,53193332,PAS,True,19,138
ENSG00000126012.11,chrX,53224739,53225405,TSS,True,69,146
ENSG00000076716.8,chrX,133414805,133415522,TSS,False,79,573
ENSG00000198689.11,chrX,135985430,135985827,TSS,True,26,103
ENSG00000089289.15,chrX,70133447,70134135,TSS,True,16,100
ENSG00000160131.13,chrX,151397202,151397361,TSS,False,63,282
ENSG00000185222.9,chrX,103356606,103357614,ES,False,22,111
ENSG00000102241.11,chrX,136497439,136497675,3AS,False,93,243
ENSG00000102241.11,chrX,136497206,136497439,TSS,True,201,444
ENSG00000102241.11,chrX,136497495,136497870,TSS,True,272,444
ENSG00000185515.14,chrX,155071654,155073373,3AS,True,174,195
ENSG00000185515.14,chrX,155071397,155071654,TSS,True,31,226
ENSG00000090889.11,chrX,70289975,70290150,TSS,False,59,233
ENSG00000177485.6,chrX,120250812,120250977,TSS,True,25,110
ENSG00000186871.6,chrX,72238843,72239047,TSS,True,24,148
ENSG00000102054.17,chrX,16870037,16870419,TSS,True,53,458
ENSG00000196924.15,chrX,154370872,154371356,TSS,True,1071,1491
ENSG00000147065.16,chrX,65667588,65667853,TSS,False,126,951
ENSG00000147044.21,chrX,41553915,41559778,ME,False,61,100
ENSG00000147044.21,chrX,41553915,41557031,ES,False,61,189
ENSG00000147044.21,chrX,41555635,41559778,ES,False,39,167
ENSG00000147044.21,chrX,41922929,41923684,TSS,True,53,264
ENSG00000182378.13,chrX,276310,276394,TSS,True,100,112
ENSG00000182378.13,chrX,281258,281684,TSS,True,58,112
ENSG00000182378.13,chrX,302592,303356,PAS,True,87,112
ENSG00000182378.13,chrX,302836,303356,PAS,False,94,112
ENSG00000001497.16,chrX,65514970,65517986,3AS,True,55,531
ENSG00000001497.16,chrX,65524262,65524964,ES,False,415,553
ENSG00000068323.16,chrX,49039345,49040454,3AS,False,41,168
ENSG00000068323.16,chrX,49043110,49043645,TSS,True,49,212
ENSG00000147180.16,chrX,85265255,85268293,ES,False,76,121
ENSG00000147180.16,chrX,85243805,85244191,TSS,True,17,139
ENSG00000147180.16,chrX,85270650,85273362,PAS,True,15,127
ENSG00000156504.16,chrX,134797120,134797294,TSS,True,81,116
ENSG00000156504.16,chrX,134796107,134797264,TSS,True,57,116
ENSG00000156531.16,chrX,134393952,134413490,3AS,False,194,238
ENSG00000156531.16,chrX,134425330,134425660,IR,True,194,241
ENSG00000156531.16,chrX,134373279,134373467,TSS,True,42,275
ENSG00000156531.16,chrX,134425660,134428790,PAS,False,52,246
ENSG00000156531.16,chrX,134425200,134428790,PAS,True,199,246
ENSG00000179222.17,chrX,51803012,51803117,TSS,False,484,607
ENSG00000179222.17,chrX,51893605,51893755,TSS,True,181,607
ENSG00000102302.7,chrX,54495125,54496234,TSS,False,33,119
ENSG00000068438.14,chrX,48481715,48482408,3AS,False,33,115
ENSG00000068438.14,chrX,48482794,48482985,IR,False,87,102
ENSG00000068438.14,chrX,48485735,48486364,PAS,True,20,119
ENSG00000068438.14,chrX,48482596,48483440,PAS,True,102,119
ENSG00000180964.16,chrX,103254017,103255077,ES,False,45,173
ENSG00000134602.15,chrX,132023203,132023407,TSS,True,81,391
ENSG00000184216.13,chrX,154013343,154014041,3AS,False,19,155
ENSG00000184216.13,chrX,154019676,154019950,TSS,True,34,160
ENSG00000203950.6,chrX,135051368,135051916,IR,False,18,120
ENSG00000203950.6,chrX,135050931,135051368,PAS,False,103,121
ENSG00000203950.6,chrX,135051916,135052148,TSS,True,102,121
ENSG00000101871.14,chrX,10620289,10620585,TSS,True,42,142
ENSG00000183943.5,chrX,3604339,3608945,PAS,True,34,119
ENSG00000183943.5,chrX,3609870,3611334,PAS,True,86,119
ENSG00000183943.5,chrX,3713087,3713655,TSS,False,14,119
ENSG00000102038.15,chrX,129447233,129448332,3AS,True,336,413
ENSG00000102038.15,chrX,129492093,129496749,ES,False,99,433
ENSG00000102038.15,chrX,129446400,129447233,PAS,True,97,464
ENSG00000102038.15,chrX,129446401,129447301,PAS,True,380,464
ENSG00000102038.15,chrX,129523196,129523597,TSS,True,60,464
ENSG00000000003.14,chrX,100636607,100636873,TSS,False,60,380
ENSG00000130985.16,chrX,47194024,47198802,ES,False,453,556
ENSG00000130985.16,chrX,47190712,47190950,TSS,False,888,1088
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,532,1088
ENSG00000124486.12,chrX,41085313,41086109,TSS,False,327,376
ENSG00000124486.12,chrX,41215974,41216652,TSS,True,331,376
ENSG00000131089.15,chrX,63754314,63755155,TSS,True,91,107
ENSG00000131089.15,chrX,63785115,63785649,TSS,True,39,107
ENSG00000169084.13,chrX,2291603,2408744,ES,False,96,109
ENSG00000169084.13,chrX,2500816,2501004,TSS,True,54,120
ENSG00000169084.13,chrX,2500310,2500933,TSS,True,72,120
ENSG00000047230.14,chrX,16712334,16712955,TSS,False,94,158
ENSG00000047230.14,chrX,16712721,16712979,TSS,False,127,158
ENSG00000047230.14,chrX,16712412,16712701,TSS,True,137,158
ENSG00000046653.14,chrX,13771030,13774624,PAS,True,356,479
ENSG00000046653.14,chrX,13770766,13773030,PAS,True,141,479
ENSG00000046653.14,chrX,13938506,13938933,TSS,False,65,504
ENSG00000094631.19,chrX,48820255,48822619,ES,True,78,100
ENSG00000094631.19,chrX,48802020,48802142,TSS,False,77,116
ENSG00000094631.19,chrX,48802055,48802235,TSS,True,100,116
ENSG00000094631.19,chrX,48802099,48802272,TSS,True,95,116
ENSG00000102316.16,chrX,54809223,54809302,IR,False,69,101
ENSG00000102316.16,chrX,54815690,54815880,IR,True,695,818
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,421,830
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,550,830
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,125,830
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,705,824
ENSG00000169093.15,chrX,1403136,1403489,PAS,True,32,256
ENSG00000131263.12,chrX,74614421,74614617,TSS,False,57,132
