gene,chr,start,end,splice_type,novel,WTC11_ENCFF373TKM_in_cov,WTC11_ENCFF373TKM_total_cov
ENSG00000118894.14,chr16,5097279,5097766,TSS,True,85,103
ENSG00000006327.13,chr16,3020330,3020491,TSS,False,29,251
ENSG00000167978.16,chr16,2752618,2752846,TSS,True,134,186
ENSG00000167978.16,chr16,2762065,2768261,TSS,True,50,120
ENSG00000167978.16,chr16,2770857,2771412,PAS,True,67,178
ENSG00000058600.15,chr16,22297352,22297537,TSS,True,29,153
ENSG00000141002.19,chr16,89907322,89910590,ES,False,134,164
ENSG00000141002.19,chr16,89873534,89873859,TSS,True,20,174
ENSG00000090863.11,chr16,74452131,74453170,IR,False,79,131
ENSG00000090863.11,chr16,74447426,74453334,PAS,True,94,872
ENSG00000090863.11,chr16,74606656,74607132,TSS,True,177,939
ENSG00000174938.14,chr16,29872526,29873239,ES,False,38,202
ENSG00000174938.14,chr16,29878425,29885585,ES,False,21,182
ENSG00000174938.14,chr16,29898940,29899547,TSS,True,46,215
ENSG00000135723.13,chr16,67234472,67236556,ES,True,92,109
ENSG00000135723.13,chr16,67247209,67249254,TSS,True,27,127
ENSG00000103275.19,chr16,1309626,1309773,TSS,True,59,449
ENSG00000166747.12,chr16,71765584,71769622,5AS,False,109,154
ENSG00000166747.12,chr16,71808762,71809197,TSS,True,89,226
ENSG00000103356.15,chr16,23557204,23557395,TSS,True,27,206
ENSG00000103222.18,chr16,16014628,16033108,ES,True,21,157
ENSG00000103222.18,chr16,16079478,16086823,ES,True,36,184
ENSG00000103222.18,chr16,15949437,15949799,TSS,False,97,255
ENSG00000050820.16,chr16,75251470,75251719,TSS,True,329,632
ENSG00000050820.16,chr16,75265824,75266014,TSS,True,404,639
ENSG00000187741.14,chr16,89736843,89738708,PAS,True,48,140
ENSG00000187741.14,chr16,89798353,89799079,PAS,True,94,119
ENSG00000187741.14,chr16,89816536,89817017,TSS,True,30,140
ENSG00000007541.16,chr16,579180,580857,ES,False,14,115
ENSG00000007541.16,chr16,580972,582882,ES,False,61,118
ENSG00000007541.16,chr16,569930,570096,TSS,True,28,152
ENSG00000007541.16,chr16,582882,584137,PAS,True,22,147
ENSG00000074071.14,chr16,1772646,1772798,5AS,True,364,439
ENSG00000074071.14,chr16,1771888,1772513,PAS,True,52,461
ENSG00000074071.14,chr16,1772798,1773463,TSS,True,94,468
ENSG00000074071.14,chr16,1772794,1773157,TSS,True,391,468
ENSG00000103064.14,chr16,68264175,68264576,TSS,False,40,100
ENSG00000065427.14,chr16,75641723,75647577,ES,False,304,369
ENSG00000065427.14,chr16,75647577,75648662,TSS,True,50,422
ENSG00000258947.6,chr16,89923321,89923458,TSS,True,34,212
ENSG00000051108.14,chr16,56935312,56935403,3AS,False,13,111
ENSG00000260834.1,chr16,65227891,65228021,PAS,False,104,168
ENSG00000260834.1,chr16,65229840,65230205,PAS,True,95,168
ENSG00000260834.1,chr16,65233014,65235004,TSS,True,118,168
ENSG00000260834.1,chr16,65234885,65235004,TSS,True,61,168
ENSG00000158545.15,chr16,88586684,88598177,ES,False,155,178
ENSG00000158545.15,chr16,88570378,88570566,TSS,True,50,208
ENSG00000132600.16,chr16,68316074,68324682,ES,False,15,130
ENSG00000132600.16,chr16,68346280,68352247,ES,False,31,153
ENSG00000132600.16,chr16,68310965,68311099,TSS,True,67,160
ENSG00000132600.16,chr16,68310915,68311111,TSS,True,132,160
ENSG00000132600.16,chr16,68357053,68362969,PAS,True,17,158
ENSG00000103423.13,chr16,4450497,4455545,ES,False,281,355
ENSG00000166123.13,chr16,46884325,46884467,TSS,False,69,548
ENSG00000162073.13,chr16,2969275,2969840,TSS,True,22,101
ENSG00000067955.13,chr16,67082308,67098709,5AS,False,165,319
ENSG00000067955.13,chr16,67029107,67029485,TSS,True,36,334
ENSG00000166451.13,chr16,81028568,81031490,PAS,True,58,141
ENSG00000166451.13,chr16,81022754,81022880,PAS,False,95,141
ENSG00000167526.13,chr16,89560649,89560712,TSS,False,185,1282
ENSG00000167526.13,chr16,89560681,89561063,TSS,True,1129,1282
ENSG00000006007.11,chr16,19517185,19521703,3AS,False,20,155
ENSG00000006007.11,chr16,19521703,19522125,TSS,True,24,179
ENSG00000103042.8,chr16,58684716,58684789,TSS,False,49,152
ENSG00000103042.8,chr16,58683954,58684726,TSS,True,128,152
ENSG00000172831.11,chr16,66935711,66938036,5AS,False,76,102
ENSG00000172831.11,chr16,66943371,66943838,IR,True,96,118
ENSG00000172831.11,chr16,66934418,66935711,TSS,True,37,120
ENSG00000172831.11,chr16,66934033,66935976,TSS,True,93,120
ENSG00000172831.11,chr16,66943838,66945874,PAS,True,23,119
ENSG00000172831.11,chr16,66943298,66945096,PAS,True,99,119
ENSG00000103429.10,chr16,14649803,14650591,PAS,True,86,102
ENSG00000103429.10,chr16,14667634,14669236,PAS,True,18,106
ENSG00000038358.14,chr16,67881845,67881953,IR,False,356,421
ENSG00000038358.14,chr16,67873034,67873343,TSS,True,58,428
ENSG00000089486.16,chr16,4538701,4538833,TSS,True,239,281
ENSG00000089486.16,chr16,4538324,4538505,TSS,True,61,281
ENSG00000103202.12,chr16,397174,397313,TSS,True,36,347
ENSG00000103044.10,chr16,69105698,69105787,TSS,False,106,120
ENSG00000103044.10,chr16,69106165,69106316,TSS,True,85,120
ENSG00000103044.10,chr16,69106550,69106715,TSS,False,103,120
ENSG00000140832.9,chr16,71640389,71641963,PAS,True,73,102
ENSG00000140832.9,chr16,71634192,71636203,PAS,True,29,100
ENSG00000103168.16,chr16,84180344,84181042,IR,False,235,315
ENSG00000103168.16,chr16,84181463,84181591,IR,False,190,317
ENSG00000103168.16,chr16,84181863,84181941,IR,False,241,300
ENSG00000103168.16,chr16,84182058,84182201,IR,False,212,295
ENSG00000103168.16,chr16,84184899,84186900,3AS,False,59,283
ENSG00000103168.16,chr16,84184989,84186900,3AS,False,39,221
ENSG00000103168.16,chr16,84186900,84187066,TSS,True,41,339
ENSG00000103326.11,chr16,553041,553342,3AS,True,31,185
ENSG00000103326.11,chr16,545312,548287,TSS,True,153,194
ENSG00000103326.11,chr16,527709,528029,TSS,True,88,197
ENSG00000103326.11,chr16,553338,554638,PAS,True,40,189
ENSG00000103326.11,chr16,553342,554638,PAS,True,157,189
ENSG00000237515.8,chr16,12901597,12902627,TSS,True,52,112
ENSG00000237515.8,chr16,13235029,13240422,PAS,True,68,100
ENSG00000090861.15,chr16,70289420,70289555,TSS,False,179,992
ENSG00000180035.12,chr16,30395578,30395779,IR,False,64,121
ENSG00000180035.12,chr16,30395178,30395578,TSS,True,68,134
ENSG00000180035.12,chr16,30395433,30395873,TSS,True,77,134
ENSG00000153786.12,chr16,85011285,85011547,TSS,True,20,158
ENSG00000130182.7,chr16,3091828,3092048,IR,True,265,336
ENSG00000130182.7,chr16,3091828,3092541,ES,False,98,336
ENSG00000130182.7,chr16,3091828,3092541,5AS,False,98,109
ENSG00000130182.7,chr16,3091828,3092541,IR,True,98,134
ENSG00000130182.7,chr16,3092316,3092541,IR,False,239,286
ENSG00000130182.7,chr16,3099189,3100198,TSS,True,161,498
ENSG00000125149.11,chr16,67109507,67109989,TSS,False,97,125
ENSG00000125149.11,chr16,67109937,67110004,TSS,True,70,125
ENSG00000125149.11,chr16,67109982,67110239,TSS,True,90,125
ENSG00000183723.12,chr16,66696339,66696780,TSS,True,85,112
ENSG00000103111.14,chr16,77190899,77191258,TSS,True,41,132
ENSG00000103111.14,chr16,77190945,77191633,TSS,True,114,132
ENSG00000131149.18,chr16,85613116,85613398,TSS,True,121,171
ENSG00000167969.12,chr16,2251429,2251514,IR,False,135,154
ENSG00000167969.12,chr16,2239877,2240145,PAS,True,23,161
ENSG00000167969.12,chr16,2251514,2251642,TSS,True,26,161
ENSG00000167969.12,chr16,2251315,2251594,TSS,True,143,161
ENSG00000169682.17,chr16,28974863,28975100,IR,False,43,230
ENSG00000169682.17,chr16,28975100,28975187,IR,False,36,223
ENSG00000169682.17,chr16,28981615,28982355,ES,False,30,291
ENSG00000169682.17,chr16,28974723,28974863,TSS,True,261,310
ENSG00000169682.17,chr16,28974770,28975392,TSS,True,124,310
ENSG00000169682.17,chr16,28974772,28975100,TSS,True,256,310
ENSG00000125107.17,chr16,58534395,58536988,5AS,False,631,721
ENSG00000125107.17,chr16,58555908,58556861,5AS,False,162,574
ENSG00000125107.17,chr16,58556990,58558472,3AS,False,67,570
ENSG00000125107.17,chr16,58629727,58629893,TSS,True,291,773
ENSG00000197562.9,chr16,590433,625431,ES,True,18,148
ENSG00000197562.9,chr16,590067,590433,TSS,True,101,158
ENSG00000197562.9,chr16,590035,590119,TSS,False,73,158
ENSG00000161999.11,chr16,682874,682952,IR,False,242,269
ENSG00000161999.11,chr16,682874,683166,ES,False,30,291
ENSG00000161999.11,chr16,683441,683529,IR,False,249,326
ENSG00000161999.11,chr16,684155,684233,IR,False,245,297
ENSG00000161999.11,chr16,684065,684357,TSS,True,281,330
ENSG00000161999.11,chr16,684233,684412,TSS,True,71,330
ENSG00000149923.13,chr16,30076094,30076314,5AS,False,678,858
ENSG00000149923.13,chr16,30075971,30076094,TSS,True,200,878
ENSG00000149923.13,chr16,30075980,30076100,TSS,True,701,878
ENSG00000125170.10,chr16,57473495,57473612,IR,False,101,124
ENSG00000125170.10,chr16,57471919,57473495,PAS,True,23,129
ENSG00000125170.10,chr16,57471916,57473736,PAS,True,107,129
ENSG00000125170.10,chr16,57486304,57486556,TSS,False,78,135
ENSG00000125170.10,chr16,57479441,57479830,TSS,True,74,135
ENSG00000102996.4,chr16,58025547,58026512,TSS,False,23,162
ENSG00000149930.17,chr16,29973724,29974648,TSS,True,52,132
ENSG00000149930.17,chr16,29991046,29992262,PAS,True,62,129
ENSG00000149930.17,chr16,29986264,29988404,PAS,True,70,113
ENSG00000205250.8,chr16,67192870,67193008,IR,False,409,493
ENSG00000140694.16,chr16,14630106,14630312,TSS,True,31,252
ENSG00000103540.16,chr16,19548014,19551195,ES,False,57,107
ENSG00000103540.16,chr16,19523881,19524088,TSS,True,20,117
ENSG00000102901.12,chr16,67830088,67830389,IR,False,68,223
ENSG00000102901.12,chr16,67830548,67831215,IR,False,137,207
ENSG00000102901.12,chr16,67832315,67832454,IR,False,169,197
ENSG00000188322.4,chr16,28292482,28293300,TSS,False,91,652
ENSG00000157106.16,chr16,18925949,18926487,TSS,True,98,109
ENSG00000166164.15,chr16,50320774,50321981,3AS,False,218,289
ENSG00000166164.15,chr16,50368725,50369050,TSS,True,34,294
ENSG00000130731.15,chr16,634797,636093,ES,False,11,102
ENSG00000130731.15,chr16,636093,636372,TSS,True,35,138
ENSG00000130731.15,chr16,634888,636356,TSS,True,122,138
ENSG00000162063.12,chr16,2429389,2429497,TSS,True,63,499
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,450,2364
ENSG00000090565.15,chr16,489000,496823,ES,False,100,120
ENSG00000090565.15,chr16,425589,426720,TSS,True,30,153
ENSG00000103257.8,chr16,87868884,87869508,TSS,False,224,1406
ENSG00000140995.16,chr16,89948814,89949419,3AS,False,18,100
ENSG00000140995.16,chr16,89948814,89954242,ES,False,66,168
ENSG00000140995.16,chr16,89963443,89964220,3AS,False,60,170
ENSG00000140995.16,chr16,89948540,89948814,TSS,True,47,219
ENSG00000140995.16,chr16,89965860,89968066,PAS,True,28,212
ENSG00000140995.16,chr16,89959013,89959366,PAS,True,179,204
ENSG00000167967.15,chr16,2233183,2233437,IR,False,91,108
ENSG00000167967.15,chr16,2223447,2223770,TSS,False,23,122
ENSG00000153443.12,chr16,4614677,4614897,TSS,True,23,102
ENSG00000153443.12,chr16,4610492,4611846,TSS,True,91,102
ENSG00000140988.15,chr16,1964448,1964826,TSS,True,4999,5805
ENSG00000140988.15,chr16,1964806,1964828,TSS,True,903,5805
ENSG00000189091.12,chr16,70523780,70523928,TSS,True,161,1177
ENSG00000167930.15,chr16,234790,234857,TSS,True,71,599
ENSG00000090905.18,chr16,24791817,24794543,ES,False,111,143
ENSG00000090905.18,chr16,24794719,24797489,ES,True,16,150
ENSG00000090905.18,chr16,24729331,24729846,TSS,True,117,225
ENSG00000090905.18,chr16,24789455,24791817,TSS,True,193,222
ENSG00000102882.11,chr16,30123039,30123253,TSS,True,23,104
ENSG00000102882.11,chr16,30122926,30122982,TSS,False,90,104
ENSG00000103005.11,chr16,58001398,58001581,TSS,True,34,283
ENSG00000131653.12,chr16,2155508,2155858,TSS,True,99,863
ENSG00000102893.15,chr16,47461426,47463898,3AS,False,119,169
ENSG00000102893.15,chr16,47461119,47461426,TSS,True,38,230
ENSG00000007376.7,chr16,786928,787076,5AS,False,118,140
ENSG00000007376.7,chr16,787477,788255,ES,False,15,131
ENSG00000007376.7,chr16,787645,788255,3AS,False,19,116
ENSG00000007376.7,chr16,787744,788255,IR,True,96,109
ENSG00000007376.7,chr16,788255,788416,TSS,True,18,150
ENSG00000118900.14,chr16,4870972,4872883,ES,False,11,102
ENSG00000118900.14,chr16,4877111,4880082,ES,False,17,113
ENSG00000118900.14,chr16,4847419,4848210,TSS,False,59,133
ENSG00000103091.14,chr16,74909657,74909821,IR,True,118,135
ENSG00000103091.14,chr16,74909917,74912197,IR,True,120,135
ENSG00000103091.14,chr16,74984963,74985167,TSS,True,25,160
ENSG00000091651.8,chr16,46689363,46689770,TSS,True,18,135
ENSG00000003249.13,chr16,90019310,90019690,TSS,False,44,402
ENSG00000167965.17,chr16,2205512,2206060,3AS,False,15,123
ENSG00000167965.17,chr16,2206409,2206496,IR,False,218,251
ENSG00000167965.17,chr16,2205205,2205512,TSS,True,138,261
ENSG00000167965.17,chr16,2205453,2205875,TSS,True,139,261
ENSG00000168802.12,chr16,69120649,69121435,ES,False,132,371
ENSG00000168802.12,chr16,69120649,69132483,ME,False,104,116
ENSG00000168802.12,chr16,69132483,69132612,TSS,True,119,434
ENSG00000168802.12,chr16,69132088,69132205,TSS,True,348,434
ENSG00000140632.16,chr16,4804148,4804521,IR,False,99,694
ENSG00000140632.16,chr16,4814629,4817597,3AS,False,111,660
ENSG00000140632.16,chr16,4803197,4805310,PAS,True,103,698
ENSG00000140632.16,chr16,4803198,4804148,PAS,True,619,718
ENSG00000140632.16,chr16,4847227,4847335,TSS,True,89,718
ENSG00000172775.16,chr16,57186030,57186114,TSS,True,140,177
ENSG00000172775.16,chr16,57185820,57186061,TSS,False,116,177
ENSG00000172775.16,chr16,57173727,57174340,TSS,True,152,176
ENSG00000103249.17,chr16,1474833,1475074,TSS,True,50,280
ENSG00000103507.13,chr16,31112027,31112120,IR,False,203,319
ENSG00000103507.13,chr16,31112120,31112837,PAS,True,118,321
ENSG00000103507.13,chr16,31111868,31113359,PAS,True,205,321
ENSG00000135686.12,chr16,84648470,84648887,TSS,True,100,124
ENSG00000135686.12,chr16,84648470,84648649,TSS,False,61,124
ENSG00000102921.7,chr16,48609774,48610227,TSS,False,25,186
ENSG00000169217.8,chr16,30355211,30355851,TSS,True,62,251
ENSG00000169217.8,chr16,30354603,30355215,TSS,True,223,251
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,204,271
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,72,271
ENSG00000157350.12,chr16,70399533,70438948,ES,True,157,175
ENSG00000157350.12,chr16,70438948,70439259,TSS,True,46,221
ENSG00000162032.15,chr16,1778321,1778434,IR,False,72,116
ENSG00000162032.15,chr16,1782501,1782582,TSS,False,26,120
ENSG00000103121.8,chr16,80976179,80981805,ES,False,75,106
ENSG00000070770.8,chr16,58157906,58158353,PAS,True,139,158
ENSG00000070770.8,chr16,58197632,58198176,TSS,True,78,158
ENSG00000141447.17,chr18,24162044,24163281,PAS,True,32,192
ENSG00000141447.17,chr18,24271621,24272387,TSS,True,86,168
ENSG00000141447.17,chr18,24397654,24397910,TSS,True,106,193
ENSG00000046604.12,chr18,31497941,31498296,TSS,True,173,574
ENSG00000101680.14,chr18,6955465,6956635,5AS,True,157,179
ENSG00000101680.14,chr18,7117659,7118017,TSS,True,112,185
ENSG00000167315.17,chr18,49813468,49813950,TSS,True,73,299
ENSG00000167315.17,chr18,49813816,49813935,TSS,False,269,299
ENSG00000134755.15,chr18,31068212,31068893,ES,False,141,202
ENSG00000134755.15,chr18,31101902,31102586,TSS,True,34,211
ENSG00000101544.8,chr18,80109027,80109472,TSS,True,53,140
ENSG00000154832.14,chr18,50283564,50283704,IR,False,187,212
ENSG00000154832.14,chr18,50285247,50285324,IR,False,165,202
ENSG00000154832.14,chr18,50285351,50285748,IR,True,175,202
ENSG00000154832.14,chr18,50287586,50288331,TSS,True,22,217
ENSG00000101596.15,chr18,2655258,2656261,TSS,False,67,128
ENSG00000141446.10,chr18,21600622,21601029,TSS,True,45,200
ENSG00000196628.16,chr18,55229076,55232520,5AS,False,55,125
ENSG00000196628.16,chr18,55351000,55403453,3AS,False,15,114
ENSG00000196628.16,chr18,55588037,55588612,TSS,True,89,176
ENSG00000101782.14,chr18,23452848,23453502,TSS,True,11,109
ENSG00000141759.14,chr18,79973856,79988239,ES,False,43,205
ENSG00000141759.14,chr18,79977701,79988239,ES,False,126,159
ENSG00000134759.13,chr18,36129102,36130071,TSS,True,42,331
ENSG00000166479.9,chr18,68714935,68715181,TSS,True,40,158
ENSG00000074657.13,chr18,58918268,58920633,TSS,True,214,251
ENSG00000074657.13,chr18,58863993,58864529,TSS,False,209,251
ENSG00000074657.13,chr18,58862844,58863166,TSS,True,197,251
ENSG00000074695.5,chr18,59359030,59359271,TSS,True,85,498
ENSG00000141646.13,chr18,51030208,51030623,TSS,True,61,347
ENSG00000134046.11,chr18,54203102,54204997,3AS,False,82,168
ENSG00000134046.11,chr18,54202679,54203102,PAS,False,93,175
ENSG00000134046.11,chr18,54202679,54203126,PAS,True,90,175
ENSG00000101751.10,chr18,54269661,54271359,5AS,False,94,132
ENSG00000101751.10,chr18,54269661,54271359,IR,False,94,143
ENSG00000101751.10,chr18,54269661,54273925,ES,False,11,105
ENSG00000101751.10,chr18,54277853,54280666,5AS,True,20,199
ENSG00000101751.10,chr18,54269503,54269661,TSS,False,112,218
ENSG00000101751.10,chr18,54269537,54271485,TSS,True,173,218
ENSG00000101751.10,chr18,54269517,54270032,TSS,True,196,218
ENSG00000175354.19,chr18,12785476,12785844,PAS,True,60,134
ENSG00000175354.19,chr18,12788451,12794485,PAS,True,75,121
ENSG00000175354.19,chr18,12884072,12884318,TSS,True,17,134
ENSG00000198081.10,chr18,5295812,5296055,TSS,True,44,101
ENSG00000198081.10,chr18,5294800,5295233,TSS,False,76,101
ENSG00000049759.17,chr18,58333892,58341037,ES,False,148,208
ENSG00000049759.17,chr18,58044021,58044708,TSS,True,82,234
ENSG00000049759.17,chr18,58195395,58195733,TSS,True,194,231
ENSG00000166845.14,chr18,54361891,54362770,5AS,False,57,144
ENSG00000166845.14,chr18,54357892,54358870,TSS,True,29,173
ENSG00000141425.17,chr18,36033837,36067253,ES,False,395,442
ENSG00000141425.17,chr18,35989825,35993300,PAS,True,65,475
ENSG00000141425.17,chr18,36024313,36027075,PAS,True,414,471
ENSG00000141425.17,chr18,36067253,36067612,TSS,True,60,522
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,229,963
ENSG00000066926.10,chr18,57586553,57586819,TSS,True,11,108
ENSG00000172466.15,chr18,35340733,35344369,5AS,True,135,166
ENSG00000172466.15,chr18,35344369,35344452,TSS,False,102,237
ENSG00000172466.15,chr18,35344359,35344449,TSS,True,207,237
ENSG00000060069.16,chr18,79718016,79736354,ES,False,56,218
ENSG00000060069.16,chr18,79679769,79680261,TSS,True,34,249
ENSG00000197563.10,chr18,62161385,62186843,ES,False,64,107
ENSG00000197563.10,chr18,62186843,62187071,TSS,True,17,124
ENSG00000141458.12,chr18,23556613,23557116,3AS,False,88,100
ENSG00000141458.12,chr18,23531171,23532284,PAS,True,14,114
ENSG00000141458.12,chr18,23586286,23586982,TSS,True,20,115
ENSG00000168461.12,chr18,9708127,9708444,TSS,True,29,277
ENSG00000101654.17,chr18,13726658,13726729,TSS,True,44,121
ENSG00000079134.11,chr18,225139,225336,IR,False,134,165
ENSG00000079134.11,chr18,260304,264025,IR,True,138,154
ENSG00000154059.10,chr18,24426641,24426792,TSS,True,29,144
ENSG00000265681.7,chr18,49491584,49492274,5AS,False,106,150
ENSG00000265681.7,chr18,49492457,49492487,TSS,True,205,681
ENSG00000265681.7,chr18,49492274,49492467,TSS,True,573,681
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,204,708
ENSG00000177426.20,chr18,3450126,3450505,TSS,True,82,292
ENSG00000154845.15,chr18,9562075,9563377,ES,False,137,157
ENSG00000154845.15,chr18,9595102,9614225,3AS,False,79,128
ENSG00000154845.15,chr18,9614477,9615023,TSS,True,55,166
ENSG00000118276.11,chr18,31684311,31685528,TSS,True,52,145
ENSG00000101752.11,chr18,21740780,21741812,TSS,False,80,128
ENSG00000176890.15,chr18,657480,657947,TSS,True,34,208
ENSG00000153339.13,chr18,31909010,31909666,3AS,True,142,160
ENSG00000153339.13,chr18,31942607,31943267,TSS,True,68,199
ENSG00000082212.12,chr18,50878680,50879308,TSS,True,21,182
ENSG00000176014.12,chr18,12308136,12308349,TSS,True,57,531
ENSG00000141627.13,chr18,49286613,49331863,3AS,False,17,113
ENSG00000141627.13,chr18,49460397,49460738,TSS,True,15,122
ENSG00000067900.7,chr18,21110817,21111876,TSS,True,52,186
ENSG00000152242.10,chr18,46216595,46253696,ES,False,114,133
ENSG00000152242.10,chr18,46173536,46174330,TSS,True,38,150
ENSG00000134758.13,chr18,32091852,32092235,TSS,True,80,199
ENSG00000134758.13,chr18,32092661,32092886,TSS,True,126,199
ENSG00000168502.17,chr18,8705255,8706713,TSS,False,57,100
ENSG00000168502.17,chr18,8831606,8832778,PAS,True,20,100
ENSG00000101773.18,chr18,22933281,22933564,TSS,False,50,170
ENSG00000101773.18,chr18,22933824,22934159,TSS,True,147,170
ENSG00000167220.11,chr18,47134704,47136338,5AS,False,129,157
ENSG00000167220.11,chr18,47136449,47150377,ES,False,135,162
ENSG00000176105.13,chr18,812113,813171,TSS,True,80,393
