gene,chr,start,end,splice_type,novel,adrenal_gland_ENCFF791WUV_in_cov,adrenal_gland_ENCFF791WUV_total_cov
ENSG00000196411.9,chr7,100826978,100827607,TSS,True,129,442
ENSG00000196411.9,chr7,100822270,100823473,TSS,True,351,442
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,21,168
ENSG00000146729.9,chr7,55964521,55964701,TSS,True,39,308
ENSG00000197448.13,chr7,143265092,143265260,IR,False,256,285
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,35,165
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,50,186
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,151,186
ENSG00000005981.12,chr7,95537570,95540232,PAS,False,55,144
ENSG00000005981.12,chr7,95527812,95530103,PAS,True,113,142
ENSG00000106236.3,chr7,98617286,98617887,TSS,False,14,128
ENSG00000164877.18,chr7,1434672,1435100,IR,False,127,222
ENSG00000164877.18,chr7,1434672,1436741,ES,False,18,156
ENSG00000164877.18,chr7,1435147,1436741,IR,True,198,223
ENSG00000164877.18,chr7,1438991,1439924,3AS,False,44,236
ENSG00000164877.18,chr7,1434352,1434672,PAS,True,103,259
ENSG00000164877.18,chr7,1434357,1435147,PAS,True,190,251
ENSG00000164877.18,chr7,1459183,1459531,TSS,True,121,259
ENSG00000164877.18,chr7,1444651,1445826,TSS,True,189,253
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,143,323
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,45,367
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,184,365
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,222,365
ENSG00000085563.14,chr7,87600754,87600903,TSS,True,86,691
ENSG00000073067.13,chr7,985946,986797,TSS,True,21,105
ENSG00000157954.14,chr7,5190493,5199575,ES,False,93,128
ENSG00000157954.14,chr7,5229705,5230834,5AS,False,63,133
ENSG00000127995.16,chr7,94555491,94557019,PAS,True,15,124
ENSG00000122786.19,chr7,134965386,134968553,3AS,False,14,128
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,91,145
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,82,145
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,18,132
ENSG00000106624.10,chr7,44104228,44104918,TSS,True,40,232
ENSG00000239857.6,chr7,876485,876800,TSS,False,20,197
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,126,162
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,26,188
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,167,188
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,50,102
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,57,102
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,331,452
ENSG00000136280.16,chr7,45000363,45063917,ES,False,58,186
ENSG00000189077.10,chr7,75988148,75988251,IR,False,219,253
ENSG00000189077.10,chr7,75986835,75987285,PAS,True,26,256
ENSG00000082014.16,chr7,151277076,151277169,TSS,False,62,139
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,88,137
ENSG00000086289.11,chr7,37921208,37950199,ES,False,43,285
ENSG00000105856.13,chr7,107169027,107179878,5AS,False,80,131
ENSG00000105856.13,chr7,107168978,107169027,TSS,False,67,149
ENSG00000105856.13,chr7,107168992,107169185,TSS,True,96,149
ENSG00000086300.15,chr7,26291833,26292086,TSS,True,14,111
ENSG00000164897.12,chr7,151083433,151083530,TSS,False,18,101
ENSG00000233369.7,chr7,73205458,73206151,IR,True,229,287
ENSG00000233369.7,chr7,73206151,73207300,PAS,False,74,304
ENSG00000233369.7,chr7,73205382,73207296,PAS,False,247,304
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,177,241
ENSG00000033100.16,chr7,151232478,151234274,TSS,True,17,148
ENSG00000135272.10,chr7,114922636,114922929,3AS,True,14,108
ENSG00000135272.10,chr7,114922106,114922636,TSS,True,18,126
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,70,462
ENSG00000214022.11,chr7,150368941,150371227,ES,False,218,333
ENSG00000214022.11,chr7,150368941,150371227,3AS,True,218,265
ENSG00000214022.11,chr7,150368941,150371230,3AS,True,44,424
ENSG00000214022.11,chr7,150369868,150371227,ES,False,128,161
ENSG00000214022.11,chr7,150369868,150371227,IR,True,128,184
ENSG00000214022.11,chr7,150369868,150371230,3AS,False,38,199
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,123,585
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,442,534
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,152,534
ENSG00000214022.11,chr7,150369670,150374037,PAS,True,479,534
ENSG00000242265.5,chr7,94656369,94656580,TSS,True,120,165
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,19,106
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,95,106
ENSG00000106070.18,chr7,50703908,50732271,ES,False,64,101
ENSG00000106070.18,chr7,50703908,50755886,ES,False,29,121
ENSG00000106070.18,chr7,50703908,50793223,ES,False,18,129
ENSG00000106070.18,chr7,50793223,50793530,TSS,True,61,203
ENSG00000106070.18,chr7,50782423,50782912,TSS,True,170,203
ENSG00000106333.12,chr7,100602333,100602551,TSS,True,16,135
ENSG00000080189.14,chr20,46349537,46350524,PAS,True,15,149
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,25,151
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,81,147
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,30,177
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,70,152
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,82,152
ENSG00000126005.16,chr20,35276355,35277297,PAS,False,98,113
ENSG00000126005.16,chr20,35278008,35278124,TSS,True,87,113
ENSG00000126005.16,chr20,35278045,35278165,TSS,True,60,113
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,30,262
ENSG00000198053.11,chr20,1894279,1894517,TSS,True,83,122
ENSG00000198053.11,chr20,1894888,1894966,TSS,True,107,122
ENSG00000198053.11,chr20,1894893,1895526,TSS,True,78,122
ENSG00000198053.11,chr20,1894449,1894796,TSS,False,109,122
ENSG00000154930.14,chr20,25057768,25058390,TSS,True,12,105
ENSG00000100982.11,chr20,45934417,45934804,TSS,True,28,135
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,95,197
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,126,224
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,126,224
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,17,139
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,94,311
ENSG00000064205.10,chr20,44714834,44715161,TSS,True,52,116
ENSG00000064205.10,chr20,44715021,44715450,TSS,True,71,116
ENSG00000214078.12,chr20,35632025,35632310,ES,False,21,161
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,60,142
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,83,167
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,101,167
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,216,314
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,106,330
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,265,330
ENSG00000125844.15,chr20,17658595,17660531,TSS,True,116,143
ENSG00000125844.15,chr20,17682027,17682310,TSS,True,54,143
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,130,451
ENSG00000088766.11,chr20,6006049,6006552,TSS,True,23,222
ENSG00000101181.17,chr20,62183001,62183057,TSS,True,40,127
ENSG00000101181.17,chr20,62191029,62193624,TSS,True,90,125
ENSG00000101181.17,chr20,62200682,62203568,PAS,True,49,126
ENSG00000101181.17,chr20,62203083,62203568,PAS,False,84,127
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,14,127
ENSG00000101363.12,chr20,37289638,37289686,TSS,True,24,112
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,65,360
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,105,257
ENSG00000131051.22,chr20,35739017,35740823,ES,False,196,240
ENSG00000197586.12,chr20,25195867,25207075,ES,False,111,269
ENSG00000197586.12,chr20,25195867,25209848,ES,False,55,428
ENSG00000197586.12,chr20,25206590,25207078,3AS,False,91,256
ENSG00000197586.12,chr20,25218614,25222837,3AS,True,22,111
ENSG00000197586.12,chr20,25221333,25222837,IR,True,335,426
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,329,457
ENSG00000197457.9,chr20,63653326,63653538,TSS,False,25,204
ENSG00000064601.18,chr20,45891379,45891568,5AS,False,1319,1525
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,548,1868
ENSG00000064601.18,chr20,45891368,45891425,TSS,True,1660,1868
ENSG00000064601.18,chr20,45891371,45891762,TSS,True,1630,1868
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,160,210
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,53,209
ENSG00000125826.20,chr20,410411,410764,PAS,False,287,333
ENSG00000125826.20,chr20,430349,432139,PAS,True,50,355
ENSG00000132635.16,chr20,2840210,2840692,TSS,True,32,106
ENSG00000132635.16,chr20,2840865,2841175,TSS,False,93,106
ENSG00000101365.20,chr20,2658522,2658637,IR,False,29,153
ENSG00000101365.20,chr20,2658522,2658758,IR,False,54,178
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,66,167
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,124,218
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,55,218
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,97,130
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,33,130
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,98,130
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,22,145
ENSG00000087460.24,chr20,58889332,58895611,5AS,False,30,277
ENSG00000087460.24,chr20,58895684,58903530,ES,False,483,1265
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,483,1446
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,785,876
ENSG00000087460.24,chr20,58888913,58889353,TSS,True,2075,2309
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,379,2309
ENSG00000101150.17,chr20,63873816,63882718,ES,False,52,247
ENSG00000171222.10,chr20,35954339,35954447,IR,False,87,219
ENSG00000171222.10,chr20,35953623,35954339,PAS,False,132,219
ENSG00000171222.10,chr20,35954447,35954523,TSS,True,132,219
ENSG00000215305.9,chr20,2862710,2862806,IR,False,132,149
ENSG00000215440.11,chr20,58712579,58713419,IR,False,167,191
ENSG00000215440.11,chr20,58713543,58713916,IR,False,142,193
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,37,218
ENSG00000132670.20,chr20,2923285,2964271,ES,True,27,125
ENSG00000125967.16,chr20,33659550,33659652,IR,False,120,147
ENSG00000125967.16,chr20,33660003,33660258,IR,False,120,139
ENSG00000125967.16,chr20,33669472,33669686,IR,False,118,132
ENSG00000125967.16,chr20,33674223,33674475,TSS,True,37,161
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,16,115
ENSG00000124104.18,chr20,45835109,45840638,5AS,False,58,118
ENSG00000124104.18,chr20,45833630,45833940,TSS,False,69,126
ENSG00000124104.18,chr20,45834114,45834468,TSS,True,70,126
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,368,428
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,68,428
ENSG00000125971.16,chr20,34516399,34516461,TSS,False,14,115
ENSG00000125971.16,chr20,34526256,34526343,TSS,True,103,115
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,38,167
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,134,167
ENSG00000101199.12,chr20,63282851,63284865,IR,True,102,119
ENSG00000101199.12,chr20,63272778,63272920,TSS,True,21,136
ENSG00000171703.16,chr20,64063090,64063384,TSS,True,32,112
ENSG00000171703.16,chr20,64072171,64072352,PAS,True,48,112
ENSG00000171703.16,chr20,64063917,64064122,PAS,True,96,110
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,55,185
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,168,223
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,94,223
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,199,223
ENSG00000100997.18,chr20,25294740,25295030,PAS,False,195,225
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,43,220
ENSG00000125970.11,chr20,34073635,34075873,ES,False,43,143
ENSG00000101474.11,chr20,24964022,24969525,ES,True,22,215
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,57,186
ENSG00000197114.11,chr20,63708001,63708118,TSS,True,39,101
ENSG00000197114.11,chr20,63708034,63708188,TSS,True,80,101
ENSG00000124214.19,chr20,49124587,49135832,3AS,False,138,162
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,172,228
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,72,229
ENSG00000125841.12,chr20,346705,347142,TSS,True,21,152
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,62,436
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,45,172
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,47,174
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,133,178
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,14,104
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,15,109
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,84,100
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,50,100
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,85,109
ENSG00000145191.13,chr3,184143142,184143441,IR,False,100,117
ENSG00000214160.9,chr3,184245812,184248781,5AS,False,53,116
ENSG00000214160.9,chr3,184248781,184248971,TSS,True,74,127
ENSG00000214160.9,chr3,184248744,184248965,TSS,True,64,127
ENSG00000114771.13,chr3,151814300,151817416,3AS,True,121,1043
ENSG00000134072.10,chr3,9769831,9769986,TSS,True,33,239
ENSG00000114544.16,chr3,126084092,126084312,TSS,False,69,174
ENSG00000114544.16,chr3,126056357,126057139,TSS,True,149,174
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,235,316
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,104,316
ENSG00000163719.19,chr3,9690143,9701789,ES,False,60,130
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,43,272
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,53,152
ENSG00000145198.14,chr3,184229713,184230379,5AS,True,110,131
ENSG00000145198.14,chr3,184238474,184238562,3AS,False,117,235
ENSG00000145198.14,chr3,184229551,184229713,TSS,True,138,266
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,33,199
ENSG00000144655.14,chr3,39153437,39153591,TSS,False,47,207
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,89,106
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,26,106
ENSG00000178035.11,chr3,49024404,49024494,IR,False,140,165
ENSG00000178035.11,chr3,49024578,49024658,IR,False,137,162
ENSG00000178035.11,chr3,49024802,49024895,IR,False,140,163
ENSG00000178035.11,chr3,49025040,49025125,IR,True,140,163
ENSG00000178035.11,chr3,49025269,49026323,IR,True,134,159
ENSG00000178035.11,chr3,49026419,49026518,IR,True,138,161
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,25,165
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,42,165
ENSG00000163930.9,chr3,52409841,52410037,TSS,True,32,151
ENSG00000010322.15,chr3,52455494,52455734,TSS,True,117,234
ENSG00000010322.15,chr3,52487225,52488605,TSS,True,133,156
ENSG00000010322.15,chr3,52480458,52484637,TSS,True,131,156
ENSG00000010322.15,chr3,52480088,52480295,TSS,True,209,234
ENSG00000010322.15,chr3,52480878,52481912,PAS,True,91,156
ENSG00000010322.15,chr3,52491871,52493078,PAS,True,81,229
ENSG00000017260.19,chr3,130894337,130930415,ES,False,42,124
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,21,145
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,52,144
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,95,145
ENSG00000114650.19,chr3,47417823,47418133,3AS,False,377,438
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,104,456
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,80,103
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,25,105
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,82,105
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,35,289
ENSG00000163605.14,chr3,73065141,73065396,IR,True,87,103
ENSG00000163605.14,chr3,73065396,73069202,PAS,False,18,105
ENSG00000163605.14,chr3,73064851,73069199,PAS,True,89,105
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,28,273
ENSG00000153002.11,chr3,148827788,148827894,TSS,True,64,313
ENSG00000153002.11,chr3,148856677,148856788,TSS,False,257,313
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,79,127
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,124,175
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,144,175
ENSG00000114503.10,chr3,196939432,196942425,5AS,False,119,135
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,34,153
ENSG00000114503.10,chr3,196942369,196942574,TSS,False,137,153
ENSG00000168028.13,chr3,39406705,39406764,TSS,False,31,264
ENSG00000163870.15,chr3,127590409,127591092,TSS,True,34,165
ENSG00000114125.13,chr3,141738509,141743508,5AS,False,26,242
ENSG00000114125.13,chr3,141738225,141738516,TSS,True,31,249
ENSG00000114125.13,chr3,141738234,141738509,TSS,True,223,249
ENSG00000156990.14,chr3,9837800,9838207,PAS,True,31,102
ENSG00000156990.14,chr3,9843889,9844018,TSS,True,11,105
ENSG00000163703.17,chr3,9933852,9934419,5AS,False,46,112
ENSG00000163703.17,chr3,9933787,9933852,TSS,False,91,137
ENSG00000163703.17,chr3,9933769,9933920,TSS,True,69,137
ENSG00000114698.14,chr3,146222092,146250959,ES,False,107,137
ENSG00000114698.14,chr3,146250959,146251207,TSS,True,30,167
ENSG00000114698.14,chr3,146250556,146250937,TSS,True,146,167
ENSG00000177646.18,chr3,128909421,128910020,IR,False,111,125
ENSG00000177646.18,chr3,128879585,128879841,TSS,True,20,127
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,60,204
ENSG00000198836.9,chr3,193617285,193618868,ES,False,95,109
ENSG00000198836.9,chr3,193618936,193631611,ES,False,27,113
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,12,111
ENSG00000172046.18,chr3,49115938,49116046,3AS,False,41,124
ENSG00000172046.18,chr3,49116607,49116726,5AS,True,98,122
ENSG00000172046.18,chr3,49117358,49117436,3AS,False,25,114
ENSG00000172046.18,chr3,49117785,49117946,3AS,False,40,122
ENSG00000172046.18,chr3,49108029,49108528,PAS,True,14,137
ENSG00000172046.18,chr3,49120755,49120946,TSS,True,27,139
ENSG00000168268.10,chr3,52524368,52524731,PAS,True,12,116
ENSG00000168268.10,chr3,52533505,52533816,TSS,True,26,116
ENSG00000205981.7,chr3,180985996,180988022,ES,False,18,143
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,35,285
ENSG00000177479.19,chr3,48983198,48985541,PAS,True,15,115
ENSG00000075420.12,chr3,172039561,172039771,TSS,True,75,139
ENSG00000075420.12,chr3,172040257,172040624,TSS,True,88,139
ENSG00000163702.19,chr3,9920602,9923880,ES,False,171,194
ENSG00000163702.19,chr3,9924020,9924231,5AS,False,144,170
ENSG00000163702.19,chr3,9924020,9924231,IR,False,144,162
ENSG00000163702.19,chr3,9932703,9932952,ES,False,78,198
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,117,163
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,54,151
ENSG00000163932.13,chr3,53161428,53178403,ES,False,110,212
ENSG00000163932.13,chr3,53160859,53161428,TSS,True,33,245
ENSG00000161202.18,chr3,184164931,184165112,IR,False,141,161
ENSG00000161202.18,chr3,184155149,184155796,TSS,True,20,184
ENSG00000163947.11,chr3,57079225,57079318,TSS,True,104,129
ENSG00000163947.11,chr3,56801702,56801952,TSS,True,51,129
ENSG00000010327.10,chr3,52514213,52514364,IR,True,96,107
ENSG00000010327.10,chr3,52516768,52516983,IR,False,112,160
ENSG00000010327.10,chr3,52518003,52518311,3AS,True,173,201
ENSG00000010327.10,chr3,52523756,52523873,3AS,True,92,279
ENSG00000010327.10,chr3,52495335,52495491,TSS,True,252,302
ENSG00000163681.14,chr3,57864716,57890040,ES,False,33,100
ENSG00000163681.14,chr3,57756230,57756342,TSS,False,16,106
ENSG00000163681.14,chr3,57756284,57757849,TSS,True,94,106
ENSG00000163681.14,chr3,57927295,57930011,PAS,True,12,106
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,162,213
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,54,217
ENSG00000163513.17,chr3,30606977,30644746,ES,False,116,157
ENSG00000163513.17,chr3,30606488,30606977,TSS,True,31,188
ENSG00000012171.19,chr3,50273828,50273915,3AS,False,675,1315
ENSG00000012171.19,chr3,50267653,50269349,TSS,True,275,1470
ENSG00000144560.14,chr3,11643436,11643946,TSS,False,103,139
ENSG00000144560.14,chr3,11719416,11719672,TSS,True,118,139
ENSG00000144560.14,chr3,11559331,11559459,TSS,True,113,138
ENSG00000172037.13,chr3,49132791,49133082,TSS,True,381,961
ENSG00000152952.11,chr3,146076895,146079115,ES,False,69,119
ENSG00000154822.17,chr3,16884740,16885366,TSS,False,22,101
ENSG00000114316.12,chr3,49310737,49324701,ES,False,40,119
ENSG00000065485.19,chr3,123145592,123146117,3AS,False,13,115
ENSG00000187091.13,chr3,38024336,38025004,TSS,False,50,104
ENSG00000187091.13,chr3,38029505,38029693,TSS,True,67,104
ENSG00000185909.14,chr3,49172801,49174238,5AS,False,81,507
ENSG00000134107.4,chr3,4979426,4979798,TSS,True,72,397
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,536,741
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,353,716
ENSG00000144908.13,chr3,126180475,126180706,TSS,True,71,215
ENSG00000144908.13,chr3,126180799,126180941,TSS,False,181,215
