gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF830FDH_in_cov,endodermal_cell_ENCFF830FDH_total_cov
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,172,884
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,464,4524
ENSG00000188186.10,chr7,100149033,100149498,5AS,True,14,119
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,255,818
ENSG00000188186.10,chr7,100148962,100149053,TSS,True,712,818
ENSG00000127952.16,chr7,75996599,76003757,ES,False,19,120
ENSG00000127952.16,chr7,76005404,76021850,ES,False,16,112
ENSG00000127952.16,chr7,76030524,76047811,3AS,True,86,112
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,65,105
ENSG00000004864.13,chr7,96120216,96121377,PAS,True,26,103
ENSG00000004864.13,chr7,96321941,96322368,TSS,True,22,107
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,98,643
ENSG00000006451.7,chr7,39623552,39623825,TSS,True,67,100
ENSG00000006451.7,chr7,39686628,39686781,TSS,False,63,100
ENSG00000122674.11,chr7,5898691,5898919,TSS,True,20,173
ENSG00000155660.10,chr7,149028320,149028671,TSS,True,20,120
ENSG00000075618.17,chr7,5592808,5593768,TSS,False,133,155
ENSG00000106605.10,chr7,43758456,43758734,TSS,True,69,291
ENSG00000106605.10,chr7,43787901,43788025,TSS,True,230,290
ENSG00000106066.14,chr7,29121071,29146428,5AS,True,171,197
ENSG00000106066.14,chr7,29146428,29146689,TSS,False,57,228
ENSG00000106066.14,chr7,29146340,29146495,TSS,True,200,228
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,19,159
ENSG00000128581.15,chr7,101316542,101318955,ES,False,13,121
ENSG00000128581.15,chr7,101318213,101321670,ES,False,15,123
ENSG00000128581.15,chr7,101321670,101321812,TSS,True,30,171
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,208,350
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,157,379
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,230,379
ENSG00000106682.14,chr7,74189918,74194740,ES,False,307,344
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,431,771
ENSG00000136247.14,chr7,6577413,6577498,TSS,True,46,135
ENSG00000136247.14,chr7,6577462,6577720,TSS,True,98,135
ENSG00000106631.8,chr7,44140427,44140711,IR,True,278,326
ENSG00000106631.8,chr7,44140787,44140960,3AS,False,283,329
ENSG00000196262.13,chr7,44796793,44798747,IR,True,111,124
ENSG00000196262.13,chr7,44798814,44799246,5AS,False,57,112
ENSG00000010270.13,chr7,38178420,38207446,ES,False,102,124
ENSG00000085662.13,chr7,134458996,134459151,TSS,True,232,884
ENSG00000085662.13,chr7,134451585,134453153,TSS,True,679,884
ENSG00000135245.9,chr7,128455832,128456023,TSS,True,38,129
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,63,133
ENSG00000105968.18,chr7,44843276,44843356,TSS,True,95,133
ENSG00000164885.12,chr7,151057811,151057949,TSS,True,24,112
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,51,128
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,72,113
ENSG00000106268.15,chr7,2242256,2244562,ES,True,148,167
ENSG00000106268.15,chr7,2242256,2244562,5AS,True,148,171
ENSG00000106268.15,chr7,2242220,2242256,TSS,False,91,264
ENSG00000106268.15,chr7,2242246,2244726,TSS,True,221,264
ENSG00000122687.17,chr7,2235564,2239529,5AS,True,14,100
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,33,112
ENSG00000122687.17,chr7,2239417,2239708,TSS,True,96,112
ENSG00000106355.9,chr7,32490319,32490418,TSS,False,25,156
ENSG00000106355.9,chr7,32495229,32495282,TSS,False,140,156
ENSG00000091140.13,chr7,107891140,107891289,TSS,True,80,275
ENSG00000091140.13,chr7,107917984,107918061,TSS,True,221,272
ENSG00000106603.18,chr7,43648652,43729428,ES,False,162,276
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,37,212
ENSG00000170381.13,chr7,83363237,83368038,PAS,True,77,158
ENSG00000170381.13,chr7,83648427,83649248,TSS,True,107,183
ENSG00000122783.16,chr7,135170651,135170780,TSS,False,48,100
ENSG00000122783.16,chr7,135170398,135170744,TSS,True,68,100
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,146,165
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,34,209
ENSG00000122545.19,chr7,35801040,35801270,TSS,True,81,362
ENSG00000122545.19,chr7,35873663,35873775,TSS,True,311,362
ENSG00000146731.10,chr7,56051708,56051985,TSS,True,94,489
ENSG00000005483.20,chr7,105014535,105040838,ES,False,113,146
ENSG00000005483.20,chr7,105013200,105014535,TSS,True,33,179
ENSG00000005483.20,chr7,105073626,105073677,TSS,True,139,155
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,80,176
ENSG00000005483.20,chr7,105040838,105041157,PAS,False,127,148
ENSG00000005483.20,chr7,105091215,105091731,PAS,True,152,177
ENSG00000131558.14,chr7,133253040,133253187,TSS,True,104,118
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,292,741
ENSG00000106077.18,chr7,73737391,73737561,IR,False,110,130
ENSG00000106077.18,chr7,73738645,73738854,TSS,True,30,178
ENSG00000126522.16,chr7,66075735,66075856,TSS,False,28,109
ENSG00000126522.16,chr7,66075799,66076093,TSS,True,92,109
ENSG00000161057.11,chr7,103347622,103347781,TSS,False,60,374
ENSG00000183696.13,chr7,48088641,48089418,TSS,True,36,102
ENSG00000183696.13,chr7,48089510,48089636,TSS,True,80,102
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,45,135
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,72,106
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,39,132
ENSG00000132823.10,chr20,44210695,44210839,TSS,False,16,150
ENSG00000088832.16,chr20,1368976,1370072,PAS,True,20,121
ENSG00000088832.16,chr20,1368977,1372240,PAS,True,103,119
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,82,195
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,37,368
ENSG00000000419.12,chr20,50958362,50958550,TSS,True,14,128
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,48,135
ENSG00000100983.10,chr20,34929400,34929592,TSS,True,102,132
ENSG00000101146.12,chr20,57350953,57351422,TSS,True,26,220
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,91,496
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,116,245
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,219,348
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,227,348
ENSG00000214078.12,chr20,35626566,35626696,TSS,True,292,338
ENSG00000101266.18,chr20,480421,484076,PAS,True,21,173
ENSG00000101266.18,chr20,543671,543818,TSS,True,215,373
ENSG00000101363.12,chr20,37289686,37298762,ES,True,96,114
ENSG00000101363.12,chr20,37289686,37301207,ES,False,119,231
ENSG00000101363.12,chr20,37289638,37289686,TSS,True,36,275
ENSG00000101363.12,chr20,37316307,37317260,PAS,True,58,262
ENSG00000101363.12,chr20,37301207,37301301,PAS,True,205,261
ENSG00000125991.19,chr20,35542014,35542185,TSS,True,144,918
ENSG00000125991.19,chr20,35542420,35542600,TSS,True,811,918
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,209,393
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,188,397
ENSG00000125870.10,chr20,16729985,16730164,TSS,True,218,397
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,45,100
ENSG00000131051.22,chr20,35739017,35740823,ES,False,134,202
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,129,243
ENSG00000131051.22,chr20,35738967,35739017,PAS,True,134,231
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,43,249
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,121,239
ENSG00000101361.16,chr20,2654698,2655512,TSS,True,169,234
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,34,226
ENSG00000101464.10,chr20,34676955,34677202,TSS,True,35,136
ENSG00000101464.10,chr20,34581547,34581609,TSS,True,102,134
ENSG00000088970.15,chr20,21125952,21126204,TSS,True,70,103
ENSG00000088970.15,chr20,21161874,21162507,TSS,False,59,102
ENSG00000088970.15,chr20,21190457,21190544,TSS,True,86,102
ENSG00000088970.15,chr20,21246478,21246623,PAS,True,20,103
ENSG00000101365.20,chr20,2658522,2658758,IR,False,49,241
ENSG00000101365.20,chr20,2658522,2659524,ES,False,44,104
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,44,207
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,106,269
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,192,300
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,70,300
ENSG00000101367.8,chr20,32819893,32820028,TSS,False,60,402
ENSG00000244274.7,chr20,45406016,45406210,TSS,False,100,168
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,113,168
ENSG00000244274.7,chr20,45406035,45406135,TSS,True,151,168
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,235,343
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,109,344
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,236,344
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,182,204
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,152,375
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,64,132
ENSG00000125534.9,chr20,63520740,63520894,TSS,True,99,333
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,160,349
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,257,349
ENSG00000198171.12,chr20,3204536,3204692,TSS,False,40,129
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,31,123
ENSG00000125877.12,chr20,3209463,3209617,TSS,True,32,189
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,199,692
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,601,800
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,308,800
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,716,800
ENSG00000132792.18,chr20,37694012,37694152,TSS,True,51,174
ENSG00000132792.18,chr20,37732875,37733067,TSS,True,154,174
ENSG00000132792.18,chr20,37765195,37765290,TSS,True,151,172
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,14,115
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,122,141
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,106,141
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,98,141
ENSG00000087586.17,chr20,56384269,56385677,TSS,True,110,140
ENSG00000170373.8,chr20,23750638,23750936,TSS,True,42,199
ENSG00000170373.8,chr20,23749015,23749123,TSS,True,163,199
ENSG00000101474.11,chr20,24992593,24992782,TSS,True,28,144
ENSG00000177410.12,chr20,49279208,49289044,ES,True,58,246
ENSG00000177410.12,chr20,49280570,49289044,ES,True,76,198
ENSG00000177410.12,chr20,49278601,49278716,TSS,True,39,285
ENSG00000101052.12,chr20,43591029,43594692,5AS,False,57,154
ENSG00000101052.12,chr20,43590924,43591029,TSS,False,120,177
ENSG00000101052.12,chr20,43590915,43591054,TSS,True,79,177
ENSG00000101444.12,chr20,34280650,34281026,IR,True,74,462
ENSG00000101444.12,chr20,34280263,34281165,PAS,True,89,476
ENSG00000101444.12,chr20,34280264,34280650,PAS,True,426,499
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,203,499
ENSG00000101444.12,chr20,34290730,34290910,TSS,True,355,497
ENSG00000259974.2,chr20,22559411,22561095,PAS,True,87,100
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,26,117
ENSG00000101019.21,chr20,35347163,35347250,TSS,True,100,115
ENSG00000089006.16,chr20,17957037,17968699,ES,False,36,180
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,197,252
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,68,252
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,31,278
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,37,116
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,33,130
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,37,292
ENSG00000101017.13,chr20,46118248,46118394,TSS,True,24,109
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,182,208
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,25,206
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,445,1565
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,457,1577
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,1140,1585
ENSG00000124145.6,chr20,45348324,45348430,TSS,False,108,206
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,12,111
ENSG00000175110.11,chr3,139344001,139344198,TSS,True,23,134
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,182,220
ENSG00000090520.11,chr3,186570680,186570965,TSS,False,26,130
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,134,447
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,145,1020
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,124,314
ENSG00000184432.9,chr3,139371722,139372186,TSS,False,238,308
ENSG00000163918.10,chr3,186804724,186806424,5AS,False,63,158
ENSG00000163918.10,chr3,186806424,186806482,TSS,True,110,173
ENSG00000163918.10,chr3,186806289,186806495,TSS,True,78,173
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,75,137
ENSG00000068745.14,chr3,48688002,48688773,PAS,False,55,177
ENSG00000068745.14,chr3,48693447,48694240,PAS,True,113,156
ENSG00000068745.14,chr3,48717156,48717303,TSS,False,38,181
ENSG00000068745.14,chr3,48692953,48695424,TSS,True,111,127
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,84,279
ENSG00000081154.11,chr3,101574162,101574279,TSS,True,163,456
ENSG00000174953.13,chr3,154271821,154276356,PAS,True,101,116
ENSG00000174953.13,chr3,154301033,154301127,PAS,True,66,113
ENSG00000174953.13,chr3,154315070,154315280,PAS,True,62,113
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,121,210
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,62,501
ENSG00000163832.15,chr3,47495639,47496197,PAS,True,25,134
ENSG00000163832.15,chr3,47513536,47513725,TSS,True,57,136
ENSG00000163832.15,chr3,47512991,47513382,TSS,True,117,132
ENSG00000213123.10,chr3,196291374,196306942,ES,True,14,130
ENSG00000213123.10,chr3,196318039,196318311,TSS,False,18,135
ENSG00000213123.10,chr3,196318035,196318310,TSS,True,121,135
ENSG00000070087.14,chr3,149970724,149970940,TSS,False,26,101
ENSG00000188313.12,chr3,146525647,146533469,ES,False,106,685
ENSG00000090530.9,chr3,190120251,190121095,TSS,False,76,112
ENSG00000090530.9,chr3,189973908,189974563,TSS,True,94,110
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,30,149
ENSG00000163605.14,chr3,73065396,73069202,PAS,False,42,116
ENSG00000163605.14,chr3,73064851,73069199,PAS,True,102,115
ENSG00000163605.14,chr3,73064002,73064128,PAS,True,96,115
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,40,174
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,153,174
ENSG00000254999.3,chr3,10115642,10115819,TSS,False,325,841
ENSG00000114503.10,chr3,196939432,196942425,5AS,False,85,114
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,117,202
ENSG00000114503.10,chr3,196942369,196942574,TSS,False,173,202
ENSG00000114125.13,chr3,141738225,141738516,TSS,True,35,299
ENSG00000080822.16,chr3,98522848,98522990,TSS,False,47,229
ENSG00000156990.14,chr3,9837800,9838207,PAS,True,20,100
ENSG00000163508.12,chr3,27722429,27722715,TSS,False,129,156
ENSG00000163508.12,chr3,27721413,27722712,TSS,True,132,156
ENSG00000163508.12,chr3,27720170,27720239,TSS,True,133,156
ENSG00000211456.10,chr3,45689212,45689497,TSS,False,17,121
ENSG00000114107.8,chr3,138571356,138591853,ES,False,21,174
ENSG00000114107.8,chr3,138572932,138591853,3AS,False,75,151
ENSG00000114107.8,chr3,138494340,138495076,PAS,True,83,202
ENSG00000114107.8,chr3,138533767,138537347,PAS,True,163,185
ENSG00000114107.8,chr3,138499874,138500224,PAS,True,170,199
ENSG00000114107.8,chr3,138594197,138594404,TSS,True,46,208
ENSG00000181061.13,chr3,42804435,42804526,TSS,True,61,608
ENSG00000163608.14,chr3,113019541,113019802,TSS,True,88,173
PB_novel_216796,chr3,164029782,164074387,ES,True,17,161
PB_novel_216796,chr3,164030504,164074387,3AS,True,26,137
PB_novel_216796,chr3,164030696,164074387,ES,True,94,115
PB_novel_216796,chr3,164074605,164193507,ES,True,128,167
PB_novel_216796,chr3,164193676,164341167,ES,True,68,175
PB_novel_216796,chr3,164196700,164341221,5AS,True,14,113
PB_novel_216796,chr3,164026592,164029782,PAS,True,138,302
PB_novel_216796,chr3,164071750,164074605,PAS,True,234,300
PB_novel_216796,chr3,164341165,164341616,TSS,True,271,314
PB_novel_216796,chr3,164341167,164341616,TSS,True,119,314
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,56,235
ENSG00000114854.7,chr3,52453991,52454041,TSS,False,19,155
ENSG00000131368.7,chr3,15050836,15052633,PAS,True,30,167
ENSG00000131368.7,chr3,15057603,15059475,PAS,True,136,164
ENSG00000175792.11,chr3,128123583,128123832,TSS,False,29,285
ENSG00000114021.11,chr3,100345678,100346180,IR,False,155,176
ENSG00000114021.11,chr3,100334585,100334798,TSS,False,22,185
ENSG00000114021.11,chr3,100338009,100339205,TSS,False,166,185
ENSG00000170142.11,chr3,23805887,23806088,TSS,True,74,108
ENSG00000170142.11,chr3,23810395,23810528,TSS,False,91,108
ENSG00000184220.11,chr3,99817823,99818043,TSS,True,171,195
ENSG00000184220.11,chr3,99638594,99818044,TSS,True,41,195
ENSG00000158092.6,chr3,136862124,136862319,TSS,True,71,108
ENSG00000158092.6,chr3,136945782,136946295,TSS,True,43,104
ENSG00000183624.13,chr3,129278814,129278905,TSS,True,31,104
ENSG00000183624.13,chr3,129279706,129279915,TSS,True,93,104
ENSG00000114767.6,chr3,51941780,51941987,TSS,False,35,136
ENSG00000163931.15,chr3,53255835,53256068,TSS,True,103,248
ENSG00000145020.15,chr3,49417367,49417614,IR,False,18,114
ENSG00000145020.15,chr3,49416774,49417718,PAS,True,26,122
ENSG00000145020.15,chr3,49416771,49417367,PAS,True,111,129
ENSG00000145020.15,chr3,49422360,49422687,TSS,True,37,129
ENSG00000163902.11,chr3,128650539,128650896,TSS,True,44,108
ENSG00000145050.16,chr3,51385260,51385436,TSS,False,16,112
ENSG00000160746.12,chr3,43365430,43366974,PAS,True,21,181
ENSG00000160746.12,chr3,43621908,43622081,TSS,True,58,184
ENSG00000160746.12,chr3,43576691,43577265,TSS,True,156,178
ENSG00000154813.9,chr3,16260829,16264768,ES,False,31,108
ENSG00000008952.16,chr3,169966538,169966858,TSS,True,29,202
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,59,175
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,126,175
ENSG00000163655.15,chr3,155870476,155870897,TSS,True,27,133
ENSG00000163655.15,chr3,155911121,155911279,TSS,True,116,133
ENSG00000163938.16,chr3,52685651,52686105,TSS,True,162,351
ENSG00000163938.16,chr3,52694064,52694103,TSS,True,214,326
ENSG00000175193.13,chr3,183840640,183844230,ES,False,31,214
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,771,1043
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,431,1029
ENSG00000163536.12,chr3,167735689,167735823,TSS,True,42,114
ENSG00000163536.12,chr3,167794647,167794824,TSS,True,91,114
ENSG00000075914.12,chr3,44976219,44976334,TSS,True,44,242
ENSG00000075914.12,chr3,44989565,44989644,TSS,True,212,242
ENSG00000114054.13,chr3,136250319,136250558,TSS,True,43,167
ENSG00000114054.13,chr3,136328755,136328857,TSS,True,145,166
ENSG00000121578.12,chr3,119230244,119236852,ES,False,360,498
ENSG00000121578.12,chr3,119211730,119212681,PAS,True,224,840
ENSG00000121578.12,chr3,119240849,119240973,TSS,False,344,840
ENSG00000176142.12,chr3,119463335,119463647,TSS,True,49,120
ENSG00000176142.12,chr3,119434761,119434833,TSS,True,85,115
ENSG00000114416.17,chr3,180962940,180963027,IR,False,480,550
ENSG00000114416.17,chr3,180970358,180976121,ES,False,290,567
ENSG00000114416.17,chr3,180912460,180912736,TSS,True,327,656
ENSG00000114416.17,chr3,180947105,180947936,TSS,True,429,653
ENSG00000240024.5,chr3,183447765,183452077,5AS,False,51,165
ENSG00000240024.5,chr3,183447570,183447765,TSS,False,124,180
ENSG00000240024.5,chr3,183447348,183447947,TSS,True,76,180
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,966,1235
ENSG00000156976.16,chr3,186784696,186785882,ES,False,297,1275
ENSG00000156976.16,chr3,186787882,186788309,IR,False,159,197
ENSG00000156976.16,chr3,186787882,186789124,ES,False,1160,1297
ENSG00000156976.16,chr3,186788416,186789124,5AS,False,65,144
ENSG00000156976.16,chr3,186788416,186789124,IR,False,65,121
ENSG00000156976.16,chr3,186788420,186789124,IR,False,79,135
ENSG00000156976.16,chr3,186783556,186783639,TSS,True,213,1451
ENSG00000114744.8,chr3,149738473,149741718,PAS,True,18,172
ENSG00000114744.8,chr3,149752377,149752501,TSS,False,26,184
ENSG00000163584.17,chr3,170868134,170868297,3AS,False,196,235
ENSG00000163584.17,chr3,170868387,170870158,3AS,False,27,228
ENSG00000144741.17,chr3,66221127,66243202,ES,False,42,111
ENSG00000144741.17,chr3,66220797,66221127,TSS,True,32,144
ENSG00000144741.17,chr3,66236542,66236700,TSS,True,120,144
ENSG00000114209.14,chr3,167720273,167734805,ES,False,77,117
ENSG00000114209.14,chr3,167734805,167734902,TSS,False,20,138
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,281,850
ENSG00000161203.13,chr3,184176428,184180984,TSS,True,710,844
ENSG00000178053.17,chr3,158571347,158592433,5AS,False,152,184
ENSG00000178053.17,chr3,158571153,158571391,TSS,True,177,210
ENSG00000178053.17,chr3,158571160,158571347,TSS,True,39,210
ENSG00000164054.15,chr3,48473009,48473208,TSS,True,38,147
