gene,chr,start,end,splice_type,novel,MCF-7_ENCFF118JEI_in_cov,MCF-7_ENCFF118JEI_total_cov
ENSG00000071462.11,chr7,73683540,73683673,TSS,True,61,219
ENSG00000071462.11,chr7,73697648,73697694,TSS,True,195,219
ENSG00000164896.19,chr7,151076832,151076912,IR,False,152,173
ENSG00000164896.19,chr7,151077027,151077100,IR,False,132,168
ENSG00000164896.19,chr7,151077236,151077309,IR,False,125,180
ENSG00000164896.19,chr7,151077401,151077620,IR,False,150,170
ENSG00000164896.19,chr7,151077780,151077878,IR,False,148,172
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,104,123
ENSG00000164896.19,chr7,151079922,151080684,IR,True,104,126
ENSG00000164896.19,chr7,151076531,151076832,PAS,True,22,191
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,84,191
ENSG00000164896.19,chr7,151079499,151080863,TSS,True,158,191
ENSG00000164742.15,chr7,45574349,45575182,TSS,True,86,194
ENSG00000164742.15,chr7,45664288,45664679,PAS,True,20,111
ENSG00000164742.15,chr7,45662058,45664677,PAS,True,96,111
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,2089,4705
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,2885,4704
ENSG00000274523.4,chr7,75073413,75073871,TSS,True,49,227
ENSG00000160917.14,chr7,99452440,99454040,3AS,False,59,121
ENSG00000160917.14,chr7,99452440,99454043,3AS,False,19,140
ENSG00000160917.14,chr7,99438683,99439185,TSS,True,43,164
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,27,176
ENSG00000128609.14,chr7,123557403,123557455,TSS,True,155,176
ENSG00000130429.14,chr7,99374245,99374781,TSS,True,125,507
ENSG00000075790.10,chr7,107579990,107580301,TSS,True,15,103
ENSG00000009335.17,chr7,157138877,157139338,TSS,True,27,123
ENSG00000009335.17,chr7,157267584,157269373,PAS,True,17,111
ENSG00000128595.16,chr7,128748804,128758870,ME,False,33,218
ENSG00000005075.15,chr7,102478807,102478910,TSS,True,36,214
ENSG00000136238.17,chr7,6392041,6400125,ES,False,327,440
ENSG00000136238.17,chr7,6374432,6374770,TSS,True,114,542
ENSG00000146535.13,chr7,2843852,2844342,TSS,False,41,100
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,124,223
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,279,377
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,254,377
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,565,3330
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,114,233
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,55,265
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,136,284
ENSG00000087087.19,chr7,100884382,100884552,TSS,True,246,281
ENSG00000087087.19,chr7,100888473,100888671,PAS,True,31,282
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,45,135
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,57,434
ENSG00000164828.17,chr7,816673,838797,ES,False,33,208
ENSG00000164828.17,chr7,849603,849922,IR,False,223,260
ENSG00000164828.17,chr7,852667,852809,IR,False,183,224
ENSG00000164828.17,chr7,852667,852812,3AS,False,73,256
ENSG00000164828.17,chr7,852667,852812,IR,False,73,114
ENSG00000164828.17,chr7,815868,816673,TSS,True,183,392
ENSG00000164828.17,chr7,832386,832601,TSS,True,341,392
ENSG00000160813.6,chr7,100435533,100435630,IR,True,67,113
ENSG00000160813.6,chr7,100435767,100435847,IR,False,48,113
ENSG00000160813.6,chr7,100436064,100436140,IR,True,63,125
ENSG00000160813.6,chr7,100435281,100435533,PAS,True,46,125
ENSG00000160813.6,chr7,100435287,100436064,PAS,True,109,125
ENSG00000160813.6,chr7,100436140,100436535,TSS,False,62,125
ENSG00000160813.6,chr7,100435847,100436477,TSS,True,105,125
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,110,289
ENSG00000197157.10,chr7,127807481,127807573,TSS,True,256,288
ENSG00000169871.12,chr7,101085425,101085571,TSS,True,77,130
ENSG00000117868.15,chr7,158749723,158759485,ES,False,44,232
ENSG00000117868.15,chr7,158829088,158829628,TSS,True,28,258
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,135,888
ENSG00000122565.18,chr7,26212081,26213607,PAS,True,120,872
ENSG00000122565.18,chr7,26202970,26203022,PAS,True,754,860
ENSG00000242802.7,chr7,4775597,4775756,TSS,True,55,115
ENSG00000155660.10,chr7,149028320,149028671,TSS,True,137,648
ENSG00000133612.18,chr7,151134568,151141897,ES,False,75,201
ENSG00000133612.18,chr7,151085870,151087072,TSS,False,271,394
ENSG00000133612.18,chr7,151117363,151117456,TSS,False,319,394
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,89,175
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,150,175
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,78,222
ENSG00000186480.12,chr7,155302846,155308240,ES,False,350,420
ENSG00000186480.12,chr7,155297782,155297959,TSS,True,135,455
ENSG00000186480.12,chr7,155297880,155298697,TSS,True,392,455
ENSG00000196411.9,chr7,100826978,100827607,TSS,True,184,216
ENSG00000196411.9,chr7,100806419,100806569,TSS,True,156,213
ENSG00000196411.9,chr7,100819556,100819883,TSS,True,190,216
ENSG00000106605.10,chr7,43758456,43758734,TSS,True,21,111
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,48,116
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,100,116
ENSG00000154978.12,chr7,55572270,55572538,TSS,True,34,137
ENSG00000197448.13,chr7,143263585,143264085,IR,False,86,102
ENSG00000197448.13,chr7,143264167,143264547,IR,False,85,102
ENSG00000197448.13,chr7,143264676,143264991,IR,False,85,104
ENSG00000197448.13,chr7,143265092,143265260,IR,False,68,103
ENSG00000197448.13,chr7,143263414,143263585,TSS,True,34,120
ENSG00000188191.14,chr7,727209,727328,TSS,True,72,105
ENSG00000188191.14,chr7,727589,727827,TSS,False,75,105
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,22,115
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,78,171
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,148,171
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,107,143
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,64,174
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,136,174
ENSG00000106682.14,chr7,74189918,74194740,ES,False,558,682
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,249,918
ENSG00000136247.14,chr7,6577413,6577498,TSS,True,57,118
ENSG00000136247.14,chr7,6577462,6577720,TSS,True,85,118
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,24,148
ENSG00000106541.11,chr7,16801803,16804952,5AS,False,77,383
ENSG00000106541.11,chr7,16804934,16804997,TSS,True,123,432
ENSG00000106541.11,chr7,16804952,16804998,TSS,False,355,432
ENSG00000164877.18,chr7,1434352,1434672,PAS,True,58,106
ENSG00000164877.18,chr7,1442191,1442551,TSS,True,95,107
ENSG00000164877.18,chr7,1438096,1442155,TSS,True,95,107
ENSG00000164877.18,chr7,1444651,1445826,TSS,True,83,107
ENSG00000122679.8,chr7,45157886,45177308,ES,True,87,103
ENSG00000122679.8,chr7,45157551,45157886,TSS,True,22,126
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,598,1272
ENSG00000106263.17,chr7,2379511,2380283,IR,True,120,164
ENSG00000106263.17,chr7,2379511,2380414,IR,True,63,107
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,183,1564
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,881,1554
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,955,1554
ENSG00000106400.11,chr7,101218217,101222603,ES,False,109,124
ENSG00000106400.11,chr7,101217685,101218217,TSS,True,48,173
ENSG00000164654.15,chr7,7566848,7567688,TSS,True,90,109
ENSG00000164654.15,chr7,7566854,7567072,TSS,True,45,109
ENSG00000164654.15,chr7,7566841,7567484,TSS,False,93,109
ENSG00000146834.13,chr7,100429380,100431689,TSS,True,53,206
ENSG00000157954.14,chr7,5190493,5199575,ES,False,99,153
ENSG00000157954.14,chr7,5229705,5230834,5AS,False,66,175
ENSG00000157954.14,chr7,5190181,5190493,TSS,True,47,205
ENSG00000105968.18,chr7,44831986,44834562,PAS,True,71,323
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,76,343
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,22,100
ENSG00000239857.6,chr7,876485,876800,TSS,False,41,321
ENSG00000105821.14,chr7,103306382,103312643,PAS,True,49,104
ENSG00000105821.14,chr7,103344558,103344879,TSS,True,30,104
ENSG00000267368.1,chr7,102640611,102640792,TSS,True,66,102
ENSG00000267368.1,chr7,102642629,102643204,TSS,False,47,102
ENSG00000105819.13,chr7,103312131,103312206,IR,False,108,136
ENSG00000105819.13,chr7,103297422,103297558,TSS,True,19,140
ENSG00000105819.13,chr7,103312206,103314680,PAS,True,31,139
ENSG00000105819.13,chr7,103312055,103312950,PAS,True,111,139
ENSG00000004059.10,chr7,127588360,127588565,TSS,True,32,217
ENSG00000122687.17,chr7,2235564,2239417,ES,False,82,119
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,58,143
ENSG00000122687.17,chr7,2241974,2242193,TSS,True,116,143
ENSG00000130305.16,chr7,73303529,73303599,IR,False,100,117
ENSG00000130305.16,chr7,73302513,73303529,PAS,True,23,123
ENSG00000130305.16,chr7,73302513,73303740,PAS,True,106,123
ENSG00000130305.16,chr7,73308697,73308867,TSS,True,39,149
ENSG00000106367.14,chr7,101154417,101154517,TSS,True,29,206
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,90,131
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,80,211
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,186,211
ENSG00000106348.17,chr7,128400539,128401014,ES,False,42,288
ENSG00000106348.17,chr7,128403754,128409755,ES,False,34,122
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,195,319
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,159,319
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,250,287
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,72,365
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,12,112
ENSG00000122545.19,chr7,35801040,35801270,TSS,True,23,137
ENSG00000122545.19,chr7,35904253,35907110,PAS,True,13,129
ENSG00000136280.16,chr7,45000363,45063917,ES,False,19,122
ENSG00000136280.16,chr7,45000161,45000363,TSS,True,16,140
ENSG00000005483.20,chr7,105014535,105040838,ES,False,85,111
ENSG00000005483.20,chr7,105013200,105014535,TSS,True,21,132
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,37,127
ENSG00000064419.13,chr7,129054650,129055180,TSS,True,22,117
ENSG00000009954.10,chr7,73521826,73522306,TSS,True,26,123
ENSG00000164815.10,chr7,104126340,104126893,PAS,True,17,101
ENSG00000164815.10,chr7,104207832,104208064,TSS,True,13,102
ENSG00000106244.12,chr7,99394677,99396740,PAS,True,19,152
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,97,245
ENSG00000086300.15,chr7,26291833,26292086,TSS,True,12,102
ENSG00000136271.10,chr7,44573835,44575613,TSS,True,23,120
ENSG00000106077.18,chr7,73736691,73736928,IR,True,108,125
ENSG00000106077.18,chr7,73737110,73737220,IR,True,99,111
ENSG00000106077.18,chr7,73737391,73737561,IR,False,76,108
ENSG00000106077.18,chr7,73736090,73736691,PAS,True,18,143
ENSG00000106077.18,chr7,73738645,73738854,TSS,True,30,152
ENSG00000160991.15,chr7,102433506,102433661,TSS,True,49,139
ENSG00000160991.15,chr7,102436223,102436333,TSS,True,125,139
ENSG00000233369.7,chr7,73205458,73206151,IR,True,228,273
ENSG00000233369.7,chr7,73154670,73155343,TSS,False,232,294
ENSG00000233369.7,chr7,73195634,73195701,TSS,True,102,291
ENSG00000233369.7,chr7,73206151,73207300,PAS,False,51,279
ENSG00000233369.7,chr7,73205382,73207296,PAS,False,233,278
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,96,151
ENSG00000136279.20,chr7,44044617,44044820,TSS,True,32,169
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,30,232
ENSG00000161057.11,chr7,103347622,103347781,TSS,False,116,295
ENSG00000008282.8,chr7,106112139,106112336,TSS,True,49,421
ENSG00000196715.6,chr7,65873123,65873565,TSS,True,19,102
ENSG00000106638.16,chr7,73578419,73578673,TSS,True,20,134
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,70,482
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,203,307
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,28,117
ENSG00000214022.11,chr7,150369670,150374037,PAS,True,98,116
ENSG00000075223.13,chr7,80918827,80919365,TSS,True,95,580
ENSG00000129103.17,chr7,56073111,56074585,ES,False,59,262
ENSG00000088325.15,chr20,31739621,31757406,ES,True,17,135
ENSG00000088325.15,chr20,31797515,31798385,3AS,True,13,104
ENSG00000088325.15,chr20,31739247,31739621,TSS,False,49,187
ENSG00000088325.15,chr20,31782281,31782390,TSS,True,151,177
ENSG00000088325.15,chr20,31800969,31801804,PAS,False,76,181
ENSG00000088325.15,chr20,31793847,31793992,PAS,True,156,178
ENSG00000088325.15,chr20,31783704,31785268,PAS,True,154,178
ENSG00000080189.14,chr20,46355178,46355801,3AS,False,19,125
ENSG00000080189.14,chr20,46358763,46364370,3AS,False,91,109
ENSG00000080189.14,chr20,46349537,46350524,PAS,True,16,141
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,34,144
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,165,265
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,118,269
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,34,188
ENSG00000173418.11,chr20,20017279,20017449,TSS,False,24,160
ENSG00000124228.14,chr20,49219319,49219541,TSS,True,101,411
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,130,400
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,303,372
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,159,289
ENSG00000101189.6,chr20,62798668,62798974,IR,True,129,167
ENSG00000101189.6,chr20,62795454,62796671,TSS,False,31,204
ENSG00000000419.12,chr20,50958362,50958550,TSS,True,40,113
ENSG00000000419.12,chr20,50936147,50936176,TSS,True,82,112
ENSG00000124201.14,chr20,49255042,49257664,PAS,True,75,102
ENSG00000124201.14,chr20,49255535,49255947,PAS,False,30,105
ENSG00000124201.14,chr20,49278020,49278447,TSS,False,33,125
ENSG00000124098.9,chr20,56358949,56359191,TSS,True,15,123
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,27,135
ENSG00000100983.10,chr20,34951723,34951898,TSS,True,116,135
ENSG00000101146.12,chr20,57350953,57351422,TSS,True,73,428
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,52,134
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,94,172
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,120,172
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,50,127
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,143,295
ENSG00000125977.6,chr20,34103498,34103565,PAS,True,227,293
ENSG00000125977.6,chr20,34105520,34105545,PAS,True,214,273
ENSG00000125977.6,chr20,34112095,34112255,TSS,False,32,302
ENSG00000124226.10,chr20,49936373,49936552,TSS,True,125,352
ENSG00000124226.10,chr20,49952075,49953888,PAS,True,29,277
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,137,631
ENSG00000118707.9,chr20,36573559,36573745,TSS,True,62,135
ENSG00000064205.10,chr20,44715021,44715450,TSS,True,111,212
ENSG00000064205.10,chr20,44724782,44724992,TSS,True,181,205
ENSG00000149658.17,chr20,63215601,63215865,IR,True,197,220
ENSG00000149658.17,chr20,63215865,63216245,TSS,True,263,465
ENSG00000149658.17,chr20,63202286,63203161,TSS,True,242,465
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,311,1107
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,31,107
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,1281,1997
ENSG00000171858.17,chr20,62387107,62387388,TSS,True,1481,1997
ENSG00000171858.17,chr20,62387609,62387674,TSS,True,1478,1997
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,87,110
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,32,124
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,109,124
ENSG00000132824.13,chr20,44521912,44522094,TSS,True,33,230
ENSG00000101255.10,chr20,380590,381169,TSS,False,67,297
ENSG00000101255.10,chr20,388011,388301,TSS,True,259,297
ENSG00000125844.15,chr20,17682027,17682310,TSS,True,49,110
ENSG00000124126.13,chr20,48827641,48828270,TSS,False,80,113
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,24,128
ENSG00000100991.11,chr20,35002334,35003283,PAS,False,16,159
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,43,171
ENSG00000101181.17,chr20,62183001,62183057,TSS,True,85,134
ENSG00000101181.17,chr20,62198674,62198852,TSS,False,115,132
ENSG00000101181.17,chr20,62199136,62199257,TSS,True,100,132
ENSG00000101181.17,chr20,62200682,62203568,PAS,True,36,117
ENSG00000101181.17,chr20,62203083,62203568,PAS,False,94,132
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,52,173
ENSG00000203880.11,chr20,64255739,64260272,TSS,True,155,173
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,91,221
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,482,1124
ENSG00000101057.15,chr20,43667032,43667303,TSS,True,106,383
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,49,131
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,108,157
ENSG00000125870.10,chr20,16729985,16730164,TSS,True,76,157
ENSG00000125870.10,chr20,16732248,16732336,TSS,True,135,151
ENSG00000125870.10,chr20,16740845,16741773,PAS,True,63,151
ENSG00000125870.10,chr20,16737260,16738036,PAS,True,95,151
ENSG00000101193.7,chr20,62938108,62938253,TSS,True,145,419
ENSG00000101193.7,chr20,62940495,62941620,TSS,True,373,417
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,168,321
ENSG00000131051.22,chr20,35739017,35740524,IR,False,65,100
ENSG00000131051.22,chr20,35739017,35740823,ES,False,246,312
ENSG00000131051.22,chr20,35740597,35740823,IR,False,92,111
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,62,390
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,41,400
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,70,116
ENSG00000197586.12,chr20,25195867,25209848,ES,False,37,171
ENSG00000197586.12,chr20,25218614,25222837,ES,False,40,163
ENSG00000197586.12,chr20,25221333,25222837,IR,True,125,140
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,129,179
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,28,200
ENSG00000197457.9,chr20,63642588,63642640,TSS,True,155,190
ENSG00000197457.9,chr20,63653326,63653538,TSS,False,138,191
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,373,1022
ENSG00000101161.7,chr20,64027601,64027736,TSS,True,876,1006
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,141,305
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,245,305
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,25,181
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,121,181
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,64,170
ENSG00000101144.12,chr20,57265704,57266669,TSS,True,102,465
ENSG00000125826.20,chr20,408028,408779,TSS,True,88,187
ENSG00000125826.20,chr20,410411,410764,PAS,False,46,104
ENSG00000125826.20,chr20,430349,432139,PAS,True,108,184
ENSG00000124151.18,chr20,47501692,47502019,TSS,True,150,216
ENSG00000124151.18,chr20,47647192,47647366,TSS,True,139,160
ENSG00000124151.18,chr20,47653405,47656877,PAS,True,58,140
ENSG00000130703.16,chr20,62238467,62238597,TSS,True,48,148
ENSG00000130703.16,chr20,62293784,62296214,PAS,True,22,138
ENSG00000130703.16,chr20,62281789,62282663,PAS,True,111,124
ENSG00000125821.12,chr20,18587917,18588115,TSS,True,26,116
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,72,125
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,53,125
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,72,125
ENSG00000196562.14,chr20,47658392,47659696,ES,False,1876,2804
ENSG00000196562.14,chr20,47665956,47666259,IR,True,175,200
ENSG00000196562.14,chr20,47785342,47785989,TSS,False,1527,3217
ENSG00000101343.14,chr20,20052291,20052476,TSS,False,28,106
ENSG00000101220.17,chr20,3767662,3767787,TSS,True,45,235
ENSG00000125520.13,chr20,63742230,63742335,IR,False,142,161
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,262,366
ENSG00000125520.13,chr20,63739761,63740531,TSS,True,323,366
ENSG00000271303.1,chr20,652975,653199,TSS,False,38,234
ENSG00000060491.16,chr20,62804789,62805030,TSS,True,91,311
ENSG00000060491.16,chr20,62812229,62814000,PAS,True,35,268
ENSG00000101224.17,chr20,3795844,3796731,TSS,True,144,176
ENSG00000101224.17,chr20,3801395,3802100,TSS,True,154,175
ENSG00000087460.24,chr20,58889332,58895611,5AS,False,19,169
ENSG00000087460.24,chr20,58895684,58903530,ES,False,1763,3514
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,1763,5505
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,1776,2055
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,1083,8112
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,215,870
ENSG00000101150.17,chr20,63873816,63882718,ES,False,103,462
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,83,537
ENSG00000101210.11,chr20,63499057,63499275,TSS,True,400,1710
ENSG00000171222.10,chr20,35954339,35954447,IR,False,34,114
ENSG00000171222.10,chr20,35953623,35954339,PAS,False,81,115
ENSG00000171222.10,chr20,35954447,35954523,TSS,True,80,115
ENSG00000215305.9,chr20,2862710,2862806,IR,False,113,150
ENSG00000215440.11,chr20,58713543,58713916,IR,False,674,806
