gene,chr,start,end,splice_type,novel,osteocyte_ENCFF925MYC_in_cov,osteocyte_ENCFF925MYC_total_cov
ENSG00000128595.16,chr7,128748804,128758870,ME,False,1300,7426
ENSG00000169193.11,chr7,23597605,23611170,ES,False,19,102
ENSG00000169193.11,chr7,23598051,23611170,ES,False,79,109
ENSG00000169193.11,chr7,23597344,23597605,TSS,True,28,133
ENSG00000169193.11,chr7,23597381,23598051,TSS,True,107,133
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,520,3121
ENSG00000225648.5,chr7,72829783,72830691,IR,True,97,113
ENSG00000225648.5,chr7,72829783,72831601,ES,False,99,204
ENSG00000225648.5,chr7,72829783,72831601,5AS,False,99,123
ENSG00000225648.5,chr7,72828498,72829783,TSS,True,28,232
ENSG00000164649.19,chr7,21908507,21916753,ES,False,42,146
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,35,104
ENSG00000164828.17,chr7,816673,838797,ES,False,71,383
ENSG00000164828.17,chr7,843520,851383,ES,False,56,405
ENSG00000164828.17,chr7,849603,851383,ES,False,75,346
ENSG00000164828.17,chr7,852667,852812,3AS,False,121,417
ENSG00000164828.17,chr7,815868,816673,TSS,True,113,499
ENSG00000135241.16,chr7,108515447,108521475,3AS,False,32,279
ENSG00000135241.16,chr7,108515574,108526028,ES,False,131,374
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,157,687
ENSG00000197157.10,chr7,127807481,127807573,TSS,True,596,684
ENSG00000122641.10,chr7,41703004,41703111,TSS,True,200,459
ENSG00000122641.10,chr7,41699986,41700899,TSS,True,312,437
ENSG00000122565.18,chr7,26201114,26201561,TSS,False,334,378
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,70,378
ENSG00000198874.12,chr7,67238307,67239516,PAS,True,32,107
ENSG00000198874.12,chr7,67024899,67027491,PAS,True,80,104
ENSG00000197343.10,chr7,99560695,99572244,ES,False,60,128
ENSG00000197343.10,chr7,99558365,99558787,TSS,False,46,166
ENSG00000197343.10,chr7,99558685,99559017,TSS,True,134,166
ENSG00000197343.10,chr7,99563862,99564745,PAS,True,128,159
ENSG00000197343.10,chr7,99572244,99576451,PAS,True,32,160
ENSG00000071243.15,chr7,120955624,120966625,ES,False,15,116
ENSG00000071243.15,chr7,120974727,120977212,PAS,True,45,160
ENSG00000071243.15,chr7,120956159,120956973,PAS,False,133,160
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,111,203
ENSG00000154978.12,chr7,55572270,55572538,TSS,True,46,124
ENSG00000158560.14,chr7,95813337,95869882,ES,False,81,225
ENSG00000158560.14,chr7,95772528,95772773,TSS,True,36,263
ENSG00000158560.14,chr7,96097482,96098431,PAS,True,36,263
ENSG00000136270.13,chr7,45103443,45105440,ES,False,27,152
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,39,145
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,52,160
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,121,160
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,87,150
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,71,159
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,94,159
ENSG00000006715.15,chr7,38722967,38726326,PAS,True,59,522
ENSG00000136247.14,chr7,6577498,6578565,3AS,False,141,158
ENSG00000136247.14,chr7,6577413,6577498,TSS,True,37,200
ENSG00000136247.14,chr7,6577462,6577720,TSS,True,175,200
ENSG00000136243.16,chr7,23187146,23196679,ES,True,21,138
ENSG00000164659.14,chr7,86874912,86880530,PAS,True,57,131
ENSG00000164659.14,chr7,86908459,86908543,PAS,True,114,130
ENSG00000164659.14,chr7,87039755,87040464,TSS,True,75,132
ENSG00000164659.14,chr7,87040102,87040281,TSS,True,83,132
ENSG00000106261.16,chr7,100015578,100015726,TSS,True,20,191
ENSG00000010270.13,chr7,38178420,38207446,ES,False,112,128
ENSG00000205060.10,chr7,134316674,134317066,TSS,True,15,134
ENSG00000105894.11,chr7,137227340,137228075,PAS,True,19,100
ENSG00000091136.13,chr7,107923712,107924087,PAS,True,1387,1724
ENSG00000091136.13,chr7,107934116,107935656,PAS,True,1431,1687
ENSG00000091136.13,chr7,107924228,107924389,PAS,True,1007,1724
ENSG00000091136.13,chr7,107931415,107931500,PAS,False,1522,1721
ENSG00000091136.13,chr7,108003110,108003326,TSS,False,978,1727
ENSG00000105939.12,chr7,139078653,139079469,5AS,False,107,119
ENSG00000105939.12,chr7,139043514,139047853,PAS,True,79,121
ENSG00000105939.12,chr7,139060338,139061138,PAS,True,91,121
ENSG00000105939.12,chr7,139054013,139054095,PAS,True,94,121
ENSG00000105939.12,chr7,139109023,139109829,TSS,True,23,132
ENSG00000146733.13,chr7,56051137,56051597,TSS,True,276,335
ENSG00000146733.13,chr7,56033960,56034583,TSS,True,64,335
ENSG00000071189.21,chr7,17790760,17794292,PAS,True,95,170
ENSG00000071189.21,chr7,17816203,17816289,PAS,False,112,169
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,51,449
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,1018,1308
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,299,399
ENSG00000122786.19,chr7,134932987,134937664,PAS,True,56,313
ENSG00000105819.13,chr7,103312131,103312206,IR,False,593,669
ENSG00000105819.13,chr7,103312206,103314680,PAS,True,93,688
ENSG00000105819.13,chr7,103312055,103312950,PAS,True,616,688
ENSG00000122687.17,chr7,2235564,2239417,ES,False,94,155
ENSG00000122687.17,chr7,2239676,2242161,3AS,True,47,133
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,38,171
ENSG00000122687.17,chr7,2239417,2239708,TSS,True,150,171
ENSG00000106603.18,chr7,43648652,43729428,ES,False,58,101
ENSG00000106603.18,chr7,43608451,43609641,PAS,True,93,109
ENSG00000106603.18,chr7,43624367,43633408,PAS,False,79,109
ENSG00000106603.18,chr7,43638242,43639681,PAS,True,61,107
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,17,107
ENSG00000122783.16,chr7,135167807,135168785,5AS,False,12,112
ENSG00000122783.16,chr7,135167807,135168968,5AS,False,21,134
ENSG00000122783.16,chr7,135169060,135170651,5AS,True,61,127
ENSG00000122783.16,chr7,135170651,135170780,TSS,False,77,138
ENSG00000122783.16,chr7,135170398,135170744,TSS,True,71,138
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,119,160
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,250,426
ENSG00000106052.13,chr7,27793065,27793213,PAS,True,334,416
ENSG00000122545.19,chr7,35904253,35907110,PAS,True,118,1163
ENSG00000136231.13,chr7,23310207,23312460,PAS,True,52,289
ENSG00000136231.13,chr7,23469935,23470817,TSS,True,45,297
ENSG00000006530.16,chr7,141551350,141551434,TSS,True,56,109
ENSG00000006530.16,chr7,141554601,141555567,TSS,True,60,109
ENSG00000005483.20,chr7,105014535,105040838,ES,False,229,309
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,169,330
ENSG00000005483.20,chr7,105091215,105091731,PAS,True,269,331
ENSG00000005483.20,chr7,105076962,105077193,PAS,True,279,330
ENSG00000122512.15,chr7,6006026,6008996,3AS,False,16,105
ENSG00000122512.15,chr7,5970924,5973542,PAS,True,55,121
ENSG00000122512.15,chr7,5986773,5987620,PAS,True,67,119
ENSG00000166529.14,chr7,100049841,100056910,ES,False,69,115
ENSG00000131558.14,chr7,133253040,133253187,TSS,True,83,348
ENSG00000131558.14,chr7,133630037,133630141,TSS,True,275,318
ENSG00000131558.14,chr7,134064290,134065765,PAS,True,59,344
ENSG00000009954.10,chr7,73521826,73522306,TSS,True,24,124
ENSG00000122591.11,chr7,23013924,23014193,TSS,True,25,216
ENSG00000122643.19,chr7,33026915,33062567,ES,False,70,127
ENSG00000105856.13,chr7,107169027,107179878,5AS,False,592,760
ENSG00000105856.13,chr7,107168978,107169027,TSS,False,254,870
ENSG00000105856.13,chr7,107168992,107169185,TSS,True,691,870
ENSG00000004766.16,chr7,93358316,93360912,PAS,True,29,139
ENSG00000165055.15,chr7,128476875,128477081,IR,False,85,110
ENSG00000165055.15,chr7,128476725,128476875,TSS,True,27,113
ENSG00000165055.15,chr7,128476747,128477173,TSS,True,87,113
ENSG00000165055.15,chr7,128501761,128504078,PAS,True,28,113
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,361,486
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,92,105
ENSG00000105928.14,chr7,24749563,24749794,TSS,True,108,121
ENSG00000105928.14,chr7,24757395,24757493,TSS,True,31,121
ENSG00000075223.13,chr7,80742534,80745307,PAS,True,21,124
ENSG00000075223.13,chr7,80918827,80919365,TSS,True,46,134
ENSG00000146674.14,chr7,45920737,45921274,TSS,True,48,229
ENSG00000088325.15,chr20,31800969,31801804,PAS,False,71,180
ENSG00000088325.15,chr20,31793847,31793992,PAS,True,157,179
ENSG00000088325.15,chr20,31783704,31785268,PAS,True,157,177
ENSG00000080189.14,chr20,46355178,46355801,3AS,False,22,121
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,23,134
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,181,245
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,76,735
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,409,714
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,359,734
ENSG00000088833.17,chr20,1466719,1466961,TSS,True,23,157
ENSG00000173418.11,chr20,20032653,20033101,IR,True,102,114
ENSG00000173418.11,chr20,20017279,20017449,TSS,False,12,115
ENSG00000173418.11,chr20,20033101,20034383,PAS,True,13,115
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,81,254
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,206,253
ENSG00000000419.12,chr20,50940933,50942030,ES,False,99,130
ENSG00000124201.14,chr20,49275879,49278020,3AS,False,15,116
ENSG00000124201.14,chr20,49255042,49257664,PAS,True,107,131
ENSG00000124201.14,chr20,49255535,49255947,PAS,False,33,133
ENSG00000124201.14,chr20,49278020,49278447,TSS,False,59,175
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,22,172
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,147,314
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,195,357
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,207,357
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,39,206
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,25,142
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,99,148
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,127,176
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,74,176
ENSG00000089063.14,chr20,5109445,5112742,5AS,False,22,103
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,692,794
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,122,847
ENSG00000125844.15,chr20,17613676,17614220,PAS,True,100,195
ENSG00000125844.15,chr20,17614099,17615529,PAS,True,165,194
ENSG00000125844.15,chr20,17658595,17660531,TSS,True,106,137
ENSG00000125844.15,chr20,17682027,17682310,TSS,True,133,198
ENSG00000125844.15,chr20,17642978,17645457,TSS,False,118,137
ENSG00000125844.15,chr20,17636576,17636872,TSS,True,120,137
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,31,227
ENSG00000124193.14,chr20,43457860,43458140,TSS,False,20,100
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,61,386
ENSG00000101363.12,chr20,37289638,37289686,TSS,True,23,114
ENSG00000101193.7,chr20,62938108,62938253,TSS,True,51,199
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,254,575
ENSG00000131051.22,chr20,35739017,35740524,IR,False,101,155
ENSG00000131051.22,chr20,35739017,35740823,ES,False,433,533
ENSG00000131051.22,chr20,35740597,35740823,IR,False,141,165
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,70,648
ENSG00000089123.15,chr20,13629933,13630153,TSS,False,85,100
ENSG00000089123.15,chr20,13638893,13638946,TSS,True,19,100
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,164,526
ENSG00000101361.16,chr20,2657080,2658394,PAS,True,378,526
ENSG00000126001.15,chr20,35455104,35455242,TSS,True,62,156
ENSG00000126001.15,chr20,35455093,35455237,TSS,False,119,156
ENSG00000126001.15,chr20,35477870,35478179,PAS,True,52,139
ENSG00000126001.15,chr20,35490636,35490703,PAS,True,125,139
ENSG00000126001.15,chr20,35469889,35470177,PAS,True,112,139
ENSG00000062598.17,chr20,46394503,46398696,3AS,False,25,104
ENSG00000062598.17,chr20,46394503,46406547,3AS,False,37,190
ENSG00000062598.17,chr20,46394532,46406547,ES,False,75,149
ENSG00000062598.17,chr20,46406547,46406636,TSS,True,30,244
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,210,1258
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,25,224
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,176,224
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,56,205
ENSG00000088970.15,chr20,21205530,21214534,5AS,False,22,127
ENSG00000088970.15,chr20,21246478,21246623,PAS,True,24,141
ENSG00000101365.20,chr20,2658522,2658758,IR,False,59,386
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,79,399
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,327,404
ENSG00000101367.8,chr20,32819893,32820028,TSS,False,75,712
ENSG00000087460.24,chr20,58895684,58903527,ES,False,99,116
ENSG00000087460.24,chr20,58895684,58903530,ES,False,49,153
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,49,165
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,113,133
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,145,324
ENSG00000087460.24,chr20,58891995,58892209,TSS,True,271,324
ENSG00000166913.12,chr20,44885886,44901530,ES,False,211,275
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,63,338
ENSG00000101150.17,chr20,63873816,63882718,ES,False,121,667
ENSG00000101040.19,chr20,47210897,47220257,ES,False,82,138
ENSG00000101040.19,chr20,47236516,47238895,5AS,False,113,152
ENSG00000101040.19,chr20,47298872,47310055,3AS,False,78,146
ENSG00000101040.19,chr20,47209212,47210897,PAS,True,47,191
ENSG00000101040.19,chr20,47356656,47357804,TSS,True,93,192
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,77,398
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,350,398
ENSG00000101191.16,chr20,62887216,62894194,PAS,True,94,129
ENSG00000101191.16,chr20,62895005,62896392,PAS,True,104,129
ENSG00000101191.16,chr20,62904818,62906100,PAS,True,90,128
ENSG00000101191.16,chr20,62937795,62937943,TSS,False,108,139
ENSG00000101191.16,chr20,62926431,62926528,TSS,True,50,139
ENSG00000101182.14,chr20,62139197,62139780,IR,True,144,186
ENSG00000078747.14,chr20,34369470,34393790,3AS,False,113,126
ENSG00000078747.14,chr20,34507694,34510508,PAS,True,48,134
ENSG00000101384.12,chr20,10645142,10645256,TSS,True,169,272
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,51,338
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,296,338
ENSG00000101138.11,chr20,56392713,56395520,5AS,False,123,143
ENSG00000101138.11,chr20,56392363,56392538,TSS,True,147,189
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,65,189
ENSG00000101158.13,chr20,58993675,58994109,5AS,False,36,353
ENSG00000101346.13,chr20,32207843,32208065,TSS,True,79,149
ENSG00000125871.13,chr20,17969141,17969800,IR,True,175,265
ENSG00000125871.13,chr20,17970370,17975683,ES,True,208,270
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,124,299
ENSG00000125871.13,chr20,17969017,17970370,TSS,True,202,299
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,27,242
ENSG00000101052.12,chr20,43591029,43594692,5AS,False,155,349
ENSG00000101052.12,chr20,43590924,43591029,TSS,False,205,360
ENSG00000101052.12,chr20,43590915,43591054,TSS,True,167,360
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,97,155
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,102,165
ENSG00000124214.19,chr20,49124374,49124569,TSS,True,136,156
ENSG00000132646.10,chr20,5119577,5120011,TSS,True,58,226
ENSG00000132646.10,chr20,5126499,5126647,TSS,False,170,226
ENSG00000101019.21,chr20,35302567,35304069,PAS,True,25,118
ENSG00000101019.21,chr20,35344109,35347272,PAS,True,93,113
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,256,514
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,307,514
ENSG00000204070.9,chr20,45363135,45363315,TSS,True,19,166
ENSG00000025293.16,chr20,35771951,35772079,TSS,True,31,240
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,68,219
ENSG00000025293.16,chr20,35899369,35899648,PAS,False,162,218
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,23,135
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,17,118
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,200,241
ENSG00000082781.11,chr3,124796387,124796818,TSS,True,205,240
ENSG00000082781.11,chr3,124859241,124859446,TSS,True,211,241
ENSG00000168036.17,chr3,41239354,41239659,IR,False,53,202
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,120,184
ENSG00000168036.17,chr3,41239354,41239818,IR,False,120,269
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,46,404
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,345,403
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,254,403
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,283,404
ENSG00000173226.16,chr3,121826180,121828860,ES,False,19,121
ENSG00000018408.14,chr3,149526012,149526071,TSS,True,78,106
ENSG00000018408.14,chr3,149657764,149658053,TSS,False,90,112
ENSG00000163660.11,chr3,157151930,157152176,IR,False,39,100
ENSG00000163660.11,chr3,157153156,157158865,ES,False,69,156
ENSG00000163660.11,chr3,157147552,157148589,PAS,True,97,173
ENSG00000163660.11,chr3,157147795,157149977,PAS,False,151,172
ENSG00000163660.11,chr3,157150013,157150169,PAS,True,151,171
ENSG00000163660.11,chr3,157150463,157152241,PAS,True,145,171
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,168,755
ENSG00000090520.11,chr3,186570680,186570965,TSS,False,26,127
ENSG00000240303.7,chr3,132578881,132579491,IR,False,112,147
ENSG00000163714.17,chr3,143001324,143001673,TSS,True,19,111
ENSG00000163714.17,chr3,143038893,143038960,PAS,True,48,106
ENSG00000163714.17,chr3,143053675,143053780,PAS,False,91,107
ENSG00000163714.17,chr3,143050938,143051627,PAS,True,93,107
ENSG00000114544.16,chr3,126033678,126067946,ES,False,33,248
ENSG00000114544.16,chr3,126084092,126084312,TSS,False,66,294
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,198,437
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,257,437
ENSG00000169255.14,chr3,161086788,161103426,ES,False,29,108
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,14,111
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,160,423
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,286,423
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,94,124
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,96,124
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,687,3270
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,41,176
ENSG00000170017.12,chr3,105550259,105552467,ES,False,130,1053
ENSG00000170017.12,chr3,105366511,105367481,TSS,True,296,1334
ENSG00000170017.12,chr3,105574476,105576907,PAS,True,486,1311
ENSG00000170017.12,chr3,105547148,105547285,PAS,True,1097,1267
ENSG00000170017.12,chr3,105571851,105571892,PAS,True,1080,1309
ENSG00000114796.15,chr3,183635747,183643479,5AS,False,28,253
ENSG00000114796.15,chr3,183635793,183643479,ES,False,160,210
ENSG00000114796.15,chr3,183635793,183650295,ES,False,36,252
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,101,354
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,286,354
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,88,309
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,295,722
ENSG00000163512.13,chr3,28322344,28324454,PAS,True,32,255
ENSG00000114388.12,chr3,50347901,50348123,IR,False,133,151
ENSG00000114388.12,chr3,50349828,50349930,3AS,False,20,126
ENSG00000163684.11,chr3,58306244,58306417,TSS,True,64,107
ENSG00000163684.11,chr3,58306247,58306651,TSS,True,43,107
ENSG00000114127.10,chr3,142370483,142370620,PAS,True,160,214
ENSG00000114127.10,chr3,142393847,142397460,PAS,True,151,211
ENSG00000114127.10,chr3,142421029,142421153,PAS,True,177,208
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,285,485
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,222,487
ENSG00000163913.11,chr3,129488397,129495445,ES,False,11,100
ENSG00000163913.11,chr3,129506549,129507667,3AS,False,74,107
ENSG00000163913.11,chr3,129440060,129440371,TSS,True,11,108
ENSG00000163832.15,chr3,47513536,47513725,TSS,True,28,136
ENSG00000144824.20,chr3,111920419,111939474,ES,False,138,295
ENSG00000144824.20,chr3,111859658,111859878,TSS,True,113,505
ENSG00000144824.20,chr3,111940534,111941806,PAS,True,317,480
ENSG00000144824.20,chr3,111919071,111919168,PAS,True,307,475
ENSG00000144824.20,chr3,111939474,111939631,PAS,True,420,478
ENSG00000114439.18,chr3,107522958,107523107,TSS,True,85,436
ENSG00000068885.14,chr3,160256985,160258635,PAS,True,18,167
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,33,128
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,37,128
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,95,128
