gene,chr,start,end,splice_type,novel,WTC11_ENCFF866EVJ_in_cov,WTC11_ENCFF866EVJ_total_cov
ENSG00000122033.14,chr13,27445137,27450508,3AS,False,20,190
ENSG00000122033.14,chr13,27450508,27450616,TSS,True,24,216
ENSG00000169062.14,chr13,114282943,114286518,ES,False,71,123
ENSG00000169062.14,chr13,114281181,114281846,TSS,True,146,183
ENSG00000169062.14,chr13,114281611,114282127,TSS,True,87,183
ENSG00000169062.14,chr13,114301886,114302025,TSS,True,100,122
ENSG00000169062.14,chr13,114291633,114293071,PAS,True,113,138
ENSG00000169062.14,chr13,114304788,114305828,PAS,True,64,173
ENSG00000139835.13,chr13,113350973,113363761,ES,True,30,118
ENSG00000139835.13,chr13,113324196,113324577,PAS,True,33,144
ENSG00000139835.13,chr13,113358546,113360284,PAS,False,119,141
ENSG00000132432.13,chr7,54757594,54759161,5AS,False,161,1322
ENSG00000132432.13,chr7,54759157,54759235,TSS,True,273,1426
ENSG00000132432.13,chr7,54759161,54759233,TSS,False,1262,1426
ENSG00000188732.10,chr7,23680283,23689268,ES,False,25,114
ENSG00000188732.10,chr7,23691596,23700785,ES,False,50,106
ENSG00000164548.10,chr7,23531788,23532023,TSS,True,77,156
ENSG00000164548.10,chr7,23506137,23506259,TSS,True,95,150
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,75,679
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,615,687
ENSG00000106305.9,chr7,6009378,6015145,5AS,True,27,253
ENSG00000106305.9,chr7,6009232,6009498,TSS,True,67,310
ENSG00000106305.9,chr7,6009229,6009378,TSS,True,276,310
ENSG00000106484.15,chr7,130486395,130495367,5AS,False,201,229
ENSG00000106484.15,chr7,130486178,130486395,TSS,True,42,243
ENSG00000106484.15,chr7,130486334,130486519,TSS,True,215,243
ENSG00000006625.17,chr7,30498938,30504568,ES,False,179,373
ENSG00000006625.17,chr7,30504568,30504832,TSS,True,49,433
ENSG00000166508.17,chr7,100101263,100101908,TSS,False,283,766
ENSG00000166508.17,chr7,100098140,100098290,TSS,True,665,763
ENSG00000136261.14,chr7,16646288,16665436,5AS,False,259,310
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,62,324
ENSG00000136261.14,chr7,16646140,16646304,TSS,True,273,324
ENSG00000122566.21,chr7,26190460,26192494,ES,True,24,145
ENSG00000122566.21,chr7,26191128,26191421,IR,True,65,143
ENSG00000122566.21,chr7,26191128,26192494,ES,True,56,104
ENSG00000122566.21,chr7,26197732,26200571,ES,False,2762,3580
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,701,4342
ENSG00000232956.8,chr7,44983322,44983821,IR,True,200,253
ENSG00000232956.8,chr7,44984046,44984356,IR,False,195,229
ENSG00000232956.8,chr7,44984046,44986020,ES,False,21,173
ENSG00000232956.8,chr7,44984426,44986020,5AS,False,167,199
ENSG00000232956.8,chr7,44984426,44986020,IR,False,167,187
ENSG00000232956.8,chr7,44983022,44983322,PAS,True,53,253
ENSG00000232956.8,chr7,44983025,44984046,PAS,True,224,253
ENSG00000106028.10,chr7,141738410,141739123,5AS,False,1407,2619
ENSG00000106028.10,chr7,141738503,141739123,5AS,False,791,1210
ENSG00000106028.10,chr7,141738575,141739123,5AS,False,313,415
ENSG00000106028.10,chr7,141738327,141738410,TSS,True,1352,2759
ENSG00000106028.10,chr7,141738349,141738503,TSS,True,1967,2759
ENSG00000106028.10,chr7,141738391,141738575,TSS,True,2446,2759
ENSG00000122550.17,chr7,23106146,23123776,ES,False,245,278
ENSG00000122550.17,chr7,23105733,23106146,TSS,True,59,337
ENSG00000122550.17,chr7,23125760,23131900,PAS,True,109,312
ENSG00000122550.17,chr7,23174014,23175421,PAS,True,260,331
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,21,179
ENSG00000106538.9,chr7,150341577,150341721,TSS,True,106,773
ENSG00000106538.9,chr7,150340435,150341645,TSS,True,694,773
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,71,113
ENSG00000105974.11,chr7,116525191,116525805,TSS,True,101,113
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,70,113
ENSG00000005486.16,chr7,75879260,75881828,ES,False,82,109
ENSG00000146540.14,chr7,1127386,1138208,5AS,True,89,362
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,185,438
ENSG00000146540.14,chr7,1138208,1138280,TSS,True,345,438
ENSG00000146963.17,chr7,139359502,139360322,TSS,True,54,126
ENSG00000146963.17,chr7,139409577,139409654,TSS,True,99,121
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,12,102
ENSG00000090263.15,chr7,141010617,141014910,3AS,False,52,328
ENSG00000090263.15,chr7,141014910,141014963,TSS,True,68,398
ENSG00000090263.15,chr7,141014550,141014963,TSS,True,352,398
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,165,1424
ENSG00000008311.14,chr7,122070433,122076607,PAS,True,78,132
ENSG00000008311.14,chr7,122142502,122143818,PAS,True,41,111
ENSG00000008311.14,chr7,122144160,122144300,TSS,True,38,149
ENSG00000106615.9,chr7,151519459,151519920,TSS,True,35,311
ENSG00000239789.5,chr7,55951930,55953178,5AS,True,300,349
ENSG00000239789.5,chr7,55951845,55951930,TSS,False,125,431
ENSG00000239789.5,chr7,55951915,55951948,TSS,True,383,431
ENSG00000239789.5,chr7,55953176,55953318,TSS,True,359,431
ENSG00000214253.8,chr7,101240906,101244959,ES,False,59,502
ENSG00000128595.16,chr7,128748804,128758870,ME,False,95,353
ENSG00000243004.5,chr7,19919260,19960921,ES,False,27,166
ENSG00000243004.5,chr7,19960994,19968153,5AS,False,96,235
ENSG00000243004.5,chr7,19957449,19960994,PAS,True,259,289
ENSG00000243004.5,chr7,19912886,19919260,PAS,True,123,291
ENSG00000243004.5,chr7,20005821,20007352,PAS,False,236,275
ENSG00000243004.5,chr7,20122985,20124253,TSS,True,164,291
ENSG00000243004.5,chr7,20125079,20125773,TSS,False,179,291
ENSG00000128534.7,chr7,118184254,118185653,IR,False,146,165
ENSG00000128534.7,chr7,118184098,118184254,TSS,False,28,175
ENSG00000234545.7,chr7,92562368,92566013,5AS,False,164,201
ENSG00000234545.7,chr7,92559676,92562368,PAS,True,54,261
ENSG00000234545.7,chr7,92562354,92566061,PAS,True,230,259
ENSG00000234545.7,chr7,92590267,92590408,TSS,True,94,350
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,1047,1425
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,1119,1500
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,450,1500
ENSG00000225648.5,chr7,72829783,72831601,ES,False,62,101
ENSG00000164649.19,chr7,21908507,21916753,ES,False,24,216
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,91,193
ENSG00000164649.19,chr7,21945780,21946136,TSS,True,157,375
ENSG00000164649.19,chr7,21905505,21905608,TSS,True,277,373
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,256,917
ENSG00000188186.10,chr7,100149032,100149579,TSS,True,810,917
ENSG00000013374.16,chr7,151341680,151341846,TSS,False,41,133
ENSG00000013374.16,chr7,151345344,151345466,TSS,True,119,133
ENSG00000013374.16,chr7,151377046,151378459,PAS,True,111,126
ENSG00000013374.16,chr7,151361058,151363453,PAS,True,17,124
ENSG00000078319.9,chr7,100318882,100321084,PAS,False,77,103
ENSG00000078319.9,chr7,100325659,100325779,PAS,True,89,103
ENSG00000078319.9,chr7,100329888,100330284,PAS,True,43,103
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,333,2063
ENSG00000006451.7,chr7,39623552,39623825,TSS,True,72,125
ENSG00000006451.7,chr7,39686628,39686781,TSS,False,99,124
ENSG00000155660.10,chr7,149028320,149028671,TSS,True,18,112
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,27,139
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,120,139
ENSG00000106605.10,chr7,43758456,43758734,TSS,True,58,246
ENSG00000106605.10,chr7,43787901,43788025,TSS,True,210,244
ENSG00000106066.14,chr7,29121071,29146428,5AS,True,197,242
ENSG00000106066.14,chr7,29146428,29146689,TSS,False,78,276
ENSG00000106066.14,chr7,29146340,29146495,TSS,True,232,276
ENSG00000062582.13,chr7,43869376,43869456,IR,False,396,444
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,67,463
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,415,463
ENSG00000128581.15,chr7,101321670,101321812,TSS,True,17,105
ENSG00000232301.2,chr7,101300768,101301346,PAS,False,29,222
ENSG00000232301.2,chr7,101304009,101304563,PAS,True,205,234
ENSG00000136270.13,chr7,45103443,45105440,ES,False,23,229
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,26,221
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,41,236
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,209,236
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,389,654
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,313,723
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,443,723
ENSG00000243317.7,chr7,135662474,135662594,TSS,True,21,121
ENSG00000106682.14,chr7,74189918,74194740,ES,False,410,500
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,211,708
ENSG00000122644.12,chr7,12686645,12687043,TSS,True,72,139
ENSG00000122644.12,chr7,12687631,12687728,TSS,True,74,139
ENSG00000122644.12,chr7,12688165,12689176,PAS,True,24,132
ENSG00000122644.12,chr7,12688168,12689176,PAS,True,109,132
ENSG00000196262.13,chr7,44798814,44799246,5AS,False,108,228
ENSG00000196262.13,chr7,44798814,44799246,IR,False,108,125
ENSG00000196262.13,chr7,44798904,44799246,IR,False,120,137
ENSG00000010270.13,chr7,38178420,38207446,ES,False,131,146
ENSG00000010270.13,chr7,38215105,38217187,ES,False,20,157
ENSG00000106400.11,chr7,101217685,101218217,TSS,True,91,151
ENSG00000106400.11,chr7,101218163,101222774,TSS,True,65,151
ENSG00000085662.13,chr7,134458996,134459151,TSS,True,145,956
ENSG00000085662.13,chr7,134451585,134453153,TSS,True,834,956
ENSG00000135245.9,chr7,128455832,128456023,TSS,True,16,145
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,41,160
ENSG00000105968.18,chr7,44843276,44843356,TSS,True,132,160
ENSG00000164885.12,chr7,151055606,151056579,ES,False,14,129
ENSG00000196636.7,chr7,97117897,97181011,ES,True,147,165
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,81,165
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,141,158
ENSG00000122786.19,chr7,134932983,134933390,TSS,True,101,119
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,60,150
ENSG00000122786.19,chr7,134932987,134937664,PAS,True,68,106
ENSG00000105821.14,chr7,103306382,103312643,PAS,True,37,161
ENSG00000105821.14,chr7,103322535,103322794,PAS,True,95,121
ENSG00000105821.14,chr7,103344558,103344879,TSS,True,51,161
ENSG00000105821.14,chr7,103322702,103322767,TSS,True,104,131
ENSG00000126524.9,chr7,66995289,66995609,TSS,True,33,204
ENSG00000106268.15,chr7,2242256,2244562,ES,True,143,175
ENSG00000106268.15,chr7,2242256,2244562,5AS,True,143,162
ENSG00000106268.15,chr7,2242220,2242256,TSS,False,132,316
ENSG00000106268.15,chr7,2242246,2244726,TSS,True,246,316
ENSG00000122687.17,chr7,2235564,2239529,5AS,True,21,201
ENSG00000122687.17,chr7,2239676,2242161,3AS,True,32,178
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,35,213
ENSG00000130305.16,chr7,73303529,73303599,IR,False,156,182
ENSG00000130305.16,chr7,73302513,73303529,PAS,True,37,194
ENSG00000130305.16,chr7,73302513,73303740,PAS,True,168,194
ENSG00000130305.16,chr7,73308697,73308867,TSS,True,29,198
ENSG00000091140.13,chr7,107891140,107891289,TSS,True,66,412
ENSG00000106603.18,chr7,43648652,43729428,ES,False,416,545
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,295,345
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,53,399
ENSG00000122783.16,chr7,135167807,135168968,5AS,False,12,100
ENSG00000122783.16,chr7,135169060,135170651,5AS,True,90,113
ENSG00000122783.16,chr7,135170651,135170780,TSS,False,29,119
ENSG00000122783.16,chr7,135170398,135170744,TSS,True,97,119
ENSG00000106052.13,chr7,27800090,27827737,ES,True,27,227
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,28,254
ENSG00000122545.19,chr7,35801040,35801270,TSS,True,91,581
ENSG00000164815.10,chr7,104126340,104126893,PAS,True,15,145
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,120,898
ENSG00000106392.10,chr7,7182531,7182820,TSS,True,15,100
ENSG00000136271.10,chr7,44573835,44575613,TSS,True,37,194
ENSG00000136271.10,chr7,44572889,44573745,TSS,True,168,194
ENSG00000165055.15,chr7,128476875,128479157,ES,False,78,125
ENSG00000165055.15,chr7,128501761,128504078,PAS,True,39,134
ENSG00000165055.15,chr7,128488322,128488602,PAS,False,110,129
ENSG00000126522.16,chr7,66075735,66075856,TSS,False,23,101
ENSG00000126522.16,chr7,66075799,66076093,TSS,True,82,101
ENSG00000183696.13,chr7,48094827,48106872,ES,False,93,165
ENSG00000183696.13,chr7,48088641,48089418,TSS,True,41,171
ENSG00000183696.13,chr7,48089510,48089636,TSS,True,143,171
ENSG00000105835.11,chr7,106248294,106251193,PAS,True,11,102
ENSG00000080189.14,chr20,46355178,46355801,3AS,False,20,106
ENSG00000080189.14,chr20,46358763,46364370,3AS,False,90,105
ENSG00000080189.14,chr20,46349537,46350524,PAS,True,13,118
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,57,208
ENSG00000088930.7,chr20,21386958,21387006,TSS,True,124,141
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,126,183
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,68,207
ENSG00000088832.16,chr20,1368976,1370072,PAS,True,33,156
ENSG00000088832.16,chr20,1368977,1372240,PAS,True,137,155
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,84,225
ENSG00000124228.14,chr20,49219319,49219541,TSS,True,53,181
ENSG00000101473.16,chr20,45848675,45857187,ES,False,27,134
ENSG00000101473.16,chr20,45841720,45841956,PAS,True,22,161
ENSG00000000419.12,chr20,50958362,50958550,TSS,True,31,189
ENSG00000000419.12,chr20,50955185,50955288,TSS,True,164,189
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,51,121
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,66,130
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,79,130
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,40,230
ENSG00000149636.15,chr20,36773661,36774298,TSS,True,12,108
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,760,7294
ENSG00000214078.12,chr20,35632025,35632310,ES,False,26,157
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,79,132
ENSG00000214078.12,chr20,35632923,35664878,5AS,False,16,147
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,125,180
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,101,180
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,362,439
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,88,465
ENSG00000101266.18,chr20,543671,543818,TSS,True,119,300
ENSG00000101363.12,chr20,37289686,37298762,ES,True,127,157
ENSG00000101363.12,chr20,37289686,37301207,ES,False,134,290
ENSG00000101363.12,chr20,37289638,37289686,TSS,True,47,344
ENSG00000101363.12,chr20,37316307,37317260,PAS,True,52,334
ENSG00000101363.12,chr20,37301207,37301301,PAS,True,284,334
ENSG00000125991.19,chr20,35542014,35542185,TSS,True,272,1030
ENSG00000125991.19,chr20,35542420,35542600,TSS,True,872,1030
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,301,763
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,481,782
ENSG00000125870.10,chr20,16729985,16730164,TSS,True,328,782
ENSG00000101193.7,chr20,62938108,62938253,TSS,True,23,139
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,108,205
ENSG00000131051.22,chr20,35739017,35740823,ES,False,355,423
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,241,452
ENSG00000131051.22,chr20,35738967,35739017,PAS,True,234,437
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,124,317
ENSG00000101361.16,chr20,2654698,2655512,TSS,True,249,315
ENSG00000101464.10,chr20,34676955,34677202,TSS,True,27,149
ENSG00000101464.10,chr20,34581547,34581609,TSS,True,121,146
ENSG00000088970.15,chr20,21125952,21126204,TSS,True,29,100
ENSG00000088970.15,chr20,21246478,21246623,PAS,True,28,100
ENSG00000101365.20,chr20,2658522,2658758,5AS,False,87,133
ENSG00000101365.20,chr20,2658522,2658758,IR,False,87,558
ENSG00000101365.20,chr20,2658522,2659524,ES,False,53,185
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,53,500
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,188,636
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,472,659
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,82,659
ENSG00000101367.8,chr20,32819893,32820028,TSS,False,76,628
ENSG00000244274.7,chr20,45406016,45406210,TSS,False,65,108
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,72,108
ENSG00000125821.12,chr20,18587917,18588115,TSS,True,42,138
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,368,517
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,150,519
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,372,519
ENSG00000087460.24,chr20,58895684,58903527,ES,False,133,168
ENSG00000087460.24,chr20,58895684,58903530,ES,False,76,322
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,76,244
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,248,284
ENSG00000087460.24,chr20,58839682,58840886,TSS,True,328,622
ENSG00000087460.24,chr20,58841572,58841875,TSS,True,542,622
ENSG00000166913.12,chr20,44885886,44901530,ES,False,394,461
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,196,657
ENSG00000166913.12,chr20,44901225,44901833,TSS,True,568,657
ENSG00000101150.17,chr20,63873816,63882718,ES,False,71,157
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,83,248
ENSG00000089195.14,chr20,5936929,5938726,PAS,True,15,118
ENSG00000089195.14,chr20,5944161,5944253,PAS,True,96,108
ENSG00000089195.14,chr20,5950277,5950561,TSS,True,15,122
ENSG00000125901.5,chr20,3046020,3046280,TSS,False,69,100
ENSG00000101166.15,chr20,59042698,59042836,TSS,True,36,122
ENSG00000242372.7,chr20,35280118,35284175,ES,False,149,776
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,394,843
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,542,843
ENSG00000198171.12,chr20,3204536,3204692,TSS,False,28,171
ENSG00000101138.11,chr20,56392713,56395520,5AS,False,120,138
ENSG00000101138.11,chr20,56392363,56392538,TSS,True,161,205
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,83,205
ENSG00000100979.14,chr20,45912078,45912208,TSS,True,38,355
ENSG00000125877.12,chr20,3209617,3213984,ES,False,81,476
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,390,1017
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,749,1139
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,512,1139
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,1023,1138
ENSG00000101158.13,chr20,58993675,58994109,5AS,False,15,140
ENSG00000101158.13,chr20,58981207,58981369,TSS,True,27,157
ENSG00000132792.18,chr20,37694012,37694152,TSS,True,36,245
ENSG00000125871.13,chr20,17969141,17969800,IR,True,123,137
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,77,201
ENSG00000087586.17,chr20,56388202,56392153,5AS,False,65,154
ENSG00000087586.17,chr20,56388202,56392167,ES,False,109,153
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,109,290
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,297,386
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,294,386
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,233,386
ENSG00000101443.17,chr20,45469691,45469860,TSS,True,55,248
ENSG00000101443.17,chr20,45469873,45470532,TSS,True,210,248
ENSG00000177410.12,chr20,49279208,49289044,ES,True,88,367
ENSG00000177410.12,chr20,49280570,49289044,ES,True,120,279
ENSG00000177410.12,chr20,49278601,49278716,TSS,True,75,413
ENSG00000101052.12,chr20,43591029,43594692,5AS,False,33,139
ENSG00000101052.12,chr20,43590924,43591029,TSS,False,120,153
ENSG00000101052.12,chr20,43590915,43591054,TSS,True,47,153
ENSG00000101444.12,chr20,34280650,34281026,IR,True,116,625
ENSG00000101444.12,chr20,34280263,34281165,PAS,True,120,629
ENSG00000101444.12,chr20,34280264,34280650,PAS,True,524,641
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,243,641
ENSG00000101444.12,chr20,34290730,34290910,TSS,True,462,640
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,18,142
ENSG00000089006.16,chr20,17957037,17968699,ES,False,58,519
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,65,626
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,60,156
ENSG00000025293.16,chr20,35774487,35775055,PAS,False,110,150
ENSG00000101457.12,chr20,45791934,45792109,TSS,True,38,212
ENSG00000101457.12,chr20,45795383,45795443,TSS,True,177,212
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,315,386
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,71,386
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,1215,3548
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,1229,3562
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,2344,3562
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,71,127
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,104,127
ENSG00000214160.9,chr3,184245812,184248781,5AS,False,74,270
ENSG00000214160.9,chr3,184248781,184248971,TSS,True,222,297
ENSG00000214160.9,chr3,184248744,184248965,TSS,True,97,297
ENSG00000090520.11,chr3,186570680,186570965,TSS,False,32,305
