gene,chr,start,end,splice_type,novel,K562_ENCFF661OEY_in_cov,K562_ENCFF661OEY_total_cov
ENSG00000132824.13,chr20,44521912,44522094,TSS,True,37,205
ENSG00000101255.10,chr20,380590,381169,TSS,False,170,518
ENSG00000101255.10,chr20,388011,388301,TSS,True,394,518
ENSG00000025772.7,chr20,44960206,44960448,TSS,False,134,257
ENSG00000101266.18,chr20,508660,543671,ES,False,79,100
ENSG00000101266.18,chr20,543671,543818,TSS,True,188,290
ENSG00000101266.18,chr20,499832,499880,TSS,True,204,287
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,22,107
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,110,207
ENSG00000100991.11,chr20,35016007,35016142,TSS,True,183,204
ENSG00000100991.11,chr20,35021189,35024159,TSS,True,175,204
ENSG00000088766.11,chr20,6006552,6009774,5AS,True,153,174
ENSG00000088766.11,chr20,6006049,6006552,TSS,True,55,212
ENSG00000088305.18,chr20,32802470,32807761,ES,False,291,364
ENSG00000088305.18,chr20,32762380,32762699,TSS,True,303,391
ENSG00000088305.18,chr20,32786574,32787451,TSS,True,348,390
ENSG00000088305.18,chr20,32800886,32801426,TSS,True,337,385
ENSG00000101181.17,chr20,62183001,62183057,TSS,True,218,293
ENSG00000101181.17,chr20,62191029,62193624,TSS,True,255,291
ENSG00000101181.17,chr20,62198674,62198852,TSS,False,241,289
ENSG00000101181.17,chr20,62199136,62199257,TSS,True,224,289
ENSG00000101181.17,chr20,62201371,62202843,TSS,True,89,110
ENSG00000101181.17,chr20,62200682,62203568,PAS,True,84,243
ENSG00000101181.17,chr20,62203083,62203568,PAS,False,185,283
ENSG00000124193.14,chr20,43457860,43458140,TSS,False,70,186
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,92,578
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,730,1223
ENSG00000101407.12,chr20,38013857,38033403,ES,True,146,164
ENSG00000101407.12,chr20,38011514,38013859,TSS,True,187,233
ENSG00000101407.12,chr20,38033403,38033461,TSS,True,63,233
ENSG00000101057.15,chr20,43667032,43667303,TSS,True,198,489
ENSG00000101057.15,chr20,43702586,43702903,TSS,True,433,482
ENSG00000125991.19,chr20,35542014,35542185,TSS,True,71,387
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,53,111
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,88,141
ENSG00000125870.10,chr20,16729985,16730164,TSS,True,83,141
ENSG00000125870.10,chr20,16732248,16732336,TSS,True,118,136
ENSG00000125870.10,chr20,16740845,16741773,PAS,True,69,135
ENSG00000125870.10,chr20,16737260,16738036,PAS,True,70,133
ENSG00000101193.7,chr20,62938108,62938253,TSS,True,77,151
ENSG00000101193.7,chr20,62940495,62941620,TSS,True,126,150
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,266,575
ENSG00000131051.22,chr20,35739017,35740823,ES,False,529,604
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,69,659
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,68,665
ENSG00000101442.9,chr20,38748271,38748853,TSS,False,18,131
ENSG00000101361.16,chr20,2656034,2656400,5AS,False,172,197
ENSG00000101361.16,chr20,2656034,2656400,IR,False,172,202
ENSG00000101361.16,chr20,2656549,2656773,IR,False,219,244
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,199,295
ENSG00000101361.16,chr20,2652629,2652931,TSS,True,259,295
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,29,263
ENSG00000197586.12,chr20,25195867,25209848,ES,False,34,122
ENSG00000197586.12,chr20,25218614,25222837,ES,False,44,121
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,94,136
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,36,158
ENSG00000197457.9,chr20,63653326,63653538,TSS,False,110,172
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,438,894
ENSG00000101161.7,chr20,63981124,63983215,TSS,True,659,893
ENSG00000101161.7,chr20,64027601,64027736,TSS,True,784,873
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,69,115
ENSG00000064601.18,chr20,45891371,45891762,TSS,True,100,115
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,65,173
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,148,171
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,24,128
ENSG00000125826.20,chr20,408028,408779,TSS,True,59,113
ENSG00000125826.20,chr20,430349,432139,PAS,True,84,110
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,42,346
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,341,384
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,71,384
ENSG00000101367.8,chr20,32819893,32820028,TSS,False,170,891
ENSG00000101367.8,chr20,32819789,32819917,TSS,True,801,891
ENSG00000124092.12,chr20,57498698,57503435,3AS,True,99,348
ENSG00000124092.12,chr20,57497167,57498701,PAS,True,142,394
ENSG00000124092.12,chr20,57497166,57498698,PAS,True,295,394
ENSG00000124092.12,chr20,57525027,57525150,TSS,True,164,403
ENSG00000124092.12,chr20,57514591,57514691,TSS,True,331,370
ENSG00000124092.12,chr20,57523662,57524835,TSS,True,357,403
ENSG00000101220.17,chr20,3767662,3767787,TSS,True,63,177
ENSG00000022277.12,chr20,56468604,56468766,TSS,True,43,330
ENSG00000124160.11,chr20,46065028,46065186,TSS,True,97,123
ENSG00000124160.11,chr20,46089816,46089962,TSS,False,77,124
ENSG00000271303.1,chr20,652975,653199,TSS,False,148,385
ENSG00000060491.16,chr20,62804789,62805030,TSS,True,45,141
ENSG00000087460.24,chr20,58895684,58903527,ES,False,583,651
ENSG00000087460.24,chr20,58895684,58903530,ES,False,374,803
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,374,1025
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,435,507
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,306,1694
ENSG00000166913.12,chr20,44885886,44901530,ES,False,562,642
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,311,954
ENSG00000101150.17,chr20,63873816,63882718,ES,False,83,290
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,97,372
ENSG00000171222.10,chr20,35954339,35954447,IR,False,49,118
ENSG00000171222.10,chr20,35953623,35954339,PAS,False,69,118
ENSG00000171222.10,chr20,35954447,35954523,TSS,True,69,118
ENSG00000171552.12,chr20,31722617,31723528,TSS,True,131,162
ENSG00000171552.12,chr20,31721654,31722553,TSS,True,141,162
ENSG00000198276.15,chr20,63941043,63941135,5AS,True,14,124
ENSG00000198276.15,chr20,63941208,63944396,5AS,True,17,108
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,174,265
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,186,265
ENSG00000132670.20,chr20,2923285,2964271,ES,True,30,285
ENSG00000132670.20,chr20,2873455,2873760,TSS,True,58,360
ENSG00000101040.19,chr20,47210897,47220257,ES,False,223,469
ENSG00000101040.19,chr20,47236516,47238895,5AS,False,311,441
ENSG00000101040.19,chr20,47246007,47248896,TSS,True,387,551
ENSG00000101040.19,chr20,47238895,47240061,TSS,True,414,551
ENSG00000244005.12,chr20,35699191,35699373,TSS,True,77,151
ENSG00000244005.12,chr20,35698480,35699707,TSS,True,111,151
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,137,227
ENSG00000131043.11,chr20,36236467,36236782,TSS,True,194,227
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,166,227
ENSG00000131043.11,chr20,36244730,36244926,TSS,True,194,222
ENSG00000101191.16,chr20,62937795,62937943,TSS,False,137,153
ENSG00000101191.16,chr20,62926431,62926528,TSS,True,130,153
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,936,2158
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,1351,2158
ENSG00000101412.12,chr20,33676979,33677104,IR,True,88,115
ENSG00000101412.12,chr20,33675679,33677330,PAS,True,85,112
ENSG00000101412.12,chr20,33675677,33676979,PAS,False,29,116
ENSG00000101412.12,chr20,33686003,33686402,TSS,False,42,128
ENSG00000101412.12,chr20,33680325,33681106,TSS,True,113,128
ENSG00000240849.10,chr20,50153516,50153752,TSS,True,79,109
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,94,348
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,301,348
ENSG00000198171.12,chr20,3204536,3204692,TSS,False,19,111
ENSG00000101138.11,chr20,56392363,56392538,TSS,True,97,114
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,44,114
ENSG00000101199.12,chr20,63272778,63272920,TSS,True,178,281
ENSG00000101199.12,chr20,63282879,63284922,TSS,True,244,279
ENSG00000125877.12,chr20,3209463,3209617,TSS,True,71,154
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,56,168
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,452,564
ENSG00000101158.13,chr20,58981207,58981369,TSS,True,229,639
ENSG00000101158.13,chr20,58989857,58989988,TSS,True,549,639
ENSG00000101152.10,chr20,63931022,63931464,ES,True,138,212
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,288,458
ENSG00000100997.18,chr20,25390512,25390909,TSS,True,17,123
ENSG00000244462.7,chr20,35664759,35664906,TSS,True,120,189
ENSG00000132792.18,chr20,37694012,37694152,TSS,True,22,188
ENSG00000101132.9,chr20,54208077,54208124,TSS,True,55,164
ENSG00000101346.13,chr20,32207843,32208065,TSS,True,181,243
ENSG00000125871.13,chr20,17969141,17969800,IR,True,97,120
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,39,136
ENSG00000125871.13,chr20,17969017,17970370,TSS,True,113,136
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,148,406
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,75,100
ENSG00000124155.17,chr20,45416138,45419395,TSS,True,85,100
ENSG00000125970.11,chr20,34073635,34075873,ES,False,79,419
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,99,482
ENSG00000087586.17,chr20,56388202,56390555,ES,False,108,233
ENSG00000087586.17,chr20,56388202,56391942,ES,False,78,167
ENSG00000087586.17,chr20,56388202,56392153,ES,False,63,121
ENSG00000087586.17,chr20,56388202,56392153,5AS,False,63,231
ENSG00000087586.17,chr20,56388202,56392167,ES,False,84,180
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,84,373
ENSG00000087586.17,chr20,56390665,56392153,5AS,False,51,134
ENSG00000087586.17,chr20,56390665,56392167,5AS,False,91,226
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,357,524
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,403,524
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,344,524
ENSG00000101474.11,chr20,24992593,24992782,TSS,True,24,104
ENSG00000101474.11,chr20,24983902,24984024,TSS,True,91,104
ENSG00000088888.17,chr20,3846822,3846903,TSS,True,132,158
ENSG00000088888.17,chr20,3864262,3864788,TSS,True,142,158
ENSG00000177410.12,chr20,49278601,49278716,TSS,True,28,102
ENSG00000177410.12,chr20,49289044,49289260,PAS,False,15,102
ENSG00000125968.8,chr20,31605285,31605813,TSS,False,92,169
ENSG00000203883.6,chr20,64049158,64049639,TSS,False,66,105
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,200,506
ENSG00000101444.12,chr20,34292357,34292860,TSS,True,422,503
ENSG00000124214.19,chr20,49154071,49174194,ES,False,176,202
ENSG00000124214.19,chr20,49174269,49188115,ES,True,165,187
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,516,599
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,421,616
ENSG00000124214.19,chr20,49153932,49154076,TSS,False,534,616
ENSG00000124214.19,chr20,49124374,49124569,TSS,True,535,599
ENSG00000124214.19,chr20,49119981,49120096,TSS,True,528,599
ENSG00000101126.16,chr20,50930825,50931209,TSS,True,133,166
ENSG00000101126.16,chr20,50928650,50929833,TSS,True,126,166
ENSG00000198900.5,chr20,41028787,41029100,TSS,False,118,240
ENSG00000198900.5,chr20,41118186,41118296,TSS,True,157,188
ENSG00000198900.5,chr20,41081164,41081249,PAS,True,92,127
ENSG00000198900.5,chr20,41123194,41124491,PAS,False,52,202
ENSG00000089006.16,chr20,17941596,17942407,PAS,True,124,280
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,212,283
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,248,283
ENSG00000089006.16,chr20,17955364,17955479,TSS,True,148,167
ENSG00000089006.16,chr20,17953995,17954991,TSS,False,128,167
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,116,272
ENSG00000101246.19,chr20,63700530,63700601,IR,False,145,200
ENSG00000101246.19,chr20,63707092,63707866,5AS,True,91,106
ENSG00000101246.19,chr20,63707092,63707866,3AS,False,91,153
ENSG00000101246.19,chr20,63698642,63700530,PAS,True,57,202
ENSG00000101246.19,chr20,63698643,63700702,PAS,True,149,202
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,65,223
ENSG00000025293.16,chr20,35771951,35772079,TSS,True,68,146
ENSG00000025293.16,chr20,35947484,35950382,PAS,False,88,126
ENSG00000101294.17,chr20,31561736,31569119,ES,False,85,464
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,150,518
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,75,158
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,81,156
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,279,616
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,283,620
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,369,648
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,39,310
ENSG00000175110.11,chr3,139344001,139344198,TSS,True,44,354
ENSG00000082781.11,chr3,124796817,124817620,ES,False,13,116
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,24,124
ENSG00000168036.17,chr3,41239354,41239659,IR,False,72,136
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,189,278
ENSG00000168036.17,chr3,41239354,41239818,IR,False,189,253
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,162,370
ENSG00000168036.17,chr3,41224997,41225207,TSS,True,292,370
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,285,358
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,295,358
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,178,370
ENSG00000160796.16,chr3,47004590,47004971,IR,True,89,102
ENSG00000160796.16,chr3,47007350,47007524,IR,False,122,138
ENSG00000160796.16,chr3,46999750,47000404,TSS,True,157,175
ENSG00000160796.16,chr3,47004075,47004393,TSS,False,156,175
ENSG00000214706.10,chr3,50292216,50292628,TSS,True,98,517
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,39,288
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,51,300
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,261,300
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,419,665
ENSG00000214160.9,chr3,184245812,184248781,5AS,False,34,192
ENSG00000214160.9,chr3,184248781,184248971,TSS,True,231,265
ENSG00000214160.9,chr3,184248744,184248965,TSS,True,104,265
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,248,628
ENSG00000163781.13,chr3,133652614,133653344,3AS,False,22,113
ENSG00000163781.13,chr3,133599858,133601393,PAS,True,20,146
ENSG00000163781.13,chr3,133661768,133661993,TSS,True,37,153
ENSG00000163714.17,chr3,143021382,143021472,5AS,False,616,926
ENSG00000163714.17,chr3,143053794,143056311,ES,False,92,752
ENSG00000163714.17,chr3,143001324,143001673,TSS,True,831,1195
ENSG00000163714.17,chr3,143012221,143012353,TSS,False,594,1195
ENSG00000163714.17,chr3,143022888,143023064,TSS,True,1009,1124
ENSG00000163714.17,chr3,143038893,143038960,PAS,True,931,1171
ENSG00000163714.17,chr3,143056311,143060546,PAS,True,420,1178
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,186,744
ENSG00000051382.8,chr3,138759359,138796462,ES,False,120,148
ENSG00000051382.8,chr3,138759359,138834694,ES,False,16,159
ENSG00000051382.8,chr3,138834694,138834968,TSS,True,70,229
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,281,450
ENSG00000162244.11,chr3,51995424,51995470,TSS,True,365,449
ENSG00000163719.19,chr3,9689082,9701789,ES,False,53,177
ENSG00000163719.19,chr3,9690143,9701789,ES,False,40,120
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,58,339
ENSG00000076242.14,chr3,37050485,37051504,PAS,True,35,339
ENSG00000173473.10,chr3,47585268,47588306,PAS,True,176,519
ENSG00000173473.10,chr3,47636021,47636136,PAS,True,285,395
ENSG00000173473.10,chr3,47781602,47781940,TSS,True,436,758
ENSG00000173473.10,chr3,47590660,47590743,TSS,True,492,583
ENSG00000184432.9,chr3,139383435,139389547,ES,False,407,488
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,79,567
ENSG00000144566.10,chr3,19947101,19947521,TSS,True,24,224
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,66,153
ENSG00000163918.10,chr3,186804724,186806424,5AS,False,65,227
ENSG00000163918.10,chr3,186806424,186806482,TSS,True,179,246
ENSG00000163918.10,chr3,186806289,186806495,TSS,True,83,246
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,121,747
ENSG00000163512.13,chr3,28322344,28324454,PAS,True,72,141
ENSG00000163512.13,chr3,28331689,28331950,PAS,True,87,111
ENSG00000163512.13,chr3,28331689,28331954,PAS,True,94,111
ENSG00000163512.13,chr3,28348600,28349142,TSS,True,41,147
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,152,256
ENSG00000241553.12,chr3,9797656,9797777,TSS,True,228,256
ENSG00000163428.3,chr3,120348743,120349388,TSS,False,21,105
ENSG00000163539.16,chr3,33632371,33644756,3AS,False,91,116
ENSG00000163539.16,chr3,33496244,33498717,PAS,True,31,186
ENSG00000163539.16,chr3,33717807,33718258,TSS,True,64,191
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,94,156
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,86,157
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,165,674
ENSG00000163832.15,chr3,47496197,47501649,ES,True,15,139
ENSG00000163832.15,chr3,47495639,47496197,PAS,True,48,195
ENSG00000163832.15,chr3,47501214,47501851,PAS,True,155,189
ENSG00000163832.15,chr3,47513536,47513725,TSS,True,57,201
ENSG00000163832.15,chr3,47512991,47513382,TSS,True,174,194
ENSG00000154743.17,chr3,12503784,12516610,ES,False,11,106
ENSG00000154743.17,chr3,12484272,12484517,TSS,False,61,130
ENSG00000154743.17,chr3,12484459,12484880,TSS,True,116,130
ENSG00000154743.17,chr3,12489779,12489989,TSS,True,106,129
ENSG00000154743.17,chr3,12532661,12533686,PAS,True,26,119
ENSG00000154743.17,chr3,12539160,12539665,PAS,False,101,120
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,195,518
ENSG00000181789.14,chr3,129252278,129252361,TSS,True,457,517
ENSG00000011198.9,chr3,43690784,43691039,TSS,True,37,118
ENSG00000181788.3,chr3,150762432,150763170,TSS,True,64,236
ENSG00000163930.9,chr3,52409841,52410037,TSS,True,169,221
ENSG00000163528.12,chr3,14116524,14124654,ES,False,128,150
ENSG00000163528.12,chr3,14124654,14124846,TSS,True,24,175
ENSG00000171135.14,chr3,9890589,9890811,TSS,True,15,119
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,52,125
ENSG00000017260.19,chr3,130893968,130894775,TSS,True,101,125
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,40,123
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,88,125
ENSG00000163812.13,chr3,44975932,44976194,TSS,True,60,127
ENSG00000163812.13,chr3,44959130,44959450,TSS,False,114,127
ENSG00000114650.19,chr3,47417823,47418133,3AS,False,320,363
ENSG00000114650.19,chr3,47419327,47420467,TSS,True,454,559
ENSG00000114650.19,chr3,47420553,47420736,TSS,True,481,559
ENSG00000114650.19,chr3,47417303,47417794,TSS,True,456,559
ENSG00000184500.15,chr3,93927407,93973673,ES,False,120,198
ENSG00000184500.15,chr3,93973673,93974093,TSS,True,33,237
ENSG00000164062.12,chr3,49674413,49674488,IR,False,230,282
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,161,407
ENSG00000164062.12,chr3,49674350,49674621,TSS,True,351,407
ENSG00000131375.9,chr3,15230535,15232518,ES,False,148,170
ENSG00000131375.9,chr3,15240853,15242177,ES,False,32,167
ENSG00000131375.9,chr3,15206058,15206597,TSS,True,19,185
ENSG00000154767.14,chr3,14145144,14146159,PAS,True,40,164
ENSG00000154767.14,chr3,14178465,14178685,TSS,True,132,175
ENSG00000154767.14,chr3,14158010,14158713,TSS,True,77,168
ENSG00000163605.14,chr3,72996772,72997071,TSS,True,42,283
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,218,407
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,326,407
ENSG00000114126.17,chr3,141974191,141978519,3AS,False,92,124
ENSG00000114126.17,chr3,141949807,141952696,PAS,True,17,136
ENSG00000114126.17,chr3,142149182,142149553,TSS,True,133,151
ENSG00000114126.17,chr3,142028578,142028646,TSS,True,55,151
ENSG00000154814.13,chr3,16269275,16270944,3AS,False,209,244
ENSG00000154814.13,chr3,16265165,16265505,TSS,True,43,279
ENSG00000154814.13,chr3,16303407,16307629,PAS,True,67,272
ENSG00000132155.11,chr3,12604289,12608765,ES,False,25,153
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,44,185
ENSG00000176597.11,chr3,183253171,183253472,TSS,True,108,135
ENSG00000176597.11,chr3,183254098,183254233,TSS,False,114,135
ENSG00000156983.15,chr3,9731734,9732138,TSS,True,117,136
ENSG00000156983.15,chr3,9744223,9744508,TSS,True,72,127
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,595,912
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,1009,1403
ENSG00000114867.20,chr3,184323173,184323593,TSS,True,1226,1400
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,163,1357
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,1081,1227
