gene,chr,start,end,splice_type,novel,heart_left_ventricle_ENCFF437SYY_in_cov,heart_left_ventricle_ENCFF437SYY_total_cov
ENSG00000122687.17,chr7,2239676,2242161,3AS,True,31,111
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,21,133
ENSG00000172331.11,chr7,134661446,134665129,PAS,False,92,111
ENSG00000172331.11,chr7,134678852,134679816,PAS,True,19,118
ENSG00000064393.15,chr7,139715931,139716960,TSS,False,199,227
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,323,395
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,72,469
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,413,469
ENSG00000122783.16,chr7,135167807,135168785,5AS,False,19,136
ENSG00000122783.16,chr7,135167807,135168968,5AS,False,16,152
ENSG00000122783.16,chr7,135169060,135170651,5AS,True,64,148
ENSG00000122783.16,chr7,135170651,135170780,TSS,False,100,164
ENSG00000122783.16,chr7,135170398,135170744,TSS,True,79,164
ENSG00000170807.11,chr7,123655860,123656236,TSS,True,29,142
ENSG00000170807.11,chr7,123663718,123664303,PAS,False,102,142
ENSG00000170807.11,chr7,123661859,123663013,PAS,True,44,128
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,132,206
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,83,206
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,590,850
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,548,1471
ENSG00000106052.13,chr7,27799964,27801119,PAS,True,1253,1468
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,30,235
ENSG00000006530.16,chr7,141551350,141551434,TSS,True,49,100
ENSG00000006530.16,chr7,141554601,141555567,TSS,True,57,100
ENSG00000005483.20,chr7,105014535,105040838,ES,False,73,125
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,40,132
ENSG00000005483.20,chr7,105074642,105074816,PAS,False,115,130
ENSG00000189077.10,chr7,75988148,75988251,IR,False,447,543
ENSG00000122643.19,chr7,33026915,33062567,ES,False,115,131
ENSG00000122643.19,chr7,33062567,33063139,TSS,True,55,186
ENSG00000122643.19,chr7,33040871,33040910,TSS,True,136,186
ENSG00000133561.15,chr7,150628288,150630057,3AS,False,39,100
ENSG00000133561.15,chr7,150625374,150628512,PAS,True,39,100
ENSG00000133561.15,chr7,150625377,150628288,PAS,False,61,100
ENSG00000133561.15,chr7,150632168,150632353,TSS,True,21,121
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,254,356
ENSG00000198839.9,chr7,112287074,112296228,ES,False,18,117
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,82,423
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,380,423
ENSG00000080189.14,chr20,46357702,46358386,3AS,False,15,145
ENSG00000080189.14,chr20,46358763,46364370,3AS,False,103,126
ENSG00000080189.14,chr20,46349537,46350524,PAS,True,20,147
ENSG00000080189.14,chr20,46358386,46359228,TSS,True,130,147
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,20,147
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,631,1330
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,166,1496
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,707,1343
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,643,1343
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,120,217
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,117,224
ENSG00000149596.6,chr20,44109633,44113503,PAS,False,72,148
ENSG00000149596.6,chr20,44114781,44114878,TSS,True,130,151
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,152,218
ENSG00000149596.6,chr20,44115664,44116159,TSS,True,92,151
ENSG00000173418.11,chr20,20017279,20017449,TSS,False,20,156
ENSG00000118705.16,chr20,37236709,37241302,ES,False,287,1216
ENSG00000215251.3,chr20,3159765,3159874,TSS,False,42,118
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,84,205
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,159,201
ENSG00000124228.14,chr20,49239235,49239342,PAS,True,170,201
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,123,150
ENSG00000132819.16,chr20,57392653,57392777,TSS,True,127,150
ENSG00000101391.20,chr20,33359123,33366858,ES,True,21,194
ENSG00000124201.14,chr20,49275879,49278020,3AS,False,28,196
ENSG00000124201.14,chr20,49255042,49257664,PAS,True,160,217
ENSG00000124201.14,chr20,49255535,49255947,PAS,False,64,217
ENSG00000124201.14,chr20,49278020,49278447,TSS,False,28,224
ENSG00000101400.5,chr20,33412295,33412416,TSS,True,126,236
ENSG00000101400.5,chr20,33438840,33439015,TSS,True,210,236
ENSG00000101400.5,chr20,33417718,33417922,TSS,True,198,236
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,24,178
ENSG00000100983.10,chr20,34951723,34951898,TSS,True,160,178
ENSG00000101463.5,chr20,24469190,24469753,TSS,False,180,249
ENSG00000101463.5,chr20,24469787,24469925,TSS,True,124,249
ENSG00000101463.5,chr20,24543017,24543577,TSS,True,217,249
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,43,162
ENSG00000101337.15,chr20,32165294,32167258,PAS,True,16,150
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,1475,1710
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,1397,1710
ENSG00000198959.11,chr20,38131092,38131129,TSS,True,1280,1702
ENSG00000124226.10,chr20,49936373,49936552,TSS,True,18,132
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,23,216
ENSG00000064205.10,chr20,44715161,44715365,3AS,True,93,134
ENSG00000064205.10,chr20,44714834,44715161,TSS,True,23,159
ENSG00000101413.11,chr20,38033476,38034098,TSS,True,34,110
ENSG00000101413.11,chr20,38083580,38083932,TSS,False,98,110
ENSG00000214078.12,chr20,35632025,35632310,ES,False,16,108
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,29,101
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,41,113
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,82,113
ENSG00000089063.14,chr20,5109445,5112729,5AS,False,81,100
ENSG00000089063.14,chr20,5109445,5112742,5AS,False,34,136
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,296,437
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,180,504
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,421,504
ENSG00000101266.18,chr20,480421,484076,PAS,True,21,149
ENSG00000101266.18,chr20,472495,473950,PAS,True,164,183
ENSG00000101266.18,chr20,543671,543818,TSS,True,63,183
ENSG00000101266.18,chr20,499832,499880,TSS,True,161,182
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,84,323
ENSG00000100991.11,chr20,35002334,35003283,PAS,False,40,389
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,86,391
ENSG00000101181.17,chr20,62183001,62183057,TSS,True,106,185
ENSG00000101181.17,chr20,62191029,62193624,TSS,True,148,185
ENSG00000101181.17,chr20,62193239,62195949,TSS,True,163,185
ENSG00000101181.17,chr20,62199136,62199257,TSS,True,149,185
ENSG00000101181.17,chr20,62200682,62203568,PAS,True,27,181
ENSG00000101181.17,chr20,62203083,62203568,PAS,False,163,185
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,45,223
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,313,1412
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,75,739
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,122,789
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,75,155
ENSG00000131051.22,chr20,35739017,35740823,ES,False,125,146
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,27,174
ENSG00000197586.12,chr20,25195867,25207075,ES,False,455,665
ENSG00000197586.12,chr20,25195867,25207078,ES,False,39,153
ENSG00000197586.12,chr20,25195867,25209848,ES,False,145,964
ENSG00000197586.12,chr20,25206590,25207078,3AS,False,116,330
ENSG00000197586.12,chr20,25218614,25222837,ES,False,150,1033
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,842,1087
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,162,1133
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,76,587
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,51,284
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,258,499
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,248,483
ENSG00000125826.20,chr20,408028,408779,TSS,True,66,335
ENSG00000088970.15,chr20,21205530,21214534,5AS,False,15,101
ENSG00000088970.15,chr20,21246478,21246623,PAS,True,16,106
ENSG00000101365.20,chr20,2658522,2658758,IR,False,17,134
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,568,681
ENSG00000101365.20,chr20,2658837,2659524,3AS,True,81,123
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,635,706
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,117,709
ENSG00000197296.5,chr20,44310975,44311230,TSS,False,89,123
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,628,915
ENSG00000244274.7,chr20,45406729,45408606,TSS,True,552,915
ENSG00000244274.7,chr20,45406891,45407779,TSS,False,724,915
ENSG00000087460.24,chr20,58895684,58903527,ES,False,158,192
ENSG00000087460.24,chr20,58895684,58903530,ES,False,76,285
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,76,268
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,235,272
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,311,734
ENSG00000087460.24,chr20,58910372,58910401,TSS,True,623,734
ENSG00000166913.12,chr20,44885886,44901530,ES,False,195,220
ENSG00000101150.17,chr20,63873816,63882718,ES,False,173,431
ENSG00000215440.11,chr20,58692123,58693050,TSS,False,23,212
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,28,209
ENSG00000171552.12,chr20,31722617,31723528,TSS,True,50,142
ENSG00000198276.15,chr20,63942489,63944396,3AS,True,154,198
ENSG00000198276.15,chr20,63946640,63956259,3AS,True,65,209
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,255,291
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,80,291
ENSG00000244005.12,chr20,35699191,35699373,TSS,True,51,209
ENSG00000244005.12,chr20,35698480,35699707,TSS,True,181,209
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,81,259
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,212,259
ENSG00000101191.16,chr20,62904818,62906100,PAS,True,21,206
ENSG00000101191.16,chr20,62937795,62937943,TSS,False,172,209
ENSG00000101191.16,chr20,62926431,62926528,TSS,True,44,209
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,226,270
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,50,270
ENSG00000240849.10,chr20,50153516,50153752,TSS,True,41,108
ENSG00000240849.10,chr20,50131019,50131150,TSS,False,89,108
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,72,295
ENSG00000101384.12,chr20,10644862,10644983,TSS,True,105,122
ENSG00000101384.12,chr20,10645142,10645256,TSS,True,68,122
ENSG00000101384.12,chr20,10645355,10645459,TSS,True,90,122
ENSG00000132622.10,chr20,3732561,3732794,TSS,True,51,108
ENSG00000132622.10,chr20,3744899,3745088,TSS,True,74,108
ENSG00000101152.10,chr20,63895093,63895323,TSS,False,248,282
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,153,282
ENSG00000101346.13,chr20,32207843,32208065,TSS,True,42,101
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,25,105
ENSG00000125871.13,chr20,17969017,17970370,TSS,True,87,105
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,12,111
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,47,327
ENSG00000125970.11,chr20,34073635,34075873,ES,False,67,202
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,22,206
ENSG00000101474.11,chr20,24964022,24969525,ES,True,72,341
ENSG00000101474.11,chr20,24992593,24992782,TSS,True,35,346
ENSG00000088888.17,chr20,3846822,3846903,TSS,True,65,134
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,233,314
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,101,314
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,39,301
ENSG00000124214.19,chr20,49124587,49135832,3AS,False,97,119
ENSG00000124214.19,chr20,49113337,49114893,PAS,True,26,201
ENSG00000124214.19,chr20,49124386,49124587,PAS,False,107,120
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,155,187
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,114,209
ENSG00000124214.19,chr20,49119981,49120096,TSS,True,150,187
ENSG00000101290.13,chr20,5126835,5127149,TSS,True,39,378
ENSG00000131069.19,chr20,34914437,34919434,ES,False,120,499
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,58,216
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,191,216
ENSG00000089006.16,chr20,17953995,17954991,TSS,False,186,215
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,67,240
ENSG00000101246.19,chr20,63700530,63700601,IR,False,248,278
ENSG00000101246.19,chr20,63707092,63707866,3AS,False,157,240
ENSG00000101246.19,chr20,63698642,63700530,PAS,True,31,279
ENSG00000101246.19,chr20,63698643,63700702,PAS,True,249,279
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,29,282
ENSG00000101079.20,chr20,36653701,36656359,ES,False,126,154
ENSG00000101079.20,chr20,36688784,36721678,ES,False,19,137
ENSG00000101079.20,chr20,36746044,36746155,TSS,True,48,176
ENSG00000025293.16,chr20,35772079,35801490,ES,False,86,102
ENSG00000025293.16,chr20,35771951,35772079,TSS,True,24,131
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,35,118
ENSG00000025293.16,chr20,35899369,35899648,PAS,False,89,118
ENSG00000101294.17,chr20,31561736,31569119,ME,True,13,110
ENSG00000101294.17,chr20,31566295,31569119,ES,False,97,291
ENSG00000101294.17,chr20,31568224,31569119,5AS,False,64,207
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,18,144
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,18,144
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,127,145
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,38,290
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,45,129
ENSG00000168036.17,chr3,41224997,41225207,TSS,True,116,129
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,93,122
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,83,122
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,83,129
ENSG00000069849.10,chr3,141876910,141903619,ES,False,221,274
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,163,235
ENSG00000047849.21,chr3,47917174,47928227,ME,True,105,124
ENSG00000047849.21,chr3,47977933,47998637,ES,False,1220,1677
ENSG00000047849.21,chr3,47909432,47912421,PAS,True,367,1841
ENSG00000047849.21,chr3,47915530,47917174,PAS,False,1401,1748
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,490,609
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,1183,2467
ENSG00000047849.21,chr3,48016333,48016497,TSS,True,2122,2467
ENSG00000114544.16,chr3,126006564,126007113,IR,False,40,238
ENSG00000114544.16,chr3,126033678,126067946,ES,False,34,215
ENSG00000114544.16,chr3,126006057,126007225,PAS,True,41,239
ENSG00000114544.16,chr3,126006277,126006564,PAS,True,201,241
ENSG00000114544.16,chr3,126084092,126084312,TSS,False,60,241
ENSG00000114544.16,chr3,126067946,126068247,TSS,True,202,241
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,91,240
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,162,240
ENSG00000169255.14,chr3,161086788,161101138,ES,False,315,387
ENSG00000169255.14,chr3,161104784,161105342,TSS,True,231,428
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,260,428
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,21,105
ENSG00000162244.11,chr3,51995424,51995470,TSS,True,93,105
ENSG00000163719.19,chr3,9689082,9701789,ES,False,69,380
ENSG00000163719.19,chr3,9690143,9701789,ES,False,78,300
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,96,396
ENSG00000163520.13,chr3,13619831,13626444,ES,False,70,101
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,47,109
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,88,108
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,98,421
ENSG00000184432.9,chr3,139369483,139369544,PAS,True,357,415
ENSG00000073849.14,chr3,186930371,186930834,TSS,True,64,122
ENSG00000214097.4,chr3,196515159,196515346,TSS,False,36,286
ENSG00000114796.15,chr3,183635747,183643479,5AS,False,19,168
ENSG00000114796.15,chr3,183635793,183643479,ES,False,101,140
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,68,224
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,186,224
ENSG00000163517.14,chr3,13480134,13480349,TSS,False,51,235
ENSG00000163517.14,chr3,13480477,13481394,TSS,True,206,235
ENSG00000187098.15,chr3,69949168,69951829,3AS,False,264,369
ENSG00000187098.15,chr3,69739409,69739701,TSS,True,203,377
ENSG00000187098.15,chr3,69879147,69879383,TSS,True,263,377
ENSG00000187098.15,chr3,69866225,69866346,TSS,True,315,377
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,104,436
ENSG00000163512.13,chr3,28322344,28324454,PAS,True,24,171
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,59,264
ENSG00000241553.12,chr3,9797656,9797777,TSS,True,237,264
ENSG00000156931.15,chr3,184812121,184812225,TSS,True,20,101
ENSG00000156931.15,chr3,185051875,185054009,PAS,True,29,101
ENSG00000181722.16,chr3,115147218,115147332,TSS,True,112,139
ENSG00000181722.16,chr3,114350273,114351308,TSS,True,117,131
ENSG00000181722.16,chr3,114624876,114625034,TSS,False,99,133
ENSG00000181722.16,chr3,114380216,114380336,TSS,True,104,131
ENSG00000163684.11,chr3,58306244,58306417,TSS,True,107,133
ENSG00000163684.11,chr3,58306247,58306651,TSS,True,28,133
ENSG00000144815.15,chr3,101779177,101779324,TSS,True,23,104
ENSG00000058056.8,chr3,179652754,179653393,TSS,True,83,278
ENSG00000144655.14,chr3,39153437,39153591,TSS,False,20,118
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,200,273
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,93,273
ENSG00000144712.12,chr3,12796483,12796788,TSS,True,101,142
ENSG00000144712.12,chr3,12816577,12817876,TSS,True,86,141
ENSG00000144712.12,chr3,12807701,12810324,TSS,True,126,142
ENSG00000178035.11,chr3,49025269,49025994,IR,True,230,284
ENSG00000178035.11,chr3,49025269,49026323,ES,False,313,542
ENSG00000178035.11,chr3,49025269,49026323,IR,True,313,367
ENSG00000178035.11,chr3,49026066,49026323,IR,True,229,283
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,69,597
ENSG00000163913.11,chr3,129451998,129463559,ES,False,58,161
ENSG00000163913.11,chr3,129488397,129495445,ES,False,26,165
ENSG00000163913.11,chr3,129506549,129507667,3AS,False,113,163
ENSG00000127241.16,chr3,187262720,187291627,ES,False,42,369
ENSG00000144824.20,chr3,111920419,111939474,ES,False,49,154
ENSG00000144824.20,chr3,111859658,111859878,TSS,True,51,235
ENSG00000144824.20,chr3,111884060,111885412,TSS,True,210,235
ENSG00000144824.20,chr3,111940534,111941806,PAS,True,116,230
ENSG00000144824.20,chr3,111919071,111919168,PAS,True,167,230
ENSG00000114279.13,chr3,192727181,192727599,TSS,True,97,403
ENSG00000168309.17,chr3,58626970,58627625,TSS,True,294,378
ENSG00000168309.17,chr3,58577308,58577394,TSS,True,169,372
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,85,500
ENSG00000114439.18,chr3,107645909,107710451,ES,False,87,131
ENSG00000114439.18,chr3,107522958,107523107,TSS,True,43,147
ENSG00000114439.18,chr3,107599306,107599588,TSS,False,131,147
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,129,166
ENSG00000017260.19,chr3,130850511,130850928,TSS,True,50,167
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,75,167
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,102,167
ENSG00000163812.13,chr3,44929436,44933117,ES,False,164,185
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,171,233
ENSG00000114650.19,chr3,47419327,47420467,TSS,True,200,233
ENSG00000114650.19,chr3,47420553,47420736,TSS,True,199,233
ENSG00000114650.19,chr3,47417303,47417794,TSS,True,209,233
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,108,463
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,358,466
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,111,466
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,60,409
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,220,855
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,731,855
ENSG00000144747.16,chr3,69038890,69039009,PAS,True,119,152
ENSG00000144747.16,chr3,69043189,69043876,PAS,False,95,152
ENSG00000144747.16,chr3,69042057,69042912,PAS,True,136,152
ENSG00000161217.11,chr3,196287614,196287930,TSS,True,351,410
ENSG00000151967.18,chr3,159853078,159853457,TSS,True,30,234
ENSG00000154814.13,chr3,16303407,16307629,PAS,True,34,102
ENSG00000154814.13,chr3,16337111,16339892,PAS,True,79,103
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,58,519
ENSG00000114867.20,chr3,184314674,184317320,ES,False,34,205
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,298,499
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,394,614
ENSG00000114867.20,chr3,184314586,184317497,TSS,True,533,614
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,503,614
ENSG00000114867.20,chr3,184325205,184325639,TSS,True,171,200
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,415,613
