gene,chr,start,end,splice_type,novel,HL-60_ENCFF600MGT_in_cov,HL-60_ENCFF600MGT_total_cov
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,59,175
ENSG00000005483.20,chr7,105091215,105091731,PAS,True,149,175
ENSG00000122643.19,chr7,33026915,33062567,ES,False,82,252
ENSG00000105856.13,chr7,107169027,107179878,5AS,False,91,162
ENSG00000105856.13,chr7,107168978,107169027,TSS,False,95,197
ENSG00000105856.13,chr7,107168992,107169185,TSS,True,118,197
ENSG00000105856.13,chr7,107201413,107202528,PAS,True,57,191
ENSG00000105856.13,chr7,107200159,107202527,PAS,True,161,191
ENSG00000086300.15,chr7,26346466,26360974,ES,False,139,159
ENSG00000165055.15,chr7,128476725,128476875,TSS,True,32,100
ENSG00000165055.15,chr7,128476747,128477173,TSS,True,73,100
ENSG00000126522.16,chr7,66086821,66087333,IR,True,129,153
ENSG00000126522.16,chr7,66087386,66087728,IR,True,121,158
ENSG00000126522.16,chr7,66075735,66075856,TSS,False,96,164
ENSG00000126522.16,chr7,66075799,66076093,TSS,True,72,164
ENSG00000160991.15,chr7,102433661,102436224,3AS,False,153,188
ENSG00000160991.15,chr7,102433661,102438943,ES,False,104,288
ENSG00000185811.18,chr7,50304013,50304114,TSS,False,101,120
ENSG00000185811.18,chr7,50304028,50304359,TSS,True,107,120
ENSG00000185811.18,chr7,50304028,50304922,TSS,True,96,120
ENSG00000185811.18,chr7,50308708,50308906,TSS,True,102,120
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,72,100
ENSG00000136279.20,chr7,44044617,44044820,TSS,True,12,113
ENSG00000106638.16,chr7,73574513,73578419,ES,False,193,217
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,45,400
ENSG00000129103.17,chr7,56074218,56076833,ES,False,140,1351
ENSG00000088298.12,chr20,35131783,35134737,ES,True,326,376
ENSG00000088298.12,chr20,35142478,35146824,ES,True,44,421
ENSG00000088325.15,chr20,31800969,31801804,PAS,False,181,765
ENSG00000080189.14,chr20,46352185,46354881,3AS,True,22,186
ENSG00000080189.14,chr20,46355241,46356573,ES,False,22,169
ENSG00000080189.14,chr20,46358763,46364370,3AS,False,122,150
ENSG00000080189.14,chr20,46349537,46350524,PAS,True,20,193
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,42,193
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,147,318
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,175,326
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,151,326
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,626,756
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,149,764
ENSG00000132823.10,chr20,44210695,44210839,TSS,False,19,153
ENSG00000088833.17,chr20,1442161,1443911,PAS,True,33,215
ENSG00000088833.17,chr20,1466719,1466961,TSS,True,23,221
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,184,602
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,479,602
ENSG00000101187.15,chr20,62667910,62668011,IR,False,217,244
ENSG00000101187.15,chr20,62667910,62668476,ES,False,36,244
ENSG00000101187.15,chr20,62668184,62668476,IR,False,209,244
ENSG00000101187.15,chr20,62642414,62642553,TSS,True,36,298
ENSG00000101187.15,chr20,62671749,62672621,PAS,True,43,297
ENSG00000101391.20,chr20,33372697,33374114,IR,True,355,399
ENSG00000100983.10,chr20,34928951,34929400,IR,True,393,453
ENSG00000100983.10,chr20,34942627,34942930,IR,False,383,451
ENSG00000100983.10,chr20,34928430,34928951,PAS,True,73,470
ENSG00000100983.10,chr20,34928432,34929590,PAS,True,410,470
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,364,599
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,439,662
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,296,662
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,49,319
ENSG00000101236.16,chr20,3934201,3934993,ES,True,130,161
ENSG00000101236.16,chr20,3934201,3934993,IR,True,130,151
ENSG00000101236.16,chr20,3931420,3934201,PAS,True,36,198
ENSG00000101236.16,chr20,3933087,3935073,PAS,True,176,197
ENSG00000124226.10,chr20,49936373,49936552,TSS,True,39,370
ENSG00000124226.10,chr20,49952075,49953888,PAS,True,44,368
ENSG00000149636.15,chr20,36771193,36771424,IR,False,126,149
ENSG00000149636.15,chr20,36771193,36773661,ES,False,91,208
ENSG00000149636.15,chr20,36771193,36773661,5AS,False,91,103
ENSG00000149636.15,chr20,36771193,36773661,IR,True,91,110
ENSG00000149636.15,chr20,36771473,36773661,IR,True,129,144
ENSG00000149636.15,chr20,36773661,36774298,TSS,True,63,301
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,210,1102
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,301,1192
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,979,1192
ENSG00000089063.14,chr20,5106222,5109331,3AS,True,31,305
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,32,312
ENSG00000025772.7,chr20,44943579,44951832,ES,True,29,190
ENSG00000171700.13,chr20,64076646,64077109,5AS,True,22,135
ENSG00000171700.13,chr20,64076646,64079293,ES,False,148,319
ENSG00000171700.13,chr20,64076954,64077109,IR,True,20,133
ENSG00000171700.13,chr20,64079872,64079989,TSS,False,481,550
ENSG00000171700.13,chr20,64076856,64078615,TSS,True,436,550
ENSG00000171700.13,chr20,64079293,64079889,TSS,True,229,550
ENSG00000100991.11,chr20,35003616,35003872,IR,True,85,182
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,1324,2482
ENSG00000101181.17,chr20,62183057,62195801,ES,True,43,204
ENSG00000101181.17,chr20,62183001,62183057,TSS,True,100,306
ENSG00000101181.17,chr20,62191029,62193624,TSS,True,233,306
ENSG00000101181.17,chr20,62200682,62203568,PAS,True,43,306
ENSG00000101181.17,chr20,62203083,62203568,PAS,False,272,306
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,99,893
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,132,925
ENSG00000130706.12,chr20,62302818,62303045,TSS,True,826,925
ENSG00000101407.12,chr20,37996462,37999187,ES,True,17,157
ENSG00000101407.12,chr20,37983009,37983639,PAS,True,28,180
ENSG00000125510.15,chr20,64079966,64080352,TSS,True,12,100
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,127,398
ENSG00000131051.22,chr20,35739017,35740524,IR,False,49,208
ENSG00000131051.22,chr20,35739017,35740823,ES,False,217,268
ENSG00000131051.22,chr20,35739017,35740823,3AS,True,217,330
ENSG00000131051.22,chr20,35739017,35740823,IR,False,217,265
ENSG00000131051.22,chr20,35740597,35740823,IR,False,166,218
ENSG00000101361.16,chr20,2656034,2656400,5AS,False,151,175
ENSG00000101361.16,chr20,2656034,2656400,IR,False,151,218
ENSG00000101361.16,chr20,2656549,2656773,IR,False,184,242
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,160,246
ENSG00000101361.16,chr20,2657080,2658394,PAS,True,109,246
ENSG00000126001.15,chr20,35455104,35455242,TSS,True,93,133
ENSG00000126001.15,chr20,35455104,35455751,TSS,True,91,133
ENSG00000126001.15,chr20,35477870,35478179,PAS,True,24,100
ENSG00000126001.15,chr20,35511362,35512165,PAS,True,99,133
ENSG00000126001.15,chr20,35469889,35470177,PAS,True,87,100
ENSG00000062598.17,chr20,46394503,46398696,3AS,False,64,139
ENSG00000062598.17,chr20,46394503,46406547,3AS,False,32,151
ENSG00000062598.17,chr20,46394532,46406547,ES,False,44,117
ENSG00000197586.12,chr20,25195867,25207075,ES,False,99,192
ENSG00000197586.12,chr20,25195867,25209848,ES,False,192,431
ENSG00000197586.12,chr20,25206590,25207078,3AS,False,38,129
ENSG00000197586.12,chr20,25218614,25222837,ES,False,302,414
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,331,439
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,335,471
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,167,466
ENSG00000125826.20,chr20,408779,409880,3AS,False,516,580
ENSG00000125826.20,chr20,419731,422126,ES,False,250,600
ENSG00000088970.15,chr20,21205530,21214534,5AS,False,19,106
ENSG00000088970.15,chr20,21246478,21246623,PAS,True,34,136
ENSG00000088970.15,chr20,21205490,21205676,PAS,True,119,134
ENSG00000101365.20,chr20,2658522,2659524,ES,False,47,118
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,47,441
ENSG00000101365.20,chr20,2659793,2660029,IR,False,393,459
ENSG00000101365.20,chr20,2659793,2660067,5AS,False,72,465
ENSG00000101365.20,chr20,2659793,2660067,IR,False,72,138
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,144,536
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,419,542
ENSG00000101194.17,chr20,62962722,62963272,5AS,True,22,206
ENSG00000101194.17,chr20,62962734,62963272,5AS,False,69,184
ENSG00000101194.17,chr20,62962734,62963272,IR,False,69,504
ENSG00000101194.17,chr20,62962754,62963272,IR,False,112,547
ENSG00000101194.17,chr20,62963680,62964227,IR,True,218,647
ENSG00000101220.17,chr20,3754158,3754396,IR,True,127,142
ENSG00000101220.17,chr20,3753506,3754158,PAS,False,15,145
ENSG00000149474.13,chr20,18159265,18161822,3AS,False,79,125
ENSG00000149474.13,chr20,18137824,18138051,TSS,True,62,148
ENSG00000149474.13,chr20,18137850,18138444,TSS,True,103,148
ENSG00000149474.13,chr20,18187285,18188372,PAS,False,19,147
ENSG00000149474.13,chr20,18142207,18143165,PAS,True,127,143
ENSG00000087460.24,chr20,58888913,58889353,TSS,True,120,146
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,63,146
ENSG00000101150.17,chr20,63873816,63882718,ES,False,235,510
ENSG00000215305.9,chr20,2862130,2862806,ES,True,70,422
ENSG00000215305.9,chr20,2862710,2862806,IR,False,352,394
ENSG00000198276.15,chr20,63946640,63956259,3AS,True,37,152
ENSG00000101040.19,chr20,47210897,47220257,ES,False,105,119
ENSG00000101040.19,chr20,47236516,47238895,5AS,False,63,122
ENSG00000101040.19,chr20,47298872,47310055,3AS,False,35,111
ENSG00000101040.19,chr20,47356656,47357804,TSS,True,35,134
ENSG00000244005.12,chr20,35699191,35699373,TSS,True,22,206
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,70,346
ENSG00000101191.16,chr20,62887213,62891155,PAS,True,209,234
ENSG00000101191.16,chr20,62904818,62906100,PAS,True,65,227
ENSG00000101191.16,chr20,62937795,62937943,TSS,False,191,256
ENSG00000101191.16,chr20,62926431,62926528,TSS,True,100,256
ENSG00000101336.13,chr20,32052486,32071661,ES,False,173,198
ENSG00000101336.13,chr20,32073361,32073718,3AS,False,25,201
ENSG00000125901.5,chr20,3046737,3047734,IR,True,100,125
ENSG00000125901.5,chr20,3046020,3046280,TSS,False,19,130
ENSG00000125901.5,chr20,3046068,3046519,TSS,True,111,130
ENSG00000125901.5,chr20,3047734,3048261,PAS,False,25,130
ENSG00000125901.5,chr20,3046613,3048249,PAS,True,105,130
ENSG00000101182.14,chr20,62139197,62139780,IR,True,66,106
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,38,187
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,154,187
ENSG00000198171.12,chr20,3191238,3191764,IR,True,72,219
ENSG00000198171.12,chr20,3204536,3204692,TSS,False,54,240
ENSG00000198171.12,chr20,3203499,3204411,TSS,True,197,240
ENSG00000101138.11,chr20,56392363,56392538,TSS,True,164,187
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,38,187
ENSG00000101199.12,chr20,63284512,63284865,IR,False,176,204
ENSG00000101199.12,chr20,63272778,63272920,TSS,True,227,586
ENSG00000101199.12,chr20,63284283,63284512,TSS,True,409,585
ENSG00000101158.13,chr20,58989021,58989487,IR,False,223,365
ENSG00000101158.13,chr20,58989640,58989857,IR,True,219,360
ENSG00000101158.13,chr20,58989988,58990909,IR,True,194,225
ENSG00000101158.13,chr20,58993675,58994109,5AS,False,112,238
ENSG00000101158.13,chr20,58993675,58994109,IR,False,112,134
ENSG00000101158.13,chr20,58993764,58994109,IR,False,125,147
ENSG00000101158.13,chr20,58994641,58995133,PAS,True,127,377
ENSG00000101158.13,chr20,58988913,58990400,PAS,True,290,366
ENSG00000101346.13,chr20,32208065,32215268,ES,False,27,245
ENSG00000125871.13,chr20,17969141,17969800,IR,True,137,212
ENSG00000125871.13,chr20,17970370,17988165,ES,False,41,167
ENSG00000125871.13,chr20,17970370,17989938,ES,False,26,193
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,80,217
ENSG00000125871.13,chr20,17969017,17970370,TSS,True,150,217
ENSG00000124155.17,chr20,45416694,45419294,ES,False,183,827
ENSG00000125970.11,chr20,34073635,34075873,ES,False,53,385
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,48,396
ENSG00000087586.17,chr20,56388202,56390555,ES,False,32,241
ENSG00000087586.17,chr20,56388202,56391942,ES,False,40,103
ENSG00000087586.17,chr20,56388202,56392153,ES,False,69,134
ENSG00000087586.17,chr20,56388202,56392153,5AS,False,69,171
ENSG00000087586.17,chr20,56388202,56392167,ES,False,98,232
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,98,334
ENSG00000087586.17,chr20,56388784,56392167,ES,False,15,116
ENSG00000087586.17,chr20,56388784,56392167,5AS,False,15,125
ENSG00000087586.17,chr20,56390665,56392153,5AS,False,63,121
ENSG00000087586.17,chr20,56390665,56392167,5AS,False,118,239
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,376,480
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,346,480
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,248,480
ENSG00000177410.12,chr20,49280570,49289044,ES,True,72,200
ENSG00000101265.15,chr20,4823556,4823746,TSS,False,137,282
ENSG00000101265.15,chr20,4823314,4823508,TSS,True,212,282
ENSG00000197114.11,chr20,63708118,63708552,5AS,False,89,124
ENSG00000197114.11,chr20,63733712,63734704,5AS,False,14,112
ENSG00000197114.11,chr20,63708001,63708118,TSS,True,37,126
ENSG00000197114.11,chr20,63708034,63708188,TSS,True,96,126
ENSG00000101052.12,chr20,43591029,43594692,5AS,False,93,153
ENSG00000101052.12,chr20,43590924,43591029,TSS,False,62,155
ENSG00000101052.12,chr20,43590915,43591054,TSS,True,96,155
ENSG00000124214.19,chr20,49174269,49188115,ES,True,94,107
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,123,144
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,29,148
ENSG00000132646.10,chr20,5119577,5120011,TSS,True,33,234
ENSG00000101452.14,chr20,38983776,38988812,3AS,False,115,138
ENSG00000101019.21,chr20,35302567,35304069,PAS,True,43,281
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,31,299
ENSG00000131069.19,chr20,34920709,34921005,IR,True,141,173
ENSG00000131069.19,chr20,34921139,34921329,IR,True,141,175
ENSG00000131069.19,chr20,34921462,34921543,IR,True,158,176
ENSG00000131069.19,chr20,34921866,34923322,ES,True,137,163
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,430,718
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,312,718
ENSG00000101246.19,chr20,63706738,63707866,ES,False,49,140
ENSG00000025293.16,chr20,35771951,35772079,TSS,True,13,109
ENSG00000101294.17,chr20,31548793,31549028,IR,False,42,114
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,129,555
ENSG00000101294.17,chr20,31547373,31549114,TSS,True,465,523
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,85,300
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,98,313
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,229,314
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,19,131
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,15,115
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,80,115
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,80,115
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,87,115
ENSG00000145191.13,chr3,184143142,184143441,IR,False,168,213
ENSG00000145191.13,chr3,184134989,184135580,TSS,True,29,217
ENSG00000214706.10,chr3,50288271,50288408,IR,False,859,1010
ENSG00000214706.10,chr3,50286002,50288271,PAS,False,158,1016
ENSG00000214706.10,chr3,50285972,50288504,PAS,True,874,1016
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,67,101
ENSG00000214160.9,chr3,184245812,184248781,5AS,False,189,364
ENSG00000214160.9,chr3,184248781,184248971,TSS,True,192,381
ENSG00000214160.9,chr3,184248744,184248965,TSS,True,206,381
ENSG00000240303.7,chr3,132578881,132579491,IR,False,98,168
ENSG00000164087.7,chr3,52075985,52122378,ES,False,157,392
ENSG00000164087.7,chr3,52122477,52125112,IR,True,334,381
ENSG00000114544.16,chr3,126033678,126067946,ES,False,37,252
ENSG00000114544.16,chr3,126084092,126084312,TSS,False,39,269
ENSG00000188846.13,chr3,40457363,40457889,5AS,False,135,158
ENSG00000163719.19,chr3,9689082,9701789,ES,False,72,611
ENSG00000163719.19,chr3,9690143,9701789,ES,False,240,530
ENSG00000076242.14,chr3,36993663,36996623,3AS,False,100,533
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,161,696
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,551,696
ENSG00000184432.9,chr3,139383435,139389547,ES,False,521,958
ENSG00000184432.9,chr3,139383435,139389547,5AS,False,521,601
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,150,1063
ENSG00000170017.12,chr3,105574476,105576907,PAS,True,24,144
ENSG00000114796.15,chr3,183635793,183650295,ES,False,35,107
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,47,154
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,126,154
ENSG00000163918.10,chr3,186790064,186790141,IR,False,206,241
ENSG00000163918.10,chr3,186790255,186790325,IR,False,209,241
ENSG00000163918.10,chr3,186804724,186806424,5AS,False,41,222
ENSG00000163918.10,chr3,186789891,186790064,PAS,True,39,245
ENSG00000163918.10,chr3,186806424,186806482,TSS,True,204,245
ENSG00000163918.10,chr3,186806289,186806495,TSS,True,63,245
ENSG00000178149.16,chr3,49016060,49016157,3AS,False,104,295
ENSG00000178149.16,chr3,49018022,49018588,TSS,True,252,310
ENSG00000178149.16,chr3,49018399,49020015,TSS,True,64,310
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,61,147
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,304,874
ENSG00000114388.12,chr3,50347901,50348123,IR,False,266,331
ENSG00000114388.12,chr3,50348241,50348316,IR,False,289,328
ENSG00000114388.12,chr3,50348410,50348526,IR,False,276,307
ENSG00000114388.12,chr3,50348563,50348684,IR,False,240,295
ENSG00000114388.12,chr3,50348563,50348710,5AS,True,36,276
ENSG00000114388.12,chr3,50349010,50349385,IR,False,241,326
ENSG00000114388.12,chr3,50349490,50349664,IR,False,21,118
ENSG00000114388.12,chr3,50349494,50349664,IR,False,198,295
ENSG00000114388.12,chr3,50349828,50349930,3AS,False,45,250
ENSG00000114388.12,chr3,50349828,50349930,IR,False,45,106
ENSG00000114388.12,chr3,50349833,50349930,IR,False,205,261
ENSG00000114388.12,chr3,50350022,50350574,IR,False,192,321
ENSG00000114388.12,chr3,50350574,50351061,TSS,True,135,331
ENSG00000114388.12,chr3,50349930,50350833,TSS,True,250,331
ENSG00000156931.15,chr3,184812121,184812225,TSS,True,29,161
ENSG00000156931.15,chr3,185051875,185054009,PAS,True,37,161
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,52,125
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,80,125
ENSG00000163913.11,chr3,129451998,129463559,ES,False,173,407
ENSG00000163913.11,chr3,129488397,129495445,ES,False,84,414
ENSG00000163913.11,chr3,129506549,129507667,3AS,False,303,424
ENSG00000168827.14,chr3,158649157,158652095,ES,False,340,378
ENSG00000114439.18,chr3,107772627,107773090,PAS,True,14,108
ENSG00000017260.19,chr3,130894337,130930415,ES,False,51,135
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,29,164
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,60,164
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,117,164
ENSG00000163812.13,chr3,44915255,44918143,PAS,True,210,268
ENSG00000163812.13,chr3,44924029,44926847,PAS,True,59,262
ENSG00000114650.19,chr3,47426169,47435007,ES,False,42,407
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,82,477
ENSG00000173540.12,chr3,49721883,49721964,IR,False,92,111
ENSG00000173540.12,chr3,49722754,49722971,IR,False,96,108
ENSG00000173540.12,chr3,49719906,49721883,PAS,True,19,111
ENSG00000173540.12,chr3,49719908,49722147,PAS,True,96,111
ENSG00000164062.12,chr3,49674413,49674488,IR,False,893,1008
ENSG00000164062.12,chr3,49674413,49675693,5AS,False,15,129
ENSG00000164062.12,chr3,49674621,49675693,ES,False,158,1014
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,195,1097
ENSG00000164062.12,chr3,49674350,49674621,TSS,True,978,1097
ENSG00000172053.17,chr3,49103972,49104372,IR,False,123,156
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,488,4489
ENSG00000179152.19,chr3,44338101,44338319,TSS,True,88,167
ENSG00000179152.19,chr3,44338444,44338834,TSS,True,85,167
ENSG00000179152.19,chr3,44407441,44409449,PAS,True,91,165
ENSG00000179152.19,chr3,44358216,44359796,PAS,True,83,164
ENSG00000144747.16,chr3,69019826,69023320,PAS,True,208,234
ENSG00000144747.16,chr3,69038890,69039009,PAS,True,177,233
ENSG00000144747.16,chr3,69043189,69043876,PAS,False,161,233
ENSG00000164081.12,chr3,51671288,51674270,ES,False,110,131
ENSG00000164081.12,chr3,51671288,51674270,5AS,False,110,132
