gene,chr,start,end,splice_type,novel,HepG2_ENCFF814ABW_in_cov,HepG2_ENCFF814ABW_total_cov
ENSG00000125779.22,chr20,3908135,3910576,5AS,False,96,189
ENSG00000125779.22,chr20,3888920,3889728,TSS,True,59,217
ENSG00000125779.22,chr20,3888847,3889016,TSS,False,192,217
ENSG00000088970.15,chr20,21205530,21214534,5AS,False,23,128
ENSG00000088970.15,chr20,21125952,21126204,TSS,True,19,156
ENSG00000088970.15,chr20,21246478,21246623,PAS,True,34,156
ENSG00000088826.17,chr20,4182323,4182482,IR,False,110,534
ENSG00000088826.17,chr20,4148771,4148977,TSS,True,103,581
ENSG00000101365.20,chr20,2658522,2658758,5AS,False,97,111
ENSG00000101365.20,chr20,2658522,2658758,IR,False,97,289
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,112,274
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,192,309
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,54,309
ENSG00000101367.8,chr20,32819893,32820028,TSS,False,72,529
ENSG00000130703.16,chr20,62238467,62238597,TSS,True,33,126
ENSG00000125821.12,chr20,18587917,18588115,TSS,True,26,171
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,86,127
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,42,127
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,87,127
ENSG00000196562.14,chr20,47658392,47659696,ES,False,23,150
ENSG00000196562.14,chr20,47785342,47785989,TSS,False,61,163
ENSG00000196562.14,chr20,47785834,47786810,TSS,True,143,163
ENSG00000101343.14,chr20,20052291,20052476,TSS,False,54,261
ENSG00000101194.17,chr20,62956936,62957440,IR,True,43,125
ENSG00000101194.17,chr20,62962734,62963272,5AS,False,98,702
ENSG00000101194.17,chr20,62962734,62963272,IR,False,98,799
ENSG00000101194.17,chr20,62962754,62963272,IR,False,602,1304
ENSG00000101194.17,chr20,62963369,62963583,IR,True,1316,1482
ENSG00000101194.17,chr20,62963680,62964227,IR,True,1056,1492
ENSG00000101194.17,chr20,62966732,62967336,IR,True,1045,1545
ENSG00000101194.17,chr20,62952541,62952889,TSS,True,484,1687
ENSG00000101194.17,chr20,62967336,62969589,PAS,False,522,1574
ENSG00000101194.17,chr20,62966702,62969588,PAS,True,1081,1573
ENSG00000101220.17,chr20,3767662,3767787,TSS,True,37,211
ENSG00000092758.17,chr20,62827294,62827519,IR,True,21,162
ENSG00000092758.17,chr20,62816645,62817142,TSS,True,1387,2122
ENSG00000092758.17,chr20,62817158,62817635,TSS,True,1594,2122
ENSG00000125520.13,chr20,63740531,63741369,IR,True,120,134
ENSG00000125520.13,chr20,63742230,63742335,IR,False,119,144
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,190,270
ENSG00000124160.11,chr20,46062889,46063359,5AS,True,90,137
ENSG00000124160.11,chr20,46065028,46065186,TSS,True,149,167
ENSG00000124160.11,chr20,46089816,46089962,TSS,False,70,169
ENSG00000089057.14,chr20,5001405,5001527,TSS,False,79,119
ENSG00000060491.16,chr20,62804789,62805030,TSS,True,144,675
ENSG00000088812.17,chr20,3470968,3471517,TSS,True,59,123
ENSG00000087460.24,chr20,58889353,58895611,5AS,False,148,165
ENSG00000087460.24,chr20,58895684,58903527,ES,False,1164,1330
ENSG00000087460.24,chr20,58895684,58903530,ES,False,760,1988
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,760,2091
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,1243,1413
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,577,3682
ENSG00000166913.12,chr20,44885886,44901530,ES,False,529,609
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,135,745
ENSG00000101150.17,chr20,63873816,63882718,ES,False,258,561
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,93,635
ENSG00000171222.10,chr20,35954339,35954447,IR,False,29,138
ENSG00000171222.10,chr20,35953623,35954339,PAS,False,109,138
ENSG00000171222.10,chr20,35954447,35954523,TSS,True,109,138
ENSG00000215305.9,chr20,2862710,2862806,IR,False,144,177
ENSG00000215305.9,chr20,2840239,2840827,TSS,True,19,188
ENSG00000171552.12,chr20,31722330,31722617,3AS,False,99,239
ENSG00000171552.12,chr20,31722617,31723528,TSS,True,229,468
ENSG00000171552.12,chr20,31721654,31722553,TSS,True,412,468
ENSG00000198276.15,chr20,63946640,63956259,3AS,True,113,344
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,626,982
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,638,982
ENSG00000125827.8,chr20,8019437,8019829,TSS,True,22,128
ENSG00000132670.20,chr20,2923285,2964271,ES,True,107,475
ENSG00000132670.20,chr20,2873455,2873760,TSS,True,65,567
ENSG00000196421.8,chr20,64038202,64038295,IR,False,82,138
ENSG00000196421.8,chr20,64037877,64038448,TSS,True,123,150
ENSG00000196421.8,chr20,64035487,64036326,TSS,False,65,150
ENSG00000101040.19,chr20,47210897,47220257,ES,False,67,205
ENSG00000101040.19,chr20,47236516,47238895,5AS,False,168,213
ENSG00000101040.19,chr20,47246007,47248896,TSS,True,179,254
ENSG00000101040.19,chr20,47238895,47240061,TSS,True,194,253
ENSG00000101040.19,chr20,47356656,47357804,TSS,True,223,265
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,129,355
ENSG00000131043.11,chr20,36236467,36236782,TSS,True,306,355
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,311,355
ENSG00000101191.16,chr20,62887213,62891155,PAS,True,154,178
ENSG00000101191.16,chr20,62904818,62906100,PAS,True,29,154
ENSG00000101191.16,chr20,62893665,62893933,TSS,True,105,119
ENSG00000101191.16,chr20,62926438,62926520,TSS,False,228,260
ENSG00000101191.16,chr20,62937795,62937943,TSS,False,221,260
ENSG00000101191.16,chr20,62926431,62926528,TSS,True,196,260
ENSG00000101190.12,chr20,62857635,62859363,3AS,True,22,107
ENSG00000101190.12,chr20,62860308,62861023,5AS,True,82,116
ENSG00000101190.12,chr20,62841044,62842097,PAS,False,74,124
ENSG00000101190.12,chr20,62843576,62846117,PAS,False,104,124
ENSG00000101190.12,chr20,62851092,62852888,PAS,True,88,124
ENSG00000101190.12,chr20,62861023,62861824,TSS,False,43,124
ENSG00000101190.12,chr20,62860829,62861831,TSS,True,90,124
ENSG00000125901.5,chr20,3046020,3046280,TSS,False,24,228
ENSG00000125812.15,chr20,23365747,23368761,ES,False,11,103
ENSG00000125812.15,chr20,23362035,23362237,TSS,False,32,114
ENSG00000125812.15,chr20,23364360,23365747,TSS,True,98,113
ENSG00000125812.15,chr20,23370090,23373045,PAS,True,19,110
ENSG00000125812.15,chr20,23370136,23372268,PAS,True,95,110
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,676,1572
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,993,1572
ENSG00000078747.14,chr20,34369470,34393790,3AS,False,122,144
ENSG00000078747.14,chr20,34363249,34363349,TSS,True,31,179
ENSG00000078747.14,chr20,34507694,34510508,PAS,True,29,165
ENSG00000101412.12,chr20,33676979,33677104,IR,True,105,117
ENSG00000101412.12,chr20,33675679,33677330,PAS,True,105,117
ENSG00000101412.12,chr20,33675677,33676979,PAS,False,13,118
ENSG00000101076.16,chr20,44401238,44401487,TSS,True,444,503
ENSG00000101076.16,chr20,44429522,44432845,PAS,True,17,130
ENSG00000101384.12,chr20,10644862,10644983,TSS,True,834,1082
ENSG00000101384.12,chr20,10645142,10645256,TSS,True,574,1082
ENSG00000101384.12,chr20,10645355,10645459,TSS,True,943,1082
ENSG00000242372.7,chr20,35280118,35284175,ES,False,54,458
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,265,531
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,345,531
ENSG00000198171.12,chr20,3204536,3204692,TSS,False,71,472
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,31,116
ENSG00000101138.11,chr20,56392636,56392815,TSS,True,101,116
ENSG00000101199.12,chr20,63272778,63272920,TSS,True,324,822
ENSG00000101199.12,chr20,63282879,63284922,TSS,True,723,821
ENSG00000125877.12,chr20,3209463,3209617,TSS,True,132,217
ENSG00000125877.12,chr20,3223365,3223869,PAS,True,14,119
ENSG00000171703.16,chr20,64063090,64063384,TSS,True,83,111
ENSG00000171703.16,chr20,64072171,64072352,PAS,True,79,111
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,71,217
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,368,439
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,294,439
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,390,439
ENSG00000101158.13,chr20,58993675,58994109,5AS,False,84,644
ENSG00000101158.13,chr20,58993675,58994109,IR,False,84,174
ENSG00000101158.13,chr20,58993764,58994109,IR,False,560,650
ENSG00000101158.13,chr20,58981207,58981369,TSS,True,133,795
ENSG00000101158.13,chr20,58994641,58995133,PAS,True,85,782
ENSG00000101152.10,chr20,63931022,63931464,ES,True,195,271
ENSG00000101152.10,chr20,63895093,63895323,TSS,False,537,597
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,397,596
ENSG00000100997.18,chr20,25294740,25295030,PAS,False,418,510
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,112,484
ENSG00000244462.7,chr20,35664759,35664906,TSS,True,64,143
ENSG00000101132.9,chr20,54208077,54208124,TSS,True,69,170
ENSG00000101346.13,chr20,32207843,32208065,TSS,True,159,375
ENSG00000171456.18,chr20,32433353,32433917,TSS,True,103,125
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,18,136
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,44,179
ENSG00000125970.11,chr20,34073635,34075873,ES,False,288,972
ENSG00000087586.17,chr20,56388202,56392153,5AS,False,21,111
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,30,166
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,123,213
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,167,213
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,147,213
ENSG00000088888.17,chr20,3846822,3846903,TSS,True,193,348
ENSG00000088888.17,chr20,3865682,3868634,PAS,True,27,208
ENSG00000177410.12,chr20,49280570,49289044,ES,True,118,201
ENSG00000177410.12,chr20,49278601,49278716,TSS,True,57,235
ENSG00000197114.11,chr20,63708118,63708552,5AS,False,115,185
ENSG00000197114.11,chr20,63733739,63734704,IR,False,160,184
ENSG00000197114.11,chr20,63708001,63708118,TSS,True,129,244
ENSG00000197114.11,chr20,63708034,63708188,TSS,True,193,244
ENSG00000197114.11,chr20,63708038,63709164,TSS,True,216,244
ENSG00000125968.8,chr20,31605285,31605813,TSS,False,84,239
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,187,864
ENSG00000101444.12,chr20,34292357,34292860,TSS,True,768,864
ENSG00000149600.11,chr20,32728139,32743307,3AS,False,16,137
ENSG00000124214.19,chr20,49124587,49135832,3AS,False,681,799
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,940,1085
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,547,1139
ENSG00000124214.19,chr20,49153932,49154076,TSS,False,999,1138
ENSG00000101290.13,chr20,5126835,5127149,TSS,True,64,401
ENSG00000101216.10,chr20,63626955,63627359,TSS,False,56,122
ENSG00000101216.10,chr20,63595609,63595755,TSS,True,103,121
ENSG00000078699.21,chr20,33490005,33490301,TSS,True,54,138
ENSG00000078898.6,chr20,33007760,33008199,IR,True,163,182
ENSG00000078898.6,chr20,33007760,33008547,ES,True,76,110
ENSG00000078898.6,chr20,33008378,33008547,3AS,True,34,182
ENSG00000078898.6,chr20,33018822,33019579,ES,True,401,3754
ENSG00000078898.6,chr20,33020587,33021280,IR,True,3107,3608
ENSG00000078898.6,chr20,33020587,33021722,5AS,True,278,723
ENSG00000078898.6,chr20,33020587,33021722,IR,True,278,331
ENSG00000078898.6,chr20,33007705,33008683,TSS,True,3684,4176
ENSG00000078898.6,chr20,33007567,33007760,TSS,False,850,4176
ENSG00000101019.21,chr20,35302567,35304069,PAS,True,18,137
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,31,154
ENSG00000089048.14,chr20,13733738,13733842,PAS,True,93,104
ENSG00000089048.14,chr20,13759730,13759853,PAS,True,71,104
ENSG00000089048.14,chr20,13784879,13784941,TSS,True,75,105
ENSG00000125841.12,chr20,346705,347142,TSS,True,38,110
ENSG00000198900.5,chr20,41028787,41029100,TSS,False,46,202
ENSG00000198900.5,chr20,41081164,41081249,PAS,True,137,165
ENSG00000198900.5,chr20,41123194,41124491,PAS,False,57,200
ENSG00000089006.16,chr20,17957037,17968699,ES,False,23,192
ENSG00000089006.16,chr20,17968289,17968374,IR,False,17,129
ENSG00000089006.16,chr20,17968457,17968699,IR,False,170,191
ENSG00000089006.16,chr20,17941596,17942407,PAS,True,162,652
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,508,657
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,454,657
ENSG00000089006.16,chr20,17953995,17954991,TSS,False,420,522
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,70,340
ENSG00000204070.9,chr20,45363135,45363315,TSS,True,31,213
ENSG00000101246.19,chr20,63700530,63700601,IR,False,147,199
ENSG00000101246.19,chr20,63707092,63707866,3AS,False,79,154
ENSG00000101246.19,chr20,63698642,63700530,PAS,True,53,200
ENSG00000101246.19,chr20,63698643,63700702,PAS,True,151,200
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,56,211
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,159,1138
ENSG00000124222.22,chr20,58668127,58670511,ES,False,28,103
ENSG00000124222.22,chr20,58650261,58652087,TSS,True,60,129
ENSG00000124222.22,chr20,58651234,58652138,TSS,True,106,129
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,76,231
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,158,230
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,364,795
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,385,817
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,479,843
ENSG00000124145.6,chr20,45348324,45348430,TSS,False,84,220
ENSG00000082781.11,chr3,124796817,124819738,ME,False,45,101
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,177,1461
ENSG00000168036.17,chr3,41239354,41239659,IR,False,126,252
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,177,313
ENSG00000168036.17,chr3,41239354,41239818,IR,False,177,303
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,151,468
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,327,453
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,326,452
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,291,468
ENSG00000018408.14,chr3,149517234,149520989,PAS,True,14,130
ENSG00000018408.14,chr3,149526012,149526071,TSS,True,122,141
ENSG00000018408.14,chr3,149657764,149658053,TSS,False,76,153
ENSG00000163660.11,chr3,157151930,157152176,IR,False,46,113
ENSG00000163660.11,chr3,157153156,157158865,ES,False,60,140
ENSG00000163660.11,chr3,157147552,157148589,PAS,True,84,169
ENSG00000163660.11,chr3,157147795,157149977,PAS,False,143,169
ENSG00000163660.11,chr3,157150013,157150169,PAS,True,141,169
ENSG00000163660.11,chr3,157159791,157160232,TSS,True,31,172
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,28,135
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,192,275
ENSG00000214160.9,chr3,184245812,184248781,5AS,False,84,194
ENSG00000214160.9,chr3,184248781,184248971,TSS,True,133,217
ENSG00000214160.9,chr3,184248744,184248965,TSS,True,104,217
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,85,416
ENSG00000162267.12,chr3,52805840,52806102,IR,False,212,257
ENSG00000162267.12,chr3,52802234,52802519,TSS,True,249,319
ENSG00000162267.12,chr3,52801013,52801146,TSS,True,271,319
ENSG00000162267.12,chr3,52805489,52806138,TSS,True,278,319
ENSG00000163714.17,chr3,143021382,143021472,5AS,False,79,137
ENSG00000163714.17,chr3,143001324,143001673,TSS,True,85,187
ENSG00000163714.17,chr3,143012221,143012353,TSS,False,140,185
ENSG00000163714.17,chr3,143022888,143023064,TSS,True,143,168
ENSG00000163714.17,chr3,143038893,143038960,PAS,True,80,186
ENSG00000163714.17,chr3,143056311,143060546,PAS,True,139,187
ENSG00000114544.16,chr3,126006564,126007113,IR,False,12,111
ENSG00000114544.16,chr3,126006057,126007225,PAS,True,13,112
ENSG00000114544.16,chr3,126084092,126084312,TSS,False,68,128
ENSG00000114544.16,chr3,126067946,126068247,TSS,True,90,128
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,319,600
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,328,600
ENSG00000051382.8,chr3,138834694,138834968,TSS,True,20,105
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,156,618
ENSG00000162244.11,chr3,51995424,51995470,TSS,True,527,618
ENSG00000163719.19,chr3,9677387,9683177,ES,True,33,257
ENSG00000163719.19,chr3,9689082,9697710,ES,False,19,122
ENSG00000163719.19,chr3,9689082,9701789,ES,False,51,258
ENSG00000163719.19,chr3,9690143,9701789,ES,False,82,192
ENSG00000070476.14,chr3,126436377,126438461,PAS,True,68,120
ENSG00000070476.14,chr3,126458237,126459737,PAS,True,93,115
ENSG00000070476.14,chr3,126458237,126462220,PAS,True,78,113
ENSG00000070476.14,chr3,126474958,126476013,TSS,True,42,140
ENSG00000173473.10,chr3,47585268,47588306,PAS,True,233,379
ENSG00000173473.10,chr3,47636021,47636136,PAS,True,183,351
ENSG00000173473.10,chr3,47781602,47781940,TSS,True,107,427
ENSG00000173473.10,chr3,47590660,47590743,TSS,True,174,195
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,63,518
ENSG00000184432.9,chr3,139369483,139369544,PAS,True,448,506
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,59,518
ENSG00000073849.14,chr3,187038661,187038873,TSS,True,139,291
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,36,214
ENSG00000170017.12,chr3,105366511,105367481,TSS,True,46,158
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,41,106
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,84,106
ENSG00000163517.14,chr3,13480134,13480349,TSS,False,49,118
ENSG00000163517.14,chr3,13480337,13480446,TSS,True,98,118
ENSG00000163517.14,chr3,13480477,13481394,TSS,True,98,118
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,35,121
ENSG00000068745.14,chr3,48688002,48688773,PAS,False,49,189
ENSG00000068745.14,chr3,48717156,48717303,TSS,False,58,196
ENSG00000068745.14,chr3,48695089,48695424,TSS,True,174,196
ENSG00000057019.15,chr3,98795966,98799841,PAS,True,103,195
ENSG00000057019.15,chr3,98819207,98819417,PAS,True,124,186
ENSG00000057019.15,chr3,98901121,98901734,TSS,True,86,245
ENSG00000145192.12,chr3,186617347,186618535,IR,True,24,169
ENSG00000145192.12,chr3,186617350,186618290,IR,True,59,167
ENSG00000145192.12,chr3,186613028,186613354,TSS,True,3067,13171
ENSG00000164050.12,chr3,48405798,48406822,ES,True,322,369
ENSG00000164050.12,chr3,48419576,48420176,TSS,False,326,384
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,150,462
ENSG00000163512.13,chr3,28322344,28324454,PAS,True,13,105
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,28,118
ENSG00000058056.8,chr3,179652754,179653393,TSS,True,32,128
ENSG00000144655.14,chr3,39153437,39153591,TSS,False,55,123
ENSG00000144655.14,chr3,39154496,39154611,TSS,False,105,123
ENSG00000144655.14,chr3,39154575,39154673,TSS,True,103,123
ENSG00000180767.9,chr3,126524119,126524429,TSS,True,69,345
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,71,104
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,40,106
ENSG00000178035.11,chr3,49024404,49024494,IR,False,460,521
ENSG00000178035.11,chr3,49024578,49024658,IR,False,443,506
ENSG00000178035.11,chr3,49024802,49024895,IR,False,450,510
ENSG00000178035.11,chr3,49025040,49025125,IR,True,452,510
ENSG00000178035.11,chr3,49025269,49026323,IR,True,442,500
ENSG00000178035.11,chr3,49026419,49026518,IR,True,444,503
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,62,522
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,116,522
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,88,859
ENSG00000163930.9,chr3,52409841,52410037,TSS,True,92,173
ENSG00000017260.19,chr3,130894337,130894707,3AS,False,44,112
ENSG00000017260.19,chr3,130894337,130930415,ES,False,82,195
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,27,222
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,55,219
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,175,221
ENSG00000114650.19,chr3,47417823,47418133,3AS,False,348,398
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,297,486
ENSG00000114650.19,chr3,47420553,47420736,TSS,True,422,480
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,130,146
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,17,147
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,131,147
ENSG00000070087.14,chr3,149970724,149970940,TSS,False,17,159
ENSG00000233276.4,chr3,49358026,49358325,TSS,True,43,162
ENSG00000164062.12,chr3,49674413,49674488,IR,False,374,440
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,125,508
ENSG00000164062.12,chr3,49674350,49674621,TSS,True,442,508
ENSG00000131375.9,chr3,15240853,15242177,ES,False,32,124
ENSG00000154767.14,chr3,14178465,14178685,TSS,True,55,102
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,152,601
ENSG00000113924.11,chr3,120641693,120644318,IR,True,176,206
ENSG00000113924.11,chr3,120644443,120646266,3AS,True,172,219
ENSG00000113924.11,chr3,120628168,120628529,PAS,True,77,306
ENSG00000113924.11,chr3,120682096,120682512,TSS,True,79,341
ENSG00000161217.11,chr3,196287614,196287930,TSS,True,116,134
ENSG00000164081.12,chr3,51671186,51671288,TSS,False,25,109
