gene,chr,start,end,splice_type,novel,mammary_epithelial_cell_ENCFF349CHO_in_cov,mammary_epithelial_cell_ENCFF349CHO_total_cov
ENSG00000106028.10,chr7,141738391,141738575,TSS,True,545,659
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,274,460
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,261,460
ENSG00000005486.16,chr7,75879260,75881828,ES,False,179,253
ENSG00000146540.14,chr7,994135,997804,PAS,True,34,268
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,244,399
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,312,403
ENSG00000146648.17,chr7,55018819,55019365,TSS,True,336,387
ENSG00000146648.17,chr7,55205255,55208079,PAS,True,45,114
ENSG00000146963.17,chr7,139360322,139376061,ES,False,445,508
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,108,529
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,424,528
ENSG00000090263.15,chr7,141010617,141014910,3AS,False,27,128
ENSG00000090263.15,chr7,141014910,141014963,TSS,True,35,166
ENSG00000090263.15,chr7,141014550,141014963,TSS,True,138,166
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,48,110
ENSG00000164889.13,chr7,151075605,151075775,TSS,True,87,110
ENSG00000164896.19,chr7,151077236,151077309,IR,False,240,275
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,36,284
ENSG00000274523.4,chr7,75073413,75073871,TSS,True,11,107
ENSG00000160917.14,chr7,99452440,99454040,3AS,False,81,149
ENSG00000160917.14,chr7,99452440,99454043,3AS,False,30,179
ENSG00000160917.14,chr7,99438683,99439185,TSS,True,65,197
ENSG00000160917.14,chr7,99438944,99439596,TSS,True,157,197
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,41,403
ENSG00000106290.14,chr7,100113954,100114083,5AS,False,21,154
ENSG00000106290.14,chr7,100114268,100119203,ES,False,95,115
ENSG00000106290.14,chr7,100114268,100119328,5AS,False,22,149
ENSG00000106290.14,chr7,100119328,100119365,TSS,True,152,175
ENSG00000106290.14,chr7,100119203,100119373,TSS,True,60,175
ENSG00000239789.5,chr7,55951930,55953178,5AS,True,141,192
ENSG00000239789.5,chr7,55951845,55951930,TSS,False,86,231
ENSG00000239789.5,chr7,55951915,55951948,TSS,True,179,231
ENSG00000239789.5,chr7,55953176,55953318,TSS,True,198,230
ENSG00000154710.17,chr7,66682097,66682258,TSS,False,92,183
ENSG00000154710.17,chr7,66808885,66811464,PAS,True,92,175
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,55,197
ENSG00000075790.10,chr7,107621629,107623317,PAS,True,179,199
ENSG00000105854.12,chr7,95411743,95412311,3AS,False,32,174
ENSG00000243554.1,chr7,97966977,97969769,ES,True,25,150
ENSG00000243554.1,chr7,97966082,97966977,PAS,True,51,201
ENSG00000243554.1,chr7,97972134,97972358,TSS,False,44,201
ENSG00000214253.8,chr7,101244959,101245094,TSS,False,45,226
ENSG00000214253.8,chr7,101251894,101252320,TSS,True,202,226
ENSG00000128595.16,chr7,128748804,128758870,ME,False,167,682
ENSG00000105976.14,chr7,116671865,116672577,TSS,True,60,154
ENSG00000105976.14,chr7,116795886,116798392,PAS,True,17,107
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,494,698
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,540,745
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,250,745
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,737,5373
ENSG00000225648.5,chr7,72829783,72831601,ES,False,78,202
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,102,285
ENSG00000188186.10,chr7,100148962,100149053,TSS,True,244,285
ENSG00000188186.10,chr7,100149032,100149579,TSS,True,252,285
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,23,186
ENSG00000164828.17,chr7,815868,816673,TSS,True,650,731
ENSG00000160813.6,chr7,100435767,100435847,IR,False,173,241
ENSG00000160813.6,chr7,100436064,100436140,IR,True,166,251
ENSG00000160813.6,chr7,100436140,100436535,TSS,False,85,251
ENSG00000160813.6,chr7,100435847,100436477,TSS,True,199,251
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,50,362
ENSG00000117868.15,chr7,158749723,158759485,ES,False,59,119
ENSG00000117868.15,chr7,158829088,158829628,TSS,True,27,144
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,75,492
ENSG00000006451.7,chr7,39623552,39623825,TSS,True,125,205
ENSG00000159840.15,chr7,143381409,143381559,3AS,True,131,242
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,228,470
ENSG00000106636.7,chr7,44200964,44201239,TSS,True,19,152
ENSG00000197343.10,chr7,99558365,99558787,TSS,False,55,106
ENSG00000197343.10,chr7,99558685,99559017,TSS,True,64,106
ENSG00000197343.10,chr7,99563862,99564745,PAS,True,14,103
ENSG00000070669.16,chr7,97872350,97872508,TSS,True,442,606
ENSG00000070669.16,chr7,97858277,97858404,TSS,False,189,605
ENSG00000133612.18,chr7,151113570,151115641,TSS,False,56,171
ENSG00000133612.18,chr7,151143736,151144453,PAS,True,113,167
ENSG00000133612.18,chr7,151122724,151123639,PAS,True,52,140
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,83,130
ENSG00000127948.15,chr7,75981955,75982322,TSS,True,89,130
ENSG00000062582.13,chr7,43869376,43869456,IR,False,339,378
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,62,401
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,28,141
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,48,159
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,131,159
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,548,611
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,78,657
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,591,657
ENSG00000106682.14,chr7,74189918,74194740,ES,False,659,772
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,149,913
ENSG00000055130.15,chr7,148800501,148801110,PAS,True,26,144
ENSG00000055130.15,chr7,148729961,148731570,PAS,True,112,137
ENSG00000106263.17,chr7,2355116,2355233,IR,False,56,504
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,177,452
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,100,541
ENSG00000106263.17,chr7,2354804,2355116,TSS,True,485,541
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,257,532
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,354,532
ENSG00000196262.13,chr7,44796793,44799246,ES,False,3482,4006
ENSG00000196262.13,chr7,44798814,44799246,5AS,False,318,524
ENSG00000085662.13,chr7,134458996,134459151,TSS,True,37,269
ENSG00000146733.13,chr7,56032054,56033960,ES,False,171,196
ENSG00000146733.13,chr7,56033960,56034583,TSS,True,27,207
ENSG00000106366.8,chr7,101127098,101127244,TSS,False,109,369
ENSG00000196636.7,chr7,97117897,97181011,ES,True,101,117
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,38,179
ENSG00000122786.19,chr7,134965386,134968553,3AS,False,26,145
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,114,184
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,116,183
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,36,155
ENSG00000122786.19,chr7,134968553,134970723,PAS,True,158,184
ENSG00000105819.13,chr7,103312206,103314680,PAS,True,17,142
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,25,106
ENSG00000122687.17,chr7,2239417,2239708,TSS,True,93,106
ENSG00000106591.3,chr7,42935136,42937321,ES,False,219,249
ENSG00000130305.16,chr7,73302513,73303529,PAS,True,16,149
ENSG00000091140.13,chr7,107891140,107891289,TSS,True,125,324
ENSG00000091140.13,chr7,107917984,107918061,TSS,True,219,324
ENSG00000106603.18,chr7,43648652,43729428,ES,False,32,100
ENSG00000106603.18,chr7,43729428,43729542,TSS,True,20,123
ENSG00000106603.18,chr7,43647916,43648002,TSS,True,105,119
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,98,682
ENSG00000122783.16,chr7,135167807,135168785,5AS,False,12,106
ENSG00000122783.16,chr7,135167807,135168968,5AS,False,18,125
ENSG00000122783.16,chr7,135169060,135170651,5AS,True,85,138
ENSG00000122783.16,chr7,135162462,135166871,PAS,True,23,149
ENSG00000122783.16,chr7,135168960,135169060,PAS,True,126,148
ENSG00000122783.16,chr7,135170651,135170780,TSS,False,64,149
ENSG00000122783.16,chr7,135170398,135170744,TSS,True,96,149
ENSG00000106397.11,chr7,101217165,101217751,TSS,True,61,218
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,48,208
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,338,398
ENSG00000136280.16,chr7,45000363,45063917,ES,False,48,167
ENSG00000136280.16,chr7,45000161,45000363,TSS,True,25,195
ENSG00000106392.10,chr7,7182531,7182820,TSS,True,31,124
ENSG00000122643.19,chr7,33026915,33062567,ES,False,62,137
ENSG00000126522.16,chr7,66075735,66075856,TSS,False,270,348
ENSG00000126522.16,chr7,66075799,66076093,TSS,True,240,348
ENSG00000126522.16,chr7,66092025,66092086,TSS,True,197,346
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,126,182
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,39,385
ENSG00000233429.9,chr7,27099366,27099778,IR,True,17,104
ENSG00000233429.9,chr7,27096108,27096388,TSS,True,87,164
ENSG00000233429.9,chr7,27099778,27100250,PAS,True,87,164
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,54,441
ENSG00000105928.14,chr7,24757395,24757493,TSS,True,50,252
ENSG00000183696.13,chr7,48094827,48101823,ES,False,271,1940
ENSG00000183696.13,chr7,48094827,48106872,ES,False,555,2489
ENSG00000183696.13,chr7,48101870,48103296,5AS,False,91,670
ENSG00000183696.13,chr7,48101870,48106872,5AS,False,886,1858
ENSG00000183696.13,chr7,48101982,48106872,ES,True,407,982
ENSG00000183696.13,chr7,48088641,48089418,TSS,True,1220,3378
ENSG00000183696.13,chr7,48105224,48107082,TSS,True,2651,3377
ENSG00000075223.13,chr7,80918827,80919365,TSS,True,56,300
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,51,374
ENSG00000088298.12,chr20,35142478,35146824,ES,True,14,125
ENSG00000088298.12,chr20,35147151,35147389,TSS,True,17,134
ENSG00000196756.11,chr20,38421098,38426418,ME,False,72,134
ENSG00000196756.11,chr20,38421098,38425934,ES,True,39,108
ENSG00000196756.11,chr20,38421098,38426418,ME,False,39,136
ENSG00000196756.11,chr20,38421098,38426418,ES,False,50,255
ENSG00000196756.11,chr20,38426048,38426418,3AS,False,95,110
ENSG00000196756.11,chr20,38434626,38435196,5AS,False,147,244
ENSG00000196756.11,chr20,38435026,38435387,TSS,True,309,408
ENSG00000196756.11,chr20,38435196,38435381,TSS,True,260,408
ENSG00000196756.11,chr20,38422290,38422336,TSS,True,367,408
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,21,119
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,1194,2459
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,1224,3684
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,1303,2544
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,1251,2544
ENSG00000126005.16,chr20,35277297,35277389,IR,False,37,134
ENSG00000126005.16,chr20,35277932,35278045,5AS,False,90,117
ENSG00000126005.16,chr20,35276946,35277932,PAS,True,24,121
ENSG00000126005.16,chr20,35276355,35277297,PAS,False,154,191
ENSG00000126005.16,chr20,35278008,35278124,TSS,True,163,192
ENSG00000126005.16,chr20,35278045,35278165,TSS,True,101,192
ENSG00000101000.5,chr20,35171963,35172224,TSS,False,22,149
ENSG00000124107.5,chr20,45253147,45253574,3AS,True,15,127
ENSG00000124107.5,chr20,45254458,45254563,TSS,False,32,155
ENSG00000124107.5,chr20,45253574,45253774,TSS,True,127,155
ENSG00000132823.10,chr20,44210695,44210839,TSS,False,27,220
ENSG00000088832.16,chr20,1369039,1369771,IR,False,123,933
ENSG00000088832.16,chr20,1368976,1370072,PAS,True,192,1001
ENSG00000088832.16,chr20,1368977,1369039,PAS,True,911,1053
ENSG00000088833.17,chr20,1455037,1458199,3AS,False,38,256
ENSG00000088833.17,chr20,1466719,1466961,TSS,True,35,276
ENSG00000124228.14,chr20,49219319,49219541,TSS,True,29,197
ENSG00000125848.9,chr20,14327558,14337403,ES,False,90,180
ENSG00000101473.16,chr20,45857187,45857435,TSS,True,39,109
ENSG00000000419.12,chr20,50940933,50942030,ES,False,111,142
ENSG00000000419.12,chr20,50942126,50945846,ES,True,19,137
ENSG00000100983.10,chr20,34942627,34942930,IR,False,308,346
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,60,387
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,142,320
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,248,415
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,270,415
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,359,1658
ENSG00000125875.13,chr20,462335,462564,TSS,True,21,110
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,70,590
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,80,128
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,85,128
ENSG00000214078.12,chr20,35630438,35630758,TSS,False,111,128
ENSG00000089063.14,chr20,5106222,5109331,3AS,True,63,359
ENSG00000089063.14,chr20,5109445,5112742,5AS,False,29,103
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,249,337
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,111,364
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,298,364
ENSG00000101255.10,chr20,380590,381169,TSS,False,339,2311
ENSG00000025772.7,chr20,44943579,44951832,ES,True,25,231
ENSG00000101266.18,chr20,543671,543818,TSS,True,71,394
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,56,174
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,34,206
ENSG00000088766.11,chr20,6006049,6006552,TSS,True,22,191
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,144,636
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,92,836
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,130,874
ENSG00000130706.12,chr20,62302818,62303045,TSS,True,781,874
ENSG00000026559.13,chr20,51010364,51022869,ES,False,36,141
ENSG00000026559.13,chr20,51012416,51022869,ES,False,72,103
ENSG00000026559.13,chr20,51022869,51023142,TSS,False,23,165
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,98,231
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,138,236
ENSG00000125870.10,chr20,16729985,16730164,TSS,True,104,236
ENSG00000125870.10,chr20,16740845,16741773,PAS,True,41,236
ENSG00000125870.10,chr20,16737260,16738036,PAS,True,195,235
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,149,383
ENSG00000131051.22,chr20,35739017,35740524,IR,False,141,169
ENSG00000131051.22,chr20,35739017,35740823,ES,False,269,412
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,91,482
ENSG00000131051.22,chr20,35730890,35732135,PAS,True,398,464
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,45,133
ENSG00000197586.12,chr20,25218614,25222837,ES,False,27,133
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,103,141
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,32,157
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,93,242
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,35,167
ENSG00000125826.20,chr20,408028,408779,TSS,True,104,902
ENSG00000125826.20,chr20,410411,410764,PAS,False,322,806
ENSG00000125826.20,chr20,430349,432139,PAS,True,515,880
ENSG00000125779.22,chr20,3908135,3910576,5AS,False,57,105
ENSG00000125779.22,chr20,3888920,3889728,TSS,True,14,123
ENSG00000125779.22,chr20,3923243,3923898,PAS,True,21,121
ENSG00000088970.15,chr20,21205530,21214534,5AS,False,42,126
ENSG00000088970.15,chr20,21125952,21126204,TSS,True,136,152
ENSG00000088970.15,chr20,21161919,21163159,TSS,True,19,150
ENSG00000088826.17,chr20,4148771,4148977,TSS,True,14,100
ENSG00000101365.20,chr20,2658522,2658637,IR,False,74,501
ENSG00000101365.20,chr20,2658522,2658758,5AS,False,369,461
ENSG00000101365.20,chr20,2658522,2658758,IR,False,369,796
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,71,217
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,427,889
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,679,889
ENSG00000101365.20,chr20,2658758,2658815,TSS,True,569,889
ENSG00000130703.16,chr20,62238467,62238597,TSS,True,16,126
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,296,438
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,143,439
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,297,439
ENSG00000196562.14,chr20,47658392,47659696,ES,False,111,244
ENSG00000196562.14,chr20,47785342,47785989,TSS,False,105,276
ENSG00000196562.14,chr20,47757188,47757465,TSS,False,247,275
ENSG00000132661.3,chr20,23350780,23351061,TSS,False,56,197
ENSG00000080845.17,chr20,36461341,36461510,TSS,True,138,188
ENSG00000087460.24,chr20,58895684,58903527,ES,False,516,619
ENSG00000087460.24,chr20,58895684,58903530,ES,False,254,710
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,254,873
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,459,563
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,170,1411
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,95,841
ENSG00000101150.17,chr20,63873816,63882718,ES,False,42,274
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,42,317
ENSG00000171552.12,chr20,31722330,31722416,IR,True,33,101
ENSG00000171552.12,chr20,31722330,31722617,3AS,False,84,186
ENSG00000171552.12,chr20,31722617,31723528,TSS,True,234,420
ENSG00000171552.12,chr20,31721654,31722553,TSS,True,346,420
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,24,113
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,1439,3133
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,1717,3133
ENSG00000125534.9,chr20,63520740,63520894,TSS,True,59,313
ENSG00000125971.16,chr20,34516399,34516461,TSS,False,17,169
ENSG00000101384.12,chr20,10645142,10645256,TSS,True,143,168
ENSG00000101384.12,chr20,10673449,10674044,TSS,False,115,169
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,369,1364
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,1039,1364
ENSG00000125877.12,chr20,3213226,3213984,ES,False,19,158
ENSG00000125877.12,chr20,3209463,3209617,TSS,True,39,189
ENSG00000171703.16,chr20,64063090,64063384,TSS,True,74,187
ENSG00000171703.16,chr20,64072171,64072352,PAS,True,80,187
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,163,618
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,663,826
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,371,826
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,690,826
ENSG00000101158.13,chr20,58981207,58981369,TSS,True,16,139
ENSG00000100997.18,chr20,25294740,25295030,PAS,False,104,125
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,28,121
ENSG00000124225.15,chr20,57709473,57710015,TSS,True,34,158
ENSG00000174365.19,chr20,38446671,38447012,TSS,True,64,101
ENSG00000174365.19,chr20,38446731,38448730,TSS,True,50,101
ENSG00000132792.18,chr20,37694012,37694152,TSS,True,257,377
ENSG00000179242.15,chr20,61252201,61269359,TSS,True,97,135
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,28,202
ENSG00000125970.11,chr20,34073635,34075873,ES,False,67,410
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,50,438
ENSG00000177410.12,chr20,49280570,49289044,ES,True,153,624
ENSG00000177410.12,chr20,49278601,49278716,TSS,True,69,659
ENSG00000101444.12,chr20,34280650,34281026,IR,True,26,144
ENSG00000101444.12,chr20,34280263,34281165,PAS,True,28,146
ENSG00000101444.12,chr20,34280264,34280650,PAS,True,154,180
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,56,180
ENSG00000149600.11,chr20,32728139,32743307,3AS,False,15,148
ENSG00000172315.5,chr20,46689131,46689443,TSS,False,31,126
ENSG00000124214.19,chr20,49154071,49188115,ES,True,15,124
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,154,329
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,207,331
ENSG00000198900.5,chr20,41028787,41029100,TSS,False,49,104
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,123,197
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,106,197
ENSG00000101246.19,chr20,63707092,63707866,5AS,True,89,105
ENSG00000101246.19,chr20,63707092,63707866,3AS,False,89,153
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,61,217
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,93,708
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,379,530
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,143,521
ENSG00000125863.19,chr20,10434107,10434227,TSS,False,75,530
ENSG00000125863.19,chr20,10419670,10419716,TSS,True,464,530
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,164,652
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,164,652
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,500,664
ENSG00000124145.6,chr20,45348324,45348430,TSS,False,86,114
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,18,169
ENSG00000175110.11,chr3,139344001,139344198,TSS,True,22,191
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,76,121
ENSG00000168036.17,chr3,41239354,41239818,IR,False,76,104
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,98,233
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,117,155
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,125,153
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,156,233
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,34,306
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,43,314
