gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF940WVU_in_cov,endodermal_cell_ENCFF940WVU_total_cov
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,23,101
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,86,101
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,78,298
ENSG00000196411.9,chr7,100826978,100827607,TSS,True,49,166
ENSG00000188191.14,chr7,727589,727827,TSS,False,95,122
ENSG00000188191.14,chr7,712413,712591,TSS,False,48,118
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,40,109
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,78,109
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,60,115
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,63,115
ENSG00000006715.15,chr7,38909153,38909215,TSS,True,18,104
ENSG00000106682.14,chr7,74189918,74194740,ES,False,700,820
ENSG00000173852.14,chr7,35037096,35037632,TSS,False,31,113
ENSG00000055130.15,chr7,148698443,148698763,TSS,False,91,102
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,26,102
ENSG00000164659.14,chr7,87059324,87059720,TSS,True,109,132
ENSG00000164659.14,chr7,87039755,87040464,TSS,True,102,132
ENSG00000164659.14,chr7,87040102,87040281,TSS,True,96,132
ENSG00000164619.9,chr7,33905478,33905746,TSS,True,31,146
ENSG00000164619.9,chr7,34153091,34154826,PAS,True,25,142
ENSG00000164619.9,chr7,34078856,34082798,PAS,True,121,140
ENSG00000135250.16,chr7,105388790,105388999,TSS,True,22,116
ENSG00000106263.17,chr7,2355116,2355233,IR,False,55,396
ENSG00000106263.17,chr7,2379511,2380203,IR,False,174,194
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,170,350
ENSG00000106263.17,chr7,2379511,2380278,IR,True,170,190
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,113,450
ENSG00000106263.17,chr7,2354804,2355116,TSS,True,395,450
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,272,446
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,275,446
ENSG00000091136.13,chr7,108003110,108003326,TSS,False,129,285
ENSG00000105939.12,chr7,139109023,139109829,TSS,True,50,131
ENSG00000128585.17,chr7,131327377,131327997,TSS,True,34,148
ENSG00000128585.17,chr7,131487606,131496632,PAS,True,26,126
ENSG00000155849.15,chr7,37342763,37448859,5AS,False,94,179
ENSG00000155849.15,chr7,37448859,37449410,TSS,True,138,234
ENSG00000155849.15,chr7,37448674,37448979,TSS,True,146,234
ENSG00000157954.14,chr7,5190493,5199575,ES,False,85,146
ENSG00000157954.14,chr7,5229705,5230834,5AS,False,85,168
ENSG00000157954.14,chr7,5190181,5190493,TSS,True,23,180
ENSG00000105968.18,chr7,44831986,44834562,PAS,True,22,195
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,27,207
ENSG00000127995.16,chr7,94509485,94510217,TSS,True,27,139
ENSG00000127995.16,chr7,94555491,94557019,PAS,True,27,130
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,33,126
ENSG00000033050.8,chr7,151226304,151227191,TSS,True,112,126
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,61,389
ENSG00000106624.10,chr7,44104228,44104918,TSS,True,22,109
ENSG00000239857.6,chr7,876485,876800,TSS,False,43,168
ENSG00000239857.6,chr7,882663,886134,TSS,True,141,168
ENSG00000105819.13,chr7,103297422,103297558,TSS,True,13,100
ENSG00000106591.3,chr7,42937321,42937857,PAS,True,32,120
ENSG00000106591.3,chr7,42934954,42937852,PAS,True,86,117
ENSG00000106355.9,chr7,32490319,32490418,TSS,False,14,134
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,52,330
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,291,330
ENSG00000170381.13,chr7,83648427,83649248,TSS,True,156,620
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,453,531
ENSG00000146731.10,chr7,56051708,56051985,TSS,True,51,448
ENSG00000136280.16,chr7,45000363,45063917,ES,False,31,101
ENSG00000136280.16,chr7,45000161,45000363,TSS,True,16,125
ENSG00000187260.15,chr7,151381746,151381877,IR,True,86,111
ENSG00000187260.15,chr7,151381120,151381746,PAS,True,33,119
ENSG00000187260.15,chr7,151409426,151410700,TSS,True,59,120
ENSG00000187260.15,chr7,151381877,151384159,TSS,True,93,113
ENSG00000160963.13,chr7,101362374,101363190,TSS,True,20,115
ENSG00000131558.14,chr7,133253040,133253187,TSS,True,24,184
ENSG00000082014.16,chr7,151277076,151277169,TSS,False,47,154
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,130,154
ENSG00000122591.11,chr7,23013924,23014193,TSS,True,27,119
ENSG00000106392.10,chr7,7182531,7182820,TSS,True,35,117
ENSG00000136295.14,chr7,2631914,2632278,TSS,True,76,551
ENSG00000136271.10,chr7,44573835,44575613,TSS,True,29,100
ENSG00000136271.10,chr7,44582046,44582243,TSS,True,87,100
ENSG00000106077.18,chr7,73736691,73736928,IR,True,170,195
ENSG00000106077.18,chr7,73737110,73737220,IR,True,156,174
ENSG00000106077.18,chr7,73737391,73737561,IR,False,142,174
ENSG00000106077.18,chr7,73736090,73736691,PAS,True,25,217
ENSG00000106077.18,chr7,73738645,73738854,TSS,True,25,221
ENSG00000233369.7,chr7,73205458,73206151,IR,True,830,986
ENSG00000233369.7,chr7,73154670,73155343,TSS,False,136,1034
ENSG00000233369.7,chr7,73206151,73207300,PAS,False,186,1016
ENSG00000233369.7,chr7,73205382,73207296,PAS,False,858,1015
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,104,145
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,33,186
ENSG00000008282.8,chr7,106112139,106112336,TSS,True,16,157
ENSG00000001630.16,chr7,92134665,92134811,TSS,False,108,126
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,29,126
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,52,130
ENSG00000214022.11,chr7,150368797,150369013,TSS,True,115,130
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,87,100
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,34,100
ENSG00000214022.11,chr7,150369670,150374037,PAS,True,80,100
ENSG00000242265.5,chr7,94656369,94656580,TSS,True,99,158
ENSG00000242265.5,chr7,94656369,94656591,TSS,True,141,158
ENSG00000106524.8,chr7,16645506,16645831,TSS,True,16,105
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,51,214
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,184,214
ENSG00000106070.18,chr7,50703908,50793223,ES,False,31,143
ENSG00000106070.18,chr7,50793223,50793530,TSS,True,38,196
ENSG00000088325.15,chr20,31797515,31798385,3AS,True,24,235
ENSG00000101004.14,chr20,25585454,25585613,TSS,False,87,162
ENSG00000101004.14,chr20,25476042,25478192,TSS,True,130,159
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,36,250
ENSG00000124228.14,chr20,49219319,49219541,TSS,True,15,141
ENSG00000088882.7,chr20,2795896,2795981,IR,True,292,340
ENSG00000088882.7,chr20,2796443,2796526,IR,True,272,336
ENSG00000088882.7,chr20,2796650,2797005,IR,True,300,335
ENSG00000125848.9,chr20,14327558,14337403,ES,False,66,137
ENSG00000125848.9,chr20,14337403,14337610,TSS,True,16,153
ENSG00000101003.9,chr20,25407663,25407895,TSS,True,14,123
ENSG00000100982.11,chr20,45943765,45944867,ES,True,89,104
ENSG00000101146.12,chr20,57350953,57351422,TSS,True,15,127
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,109,209
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,137,232
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,123,232
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,40,173
ENSG00000149658.17,chr20,63215865,63216245,TSS,True,43,163
ENSG00000149658.17,chr20,63202286,63203161,TSS,True,145,163
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,42,262
ENSG00000214078.12,chr20,35632923,35664759,ES,False,113,144
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,93,237
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,150,295
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,196,295
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,20,154
ENSG00000125844.15,chr20,17643127,17658604,5AS,False,17,132
ENSG00000125844.15,chr20,17658595,17660531,TSS,True,144,184
ENSG00000125844.15,chr20,17682027,17682310,TSS,True,98,184
ENSG00000124126.13,chr20,48827641,48828270,TSS,False,75,158
ENSG00000101266.18,chr20,543671,543818,TSS,True,39,230
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,136,337
ENSG00000100991.11,chr20,35002334,35003283,PAS,False,37,360
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,40,368
ENSG00000088305.18,chr20,32762380,32762699,TSS,True,61,133
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,70,398
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,23,188
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,43,321
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,61,340
ENSG00000130706.12,chr20,62302818,62303045,TSS,True,297,340
ENSG00000026559.13,chr20,51010364,51022869,ES,False,97,271
ENSG00000026559.13,chr20,51010364,51022869,5AS,True,97,121
ENSG00000026559.13,chr20,51012416,51022869,ES,False,113,168
ENSG00000026559.13,chr20,51012416,51022869,5AS,True,113,130
ENSG00000026559.13,chr20,51022869,51023142,TSS,False,53,324
ENSG00000101407.12,chr20,38033403,38033461,TSS,True,27,156
ENSG00000101115.12,chr20,51789141,51791332,5AS,False,38,223
ENSG00000101115.12,chr20,51790021,51792353,TSS,True,209,249
ENSG00000101115.12,chr20,51802278,51802574,TSS,True,75,249
ENSG00000125991.19,chr20,35542014,35542185,TSS,True,37,213
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,62,128
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,76,138
ENSG00000125870.10,chr20,16729985,16730164,TSS,True,75,138
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,161,389
ENSG00000131051.22,chr20,35739017,35740524,IR,False,125,156
ENSG00000131051.22,chr20,35739017,35740823,ES,False,213,341
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,63,430
ENSG00000125798.14,chr20,22584191,22584741,TSS,True,49,255
ENSG00000101361.16,chr20,2655746,2655933,IR,False,92,105
ENSG00000101361.16,chr20,2656549,2656773,IR,False,100,114
ENSG00000101361.16,chr20,2657218,2657928,3AS,True,98,109
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,53,134
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,13,122
ENSG00000062598.17,chr20,46380303,46383415,ES,True,97,108
ENSG00000197586.12,chr20,25195867,25209848,ES,False,50,192
ENSG00000197586.12,chr20,25218614,25222837,ES,False,34,176
ENSG00000197586.12,chr20,25221333,25222837,IR,True,143,169
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,173,213
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,27,219
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,41,262
ENSG00000101365.20,chr20,2659793,2660029,IR,False,96,110
ENSG00000101365.20,chr20,2660365,2660456,IR,False,98,109
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,43,116
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,83,116
ENSG00000244274.7,chr20,45406016,45406210,TSS,False,91,109
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,53,109
ENSG00000244274.7,chr20,45406729,45408606,TSS,True,92,109
ENSG00000196562.14,chr20,47658392,47659696,ES,False,121,319
ENSG00000196562.14,chr20,47785342,47785989,TSS,False,82,340
ENSG00000132640.14,chr20,11890954,11918333,ES,False,139,162
ENSG00000132640.14,chr20,11890727,11890954,TSS,True,57,224
ENSG00000080845.17,chr20,36461341,36461510,TSS,True,53,162
ENSG00000125520.13,chr20,63740531,63741369,IR,True,120,158
ENSG00000125520.13,chr20,63742230,63742335,IR,False,139,180
ENSG00000125520.13,chr20,63742615,63742698,IR,False,145,180
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,90,189
ENSG00000125520.13,chr20,63739761,63740531,TSS,True,148,189
ENSG00000125520.13,chr20,63739783,63741479,TSS,True,160,189
ENSG00000149474.13,chr20,18159265,18161822,3AS,False,49,124
ENSG00000149474.13,chr20,18137824,18138051,TSS,True,28,137
ENSG00000087460.24,chr20,58895684,58903527,ES,False,282,415
ENSG00000087460.24,chr20,58895684,58903530,ES,False,168,1106
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,168,583
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,945,1081
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,223,1628
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,43,387
ENSG00000101150.17,chr20,63873816,63882718,ES,False,60,120
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,33,154
ENSG00000101150.17,chr20,63887666,63889238,TSS,True,137,154
ENSG00000215440.11,chr20,58712579,58713419,IR,False,118,168
ENSG00000215440.11,chr20,58713543,58713916,IR,False,89,156
ENSG00000215440.11,chr20,58713543,58713960,3AS,True,14,103
ENSG00000215440.11,chr20,58714670,58715167,IR,False,158,181
ENSG00000215440.11,chr20,58692123,58693050,TSS,False,83,211
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,49,195
ENSG00000171552.12,chr20,31722617,31723528,TSS,True,42,130
ENSG00000132670.20,chr20,2923285,2964271,ES,True,36,161
ENSG00000132670.20,chr20,2873455,2873760,TSS,True,26,192
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,398,469
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,91,469
ENSG00000101166.15,chr20,59042698,59042836,TSS,True,16,111
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,35,263
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,41,156
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,128,156
ENSG00000100979.14,chr20,45912078,45912208,TSS,True,27,149
ENSG00000101199.12,chr20,63282851,63284865,IR,True,130,168
ENSG00000101199.12,chr20,63285713,63286365,IR,True,138,175
ENSG00000101199.12,chr20,63289496,63289677,IR,False,44,210
ENSG00000101199.12,chr20,63272778,63272920,TSS,True,53,210
ENSG00000101199.12,chr20,63287563,63289804,PAS,True,38,189
ENSG00000101199.12,chr20,63289677,63289806,PAS,False,166,210
ENSG00000171703.16,chr20,64069821,64070259,IR,False,136,156
ENSG00000171703.16,chr20,64063090,64063384,TSS,True,25,177
ENSG00000171703.16,chr20,64072171,64072352,PAS,True,21,177
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,53,213
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,236,289
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,129,289
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,223,289
ENSG00000244462.7,chr20,35664759,35664906,TSS,True,39,134
ENSG00000125970.11,chr20,34073635,34075873,ES,False,82,304
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,42,102
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,112,137
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,102,137
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,66,137
ENSG00000101474.11,chr20,24992593,24992782,TSS,True,18,179
ENSG00000168734.13,chr20,44531978,44589796,ES,False,119,146
ENSG00000101443.17,chr20,45469691,45469860,TSS,True,50,192
ENSG00000101443.17,chr20,45469873,45470532,TSS,True,171,192
ENSG00000101443.17,chr20,45479869,45480094,TSS,True,168,192
ENSG00000101444.12,chr20,34280650,34281026,IR,True,35,298
ENSG00000101444.12,chr20,34280263,34281165,PAS,True,36,299
ENSG00000101444.12,chr20,34280264,34280650,PAS,True,280,315
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,41,315
ENSG00000124214.19,chr20,49124587,49135832,3AS,False,187,230
ENSG00000101290.13,chr20,5126835,5127149,TSS,True,38,130
ENSG00000075043.18,chr20,63433676,63433903,PAS,True,18,135
ENSG00000125841.12,chr20,349363,353209,ES,False,12,114
ENSG00000125841.12,chr20,346705,347142,TSS,True,13,121
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,73,157
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,115,157
ENSG00000025293.16,chr20,35771951,35772079,TSS,True,22,103
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,29,217
ENSG00000130702.15,chr20,62310311,62310418,IR,True,145,172
ENSG00000130702.15,chr20,62310970,62311161,3AS,True,22,161
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,88,131
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,41,129
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,89,294
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,91,296
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,210,299
ENSG00000124145.6,chr20,45348324,45348430,TSS,False,32,120
ENSG00000082781.11,chr3,124796817,124817620,ES,False,63,577
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,146,643
ENSG00000168036.17,chr3,41239354,41239659,IR,False,114,236
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,138,260
ENSG00000168036.17,chr3,41239354,41239818,IR,False,138,260
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,84,413
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,284,398
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,276,398
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,275,413
ENSG00000173226.16,chr3,121834965,121835087,TSS,True,19,103
ENSG00000174640.13,chr3,133953761,133973662,ES,False,33,222
ENSG00000174640.13,chr3,134029706,134030105,TSS,True,69,300
ENSG00000214706.10,chr3,50288271,50288408,IR,False,114,132
ENSG00000214706.10,chr3,50286002,50288271,PAS,False,20,133
ENSG00000214706.10,chr3,50285972,50288504,PAS,True,119,133
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,66,172
ENSG00000047849.21,chr3,47857512,47870812,ES,False,33,125
ENSG00000047849.21,chr3,47869327,47870857,5AS,False,20,112
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,76,182
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,112,182
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,89,208
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,21,150
ENSG00000163714.17,chr3,143021382,143021472,5AS,False,137,213
ENSG00000163714.17,chr3,143053794,143056311,ES,False,31,236
ENSG00000163714.17,chr3,143001324,143001673,TSS,True,47,256
ENSG00000114353.16,chr3,50236157,50236453,TSS,True,50,467
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,34,195
ENSG00000051382.8,chr3,138834694,138834968,TSS,True,27,112
ENSG00000163719.19,chr3,9689082,9701789,ES,False,32,145
ENSG00000163719.19,chr3,9690143,9701789,ES,False,49,110
ENSG00000001617.11,chr3,50154990,50155564,TSS,False,25,102
ENSG00000173473.10,chr3,47781602,47781940,TSS,True,120,404
ENSG00000163520.13,chr3,13619831,13627831,ES,True,43,279
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,56,290
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,60,424
ENSG00000073849.14,chr3,186930371,186930834,TSS,True,27,106
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,48,132
ENSG00000068745.14,chr3,48688002,48688773,PAS,False,23,157
ENSG00000068745.14,chr3,48693447,48694240,PAS,True,130,148
ENSG00000068745.14,chr3,48717156,48717303,TSS,False,24,159
ENSG00000057019.15,chr3,98901121,98901734,TSS,True,57,171
ENSG00000164050.12,chr3,48405798,48406822,ES,True,87,124
ENSG00000164050.12,chr3,48412009,48412237,IR,False,91,104
ENSG00000164050.12,chr3,48430007,48430130,TSS,False,109,132
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,152,516
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,40,186
ENSG00000144824.20,chr3,111920419,111939474,ES,False,33,109
ENSG00000144824.20,chr3,111732414,111732703,TSS,False,94,131
ENSG00000144824.20,chr3,111859658,111859878,TSS,True,71,131
ENSG00000163930.9,chr3,52409841,52410037,TSS,True,20,106
ENSG00000010322.15,chr3,52455494,52455734,TSS,True,124,309
ENSG00000010322.15,chr3,52487225,52488605,TSS,True,260,299
ENSG00000017260.19,chr3,130894337,130894707,3AS,False,41,157
ENSG00000017260.19,chr3,130894337,130930415,ES,False,47,204
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,38,242
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,36,233
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,210,239
ENSG00000114650.19,chr3,47426169,47435007,ES,False,14,138
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,49,192
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,126,210
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,85,211
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,127,211
ENSG00000070087.14,chr3,149970724,149970940,TSS,False,32,239
ENSG00000184500.15,chr3,93973673,93974093,TSS,True,18,168
ENSG00000188313.12,chr3,146515177,146516101,PAS,True,30,280
ENSG00000188313.12,chr3,146544466,146544861,TSS,True,34,288
ENSG00000090530.9,chr3,190120251,190121095,TSS,False,102,926
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,60,343
ENSG00000131375.9,chr3,15242253,15246731,ES,True,39,100
ENSG00000154767.14,chr3,14178465,14178685,TSS,True,14,115
ENSG00000163605.14,chr3,73065141,73065396,IR,True,283,331
ENSG00000163605.14,chr3,72996772,72997071,TSS,True,47,352
ENSG00000163605.14,chr3,73065396,73069202,PAS,False,49,333
ENSG00000163605.14,chr3,73064851,73069199,PAS,True,280,327
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,37,159
ENSG00000175455.14,chr3,123913305,123915718,PAS,True,13,123
ENSG00000175455.14,chr3,123961143,123961435,TSS,True,54,144
ENSG00000132155.11,chr3,12604289,12608765,ES,False,21,147
