gene,chr,start,end,splice_type,novel,GM12878_ENCFF648NAR_in_cov,GM12878_ENCFF648NAR_total_cov
ENSG00000132432.13,chr7,54759157,54759235,TSS,True,22,164
ENSG00000132432.13,chr7,54759161,54759233,TSS,False,147,164
ENSG00000106462.10,chr7,148807364,148807706,PAS,True,20,139
ENSG00000106462.10,chr7,148816707,148818117,PAS,True,116,132
ENSG00000106462.10,chr7,148884163,148884694,TSS,True,24,140
ENSG00000004866.20,chr7,117131960,117136080,ES,False,96,115
ENSG00000004866.20,chr7,116952949,116953691,TSS,True,80,119
ENSG00000004866.20,chr7,117014624,117015014,TSS,True,44,119
ENSG00000214194.8,chr7,113118527,113118554,TSS,False,17,136
ENSG00000164548.10,chr7,23504779,23505569,PAS,False,16,136
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,308,599
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,297,601
ENSG00000006625.17,chr7,30498938,30504568,ES,False,25,165
ENSG00000146701.11,chr7,76048045,76048226,TSS,False,92,890
ENSG00000086730.16,chr7,74210088,74215946,ES,False,153,536
ENSG00000086730.16,chr7,74214940,74215946,5AS,False,96,389
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,41,107
ENSG00000015676.17,chr7,44460387,44460465,TSS,True,84,106
ENSG00000122566.21,chr7,26197732,26200571,ES,False,1544,1733
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,191,1819
ENSG00000002822.15,chr7,2232871,2233077,TSS,True,16,120
ENSG00000135269.17,chr7,116210470,116210734,TSS,True,18,106
ENSG00000106025.8,chr7,120857819,120858146,TSS,True,95,154
ENSG00000106025.8,chr7,120856697,120857051,TSS,True,86,154
ENSG00000105849.5,chr7,19708762,19709036,TSS,False,21,108
ENSG00000232956.8,chr7,44983322,44983821,IR,True,104,172
ENSG00000232956.8,chr7,44984046,44984356,IR,False,89,172
ENSG00000232956.8,chr7,44984426,44986020,IR,False,105,166
ENSG00000232956.8,chr7,44983022,44983322,PAS,True,68,172
ENSG00000232956.8,chr7,44983027,44986097,PAS,True,137,170
ENSG00000232956.8,chr7,44983025,44984426,PAS,True,154,172
ENSG00000106028.10,chr7,141738410,141739123,5AS,False,256,332
ENSG00000106028.10,chr7,141738327,141738410,TSS,True,89,346
ENSG00000106028.10,chr7,141738349,141738503,TSS,True,300,346
ENSG00000146540.14,chr7,994135,997804,PAS,True,19,108
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,53,107
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,87,114
ENSG00000146540.14,chr7,1138208,1138280,TSS,True,101,114
ENSG00000130429.14,chr7,99374781,99377357,3AS,False,100,202
ENSG00000130429.14,chr7,99377439,99385701,5AS,False,65,200
ENSG00000105854.12,chr7,95411743,95412311,3AS,False,32,214
ENSG00000128595.16,chr7,128748804,128758870,ME,False,109,345
ENSG00000177409.11,chr7,93130053,93135991,PAS,True,12,111
ENSG00000177409.11,chr7,93148193,93148415,TSS,True,21,121
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,109,167
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,115,171
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,62,171
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,1235,4950
ENSG00000164649.19,chr7,21908507,21916753,ES,False,51,415
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,128,365
ENSG00000164649.19,chr7,21945780,21946136,TSS,True,51,449
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,61,177
ENSG00000188186.10,chr7,100148962,100149053,TSS,True,159,177
ENSG00000188186.10,chr7,100149032,100149579,TSS,True,144,177
ENSG00000127989.13,chr7,91874764,91880054,ES,False,108,121
ENSG00000127989.13,chr7,91880656,91880727,TSS,False,17,134
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,157,467
ENSG00000197157.10,chr7,127807481,127807573,TSS,True,354,458
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,72,281
ENSG00000122565.18,chr7,26212081,26213607,PAS,True,24,229
ENSG00000006634.7,chr7,87878133,87884978,5AS,False,29,164
ENSG00000006634.7,chr7,87900878,87907187,ES,True,45,120
ENSG00000006634.7,chr7,87875888,87876778,TSS,True,19,186
ENSG00000006634.7,chr7,87907187,87909553,PAS,True,62,183
ENSG00000006634.7,chr7,87904291,87904415,PAS,True,146,183
ENSG00000197343.10,chr7,99558365,99558787,TSS,False,30,110
ENSG00000197343.10,chr7,99558685,99559017,TSS,True,89,110
ENSG00000197343.10,chr7,99563862,99564745,PAS,True,13,106
ENSG00000197343.10,chr7,99572244,99576451,PAS,True,97,109
ENSG00000071243.15,chr7,120950753,120950924,TSS,True,58,230
ENSG00000071243.15,chr7,120951145,120951235,TSS,True,175,230
ENSG00000071243.15,chr7,120974727,120977212,PAS,True,36,230
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,33,142
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,119,142
ENSG00000186480.12,chr7,155297782,155297959,TSS,True,49,113
ENSG00000186480.12,chr7,155297880,155298697,TSS,True,96,113
ENSG00000154978.12,chr7,55572270,55572538,TSS,True,65,140
ENSG00000197448.13,chr7,143264676,143264991,IR,False,125,145
ENSG00000197448.13,chr7,143265092,143265260,IR,False,122,149
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,55,424
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,95,480
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,423,480
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,320,447
ENSG00000106245.10,chr7,99409004,99410036,IR,False,19,146
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,148,488
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,360,488
ENSG00000006715.15,chr7,38722967,38726326,PAS,True,51,204
ENSG00000006715.15,chr7,38909153,38909215,TSS,True,27,206
ENSG00000106682.14,chr7,74189918,74194740,ES,False,1046,1182
ENSG00000136286.15,chr7,44962655,44962895,PAS,False,16,156
ENSG00000136286.15,chr7,44978866,44979107,TSS,True,28,157
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,46,381
ENSG00000106344.8,chr7,128302760,128310931,PAS,True,33,130
ENSG00000070882.12,chr7,24796534,24800279,PAS,True,22,117
ENSG00000070882.12,chr7,24979885,24980251,TSS,False,22,117
ENSG00000010270.13,chr7,38178420,38207446,ES,False,132,186
ENSG00000085662.13,chr7,134458996,134459151,TSS,True,65,621
ENSG00000105939.12,chr7,139109023,139109829,TSS,True,17,106
ENSG00000164654.15,chr7,7566854,7567072,TSS,True,36,111
ENSG00000164654.15,chr7,7572431,7573769,TSS,True,82,103
ENSG00000164654.15,chr7,7606995,7609152,PAS,True,16,110
ENSG00000105875.13,chr7,135211379,135211625,TSS,False,263,408
ENSG00000105875.13,chr7,135204267,135205006,TSS,True,362,407
ENSG00000105875.13,chr7,135188432,135188782,TSS,True,297,403
ENSG00000196636.7,chr7,97117897,97181011,ES,True,75,107
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,59,588
ENSG00000122687.17,chr7,2239676,2242161,3AS,True,74,355
ENSG00000122687.17,chr7,2239676,2242161,IR,True,74,103
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,68,424
ENSG00000106603.18,chr7,43648652,43729428,ES,False,138,253
ENSG00000106603.18,chr7,43638242,43639681,PAS,True,37,289
ENSG00000106603.18,chr7,43729428,43729542,TSS,True,37,293
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,80,472
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,410,472
ENSG00000122783.16,chr7,135167807,135168785,5AS,False,14,132
ENSG00000122783.16,chr7,135167807,135168968,5AS,False,15,147
ENSG00000122783.16,chr7,135169060,135170651,5AS,True,70,145
ENSG00000122783.16,chr7,135170651,135170780,TSS,False,87,157
ENSG00000122783.16,chr7,135170398,135170744,TSS,True,81,157
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,84,105
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,126,239
ENSG00000106052.13,chr7,27793065,27793213,PAS,True,209,236
ENSG00000122545.19,chr7,35904253,35907110,PAS,True,250,1145
ENSG00000006530.16,chr7,141551350,141551434,TSS,True,77,208
ENSG00000006530.16,chr7,141554601,141555567,TSS,True,142,208
ENSG00000005483.20,chr7,105014535,105040838,ES,False,111,180
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,112,192
ENSG00000005483.20,chr7,105091215,105091731,PAS,True,158,192
ENSG00000005483.20,chr7,105101424,105101504,PAS,True,166,192
ENSG00000005483.20,chr7,105076962,105077193,PAS,True,160,191
ENSG00000064419.13,chr7,129018157,129054650,ES,False,327,374
ENSG00000164815.10,chr7,104126340,104126893,PAS,True,22,127
ENSG00000122643.19,chr7,33026915,33035933,ES,False,111,125
ENSG00000122643.19,chr7,33026915,33062567,ES,False,131,165
ENSG00000122643.19,chr7,33062567,33063139,TSS,True,103,267
ENSG00000122643.19,chr7,33040871,33040910,TSS,True,174,267
ENSG00000086300.15,chr7,26291833,26292086,TSS,True,32,158
ENSG00000183742.12,chr7,20161870,20217298,ES,False,25,118
ENSG00000183742.12,chr7,20136064,20141158,PAS,True,76,146
ENSG00000183742.12,chr7,20158433,20160245,PAS,True,100,143
ENSG00000106266.10,chr7,2314327,2314448,TSS,True,61,213
ENSG00000106266.10,chr7,2312403,2312708,TSS,True,172,213
ENSG00000133561.15,chr7,150632168,150632353,TSS,True,24,121
ENSG00000126522.16,chr7,66076093,66082367,ES,False,18,126
ENSG00000126522.16,chr7,66086662,66087333,ES,False,20,126
ENSG00000126522.16,chr7,66075735,66075856,TSS,False,86,131
ENSG00000126522.16,chr7,66075799,66076093,TSS,True,48,131
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,261,365
ENSG00000135185.11,chr7,87219425,87220585,TSS,True,26,175
ENSG00000001630.16,chr7,92110666,92113843,PAS,True,27,199
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,25,200
ENSG00000105928.14,chr7,24757395,24757493,TSS,True,42,149
ENSG00000105928.14,chr7,24719046,24719203,TSS,False,117,149
ENSG00000088298.12,chr20,35115933,35123889,ES,True,18,175
ENSG00000088325.15,chr20,31739247,31739621,TSS,False,77,687
ENSG00000088325.15,chr20,31800969,31801804,PAS,False,378,685
ENSG00000088325.15,chr20,31793847,31793992,PAS,True,510,679
ENSG00000088325.15,chr20,31783704,31785268,PAS,True,583,668
ENSG00000080189.14,chr20,46358386,46359228,TSS,True,168,188
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,53,189
ENSG00000080189.14,chr20,46355072,46355402,TSS,True,161,186
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,275,611
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,394,624
ENSG00000088833.17,chr20,1466719,1466961,TSS,True,17,140
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,169,701
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,596,699
ENSG00000101109.11,chr20,44966458,44966603,TSS,True,18,128
ENSG00000101109.11,chr20,45001166,45001332,PAS,True,93,117
ENSG00000101109.11,chr20,45024972,45027450,PAS,True,72,117
ENSG00000101109.11,chr20,45075017,45079975,PAS,True,89,117
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,201,400
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,271,465
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,261,465
ENSG00000175063.16,chr20,45812602,45812796,TSS,True,45,337
ENSG00000175063.16,chr20,45812977,45813290,TSS,False,299,337
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,39,138
ENSG00000125977.6,chr20,34098288,34098633,PAS,True,120,135
ENSG00000149636.15,chr20,36771193,36773661,ES,False,22,121
ENSG00000149636.15,chr20,36771473,36773661,5AS,False,108,123
ENSG00000149636.15,chr20,36773661,36774298,TSS,True,23,157
ENSG00000149636.15,chr20,36773393,36773775,TSS,True,140,157
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,108,193
ENSG00000214078.12,chr20,35632923,35664878,5AS,False,32,226
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,160,245
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,136,245
ENSG00000214078.12,chr20,35664878,35665012,TSS,True,209,245
ENSG00000101266.18,chr20,508660,543671,ES,False,214,281
ENSG00000101181.17,chr20,62183001,62183057,TSS,True,29,107
ENSG00000101181.17,chr20,62191029,62193624,TSS,True,87,107
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,30,255
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,35,262
ENSG00000130706.12,chr20,62302818,62303045,TSS,True,232,262
ENSG00000101193.7,chr20,62938108,62938253,TSS,True,25,118
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,236,527
ENSG00000101361.16,chr20,2656034,2656400,5AS,False,903,1005
ENSG00000101361.16,chr20,2656214,2656400,IR,False,104,157
ENSG00000101361.16,chr20,2657218,2657928,3AS,True,559,635
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,504,1072
ENSG00000101361.16,chr20,2657080,2658394,PAS,True,673,1072
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,82,645
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,29,167
ENSG00000064601.18,chr20,45891371,45891762,TSS,True,148,167
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,152,206
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,59,204
ENSG00000101365.20,chr20,2658522,2658758,5AS,False,114,141
ENSG00000101365.20,chr20,2658522,2658758,IR,False,114,399
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,142,426
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,285,428
PB_novel_127458,chr20,15894277,15985502,ES,True,88,101
PB_novel_127458,chr20,15892332,15894277,PAS,True,12,107
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,87,148
ENSG00000087460.24,chr20,58903671,58903791,TSS,True,128,145
ENSG00000166913.12,chr20,44885886,44901530,ES,False,176,206
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,46,252
ENSG00000101150.17,chr20,63873816,63882718,ES,False,90,278
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,46,237
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,210,237
ENSG00000101191.16,chr20,62887216,62894194,PAS,True,117,132
ENSG00000101191.16,chr20,62904818,62906100,PAS,True,43,129
ENSG00000101191.16,chr20,62926438,62926520,TSS,False,96,136
ENSG00000101191.16,chr20,62937795,62937943,TSS,False,95,136
ENSG00000101191.16,chr20,62926431,62926528,TSS,True,97,136
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,77,728
ENSG00000101138.11,chr20,56392713,56395520,5AS,False,123,139
ENSG00000101138.11,chr20,56392363,56392538,TSS,True,151,182
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,59,182
ENSG00000101158.13,chr20,58993675,58994109,5AS,False,41,398
ENSG00000101158.13,chr20,58994641,58995133,PAS,True,46,444
ENSG00000125871.13,chr20,17969141,17969800,IR,True,90,149
ENSG00000125871.13,chr20,17970370,17988165,ES,False,15,136
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,68,158
ENSG00000125871.13,chr20,17969017,17970370,TSS,True,101,158
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,64,249
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,22,206
ENSG00000196839.12,chr20,44651574,44651748,TSS,True,23,211
ENSG00000087586.17,chr20,56388202,56390555,ES,False,68,115
ENSG00000087586.17,chr20,56388202,56392153,5AS,False,60,115
ENSG00000087586.17,chr20,56388202,56392167,ES,False,113,189
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,113,267
ENSG00000087586.17,chr20,56390665,56392167,5AS,False,59,111
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,306,361
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,262,361
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,172,361
ENSG00000168734.13,chr20,44582731,44589796,ES,False,128,146
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,146,172
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,32,172
ENSG00000177410.12,chr20,49280570,49289044,ES,True,30,104
ENSG00000177410.12,chr20,49278601,49278716,TSS,True,13,126
ENSG00000177410.12,chr20,49289044,49289260,PAS,False,15,126
ENSG00000197114.11,chr20,63708001,63708118,TSS,True,35,101
ENSG00000197114.11,chr20,63708034,63708188,TSS,True,74,101
ENSG00000198900.5,chr20,41028787,41029100,TSS,False,56,100
ENSG00000089006.16,chr20,17941596,17942407,PAS,True,44,241
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,183,241
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,119,241
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,41,234
ENSG00000025293.16,chr20,35801605,35842572,ES,True,98,114
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,42,126
ENSG00000025293.16,chr20,35899369,35899648,PAS,False,111,126
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,51,127
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,73,124
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,37,240
ENSG00000173226.16,chr3,121770574,121781742,ES,True,34,334
ENSG00000138495.6,chr3,119669523,119669665,PAS,True,23,136
ENSG00000163660.11,chr3,157153156,157158865,ES,False,65,133
ENSG00000163660.11,chr3,157147552,157148589,PAS,True,79,151
ENSG00000163660.11,chr3,157147795,157149977,PAS,False,128,150
ENSG00000163660.11,chr3,157150463,157152241,PAS,True,122,145
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,58,214
ENSG00000090520.11,chr3,186570680,186570965,TSS,False,23,150
ENSG00000164087.7,chr3,52075985,52122378,ES,False,57,194
ENSG00000163714.17,chr3,143021382,143021472,5AS,False,53,103
ENSG00000163714.17,chr3,143001324,143001673,TSS,True,50,193
ENSG00000163714.17,chr3,143038893,143038960,PAS,True,125,184
ENSG00000163714.17,chr3,143016841,143016975,PAS,True,106,155
ENSG00000163714.17,chr3,143053675,143053780,PAS,False,149,186
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,1226,1514
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,304,1514
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,122,646
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,551,646
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,314,1509
ENSG00000163918.10,chr3,186804724,186806424,5AS,False,102,399
ENSG00000163918.10,chr3,186806424,186806482,TSS,True,302,404
ENSG00000163918.10,chr3,186806289,186806495,TSS,True,108,404
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,90,264
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,70,476
ENSG00000163512.13,chr3,28322344,28324454,PAS,True,36,162
ENSG00000114388.12,chr3,50350022,50350574,IR,False,110,127
ENSG00000114388.12,chr3,50350574,50351061,TSS,True,19,129
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,84,157
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,78,159
ENSG00000150995.19,chr3,4757517,4758126,TSS,True,70,118
ENSG00000150995.19,chr3,4846138,4847506,PAS,True,65,131
ENSG00000163832.15,chr3,47495639,47496197,PAS,True,28,142
ENSG00000163832.15,chr3,47501214,47501851,PAS,True,119,142
ENSG00000163832.15,chr3,47513536,47513725,TSS,True,18,143
ENSG00000114439.18,chr3,107522958,107523107,TSS,True,55,181
ENSG00000114439.18,chr3,107599306,107599588,TSS,False,158,181
ENSG00000017260.19,chr3,130975488,130980581,ES,False,24,124
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,96,140
ENSG00000017260.19,chr3,130850511,130850928,TSS,True,74,145
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,63,145
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,92,145
ENSG00000144837.8,chr3,119597818,119597986,TSS,True,19,102
ENSG00000186265.9,chr3,112469804,112479454,ES,False,44,183
ENSG00000186265.9,chr3,112463966,112466383,PAS,True,38,229
ENSG00000186265.9,chr3,112478083,112479769,PAS,True,189,218
ENSG00000186265.9,chr3,112499270,112499621,TSS,True,33,230
ENSG00000164062.12,chr3,49674413,49674488,IR,False,156,183
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,188,354
ENSG00000164062.12,chr3,49675770,49676515,TSS,True,233,354
ENSG00000154767.14,chr3,14145144,14146159,PAS,True,25,107
ENSG00000154767.14,chr3,14178465,14178685,TSS,True,14,107
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,238,1414
ENSG00000134108.12,chr3,5122248,5122588,TSS,True,17,131
ENSG00000144747.16,chr3,69044595,69047357,5AS,False,294,336
ENSG00000144747.16,chr3,69027893,69027992,PAS,True,304,351
ENSG00000144747.16,chr3,69038890,69039009,PAS,True,246,347
ENSG00000144747.16,chr3,69039548,69039693,PAS,True,305,347
ENSG00000144747.16,chr3,69043189,69043876,PAS,False,263,347
ENSG00000144747.16,chr3,69042057,69042912,PAS,True,299,347
ENSG00000164081.12,chr3,51671186,51671288,TSS,False,38,197
ENSG00000114126.17,chr3,141974191,141978519,3AS,False,100,131
ENSG00000114126.17,chr3,141949807,141952696,PAS,True,25,136
ENSG00000114126.17,chr3,142149182,142149553,TSS,True,120,140
ENSG00000114126.17,chr3,142028578,142028646,TSS,True,39,140
ENSG00000132155.11,chr3,12604289,12608765,ES,False,36,226
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,81,105
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,53,102
ENSG00000113851.14,chr3,3154075,3154746,IR,False,114,129
ENSG00000113851.14,chr3,3147622,3151045,PAS,True,41,153
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,107,824
ENSG00000070950.9,chr3,8877195,8881459,PAS,True,39,108
ENSG00000070950.9,chr3,8912309,8912372,PAS,True,90,106
ENSG00000173230.15,chr3,121694554,121698929,PAS,True,12,110
ENSG00000173230.15,chr3,121749631,121749856,TSS,True,34,128
