gene,chr,start,end,splice_type,novel,heart_right_ventricle_ENCFF660UTF_in_cov,heart_right_ventricle_ENCFF660UTF_total_cov
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,108,124
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,130,269
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,63,332
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,144,277
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,134,277
ENSG00000149596.6,chr20,44114781,44114878,TSS,True,205,232
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,176,241
ENSG00000149596.6,chr20,44115664,44116159,TSS,True,168,232
ENSG00000118705.16,chr20,37236709,37241302,ES,False,68,241
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,51,274
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,165,287
ENSG00000154930.14,chr20,25057768,25058390,TSS,True,100,491
ENSG00000101400.5,chr20,33443310,33443891,TSS,False,146,729
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,46,117
ENSG00000125977.6,chr20,34103498,34103565,PAS,True,100,116
ENSG00000125977.6,chr20,34105520,34105545,PAS,True,92,114
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,686,823
ENSG00000198959.11,chr20,38161419,38161601,TSS,True,724,823
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,625,823
ENSG00000198959.11,chr20,38131092,38131129,TSS,True,736,820
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,31,170
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,232,1147
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,39,167
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,75,161
ENSG00000171858.17,chr20,62387107,62387388,TSS,True,131,161
ENSG00000171858.17,chr20,62387609,62387674,TSS,True,129,161
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,92,112
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,34,130
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,114,130
ENSG00000132824.13,chr20,44521912,44522094,TSS,True,15,116
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,34,110
ENSG00000088766.11,chr20,6006049,6006552,TSS,True,39,236
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,33,186
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,254,873
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,76,212
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,21,104
ENSG00000197586.12,chr20,25195867,25207075,ES,False,144,243
ENSG00000197586.12,chr20,25195867,25209848,ES,False,72,387
ENSG00000197586.12,chr20,25206590,25207078,3AS,False,60,159
ENSG00000197586.12,chr20,25221333,25222837,IR,True,352,402
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,326,452
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,101,490
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,58,224
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,111,214
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,171,213
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,21,177
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,115,175
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,66,170
ENSG00000125826.20,chr20,408028,408779,TSS,True,40,131
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,202,225
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,34,238
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,35,238
ENSG00000197296.5,chr20,44310975,44311230,TSS,False,113,126
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,216,382
ENSG00000244274.7,chr20,45406729,45408606,TSS,True,224,382
ENSG00000078814.15,chr20,34995578,34996345,IR,True,141,168
ENSG00000078814.15,chr20,34998915,34999055,IR,True,207,257
ENSG00000078814.15,chr20,35002085,35002176,IR,False,313,348
ENSG00000078814.15,chr20,34977674,34978096,TSS,True,358,405
ENSG00000078814.15,chr20,35000308,35000689,TSS,True,315,378
ENSG00000078814.15,chr20,35002176,35002442,PAS,True,92,405
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,52,100
ENSG00000271303.1,chr20,652975,653199,TSS,False,32,281
ENSG00000087460.24,chr20,58895684,58903527,ES,False,887,1007
ENSG00000087460.24,chr20,58895684,58903530,ES,False,466,1629
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,466,1473
ENSG00000166913.12,chr20,44885886,44901530,ES,False,121,144
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,23,167
ENSG00000101150.17,chr20,63873816,63882718,ES,False,35,125
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,23,148
ENSG00000101210.11,chr20,63499057,63499275,TSS,True,406,1821
ENSG00000215440.11,chr20,58692123,58693050,TSS,False,22,182
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,134,191
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,125,191
ENSG00000125827.8,chr20,8019437,8019829,TSS,True,46,206
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,250,633
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,415,633
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,199,348
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,25,119
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,191,216
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,122,216
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,88,136
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,12,117
ENSG00000100997.18,chr20,25390512,25390909,TSS,True,14,127
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,45,129
ENSG00000125970.11,chr20,34073635,34075873,ES,False,70,219
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,115,152
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,58,152
ENSG00000101290.13,chr20,5126835,5127149,TSS,True,26,128
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,30,114
ENSG00000131069.19,chr20,34914437,34919434,ES,False,24,113
ENSG00000131069.19,chr20,34876462,34876823,TSS,True,30,134
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,42,114
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,71,113
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,49,460
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,64,107
ENSG00000168036.17,chr3,41239354,41239818,IR,False,64,102
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,37,154
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,112,150
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,112,150
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,90,154
ENSG00000138495.6,chr3,119677203,119677415,TSS,True,34,196
ENSG00000138495.6,chr3,119675144,119675234,TSS,True,165,196
ENSG00000214706.10,chr3,50292216,50292628,TSS,True,26,221
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,85,124
ENSG00000047849.21,chr3,47977933,47998637,ES,False,180,296
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,396,481
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,339,429
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,585,786
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,60,238
ENSG00000114353.16,chr3,50236157,50236453,TSS,True,32,133
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,164,211
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,70,211
ENSG00000169255.14,chr3,161104784,161105342,TSS,True,73,101
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,42,101
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,53,154
ENSG00000162244.11,chr3,51995424,51995470,TSS,True,125,154
ENSG00000163719.19,chr3,9689082,9701789,ES,False,18,142
ENSG00000163719.19,chr3,9690143,9701789,ES,False,32,123
ENSG00000163520.13,chr3,13619831,13626444,ES,False,117,216
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,98,231
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,181,230
ENSG00000184432.9,chr3,139383435,139389547,5AS,False,95,106
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,20,125
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,38,134
ENSG00000214097.4,chr3,196509669,196515159,5AS,True,320,356
ENSG00000214097.4,chr3,196515159,196515346,TSS,False,54,378
ENSG00000114796.15,chr3,183635747,183643479,5AS,False,21,139
ENSG00000114796.15,chr3,183635793,183643479,ES,False,82,110
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,89,217
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,167,217
ENSG00000114796.15,chr3,183679085,183684519,PAS,True,26,194
ENSG00000163517.14,chr3,13480349,13481245,5AS,False,97,124
ENSG00000163517.14,chr3,13480134,13480349,TSS,False,62,160
ENSG00000163517.14,chr3,13480337,13480446,TSS,True,132,160
ENSG00000163517.14,chr3,13480477,13481394,TSS,True,138,160
ENSG00000187098.15,chr3,69949168,69951829,3AS,False,75,101
ENSG00000187098.15,chr3,69739409,69739701,TSS,True,45,108
ENSG00000187098.15,chr3,69879147,69879383,TSS,True,89,108
ENSG00000187098.15,chr3,69866225,69866346,TSS,True,94,108
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,68,216
ENSG00000144815.15,chr3,101779177,101779324,TSS,True,34,125
ENSG00000144815.15,chr3,101779415,101779900,TSS,True,108,125
ENSG00000178035.11,chr3,49024404,49024494,IR,False,82,104
ENSG00000178035.11,chr3,49024578,49024658,IR,False,78,101
ENSG00000178035.11,chr3,49024802,49024895,IR,False,78,101
ENSG00000178035.11,chr3,49025040,49025125,IR,True,78,101
ENSG00000178035.11,chr3,49026419,49026518,IR,True,77,100
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,23,105
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,35,105
ENSG00000127241.16,chr3,187262720,187291627,ES,False,12,103
ENSG00000127241.16,chr3,187291627,187292327,TSS,True,34,137
ENSG00000114279.13,chr3,192727181,192727599,TSS,True,52,313
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,33,260
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,62,136
ENSG00000017260.19,chr3,130850511,130850928,TSS,True,80,136
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,39,136
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,100,136
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,81,105
ENSG00000114650.19,chr3,47420553,47420736,TSS,True,85,104
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,32,212
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,91,272
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,221,272
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,48,219
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,97,146
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,209,244
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,198,242
ENSG00000114867.20,chr3,184323080,184323241,TSS,True,215,242
ENSG00000114867.20,chr3,184323173,184323593,TSS,True,203,241
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,41,234
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,172,208
ENSG00000077097.15,chr3,25645455,25664228,3AS,False,149,182
ENSG00000077097.15,chr3,25597982,25598477,PAS,True,43,217
ENSG00000077097.15,chr3,25628845,25628952,PAS,True,164,190
ENSG00000077097.15,chr3,25618653,25618737,TSS,False,162,182
ENSG00000077097.15,chr3,25664228,25664966,TSS,True,34,217
ENSG00000173175.14,chr3,123447411,123450089,TSS,False,292,492
ENSG00000173175.14,chr3,123291112,123291379,TSS,True,424,475
ENSG00000114023.15,chr3,122384141,122384299,TSS,True,24,133
ENSG00000160808.9,chr3,46858101,46858230,IR,False,2067,2529
ENSG00000160808.9,chr3,46855260,46858272,PAS,True,2139,2598
ENSG00000160808.9,chr3,46857860,46858101,PAS,False,531,2598
ENSG00000160808.9,chr3,46863261,46863509,TSS,True,486,2794
ENSG00000173230.15,chr3,121749631,121749856,TSS,True,29,102
ENSG00000157500.11,chr3,57227710,57227937,TSS,True,109,178
ENSG00000157500.11,chr3,57259025,57259080,TSS,True,110,166
ENSG00000157500.11,chr3,57252584,57252824,TSS,True,131,166
ENSG00000157500.11,chr3,57269540,57273471,PAS,True,43,174
ENSG00000157500.11,chr3,57267741,57268486,PAS,True,154,174
ENSG00000144749.13,chr3,66500189,66501123,TSS,True,99,165
ENSG00000144749.13,chr3,66383990,66384343,TSS,True,122,163
ENSG00000163703.17,chr3,9933852,9934419,5AS,False,50,138
ENSG00000163703.17,chr3,9933787,9933852,TSS,False,114,167
ENSG00000163703.17,chr3,9933769,9933920,TSS,True,78,167
ENSG00000247596.8,chr3,52238991,52239180,TSS,True,172,222
ENSG00000247596.8,chr3,52235028,52235191,TSS,True,71,222
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,54,181
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,26,198
ENSG00000198836.9,chr3,193617285,193618868,ES,False,93,124
ENSG00000198836.9,chr3,193618936,193631611,ES,False,98,131
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,18,139
ENSG00000161267.11,chr3,197555780,197556169,TSS,True,20,119
ENSG00000121440.14,chr3,73382430,73384930,PAS,True,18,123
ENSG00000121440.14,chr3,73624102,73625286,TSS,True,76,174
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,54,183
ENSG00000114854.7,chr3,52453991,52454041,TSS,False,625,4645
ENSG00000168268.10,chr3,52533505,52533816,TSS,True,23,154
ENSG00000205981.7,chr3,180985996,180986997,5AS,False,15,123
ENSG00000177479.19,chr3,48922811,48927461,ES,False,50,232
ENSG00000177479.19,chr3,48918211,48918998,TSS,True,65,340
ENSG00000010256.10,chr3,48609551,48609668,TSS,True,654,2983
ENSG00000010256.10,chr3,48600679,48602297,TSS,True,2522,2970
ENSG00000067560.10,chr3,49411819,49412221,TSS,True,23,213
ENSG00000113845.9,chr3,119498521,119498927,TSS,False,20,161
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,24,118
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,103,127
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,33,127
ENSG00000145020.15,chr3,49419788,49420210,IR,False,110,124
ENSG00000145020.15,chr3,49422257,49422360,3AS,False,14,114
ENSG00000145020.15,chr3,49416774,49417718,PAS,True,14,133
ENSG00000145020.15,chr3,49422360,49422687,TSS,True,21,139
ENSG00000073711.10,chr3,136022729,136023201,TSS,False,21,116
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,175,225
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,108,223
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,74,171
ENSG00000074416.14,chr3,127822308,127823542,TSS,True,150,171
ENSG00000136521.12,chr3,179604790,179604939,TSS,True,17,115
ENSG00000163681.14,chr3,57896932,57909075,ES,False,189,222
ENSG00000163681.14,chr3,57923023,57927295,ES,False,103,217
ENSG00000163681.14,chr3,57889991,57890100,TSS,True,69,259
ENSG00000163681.14,chr3,57927295,57930011,PAS,True,33,264
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,49,107
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,67,110
ENSG00000152601.17,chr3,152447773,152459270,ES,False,58,152
ENSG00000152601.17,chr3,152268772,152269092,TSS,True,110,172
ENSG00000152601.17,chr3,152299273,152300367,TSS,True,128,171
ENSG00000121577.13,chr3,119642561,119648118,ES,False,154,172
ENSG00000121577.13,chr3,119642561,119648259,ES,False,134,161
ENSG00000121577.13,chr3,119642561,119648259,5AS,False,134,306
ENSG00000121577.13,chr3,119660063,119660519,IR,False,40,240
ENSG00000121577.13,chr3,119648259,119648671,TSS,True,333,378
ENSG00000121577.13,chr3,119659932,119660893,TSS,True,189,384
ENSG00000121577.13,chr3,119648118,119648671,TSS,True,330,378
ENSG00000121577.13,chr3,119660519,119660892,TSS,False,344,384
ENSG00000012171.19,chr3,50273646,50273758,IR,False,106,127
ENSG00000012171.19,chr3,50273828,50273915,3AS,False,75,127
ENSG00000012171.19,chr3,50264465,50267769,TSS,True,72,154
ENSG00000012171.19,chr3,50267653,50269349,TSS,True,123,154
ENSG00000172037.13,chr3,49132868,49132954,IR,True,29,265
ENSG00000172037.13,chr3,49124700,49124926,TSS,True,915,1067
ENSG00000172037.13,chr3,49126364,49126814,TSS,False,926,1068
ENSG00000172037.13,chr3,49132490,49133049,TSS,True,957,1068
ENSG00000172037.13,chr3,49132791,49133082,TSS,True,832,1068
ENSG00000182606.14,chr3,42013600,42014117,TSS,False,80,116
ENSG00000154822.17,chr3,16837828,16838092,TSS,True,87,113
ENSG00000154822.17,chr3,16884740,16885366,TSS,False,66,113
ENSG00000154822.17,chr3,16899021,16899684,TSS,True,90,113
ENSG00000091527.15,chr3,133586722,133587895,3AS,False,74,193
ENSG00000091527.15,chr3,133586722,133588352,3AS,False,47,239
ENSG00000091527.15,chr3,133587895,133590261,PAS,True,177,250
ENSG00000091527.15,chr3,133587158,133590270,PAS,True,138,250
ENSG00000091527.15,chr3,133588352,133590260,PAS,False,202,250
ENSG00000185909.14,chr3,49171238,49171685,TSS,True,56,192
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,547,741
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,332,717
ENSG00000169714.16,chr3,129183775,129183946,TSS,True,88,820
ENSG00000168334.8,chr3,39186088,39187014,TSS,True,254,308
ENSG00000144908.13,chr3,126180475,126180706,TSS,True,51,141
ENSG00000144908.13,chr3,126158404,126158640,TSS,True,124,141
ENSG00000093167.17,chr3,37096660,37105454,ES,True,52,217
ENSG00000093167.17,chr3,37108684,37109652,ES,True,131,207
ENSG00000093167.17,chr3,37109700,37110990,3AS,True,148,209
ENSG00000093167.17,chr3,37174605,37176059,5AS,False,196,238
ENSG00000093167.17,chr3,37052625,37053961,PAS,True,54,263
ENSG00000093167.17,chr3,37176059,37176751,TSS,True,68,264
ENSG00000093167.17,chr3,37175817,37176361,TSS,True,219,264
ENSG00000114054.13,chr3,136250319,136250558,TSS,True,42,222
ENSG00000114054.13,chr3,136327174,136327255,TSS,True,192,221
ENSG00000168291.12,chr3,58433767,58433851,TSS,True,63,328
ENSG00000158186.12,chr3,138348767,138372865,5AS,True,211,238
ENSG00000158186.12,chr3,138348422,138348767,TSS,True,204,420
ENSG00000158186.12,chr3,138397322,138397477,TSS,True,346,406
ENSG00000158186.12,chr3,138402169,138405536,PAS,True,79,329
ENSG00000158186.12,chr3,138400533,138400614,PAS,True,270,329
ENSG00000152642.10,chr3,32146734,32159567,ES,True,58,496
ENSG00000152642.10,chr3,32106511,32106758,TSS,False,112,594
ENSG00000023330.14,chr3,52198085,52198255,TSS,True,30,265
ENSG00000065518.7,chr3,120596331,120596539,TSS,True,43,402
ENSG00000163412.12,chr3,71725191,71725441,TSS,False,30,220
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,405,530
ENSG00000144674.16,chr3,37251484,37273535,ES,False,120,182
ENSG00000144674.16,chr3,37242952,37243622,TSS,True,46,234
ENSG00000144674.16,chr3,37302184,37302581,PAS,True,180,201
ENSG00000144674.16,chr3,37323587,37324777,PAS,True,29,202
ENSG00000114902.13,chr3,52706086,52706282,TSS,False,18,104
ENSG00000163380.15,chr3,69107494,69109121,PAS,True,24,100
ENSG00000163380.15,chr3,69118698,69119279,TSS,True,78,106
ENSG00000163380.15,chr3,69122092,69122564,TSS,True,79,126
ENSG00000163827.12,chr3,46566176,46566570,TSS,True,56,261
ENSG00000178252.17,chr3,49014116,49014209,IR,False,130,166
ENSG00000178252.17,chr3,49007308,49007531,TSS,True,70,176
ENSG00000178252.17,chr3,49011638,49014116,TSS,False,129,176
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,73,562
ENSG00000189058.8,chr3,195583877,195584000,TSS,True,14,110
ENSG00000178053.17,chr3,158571347,158592433,5AS,False,153,224
ENSG00000178053.17,chr3,158592581,158596861,ES,False,32,227
ENSG00000178053.17,chr3,158571153,158571391,TSS,True,167,241
ENSG00000178053.17,chr3,158571160,158571347,TSS,True,83,241
ENSG00000144744.16,chr3,69080333,69080389,TSS,True,11,105
ENSG00000058262.9,chr3,128052302,128052559,TSS,False,98,192
ENSG00000178057.14,chr3,49022768,49022877,3AS,True,35,236
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,118,631
ENSG00000169908.11,chr3,149377370,149377862,TSS,True,41,144
ENSG00000010282.14,chr3,42702578,42702828,TSS,True,639,1326
ENSG00000010282.14,chr3,42693616,42696785,TSS,True,1137,1324
ENSG00000114738.10,chr3,50617226,50617513,5AS,False,352,526
ENSG00000114738.10,chr3,50617089,50617226,TSS,False,588,942
ENSG00000114738.10,chr3,50617078,50617241,TSS,True,768,942
ENSG00000114738.10,chr3,50617156,50617784,TSS,True,719,942
ENSG00000154174.7,chr3,100400625,100401452,TSS,False,13,102
ENSG00000114391.12,chr3,101686671,101686718,TSS,True,17,152
ENSG00000072274.12,chr3,196082042,196082146,TSS,False,31,168
ENSG00000163527.9,chr3,31532160,31533312,TSS,True,47,286
ENSG00000163527.9,chr3,31580120,31580375,TSS,True,254,286
ENSG00000088543.14,chr3,50561747,50567462,ES,False,31,105
ENSG00000088543.14,chr3,50567462,50567769,TSS,True,19,124
ENSG00000163833.7,chr3,121593366,121593502,TSS,False,222,396
ENSG00000163833.7,chr3,121621435,121623343,TSS,True,343,391
ENSG00000113811.10,chr3,53884416,53885561,PAS,True,41,138
ENSG00000113811.10,chr3,53886899,53886934,PAS,True,101,138
ENSG00000182899.16,chr3,197950181,197950221,TSS,True,89,305
ENSG00000182899.16,chr3,197954052,197954147,TSS,True,250,305
ENSG00000168273.7,chr3,52536773,52540423,5AS,False,145,241
ENSG00000168273.7,chr3,52536609,52536906,TSS,True,165,261
ENSG00000168273.7,chr3,52536604,52536773,TSS,False,115,261
PB_novel_51478,SIRV1,6473,6560,IR,True,57,131
PB_novel_51478,SIRV1,999,1484,PAS,True,37,146
