gene,chr,start,end,splice_type,novel,right_cardiac_atrium_ENCFF875QHC_in_cov,right_cardiac_atrium_ENCFF875QHC_total_cov
ENSG00000263001.5,chr7,74657007,74658068,TSS,True,123,198
ENSG00000263001.5,chr7,74749025,74749090,TSS,True,86,184
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,91,191
ENSG00000263001.5,chr7,74758779,74760692,PAS,True,139,191
ENSG00000263001.5,chr7,74749267,74749452,PAS,True,165,185
ENSG00000158604.14,chr7,44577896,44579628,PAS,False,85,151
ENSG00000158604.14,chr7,44577900,44581239,PAS,True,65,142
ENSG00000003147.18,chr7,8232752,8235909,3AS,False,30,151
ENSG00000003147.18,chr7,8236005,8262093,5AS,True,100,122
ENSG00000003147.18,chr7,8113183,8114044,PAS,True,31,160
ENSG00000003147.18,chr7,8143874,8143972,PAS,True,142,160
ENSG00000003147.18,chr7,8262093,8262410,TSS,True,46,160
ENSG00000003147.18,chr7,8261999,8262204,TSS,True,125,160
ENSG00000154678.16,chr7,31751177,31753553,PAS,True,102,156
ENSG00000154678.16,chr7,31786282,31790259,PAS,True,72,151
ENSG00000154678.16,chr7,32070292,32071007,TSS,True,17,158
ENSG00000122550.17,chr7,23106146,23123776,ES,False,224,264
ENSG00000122550.17,chr7,23105733,23106146,TSS,True,30,295
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,26,110
ENSG00000106538.9,chr7,150341577,150341721,TSS,True,20,126
ENSG00000106538.9,chr7,150340435,150341645,TSS,True,110,126
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,545,643
ENSG00000105974.11,chr7,116525191,116525805,TSS,True,542,643
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,288,643
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,216,565
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,46,154
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,127,155
ENSG00000106617.13,chr7,151595451,151632068,3AS,True,138,431
ENSG00000106617.13,chr7,151632068,151632538,TSS,True,381,472
ENSG00000106617.13,chr7,151735899,151736485,TSS,True,153,487
ENSG00000257923.10,chr7,101815706,101816093,TSS,True,137,196
ENSG00000257923.10,chr7,102283020,102283959,PAS,True,112,188
ENSG00000257923.10,chr7,102248411,102250079,PAS,True,71,101
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,52,253
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,213,252
ENSG00000177706.8,chr7,192009,193804,TSS,False,17,103
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,72,199
ENSG00000164880.15,chr7,1469907,1470692,PAS,False,14,118
ENSG00000164880.15,chr7,1478365,1478506,TSS,True,78,109
ENSG00000164880.15,chr7,1504322,1504580,TSS,False,106,118
ENSG00000171130.18,chr7,149873952,149874169,TSS,True,64,319
ENSG00000071462.11,chr7,73683540,73683673,TSS,True,20,113
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,187,254
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,121,316
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,250,316
ENSG00000128591.15,chr7,128849578,128850383,ES,False,185,223
ENSG00000128591.15,chr7,128852942,128853621,TSS,True,571,762
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,840,2598
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,1806,2598
ENSG00000274523.4,chr7,75070769,75073413,5AS,True,112,126
ENSG00000274523.4,chr7,75073413,75073871,TSS,True,36,148
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,99,854
ENSG00000130429.14,chr7,99374245,99374781,TSS,True,25,116
ENSG00000128595.16,chr7,128748804,128758870,ME,False,150,1413
ENSG00000106078.18,chr7,51184199,51190849,ES,False,101,166
ENSG00000106078.18,chr7,51316592,51317116,TSS,True,20,182
ENSG00000005075.15,chr7,102478807,102478910,TSS,True,20,121
ENSG00000177679.15,chr7,76283602,76285614,5AS,True,105,233
ENSG00000177679.15,chr7,76281564,76281802,TSS,True,73,274
ENSG00000177679.15,chr7,76282632,76282872,TSS,True,246,274
ENSG00000146535.13,chr7,2843852,2844342,TSS,False,55,187
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,146,193
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,190,239
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,93,239
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,89,633
ENSG00000164649.19,chr7,21908507,21916753,ES,False,117,227
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,45,110
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,62,151
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,55,170
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,60,171
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,22,126
ENSG00000164828.17,chr7,816673,838797,ES,False,33,164
ENSG00000164828.17,chr7,843520,849519,ES,False,19,141
ENSG00000164828.17,chr7,849603,851383,ES,False,108,137
ENSG00000164828.17,chr7,849603,851949,ES,True,16,153
ENSG00000164828.17,chr7,852667,852812,3AS,False,50,183
ENSG00000164828.17,chr7,815868,816673,TSS,True,66,230
ENSG00000135241.16,chr7,108526028,108526336,TSS,True,12,118
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,69,284
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,32,214
ENSG00000002933.8,chr7,150800828,150801535,5AS,False,44,141
ENSG00000002933.8,chr7,150800396,150800828,TSS,True,121,165
ENSG00000002933.8,chr7,150800757,150800968,TSS,True,76,165
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,96,173
ENSG00000159840.15,chr7,143381348,143382447,TSS,True,154,173
ENSG00000159840.15,chr7,143382049,143383322,TSS,True,132,172
ENSG00000155660.10,chr7,149028320,149028671,TSS,True,34,166
ENSG00000136213.9,chr7,2403570,2403659,TSS,True,83,102
ENSG00000136213.9,chr7,2403565,2403645,TSS,False,44,102
ENSG00000133612.18,chr7,151120145,151122724,ES,False,96,118
ENSG00000133612.18,chr7,151085870,151087072,TSS,False,67,195
ENSG00000133612.18,chr7,151117363,151117456,TSS,False,173,195
ENSG00000133612.18,chr7,151143736,151144453,PAS,True,133,187
ENSG00000133612.18,chr7,151122724,151123639,PAS,True,48,167
ENSG00000105953.14,chr7,44647759,44666735,ES,False,100,141
ENSG00000105953.14,chr7,44606547,44606653,TSS,True,224,354
ENSG00000105953.14,chr7,44707341,44707388,TSS,True,290,335
ENSG00000058404.19,chr7,44228924,44231005,ES,True,127,278
ENSG00000058404.19,chr7,44325356,44325759,TSS,True,108,382
ENSG00000062582.13,chr7,43869376,43869456,IR,False,128,157
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,37,165
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,137,165
ENSG00000240583.11,chr7,30911731,30912293,TSS,False,192,424
ENSG00000197448.13,chr7,143265092,143265260,IR,False,202,225
ENSG00000197448.13,chr7,143263414,143263585,TSS,True,39,260
ENSG00000136270.13,chr7,45103443,45105440,ES,False,44,255
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,61,238
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,98,273
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,211,273
ENSG00000006715.15,chr7,38909153,38909215,TSS,True,11,101
ENSG00000106631.8,chr7,44139022,44139421,IR,True,164,274
ENSG00000106631.8,chr7,44139022,44139781,IR,True,279,382
ENSG00000106631.8,chr7,44139664,44139781,IR,False,162,284
ENSG00000106631.8,chr7,44140787,44140960,3AS,False,3469,3958
ENSG00000106631.8,chr7,44140978,44141302,IR,True,107,126
ENSG00000106631.8,chr7,44141066,44141302,IR,True,103,119
ENSG00000106631.8,chr7,44141302,44141574,TSS,False,1166,4700
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,22,194
ENSG00000241644.2,chr7,30752130,30752304,TSS,True,43,129
ENSG00000106263.17,chr7,2355116,2355233,IR,False,36,280
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,123,244
ENSG00000106263.17,chr7,2379511,2380283,3AS,True,36,280
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,58,299
ENSG00000106263.17,chr7,2354804,2355116,TSS,True,264,299
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,175,298
ENSG00000106263.17,chr7,2380283,2380745,PAS,True,262,298
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,175,298
ENSG00000055118.14,chr7,150974941,150978151,5AS,True,20,123
ENSG00000055118.14,chr7,150944929,150945514,PAS,False,498,561
ENSG00000055118.14,chr7,150952424,150954701,TSS,True,497,555
ENSG00000055118.14,chr7,150955395,150955840,TSS,True,398,558
ENSG00000055118.14,chr7,150977837,150978405,TSS,True,458,561
ENSG00000055118.14,chr7,150958058,150958484,TSS,True,500,561
ENSG00000157954.14,chr7,5229705,5230834,5AS,False,62,121
ENSG00000157954.14,chr7,5190181,5190493,TSS,True,16,135
ENSG00000223855.1,chr7,524364,525233,PAS,True,75,101
ENSG00000223855.1,chr7,524079,525231,PAS,True,65,101
ENSG00000223855.1,chr7,524853,525233,PAS,False,68,101
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,56,158
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,19,117
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,89,167
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,114,163
ENSG00000122786.19,chr7,134933123,134934077,TSS,True,98,112
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,74,163
ENSG00000122786.19,chr7,134932987,134937664,PAS,True,82,131
ENSG00000106624.10,chr7,44104228,44104918,TSS,True,105,149
ENSG00000106624.10,chr7,44112573,44112909,TSS,True,122,144
ENSG00000239857.6,chr7,876485,876800,TSS,False,18,116
ENSG00000239857.6,chr7,890974,891066,TSS,True,102,116
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,252,281
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,56,337
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,486,659
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,25,234
ENSG00000136280.16,chr7,45000363,45063917,ES,False,32,168
ENSG00000136280.16,chr7,45069961,45072725,ES,False,134,177
ENSG00000136280.16,chr7,45000161,45000363,TSS,True,21,208
ENSG00000189077.10,chr7,75988148,75988251,IR,False,194,219
ENSG00000082014.16,chr7,151277076,151277169,TSS,False,354,594
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,344,594
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,34,105
ENSG00000106565.17,chr7,150800297,150800549,TSS,True,78,562
ENSG00000233369.7,chr7,73205458,73206151,IR,True,95,130
ENSG00000233369.7,chr7,73154670,73155343,TSS,False,121,143
ENSG00000233369.7,chr7,73195634,73195701,TSS,True,36,143
ENSG00000233369.7,chr7,73206151,73207300,PAS,False,42,137
ENSG00000233369.7,chr7,73205382,73207296,PAS,False,102,137
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,133,163
ENSG00000136279.20,chr7,44044617,44044820,TSS,True,18,167
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,31,208
ENSG00000161057.11,chr7,103347622,103347781,TSS,False,12,110
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,25,172
ENSG00000214022.11,chr7,150368941,150371227,ES,False,148,172
ENSG00000214022.11,chr7,150368941,150371230,3AS,True,30,210
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,163,385
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,194,236
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,54,236
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,57,169
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,127,169
ENSG00000129103.17,chr7,56064222,56064378,TSS,True,13,107
ENSG00000106333.12,chr7,100605812,100606415,IR,True,91,112
ENSG00000106333.12,chr7,100604408,100606630,TSS,True,97,116
ENSG00000106333.12,chr7,100604601,100605215,TSS,True,101,116
ENSG00000106333.12,chr7,100602333,100602551,TSS,True,54,116
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,211,525
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,105,630
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,326,540
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,215,540
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,35,204
ENSG00000088833.17,chr20,1466719,1466961,TSS,True,13,104
ENSG00000149596.6,chr20,44109633,44113503,PAS,False,30,216
ENSG00000149596.6,chr20,44111696,44116386,PAS,True,142,158
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,133,272
ENSG00000149596.6,chr20,44115664,44116159,TSS,True,201,245
ENSG00000118705.16,chr20,37236709,37241302,ES,False,208,549
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,192,434
ENSG00000154930.14,chr20,25057768,25058390,TSS,True,37,128
ENSG00000101400.5,chr20,33443310,33443891,TSS,False,132,964
ENSG00000100982.11,chr20,45934417,45934804,TSS,True,16,123
ENSG00000101463.5,chr20,24469753,24543019,ES,True,93,106
ENSG00000101463.5,chr20,24469190,24469753,TSS,False,86,193
ENSG00000101463.5,chr20,24469787,24469925,TSS,True,140,193
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,34,108
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,33,144
ENSG00000125977.6,chr20,34103498,34103565,PAS,True,125,143
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,2020,2475
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,2056,2475
ENSG00000198959.11,chr20,38131092,38131129,TSS,True,2129,2458
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,25,178
ENSG00000064205.10,chr20,44715161,44715365,3AS,True,139,186
ENSG00000064205.10,chr20,44714834,44715161,TSS,True,293,484
ENSG00000064205.10,chr20,44715021,44715450,TSS,True,277,484
ENSG00000149658.17,chr20,63215865,63216245,TSS,True,63,127
ENSG00000149658.17,chr20,63202286,63203161,TSS,True,68,125
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,249,1955
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,35,106
ENSG00000171858.17,chr20,62387107,62387388,TSS,True,87,106
ENSG00000171858.17,chr20,62387609,62387674,TSS,True,94,106
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,261,314
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,68,352
ENSG00000101266.18,chr20,543671,543818,TSS,True,42,123
ENSG00000101266.18,chr20,499832,499880,TSS,True,101,123
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,32,110
ENSG00000100991.11,chr20,35002334,35003283,PAS,False,16,128
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,24,130
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,37,224
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,228,619
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,73,334
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,57,145
ENSG00000131051.22,chr20,35739017,35740823,ES,False,131,146
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,29,175
ENSG00000197586.12,chr20,25195867,25207075,ES,False,178,245
ENSG00000197586.12,chr20,25195867,25209848,ES,False,55,355
ENSG00000197586.12,chr20,25206590,25207078,3AS,False,41,108
ENSG00000197586.12,chr20,25218614,25222837,ES,False,71,392
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,349,439
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,110,468
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,83,263
ENSG00000101161.7,chr20,64027601,64027736,TSS,True,225,260
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,107,262
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,210,261
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,174,241
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,69,232
ENSG00000101144.12,chr20,57265704,57266669,TSS,True,37,168
ENSG00000101144.12,chr20,57173199,57173261,TSS,True,151,168
ENSG00000125826.20,chr20,408028,408779,TSS,True,45,119
ENSG00000125826.20,chr20,419552,419731,TSS,True,94,106
ENSG00000125826.20,chr20,430349,432139,PAS,True,14,118
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,163,225
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,197,239
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,77,248
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,29,248
ENSG00000130703.16,chr20,62238467,62238597,TSS,True,29,109
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,140,338
ENSG00000244274.7,chr20,45406729,45408606,TSS,True,269,338
ENSG00000244274.7,chr20,45406891,45407779,TSS,False,299,338
ENSG00000078814.15,chr20,34997255,34997640,TSS,True,122,140
ENSG00000078814.15,chr20,35000308,35000689,TSS,True,105,140
ENSG00000078814.15,chr20,35002176,35002442,PAS,True,28,149
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,29,120
ENSG00000087460.24,chr20,58895684,58903527,ES,False,1020,1181
ENSG00000087460.24,chr20,58895684,58903530,ES,False,610,2341
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,610,1791
ENSG00000166913.12,chr20,44885886,44901530,ES,False,192,219
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,51,270
ENSG00000101150.17,chr20,63873816,63882718,ES,False,52,187
ENSG00000101210.11,chr20,63499057,63499275,TSS,True,354,2110
ENSG00000132821.11,chr20,37931804,37943980,ES,False,49,164
ENSG00000132821.11,chr20,37903063,37903471,TSS,True,76,236
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,21,200
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,158,266
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,174,266
ENSG00000125827.8,chr20,8019437,8019829,TSS,True,101,679
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,310,711
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,418,711
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,202,737
ENSG00000100979.14,chr20,45912078,45912208,TSS,True,27,125
ENSG00000171703.16,chr20,64063090,64063384,TSS,True,29,103
ENSG00000171703.16,chr20,64072171,64072352,PAS,True,38,103
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,125,154
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,87,154
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,130,154
ENSG00000101152.10,chr20,63895093,63895323,TSS,False,141,160
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,110,160
ENSG00000100997.18,chr20,25300884,25303549,ES,True,19,170
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,20,190
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,33,184
ENSG00000125970.11,chr20,34073635,34075873,ES,False,120,316
ENSG00000101474.11,chr20,24964022,24969525,ES,True,27,145
ENSG00000168734.13,chr20,44531978,44589796,ES,False,93,104
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,267,374
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,130,374
ENSG00000124214.19,chr20,49124587,49135832,3AS,False,87,111
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,130,146
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,85,150
ENSG00000124214.19,chr20,49153932,49154076,TSS,False,116,150
ENSG00000101290.13,chr20,5126835,5127149,TSS,True,32,177
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,17,117
ENSG00000131069.19,chr20,34914437,34919434,ES,False,25,103
ENSG00000131069.19,chr20,34876462,34876823,TSS,True,17,120
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,26,160
ENSG00000101246.19,chr20,63700530,63700601,IR,False,127,146
ENSG00000101246.19,chr20,63707092,63707866,3AS,False,75,124
ENSG00000101246.19,chr20,63698642,63700530,PAS,True,20,148
ENSG00000101246.19,chr20,63698643,63700702,PAS,True,130,148
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,26,155
ENSG00000101294.17,chr20,31566295,31569119,ES,False,59,118
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,15,130
ENSG00000130702.15,chr20,62305431,62309475,PAS,True,23,108
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,56,213
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,157,212
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,12,117
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,50,326
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,76,113
ENSG00000168036.17,chr3,41239354,41239818,IR,False,76,121
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,59,167
ENSG00000168036.17,chr3,41224997,41225207,TSS,True,145,167
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,137,166
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,122,165
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,91,167
ENSG00000173706.13,chr3,125055574,125056093,TSS,False,93,121
ENSG00000138495.6,chr3,119677203,119677415,TSS,True,27,195
ENSG00000138495.6,chr3,119675144,119675234,TSS,True,171,195
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,168,265
ENSG00000047849.21,chr3,47977933,47998637,ES,False,268,405
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,619,715
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,547,715
ENSG00000047849.21,chr3,47909432,47912421,PAS,True,48,465
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,550,716
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,947,1166
ENSG00000047849.21,chr3,48016333,48016497,TSS,True,984,1166
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,31,186
ENSG00000114353.16,chr3,50236157,50236453,TSS,True,50,260
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,141,188
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,72,188
ENSG00000169255.14,chr3,161086788,161101138,ES,False,163,203
ENSG00000169255.14,chr3,161104784,161105342,TSS,True,134,218
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,121,218
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,48,179
