gene,chr,start,end,splice_type,novel,PC-3_ENCFF044LIA_in_cov,PC-3_ENCFF044LIA_total_cov
ENSG00000114388.12,chr3,50349010,50349385,IR,False,96,112
ENSG00000114388.12,chr3,50349494,50349664,IR,False,75,103
ENSG00000114388.12,chr3,50350022,50350574,IR,False,85,109
ENSG00000114388.12,chr3,50350574,50351061,TSS,True,28,113
ENSG00000114388.12,chr3,50349930,50350833,TSS,True,99,113
ENSG00000241553.12,chr3,9792486,9792705,TSS,False,143,159
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,62,159
ENSG00000163428.3,chr3,120348743,120349388,TSS,False,13,111
ENSG00000164078.12,chr3,49895373,49895446,IR,True,321,363
ENSG00000164078.12,chr3,49895880,49895960,IR,False,281,329
ENSG00000164078.12,chr3,49896107,49896194,IR,True,258,304
ENSG00000164078.12,chr3,49896404,49896539,3AS,False,258,333
ENSG00000164078.12,chr3,49897685,49898050,IR,True,231,279
ENSG00000164078.12,chr3,49902379,49903924,TSS,True,138,409
ENSG00000178035.11,chr3,49024404,49024494,IR,False,272,478
ENSG00000178035.11,chr3,49024578,49024658,IR,False,254,460
ENSG00000178035.11,chr3,49024802,49024895,IR,False,253,459
ENSG00000178035.11,chr3,49025040,49025125,IR,True,253,458
ENSG00000178035.11,chr3,49025269,49026323,IR,True,240,446
ENSG00000178035.11,chr3,49026419,49026518,IR,True,244,450
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,207,479
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,259,479
ENSG00000168137.15,chr3,9397608,9397977,TSS,True,104,121
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,79,648
ENSG00000181788.3,chr3,150762432,150763170,TSS,True,21,209
ENSG00000163930.9,chr3,52409841,52410037,TSS,True,138,194
ENSG00000010322.15,chr3,52455494,52455734,TSS,True,126,157
ENSG00000010322.15,chr3,52487225,52488605,TSS,True,78,123
ENSG00000010322.15,chr3,52487735,52489678,TSS,False,106,123
ENSG00000010322.15,chr3,52489623,52490231,TSS,True,104,123
ENSG00000010322.15,chr3,52491871,52493078,PAS,True,36,133
ENSG00000114439.18,chr3,107522958,107523107,TSS,True,42,141
ENSG00000114439.18,chr3,107772627,107773090,PAS,True,43,122
ENSG00000114439.18,chr3,107805369,107811186,PAS,True,85,131
ENSG00000017260.19,chr3,130894337,130930415,ES,False,53,142
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,31,173
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,40,171
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,138,171
ENSG00000163812.13,chr3,44929436,44933117,ES,False,142,164
ENSG00000163812.13,chr3,44975932,44976194,TSS,True,64,231
ENSG00000114650.19,chr3,47417823,47418133,3AS,False,223,250
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,211,319
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,119,225
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,109,228
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,122,228
ENSG00000070087.14,chr3,149970724,149970940,TSS,False,33,253
ENSG00000233276.4,chr3,49358026,49358325,TSS,True,180,569
ENSG00000184500.15,chr3,93973673,93974093,TSS,True,14,124
ENSG00000173540.12,chr3,49721883,49721964,IR,False,188,210
ENSG00000173540.12,chr3,49719906,49721883,PAS,True,22,212
ENSG00000188313.12,chr3,146525647,146533469,ES,False,28,185
ENSG00000164062.12,chr3,49674413,49674488,IR,False,327,374
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,117,447
ENSG00000164062.12,chr3,49674350,49674621,TSS,True,395,447
ENSG00000131375.9,chr3,15240853,15242177,ES,False,26,107
ENSG00000131375.9,chr3,15251115,15252916,PAS,True,14,126
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,113,340
ENSG00000179152.19,chr3,44338101,44338319,TSS,True,93,122
ENSG00000179152.19,chr3,44338444,44338834,TSS,True,43,122
ENSG00000179152.19,chr3,44407441,44409449,PAS,True,75,121
ENSG00000179152.19,chr3,44358216,44359796,PAS,True,49,113
ENSG00000164081.12,chr3,51671288,51674270,ES,False,107,122
ENSG00000164081.12,chr3,51671288,51674270,5AS,False,107,121
ENSG00000164081.12,chr3,51671186,51671288,TSS,False,41,169
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,37,187
ENSG00000176597.11,chr3,183253171,183253472,TSS,True,54,108
ENSG00000176597.11,chr3,183254098,183254233,TSS,False,97,108
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,202,301
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,344,443
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,366,442
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,79,435
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,302,376
ENSG00000077097.15,chr3,25645455,25664228,3AS,False,199,232
ENSG00000077097.15,chr3,25597982,25598477,PAS,True,55,254
ENSG00000077097.15,chr3,25628845,25628952,PAS,True,205,241
ENSG00000114503.10,chr3,196939432,196942425,5AS,False,111,139
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,115,226
ENSG00000114503.10,chr3,196942369,196942574,TSS,False,196,224
ENSG00000114503.10,chr3,196941934,196942433,TSS,True,183,224
ENSG00000114023.15,chr3,122384141,122384299,TSS,True,38,124
ENSG00000114686.8,chr3,131502729,131502986,TSS,True,16,115
ENSG00000173230.15,chr3,121718501,121719645,IR,True,102,133
ENSG00000173230.15,chr3,121718501,121722261,ES,False,63,164
ENSG00000173230.15,chr3,121719750,121722261,3AS,True,39,116
ENSG00000173230.15,chr3,121730017,121730875,5AS,False,166,210
ENSG00000173230.15,chr3,121749631,121749856,TSS,True,91,274
ENSG00000163870.15,chr3,127590409,127591092,TSS,True,56,153
ENSG00000163870.15,chr3,127590882,127591122,TSS,True,137,153
ENSG00000114125.13,chr3,141738225,141738516,TSS,True,12,100
ENSG00000080822.16,chr3,98522848,98522990,TSS,False,32,155
ENSG00000157500.11,chr3,57227710,57227937,TSS,True,42,123
ENSG00000157500.11,chr3,57259025,57259080,TSS,True,77,109
ENSG00000157500.11,chr3,57269540,57273471,PAS,True,37,121
ENSG00000157500.11,chr3,57267741,57268486,PAS,True,104,121
ENSG00000156990.14,chr3,9837800,9838207,PAS,True,51,184
ENSG00000156990.14,chr3,9839900,9842082,PAS,True,141,162
ENSG00000156990.14,chr3,9843889,9844018,TSS,True,36,185
ENSG00000114019.14,chr3,134358716,134359282,3AS,False,20,100
ENSG00000114019.14,chr3,134374341,134374517,TSS,True,80,126
ENSG00000114019.14,chr3,134370699,134371495,TSS,True,92,126
ENSG00000163703.17,chr3,9933852,9934419,5AS,False,43,136
ENSG00000163703.17,chr3,9933920,9934419,IR,False,108,154
ENSG00000163703.17,chr3,9941016,9941110,5AS,False,32,258
ENSG00000163703.17,chr3,9943172,9943380,IR,False,207,255
ENSG00000163703.17,chr3,9943515,9943901,IR,True,28,101
ENSG00000163703.17,chr3,9943515,9944364,ES,False,134,180
ENSG00000163703.17,chr3,9943515,9944364,5AS,True,134,151
ENSG00000163703.17,chr3,9943515,9944364,IR,True,134,190
ENSG00000163703.17,chr3,9944095,9944364,IR,True,72,128
ENSG00000163703.17,chr3,9933787,9933852,TSS,False,271,314
ENSG00000163703.17,chr3,9933769,9933920,TSS,True,206,314
ENSG00000163703.17,chr3,9933324,9934612,TSS,True,211,314
ENSG00000163703.17,chr3,9944364,9945411,PAS,True,82,288
ENSG00000163703.17,chr3,9943076,9945397,PAS,True,247,278
ENSG00000247596.8,chr3,52238991,52239180,TSS,True,48,297
ENSG00000134086.7,chr3,10142187,10149786,ES,False,24,152
ENSG00000134086.7,chr3,10141734,10142187,TSS,True,23,175
ENSG00000134086.7,chr3,10149786,10152060,PAS,True,21,165
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,100,445
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,102,511
ENSG00000144895.11,chr3,150546565,150546830,TSS,True,33,171
ENSG00000144895.11,chr3,150583233,150583265,TSS,True,142,160
ENSG00000198836.9,chr3,193615770,193618868,ES,False,19,140
ENSG00000198836.9,chr3,193617285,193618868,ES,False,108,121
ENSG00000198836.9,chr3,193618936,193631611,ES,False,83,139
ENSG00000198836.9,chr3,193593043,193593409,TSS,True,22,160
ENSG00000181061.13,chr3,42804435,42804526,TSS,True,81,654
ENSG00000163430.11,chr3,120399959,120410951,ES,True,261,733
ENSG00000163430.11,chr3,120450896,120451339,TSS,True,155,841
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,31,222
ENSG00000163728.10,chr3,180601985,180602422,TSS,True,15,103
ENSG00000163728.10,chr3,180617379,180618342,PAS,False,92,103
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,32,221
ENSG00000172046.18,chr3,49120755,49120946,TSS,True,67,112
ENSG00000170248.14,chr3,33798568,33798937,TSS,True,171,398
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,49,320
ENSG00000168268.10,chr3,52533505,52533816,TSS,True,60,497
ENSG00000131368.7,chr3,15065060,15065345,TSS,True,47,143
ENSG00000163939.18,chr3,52544263,52548235,PAS,True,83,104
ENSG00000163939.18,chr3,52685748,52685995,TSS,True,65,135
ENSG00000171148.13,chr3,9792215,9792765,TSS,True,53,166
ENSG00000171148.13,chr3,9785315,9785365,TSS,True,129,165
ENSG00000114021.11,chr3,100334585,100334798,TSS,False,25,111
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,84,230
ENSG00000114648.11,chr3,47282623,47283094,TSS,True,32,105
ENSG00000093183.13,chr3,42547964,42548657,PAS,True,60,119
ENSG00000093183.13,chr3,42547968,42553448,PAS,True,59,105
ENSG00000093183.13,chr3,42581845,42582008,TSS,True,20,119
ENSG00000177479.19,chr3,48918998,48924717,ES,False,17,134
ENSG00000177479.19,chr3,48922811,48927461,ES,False,116,204
ENSG00000177479.19,chr3,48922811,48927461,3AS,True,116,134
ENSG00000177479.19,chr3,48924839,48927461,5AS,False,86,100
ENSG00000177479.19,chr3,48924839,48927461,IR,True,86,107
ENSG00000177479.19,chr3,48927813,48961611,ES,False,216,250
ENSG00000177479.19,chr3,48918211,48918998,TSS,True,48,345
ENSG00000010256.10,chr3,48609551,48609668,TSS,True,244,1294
ENSG00000010256.10,chr3,48600679,48602297,TSS,True,1104,1281
ENSG00000172939.8,chr3,38165492,38165946,TSS,True,49,141
ENSG00000172939.8,chr3,38252816,38255489,PAS,False,13,115
ENSG00000067560.10,chr3,49411819,49412221,TSS,True,77,542
ENSG00000075420.12,chr3,172039561,172039771,TSS,True,153,175
ENSG00000075420.12,chr3,172040257,172040624,TSS,True,97,175
ENSG00000075420.12,chr3,172352821,172353083,TSS,True,126,146
ENSG00000075420.12,chr3,172397163,172400703,PAS,True,34,161
ENSG00000075420.12,chr3,172133470,172135004,PAS,True,94,105
ENSG00000113845.9,chr3,119498521,119498927,TSS,False,31,178
ENSG00000114767.6,chr3,51933422,51933599,PAS,False,26,127
ENSG00000114767.6,chr3,51941780,51941987,TSS,False,33,127
ENSG00000163931.15,chr3,53255835,53256068,TSS,True,129,546
ENSG00000163702.19,chr3,9920602,9923880,ES,False,176,229
ENSG00000163702.19,chr3,9924020,9924231,IR,False,208,245
ENSG00000163702.19,chr3,9932703,9932952,ES,False,48,276
ENSG00000163702.19,chr3,9917014,9917420,TSS,True,108,315
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,98,367
ENSG00000169251.12,chr3,161221409,161221993,5AS,False,265,344
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,387,485
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,220,485
ENSG00000169251.12,chr3,161221287,161221724,TSS,False,405,485
ENSG00000060971.17,chr3,38125881,38126161,IR,False,200,229
ENSG00000060971.17,chr3,38126341,38126509,IR,False,154,220
ENSG00000060971.17,chr3,38129388,38131925,ES,False,50,233
ENSG00000060971.17,chr3,38136864,38137291,TSS,True,46,272
ENSG00000225697.12,chr3,48628038,48628433,IR,False,90,110
ENSG00000225697.12,chr3,48635370,48635535,TSS,True,91,133
ENSG00000225697.12,chr3,48633476,48635501,TSS,True,100,133
ENSG00000016864.18,chr3,52695035,52695189,IR,True,132,147
ENSG00000016864.18,chr3,52695302,52695420,IR,False,127,142
ENSG00000016864.18,chr3,52695587,52695927,IR,False,134,149
ENSG00000016864.18,chr3,52700496,52705446,ES,False,47,128
ENSG00000016864.18,chr3,52694152,52695035,PAS,True,18,151
ENSG00000016864.18,chr3,52705446,52706059,TSS,True,24,152
ENSG00000170860.3,chr3,14178779,14178881,TSS,False,92,176
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,335,438
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,221,424
ENSG00000132153.14,chr3,47845978,47847001,TSS,True,367,418
ENSG00000132153.14,chr3,47815962,47816180,PAS,True,96,109
ENSG00000145050.16,chr3,51385260,51385436,TSS,False,91,281
ENSG00000163904.12,chr3,185586190,185586514,TSS,True,13,124
ENSG00000163932.13,chr3,53161428,53178403,ES,False,72,133
ENSG00000163932.13,chr3,53160859,53161428,TSS,True,19,152
ENSG00000168297.15,chr3,58332872,58333090,TSS,True,20,126
ENSG00000168297.15,chr3,58409531,58409617,PAS,True,89,114
ENSG00000168297.15,chr3,58424751,58426055,PAS,True,38,114
ENSG00000161202.18,chr3,184155149,184155796,TSS,True,100,187
ENSG00000161202.18,chr3,184171566,184173613,PAS,True,87,100
ENSG00000160746.12,chr3,43621908,43622081,TSS,True,29,124
ENSG00000114745.13,chr3,39107478,39107849,TSS,True,52,137
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,151,211
ENSG00000074416.14,chr3,127822308,127823542,TSS,True,169,211
ENSG00000154813.9,chr3,16260829,16264768,ES,False,49,111
ENSG00000225733.5,chr3,14946154,14947113,5AS,True,17,107
ENSG00000225733.5,chr3,14948012,14948411,TSS,False,182,212
ENSG00000225733.5,chr3,14947086,14947492,TSS,True,126,212
ENSG00000169359.14,chr3,155853222,155854461,TSS,True,35,267
ENSG00000114742.13,chr3,39051987,39052073,TSS,True,26,102
ENSG00000163681.14,chr3,57756230,57756342,TSS,False,75,172
ENSG00000163681.14,chr3,57756284,57757849,TSS,True,122,172
ENSG00000163681.14,chr3,57927295,57930011,PAS,True,75,168
ENSG00000163681.14,chr3,57864547,57866271,PAS,True,114,164
ENSG00000171109.18,chr3,179347690,179347810,TSS,True,84,118
ENSG00000171109.18,chr3,179386533,179386629,TSS,True,38,118
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,201,391
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,229,397
ENSG00000163513.17,chr3,30606488,30606977,TSS,True,91,127
ENSG00000152601.17,chr3,152269092,152414940,ES,False,45,113
ENSG00000152601.17,chr3,152445539,152447619,ES,False,127,203
ENSG00000152601.17,chr3,152447773,152456266,ES,False,22,186
ENSG00000152601.17,chr3,152268772,152269092,TSS,True,117,243
ENSG00000152601.17,chr3,152299273,152300367,TSS,True,178,240
ENSG00000152601.17,chr3,152462384,152465786,PAS,True,29,241
ENSG00000176095.11,chr3,49786353,49786552,TSS,True,107,147
ENSG00000075711.20,chr3,197041774,197044729,PAS,True,30,130
ENSG00000075711.20,chr3,197298535,197298661,TSS,False,106,130
ENSG00000075711.20,chr3,197297672,197298180,TSS,False,88,130
ENSG00000075711.20,chr3,197297543,197298146,TSS,False,96,130
ENSG00000075711.20,chr3,197140139,197140265,TSS,True,107,119
ENSG00000114770.16,chr3,183919933,183921401,PAS,True,84,122
ENSG00000114770.16,chr3,183983752,183987917,PAS,True,65,109
ENSG00000114770.16,chr3,183983751,183984894,PAS,False,93,114
ENSG00000114770.16,chr3,184017829,184018324,TSS,True,33,127
ENSG00000163938.16,chr3,52686055,52686768,5AS,True,30,266
ENSG00000163938.16,chr3,52686105,52686768,5AS,False,207,236
ENSG00000163938.16,chr3,52685651,52686105,TSS,True,136,343
ENSG00000114573.9,chr3,113746803,113747113,TSS,False,27,110
ENSG00000012171.19,chr3,50267653,50269349,TSS,True,71,120
ENSG00000172037.13,chr3,49122370,49122703,IR,True,570,684
ENSG00000172037.13,chr3,49123052,49123131,IR,False,586,664
ENSG00000172037.13,chr3,49132868,49132954,IR,True,22,170
ENSG00000172037.13,chr3,49124700,49124926,TSS,True,617,777
ENSG00000172037.13,chr3,49126364,49126814,TSS,False,698,779
ENSG00000172037.13,chr3,49132791,49133082,TSS,True,630,779
ENSG00000144645.13,chr3,31980898,31981867,TSS,True,70,564
ENSG00000182606.14,chr3,42013600,42014117,TSS,False,92,111
ENSG00000144659.12,chr3,39383338,39383793,TSS,True,18,119
ENSG00000152952.11,chr3,146076895,146079115,ES,False,105,192
ENSG00000114316.12,chr3,49310737,49324701,ES,False,91,282
ENSG00000232112.3,chr3,48440256,48440312,TSS,False,85,628
ENSG00000144848.10,chr3,112561456,112562287,TSS,True,35,200
ENSG00000144848.10,chr3,112534268,112534287,TSS,True,165,197
ENSG00000065485.19,chr3,123066995,123067206,TSS,True,18,130
ENSG00000065485.19,chr3,123161879,123162119,PAS,False,16,129
ENSG00000175193.13,chr3,183840640,183844230,ES,False,13,101
ENSG00000175193.13,chr3,183824330,183826732,PAS,True,89,107
ENSG00000175193.13,chr3,183829385,183829709,PAS,True,21,104
ENSG00000072858.10,chr3,113532124,113533243,TSS,True,66,105
ENSG00000170876.7,chr3,14124929,14125205,TSS,True,48,208
ENSG00000198843.12,chr3,150603287,150603499,TSS,False,43,279
ENSG00000091527.15,chr3,133586722,133587895,3AS,False,34,132
ENSG00000091527.15,chr3,133586722,133588352,3AS,False,21,153
ENSG00000091527.15,chr3,133573597,133574284,TSS,True,42,185
ENSG00000091527.15,chr3,133587895,133590261,PAS,True,125,159
ENSG00000091527.15,chr3,133587158,133590270,PAS,True,75,159
ENSG00000091527.15,chr3,133588352,133590260,PAS,False,138,159
ENSG00000185909.14,chr3,49171238,49171685,TSS,True,43,100
ENSG00000185909.14,chr3,49172635,49173145,TSS,True,88,100
ENSG00000134107.4,chr3,4979426,4979798,TSS,True,150,308
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,374,511
ENSG00000169714.16,chr3,129171508,129171633,3AS,False,50,308
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,196,461
ENSG00000196776.15,chr3,108047292,108051938,ES,False,128,157
ENSG00000196776.15,chr3,108090862,108091068,TSS,True,45,211
ENSG00000093167.17,chr3,37083806,37094791,ES,False,15,107
ENSG00000093167.17,chr3,37174605,37176059,5AS,False,97,119
ENSG00000093167.17,chr3,37052625,37053961,PAS,True,26,127
ENSG00000093167.17,chr3,37176059,37176751,TSS,True,32,132
ENSG00000093167.17,chr3,37175817,37176361,TSS,True,109,132
ENSG00000144802.11,chr3,101853863,101854577,IR,True,89,102
ENSG00000144802.11,chr3,101855902,101857072,IR,True,89,101
ENSG00000144802.11,chr3,101857183,101857291,IR,True,94,114
ENSG00000144802.11,chr3,101857459,101859317,IR,True,106,120
ENSG00000144802.11,chr3,101849401,101849917,TSS,True,67,135
ENSG00000144802.11,chr3,101853118,101853863,TSS,True,103,126
ENSG00000144802.11,chr3,101859317,101861032,PAS,True,23,129
ENSG00000003756.16,chr3,50100051,50100531,IR,False,64,106
ENSG00000003756.16,chr3,50088918,50089029,TSS,True,75,187
ENSG00000003756.16,chr3,50099627,50103166,TSS,True,105,138
ENSG00000003756.16,chr3,50118330,50118965,PAS,True,63,181
ENSG00000003756.16,chr3,50099981,50102420,PAS,True,85,125
ENSG00000178467.17,chr3,49005046,49005776,IR,False,171,200
ENSG00000178467.17,chr3,48989850,48990610,TSS,True,87,292
ENSG00000172936.13,chr3,38140549,38140756,5AS,True,25,183
ENSG00000172936.13,chr3,38138620,38139028,TSS,True,25,216
ENSG00000163788.13,chr3,43286675,43303097,ES,False,34,111
ENSG00000163788.13,chr3,43286539,43286675,TSS,True,39,153
ENSG00000163788.13,chr3,43347338,43351143,PAS,True,16,142
ENSG00000168291.12,chr3,58433684,58433767,IR,False,146,163
ENSG00000168291.12,chr3,58433767,58433851,TSS,True,67,213
ENSG00000144791.9,chr3,45680363,45680945,IR,True,19,154
ENSG00000144791.9,chr3,45677394,45680363,TSS,True,139,156
ENSG00000144791.9,chr3,45680945,45681263,PAS,True,144,163
ENSG00000121578.12,chr3,119211730,119212681,PAS,True,16,104
ENSG00000121578.12,chr3,119240849,119240973,TSS,False,51,104
ENSG00000121578.12,chr3,119240360,119240678,TSS,False,93,104
ENSG00000121578.12,chr3,119240564,119240677,TSS,False,92,104
ENSG00000176142.12,chr3,119463335,119463647,TSS,True,76,157
ENSG00000114416.17,chr3,180912460,180912736,TSS,True,18,108
ENSG00000152642.10,chr3,32106511,32106758,TSS,False,19,105
ENSG00000023330.14,chr3,52198255,52199209,ES,False,308,409
ENSG00000065518.7,chr3,120596331,120596539,TSS,True,38,154
ENSG00000065518.7,chr3,120601135,120601257,TSS,True,137,154
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,438,549
ENSG00000156976.16,chr3,186784696,186785882,ES,False,91,544
ENSG00000156976.16,chr3,186787882,186788309,IR,False,56,156
ENSG00000156976.16,chr3,186787882,186789124,IR,False,415,511
ENSG00000156976.16,chr3,186788416,186789124,IR,False,13,129
ENSG00000156976.16,chr3,186788420,186789124,IR,False,25,141
ENSG00000156976.16,chr3,186789124,186789901,PAS,True,120,573
ENSG00000156976.16,chr3,186787802,186790270,PAS,True,494,573
ENSG00000163320.10,chr3,88058223,88058814,IR,True,90,127
ENSG00000163320.10,chr3,88051952,88055999,PAS,True,32,128
ENSG00000163320.10,chr3,88058814,88058978,TSS,True,61,151
ENSG00000144674.16,chr3,37251484,37281957,ES,False,24,139
ENSG00000144674.16,chr3,37282272,37289234,ES,False,16,135
ENSG00000144674.16,chr3,37242952,37243622,TSS,True,82,232
ENSG00000144674.16,chr3,37302184,37302581,PAS,True,142,162
ENSG00000144674.16,chr3,37323587,37324777,PAS,True,40,167
ENSG00000075975.15,chr3,12557020,12557176,TSS,True,36,237
ENSG00000114902.13,chr3,52706086,52706282,TSS,False,96,333
