gene,chr,start,end,splice_type,novel,GM12878_ENCFF225CCJ_in_cov,GM12878_ENCFF225CCJ_total_cov
ENSG00000163832.15,chr3,47501214,47501851,PAS,True,147,191
ENSG00000163832.15,chr3,47513536,47513725,TSS,True,24,192
ENSG00000154743.17,chr3,12503784,12516610,ES,False,16,118
ENSG00000154743.17,chr3,12484272,12484517,TSS,False,73,137
ENSG00000154743.17,chr3,12489779,12489989,TSS,True,81,137
ENSG00000154743.17,chr3,12532661,12533686,PAS,True,19,137
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,42,320
ENSG00000114439.18,chr3,107522958,107523107,TSS,True,83,294
ENSG00000114439.18,chr3,107599306,107599588,TSS,False,256,292
ENSG00000163818.16,chr3,45823319,45826332,PAS,True,32,117
ENSG00000163818.16,chr3,45841988,45842143,TSS,True,95,107
ENSG00000163818.16,chr3,45915420,45915741,TSS,True,46,125
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,95,123
ENSG00000017260.19,chr3,130850511,130850928,TSS,True,69,128
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,60,122
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,89,128
ENSG00000144837.8,chr3,119597986,119608769,ES,False,12,107
ENSG00000144837.8,chr3,119597818,119597986,TSS,True,27,137
ENSG00000186265.9,chr3,112469804,112479454,ES,False,64,251
ENSG00000186265.9,chr3,112463966,112466383,PAS,True,55,318
ENSG00000186265.9,chr3,112478083,112479769,PAS,True,260,304
ENSG00000186265.9,chr3,112499270,112499621,TSS,True,57,326
ENSG00000186265.9,chr3,112499571,112499622,TSS,True,293,326
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,232,295
ENSG00000164062.12,chr3,49675770,49676515,TSS,True,90,295
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,307,1273
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,1114,1273
ENSG00000179152.19,chr3,44338101,44338319,TSS,True,61,104
ENSG00000179152.19,chr3,44338444,44338834,TSS,True,51,104
ENSG00000179152.19,chr3,44407441,44409449,PAS,True,88,102
ENSG00000144747.16,chr3,69044595,69047357,5AS,False,391,448
ENSG00000144747.16,chr3,69027893,69027992,PAS,True,421,479
ENSG00000144747.16,chr3,69038890,69039009,PAS,True,351,473
ENSG00000144747.16,chr3,69039548,69039693,PAS,True,411,471
ENSG00000144747.16,chr3,69043189,69043876,PAS,False,343,469
ENSG00000144747.16,chr3,69042057,69042912,PAS,True,404,471
ENSG00000173200.12,chr3,122577518,122577853,TSS,True,20,115
ENSG00000173200.12,chr3,122635810,122639045,PAS,True,32,104
ENSG00000114126.17,chr3,141974191,141978519,3AS,False,166,212
ENSG00000114126.17,chr3,141949807,141952696,PAS,True,40,218
ENSG00000114126.17,chr3,142149182,142149553,TSS,True,197,224
ENSG00000114126.17,chr3,142028578,142028646,TSS,True,69,224
ENSG00000114126.17,chr3,142029041,142029189,TSS,False,199,224
ENSG00000154814.13,chr3,16269275,16270944,3AS,False,112,137
ENSG00000154814.13,chr3,16303407,16307629,PAS,True,22,141
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,27,151
ENSG00000196542.8,chr3,161346355,161359801,ES,False,159,177
ENSG00000077097.15,chr3,25597982,25598477,PAS,True,36,119
ENSG00000113851.14,chr3,3154075,3154746,IR,False,118,138
ENSG00000113851.14,chr3,3167793,3172775,ES,True,126,144
ENSG00000113851.14,chr3,3147622,3151045,PAS,True,59,173
ENSG00000113851.14,chr3,3149950,3153488,PAS,True,152,173
ENSG00000113851.14,chr3,3172181,3172646,PAS,False,146,168
ENSG00000114503.10,chr3,196939432,196942369,5AS,False,82,111
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,133,1216
ENSG00000168028.13,chr3,39408724,39410755,IR,True,90,103
ENSG00000070950.9,chr3,8877195,8881459,PAS,True,64,148
ENSG00000070950.9,chr3,8912309,8912372,PAS,True,117,147
ENSG00000173230.15,chr3,121749631,121749856,TSS,True,43,122
ENSG00000114125.13,chr3,141738225,141738516,TSS,True,38,290
ENSG00000114125.13,chr3,141738234,141738509,TSS,True,258,290
ENSG00000080822.16,chr3,98506474,98506747,PAS,True,90,104
ENSG00000080822.16,chr3,98515472,98516879,PAS,False,31,103
ENSG00000080822.16,chr3,98522848,98522990,TSS,False,36,105
ENSG00000080822.16,chr3,98556112,98556438,TSS,True,85,105
ENSG00000080822.16,chr3,98536540,98536599,TSS,True,94,105
ENSG00000163508.12,chr3,27719359,27719407,TSS,True,135,154
ENSG00000163508.12,chr3,27718586,27718633,TSS,True,137,154
ENSG00000163508.12,chr3,27718734,27718827,TSS,True,129,154
ENSG00000177646.18,chr3,128879585,128879841,TSS,True,47,216
ENSG00000113810.15,chr3,160399287,160399749,TSS,True,89,832
ENSG00000113810.15,chr3,160416250,160416403,PAS,True,637,792
ENSG00000113810.15,chr3,160413472,160414478,PAS,True,552,790
ENSG00000113810.15,chr3,160412325,160412421,PAS,True,570,790
ENSG00000113810.15,chr3,160414366,160414517,PAS,True,672,792
ENSG00000114107.8,chr3,138572932,138591853,3AS,False,85,126
ENSG00000114107.8,chr3,138494340,138495076,PAS,True,64,146
ENSG00000114107.8,chr3,138533767,138537347,PAS,True,123,145
ENSG00000114107.8,chr3,138499874,138500224,PAS,True,118,145
ENSG00000114107.8,chr3,138594197,138594404,TSS,True,15,146
ENSG00000169981.10,chr3,44651259,44658700,ES,False,81,115
ENSG00000169981.10,chr3,44648726,44648834,TSS,True,28,122
ENSG00000169981.10,chr3,44648734,44648811,TSS,True,102,122
ENSG00000160799.11,chr3,46976636,46976762,TSS,True,24,100
ENSG00000114013.15,chr3,122055328,122055503,TSS,True,277,329
ENSG00000114013.15,chr3,122075158,122075222,TSS,True,255,329
ENSG00000114013.15,chr3,122077785,122078045,TSS,True,160,329
ENSG00000114013.15,chr3,122119437,122121137,PAS,True,48,324
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,196,724
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,101,754
ENSG00000144895.11,chr3,150583845,150584860,PAS,True,280,1092
ENSG00000144895.11,chr3,150581617,150581988,PAS,True,917,1092
ENSG00000114446.4,chr3,108160813,108162655,PAS,False,48,171
ENSG00000114446.4,chr3,108162270,108165493,PAS,False,150,171
ENSG00000114446.4,chr3,108163674,108163729,PAS,True,148,171
ENSG00000198836.9,chr3,193617285,193618868,ES,False,121,148
ENSG00000198836.9,chr3,193618936,193631611,ES,False,64,161
ENSG00000198836.9,chr3,193593043,193593409,TSS,True,37,200
ENSG00000198836.9,chr3,193694605,193697811,PAS,True,66,192
ENSG00000163608.14,chr3,113011165,113012733,3AS,False,21,110
ENSG00000163608.14,chr3,113013403,113013952,5AS,False,101,114
ENSG00000163608.14,chr3,113014032,113019541,ES,False,68,121
ENSG00000163608.14,chr3,113002443,113006004,PAS,True,17,136
ENSG00000163608.14,chr3,113019541,113019802,TSS,True,17,140
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,83,266
ENSG00000122068.12,chr3,197781810,197784699,PAS,True,21,207
ENSG00000163728.10,chr3,180608700,180610979,PAS,True,125,412
ENSG00000163728.10,chr3,180609629,180611544,PAS,True,355,412
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,72,389
ENSG00000163507.13,chr3,108553647,108553730,PAS,True,252,377
ENSG00000163507.13,chr3,108554368,108554489,PAS,True,216,377
ENSG00000170248.14,chr3,33798568,33798937,TSS,True,33,181
ENSG00000170248.14,chr3,33866350,33869703,PAS,True,80,173
ENSG00000170248.14,chr3,33826479,33828646,PAS,True,133,152
ENSG00000170248.14,chr3,33841896,33842052,PAS,True,141,157
ENSG00000170248.14,chr3,33853878,33856467,PAS,True,143,165
ENSG00000131368.7,chr3,15050836,15052633,PAS,True,23,212
ENSG00000205981.7,chr3,180985996,180988022,ES,False,19,150
ENSG00000114021.11,chr3,100345678,100346180,IR,False,233,267
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,166,489
ENSG00000170266.15,chr3,33072543,33072715,TSS,True,412,489
ENSG00000170266.15,chr3,33096718,33097138,TSS,True,418,489
ENSG00000093183.13,chr3,42563686,42568864,ES,False,140,172
ENSG00000093183.13,chr3,42547964,42548657,PAS,True,59,186
ENSG00000093183.13,chr3,42547968,42553448,PAS,True,127,176
ENSG00000093183.13,chr3,42581845,42582008,TSS,True,34,186
ENSG00000151093.7,chr3,25790062,25790147,TSS,True,20,195
ENSG00000177479.19,chr3,48922811,48927461,ES,False,327,421
ENSG00000177479.19,chr3,48927461,48928671,PAS,True,381,485
ENSG00000177479.19,chr3,48983198,48985541,PAS,True,127,501
ENSG00000184220.11,chr3,100147061,100160429,IR,True,103,116
ENSG00000184220.11,chr3,99817823,99818043,TSS,True,92,116
ENSG00000184220.11,chr3,99638594,99818044,TSS,True,33,116
ENSG00000184220.11,chr3,100178304,100178608,PAS,True,18,116
ENSG00000184220.11,chr3,100146971,100160490,PAS,True,104,116
ENSG00000158092.6,chr3,136862319,136927983,5AS,False,124,162
ENSG00000158092.6,chr3,136862124,136862319,TSS,True,93,229
ENSG00000158092.6,chr3,136862208,136862353,TSS,True,192,229
ENSG00000158092.6,chr3,136930480,136930594,TSS,True,190,226
ENSG00000113812.13,chr3,53865518,53868862,PAS,True,27,250
ENSG00000183624.13,chr3,129288997,129298353,ES,False,31,284
ENSG00000183624.13,chr3,129278814,129278905,TSS,True,72,293
ENSG00000183624.13,chr3,129279706,129279915,TSS,True,236,293
ENSG00000163931.15,chr3,53255835,53256068,TSS,True,45,329
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,65,379
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,345,410
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,96,410
ENSG00000163902.11,chr3,128650539,128650896,TSS,True,261,361
ENSG00000163902.11,chr3,128637798,128638104,TSS,True,199,361
ENSG00000163902.11,chr3,128644918,128644985,TSS,True,297,361
ENSG00000226779.1,chr3,175233456,175235809,PAS,False,95,219
ENSG00000226779.1,chr3,175249207,175250166,PAS,True,172,217
ENSG00000138459.8,chr3,112562027,112562273,TSS,True,17,101
ENSG00000060971.17,chr3,38125881,38126509,ES,False,41,212
ENSG00000073111.13,chr3,127598314,127598472,TSS,True,142,324
ENSG00000168297.15,chr3,58332872,58333090,TSS,True,15,129
ENSG00000168297.15,chr3,58409531,58409617,PAS,True,74,124
ENSG00000168297.15,chr3,58424751,58426055,PAS,True,68,126
ENSG00000187118.13,chr3,28241812,28263290,ES,False,87,109
ENSG00000187118.13,chr3,28241812,28316332,ES,False,17,126
ENSG00000163947.11,chr3,56801702,56801952,TSS,True,126,174
ENSG00000163947.11,chr3,56916308,56916645,TSS,False,107,175
ENSG00000114098.17,chr3,138187599,138188454,3AS,False,167,194
ENSG00000114098.17,chr3,138187599,138221925,ME,False,221,273
ENSG00000114098.17,chr3,138187599,138221925,ME,False,221,273
ENSG00000114098.17,chr3,138187599,138209816,ES,False,225,369
ENSG00000114098.17,chr3,138187599,138221925,ME,False,221,273
ENSG00000114098.17,chr3,138187599,138221925,ES,False,49,466
ENSG00000114098.17,chr3,138188530,138221925,ES,False,52,194
ENSG00000114098.17,chr3,138295858,138298389,PAS,True,134,491
ENSG00000114098.17,chr3,138245087,138249804,PAS,True,368,485
ENSG00000182973.18,chr3,32773456,32773888,PAS,True,12,115
ENSG00000129810.14,chr3,20184034,20185959,5AS,True,12,110
ENSG00000129810.14,chr3,20184034,20186058,5AS,False,53,163
ENSG00000129810.14,chr3,20168662,20170815,PAS,True,146,175
ENSG00000129810.14,chr3,20174557,20175055,PAS,True,40,170
ENSG00000129810.14,chr3,20185947,20186270,TSS,True,93,176
ENSG00000129810.14,chr3,20186058,20186260,TSS,True,123,176
PB_novel_107918,chr3,28136793,28137002,TSS,True,153,263
PB_novel_107918,chr3,28132800,28133331,TSS,True,149,263
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,204,281
ENSG00000074416.14,chr3,127735704,127736455,TSS,False,129,272
ENSG00000154813.9,chr3,16260829,16264768,ES,False,48,113
ENSG00000114742.13,chr3,39051987,39052073,TSS,True,16,143
ENSG00000114742.13,chr3,39094647,39096671,PAS,True,74,140
ENSG00000114742.13,chr3,39093873,39096662,PAS,True,116,140
ENSG00000114742.13,chr3,39091624,39091693,PAS,False,120,140
ENSG00000171109.18,chr3,179347810,179348847,3AS,True,15,100
ENSG00000171109.18,chr3,179347690,179347810,TSS,True,20,121
ENSG00000171109.18,chr3,179391980,179394944,PAS,True,66,120
ENSG00000171109.18,chr3,179377343,179377601,PAS,False,82,108
ENSG00000171109.18,chr3,179377041,179377129,PAS,True,85,108
ENSG00000177311.11,chr3,141404031,141442388,ES,False,104,149
ENSG00000177311.11,chr3,141402308,141402449,TSS,True,128,210
ENSG00000177311.11,chr3,141387572,141387887,TSS,True,185,212
ENSG00000163938.16,chr3,52694192,52696162,PAS,True,460,1707
ENSG00000163938.16,chr3,52693631,52694497,PAS,False,1311,1707
ENSG00000091972.18,chr3,112333224,112344961,ES,False,92,159
ENSG00000091972.18,chr3,112345288,112347562,3AS,False,28,169
ENSG00000091972.18,chr3,112332861,112333224,TSS,True,30,190
ENSG00000114316.12,chr3,49310737,49324701,ES,False,68,200
ENSG00000114316.12,chr3,49275519,49278451,PAS,True,43,247
ENSG00000114316.12,chr3,49339923,49340691,TSS,True,26,247
ENSG00000164051.13,chr3,48435015,48439987,3AS,True,42,106
ENSG00000164051.13,chr3,48439987,48440106,TSS,True,75,182
ENSG00000164051.13,chr3,48434816,48435139,TSS,True,159,182
ENSG00000164051.13,chr3,48440095,48440141,TSS,False,131,182
ENSG00000175193.13,chr3,183840640,183844230,ES,False,35,253
ENSG00000144635.8,chr3,32525971,32526908,PAS,True,36,339
ENSG00000170876.7,chr3,14124929,14125205,TSS,True,12,109
ENSG00000179021.9,chr3,88153471,88156023,3AS,True,52,268
ENSG00000179021.9,chr3,88156023,88157963,PAS,True,223,275
ENSG00000179021.9,chr3,88156020,88157962,PAS,True,60,275
ENSG00000163687.13,chr3,58210932,58214107,3AS,False,80,170
ENSG00000163687.13,chr3,58214196,58214301,IR,True,169,196
ENSG00000163687.13,chr3,58214503,58214610,IR,True,21,180
ENSG00000163687.13,chr3,58192604,58192803,PAS,True,79,227
ENSG00000163687.13,chr3,58192600,58193439,PAS,True,192,227
ENSG00000163687.13,chr3,58200996,58201081,TSS,True,165,186
ENSG00000163687.13,chr3,58214301,58214799,TSS,True,85,227
ENSG00000134107.4,chr3,4979426,4979798,TSS,True,91,176
ENSG00000134107.4,chr3,4982835,4985181,PAS,True,12,103
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,2553,3499
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,1643,3343
ENSG00000196776.15,chr3,108047292,108051938,ES,False,342,417
ENSG00000196776.15,chr3,108047292,108057476,ES,True,69,481
ENSG00000198919.12,chr3,108589490,108589839,TSS,True,21,122
ENSG00000198919.12,chr3,108647942,108648933,PAS,False,13,116
ENSG00000182923.17,chr3,134485715,134486052,TSS,False,36,107
ENSG00000182923.17,chr3,134486042,134486202,TSS,True,95,107
ENSG00000182923.17,chr3,134486056,134486556,TSS,True,95,107
ENSG00000182923.17,chr3,134561376,134565031,PAS,True,72,105
ENSG00000182923.17,chr3,134546148,134546239,PAS,True,88,104
ENSG00000182923.17,chr3,134545585,134545792,PAS,False,64,104
ENSG00000075914.12,chr3,45011234,45011476,PAS,True,95,376
ENSG00000075914.12,chr3,45012182,45013212,PAS,True,290,377
ENSG00000093167.17,chr3,37052625,37053961,PAS,True,30,105
PB_novel_108487,chr3,106188524,106209082,ES,True,52,105
PB_novel_108487,chr3,106214329,106253027,ES,True,91,102
PB_novel_108487,chr3,106255918,106256042,TSS,True,21,131
ENSG00000003756.16,chr3,50100051,50100531,IR,False,82,123
ENSG00000003756.16,chr3,50088918,50089029,TSS,True,23,156
ENSG00000003756.16,chr3,50118330,50118965,PAS,True,78,152
ENSG00000003756.16,chr3,50099981,50102420,PAS,True,97,138
ENSG00000172936.13,chr3,38138620,38139028,TSS,True,35,109
ENSG00000121578.12,chr3,119230244,119236852,ES,False,111,149
ENSG00000121578.12,chr3,119240849,119240973,TSS,False,25,161
ENSG00000176142.12,chr3,119462104,119463335,3AS,False,17,115
ENSG00000176142.12,chr3,119429765,119432214,PAS,False,14,134
ENSG00000176142.12,chr3,119444008,119447172,PAS,True,103,116
ENSG00000176142.12,chr3,119463335,119463647,TSS,True,31,141
ENSG00000176142.12,chr3,119437754,119437877,TSS,True,112,127
ENSG00000114416.17,chr3,180962940,180963027,IR,False,189,264
ENSG00000114416.17,chr3,180970358,180976121,ES,False,169,261
ENSG00000114416.17,chr3,180976121,180978044,PAS,True,35,296
ENSG00000023330.14,chr3,52198255,52199220,3AS,False,33,322
ENSG00000023330.14,chr3,52214019,52214327,PAS,True,40,351
ENSG00000023330.14,chr3,52204692,52204726,PAS,True,306,341
ENSG00000163808.16,chr3,44826038,44826435,PAS,True,78,321
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,929,1290
ENSG00000156976.16,chr3,186784696,186785882,ES,False,336,1281
ENSG00000156976.16,chr3,186787882,186788309,IR,False,582,677
ENSG00000156976.16,chr3,186787882,186789124,ES,False,633,966
ENSG00000156976.16,chr3,186787882,186789124,3AS,True,633,883
ENSG00000156976.16,chr3,186787882,186789124,IR,False,633,711
ENSG00000156976.16,chr3,186788416,186789124,5AS,False,160,339
ENSG00000156976.16,chr3,186788416,186789124,IR,False,160,488
ENSG00000156976.16,chr3,186788420,186789124,IR,False,179,507
ENSG00000156976.16,chr3,186789124,186789901,PAS,True,364,1335
ENSG00000156976.16,chr3,186788309,186789901,PAS,False,1085,1335
ENSG00000120742.10,chr3,150541997,150544498,PAS,True,56,230
ENSG00000131378.13,chr3,16493877,16513441,3AS,True,106,121
ENSG00000131378.13,chr3,16315844,16317232,PAS,True,27,174
ENSG00000131378.13,chr3,16513441,16513841,TSS,True,63,187
ENSG00000144674.16,chr3,37251484,37281957,ES,False,29,269
ENSG00000144674.16,chr3,37282272,37289234,ES,False,31,273
ENSG00000144674.16,chr3,37302184,37302581,PAS,True,196,285
ENSG00000144674.16,chr3,37323587,37324777,PAS,True,182,287
ENSG00000144674.16,chr3,37315419,37315524,PAS,False,211,287
PB_novel_107906,chr3,27718588,27718648,TSS,True,291,331
ENSG00000144554.10,chr3,10026366,10026473,TSS,False,54,320
ENSG00000144554.10,chr3,10072870,10072978,PAS,True,61,311
ENSG00000121579.12,chr3,113724092,113745941,3AS,False,39,131
ENSG00000121579.12,chr3,113745941,113746271,TSS,True,32,163
ENSG00000163584.17,chr3,170868387,170870158,3AS,False,53,479
ENSG00000036054.12,chr3,100310542,100316098,ES,False,112,225
ENSG00000036054.12,chr3,100323586,100325251,PAS,True,35,231
ENSG00000144741.17,chr3,66221127,66243202,ES,False,50,112
ENSG00000114209.14,chr3,167720273,167734805,ES,False,146,216
ENSG00000114209.14,chr3,167734805,167734902,TSS,False,29,246
ENSG00000163389.11,chr3,119468851,119469106,TSS,True,33,296
ENSG00000144744.16,chr3,69077918,69080333,ES,False,59,480
ENSG00000163882.9,chr3,184366800,184368176,3AS,False,242,283
ENSG00000163882.9,chr3,184368176,184368596,PAS,True,44,291
ENSG00000163882.9,chr3,184368112,184368594,PAS,True,249,291
ENSG00000129071.9,chr3,129431578,129432502,IR,True,91,106
ENSG00000129071.9,chr3,129434136,129436460,5AS,False,75,106
ENSG00000129071.9,chr3,129430933,129431578,PAS,True,105,202
ENSG00000129071.9,chr3,129436713,129437308,PAS,False,124,198
ENSG00000174500.12,chr3,112130513,112133091,3AS,False,225,258
ENSG00000174500.12,chr3,112120841,112123772,PAS,True,40,294
ENSG00000174500.12,chr3,112120846,112123775,PAS,True,264,294
ENSG00000174500.12,chr3,112133091,112133284,TSS,True,55,322
ENSG00000170854.17,chr3,97950012,97950785,3AS,False,59,254
ENSG00000170854.17,chr3,97941817,97945342,PAS,False,27,258
ENSG00000170854.17,chr3,97972380,97972449,TSS,False,33,262
ENSG00000172578.11,chr3,183555360,183555717,TSS,True,75,118
ENSG00000172578.11,chr3,183508058,183508489,TSS,True,80,106
ENSG00000172578.11,chr3,183527844,183527951,TSS,True,105,118
ENSG00000136518.16,chr3,179562973,179569823,5AS,False,235,992
ENSG00000136518.16,chr3,179562906,179563117,TSS,True,266,1020
ENSG00000136518.16,chr3,179562917,179562973,TSS,True,783,1020
ENSG00000153551.13,chr3,32391759,32392065,TSS,True,91,125
ENSG00000174748.20,chr3,23917239,23917849,5AS,False,346,472
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,778,7324
ENSG00000134077.15,chr3,9363127,9365015,5AS,False,62,184
ENSG00000134077.15,chr3,9363312,9365015,5AS,True,18,121
ENSG00000134077.15,chr3,9363039,9363332,TSS,True,129,203
ENSG00000134077.15,chr3,9363031,9363127,TSS,False,138,203
ENSG00000134077.15,chr3,9384523,9385870,PAS,True,72,202
ENSG00000134077.15,chr3,9371059,9371376,PAS,False,135,192
ENSG00000131374.14,chr3,17742480,17742890,TSS,True,91,158
ENSG00000131374.14,chr3,17739342,17740327,TSS,True,142,158
ENSG00000136527.17,chr3,185937824,185938055,TSS,True,46,191
ENSG00000157020.17,chr3,10301147,10304025,3AS,False,94,535
ENSG00000157020.17,chr3,10300033,10301374,PAS,True,99,540
ENSG00000157020.17,chr3,10300930,10301147,PAS,True,445,540
ENSG00000072756.16,chr3,3126916,3126990,TSS,False,35,319
ENSG00000072756.16,chr3,3147905,3153432,PAS,True,43,315
ENSG00000125037.12,chr3,9962673,9964197,PAS,False,33,302
ENSG00000114120.12,chr3,140941797,140942095,TSS,True,20,114
ENSG00000114120.12,chr3,140976259,140980982,PAS,True,12,108
ENSG00000041802.10,chr3,194640786,194642247,PAS,True,295,483
ENSG00000041802.10,chr3,194644574,194644746,PAS,False,203,482
