gene,chr,start,end,splice_type,novel,left_ventricle_myocardium_inferior_ENCFF132YCF_in_cov,left_ventricle_myocardium_inferior_ENCFF132YCF_total_cov
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,24,146
ENSG00000009335.17,chr7,157138877,157139338,TSS,True,27,138
ENSG00000128595.16,chr7,128748804,128758870,ME,False,168,931
ENSG00000106078.18,chr7,51184199,51190849,ES,False,146,234
ENSG00000106078.18,chr7,51316592,51317116,TSS,True,26,248
ENSG00000146535.13,chr7,2843852,2844342,TSS,False,22,206
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,152,181
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,184,214
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,61,214
ENSG00000075624.14,chr7,5528719,5529160,ES,False,547,613
ENSG00000164649.19,chr7,21908507,21916753,ES,False,53,154
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,40,101
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,34,101
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,27,100
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,23,102
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,15,106
ENSG00000164828.17,chr7,843520,849519,ES,False,39,281
ENSG00000164828.17,chr7,849603,851383,ES,False,207,247
ENSG00000164828.17,chr7,849603,851949,ES,True,37,286
ENSG00000164828.17,chr7,852667,852812,3AS,False,98,313
ENSG00000164828.17,chr7,815868,816673,TSS,True,118,358
ENSG00000164828.17,chr7,832386,832601,TSS,True,316,358
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,29,195
ENSG00000146926.10,chr7,151187451,151187814,TSS,False,53,116
ENSG00000146926.10,chr7,151186814,151187247,TSS,True,75,116
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,24,158
ENSG00000159840.15,chr7,143381409,143381559,3AS,True,68,123
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,43,166
ENSG00000133612.18,chr7,151085870,151087072,TSS,False,34,111
ENSG00000133612.18,chr7,151117363,151117456,TSS,False,99,111
ENSG00000133612.18,chr7,151143736,151144453,PAS,True,47,109
ENSG00000105953.14,chr7,44647759,44666735,ES,False,140,206
ENSG00000105953.14,chr7,44694291,44694423,IR,True,75,104
ENSG00000105953.14,chr7,44606547,44606653,TSS,True,545,729
ENSG00000105953.14,chr7,44693821,44694004,TSS,True,586,725
ENSG00000105953.14,chr7,44694095,44694291,TSS,True,650,725
ENSG00000058404.19,chr7,44228924,44231005,ES,True,95,290
ENSG00000058404.19,chr7,44325356,44325759,TSS,True,85,367
ENSG00000062582.13,chr7,43869376,43869456,IR,False,86,100
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,27,113
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,99,113
ENSG00000240583.11,chr7,30911731,30912293,TSS,False,100,446
ENSG00000158560.14,chr7,95813337,95869882,ES,False,61,114
ENSG00000197448.13,chr7,143265092,143265260,IR,False,213,238
ENSG00000197448.13,chr7,143263414,143263585,TSS,True,61,289
ENSG00000136270.13,chr7,45103443,45104098,IR,True,92,103
ENSG00000136270.13,chr7,45103443,45105440,ES,False,81,171
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,59,176
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,84,198
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,139,198
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,78,502
ENSG00000106631.8,chr7,44140787,44140960,3AS,False,88,106
ENSG00000106631.8,chr7,44141302,44141574,TSS,False,18,114
ENSG00000236609.3,chr7,6616186,6617189,3AS,True,50,107
ENSG00000236609.3,chr7,6615583,6616186,TSS,False,18,128
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,141,264
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,46,300
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,179,300
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,159,300
ENSG00000055118.14,chr7,150949392,150950420,PAS,True,69,271
ENSG00000055118.14,chr7,150944929,150945514,PAS,False,209,294
ENSG00000055118.14,chr7,150977837,150978405,TSS,True,153,296
ENSG00000055118.14,chr7,150958058,150958484,TSS,True,253,296
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,98,176
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,17,140
ENSG00000122786.19,chr7,134933390,134941091,5AS,False,95,173
ENSG00000122786.19,chr7,134960628,134965305,ES,False,107,189
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,99,194
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,113,194
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,147,170
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,33,203
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,538,759
ENSG00000136280.16,chr7,45000363,45063917,ES,False,25,102
ENSG00000136280.16,chr7,45069961,45072725,ES,False,75,100
ENSG00000189077.10,chr7,75988148,75988251,IR,False,210,241
ENSG00000082014.16,chr7,151240522,151241491,IR,False,166,194
ENSG00000082014.16,chr7,151241653,151241876,IR,False,178,201
ENSG00000082014.16,chr7,151277076,151277169,TSS,False,180,206
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,54,206
ENSG00000086289.11,chr7,37920608,37921208,TSS,True,23,149
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,17,103
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,49,261
ENSG00000214022.11,chr7,150368941,150369670,5AS,False,68,144
ENSG00000214022.11,chr7,150368941,150371227,ES,False,138,178
ENSG00000214022.11,chr7,150368941,150371227,3AS,True,138,155
ENSG00000214022.11,chr7,150368941,150371227,5AS,False,138,175
ENSG00000214022.11,chr7,150368941,150371227,IR,True,138,156
ENSG00000214022.11,chr7,150368941,150371230,3AS,True,32,227
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,182,427
ENSG00000214022.11,chr7,150368797,150369013,TSS,True,353,427
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,262,340
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,117,340
ENSG00000214022.11,chr7,150369670,150374037,PAS,True,302,337
ENSG00000075223.13,chr7,80918827,80919365,TSS,True,16,109
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,52,152
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,121,152
ENSG00000105835.11,chr7,106269153,106269447,TSS,True,133,150
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,184,408
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,231,415
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,186,415
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,162,502
ENSG00000149596.6,chr20,44115664,44116159,TSS,True,422,486
ENSG00000118705.16,chr20,37236709,37241302,ES,False,94,351
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,125,263
ENSG00000154930.14,chr20,25057768,25058390,TSS,True,87,745
ENSG00000101400.5,chr20,33443310,33443891,TSS,False,111,1042
ENSG00000100982.11,chr20,45939339,45940474,IR,True,93,104
ENSG00000100982.11,chr20,45934417,45934804,TSS,True,13,118
ENSG00000101463.5,chr20,24469190,24469753,TSS,False,32,101
ENSG00000101463.5,chr20,24469787,24469925,TSS,True,77,101
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,1642,2287
ENSG00000198959.11,chr20,38161419,38161601,TSS,True,1970,2287
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,1509,2287
ENSG00000149658.17,chr20,63215865,63216245,TSS,True,37,113
ENSG00000149658.17,chr20,63202286,63203161,TSS,True,90,113
ENSG00000149658.17,chr20,63215576,63216195,TSS,True,99,113
ENSG00000125875.13,chr20,437598,438549,IR,False,14,105
ENSG00000125875.13,chr20,435479,438841,PAS,True,17,110
ENSG00000125875.13,chr20,435483,437598,PAS,True,97,110
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,108,153
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,50,161
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,136,161
ENSG00000101266.18,chr20,543671,543818,TSS,True,24,110
ENSG00000101266.18,chr20,499832,499880,TSS,True,98,110
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,36,115
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,18,128
ENSG00000203880.11,chr20,64255870,64259941,5AS,False,115,130
ENSG00000203880.11,chr20,64265429,64267967,3AS,False,15,142
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,30,149
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,171,823
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,54,234
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,73,169
ENSG00000197586.12,chr20,25195867,25207075,ES,False,172,267
ENSG00000197586.12,chr20,25206590,25207078,3AS,False,52,145
ENSG00000197586.12,chr20,25221333,25222837,IR,True,343,387
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,363,415
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,62,432
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,38,283
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,70,247
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,215,247
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,241,305
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,65,301
ENSG00000125826.20,chr20,408028,408779,TSS,True,32,155
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,167,202
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,40,212
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,22,212
ENSG00000130703.16,chr20,62238467,62238597,TSS,True,24,102
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,265,419
ENSG00000244274.7,chr20,45406729,45408606,TSS,True,225,419
ENSG00000078814.15,chr20,34998388,34998510,5AS,True,14,130
ENSG00000078814.15,chr20,34998915,34999055,IR,True,113,136
ENSG00000078814.15,chr20,34999405,34999570,IR,True,120,137
ENSG00000078814.15,chr20,34999695,34999790,IR,True,120,142
ENSG00000078814.15,chr20,35000893,35000987,IR,True,195,218
ENSG00000078814.15,chr20,34977674,34978096,TSS,True,207,240
ENSG00000078814.15,chr20,35000308,35000689,TSS,True,185,234
ENSG00000078814.15,chr20,35002176,35002442,PAS,True,28,240
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,49,188
ENSG00000087460.24,chr20,58895684,58903527,ES,False,798,978
ENSG00000087460.24,chr20,58895684,58903530,ES,False,420,1827
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,420,1398
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,1421,1601
ENSG00000166913.12,chr20,44885886,44901530,ES,False,138,157
ENSG00000101150.17,chr20,63873816,63882718,ES,False,55,186
ENSG00000101210.11,chr20,63499057,63499275,TSS,True,341,2691
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,21,191
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,118,167
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,105,167
ENSG00000198276.15,chr20,63950758,63952294,TSS,False,140,167
ENSG00000125827.8,chr20,8019437,8019829,TSS,True,40,234
ENSG00000244005.12,chr20,35699191,35699373,TSS,True,47,109
ENSG00000244005.12,chr20,35698480,35699707,TSS,True,76,109
ENSG00000125967.16,chr20,33674223,33674475,TSS,True,24,117
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,246,372
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,135,372
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,74,455
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,26,123
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,111,137
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,40,137
ENSG00000101152.10,chr20,63895093,63895323,TSS,False,93,108
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,85,108
ENSG00000100997.18,chr20,25294740,25295030,PAS,False,104,119
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,17,114
ENSG00000101460.12,chr20,34559735,34560345,PAS,True,18,160
ENSG00000101346.13,chr20,32207843,32208065,TSS,True,37,100
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,32,191
ENSG00000125970.11,chr20,34073635,34075873,ES,False,87,259
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,112,176
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,75,176
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,21,129
ENSG00000124214.19,chr20,49124587,49135832,3AS,False,107,133
ENSG00000124214.19,chr20,49154071,49174194,ES,False,71,111
ENSG00000124214.19,chr20,49174269,49188115,ES,True,97,108
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,45,158
ENSG00000101290.13,chr20,5126835,5127149,TSS,True,18,117
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,28,170
ENSG00000131069.19,chr20,34914437,34919434,ES,False,38,184
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,16,146
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,16,106
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,32,164
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,133,164
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,16,120
ENSG00000214706.10,chr3,50288271,50288408,IR,False,224,250
ENSG00000214706.10,chr3,50286002,50288271,PAS,False,26,250
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,255,314
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,283,342
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,84,342
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,365,555
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,154,203
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,63,203
ENSG00000169255.14,chr3,161086788,161101138,ES,False,102,127
ENSG00000169255.14,chr3,161104784,161105342,TSS,True,83,136
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,63,136
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,39,144
ENSG00000163719.19,chr3,9689082,9701789,ES,False,23,147
ENSG00000163719.19,chr3,9690143,9701789,ES,False,18,120
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,34,129
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,109,129
ENSG00000163520.13,chr3,13619831,13626444,ES,False,144,274
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,76,286
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,234,286
ENSG00000073849.14,chr3,186930371,186930834,TSS,True,40,103
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,22,114
ENSG00000214097.4,chr3,196515159,196515346,TSS,False,26,208
ENSG00000114796.15,chr3,183635793,183643479,ES,False,47,100
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,59,172
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,142,172
ENSG00000114796.15,chr3,183679085,183684519,PAS,True,27,161
ENSG00000163517.14,chr3,13480349,13481245,5AS,False,119,156
ENSG00000163517.14,chr3,13483564,13501870,ES,False,21,182
ENSG00000163517.14,chr3,13480134,13480349,TSS,False,79,198
ENSG00000163517.14,chr3,13480337,13480446,TSS,True,159,198
ENSG00000163517.14,chr3,13480477,13481394,TSS,True,170,198
ENSG00000187098.15,chr3,69949168,69951829,3AS,False,137,177
ENSG00000187098.15,chr3,69739409,69739701,TSS,True,99,184
ENSG00000187098.15,chr3,69879147,69879383,TSS,True,124,184
ENSG00000187098.15,chr3,69866225,69866346,TSS,True,157,184
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,45,194
ENSG00000156931.15,chr3,184812121,184812225,TSS,True,17,109
ENSG00000058056.8,chr3,179652754,179653393,TSS,True,77,363
ENSG00000144712.12,chr3,12796483,12796788,TSS,True,80,126
ENSG00000144712.12,chr3,12816577,12817876,TSS,True,81,126
ENSG00000178035.11,chr3,49024404,49024494,IR,False,86,107
ENSG00000178035.11,chr3,49024578,49024658,IR,False,85,106
ENSG00000178035.11,chr3,49024802,49024895,IR,False,86,107
ENSG00000178035.11,chr3,49025040,49025125,IR,True,86,107
ENSG00000178035.11,chr3,49026419,49026518,IR,True,85,106
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,21,107
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,26,107
ENSG00000127241.16,chr3,187262720,187291627,ES,False,32,184
ENSG00000127241.16,chr3,187246358,187247385,PAS,True,24,195
ENSG00000114279.13,chr3,192727181,192727599,TSS,True,28,226
ENSG00000168309.17,chr3,58626970,58627625,TSS,True,113,241
ENSG00000168309.17,chr3,58577308,58577394,TSS,True,180,234
ENSG00000163930.9,chr3,52409841,52410037,TSS,True,37,133
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,72,119
ENSG00000017260.19,chr3,130850511,130850928,TSS,True,62,119
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,27,119
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,97,119
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,55,124
ENSG00000114650.19,chr3,47420553,47420736,TSS,True,105,123
ENSG00000233276.4,chr3,49358026,49358325,TSS,True,15,121
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,27,204
ENSG00000163605.14,chr3,73065141,73065396,IR,True,114,132
ENSG00000163605.14,chr3,72996772,72997071,TSS,True,17,134
ENSG00000163605.14,chr3,73065396,73069202,PAS,False,19,133
ENSG00000163605.14,chr3,73064851,73069199,PAS,True,115,133
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,74,275
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,226,275
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,43,306
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,101,160
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,155,230
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,202,230
ENSG00000114867.20,chr3,184323173,184323593,TSS,True,204,230
ENSG00000077097.15,chr3,25645455,25664228,3AS,False,87,112
ENSG00000077097.15,chr3,25618653,25618737,TSS,False,114,135
ENSG00000077097.15,chr3,25664228,25664966,TSS,True,27,139
ENSG00000173175.14,chr3,123447411,123450089,TSS,False,249,566
ENSG00000160808.9,chr3,46858101,46858230,IR,False,2038,2572
ENSG00000160808.9,chr3,46855260,46858272,PAS,True,2151,2683
ENSG00000160808.9,chr3,46857860,46858101,PAS,False,648,2683
ENSG00000160808.9,chr3,46863261,46863509,TSS,True,292,2769
ENSG00000157500.11,chr3,57227710,57227937,TSS,True,56,118
ENSG00000157500.11,chr3,57259025,57259080,TSS,True,87,117
ENSG00000157500.11,chr3,57252584,57252824,TSS,True,95,118
ENSG00000157500.11,chr3,57269540,57273471,PAS,True,15,117
ENSG00000144749.13,chr3,66500189,66501123,TSS,True,109,317
ENSG00000144749.13,chr3,66383990,66384343,TSS,True,276,317
ENSG00000163703.17,chr3,9933852,9934419,5AS,False,68,168
ENSG00000163703.17,chr3,9933787,9933852,TSS,False,142,210
ENSG00000163703.17,chr3,9933769,9933920,TSS,True,110,210
ENSG00000163703.17,chr3,9933324,9934612,TSS,True,178,210
ENSG00000247596.8,chr3,52238991,52239180,TSS,True,177,254
ENSG00000247596.8,chr3,52235028,52235191,TSS,True,93,254
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,43,255
ENSG00000198836.9,chr3,193617285,193618868,ES,False,87,133
ENSG00000198836.9,chr3,193618936,193631611,ES,False,102,136
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,12,117
ENSG00000121440.14,chr3,73624102,73625286,TSS,True,61,282
ENSG00000170248.14,chr3,33826580,33828852,3AS,False,58,108
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,33,320
ENSG00000168268.10,chr3,52524368,52524731,PAS,True,19,166
ENSG00000168268.10,chr3,52524369,52524611,PAS,True,148,166
ENSG00000168268.10,chr3,52529149,52533810,TSS,True,148,166
ENSG00000168268.10,chr3,52533505,52533816,TSS,True,24,166
ENSG00000171148.13,chr3,9792215,9792765,TSS,True,13,106
ENSG00000177479.19,chr3,48918998,48924717,ES,False,20,189
ENSG00000177479.19,chr3,48922811,48927461,ES,False,70,218
ENSG00000177479.19,chr3,48924839,48927464,3AS,True,18,177
ENSG00000177479.19,chr3,48927813,48961611,ES,False,238,266
ENSG00000177479.19,chr3,48918211,48918998,TSS,True,67,342
ENSG00000010256.10,chr3,48609551,48609668,TSS,True,366,2667
ENSG00000010256.10,chr3,48600679,48602297,TSS,True,2380,2662
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,44,119
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,93,137
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,63,137
ENSG00000169251.12,chr3,161221287,161221724,TSS,False,121,137
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,167,258
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,112,254
ENSG00000161202.18,chr3,184166673,184167579,ES,True,16,128
ENSG00000161202.18,chr3,184155149,184155796,TSS,True,22,148
ENSG00000161202.18,chr3,184170318,184173614,PAS,True,31,132
ENSG00000161202.18,chr3,184171566,184173613,PAS,True,109,140
ENSG00000114745.13,chr3,39107478,39107849,TSS,True,16,118
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,123,232
ENSG00000163681.14,chr3,57896932,57909075,ES,False,194,226
ENSG00000163681.14,chr3,57923023,57927295,ES,False,101,222
ENSG00000163681.14,chr3,57756230,57756342,TSS,False,229,265
ENSG00000163681.14,chr3,57889991,57890100,TSS,True,82,263
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,83,111
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,31,111
ENSG00000163513.17,chr3,30606977,30644746,ES,False,228,270
ENSG00000163513.17,chr3,30606488,30606977,TSS,True,64,334
ENSG00000152601.17,chr3,152445539,152447619,ES,False,115,132
ENSG00000152601.17,chr3,152447773,152459270,ES,False,40,130
ENSG00000152601.17,chr3,152268772,152269092,TSS,True,95,143
ENSG00000152601.17,chr3,152299273,152300367,TSS,True,106,143
ENSG00000152601.17,chr3,152298829,152299254,TSS,False,126,143
