gene,chr,start,end,splice_type,novel,ovary_ENCFF984RMR_in_cov,ovary_ENCFF984RMR_total_cov
ENSG00000169062.14,chr13,114281181,114281846,TSS,True,80,103
ENSG00000169062.14,chr13,114281611,114282127,TSS,True,48,103
ENSG00000169062.14,chr13,114282369,114282652,TSS,True,92,103
ENSG00000169062.14,chr13,114304788,114305828,PAS,True,14,101
ENSG00000139793.18,chr13,97357635,97391321,ES,False,74,117
ENSG00000139793.18,chr13,97222287,97222531,TSS,True,35,123
ENSG00000139793.18,chr13,97343046,97343216,TSS,True,105,119
ENSG00000139793.18,chr13,97346816,97347067,TSS,True,102,119
ENSG00000106608.16,chr7,43906561,43906817,TSS,True,33,117
ENSG00000106608.16,chr7,43926131,43926753,TSS,True,101,120
ENSG00000136235.16,chr7,23274064,23275108,PAS,True,11,107
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,100,183
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,84,185
ENSG00000136205.16,chr7,47346186,47347895,TSS,True,96,109
ENSG00000106299.7,chr7,123692346,123692777,TSS,True,108,132
ENSG00000106299.7,chr7,123748617,123749079,TSS,False,25,135
ENSG00000185274.11,chr7,71131317,71133042,TSS,True,31,196
ENSG00000106009.15,chr7,2539888,2540978,IR,False,198,222
ENSG00000106009.15,chr7,2543323,2543589,IR,False,169,205
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,210,240
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,78,240
ENSG00000146701.11,chr7,76048045,76048226,TSS,False,42,212
ENSG00000164818.15,chr7,726661,727315,TSS,True,25,101
ENSG00000164818.15,chr7,768469,769205,TSS,False,87,100
ENSG00000106351.12,chr7,100555735,100562258,ES,False,124,148
ENSG00000106351.12,chr7,100539190,100539567,TSS,True,51,169
ENSG00000146966.12,chr7,140640503,140640842,TSS,True,30,121
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,39,199
ENSG00000122566.21,chr7,26192338,26192494,IR,False,213,262
ENSG00000122566.21,chr7,26197732,26200571,ES,False,192,236
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,237,288
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,72,285
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,48,288
ENSG00000127990.17,chr7,94655989,94656208,TSS,True,28,125
ENSG00000172354.9,chr7,100673581,100673923,TSS,True,33,277
ENSG00000263001.5,chr7,74758855,74759547,IR,False,102,139
ENSG00000263001.5,chr7,74657007,74658068,TSS,True,93,147
ENSG00000263001.5,chr7,74749025,74749090,TSS,True,83,145
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,42,144
ENSG00000263001.5,chr7,74758779,74760692,PAS,True,107,144
ENSG00000170632.13,chr7,103075411,103083681,ES,False,78,127
ENSG00000170632.13,chr7,103086764,103097276,ES,False,21,126
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,37,179
ENSG00000146833.15,chr7,99890406,99892746,PAS,False,21,169
ENSG00000106538.9,chr7,150341577,150341721,TSS,True,108,354
ENSG00000106538.9,chr7,150340435,150341645,TSS,True,266,354
ENSG00000106123.11,chr7,142854136,142855385,TSS,True,32,106
ENSG00000106123.11,chr7,142863964,142864749,TSS,True,89,106
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,175,253
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,94,253
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,460,2371
ENSG00000005486.16,chr7,75879260,75881828,ES,False,127,165
ENSG00000146540.14,chr7,994135,997804,PAS,True,22,121
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,30,122
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,103,123
ENSG00000257923.10,chr7,101815706,101816093,TSS,True,81,152
ENSG00000257923.10,chr7,102283020,102283959,PAS,True,61,147
ENSG00000257923.10,chr7,102248411,102250079,PAS,True,86,100
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,46,227
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,183,226
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,65,262
ENSG00000164880.15,chr7,1478365,1478506,TSS,True,142,169
ENSG00000164880.15,chr7,1504322,1504580,TSS,False,143,169
ENSG00000169919.16,chr7,65981973,65982730,TSS,True,22,116
ENSG00000169919.16,chr7,65967730,65967908,TSS,True,104,116
ENSG00000164896.19,chr7,151076832,151076912,IR,False,206,233
ENSG00000164896.19,chr7,151077027,151077100,IR,False,171,231
ENSG00000164896.19,chr7,151077236,151077309,IR,False,163,235
ENSG00000164896.19,chr7,151077401,151077620,IR,False,182,233
ENSG00000164896.19,chr7,151077780,151077878,IR,False,197,235
ENSG00000164896.19,chr7,151079922,151080436,IR,True,57,109
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,91,158
ENSG00000164896.19,chr7,151079922,151080684,IR,True,91,143
ENSG00000164896.19,chr7,151076531,151076832,PAS,True,27,241
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,147,241
ENSG00000164896.19,chr7,151079499,151080863,TSS,True,187,241
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,180,241
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,196,488
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,314,488
ENSG00000127399.14,chr7,150336717,150338156,PAS,True,51,109
ENSG00000127399.14,chr7,150328634,150332719,PAS,False,73,109
ENSG00000106290.14,chr7,100119203,100119373,TSS,True,48,126
ENSG00000130429.14,chr7,99374245,99374781,TSS,True,24,140
ENSG00000106609.16,chr7,66921099,66921461,TSS,True,49,154
ENSG00000128595.16,chr7,128748804,128758870,ME,False,112,415
ENSG00000005075.15,chr7,102478807,102478910,TSS,True,19,108
ENSG00000136238.17,chr7,6392041,6400125,ES,False,253,295
ENSG00000146535.13,chr7,2843852,2844342,TSS,False,54,329
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,67,182
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,55,185
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,46,187
ENSG00000127954.12,chr7,88284271,88306791,ES,True,86,106
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,23,153
ENSG00000164828.17,chr7,816673,838797,ES,False,27,172
ENSG00000164828.17,chr7,848615,849519,IR,True,158,180
ENSG00000164828.17,chr7,849603,849922,IR,False,105,148
ENSG00000164828.17,chr7,849603,851383,ES,False,32,135
ENSG00000164828.17,chr7,852667,852812,3AS,False,56,201
ENSG00000164828.17,chr7,815868,816673,TSS,True,72,244
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,99,456
ENSG00000169871.12,chr7,101085425,101085571,TSS,True,70,115
ENSG00000117868.15,chr7,158749723,158759485,ES,False,99,118
ENSG00000117868.15,chr7,158829088,158829628,TSS,True,14,132
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,59,282
ENSG00000106665.15,chr7,74289400,74289734,TSS,False,27,121
ENSG00000242802.7,chr7,4775597,4775756,TSS,True,26,126
ENSG00000002933.8,chr7,150800828,150801535,5AS,False,45,120
ENSG00000002933.8,chr7,150804472,150804826,5AS,False,117,133
ENSG00000002933.8,chr7,150800396,150800828,TSS,True,94,139
ENSG00000002933.8,chr7,150800757,150800968,TSS,True,64,139
ENSG00000159840.15,chr7,143381409,143381559,3AS,True,193,381
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,233,615
ENSG00000159840.15,chr7,143380393,143381779,TSS,True,546,615
ENSG00000159840.15,chr7,143381348,143382447,TSS,True,549,615
ENSG00000155660.10,chr7,149018991,149019182,TSS,True,321,360
ENSG00000155660.10,chr7,149028320,149028671,TSS,True,88,360
ENSG00000075618.17,chr7,5592808,5593768,TSS,False,23,161
ENSG00000133612.18,chr7,151134568,151141897,ES,False,31,111
ENSG00000133612.18,chr7,151085870,151087072,TSS,False,69,183
ENSG00000133612.18,chr7,151121967,151123886,TSS,True,120,136
ENSG00000133612.18,chr7,151143736,151144453,PAS,True,48,173
ENSG00000133612.18,chr7,151122724,151123639,PAS,True,97,140
ENSG00000127948.15,chr7,75986241,75986336,IR,False,136,155
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,71,167
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,149,167
ENSG00000127948.15,chr7,75986336,75986855,PAS,True,20,156
ENSG00000127948.15,chr7,75986158,75986864,PAS,True,138,156
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,33,172
ENSG00000196411.9,chr7,100826978,100827607,TSS,True,75,174
ENSG00000154978.12,chr7,55572270,55572538,TSS,True,21,133
ENSG00000240583.11,chr7,30911731,30912293,TSS,False,25,102
ENSG00000197448.13,chr7,143263414,143263585,TSS,True,25,107
ENSG00000188191.14,chr7,712413,712591,TSS,False,53,124
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,137,709
ENSG00000055130.15,chr7,148698443,148698763,TSS,False,98,112
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,22,112
ENSG00000055130.15,chr7,148800501,148801110,PAS,True,12,112
ENSG00000236609.3,chr7,6616186,6617189,3AS,True,79,155
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,172,369
ENSG00000106263.17,chr7,2379511,2380283,3AS,True,49,418
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,263,458
ENSG00000106263.17,chr7,2380283,2380745,PAS,True,409,458
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,287,458
ENSG00000091136.13,chr7,108002848,108003158,TSS,True,99,113
ENSG00000091136.13,chr7,107953529,107953742,TSS,False,97,113
ENSG00000091136.13,chr7,108003110,108003326,TSS,False,54,113
ENSG00000122786.19,chr7,134933390,134935687,5AS,False,84,184
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,321,1407
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,1187,1405
ENSG00000106624.10,chr7,44104228,44104918,TSS,True,414,997
ENSG00000239857.6,chr7,893815,893898,IR,False,86,109
ENSG00000239857.6,chr7,876485,876800,TSS,False,14,109
ENSG00000106034.17,chr7,120987925,120989870,TSS,True,51,101
ENSG00000106034.17,chr7,120988550,120988912,TSS,True,54,101
ENSG00000106034.17,chr7,121295439,121297978,PAS,False,23,101
ENSG00000004059.10,chr7,127588360,127588565,TSS,True,16,159
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,101,128
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,25,153
ENSG00000106348.17,chr7,128400182,128400332,3AS,False,172,195
ENSG00000106348.17,chr7,128405865,128409755,ES,False,88,116
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,82,210
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,152,210
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,262,350
ENSG00000136280.16,chr7,45000161,45000363,TSS,True,12,116
ENSG00000189077.10,chr7,75987428,75987537,IR,False,92,105
ENSG00000189077.10,chr7,75987602,75987717,IR,False,86,103
ENSG00000189077.10,chr7,75988148,75988251,IR,False,104,124
ENSG00000189077.10,chr7,75986835,75987285,PAS,True,14,126
ENSG00000082014.16,chr7,151240247,151240424,IR,False,136,152
ENSG00000082014.16,chr7,151240522,151241491,IR,False,125,145
ENSG00000082014.16,chr7,151277076,151277169,TSS,False,98,157
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,87,157
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,35,104
ENSG00000106565.17,chr7,150800297,150800549,TSS,True,45,224
ENSG00000233369.7,chr7,73205458,73206151,IR,True,127,179
ENSG00000233369.7,chr7,73154670,73155343,TSS,False,132,189
ENSG00000233369.7,chr7,73195634,73195701,TSS,True,80,189
ENSG00000233369.7,chr7,73206151,73207300,PAS,False,58,185
ENSG00000233369.7,chr7,73205382,73207296,PAS,False,133,185
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,114,170
ENSG00000033100.16,chr7,151232478,151234274,TSS,True,13,100
ENSG00000214022.11,chr7,150368941,150371227,ES,False,90,138
ENSG00000214022.11,chr7,150368941,150371227,3AS,True,90,111
ENSG00000214022.11,chr7,150368941,150371230,3AS,True,22,181
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,78,272
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,174,214
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,63,214
ENSG00000214022.11,chr7,150369670,150374037,PAS,True,192,214
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,34,132
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,113,132
ENSG00000106333.12,chr7,100605215,100605675,IR,True,196,239
ENSG00000106333.12,chr7,100605812,100606415,IR,True,234,261
ENSG00000106333.12,chr7,100602333,100602551,TSS,True,96,275
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,276,521
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,268,548
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,281,548
ENSG00000088833.17,chr20,1466719,1466961,TSS,True,11,106
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,61,129
ENSG00000088882.7,chr20,2795896,2795981,IR,True,184,205
ENSG00000088882.7,chr20,2796443,2796526,IR,True,173,200
ENSG00000088882.7,chr20,2800400,2800660,TSS,False,30,214
ENSG00000154930.14,chr20,25012664,25012811,IR,True,114,129
ENSG00000154930.14,chr20,25015230,25030758,ES,True,13,123
ENSG00000154930.14,chr20,25057768,25058390,TSS,True,21,147
ENSG00000100982.11,chr20,45934417,45934804,TSS,True,25,179
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,582,860
ENSG00000198959.11,chr20,38161419,38161601,TSS,True,739,860
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,621,860
ENSG00000064205.10,chr20,44714834,44715161,TSS,True,177,276
ENSG00000064205.10,chr20,44715021,44715450,TSS,True,154,276
ENSG00000149658.17,chr20,63215865,63216245,TSS,True,38,106
ENSG00000149658.17,chr20,63202286,63203161,TSS,True,79,106
ENSG00000149658.17,chr20,63215576,63216195,TSS,True,95,106
ENSG00000125875.13,chr20,437598,438549,IR,False,23,131
ENSG00000125875.13,chr20,435479,438841,PAS,True,27,135
ENSG00000125875.13,chr20,435483,437598,PAS,True,117,135
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,65,288
ENSG00000171858.17,chr20,62387107,62387388,TSS,True,250,288
ENSG00000214078.12,chr20,35632025,35632310,ES,False,16,130
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,29,114
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,62,148
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,116,148
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,121,139
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,23,145
ENSG00000125844.15,chr20,17643127,17658604,5AS,False,26,188
ENSG00000125844.15,chr20,17660528,17682027,ES,False,65,126
ENSG00000125844.15,chr20,17658595,17660531,TSS,True,179,223
ENSG00000125844.15,chr20,17682027,17682310,TSS,True,96,223
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,42,118
ENSG00000100991.11,chr20,35002334,35003283,PAS,False,17,134
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,21,135
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,24,146
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,43,170
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,17,151
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,56,191
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,88,227
ENSG00000131051.22,chr20,35739017,35740823,ES,False,129,172
ENSG00000131051.22,chr20,35739017,35740823,3AS,True,129,171
ENSG00000131051.22,chr20,35739017,35740823,IR,False,129,144
ENSG00000131051.22,chr20,35740597,35740823,IR,False,87,102
ENSG00000197586.12,chr20,25195867,25207075,ES,False,85,116
ENSG00000197586.12,chr20,25195867,25209848,ES,False,42,190
ENSG00000197586.12,chr20,25218614,25222837,ES,False,15,145
ENSG00000197586.12,chr20,25221333,25222837,IR,True,133,191
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,146,214
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,34,225
ENSG00000197457.9,chr20,63653326,63653538,TSS,False,48,158
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,76,447
ENSG00000064601.18,chr20,45891379,45891568,5AS,False,96,107
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,108,202
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,148,202
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,222,262
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,46,261
ENSG00000125826.20,chr20,408028,408779,TSS,True,39,171
ENSG00000125826.20,chr20,410411,410764,PAS,False,103,138
ENSG00000125826.20,chr20,430349,432139,PAS,True,35,168
ENSG00000196562.14,chr20,47785342,47785989,TSS,False,339,953
ENSG00000196562.14,chr20,47785834,47786810,TSS,True,828,953
ENSG00000101220.17,chr20,3767662,3767787,TSS,True,20,176
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,84,199
ENSG00000125520.13,chr20,63739761,63740531,TSS,True,169,199
ENSG00000060491.16,chr20,62804789,62805030,TSS,True,41,166
ENSG00000087460.24,chr20,58895684,58903527,ES,False,296,401
ENSG00000087460.24,chr20,58895684,58903530,ES,False,162,864
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,162,563
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,710,816
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,150,1347
ENSG00000166913.12,chr20,44885886,44901530,ES,False,257,295
ENSG00000101150.17,chr20,63873816,63882718,ES,False,77,192
ENSG00000215305.9,chr20,2840239,2840827,TSS,True,11,103
ENSG00000215440.11,chr20,58712579,58713419,IR,False,98,126
ENSG00000215440.11,chr20,58713543,58713916,IR,False,83,126
ENSG00000215440.11,chr20,58692123,58693050,TSS,False,37,166
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,34,157
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,98,180
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,129,180
ENSG00000198276.15,chr20,63940949,63941627,TSS,True,155,180
ENSG00000125827.8,chr20,8019437,8019829,TSS,True,24,152
ENSG00000132670.20,chr20,2923285,2964271,ES,True,50,205
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,19,117
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,103,117
ENSG00000125901.5,chr20,3046020,3046280,TSS,False,12,118
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,217,369
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,154,369
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,48,292
ENSG00000100979.14,chr20,45912078,45912208,TSS,True,62,534
ENSG00000101199.12,chr20,63272778,63272920,TSS,True,76,134
ENSG00000101199.12,chr20,63282879,63284922,TSS,True,115,134
ENSG00000171703.16,chr20,64063090,64063384,TSS,True,28,194
ENSG00000171703.16,chr20,64072171,64072352,PAS,True,37,194
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,75,103
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,57,103
ENSG00000101158.13,chr20,58993764,58994109,IR,False,99,118
ENSG00000101158.13,chr20,58981207,58981369,TSS,True,26,130
ENSG00000100997.18,chr20,25294740,25295030,PAS,False,193,221
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,40,192
ENSG00000100997.18,chr20,25390512,25390909,TSS,True,31,221
ENSG00000101346.13,chr20,32207843,32208065,TSS,True,36,117
ENSG00000125970.11,chr20,34073635,34075873,ES,False,110,276
ENSG00000177410.12,chr20,49279208,49289044,ES,True,12,111
ENSG00000177410.12,chr20,49280570,49289044,ES,True,41,100
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,22,175
ENSG00000124214.19,chr20,49124587,49135832,3AS,False,101,122
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,50,152
ENSG00000125841.12,chr20,346705,347142,TSS,True,30,121
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,31,202
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,16,134
ENSG00000101246.19,chr20,63700530,63700601,IR,False,95,107
ENSG00000101246.19,chr20,63698642,63700530,PAS,True,13,108
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,25,116
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,25,245
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,34,165
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,35,166
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,132,166
ENSG00000168036.17,chr3,41239354,41239659,IR,False,44,120
ENSG00000168036.17,chr3,41239354,41239818,IR,False,35,111
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,44,169
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,119,168
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,91,167
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,134,169
ENSG00000018408.14,chr3,149657764,149658053,TSS,False,35,131
ENSG00000214706.10,chr3,50288271,50288408,IR,False,169,191
ENSG00000214706.10,chr3,50290294,50290559,ES,False,18,169
ENSG00000214706.10,chr3,50286002,50288271,PAS,False,24,193
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,82,136
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,85,139
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,56,139
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,192,270
ENSG00000163714.17,chr3,143021382,143021472,5AS,False,70,119
ENSG00000163714.17,chr3,143001324,143001673,TSS,True,60,128
ENSG00000163714.17,chr3,143012221,143012353,TSS,False,76,128
ENSG00000114544.16,chr3,126033678,126067946,ES,False,14,103
ENSG00000114544.16,chr3,126084092,126084312,TSS,False,36,122
ENSG00000114353.16,chr3,50236157,50236453,TSS,True,43,371
ENSG00000188846.13,chr3,40457363,40457889,5AS,False,281,314
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,290,571
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,332,571
