gene,chr,start,end,splice_type,novel,Panc1_ENCFF745DHX_in_cov,Panc1_ENCFF745DHX_total_cov
ENSG00000164828.17,chr7,849603,849922,IR,False,206,250
ENSG00000164828.17,chr7,849603,851383,ES,False,195,400
ENSG00000164828.17,chr7,852667,852812,3AS,False,123,506
ENSG00000164828.17,chr7,852667,852812,IR,False,123,149
ENSG00000164828.17,chr7,815868,816673,TSS,True,209,648
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,137,420
ENSG00000197157.10,chr7,127807481,127807573,TSS,True,376,418
ENSG00000004864.13,chr7,96321941,96322368,TSS,True,31,130
ENSG00000117868.15,chr7,158829088,158829628,TSS,True,54,336
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,151,687
ENSG00000196937.10,chr7,121396161,121396396,TSS,True,23,219
ENSG00000223705.9,chr7,75410331,75410460,TSS,True,60,112
ENSG00000223705.9,chr7,75412955,75415023,TSS,True,85,111
ENSG00000242802.7,chr7,4775597,4775756,TSS,True,79,157
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,140,169
ENSG00000159840.15,chr7,143381348,143382447,TSS,True,148,169
ENSG00000159840.15,chr7,143382049,143383322,TSS,True,120,169
ENSG00000106636.7,chr7,44200964,44201239,TSS,True,99,215
ENSG00000155660.10,chr7,149018991,149019182,TSS,True,961,1071
ENSG00000155660.10,chr7,149028320,149028671,TSS,True,244,1072
ENSG00000075618.17,chr7,5592808,5593768,TSS,False,104,241
ENSG00000136213.9,chr7,2403645,2432562,5AS,False,72,108
ENSG00000136213.9,chr7,2403570,2403659,TSS,True,128,153
ENSG00000136213.9,chr7,2403565,2403645,TSS,False,81,153
ENSG00000133612.18,chr7,151134568,151141897,ES,False,45,167
ENSG00000133612.18,chr7,151085870,151087072,TSS,False,198,308
ENSG00000133612.18,chr7,151117363,151117456,TSS,False,260,308
ENSG00000133612.18,chr7,151143736,151144453,PAS,True,28,210
ENSG00000133612.18,chr7,151122724,151123639,PAS,True,158,180
ENSG00000105953.14,chr7,44606547,44606653,TSS,True,86,114
ENSG00000105953.14,chr7,44693821,44694004,TSS,True,94,106
ENSG00000105953.14,chr7,44707341,44707388,TSS,True,86,105
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,117,188
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,154,188
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,215,640
ENSG00000186480.12,chr7,155302846,155308240,ES,False,236,269
ENSG00000186480.12,chr7,155297782,155297959,TSS,True,96,292
ENSG00000186480.12,chr7,155297880,155298697,TSS,True,246,292
ENSG00000196411.9,chr7,100826978,100827607,TSS,True,346,432
ENSG00000196411.9,chr7,100806419,100806569,TSS,True,309,423
ENSG00000106605.10,chr7,43758456,43758734,TSS,True,16,114
ENSG00000062582.13,chr7,43869376,43869456,IR,False,105,141
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,80,185
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,149,185
ENSG00000154978.12,chr7,55572270,55572538,TSS,True,116,392
ENSG00000182095.14,chr7,5312502,5313109,TSS,True,41,104
ENSG00000188191.14,chr7,727209,727328,TSS,True,80,131
ENSG00000188191.14,chr7,727589,727827,TSS,False,108,131
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,42,192
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,110,261
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,219,261
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,90,108
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,51,150
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,131,150
ENSG00000106245.10,chr7,99410032,99410169,TSS,False,133,149
ENSG00000006715.15,chr7,38909153,38909215,TSS,True,27,244
ENSG00000106682.14,chr7,74189918,74194740,ES,False,617,725
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,197,901
ENSG00000173852.14,chr7,35037096,35037632,TSS,False,38,191
ENSG00000136247.14,chr7,6577413,6577498,TSS,True,102,164
ENSG00000136247.14,chr7,6577462,6577720,TSS,True,108,164
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,26,223
ENSG00000146555.18,chr7,3301153,3301885,TSS,True,92,146
ENSG00000146555.18,chr7,4265123,4269007,PAS,True,79,121
ENSG00000106541.11,chr7,16804934,16804997,TSS,True,28,105
ENSG00000106541.11,chr7,16804952,16804998,TSS,False,84,105
ENSG00000164877.18,chr7,1434672,1435100,IR,False,46,141
ENSG00000164877.18,chr7,1436856,1437534,IR,False,72,117
ENSG00000164877.18,chr7,1437608,1438096,ES,False,15,113
ENSG00000164877.18,chr7,1438220,1438288,IR,False,89,120
ENSG00000164877.18,chr7,1438991,1439924,3AS,False,16,107
ENSG00000164877.18,chr7,1434352,1434672,PAS,True,111,159
ENSG00000164877.18,chr7,1434357,1435147,PAS,True,65,140
ENSG00000164877.18,chr7,1444651,1445826,TSS,True,111,166
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,723,1673
ENSG00000106263.17,chr7,2379511,2380283,IR,True,148,181
ENSG00000106263.17,chr7,2379511,2380414,IR,True,71,104
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,1032,1979
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,1252,1979
ENSG00000010270.13,chr7,38178420,38207446,ES,False,100,119
ENSG00000010270.13,chr7,38178225,38178420,TSS,True,48,168
ENSG00000106400.11,chr7,101217685,101218217,TSS,True,35,102
ENSG00000085662.13,chr7,134458996,134459151,TSS,True,18,113
ENSG00000091136.13,chr7,107923712,107924087,PAS,True,52,282
ENSG00000091136.13,chr7,108002848,108003158,TSS,True,221,286
ENSG00000091136.13,chr7,107953529,107953742,TSS,False,255,286
ENSG00000091136.13,chr7,108003110,108003326,TSS,False,194,286
ENSG00000146733.13,chr7,56051137,56051597,TSS,True,41,112
ENSG00000146733.13,chr7,56033960,56034583,TSS,True,79,106
ENSG00000071189.21,chr7,17801659,17814833,ES,True,11,107
ENSG00000071189.21,chr7,17790760,17794292,PAS,True,18,121
ENSG00000106366.8,chr7,101127098,101127244,TSS,False,638,791
ENSG00000106366.8,chr7,101133750,101133893,TSS,True,484,790
ENSG00000135245.9,chr7,128455832,128456023,TSS,True,43,160
ENSG00000164654.15,chr7,7566848,7567688,TSS,True,122,161
ENSG00000164654.15,chr7,7566854,7567072,TSS,True,72,161
ENSG00000164654.15,chr7,7566841,7567484,TSS,False,139,161
ENSG00000157954.14,chr7,5190493,5199575,ES,False,76,106
ENSG00000157954.14,chr7,5229705,5230834,5AS,False,42,119
ENSG00000157954.14,chr7,5190181,5190493,TSS,True,41,152
ENSG00000105968.18,chr7,44831986,44834562,PAS,True,69,356
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,116,397
ENSG00000172115.8,chr7,25125199,25125304,TSS,False,31,153
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,33,209
ENSG00000239857.6,chr7,876485,876800,TSS,False,79,282
ENSG00000239857.6,chr7,890974,891066,TSS,True,239,282
ENSG00000105821.14,chr7,103306382,103312643,PAS,True,53,114
ENSG00000105821.14,chr7,103344558,103344879,TSS,True,40,114
ENSG00000105821.14,chr7,103327655,103327754,TSS,True,101,114
ENSG00000126524.9,chr7,66995289,66995609,TSS,True,24,187
ENSG00000004059.10,chr7,127588360,127588565,TSS,True,21,146
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,40,119
ENSG00000130305.16,chr7,73303529,73303599,IR,False,108,124
ENSG00000130305.16,chr7,73302513,73303529,PAS,True,18,126
ENSG00000130305.16,chr7,73302513,73303740,PAS,True,113,126
ENSG00000130305.16,chr7,73308697,73308867,TSS,True,38,147
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,196,259
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,124,383
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,334,383
ENSG00000122783.16,chr7,135162462,135166871,PAS,True,15,106
ENSG00000122783.16,chr7,135168960,135169060,PAS,True,94,106
ENSG00000122783.16,chr7,135170651,135170780,TSS,False,56,120
ENSG00000122783.16,chr7,135170398,135170744,TSS,True,90,120
ENSG00000106397.11,chr7,101217165,101217751,TSS,True,75,108
ENSG00000106397.11,chr7,101212529,101212658,TSS,True,75,107
ENSG00000106348.17,chr7,128400539,128401014,ES,False,58,307
ENSG00000106348.17,chr7,128403754,128409755,ES,False,51,216
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,126,344
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,253,344
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,480,540
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,100,659
ENSG00000180233.10,chr7,30366034,30371227,PAS,False,12,106
ENSG00000122545.19,chr7,35801040,35801270,TSS,True,66,421
ENSG00000122545.19,chr7,35904253,35907110,PAS,True,48,391
ENSG00000146731.10,chr7,56051708,56051985,TSS,True,134,1291
ENSG00000136280.16,chr7,45000363,45063917,ES,False,54,372
ENSG00000064419.13,chr7,129054650,129055180,TSS,True,55,213
ENSG00000009954.10,chr7,73521826,73522306,TSS,True,39,143
ENSG00000086289.11,chr7,37921208,37950199,ES,False,38,220
ENSG00000086289.11,chr7,37920608,37921208,TSS,True,43,264
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,124,185
ENSG00000106443.16,chr7,10973335,10974324,TSS,True,42,108
ENSG00000106443.16,chr7,11169415,11169621,PAS,True,38,108
ENSG00000106443.16,chr7,11102485,11107745,PAS,True,91,102
ENSG00000136271.10,chr7,44573835,44575613,TSS,True,29,185
ENSG00000164897.12,chr7,151082174,151082994,TSS,True,91,136
ENSG00000164897.12,chr7,151083433,151083530,TSS,False,90,136
ENSG00000106266.10,chr7,2314327,2314448,TSS,True,38,118
ENSG00000160991.15,chr7,102433661,102438943,ES,False,54,181
ENSG00000160991.15,chr7,102433506,102433661,TSS,True,117,299
ENSG00000233369.7,chr7,73205458,73206151,IR,True,198,261
ENSG00000233369.7,chr7,73154670,73155343,TSS,False,257,298
ENSG00000233369.7,chr7,73195634,73195701,TSS,True,101,298
ENSG00000233369.7,chr7,73206151,73207300,PAS,False,68,266
ENSG00000233369.7,chr7,73205382,73207296,PAS,False,203,266
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,180,262
ENSG00000136279.20,chr7,44044617,44044820,TSS,True,49,297
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,29,182
ENSG00000161057.11,chr7,103347622,103347781,TSS,False,122,279
ENSG00000008282.8,chr7,106112139,106112336,TSS,True,86,377
ENSG00000196715.6,chr7,65873123,65873565,TSS,True,45,181
ENSG00000272391.5,chr7,75421508,75422709,TSS,True,73,101
ENSG00000233429.9,chr7,27096108,27096388,TSS,True,93,113
ENSG00000106638.16,chr7,73578419,73578673,TSS,True,18,111
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,66,540
ENSG00000214022.11,chr7,150368941,150371227,ES,False,131,157
ENSG00000214022.11,chr7,150368941,150371230,3AS,True,19,189
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,249,444
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,181,206
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,44,206
ENSG00000183696.13,chr7,48094827,48106872,ES,False,45,142
ENSG00000183696.13,chr7,48088641,48089418,TSS,True,241,329
ENSG00000183696.13,chr7,48105224,48107082,TSS,True,255,326
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,52,139
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,93,139
ENSG00000129103.17,chr7,56073111,56074585,ES,False,43,274
ENSG00000088298.12,chr20,35126375,35137879,ES,True,14,101
ENSG00000088298.12,chr20,35147151,35147389,TSS,True,19,121
ENSG00000088325.15,chr20,31739621,31757406,ES,True,49,392
ENSG00000088325.15,chr20,31797515,31798385,3AS,True,34,311
ENSG00000088325.15,chr20,31739247,31739621,TSS,False,103,500
ENSG00000088325.15,chr20,31800969,31801804,PAS,False,166,483
ENSG00000088325.15,chr20,31793847,31793992,PAS,True,386,475
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,132,313
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,99,412
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,202,336
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,136,336
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,109,168
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,67,178
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,126,632
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,105,898
ENSG00000124228.14,chr20,49230349,49233305,ES,False,174,195
ENSG00000124228.14,chr20,49219319,49219541,TSS,True,72,267
ENSG00000124228.14,chr20,49243679,49243703,TSS,True,172,195
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,74,262
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,186,228
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,88,152
ENSG00000101187.15,chr20,62667910,62668476,ES,False,29,276
ENSG00000101187.15,chr20,62668184,62668476,IR,False,249,279
ENSG00000101187.15,chr20,62669078,62671749,3AS,True,251,284
ENSG00000101187.15,chr20,62642414,62642553,TSS,True,316,377
ENSG00000101187.15,chr20,62656357,62657250,TSS,False,225,377
ENSG00000101187.15,chr20,62671749,62672621,PAS,True,80,347
ENSG00000101189.6,chr20,62795454,62796671,TSS,False,22,147
ENSG00000042062.11,chr20,50594714,50595368,IR,True,141,176
ENSG00000042062.11,chr20,50595504,50596139,IR,True,132,149
ENSG00000042062.11,chr20,50608738,50609292,ES,True,21,131
ENSG00000042062.11,chr20,50620117,50630737,3AS,True,13,126
ENSG00000042062.11,chr20,50594552,50597184,TSS,True,179,202
ENSG00000042062.11,chr20,50691125,50691855,TSS,False,90,215
ENSG00000130700.6,chr20,62463496,62464991,PAS,False,16,147
ENSG00000130700.6,chr20,62474998,62475682,TSS,True,114,167
ENSG00000130700.6,chr20,62475929,62476059,TSS,False,102,167
ENSG00000154930.14,chr20,25012664,25012811,IR,True,81,114
ENSG00000154930.14,chr20,25057768,25058390,TSS,True,46,156
ENSG00000124201.14,chr20,49255042,49257664,PAS,True,93,117
ENSG00000124201.14,chr20,49255535,49255947,PAS,False,29,120
ENSG00000124201.14,chr20,49278020,49278447,TSS,False,34,136
ENSG00000100983.10,chr20,34928951,34929400,IR,True,97,109
ENSG00000100983.10,chr20,34928430,34928951,PAS,True,14,115
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,22,116
ENSG00000101146.12,chr20,57350953,57351422,TSS,True,20,115
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,47,116
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,80,148
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,101,148
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,171,379
ENSG00000175063.16,chr20,45812602,45812796,TSS,True,27,135
ENSG00000175063.16,chr20,45812977,45813290,TSS,False,121,135
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,171,358
ENSG00000125977.6,chr20,34103498,34103565,PAS,True,262,355
ENSG00000125977.6,chr20,34105520,34105545,PAS,True,261,317
ENSG00000125977.6,chr20,34112095,34112255,TSS,False,51,366
ENSG00000125977.6,chr20,34105367,34105547,TSS,True,271,309
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,148,187
ENSG00000198959.11,chr20,38161419,38161601,TSS,True,164,187
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,155,187
ENSG00000198959.11,chr20,38131092,38131129,TSS,True,153,181
ENSG00000124226.10,chr20,49936373,49936552,TSS,True,46,107
ENSG00000124209.3,chr20,58309673,58310012,TSS,True,16,118
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,60,188
ENSG00000101084.17,chr20,36605690,36606065,TSS,True,24,183
ENSG00000149658.17,chr20,63215865,63216245,TSS,True,126,201
ENSG00000149658.17,chr20,63202286,63203161,TSS,True,90,201
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,488,1298
ENSG00000149636.15,chr20,36773661,36774298,TSS,True,26,105
ENSG00000125875.13,chr20,462335,462564,TSS,True,34,102
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,426,648
ENSG00000171858.17,chr20,62387107,62387388,TSS,True,510,648
ENSG00000171858.17,chr20,62387609,62387674,TSS,True,451,648
ENSG00000214078.12,chr20,35632025,35632310,ES,False,22,109
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,94,158
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,130,158
ENSG00000214078.12,chr20,35632162,35632320,TSS,True,134,157
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,134,174
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,66,204
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,173,204
ENSG00000101255.10,chr20,380590,381169,TSS,False,33,162
ENSG00000101255.10,chr20,388011,388301,TSS,True,143,161
ENSG00000125844.15,chr20,17643127,17658604,5AS,False,19,111
ENSG00000125844.15,chr20,17613676,17614220,PAS,True,66,180
ENSG00000125844.15,chr20,17614099,17615529,PAS,True,138,176
ENSG00000125844.15,chr20,17658595,17660531,TSS,True,184,219
ENSG00000125844.15,chr20,17682027,17682310,TSS,True,153,238
ENSG00000101266.18,chr20,508660,543671,ES,False,107,120
ENSG00000101266.18,chr20,543671,543818,TSS,True,79,202
ENSG00000101266.18,chr20,499832,499880,TSS,True,165,198
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,39,145
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,40,174
ENSG00000088766.11,chr20,6006049,6006552,TSS,True,46,127
ENSG00000101181.17,chr20,62183001,62183057,TSS,True,78,114
ENSG00000101181.17,chr20,62191029,62193624,TSS,True,98,113
ENSG00000101181.17,chr20,62198674,62198852,TSS,False,96,112
ENSG00000101181.17,chr20,62199136,62199257,TSS,True,86,112
ENSG00000101181.17,chr20,62203083,62203568,PAS,False,88,112
ENSG00000124193.14,chr20,43457860,43458140,TSS,False,20,128
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,189,634
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,322,667
ENSG00000101057.15,chr20,43667032,43667303,TSS,True,70,313
ENSG00000125991.19,chr20,35542014,35542185,TSS,True,76,436
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,112,247
ENSG00000131051.22,chr20,35739017,35740823,ES,False,217,244
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,48,300
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,33,317
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,109,155
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,23,109
ENSG00000062598.17,chr20,46406547,46406636,TSS,True,13,113
ENSG00000197586.12,chr20,25195867,25207075,ES,False,111,183
ENSG00000197586.12,chr20,25195867,25209848,ES,False,40,272
ENSG00000197586.12,chr20,25206590,25207078,3AS,False,31,102
ENSG00000197586.12,chr20,25218614,25222837,ES,False,106,263
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,191,297
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,69,341
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,156,495
ENSG00000101161.7,chr20,63981124,63983215,TSS,True,441,495
ENSG00000101161.7,chr20,64027601,64027736,TSS,True,438,489
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,199,426
ENSG00000064601.18,chr20,45891371,45891762,TSS,True,381,426
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,323,426
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,29,131
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,115,130
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,15,119
ENSG00000174403.15,chr20,62544763,62545219,IR,False,29,150
ENSG00000174403.15,chr20,62545367,62545705,IR,False,18,147
ENSG00000174403.15,chr20,62543073,62544763,PAS,False,123,156
ENSG00000174403.15,chr20,62543752,62546858,PAS,True,42,112
ENSG00000174403.15,chr20,62551425,62551544,TSS,True,88,156
ENSG00000174403.15,chr20,62547826,62549314,TSS,True,138,156
ENSG00000174403.15,chr20,62548311,62549642,TSS,True,139,156
ENSG00000125826.20,chr20,408028,408779,TSS,True,104,195
ENSG00000125826.20,chr20,419552,419731,TSS,True,100,115
ENSG00000125826.20,chr20,420745,422238,TSS,True,97,115
ENSG00000125826.20,chr20,430349,432139,PAS,True,83,191
ENSG00000088826.17,chr20,4148771,4148977,TSS,True,18,102
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,18,151
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,176,196
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,62,196
ENSG00000101367.8,chr20,32819893,32820028,TSS,False,39,381
ENSG00000101220.17,chr20,3767662,3767787,TSS,True,36,166
ENSG00000101220.17,chr20,3758535,3758865,TSS,False,149,166
ENSG00000092758.17,chr20,62816645,62817142,TSS,True,67,111
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,129,197
ENSG00000271303.1,chr20,652975,653199,TSS,False,36,260
ENSG00000060491.16,chr20,62804789,62805030,TSS,True,36,137
ENSG00000101224.17,chr20,3795844,3796731,TSS,True,140,161
ENSG00000101224.17,chr20,3801395,3802100,TSS,True,134,161
ENSG00000101224.17,chr20,3803124,3803206,TSS,True,143,161
ENSG00000087460.24,chr20,58895684,58903530,ES,False,329,690
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,329,1017
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,367,419
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,334,1695
ENSG00000166913.12,chr20,44885886,44901530,ES,False,503,579
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,266,846
ENSG00000101150.17,chr20,63873816,63882718,ES,False,60,231
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,34,259
ENSG00000101210.11,chr20,63499057,63499275,TSS,True,44,196
ENSG00000215440.11,chr20,58691795,58693922,TSS,True,107,119
ENSG00000215440.11,chr20,58692123,58693050,TSS,False,24,119
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,20,113
