gene,chr,start,end,splice_type,novel,type_B_pancreatic_cell_ENCFF058HQU_in_cov,type_B_pancreatic_cell_ENCFF058HQU_total_cov
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,35,263
ENSG00000129103.17,chr7,56073111,56074585,ES,False,38,347
ENSG00000146674.14,chr7,45920737,45921274,TSS,True,191,533
ENSG00000088325.15,chr20,31800969,31801804,PAS,False,74,202
ENSG00000088325.15,chr20,31793847,31793992,PAS,True,177,202
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,37,148
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,151,366
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,242,379
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,91,268
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,206,268
ENSG00000125848.9,chr20,14327558,14337403,ES,False,95,164
ENSG00000000419.12,chr20,50940933,50942030,ES,False,130,162
ENSG00000089199.9,chr20,5924971,5925357,PAS,False,74,208
ENSG00000089199.9,chr20,5922334,5925357,PAS,False,134,208
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,18,177
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,151,328
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,219,393
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,240,393
ENSG00000101337.15,chr20,32109517,32109755,TSS,False,32,189
ENSG00000101337.15,chr20,32165294,32167258,PAS,True,24,176
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,24,177
ENSG00000149636.15,chr20,36771193,36773661,ES,False,19,111
ENSG00000149636.15,chr20,36771473,36773661,5AS,False,111,131
ENSG00000149636.15,chr20,36773661,36774298,TSS,True,36,169
ENSG00000149636.15,chr20,36773393,36773775,TSS,True,147,169
ENSG00000214078.12,chr20,35632025,35632310,ES,False,12,106
ENSG00000214078.12,chr20,35632923,35664878,5AS,False,11,105
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,88,112
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,42,112
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,54,533
ENSG00000101266.18,chr20,508660,543671,ES,False,192,244
ENSG00000172296.12,chr20,13008926,13009384,TSS,True,33,113
ENSG00000172296.12,chr20,13164753,13166765,PAS,False,34,110
ENSG00000064787.13,chr20,53943540,53944996,PAS,True,36,199
ENSG00000064787.13,chr20,53965297,53967073,PAS,True,171,195
ENSG00000101193.7,chr20,62938108,62938253,TSS,True,43,324
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,118,259
ENSG00000131051.22,chr20,35729365,35731940,ES,False,27,251
ENSG00000131051.22,chr20,35739017,35740823,ES,False,194,259
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,55,321
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,42,322
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,199,484
ENSG00000101361.16,chr20,2657080,2658394,PAS,True,329,484
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,37,235
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,82,439
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,88,140
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,57,138
ENSG00000101144.12,chr20,57265704,57266669,TSS,True,37,133
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,49,298
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,250,299
ENSG00000101367.8,chr20,32819893,32820028,TSS,False,93,580
ENSG00000087460.24,chr20,58895684,58903530,ES,False,57,155
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,57,178
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,105,118
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,131,327
ENSG00000166913.12,chr20,44885886,44901530,ES,False,144,169
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,42,211
ENSG00000101150.17,chr20,63873816,63882718,ES,False,114,415
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,40,185
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,165,185
ENSG00000101182.14,chr20,62139197,62139780,IR,True,134,154
ENSG00000078747.14,chr20,34369470,34393790,3AS,False,98,111
ENSG00000078747.14,chr20,34363249,34363349,TSS,True,20,131
ENSG00000078747.14,chr20,34507694,34510508,PAS,True,38,126
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,119,532
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,423,532
ENSG00000101138.11,chr20,56392363,56392538,TSS,True,85,126
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,57,126
ENSG00000101158.13,chr20,58993675,58994109,5AS,False,31,255
ENSG00000101158.13,chr20,58993764,58994109,IR,False,224,258
ENSG00000101158.13,chr20,58994641,58995133,PAS,True,33,298
ENSG00000125871.13,chr20,17969141,17969800,IR,True,102,138
ENSG00000125871.13,chr20,17970370,17988165,ES,False,15,131
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,45,147
ENSG00000125871.13,chr20,17969017,17970370,TSS,True,112,147
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,33,148
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,22,207
ENSG00000125968.8,chr20,31605285,31605813,TSS,False,118,624
ENSG00000132646.10,chr20,5119577,5120011,TSS,True,35,285
ENSG00000132646.10,chr20,5126499,5126647,TSS,False,255,285
ENSG00000089006.16,chr20,17957037,17968699,ES,False,13,114
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,153,203
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,87,203
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,22,153
ENSG00000204070.9,chr20,45363135,45363315,TSS,True,28,192
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,26,128
ENSG00000101294.17,chr20,31569119,31572195,PAS,True,18,125
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,29,150
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,114,141
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,17,121
ENSG00000168036.17,chr3,41239354,41239659,IR,False,54,140
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,93,151
ENSG00000168036.17,chr3,41239354,41239818,IR,False,93,179
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,45,256
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,199,253
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,167,253
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,163,256
ENSG00000173226.16,chr3,121826180,121828860,ES,False,20,168
ENSG00000163660.11,chr3,157153156,157158865,ES,False,57,134
ENSG00000163660.11,chr3,157147552,157148589,PAS,True,82,146
ENSG00000163660.11,chr3,157147795,157149977,PAS,False,118,145
ENSG00000163660.11,chr3,157150013,157150169,PAS,True,123,145
ENSG00000047849.21,chr3,47915530,47917174,PAS,False,19,147
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,48,191
ENSG00000088726.15,chr3,12742507,12749759,ES,False,23,114
ENSG00000114544.16,chr3,126006564,126007113,IR,False,22,165
ENSG00000114544.16,chr3,126006057,126007225,PAS,True,22,165
ENSG00000114544.16,chr3,126006277,126006564,PAS,True,145,167
ENSG00000114544.16,chr3,126084092,126084312,TSS,False,39,167
ENSG00000114544.16,chr3,126067946,126068247,TSS,True,139,167
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,327,700
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,392,700
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,65,201
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,150,201
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,386,2104
ENSG00000170017.12,chr3,105550259,105552467,ES,False,13,121
ENSG00000170017.12,chr3,105366511,105367481,TSS,True,53,178
ENSG00000170017.12,chr3,105574476,105576907,PAS,True,106,169
ENSG00000170017.12,chr3,105547148,105547285,PAS,True,139,160
ENSG00000170017.12,chr3,105571851,105571892,PAS,True,109,167
ENSG00000114796.15,chr3,183635747,183643479,5AS,False,19,111
ENSG00000114796.15,chr3,183635793,183650295,ES,False,17,104
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,46,151
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,121,151
ENSG00000068745.14,chr3,48695418,48717156,ES,False,105,120
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,105,320
ENSG00000164050.12,chr3,48411862,48412234,TSS,False,97,109
ENSG00000164050.12,chr3,48413669,48414525,TSS,True,90,109
ENSG00000164050.12,chr3,48412741,48412963,TSS,False,97,109
ENSG00000164050.12,chr3,48413068,48415330,TSS,True,98,109
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,109,528
ENSG00000163512.13,chr3,28322344,28324454,PAS,True,20,100
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,110,184
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,81,185
ENSG00000144824.20,chr3,111732414,111732703,TSS,False,38,104
ENSG00000144824.20,chr3,111859167,111859576,TSS,True,86,104
ENSG00000144824.20,chr3,111859658,111859878,TSS,True,92,104
ENSG00000144824.20,chr3,111940534,111941806,PAS,True,60,103
ENSG00000144824.20,chr3,111919071,111919168,PAS,True,69,102
ENSG00000144824.20,chr3,111939474,111939631,PAS,True,92,103
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,74,627
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,281,468
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,187,468
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,281,468
ENSG00000188313.12,chr3,146533550,146544466,ES,False,26,223
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,119,267
ENSG00000164062.12,chr3,49675770,49676515,TSS,True,177,267
ENSG00000154767.14,chr3,14145144,14146159,PAS,True,15,127
ENSG00000154767.14,chr3,14178465,14178685,TSS,True,18,127
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,210,1920
ENSG00000113924.11,chr3,120628168,120628529,PAS,True,21,116
ENSG00000179152.19,chr3,44338101,44338319,TSS,True,104,153
ENSG00000179152.19,chr3,44338444,44338834,TSS,True,57,153
ENSG00000179152.19,chr3,44407441,44409449,PAS,True,128,152
ENSG00000179152.19,chr3,44358216,44359796,PAS,True,36,148
ENSG00000144747.16,chr3,69044595,69047357,5AS,False,425,474
ENSG00000144747.16,chr3,69027893,69027992,PAS,True,429,495
ENSG00000144747.16,chr3,69038890,69039009,PAS,True,340,491
ENSG00000144747.16,chr3,69043189,69043876,PAS,False,368,490
ENSG00000144747.16,chr3,69042057,69042912,PAS,True,408,490
ENSG00000113851.14,chr3,3147622,3151045,PAS,True,22,215
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,105,518
ENSG00000114023.15,chr3,122409738,122410001,PAS,True,132,294
ENSG00000114023.15,chr3,122393432,122394706,PAS,True,161,292
ENSG00000173230.15,chr3,121719750,121722261,3AS,True,41,214
ENSG00000173230.15,chr3,121719753,121722261,3AS,False,28,173
ENSG00000173230.15,chr3,121730017,121730875,5AS,False,188,218
ENSG00000173230.15,chr3,121749631,121749856,TSS,True,78,280
ENSG00000177646.18,chr3,128879585,128879841,TSS,True,53,286
ENSG00000113810.15,chr3,160399287,160399749,TSS,True,12,117
ENSG00000113810.15,chr3,160416250,160416403,PAS,True,80,112
ENSG00000113810.15,chr3,160413472,160414478,PAS,True,84,112
ENSG00000113810.15,chr3,160412325,160412421,PAS,True,95,112
ENSG00000113810.15,chr3,160414366,160414517,PAS,True,87,112
ENSG00000114107.8,chr3,138494340,138495076,PAS,True,31,103
ENSG00000114107.8,chr3,138533767,138537347,PAS,True,86,102
ENSG00000114107.8,chr3,138594197,138594404,TSS,True,15,103
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,211,888
ENSG00000144895.11,chr3,150583845,150584860,PAS,True,72,372
ENSG00000144895.11,chr3,150581617,150581988,PAS,True,320,372
ENSG00000114446.4,chr3,108160813,108162655,PAS,False,133,426
ENSG00000114446.4,chr3,108162270,108165493,PAS,False,373,426
ENSG00000114446.4,chr3,108163674,108163729,PAS,True,357,426
ENSG00000181061.13,chr3,42804435,42804526,TSS,True,96,756
ENSG00000181061.13,chr3,42794156,42794277,TSS,True,675,756
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,26,158
ENSG00000163728.10,chr3,180607765,180608700,IR,False,85,105
ENSG00000163728.10,chr3,180608700,180610979,PAS,True,51,119
ENSG00000163728.10,chr3,180609629,180611544,PAS,True,96,119
ENSG00000163728.10,chr3,180607647,180610979,PAS,True,100,119
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,58,191
ENSG00000114030.12,chr3,122496436,122496619,TSS,True,162,191
ENSG00000170248.14,chr3,33866350,33869703,PAS,True,59,294
ENSG00000170248.14,chr3,33853878,33856467,PAS,True,263,293
ENSG00000131368.7,chr3,15050836,15052633,PAS,True,14,124
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,155,676
ENSG00000170266.15,chr3,33096718,33097138,TSS,True,597,676
ENSG00000177479.19,chr3,48922811,48927461,ES,False,148,262
ENSG00000177479.19,chr3,48927813,48961611,ES,False,193,256
ENSG00000177479.19,chr3,48927461,48928671,PAS,True,288,326
ENSG00000177479.19,chr3,48983198,48985541,PAS,True,54,339
ENSG00000183624.13,chr3,129288997,129298353,ES,False,12,106
ENSG00000183624.13,chr3,129278814,129278905,TSS,True,18,115
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,60,283
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,250,310
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,87,310
ENSG00000145020.15,chr3,49422257,49422360,3AS,False,18,106
ENSG00000145020.15,chr3,49416774,49417718,PAS,True,14,119
ENSG00000163902.11,chr3,128650539,128650896,TSS,True,264,677
ENSG00000163902.11,chr3,128637798,128638104,TSS,True,532,676
ENSG00000163902.11,chr3,128644918,128644985,TSS,True,585,676
ENSG00000016864.18,chr3,52700496,52705702,5AS,True,27,109
ENSG00000016864.18,chr3,52705702,52706024,TSS,True,86,120
ENSG00000016864.18,chr3,52705446,52706059,TSS,True,38,120
ENSG00000114098.17,chr3,138187599,138221925,ME,False,94,119
ENSG00000114098.17,chr3,138187599,138221925,ME,False,94,119
ENSG00000114098.17,chr3,138187599,138209816,ES,False,94,166
ENSG00000114098.17,chr3,138187599,138221925,ME,False,94,119
ENSG00000114098.17,chr3,138295858,138298389,PAS,True,32,219
ENSG00000114098.17,chr3,138245087,138249804,PAS,True,193,217
ENSG00000169359.14,chr3,155826513,155828377,PAS,True,25,102
ENSG00000114742.13,chr3,39051987,39052073,TSS,True,16,159
ENSG00000114742.13,chr3,39094647,39096671,PAS,True,53,155
ENSG00000114770.16,chr3,183983751,183984894,PAS,False,35,104
ENSG00000114770.16,chr3,183983726,183985043,PAS,True,92,104
ENSG00000114770.16,chr3,184017829,184018324,TSS,True,25,115
ENSG00000163938.16,chr3,52694192,52696162,PAS,True,114,768
ENSG00000163938.16,chr3,52693631,52694497,PAS,False,668,767
ENSG00000144645.13,chr3,31747909,31748136,TSS,True,33,114
ENSG00000114316.12,chr3,49310737,49324701,ES,False,49,156
ENSG00000153558.15,chr3,33297725,33358966,ES,False,91,103
ENSG00000164051.13,chr3,48439987,48440106,TSS,True,74,112
ENSG00000164051.13,chr3,48433706,48433930,TSS,True,66,112
ENSG00000164051.13,chr3,48440095,48440141,TSS,False,96,112
ENSG00000175193.13,chr3,183840640,183844230,ES,False,15,137
ENSG00000185909.14,chr3,49172801,49174238,5AS,False,13,109
ENSG00000179021.9,chr3,88153471,88156023,3AS,True,26,166
ENSG00000179021.9,chr3,88156023,88157963,PAS,True,144,170
ENSG00000179021.9,chr3,88156020,88157962,PAS,True,30,170
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,1421,1902
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,828,1842
ENSG00000196776.15,chr3,108047292,108050577,ES,False,110,431
ENSG00000196776.15,chr3,108047292,108051938,ES,False,102,537
ENSG00000075914.12,chr3,45011234,45011476,PAS,True,51,110
ENSG00000075914.12,chr3,45012182,45013212,PAS,True,61,110
ENSG00000184203.7,chr3,195514424,195516942,PAS,True,15,120
ENSG00000003756.16,chr3,50100051,50100531,IR,False,221,250
ENSG00000003756.16,chr3,50100051,50103082,ES,False,58,275
ENSG00000003756.16,chr3,50118330,50118965,PAS,True,82,328
ENSG00000003756.16,chr3,50113382,50113523,PAS,False,290,324
ENSG00000172936.13,chr3,38138620,38139028,TSS,True,34,210
ENSG00000121578.12,chr3,119216344,119218711,5AS,False,40,300
ENSG00000121578.12,chr3,119230244,119236852,ES,False,253,304
ENSG00000121578.12,chr3,119240849,119240973,TSS,False,47,308
ENSG00000176142.12,chr3,119463335,119463647,TSS,True,34,245
ENSG00000114416.17,chr3,180962940,180963027,IR,False,147,198
ENSG00000114416.17,chr3,180970358,180976121,ES,False,113,189
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,2249,2993
ENSG00000156976.16,chr3,186784696,186785882,ES,False,318,3003
ENSG00000156976.16,chr3,186788416,186789124,5AS,False,102,258
ENSG00000156976.16,chr3,186788416,186789124,IR,False,102,178
ENSG00000156976.16,chr3,186788420,186789124,IR,False,156,232
ENSG00000172765.17,chr3,129893493,129893810,TSS,True,82,103
ENSG00000120742.10,chr3,150546051,150546629,TSS,True,42,325
ENSG00000144674.16,chr3,37251484,37281957,ES,False,86,676
ENSG00000144674.16,chr3,37282272,37289234,ES,False,110,667
ENSG00000144674.16,chr3,37302184,37302581,PAS,True,514,708
ENSG00000144674.16,chr3,37323587,37324777,PAS,True,440,710
ENSG00000144674.16,chr3,37315419,37315524,PAS,False,506,708
ENSG00000178252.17,chr3,49014116,49014209,IR,False,81,109
ENSG00000178252.17,chr3,49007308,49007531,TSS,True,78,127
ENSG00000178252.17,chr3,49011638,49014116,TSS,False,83,127
ENSG00000178252.17,chr3,49011778,49014293,TSS,False,108,127
ENSG00000114744.8,chr3,149741718,149750677,ES,False,103,118
ENSG00000114744.8,chr3,149752377,149752501,TSS,False,14,126
ENSG00000121579.12,chr3,113724092,113745941,3AS,False,53,180
ENSG00000036054.12,chr3,100310542,100316098,ES,False,179,220
ENSG00000036054.12,chr3,100260779,100261071,TSS,False,35,229
ENSG00000036054.12,chr3,100323586,100325251,PAS,True,34,225
ENSG00000036054.12,chr3,100320776,100321829,PAS,True,196,225
ENSG00000114209.14,chr3,167720273,167734805,ES,False,76,109
ENSG00000164054.15,chr3,48504018,48504380,TSS,False,117,143
ENSG00000164054.15,chr3,48473009,48473208,TSS,True,52,143
ENSG00000144744.16,chr3,69077918,69080333,ES,False,65,232
ENSG00000058262.9,chr3,128052302,128052559,TSS,False,134,296
ENSG00000170854.17,chr3,97950012,97950785,3AS,False,33,143
ENSG00000170854.17,chr3,97972380,97972449,TSS,False,16,154
ENSG00000136518.16,chr3,179562973,179569823,5AS,False,123,433
ENSG00000136518.16,chr3,179562906,179563117,TSS,True,130,443
ENSG00000136518.16,chr3,179562917,179562973,TSS,True,320,443
ENSG00000174748.20,chr3,23917239,23917849,5AS,False,107,141
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,342,3250
ENSG00000134077.15,chr3,9363039,9363332,TSS,True,73,105
ENSG00000134077.15,chr3,9363031,9363127,TSS,False,64,105
ENSG00000134077.15,chr3,9363053,9363525,TSS,True,86,105
ENSG00000134077.15,chr3,9384523,9385870,PAS,True,17,105
ENSG00000134077.15,chr3,9371059,9371376,PAS,False,90,101
ENSG00000157020.17,chr3,10318094,10321049,5AS,False,670,773
ENSG00000157020.17,chr3,10321049,10321188,TSS,True,140,822
ENSG00000157020.17,chr3,10320508,10321075,TSS,True,733,822
ENSG00000072756.16,chr3,3147905,3153432,PAS,True,21,102
ENSG00000114120.12,chr3,140941797,140942095,TSS,True,16,104
ENSG00000041802.10,chr3,194640786,194642247,PAS,True,136,253
ENSG00000041802.10,chr3,194644574,194644746,PAS,False,121,252
ENSG00000072274.12,chr3,196082042,196082146,TSS,False,88,113
ENSG00000072274.12,chr3,196055079,196055267,TSS,True,63,105
ENSG00000114857.17,chr3,42600615,42600778,TSS,False,26,112
ENSG00000114857.17,chr3,42600689,42601064,TSS,True,99,112
ENSG00000114857.17,chr3,42636867,42638815,PAS,True,16,102
ENSG00000136068.14,chr3,58008378,58008856,TSS,False,159,180
ENSG00000136068.14,chr3,58170574,58172254,PAS,True,26,167
ENSG00000151092.16,chr3,25719635,25729132,ES,False,26,241
ENSG00000175166.16,chr3,184299151,184299401,TSS,False,78,148
ENSG00000163527.9,chr3,31619674,31622308,TSS,True,101,128
ENSG00000163527.9,chr3,31623713,31623861,TSS,True,107,127
ENSG00000163814.7,chr3,45082276,45086067,PAS,False,118,133
ENSG00000163814.7,chr3,45089056,45089141,PAS,True,59,132
ENSG00000163814.7,chr3,45110218,45110841,PAS,True,104,129
ENSG00000163814.7,chr3,45146205,45146441,TSS,False,50,168
ENSG00000082996.19,chr3,149895560,149902071,5AS,False,132,154
ENSG00000138496.16,chr3,122527920,122528743,PAS,True,107,179
ENSG00000138496.16,chr3,122531777,122536342,PAS,True,124,179
ENSG00000138496.16,chr3,122536931,122537073,PAS,True,137,179
ENSG00000138496.16,chr3,122564244,122564299,TSS,True,72,180
ENSG00000138496.16,chr3,122564438,122564816,TSS,False,138,180
PB_novel_51478,SIRV1,6473,6560,IR,True,70,110
PB_novel_51478,SIRV1,10282,10367,TSS,True,76,117
PB_novel_51478,SIRV1,10647,10790,TSS,True,60,117
PB_novel_51490,SIRV3,2005,6057,ME,True,87,130
PB_novel_51490,SIRV3,2005,4568,ES,True,87,106
PB_novel_51490,SIRV3,2005,6057,ES,True,26,176
PB_novel_51490,SIRV3,6333,7270,IR,True,20,175
PB_novel_51490,SIRV3,7366,7872,IR,True,20,108
PB_novel_51490,SIRV3,8755,8940,PAS,True,122,186
PB_novel_51490,SIRV3,6057,8293,PAS,True,64,177
