gene,chr,start,end,splice_type,novel,left_ventricle_myocardium_superior_ENCFF850YMO_in_cov,left_ventricle_myocardium_superior_ENCFF850YMO_total_cov
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,351,501
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,136,664
ENSG00000106052.13,chr7,27799964,27801119,PAS,True,593,664
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,15,139
ENSG00000122545.19,chr7,35904253,35907110,PAS,True,15,144
ENSG00000136280.16,chr7,45000363,45063917,ES,False,31,153
ENSG00000136280.16,chr7,45069961,45072725,ES,False,111,149
ENSG00000189077.10,chr7,75988148,75988251,IR,False,155,180
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,50,213
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,11,108
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,31,285
ENSG00000161057.11,chr7,103347622,103347781,TSS,False,15,111
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,182,286
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,102,125
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,33,125
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,90,236
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,187,236
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,183,463
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,77,540
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,282,469
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,189,469
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,24,122
ENSG00000149596.6,chr20,44109633,44113503,PAS,False,31,222
ENSG00000149596.6,chr20,44176340,44177972,PAS,False,77,101
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,217,316
ENSG00000149596.6,chr20,44115664,44116159,TSS,True,216,287
ENSG00000173418.11,chr20,20017279,20017449,TSS,False,13,106
ENSG00000118705.16,chr20,37236709,37241302,ES,False,80,293
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,41,310
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,124,299
ENSG00000130700.6,chr20,62474998,62475682,TSS,True,84,108
ENSG00000130700.6,chr20,62475929,62476059,TSS,False,32,108
ENSG00000154930.14,chr20,25057768,25058390,TSS,True,122,631
ENSG00000101400.5,chr20,33443310,33443891,TSS,False,190,901
ENSG00000124098.9,chr20,56358949,56359191,TSS,True,19,169
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,44,126
ENSG00000125977.6,chr20,34103498,34103565,PAS,True,107,124
ENSG00000125977.6,chr20,34105520,34105545,PAS,True,105,123
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,482,580
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,465,580
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,20,159
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,46,230
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,27,119
ENSG00000171858.17,chr20,62387107,62387388,TSS,True,107,119
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,124,184
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,66,193
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,156,193
ENSG00000132824.13,chr20,44521912,44522094,TSS,True,30,118
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,28,110
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,46,153
ENSG00000203880.11,chr20,64255739,64260272,TSS,True,135,153
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,146,492
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,69,262
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,50,116
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,22,140
ENSG00000197586.12,chr20,25195867,25207075,ES,False,168,232
ENSG00000197586.12,chr20,25206590,25207078,3AS,False,39,106
ENSG00000197586.12,chr20,25221333,25222837,IR,True,292,325
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,304,358
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,74,384
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,58,199
ENSG00000101161.7,chr20,63981124,63983215,TSS,True,179,199
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,93,244
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,206,244
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,30,203
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,124,201
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,78,192
ENSG00000125826.20,chr20,408028,408779,TSS,True,44,131
ENSG00000125826.20,chr20,419552,419731,TSS,True,107,121
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,257,303
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,280,313
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,51,315
ENSG00000197296.5,chr20,44310975,44311230,TSS,False,96,108
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,302,526
ENSG00000244274.7,chr20,45406729,45408606,TSS,True,294,526
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,80,105
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,25,105
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,80,105
ENSG00000078814.15,chr20,34999405,34999570,IR,True,148,167
ENSG00000078814.15,chr20,34999695,34999790,IR,True,145,170
ENSG00000078814.15,chr20,35000308,35000689,TSS,True,219,282
ENSG00000078814.15,chr20,35002176,35002442,PAS,True,85,330
ENSG00000125520.13,chr20,63739724,63740038,TSS,False,56,114
ENSG00000271303.1,chr20,652975,653199,TSS,False,29,268
ENSG00000087460.24,chr20,58895684,58903527,ES,False,948,1141
ENSG00000087460.24,chr20,58895684,58903530,ES,False,487,2085
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,487,1629
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,1621,1815
ENSG00000166913.12,chr20,44885886,44901530,ES,False,150,176
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,24,200
ENSG00000101150.17,chr20,63873816,63882718,ES,False,48,146
ENSG00000101210.11,chr20,63499057,63499275,TSS,True,403,1986
ENSG00000198276.15,chr20,63942489,63944396,3AS,True,93,116
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,186,283
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,224,283
ENSG00000198276.15,chr20,63950758,63952294,TSS,False,227,283
ENSG00000125827.8,chr20,8019437,8019829,TSS,True,42,244
ENSG00000244005.12,chr20,35699191,35699373,TSS,True,46,120
ENSG00000244005.12,chr20,35698480,35699707,TSS,True,90,120
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,331,613
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,300,613
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,193,519
ENSG00000132622.10,chr20,3732561,3732794,TSS,True,55,100
ENSG00000132622.10,chr20,3744899,3745088,TSS,True,70,100
ENSG00000100979.14,chr20,45912078,45912208,TSS,True,19,118
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,125,148
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,78,148
ENSG00000101152.10,chr20,63895093,63895323,TSS,False,103,116
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,93,116
ENSG00000100997.18,chr20,25300884,25303549,ES,True,13,103
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,12,115
ENSG00000100997.18,chr20,25390512,25390909,TSS,True,13,122
ENSG00000101460.12,chr20,34558698,34558908,TSS,True,23,174
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,51,123
ENSG00000125970.11,chr20,34073635,34075873,ES,False,64,228
ENSG00000125970.11,chr20,33993621,33994131,TSS,True,28,239
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,204,282
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,100,282
ENSG00000149600.11,chr20,32728139,32743307,3AS,False,14,114
ENSG00000101290.13,chr20,5126835,5127149,TSS,True,31,134
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,39,186
ENSG00000131069.19,chr20,34914437,34919434,ES,False,29,157
ENSG00000131069.19,chr20,34876462,34876823,TSS,True,43,194
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,15,136
ENSG00000101246.19,chr20,63700530,63700601,IR,False,96,114
ENSG00000101246.19,chr20,63698642,63700530,PAS,True,19,115
ENSG00000101246.19,chr20,63698643,63700702,PAS,True,97,115
ENSG00000101246.19,chr20,63707866,63708027,TSS,True,22,118
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,12,104
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,39,158
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,119,158
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,21,121
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,41,324
ENSG00000214706.10,chr3,50292216,50292628,TSS,True,41,361
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,105,144
ENSG00000047849.21,chr3,47977933,47998637,ES,False,313,447
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,571,677
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,429,528
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,800,1060
ENSG00000047849.21,chr3,48016333,48016497,TSS,True,881,1060
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,41,314
ENSG00000114353.16,chr3,50236157,50236453,TSS,True,30,192
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,233,305
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,84,305
ENSG00000169255.14,chr3,161086788,161101138,ES,False,109,131
ENSG00000169255.14,chr3,161104784,161105342,TSS,True,88,144
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,68,144
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,63,213
ENSG00000162244.11,chr3,51995424,51995470,TSS,True,173,213
ENSG00000163719.19,chr3,9689082,9701789,ES,False,24,150
ENSG00000163719.19,chr3,9690143,9701789,ES,False,30,117
ENSG00000163520.13,chr3,13619831,13626444,ES,False,78,156
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,80,167
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,120,167
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,22,159
ENSG00000184432.9,chr3,139369483,139369544,PAS,True,139,157
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,22,160
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,32,112
ENSG00000214097.4,chr3,196515159,196515346,TSS,False,51,362
ENSG00000114796.15,chr3,183635747,183636220,5AS,False,36,111
ENSG00000114796.15,chr3,183635793,183643479,ES,False,63,118
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,88,238
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,190,238
ENSG00000114796.15,chr3,183679085,183684519,PAS,True,39,208
ENSG00000114796.15,chr3,183636220,183637524,PAS,True,180,206
ENSG00000163517.14,chr3,13480349,13481245,5AS,False,156,197
ENSG00000163517.14,chr3,13480134,13480349,TSS,False,105,261
ENSG00000163517.14,chr3,13480337,13480446,TSS,True,220,261
ENSG00000163517.14,chr3,13480477,13481394,TSS,True,229,261
ENSG00000187098.15,chr3,69739409,69739701,TSS,True,41,102
ENSG00000187098.15,chr3,69879147,69879383,TSS,True,89,102
ENSG00000187098.15,chr3,69866225,69866346,TSS,True,86,102
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,65,242
ENSG00000081154.11,chr3,101574279,101585436,ES,False,26,255
ENSG00000144815.15,chr3,101779177,101779324,TSS,True,40,117
ENSG00000144815.15,chr3,101779415,101779900,TSS,True,101,117
ENSG00000178035.11,chr3,49024404,49024494,IR,False,105,135
ENSG00000178035.11,chr3,49024578,49024658,IR,False,104,134
ENSG00000178035.11,chr3,49024802,49024895,IR,False,105,135
ENSG00000178035.11,chr3,49025040,49025125,IR,True,105,135
ENSG00000178035.11,chr3,49025269,49026323,ES,False,55,105
ENSG00000178035.11,chr3,49026419,49026518,IR,True,105,135
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,31,136
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,43,136
ENSG00000114279.13,chr3,192727181,192727599,TSS,True,68,414
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,21,184
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,55,106
ENSG00000017260.19,chr3,130850511,130850928,TSS,True,63,106
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,32,104
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,77,106
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,90,128
ENSG00000114650.19,chr3,47419327,47420467,TSS,True,108,126
ENSG00000114650.19,chr3,47417303,47417794,TSS,True,108,126
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,20,105
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,88,108
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,22,108
ENSG00000070087.14,chr3,149970724,149970940,TSS,False,14,119
ENSG00000233276.4,chr3,49358026,49358325,TSS,True,22,156
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,39,218
ENSG00000163605.14,chr3,73065141,73065396,IR,True,89,100
ENSG00000163605.14,chr3,73065396,73069202,PAS,False,14,103
ENSG00000163605.14,chr3,73064851,73069199,PAS,True,91,102
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,119,325
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,258,325
ENSG00000164081.12,chr3,51671186,51671288,TSS,False,13,100
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,55,194
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,81,115
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,179,210
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,185,209
ENSG00000114867.20,chr3,184323080,184323241,TSS,True,186,208
ENSG00000114867.20,chr3,184323173,184323593,TSS,True,184,208
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,48,206
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,119,163
ENSG00000077097.15,chr3,25645455,25664228,3AS,False,91,114
ENSG00000077097.15,chr3,25597982,25598477,PAS,True,48,142
ENSG00000077097.15,chr3,25628845,25628952,PAS,True,82,116
ENSG00000077097.15,chr3,25664228,25664966,TSS,True,29,143
ENSG00000173175.14,chr3,123303219,123314234,ES,True,26,190
ENSG00000173175.14,chr3,123447411,123450089,TSS,False,295,418
ENSG00000173175.14,chr3,123291112,123291379,TSS,True,354,404
ENSG00000160808.9,chr3,46858101,46858230,IR,False,3099,3864
ENSG00000160808.9,chr3,46855260,46858272,PAS,True,3195,3958
ENSG00000160808.9,chr3,46857860,46858101,PAS,False,859,3958
ENSG00000160808.9,chr3,46863261,46863509,TSS,True,409,4054
ENSG00000156990.14,chr3,9837800,9838207,PAS,True,24,109
ENSG00000156990.14,chr3,9839900,9842082,PAS,True,88,104
ENSG00000144749.13,chr3,66500189,66501123,TSS,True,128,182
ENSG00000144749.13,chr3,66383990,66384343,TSS,True,125,181
ENSG00000144749.13,chr3,66385980,66386287,TSS,True,160,182
ENSG00000163703.17,chr3,9933852,9934419,5AS,False,68,163
ENSG00000163703.17,chr3,9933787,9933852,TSS,False,129,197
ENSG00000163703.17,chr3,9933769,9933920,TSS,True,101,197
ENSG00000247596.8,chr3,52238991,52239180,TSS,True,159,232
ENSG00000247596.8,chr3,52235028,52235191,TSS,True,90,232
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,50,233
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,35,255
ENSG00000198836.9,chr3,193617285,193618868,ES,False,92,116
ENSG00000198836.9,chr3,193618936,193631611,ES,False,78,118
ENSG00000198836.9,chr3,193593043,193593409,TSS,True,16,132
ENSG00000163430.11,chr3,120450896,120451339,TSS,True,28,237
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,23,133
ENSG00000121440.14,chr3,73382430,73384930,PAS,True,29,119
ENSG00000121440.14,chr3,73624102,73625286,TSS,True,71,169
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,30,108
ENSG00000168268.10,chr3,52524368,52524731,PAS,True,17,165
ENSG00000168268.10,chr3,52524369,52524611,PAS,True,148,165
ENSG00000171148.13,chr3,9792215,9792765,TSS,True,32,107
ENSG00000171148.13,chr3,9785315,9785365,TSS,True,84,106
ENSG00000177479.19,chr3,48922811,48927461,ES,False,70,250
ENSG00000177479.19,chr3,48918211,48918998,TSS,True,54,347
ENSG00000010256.10,chr3,48609551,48609668,TSS,True,600,3766
ENSG00000010256.10,chr3,48600679,48602297,TSS,True,3332,3747
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,31,119
ENSG00000169251.12,chr3,161221409,161221993,5AS,False,88,104
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,109,140
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,52,140
ENSG00000169251.12,chr3,161221287,161221724,TSS,False,124,140
ENSG00000145020.15,chr3,49422257,49422360,3AS,False,12,107
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,153,205
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,110,204
ENSG00000132153.14,chr3,47845978,47847001,TSS,True,181,204
ENSG00000161202.18,chr3,184155149,184155796,TSS,True,23,100
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,108,223
ENSG00000074416.14,chr3,127822308,127823542,TSS,True,191,223
ENSG00000163681.14,chr3,57896932,57909075,ES,False,141,174
ENSG00000163681.14,chr3,57923023,57927295,ES,False,55,170
ENSG00000163681.14,chr3,57756230,57756342,TSS,False,179,212
ENSG00000163681.14,chr3,57889991,57890100,TSS,True,39,186
ENSG00000163681.14,chr3,57927295,57930011,PAS,True,33,212
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,55,100
ENSG00000163513.17,chr3,30606488,30606977,TSS,True,106,129
ENSG00000121577.13,chr3,119642561,119648259,ES,False,92,111
ENSG00000121577.13,chr3,119642561,119648259,5AS,False,92,305
ENSG00000121577.13,chr3,119660063,119660519,IR,False,24,213
ENSG00000121577.13,chr3,119648259,119648671,TSS,True,306,344
ENSG00000121577.13,chr3,119659932,119660893,TSS,True,160,347
ENSG00000121577.13,chr3,119648118,119648671,TSS,True,275,344
ENSG00000172037.13,chr3,49132868,49132954,IR,True,23,168
ENSG00000172037.13,chr3,49124700,49124926,TSS,True,636,764
ENSG00000172037.13,chr3,49132791,49133082,TSS,True,622,769
ENSG00000154822.17,chr3,16884740,16885366,TSS,False,65,141
ENSG00000154822.17,chr3,16899021,16899684,TSS,True,103,141
ENSG00000144677.14,chr3,37947211,37964570,ES,False,61,124
ENSG00000144677.14,chr3,37861860,37862278,TSS,True,19,144
ENSG00000091527.15,chr3,133586722,133587895,3AS,False,55,195
ENSG00000091527.15,chr3,133586722,133588352,3AS,False,58,251
ENSG00000091527.15,chr3,133587895,133590261,PAS,True,211,264
ENSG00000091527.15,chr3,133587158,133590270,PAS,True,133,264
ENSG00000091527.15,chr3,133588352,133590260,PAS,False,204,264
ENSG00000185909.14,chr3,49172801,49174238,5AS,False,14,118
ENSG00000185909.14,chr3,49171238,49171685,TSS,True,48,165
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,725,954
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,379,925
ENSG00000093167.17,chr3,37096660,37105454,ES,True,38,198
ENSG00000093167.17,chr3,37108684,37109652,ES,True,149,198
ENSG00000093167.17,chr3,37109700,37110990,3AS,True,119,195
ENSG00000093167.17,chr3,37174605,37176059,5AS,False,171,221
ENSG00000093167.17,chr3,37052625,37053961,PAS,True,55,235
ENSG00000093167.17,chr3,37083634,37083806,PAS,True,200,231
ENSG00000093167.17,chr3,37176059,37176751,TSS,True,66,237
ENSG00000093167.17,chr3,37175817,37176361,TSS,True,184,237
ENSG00000114054.13,chr3,136250319,136250558,TSS,True,32,232
ENSG00000114054.13,chr3,136327174,136327255,TSS,True,206,232
ENSG00000158186.12,chr3,138348767,138372865,5AS,True,217,357
ENSG00000158186.12,chr3,138348318,138349032,TSS,True,421,583
ENSG00000158186.12,chr3,138348422,138348767,TSS,True,357,583
ENSG00000158186.12,chr3,138397322,138397477,TSS,True,482,552
ENSG00000158186.12,chr3,138402169,138405536,PAS,True,117,485
ENSG00000158186.12,chr3,138400533,138400614,PAS,True,412,485
ENSG00000114416.17,chr3,180962940,180963027,IR,False,71,133
ENSG00000114416.17,chr3,180976121,180978044,PAS,True,17,145
ENSG00000152642.10,chr3,32106511,32106758,TSS,False,77,317
ENSG00000023330.14,chr3,52198085,52198255,TSS,True,37,265
ENSG00000163412.12,chr3,71725191,71725441,TSS,False,34,200
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,665,847
ENSG00000144674.16,chr3,37251484,37273535,ES,False,104,179
ENSG00000144674.16,chr3,37242952,37243622,TSS,True,21,208
ENSG00000144674.16,chr3,37302184,37302581,PAS,True,167,192
ENSG00000144674.16,chr3,37323587,37324777,PAS,True,33,196
ENSG00000163827.12,chr3,46566176,46566570,TSS,True,40,232
ENSG00000068001.13,chr3,50321365,50321478,TSS,True,102,139
ENSG00000068001.13,chr3,50322652,50322850,TSS,True,63,139
ENSG00000178252.17,chr3,49014116,49014209,IR,False,80,121
ENSG00000178252.17,chr3,49007308,49007531,TSS,True,58,132
ENSG00000178252.17,chr3,49011638,49014116,TSS,False,106,132
ENSG00000178252.17,chr3,49011778,49014293,TSS,False,116,132
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,85,587
ENSG00000178053.17,chr3,158571347,158592433,ES,False,136,154
ENSG00000178053.17,chr3,158571347,158592433,5AS,False,136,337
ENSG00000178053.17,chr3,158571391,158592433,ES,False,145,201
ENSG00000178053.17,chr3,158592581,158596861,ES,False,47,358
ENSG00000178053.17,chr3,158571153,158571391,TSS,True,167,372
ENSG00000178053.17,chr3,158571160,158571347,TSS,True,216,372
ENSG00000144744.16,chr3,69071617,69077797,ES,False,17,154
ENSG00000144744.16,chr3,69077918,69080333,ES,False,40,150
ENSG00000144744.16,chr3,69080333,69080389,TSS,True,30,181
ENSG00000144744.16,chr3,69062981,69063074,TSS,True,158,179
ENSG00000058262.9,chr3,128052302,128052559,TSS,False,85,160
