gene,chr,start,end,splice_type,novel,endothelial_cell_of_umbilical_vein_ENCFF049QIP_in_cov,endothelial_cell_of_umbilical_vein_ENCFF049QIP_total_cov
ENSG00000198176.12,chr13,113584673,113584888,TSS,True,87,481
ENSG00000198176.12,chr13,113640119,113641486,PAS,True,77,474
ENSG00000198176.12,chr13,113585965,113586164,PAS,False,393,457
ENSG00000065150.18,chr13,97976125,97976786,TSS,True,46,142
ENSG00000065150.18,chr13,97975781,97975997,TSS,True,125,142
ENSG00000136146.14,chr13,48090418,48095059,5AS,False,57,218
ENSG00000136146.14,chr13,48053322,48053491,PAS,False,186,220
ENSG00000136146.14,chr13,48075954,48077311,PAS,True,35,219
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,59,220
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,163,220
ENSG00000150403.17,chr13,113539507,113548302,ES,True,61,291
ENSG00000150403.17,chr13,113549424,113550233,PAS,True,68,376
ENSG00000151287.16,chr13,102766580,102768259,ES,False,28,114
ENSG00000151287.16,chr13,102769541,102773681,ES,False,15,107
ENSG00000121390.18,chr13,19674751,19674984,PAS,False,98,118
ENSG00000121390.18,chr13,19673088,19675653,PAS,True,104,118
ENSG00000121390.18,chr13,19701605,19703360,PAS,True,36,110
ENSG00000121390.18,chr13,19782385,19782979,TSS,True,16,118
ENSG00000120686.11,chr13,38349813,38349921,TSS,True,160,415
ENSG00000073910.21,chr13,32254108,32254394,TSS,True,128,147
ENSG00000073910.21,chr13,32260132,32261816,TSS,True,70,147
ENSG00000073910.21,chr13,32264652,32264739,TSS,True,110,140
ENSG00000073910.21,chr13,32295201,32297516,PAS,True,120,148
ENSG00000073910.21,chr13,32278464,32283157,PAS,True,42,146
ENSG00000133104.13,chr13,36335832,36346581,ES,True,100,121
ENSG00000133104.13,chr13,36346224,36346505,TSS,False,175,269
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,148,269
ENSG00000133112.16,chr13,45341041,45341258,TSS,True,116,1137
ENSG00000134882.15,chr13,99200747,99200939,TSS,False,20,133
ENSG00000136111.13,chr13,75326196,75326796,TSS,False,110,133
ENSG00000136111.13,chr13,75366913,75367055,TSS,False,68,135
ENSG00000134884.14,chr13,106557131,106557558,IR,False,13,103
ENSG00000134884.14,chr13,106557131,106559431,IR,False,139,220
ENSG00000139842.14,chr13,113208746,113209775,TSS,True,24,212
ENSG00000139842.14,chr13,113263486,113267108,PAS,True,23,207
ENSG00000132963.7,chr13,28659093,28659187,TSS,False,1532,2688
ENSG00000186184.17,chr13,27622874,27623449,PAS,True,77,167
ENSG00000186184.17,chr13,27665685,27667416,PAS,True,99,171
ENSG00000123179.13,chr13,49661208,49691253,ES,False,38,232
ENSG00000123179.13,chr13,49663195,49691253,ES,False,29,179
ENSG00000126226.21,chr13,113177976,113178173,IR,False,36,125
ENSG00000126226.21,chr13,113178008,113178173,IR,False,22,111
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,113,149
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,43,132
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,127,149
ENSG00000126226.21,chr13,113208598,113209519,TSS,True,27,149
ENSG00000126226.21,chr13,113178173,113178284,TSS,True,134,149
ENSG00000120694.19,chr13,31161475,31162017,TSS,False,38,318
ENSG00000102755.11,chr13,28300343,28303368,PAS,True,119,144
ENSG00000102755.11,chr13,28368087,28368663,PAS,False,56,104
ENSG00000102755.11,chr13,28494779,28495554,TSS,True,62,149
ENSG00000102804.14,chr13,44436503,44436857,TSS,True,26,144
ENSG00000169062.14,chr13,114281181,114281846,TSS,True,69,111
ENSG00000169062.14,chr13,114281611,114282127,TSS,True,59,111
ENSG00000169062.14,chr13,114304788,114305828,PAS,True,32,109
ENSG00000139793.18,chr13,97357635,97391321,ES,False,95,122
ENSG00000102710.19,chr13,37009809,37012191,ES,False,70,107
ENSG00000102710.19,chr13,37017328,37019341,3AS,False,12,103
ENSG00000102710.19,chr13,37022080,37024034,3AS,False,72,100
ENSG00000102710.19,chr13,37045373,37047534,3AS,False,74,109
ENSG00000102710.19,chr13,37047936,37051487,ES,False,16,109
ENSG00000102710.19,chr13,37059479,37059687,TSS,True,104,117
ENSG00000102710.19,chr13,37059558,37059735,TSS,True,22,117
ENSG00000122642.10,chr7,32957392,32957794,TSS,True,23,217
ENSG00000132432.13,chr7,54759157,54759235,TSS,True,135,787
ENSG00000106462.10,chr7,148884163,148884694,TSS,True,156,218
ENSG00000172336.4,chr7,100706072,100706304,TSS,False,18,137
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,252,546
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,302,552
ENSG00000106484.15,chr7,130486178,130486395,TSS,True,129,156
ENSG00000106484.15,chr7,130492067,130492339,TSS,True,36,156
ENSG00000006625.17,chr7,30498938,30504568,ES,False,22,128
ENSG00000006625.17,chr7,30496620,30497235,PAS,True,15,142
ENSG00000166508.17,chr7,100101263,100101908,TSS,False,62,423
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,212,257
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,96,257
ENSG00000168255.20,chr7,102567083,102569834,ES,False,57,102
ENSG00000168255.20,chr7,102569924,102572471,5AS,True,90,108
ENSG00000168255.20,chr7,102572471,102572704,TSS,False,20,110
ENSG00000168255.20,chr7,102572442,102572593,TSS,True,93,110
ENSG00000164818.15,chr7,726661,727315,TSS,True,13,129
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,36,183
ENSG00000136261.14,chr7,16646288,16665436,5AS,False,202,259
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,74,277
ENSG00000136261.14,chr7,16646140,16646304,TSS,True,220,277
ENSG00000122566.21,chr7,26190460,26190992,IR,False,202,225
ENSG00000122566.21,chr7,26190460,26192494,ES,True,105,274
ENSG00000122566.21,chr7,26190460,26192494,5AS,True,105,141
ENSG00000122566.21,chr7,26190460,26192494,IR,True,105,126
ENSG00000122566.21,chr7,26191128,26192494,IR,False,157,214
ENSG00000122566.21,chr7,26197732,26200571,ES,False,828,1015
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,2541,2859
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,347,2778
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,1838,2859
ENSG00000122566.21,chr7,26192494,26192579,TSS,True,1243,2854
ENSG00000127990.17,chr7,94598963,94600645,ES,False,45,139
ENSG00000127990.17,chr7,94628359,94655989,ES,False,14,136
ENSG00000127990.17,chr7,94655989,94656208,TSS,True,17,154
ENSG00000133606.10,chr7,140453050,140454729,PAS,True,24,151
ENSG00000133606.10,chr7,140456185,140456866,PAS,True,128,150
ENSG00000135269.17,chr7,116257293,116258789,PAS,True,40,135
ENSG00000135269.17,chr7,116252317,116252840,PAS,True,110,135
ENSG00000172354.9,chr7,100673581,100673923,TSS,True,300,509
ENSG00000172354.9,chr7,100678157,100678299,TSS,True,301,509
ENSG00000166925.8,chr7,100478793,100479233,TSS,True,27,115
ENSG00000166925.8,chr7,100477276,100479162,TSS,True,96,115
ENSG00000263001.5,chr7,74716950,74728785,ES,False,140,203
ENSG00000263001.5,chr7,74758855,74759547,IR,False,165,205
ENSG00000263001.5,chr7,74657007,74658068,TSS,True,24,224
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,52,216
ENSG00000263001.5,chr7,74758779,74760692,PAS,True,174,216
ENSG00000105849.5,chr7,19708762,19709036,TSS,False,39,114
ENSG00000105849.5,chr7,19700071,19700178,TSS,True,96,113
ENSG00000106105.13,chr7,30594778,30595143,TSS,True,34,310
ENSG00000170632.13,chr7,103075411,103083681,ES,False,118,167
ENSG00000170632.13,chr7,103086764,103097276,ES,False,48,166
ENSG00000158604.14,chr7,44577896,44579628,PAS,False,29,108
ENSG00000158604.14,chr7,44577900,44581239,PAS,True,79,106
ENSG00000003147.18,chr7,8232752,8235909,3AS,False,34,158
ENSG00000003147.18,chr7,8235940,8262093,3AS,True,19,144
ENSG00000003147.18,chr7,8262093,8262410,TSS,True,21,166
ENSG00000106028.10,chr7,141738410,141739123,5AS,False,288,486
ENSG00000106028.10,chr7,141738503,141739123,5AS,False,131,197
ENSG00000106028.10,chr7,141738327,141738410,TSS,True,218,507
ENSG00000106028.10,chr7,141738349,141738503,TSS,True,376,507
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,41,343
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,605,2354
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,1958,2354
ENSG00000005486.16,chr7,75879260,75881828,ES,False,138,168
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,258,397
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,260,401
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,50,253
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,208,252
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,111,228
ENSG00000164889.13,chr7,151075605,151075775,TSS,True,169,227
ENSG00000169919.16,chr7,65974704,65976014,ES,False,61,171
ENSG00000169919.16,chr7,65981973,65982730,TSS,True,43,219
ENSG00000164867.10,chr7,150993645,150993961,TSS,False,54,193
ENSG00000164867.10,chr7,151014007,151015647,PAS,True,30,189
ENSG00000071462.11,chr7,73683804,73686635,5AS,False,241,270
ENSG00000164896.19,chr7,151077236,151077309,IR,False,162,184
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,140,163
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,42,187
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,166,187
ENSG00000274523.4,chr7,75073413,75073871,TSS,True,88,259
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,35,324
ENSG00000106290.14,chr7,100114268,100119203,ES,False,126,141
ENSG00000106290.14,chr7,100119203,100119373,TSS,True,34,175
ENSG00000130429.14,chr7,99374781,99385701,ES,False,743,841
ENSG00000130429.14,chr7,99377439,99385701,5AS,False,34,102
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,118,334
ENSG00000075790.10,chr7,107621629,107623317,PAS,True,263,336
ENSG00000105854.12,chr7,95411743,95412311,3AS,False,60,357
ENSG00000128595.16,chr7,128748804,128758870,ME,False,249,1131
ENSG00000253293.4,chr7,27173348,27174301,TSS,True,71,112
ENSG00000253293.4,chr7,27179645,27179848,TSS,False,49,112
ENSG00000164713.9,chr7,98281665,98281937,TSS,True,20,153
ENSG00000128534.7,chr7,118184254,118185653,IR,False,113,136
ENSG00000128534.7,chr7,118184098,118184254,TSS,False,24,138
ENSG00000078399.17,chr7,27164967,27165140,IR,False,63,108
ENSG00000078399.17,chr7,27165140,27165536,TSS,False,58,121
ENSG00000078399.17,chr7,27164877,27165536,TSS,True,76,121
ENSG00000146535.13,chr7,2843852,2844342,TSS,False,37,288
ENSG00000241468.7,chr7,99458355,99460085,ES,False,135,859
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,508,847
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,540,883
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,373,883
ENSG00000164649.19,chr7,21908507,21916753,ES,False,34,215
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,74,182
ENSG00000105889.15,chr7,22493779,22494771,3AS,False,21,107
ENSG00000105889.15,chr7,22494886,22500113,ES,False,87,105
ENSG00000105889.15,chr7,22416933,22419836,PAS,False,40,112
ENSG00000105889.15,chr7,22483808,22485060,PAS,True,78,112
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,77,177
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,46,233
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,78,240
ENSG00000087087.19,chr7,100887317,100887513,TSS,True,192,240
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,52,479
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,39,234
ENSG00000128567.16,chr7,131556259,131556751,TSS,True,98,113
ENSG00000164828.17,chr7,816673,838797,ES,False,18,116
ENSG00000164828.17,chr7,849603,849922,IR,False,98,109
ENSG00000164828.17,chr7,849603,851383,ES,False,12,111
ENSG00000164828.17,chr7,852667,852812,3AS,False,37,121
ENSG00000164828.17,chr7,815868,816673,TSS,True,595,713
ENSG00000160813.6,chr7,100435533,100435630,IR,True,176,227
ENSG00000160813.6,chr7,100435533,100435847,ES,False,23,170
ENSG00000160813.6,chr7,100435767,100435847,IR,False,150,228
ENSG00000160813.6,chr7,100436064,100436140,IR,True,177,251
ENSG00000160813.6,chr7,100435281,100435533,PAS,True,53,252
ENSG00000160813.6,chr7,100435287,100436064,PAS,True,226,252
ENSG00000160813.6,chr7,100436140,100436535,TSS,False,75,252
ENSG00000160813.6,chr7,100435847,100436477,TSS,True,217,252
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,55,439
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,167,962
ENSG00000242802.7,chr7,4775597,4775756,TSS,True,53,114
ENSG00000006451.7,chr7,39623552,39623825,TSS,True,188,370
ENSG00000159840.15,chr7,143381409,143381559,3AS,True,397,811
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,400,1217
ENSG00000106636.7,chr7,44200964,44201239,TSS,True,27,100
ENSG00000075618.17,chr7,5592808,5593768,TSS,False,63,147
ENSG00000136213.9,chr7,2403645,2432562,5AS,False,162,186
ENSG00000136213.9,chr7,2403570,2403659,TSS,True,170,193
ENSG00000136213.9,chr7,2403565,2403645,TSS,False,31,193
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,88,155
ENSG00000127948.15,chr7,75981955,75982322,TSS,True,118,155
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,61,213
ENSG00000186480.12,chr7,155302846,155308240,ES,False,210,241
ENSG00000186480.12,chr7,155297782,155297959,TSS,True,46,252
ENSG00000196411.9,chr7,100826978,100827607,TSS,True,87,238
ENSG00000062582.13,chr7,43869376,43869456,IR,False,248,289
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,50,298
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,257,298
ENSG00000154978.12,chr7,55572270,55572538,TSS,True,52,374
ENSG00000128581.15,chr7,101321670,101321812,TSS,True,84,167
ENSG00000197448.13,chr7,143265092,143265260,IR,False,236,275
ENSG00000188191.14,chr7,727209,727328,TSS,True,67,100
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,24,132
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,37,149
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,123,149
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,226,289
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,102,348
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,279,348
ENSG00000213203.2,chr7,150716609,150716690,TSS,True,14,102
ENSG00000106682.14,chr7,74189918,74194740,ES,False,661,786
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,149,921
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,21,143
ENSG00000122644.12,chr7,12686645,12687043,TSS,True,38,108
ENSG00000122644.12,chr7,12687631,12687728,TSS,True,79,108
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,249,594
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,100,678
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,329,667
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,418,667
ENSG00000010270.13,chr7,38178420,38207446,ES,False,205,261
ENSG00000085662.13,chr7,134458996,134459151,TSS,True,56,428
ENSG00000091136.13,chr7,107923712,107924087,PAS,True,50,378
ENSG00000091136.13,chr7,108002848,108003158,TSS,True,304,385
ENSG00000091136.13,chr7,108003110,108003326,TSS,False,241,385
ENSG00000232533.1,chr7,143379692,143380109,PAS,False,109,122
ENSG00000232533.1,chr7,143380265,143380962,TSS,False,109,122
ENSG00000106366.8,chr7,101127098,101127244,TSS,False,1021,2748
ENSG00000059378.12,chr7,140062521,140063160,TSS,True,32,103
ENSG00000059378.12,chr7,140041643,140042078,TSS,False,81,103
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,25,202
ENSG00000122786.19,chr7,134965386,134968553,3AS,False,27,257
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,51,285
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,36,265
ENSG00000091140.13,chr7,107891140,107891289,TSS,True,247,459
ENSG00000091140.13,chr7,107917984,107918061,TSS,True,242,459
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,381,510
ENSG00000106628.10,chr7,44122195,44123510,3AS,True,14,129
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,77,587
ENSG00000106397.11,chr7,101217165,101217751,TSS,True,43,260
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,75,324
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,213,250
ENSG00000136280.16,chr7,45000363,45063917,ES,False,42,208
ENSG00000136280.16,chr7,45000161,45000363,TSS,True,41,255
ENSG00000106330.11,chr7,100612602,100612729,IR,True,14,112
ENSG00000106330.11,chr7,100612147,100612241,TSS,True,114,134
ENSG00000106330.11,chr7,100612521,100612996,TSS,True,37,134
ENSG00000106330.11,chr7,100612535,100612602,TSS,True,120,134
ENSG00000136295.14,chr7,2631914,2632278,TSS,True,290,528
ENSG00000105856.13,chr7,107168978,107169027,TSS,False,50,119
ENSG00000105856.13,chr7,107168992,107169185,TSS,True,89,119
ENSG00000105856.13,chr7,107201413,107202528,PAS,True,14,107
ENSG00000164897.12,chr7,151082174,151082994,TSS,True,102,138
ENSG00000164897.12,chr7,151083433,151083530,TSS,False,47,138
ENSG00000126522.16,chr7,66076093,66082367,ES,False,20,151
ENSG00000126522.16,chr7,66086662,66087333,ES,False,25,150
ENSG00000126522.16,chr7,66075735,66075856,TSS,False,310,358
ENSG00000126522.16,chr7,66075799,66076093,TSS,True,251,358
ENSG00000126522.16,chr7,66092025,66092086,TSS,True,169,356
ENSG00000160991.15,chr7,102433506,102433661,TSS,True,49,149
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,222,310
ENSG00000136279.20,chr7,44044617,44044820,TSS,True,35,327
ENSG00000135185.11,chr7,87219425,87220585,TSS,True,85,122
ENSG00000135185.11,chr7,87220360,87220552,TSS,False,50,122
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,26,163
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,43,334
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,71,193
ENSG00000214022.11,chr7,150368797,150369013,TSS,True,170,193
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,134,154
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,44,154
ENSG00000214022.11,chr7,150369670,150374037,PAS,True,133,154
ENSG00000183696.13,chr7,48094827,48106872,ES,False,51,107
ENSG00000183696.13,chr7,48088641,48089418,TSS,True,29,122
ENSG00000183696.13,chr7,48105224,48107082,TSS,True,109,122
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,33,208
ENSG00000106070.18,chr7,50703908,50793223,ME,True,110,130
ENSG00000106070.18,chr7,50703908,50732271,ES,False,98,135
ENSG00000106070.18,chr7,50703908,50793223,ME,True,110,130
ENSG00000106070.18,chr7,50703908,50755886,ES,False,90,213
ENSG00000106070.18,chr7,50703908,50793223,ME,True,86,130
ENSG00000106070.18,chr7,50703908,50793223,ES,False,57,327
ENSG00000106070.18,chr7,50732368,50793223,ES,True,37,141
ENSG00000106070.18,chr7,50793223,50793530,TSS,True,41,391
ENSG00000088325.15,chr20,31739247,31739621,TSS,False,52,313
ENSG00000196756.11,chr20,38421098,38426418,ES,False,46,126
ENSG00000196756.11,chr20,38434626,38435196,5AS,False,102,124
ENSG00000196756.11,chr20,38435196,38435381,TSS,True,143,246
ENSG00000196756.11,chr20,38422290,38422336,TSS,True,190,246
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,76,163
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,130,293
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,89,167
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,78,167
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,16,148
ENSG00000101000.5,chr20,35171963,35172224,TSS,False,101,924
ENSG00000124228.14,chr20,49219319,49219541,TSS,True,16,119
ENSG00000124098.9,chr20,56358949,56359191,TSS,True,13,111
ENSG00000100982.11,chr20,45947523,45948740,PAS,False,25,107
ENSG00000100982.11,chr20,45937417,45937963,PAS,True,85,104
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,64,121
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,98,154
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,90,154
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,1199,1897
ENSG00000124209.3,chr20,58311122,58353272,ES,True,14,119
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,145,1354
ENSG00000149636.15,chr20,36773661,36774298,TSS,True,34,110
ENSG00000149636.15,chr20,36773393,36773775,TSS,True,86,110
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,127,897
ENSG00000214078.12,chr20,35632923,35664759,ES,False,116,141
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,135,276
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,192,333
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,196,333
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,409,490
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,88,514
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,460,514
ENSG00000101255.10,chr20,380590,381169,TSS,False,27,210
ENSG00000101266.18,chr20,508660,543671,ES,False,102,118
ENSG00000101266.18,chr20,543671,543818,TSS,True,40,163
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,92,368
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,28,129
ENSG00000130706.12,chr20,62303781,62306196,ES,False,127,858
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,149,909
ENSG00000101057.15,chr20,43667032,43667303,TSS,True,39,367
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,109,372
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,277,386
