gene_id,gene_name,strand,n_ex_d,n_ex_u,n_ex,start,end,trid,norm_pos
ENSG00000168374.10,ARF4,-,3,0,6,57583962,57597335,39,0.2604218600191754
ENSG00000068028.17,RASSF1,-,3,1,7,50332148,50337907,86,0.3770365085027946
ENSG00000068028.17,RASSF1,-,3,1,7,50332148,50337907,31,0.5245373730043541
ENSG00000155893.12,PXYLP1,+,4,0,7,141231894,141260125,120,0.2252469725940089
ENSG00000155893.12,PXYLP1,+,4,0,7,141231894,141260125,120,0.2252469725940089
ENSG00000155893.12,PXYLP1,+,4,1,8,141260127,141278356,123,0.5956506505709417
ENSG00000155893.12,PXYLP1,+,4,1,8,141260127,141278356,123,0.5956506505709417
ENSG00000163389.11,POGLUT1,+,4,1,8,119471440,119485332,154,0.3648532959763406
ENSG00000163389.11,POGLUT1,+,7,2,12,119477443,119479972,125,0.3935911925991042
ENSG00000144744.16,UBA3,-,13,0,16,69071583,69080141,487,0.1709221270663214
ENSG00000131370.15,SH3BP5,-,4,1,8,15262284,15330538,13,0.4702479231399264
ENSG00000131370.15,SH3BP5,-,5,2,10,15269875,15304106,134,0.5901571388484987
ENSG00000131370.15,SH3BP5,-,4,2,9,15269875,15304106,151,0.5863544522090525
ENSG00000131370.15,SH3BP5,-,5,0,8,15269875,15332282,36,0.405340898856165
ENSG00000131370.15,SH3BP5,-,6,0,9,15304219,15341329,173,0.2170757886876984
ENSG00000078070.12,MCCC1,-,0,15,18,183015554,183022419,316,0.9553746160141378
ENSG00000078070.12,MCCC1,-,1,11,15,183022442,183037316,286,0.8667230801777026
ENSG00000078070.12,MCCC1,-,4,13,20,183025798,183033999,190,0.8258989990037477
ENSG00000078070.12,MCCC1,-,4,11,18,183025798,183039032,245,0.7961168503077818
ENSG00000078070.12,MCCC1,-,11,3,17,183071112,183086719,62,0.2438322173149071
ENSG00000078070.12,MCCC1,-,11,2,16,183071352,183092417,121,0.209285638039211
ENSG00000078070.12,MCCC1,-,12,1,16,183071352,183094575,123,0.1964355613546052
ENSG00000078070.12,MCCC1,-,11,0,14,183071352,183099360,253,0.1681257413997627
ENSG00000078070.12,MCCC1,-,14,1,18,183072456,183094575,466,0.1898398576512455
ENSG00000078070.12,MCCC1,-,13,0,16,183072456,183099360,91,0.1612264027812384
ENSG00000078070.12,MCCC1,-,15,0,18,183086786,183099360,135,0.076662159918404
ENSG00000163882.9,POLR2H,+,0,0,3,184363531,184368212,61,0.4782819468683343
ENSG00000163820.14,FYCO1,-,0,16,19,45919059,45923697,93,0.9554238201555162
ENSG00000163820.14,FYCO1,-,0,16,19,45919059,45923697,93,0.9554238201555162
ENSG00000058262.9,SEC61A1,+,6,2,11,128055576,128060151,163,0.2810710939939627
ENSG00000058262.9,SEC61A1,+,3,7,13,128064921,128066958,60,0.7018996211138215
ENSG00000253540.5,FAM86HP,-,5,0,8,130105610,130111325,62,0.2203680712772949
ENSG00000178057.14,NDUFAF3,+,1,3,7,49022964,49024457,36,0.1921065434200924
ENSG00000114455.13,HHLA2,+,4,0,7,108296574,108351877,23,0.4074044081921112
ENSG00000114455.13,HHLA2,+,6,1,10,108310663,108351877,24,0.4247693399574166
ENSG00000114455.13,HHLA2,+,1,6,10,108357991,108376496,4,0.865039785853104
ENSG00000177842.12,ZNF620,+,2,1,6,40506354,40511476,47,0.2489129470228059
ENSG00000177842.12,ZNF620,+,2,2,7,40506354,40511476,85,0.7932317682317682
ENSG00000177842.12,ZNF620,+,0,1,4,40506354,40515867,25,0.4431757597298738
ENSG00000177842.12,ZNF620,+,2,2,7,40506354,40511476,85,0.7932317682317682
ENSG00000177842.12,ZNF620,+,0,1,4,40506354,40515867,25,0.4431757597298738
ENSG00000177842.12,ZNF620,+,0,1,4,40506354,40515867,25,0.4431757597298738
ENSG00000175054.14,ATR,-,5,38,46,142462043,142468009,125,0.878055373209252
ENSG00000154175.16,ABI3BP,-,23,10,36,100862365,100864883,182,0.7316840889239525
ENSG00000004534.14,RBM6,+,8,1,12,49962653,50048262,735,0.5355637037766184
ENSG00000004534.14,RBM6,+,8,1,12,49962653,50048262,735,0.5355637037766184
ENSG00000004534.14,RBM6,+,8,1,12,49962653,50048262,735,0.5355637037766184
ENSG00000004534.14,RBM6,+,8,1,12,49962653,50048262,735,0.5355637037766184
ENSG00000004534.14,RBM6,+,8,1,12,49962653,50048262,735,0.5355637037766184
ENSG00000004534.14,RBM6,+,0,1,4,49962653,50057733,819,0.5815861364598816
ENSG00000004534.14,RBM6,+,15,2,20,49975364,49999446,788,0.1776986582218235
ENSG00000004534.14,RBM6,+,15,2,20,49975364,49999446,788,0.1776986582218235
ENSG00000004534.14,RBM6,+,14,4,21,49999446,50048262,616,0.5096744570457781
ENSG00000004534.14,RBM6,+,14,3,20,49999446,50048262,349,0.5086232284189214
ENSG00000004534.14,RBM6,+,14,3,20,49999446,50048262,349,0.5086232284189214
ENSG00000206559.7,ZCWPW2,+,0,1,4,28413055,28514086,24,0.6936034386594563
ENSG00000206559.7,ZCWPW2,+,1,1,5,28413055,28521091,30,0.6702230457914602
ENSG00000206559.7,ZCWPW2,+,1,1,5,28413055,28521091,30,0.6702230457914602
ENSG00000206559.7,ZCWPW2,+,2,2,7,28435224,28515558,61,0.7132428553670912
ENSG00000206559.7,ZCWPW2,+,2,3,8,28492126,28521091,60,0.8332107246438174
ENSG00000175093.4,SPSB4,+,0,1,4,141066740,141147146,28,0.5695882146325337
ENSG00000175093.4,SPSB4,+,0,1,4,141066740,141147146,28,0.5695882146325337
ENSG00000175093.4,SPSB4,+,0,0,3,141066740,141147146,12,0.4933171176649437
ENSG00000011376.10,LARS2,+,1,16,20,45518060,45541847,279,0.882166996398949
ENSG00000011376.10,LARS2,+,0,19,22,45520282,45547363,255,0.9063184430397914
ENSG00000155903.11,RASA2,+,17,4,24,141529713,141555845,252,0.4431575011733634
ENSG00000171084.15,FAM86JP,+,2,1,6,125918863,125923949,62,0.3578790141896938
ENSG00000171084.15,FAM86JP,+,1,1,5,125918863,125924983,27,0.3961771074441872
ENSG00000171084.15,FAM86JP,+,2,2,7,125920836,125923949,5,0.4317655841731989
ENSG00000171084.15,FAM86JP,+,1,2,6,125920836,125924983,61,0.4702829836481744
ENSG00000180376.16,CCDC66,+,13,1,17,56558881,56566603,191,0.086021505376344
ENSG00000180376.16,CCDC66,+,13,1,17,56558881,56566603,191,0.086021505376344
ENSG00000180376.16,CCDC66,+,7,2,12,56559573,56563695,764,0.0789771922368607
ENSG00000180376.16,CCDC66,+,13,2,18,56559573,56563695,499,0.0688577836207563
ENSG00000180376.16,CCDC66,+,9,5,17,56567040,56593496,300,0.3570555375021277
ENSG00000180376.16,CCDC66,+,4,5,12,56571272,56592970,639,0.441442239546421
ENSG00000170854.17,RIOX2,-,4,2,9,97950853,97954432,191,0.6554286470276944
ENSG00000170854.17,RIOX2,-,6,0,9,97959164,97972382,127,0.2357097209401406
ENSG00000170854.17,RIOX2,-,8,0,11,97967631,97972382,170,0.0878442028985507
ENSG00000180353.10,HCLS1,-,6,4,13,121636470,121644852,78,0.6858635191968525
ENSG00000180353.10,HCLS1,-,9,0,12,121644926,121660825,123,0.272081751626898
ENSG00000163933.9,RFT1,-,0,9,12,53092052,53103964,187,0.8330381663714997
ENSG00000163933.9,RFT1,-,1,5,9,53092543,53105709,246,0.7575432784436
ENSG00000163933.9,RFT1,-,6,5,14,53111889,53119997,190,0.373623823643161
ENSG00000163933.9,RFT1,-,6,2,11,53111889,53122380,108,0.3432418502770261
ENSG00000163933.9,RFT1,-,3,0,6,53122561,53130351,252,0.2108344762105707
ENSG00000230084.5,AC006059.1,-,2,0,5,42612291,42654119,63,0.4040284586186506
ENSG00000230084.5,AC006059.1,-,3,0,6,42623763,42654119,30,0.2986676464331986
ENSG00000230084.5,AC006059.1,-,3,0,6,42623763,42654119,92,0.2946842396383681
ENSG00000230084.5,AC006059.1,-,1,0,4,42635290,42654119,82,0.4410558921331936
ENSG00000172340.14,SUCLG2,-,1,10,14,67268493,67360731,218,0.8224861804942363
ENSG00000172340.14,SUCLG2,-,0,8,11,67375844,67400746,120,0.9527145233708388
ENSG00000172340.14,SUCLG2,-,1,8,12,67400844,67495836,180,0.7369547507431968
ENSG00000172340.14,SUCLG2,-,2,6,11,67400844,67495836,120,0.7378959984258447
ENSG00000172340.14,SUCLG2,-,2,6,11,67400844,67495836,120,0.7378959984258447
ENSG00000172340.14,SUCLG2,-,2,6,11,67400844,67495836,120,0.7378959984258447
ENSG00000172340.14,SUCLG2,-,2,6,11,67495893,67518249,220,0.5271337770775052
ENSG00000172340.14,SUCLG2,-,9,0,12,67609595,67654509,6,0.080563386320517
ENSG00000172340.14,SUCLG2,-,9,0,12,67609595,67654509,6,0.080563386320517
ENSG00000172340.14,SUCLG2,-,9,0,12,67609595,67654509,30,0.0805696686460722
ENSG00000153551.13,CMTM7,+,3,0,6,32391984,32441843,5,0.3976381079449791
ENSG00000153551.13,CMTM7,+,4,0,7,32391984,32441843,94,0.3976478622705038
ENSG00000153551.13,CMTM7,+,3,0,6,32391984,32452473,90,0.3322653434545912
ENSG00000153551.13,CMTM7,+,0,1,4,32442009,32454246,20,0.8934539505035423
ENSG00000163898.9,LIPH,-,3,3,9,185517127,185527585,60,0.675071466857245
ENSG00000163898.9,LIPH,-,4,4,11,185519280,185533594,30,0.5639035988328109
ENSG00000163898.9,LIPH,-,7,0,10,185535126,185552473,55,0.1914615096913294
ENSG00000197885.10,NKIRAS1,-,3,0,6,23911446,23916800,26,0.1137884872824631
ENSG00000197885.10,NKIRAS1,-,3,0,6,23911446,23916800,26,0.1137884872824631
ENSG00000181458.10,TMEM45A,+,1,0,4,100492923,100568842,16,0.4510269773145309
ENSG00000118855.18,MFSD1,+,13,1,17,158740388,158804322,63,0.4117484181271856
ENSG00000118855.18,MFSD1,+,13,1,17,158740388,158804322,63,0.4117484181271856
ENSG00000118855.18,MFSD1,+,4,7,14,158820301,158823469,253,0.7166268721510745
ENSG00000186448.14,ZNF197,+,4,1,8,44629503,44632475,61,0.1657566848663026
ENSG00000186448.14,ZNF197,+,0,2,5,44631142,44646497,101,0.6097447693192374
ENSG00000134077.15,THUMPD3,+,8,0,11,9363123,9365020,211,0.0471164459161147
ENSG00000134077.15,THUMPD3,+,1,0,4,9363123,9365020,95,0.2567879098360656
ENSG00000134077.15,THUMPD3,+,2,4,9,9374640,9383210,31,0.700702514028189
ENSG00000169087.10,HSPBAP1,-,0,5,8,122740853,122755293,134,0.8500576058274798
ENSG00000169087.10,HSPBAP1,-,1,3,7,122741109,122759234,29,0.8109849048185604
ENSG00000169087.10,HSPBAP1,-,1,0,4,122759234,122793656,28,0.449400417101147
ENSG00000169087.10,HSPBAP1,-,3,1,7,122768874,122777739,89,0.38294873231022
ENSG00000169087.10,HSPBAP1,-,5,0,8,122768874,122794951,15,0.2376339391293274
ENSG00000169087.10,HSPBAP1,-,6,0,9,122777904,122793656,21,0.1484953316222147
ENSG00000131374.14,TBC1D5,-,6,12,21,17238382,17308091,763,0.7565339805825243
ENSG00000131374.14,TBC1D5,-,15,1,19,17406525,17562057,753,0.4494212161593247
ENSG00000131374.14,TBC1D5,-,15,2,20,17406525,17622648,478,0.3966684412710343
ENSG00000131374.14,TBC1D5,-,17,1,21,17406525,17623849,63,0.3906040937048596
ENSG00000131374.14,TBC1D5,-,16,2,21,17428516,17508516,380,0.4768743139359506
ENSG00000131374.14,TBC1D5,-,18,3,24,17428516,17586369,122,0.4039124453169683
ENSG00000131374.14,TBC1D5,-,19,1,23,17428516,17662994,543,0.3381520710496168
ENSG00000131374.14,TBC1D5,-,17,5,25,17508604,17562057,511,0.3606023333414521
ENSG00000131374.14,TBC1D5,-,19,3,25,17508604,17586369,221,0.3350952917493971
ENSG00000131374.14,TBC1D5,-,16,2,21,17508604,17622648,414,0.3078799350718263
ENSG00000131374.14,TBC1D5,-,16,1,20,17508604,17623849,757,0.3068602514944224
ENSG00000131374.14,TBC1D5,-,18,0,21,17508604,17742481,735,0.2010072120295485
ENSG00000131374.14,TBC1D5,-,17,5,25,17508604,17562057,511,0.3606023333414521
ENSG00000131374.14,TBC1D5,-,17,1,21,17508604,17586369,247,0.1654082368353951
ENSG00000131374.14,TBC1D5,-,16,1,20,17508604,17623849,757,0.3068602514944224
ENSG00000131374.14,TBC1D5,-,15,0,18,17508604,17742481,496,0.2099744571242022
ENSG00000131374.14,TBC1D5,-,19,2,24,17508604,17562057,639,0.3559775467332661
ENSG00000131374.14,TBC1D5,-,17,1,21,17508604,17586369,247,0.1654082368353951
ENSG00000131374.14,TBC1D5,-,17,1,21,17508604,17623849,255,0.3068164419978705
ENSG00000131374.14,TBC1D5,-,15,0,18,17508604,17742481,496,0.2099744571242022
ENSG00000131374.14,TBC1D5,-,15,0,18,17508604,17742481,496,0.2099744571242022
ENSG00000131374.14,TBC1D5,-,17,1,21,17508604,17586369,247,0.1654082368353951
ENSG00000131374.14,TBC1D5,-,16,2,21,17508604,17622648,414,0.3078799350718263
ENSG00000131374.14,TBC1D5,-,17,1,21,17508604,17623849,255,0.3068164419978705
ENSG00000131374.14,TBC1D5,-,17,1,21,17508604,17623849,509,0.3068476587305039
ENSG00000131374.14,TBC1D5,-,17,0,20,17508604,17742481,766,0.2036854053771951
ENSG00000131374.14,TBC1D5,-,13,4,20,17508604,17586369,126,0.3690941046043944
ENSG00000131374.14,TBC1D5,-,17,0,20,17508604,17742481,766,0.2036854053771951
ENSG00000131374.14,TBC1D5,-,13,4,20,17508604,17586369,126,0.3690941046043944
ENSG00000131374.14,TBC1D5,-,19,2,24,17508604,17622648,123,0.3040237349165773
ENSG00000131374.14,TBC1D5,-,19,2,24,17508604,17622648,123,0.3040237349165773
ENSG00000131374.14,TBC1D5,-,17,1,21,17508604,17623849,509,0.3068476587305039
ENSG00000131374.14,TBC1D5,-,17,0,20,17508604,17742481,766,0.2036854053771951
ENSG00000131374.14,TBC1D5,-,17,1,21,17508604,17623849,509,0.3068476587305039
ENSG00000131374.14,TBC1D5,-,11,1,15,17508604,17729602,127,0.2814850266648434
ENSG00000131374.14,TBC1D5,-,17,0,20,17508604,17742481,766,0.2036854053771951
ENSG00000131374.14,TBC1D5,-,19,0,22,17508604,17742481,510,0.2036179689267011
ENSG00000131374.14,TBC1D5,-,18,1,22,17518992,17623849,659,0.2979740177516954
ENSG00000131374.14,TBC1D5,-,20,0,23,17518992,17742481,463,0.192136088127766
ENSG00000131374.14,TBC1D5,-,20,1,24,17518992,17623849,540,0.294044147198549
ENSG00000131374.14,TBC1D5,-,21,0,24,17518992,17742481,444,0.1921616413511675
ENSG00000131374.14,TBC1D5,-,20,1,24,17518992,17623849,540,0.294044147198549
ENSG00000131374.14,TBC1D5,-,21,0,24,17518992,17742481,444,0.1921616413511675
ENSG00000131374.14,TBC1D5,-,17,3,23,17562140,17622648,264,0.2693567834868048
ENSG00000131374.14,TBC1D5,-,21,1,25,17562140,17623849,30,0.2569852600193052
ENSG00000131374.14,TBC1D5,-,21,1,25,17562140,17623849,765,0.2602420727018403
ENSG00000131374.14,TBC1D5,-,19,0,22,17562140,17742481,542,0.1551154690382217
ENSG00000131374.14,TBC1D5,-,21,0,24,17562140,17742481,639,0.1550455437857595
ENSG00000131374.14,TBC1D5,-,21,0,24,17562140,17742481,639,0.1550455437857595
ENSG00000131374.14,TBC1D5,-,17,0,20,17586507,17742481,381,0.1358995280154904
ENSG00000131374.14,TBC1D5,-,19,0,22,17623908,17742481,39,0.1033240602040088
ENSG00000131374.14,TBC1D5,-,14,0,17,17623908,17742481,860,0.1034117735063923
ENSG00000131374.14,TBC1D5,-,18,1,22,17623908,17729602,378,0.1145272974007446
ENSG00000131374.14,TBC1D5,-,21,0,24,17623908,17742481,246,0.10202677750964
ENSG00000131374.14,TBC1D5,-,16,0,19,17623908,17742481,251,0.1020406585894533
ENSG00000163946.13,FAM208A,-,5,12,20,56628569,56638723,115,0.7699807979517815
PB_novel_91614,PB_novel_91614,+,0,0,3,126214739,126247081,22,0.513665153136478
ENSG00000157020.17,SEC13,-,6,1,10,10315433,10318082,372,0.21430699707007
ENSG00000157020.17,SEC13,-,3,0,6,10318092,10321050,120,0.1592390161866722
ENSG00000157020.17,SEC13,-,3,0,6,10318092,10321050,120,0.1592390161866722
ENSG00000157020.17,SEC13,-,7,1,11,10318092,10320664,316,0.0846069868995633
ENSG00000157020.17,SEC13,-,3,0,6,10318092,10321050,120,0.1592390161866722
ENSG00000157020.17,SEC13,-,8,0,11,10319167,10321050,214,0.0489213984626828
ENSG00000134109.10,EDEM1,+,11,0,14,5187683,5195220,119,0.1368264520643806
ENSG00000134109.10,EDEM1,+,9,0,12,5188292,5195220,25,0.126401883635913
ENSG00000134109.10,EDEM1,+,9,0,12,5188292,5195220,25,0.126401883635913
ENSG00000134109.10,EDEM1,+,9,0,12,5188292,5195220,25,0.126401883635913
ENSG00000197415.11,VEPH1,-,1,9,13,157265647,157317106,255,0.874487512825056
ENSG00000197415.11,VEPH1,-,10,1,14,157470507,157495296,254,0.0695586022474359
ENSG00000197415.11,VEPH1,-,5,0,8,157495504,157503361,119,0.044328922495274
ENSG00000197415.11,VEPH1,-,2,0,5,157495504,157503480,318,0.092696693142766
ENSG00000157036.12,EXOG,+,5,0,8,38496513,38503618,255,0.0499909043840868
ENSG00000157036.12,EXOG,+,3,1,7,38497637,38501363,31,0.1097404176946867
ENSG00000157036.12,EXOG,+,4,1,8,38497684,38501363,207,0.1069062267595159
ENSG00000157036.12,EXOG,+,3,1,7,38497684,38501363,263,0.1021725282462198
ENSG00000157036.12,EXOG,+,5,1,9,38497740,38499747,142,0.0795010467550593
ENSG00000157036.12,EXOG,+,3,1,7,38497740,38501363,223,0.1026333445152633
ENSG00000157036.12,EXOG,+,3,1,7,38497740,38501363,223,0.1026333445152633
ENSG00000157036.12,EXOG,+,3,2,8,38498929,38501363,85,0.1280941242188318
ENSG00000157036.12,EXOG,+,4,2,9,38498929,38500164,227,0.1072151633621893
ENSG00000157036.12,EXOG,+,3,2,8,38498929,38501363,94,0.1243125806232602
ENSG00000157036.12,EXOG,+,4,2,9,38498929,38501363,123,0.1319594077987071
ENSG00000157036.12,EXOG,+,4,0,7,38499340,38501363,35,0.0392404081157621
ENSG00000157036.12,EXOG,+,3,4,10,38499340,38501363,191,0.1391242199212077
ENSG00000157036.12,EXOG,+,3,4,10,38499680,38501363,254,0.1414270174722958
ENSG00000157036.12,EXOG,+,0,7,10,38506945,38523945,127,0.6620918456434434
ENSG00000157036.12,EXOG,+,0,7,10,38506945,38523945,127,0.6620918456434434
ENSG00000157036.12,EXOG,+,0,7,10,38506945,38523945,127,0.6620918456434434
ENSG00000010282.14,HHATL,-,0,7,10,42692864,42696877,248,0.7506210478771455
ENSG00000010282.14,HHATL,-,1,7,11,42693205,42697067,184,0.7529494101179763
ENSG00000010282.14,HHATL,-,2,3,8,42693814,42696877,159,0.5681708299758259
ENSG00000010282.14,HHATL,-,2,4,9,42693814,42697514,286,0.5810999441652708
ENSG00000010282.14,HHATL,-,2,2,7,42693818,42697514,252,0.5161861813496538
ENSG00000010282.14,HHATL,-,3,0,6,42696841,42702610,206,0.296231681786462
ENSG00000010282.14,HHATL,-,5,1,9,42697674,42699068,127,0.197947420216505
ENSG00000010282.14,HHATL,-,6,3,12,42698315,42699068,217,0.3979918073733639
ENSG00000010282.14,HHATL,-,6,2,11,42698349,42699779,85,0.3604558176729308
ENSG00000010282.14,HHATL,-,6,0,9,42698349,42702610,79,0.2196644362328972
ENSG00000010282.14,HHATL,-,6,1,10,42698349,42700775,313,0.309985991594957
ENSG00000010282.14,HHATL,-,7,1,11,42698894,42700775,191,0.2835082458770614
ENSG00000010282.14,HHATL,-,5,0,8,42698894,42702610,93,0.2027213567343719
ENSG00000010282.14,HHATL,-,8,0,11,42699823,42701483,311,0.0980237154150197
ENSG00000157152.16,SYN2,+,7,1,11,12151245,12161574,66,0.1829427843842721
ENSG00000157152.16,SYN2,+,7,1,11,12151245,12161574,59,0.1843909606100888
ENSG00000072756.16,TRNT1,+,3,0,6,3126989,3140549,158,0.3096730245231607
ENSG00000072756.16,TRNT1,+,3,0,6,3129179,3144612,253,0.4024452498851396
ENSG00000125037.12,EMC3,-,2,6,11,9970655,9973674,127,0.8259547323358624
ENSG00000125037.12,EMC3,-,6,0,9,9977441,10011067,80,0.3576670201484623
ENSG00000183873.15,SCN5A,-,0,0,3,38551424,38555661,86,0.2850900078267675
ENSG00000183873.15,SCN5A,-,20,4,27,38609946,38620915,125,0.3370903151535426
ENSG00000114120.12,SLC25A36,+,4,0,7,140942039,140963128,122,0.2952308960967564
ENSG00000114120.12,SLC25A36,+,4,3,10,140963223,140967024,15,0.6691624511381927
ENSG00000114120.12,SLC25A36,+,3,0,6,140963223,140968730,192,0.1926713947990543
ENSG00000114120.12,SLC25A36,+,2,2,7,140963223,140970944,123,0.7254476475153048
ENSG00000114120.12,SLC25A36,+,2,4,9,140966427,140970944,126,0.7636990252062064
ENSG00000114120.12,SLC25A36,+,2,4,9,140966427,140970944,126,0.7636990252062064
ENSG00000114120.12,SLC25A36,+,2,5,10,140967024,140970944,166,0.7126708107115692
ENSG00000178694.9,NSUN3,+,3,2,8,94064541,94084185,121,0.1781372702999843
ENSG00000178694.9,NSUN3,+,3,1,7,94064541,94084185,92,0.1753300010832392
ENSG00000196353.11,CPNE4,-,13,0,16,131723624,131804583,115,0.1500768902970003
ENSG00000196353.11,CPNE4,-,13,0,16,131723624,131804583,115,0.1500768902970003
ENSG00000196353.11,CPNE4,-,13,0,16,131723624,131804583,12,0.1494557998819362
ENSG00000144746.6,ARL6IP5,+,1,0,4,69085218,69101847,37,0.4044813001948391
ENSG00000144746.6,ARL6IP5,+,1,0,4,69085218,69101847,37,0.4044813001948391
ENSG00000144746.6,ARL6IP5,+,1,0,4,69085218,69101847,31,0.4137503645377661
ENSG00000144746.6,ARL6IP5,+,1,0,4,69085218,69101847,31,0.4137503645377661
ENSG00000144746.6,ARL6IP5,+,1,0,4,69085218,69101847,31,0.4137503645377661
ENSG00000144746.6,ARL6IP5,+,1,0,4,69085218,69101847,31,0.4137503645377661
ENSG00000114738.10,MAPKAPK3,+,3,0,6,50617220,50641714,167,0.2241950757575757
ENSG00000114738.10,MAPKAPK3,+,7,0,10,50617233,50641714,316,0.38315124350235
ENSG00000114738.10,MAPKAPK3,+,8,0,11,50617763,50640375,437,0.3599303687292293
ENSG00000114738.10,MAPKAPK3,+,8,1,12,50617763,50640375,510,0.3708302215583769
ENSG00000114738.10,MAPKAPK3,+,8,1,12,50617763,50642255,543,0.2341580730969646
ENSG00000114738.10,MAPKAPK3,+,4,1,8,50617763,50645717,260,0.4539428642559283
ENSG00000114738.10,MAPKAPK3,+,3,2,8,50642326,50646173,525,0.363880765965475
ENSG00000114738.10,MAPKAPK3,+,2,3,8,50642326,50646744,281,0.8507659467604219
ENSG00000114738.10,MAPKAPK3,+,2,4,9,50642326,50646744,311,0.85208813095164
ENSG00000114738.10,MAPKAPK3,+,4,5,12,50644528,50645717,406,0.8703807477973912
ENSG00000114738.10,MAPKAPK3,+,2,5,10,50644528,50646744,362,0.8867777846881025
ENSG00000114738.10,MAPKAPK3,+,1,6,10,50645776,50647126,344,0.910041841004184
ENSG00000114738.10,MAPKAPK3,+,0,7,10,50646251,50647896,216,0.9412862740944716
ENSG00000255154.7,HTD2,+,2,1,6,58310581,58316591,46,0.5890973036342321
ENSG00000177565.16,TBL1XR1,-,1,0,4,177053915,177196377,91,0.4922169323121507
ENSG00000177565.16,TBL1XR1,-,1,0,4,177053915,177197143,127,0.4921741995716404
ENSG00000177565.16,TBL1XR1,-,12,1,16,177053915,177131381,223,0.6035999907007021
ENSG00000177565.16,TBL1XR1,-,12,1,16,177053915,177160961,62,0.516165225346521
ENSG00000177565.16,TBL1XR1,-,9,0,12,177053915,177196377,315,0.439640606307273
ENSG00000177565.16,TBL1XR1,-,1,0,4,177053915,177197143,127,0.4921741995716404
ENSG00000177565.16,TBL1XR1,-,1,1,5,177065016,177098472,123,0.8588876836896926
ENSG00000177565.16,TBL1XR1,-,3,0,6,177065016,177197143,182,0.4510960696904011
ENSG00000177565.16,TBL1XR1,-,1,1,5,177065016,177098472,123,0.8588876836896926
ENSG00000177565.16,TBL1XR1,-,13,0,16,177065016,177196377,194,0.3799623510933774
ENSG00000177565.16,TBL1XR1,-,3,0,6,177065016,177197143,182,0.4510960696904011
ENSG00000177565.16,TBL1XR1,-,13,2,18,177065016,177110887,208,0.6281834446496269
ENSG00000177565.16,TBL1XR1,-,13,1,17,177065016,177160961,154,0.4843863241570513
